year,agency_code,category_code,crime,short_term,long_term,expulsion
2007,600519,E,0,11,0,0
2007,600520,M,3,104,0,0
2007,600522,E,0,0,0,0
2007,600527,E,2,23,0,0
2007,600530,E,0,2,0,0
2007,600532,I,0,3,0,0
2007,600534,E,0,3,0,0
2007,600535,H,1,13,0,0
2007,600537,M,0,5,0,0
2007,600538,M,0,33,0,0
2007,600541,M,2,136,0,0
2007,600546,E,0,8,0,0
2007,600549,E,0,5,0,0
2007,600550,E,2,20,0,0
2007,600553,E,1,25,0,0
2007,600557,E,0,1,0,0
2007,600562,E,0,8,0,0
2007,600565,E,0,22,0,0
2007,600566,E,0,0,0,0
2007,600571,E,0,11,0,0
2007,600574,E,0,41,0,0
2007,600576,H,2,96,0,0
2007,600577,E,0,4,0,0
2007,600579,H,3,42,1,0
2007,600581,M,2,200,0,0
2007,600585,M,2,110,0,0
2007,600586,E,0,16,0,0
2007,600587,E,0,0,0,0
2007,600588,E,0,8,0,0
2007,600589,E,1,3,0,0
2007,600592,H,1,67,0,0
2007,600693,H,1,16,0,0
2007,600694,H,2,22,0,0
2007,600695,H,1,53,0,0
2007,600696,H,1,22,0,0
2007,600697,H,1,34,1,0
2007,600698,H,3,12,0,0
2007,600699,H,2,34,0,0
2007,600LEA,A,1,0,0,0
2007,600LEA,E,1,9,0,0
2007,600LEA,H,1,35,0,0
2007,600LEA,I,1,3,0,0
2007,600LEA,M,1,50,0,0
2007,600LEA,T,1,88,3,0
2007,60A000,E,0,4,0,0
2007,60B000,I,0,45,0,0
2007,60C000,T,2,33,0,2
2007,60D000,M,0,4,0,0
2007,60F000,I,0,2,0,0
2007,60G000,I,0,1,0,0
2007,60H000,H,16,154,1,0
2007,60I000,E,0,0,0,0
2007,60J000,E,0,2,0,0
2007,610302,M,0,8,0,0
2007,610308,I,1,2,1,0
2007,610310,E,0,1,0,0
2007,610320,E,0,0,0,0
2007,610322,E,0,0,0,0
2007,610326,M,1,12,0,0
2007,610334,H,5,23,0,0
2007,610336,I,0,2,0,0
2007,610LEA,E,1,0,0,0
2007,610LEA,H,1,23,0,0
2007,610LEA,I,1,2,1,0
2007,610LEA,M,1,11,0,0
2007,620310,A,8,398,0,0
2007,620312,E,0,0,0,0
2007,620314,M,1,14,0,0
2007,620316,H,1,16,0,0
2007,620324,E,0,7,0,0
2007,620330,E,0,4,0,0
2007,620334,E,0,3,0,0
2007,620336,E,0,0,0,0
2007,620339,M,1,54,0,0
2007,620340,H,2,34,0,0
2007,620LEA,A,1,398,0,0
2007,620LEA,E,1,2,0,0
2007,620LEA,H,1,26,0,0
2007,620LEA,M,1,35,0,0
2007,630304,E,0,4,0,0
2007,630308,E,0,33,0,0
2007,630312,E,0,2,0,0
2007,630316,E,1,8,0,0
2007,630320,M,3,47,0,0
2007,630324,E,0,2,0,0
2007,630328,I,0,5,0,0
2007,630330,T,26,438,3,0
2007,630331,M,2,38,0,0
2007,630332,H,1,14,1,0
2007,630336,H,2,30,3,0
2007,630340,E,0,1,0,0
2007,630342,E,0,4,0,0
2007,630348,E,1,7,0,0
2007,630350,M,1,41,1,0
2007,630352,E,0,0,0,0
2007,630356,E,1,18,0,0
2007,630360,H,2,27,0,0
2007,630364,E,0,0,0,0
2007,630368,E,0,4,0,0
2007,630374,M,0,17,0,0
2007,630376,I,0,11,0,0
2007,630LEA,E,1,6,0,0
2007,630LEA,H,1,27,2,0
2007,630LEA,I,1,10,0,0
2007,630LEA,M,1,33,0,0
2007,630LEA,T,1,438,3,0
2007,63A000,I,0,10,0,0
2007,63B000,I,0,3,0,0
2007,640304,E,0,4,0,0
2007,640306,E,0,22,0,0
2007,640308,E,0,2,0,0
2007,640316,E,0,0,0,0
2007,640320,M,1,83,0,0
2007,640324,E,0,8,0,0
2007,640326,E,0,10,0,0
2007,640327,E,,0,0,0
2007,640328,E,0,4,0,0
2007,640329,M,1,34,0,0
2007,640331,E,0,30,0,0
2007,640332,E,0,8,0,0
2007,640334,M,0,36,0,0
2007,640336,E,0,6,0,0
2007,640340,T,4,140,18,0
2007,640346,H,1,46,0,0
2007,640347,H,3,3,1,0
2007,640348,E,0,4,0,0
2007,640350,H,2,40,1,0
2007,640354,E,0,18,0,0
2007,640358,M,1,33,0,0
2007,640360,E,0,4,0,0
2007,640361,H,2,52,0,0
2007,640362,M,1,40,0,0
2007,640364,H,1,10,0,0
2007,640376,E,0,7,0,0
2007,640384,E,0,5,0,0
2007,640396,E,0,3,0,0
2007,640400,E,0,3,0,0
2007,640LEA,E,1,7,0,0
2007,640LEA,H,1,36,0,0
2007,640LEA,M,1,43,0,0
2007,640LEA,T,1,140,18,0
2007,64A000,A,0,0,0,0
2007,650304,E,0,13,0,0
2007,650308,E,0,3,0,0
2007,650310,M,2,21,2,0
2007,650312,E,0,21,0,0
2007,650316,E,0,8,0,0
2007,650320,M,2,51,0,0
2007,650324,E,0,18,0,0
2007,650325,M,1,31,1,0
2007,650326,H,3,53,2,0
2007,650327,H,1,32,0,0
2007,650328,E,0,9,0,0
2007,650332,E,0,7,0,0
2007,650338,E,0,5,0,0
2007,650339,E,0,3,0,0
2007,650340,H,0,3,0,0
2007,650341,E,0,2,0,0
2007,650342,H,1,12,0,0
2007,650345,E,8,25,0,0
2007,650346,E,0,7,0,0
2007,650348,E,0,1,0,0
2007,650350,M,1,19,0,0
2007,650351,M,1,26,0,0
2007,650352,H,1,20,0,0
2007,650353,E,0,1,0,0
2007,650354,T,4,84,3,0
2007,650356,E,0,1,0,0
2007,650360,E,1,53,0,0
2007,650362,E,1,7,0,0
2007,650364,M,1,44,0,0
2007,650366,E,0,1,0,0
2007,650368,E,0,6,0,0
2007,650380,E,0,0,0,0
2007,650384,E,0,7,0,0
2007,650392,M,1,116,0,0
2007,650400,E,0,4,0,0
2007,650404,E,0,8,0,0
2007,650408,E,0,0,0,0
2007,650LEA,E,1,7,0,0
2007,650LEA,H,1,29,1,0
2007,650LEA,M,1,43,1,0
2007,650LEA,T,1,84,3,0
2007,65A000,I,0,26,0,0
2007,660306,E,0,1,0,0
2007,660308,M,1,71,1,0
2007,660316,E,0,7,0,0
2007,660320,M,5,52,0,0
2007,660322,T,17,422,56,15
2007,660324,H,1,70,0,0
2007,660336,H,1,112,0,0
2007,660356,E,1,67,0,0
2007,660360,E,1,16,0,0
2007,660364,E,1,63,5,0
2007,660LEA,E,1,38,1,0
2007,660LEA,H,1,96,0,0
2007,660LEA,M,1,64,1,0
2007,660LEA,T,1,422,56,15
2007,66A000,A,1,7,1,0
2007,670304,E,0,6,0,0
2007,670308,E,0,1,0,0
2007,670310,E,0,4,0,0
2007,670312,E,0,17,0,0
2007,670314,E,0,3,0,0
2007,670318,M,2,27,0,0
2007,670320,H,2,11,0,0
2007,670321,E,0,10,0,0
2007,670322,M,1,21,0,0
2007,670323,E,0,7,0,0
2007,670324,H,2,27,0,0
2007,670325,M,1,27,0,0
2007,670330,E,0,4,0,0
2007,670331,M,0,4,0,0
2007,670332,E,0,8,0,0
2007,670333,H,1,29,0,0
2007,670335,E,0,6,0,0
2007,670336,M,0,10,0,0
2007,670337,E,0,0,0,0
2007,670338,E,0,3,0,0
2007,670339,E,0,6,0,0
2007,670340,H,1,13,0,0
2007,670341,E,0,4,0,0
2007,670342,E,0,6,0,0
2007,670343,E,0,4,0,0
2007,670344,H,1,8,0,0
2007,670345,M,0,17,0,0
2007,670346,E,0,2,0,0
2007,670350,E,0,9,0,0
2007,670351,M,0,34,0,0
2007,670352,H,1,22,0,0
2007,670356,M,0,11,0,0
2007,670364,H,1,20,0,0
2007,670LEA,E,1,5,0,0
2007,670LEA,H,1,19,0,0
2007,670LEA,M,1,20,0,0
2007,680304,M,0,20,0,0
2007,680308,E,0,3,0,0
2007,680310,H,3,17,0,0
2007,680312,E,2,6,0,0
2007,680316,M,2,31,0,0
2007,680324,E,0,0,0,0
2007,680327,M,1,29,0,0
2007,680328,E,1,1,0,0
2007,680329,E,0,1,0,0
2007,680330,E,0,2,0,0
2007,680332,H,2,35,0,0
2007,680335,T,25,225,0,0
2007,680336,E,0,1,0,0
2007,680LEA,E,1,2,0,0
2007,680LEA,H,1,27,0,0
2007,680LEA,M,1,26,0,0
2007,680LEA,T,1,225,0,0
2007,681304,E,0,0,0,0
2007,681308,H,1,7,0,0
2007,681309,M,1,6,0,0
2007,681310,E,0,1,0,0
2007,681311,E,0,2,0,0
2007,681312,E,0,0,0,0
2007,681314,H,1,4,0,0
2007,681316,E,0,2,0,0
2007,681320,E,0,1,0,0
2007,681322,M,0,3,0,0
2007,681324,M,0,8,0,0
2007,681326,E,0,2,0,0
2007,681328,A,0,0,0,0
2007,681330,E,0,0,0,0
2007,681334,E,0,0,0,0
2007,681336,M,0,2,0,0
2007,681LEA,A,0,0,0,0
2007,681LEA,E,0,1,0,0
2007,681LEA,H,0,6,0,0
2007,681LEA,M,0,5,0,0
2007,68A000,I,0,8,0,0
2007,68N000,H,0,3,0,0
2007,690312,E,1,6,0,0
2007,690316,M,2,59,0,0
2007,690320,H,4,64,0,0
2007,690324,E,0,10,0,0
2007,690LEA,E,2,8,0,0
2007,690LEA,H,2,64,0,0
2007,690LEA,M,2,59,0,0
2007,69A000,I,0,8,0,0
2007,700306,E,0,6,0,0
2007,700308,M,1,38,1,0
2007,700310,T,8,142,11,0
2007,700314,E,0,10,0,0
2007,700316,E,0,18,0,0
2007,700317,H,2,35,1,0
2007,700318,E,0,15,0,0
2007,700319,H,2,53,2,0
2007,700320,E,0,41,0,0
2007,700322,M,1,42,1,0
2007,700324,E,0,17,0,0
2007,700328,E,0,5,0,0
2007,700LEA,E,1,16,0,0
2007,700LEA,H,1,44,2,0
2007,700LEA,M,1,40,1,0
2007,700LEA,T,1,142,11,0
2007,710312,E,0,11,0,0
2007,710316,M,3,94,0,0
2007,710318,E,0,25,0,0
2007,710320,M,1,36,0,0
2007,710321,H,1,65,0,0
2007,710323,E,0,7,0,0
2007,710324,E,0,12,0,0
2007,710325,A,11,139,0,0
2007,710326,H,1,31,0,0
2007,710327,H,0,8,0,0
2007,710328,I,0,27,0,0
2007,710332,E,0,11,0,0
2007,710342,H,0,20,0,0
2007,710346,M,0,13,0,0
2007,710347,E,0,8,0,0
2007,710348,M,0,44,0,0
2007,710LEA,A,0,139,0,0
2007,710LEA,E,0,12,0,0
2007,710LEA,H,0,35,0,0
2007,710LEA,I,0,27,0,0
2007,710LEA,M,0,37,0,0
2007,720304,E,0,2,0,0
2007,720312,E,0,2,0,0
2007,720316,H,2,45,0,0
2007,720320,M,0,12,0,0
2007,720LEA,E,1,2,0,0
2007,720LEA,H,1,45,0,0
2007,720LEA,M,1,12,0,0
2007,730332,E,0,4,0,0
2007,730334,E,0,3,0,0
2007,730340,E,0,1,0,0
2007,730344,M,1,43,1,0
2007,730348,E,0,0,0,0
2007,730352,H,1,27,1,0
2007,730354,E,0,5,0,0
2007,730356,E,1,15,0,0
2007,730360,M,1,18,1,0
2007,730368,E,0,0,0,0
2007,730LEA,E,1,5,0,0
2007,730LEA,H,1,27,1,0
2007,730LEA,M,1,30,1,0
2007,73A000,E,0,0,0,0
2007,73B000,T,0,0,0,0
2007,740302,M,1,74,1,0
2007,740304,E,0,9,0,0
2007,740308,M,4,67,1,0
2007,740309,H,4,24,1,0
2007,740310,E,1,29,0,0
2007,740320,I,1,57,1,0
2007,740324,M,2,83,2,0
2007,740330,E,0,11,0,0
2007,740332,I,0,16,1,0
2007,740333,H,4,88,2,0
2007,740334,E,1,54,0,0
2007,740336,E,0,21,0,0
2007,740337,M,2,76,2,0
2007,740338,E,0,39,0,0
2007,740340,M,4,88,1,0
2007,740344,H,2,91,1,0
2007,740352,I,0,31,0,0
2007,740358,I,1,31,0,0
2007,740360,E,1,25,0,0
2007,740362,M,1,18,1,0
2007,740366,H,2,46,1,0
2007,740374,H,3,92,1,0
2007,740375,E,1,30,0,0
2007,740376,I,1,64,0,0
2007,740378,A,0,0,0,0
2007,740380,E,0,12,0,0
2007,740382,E,0,11,0,0
2007,740386,E,1,32,0,0
2007,740388,H,2,64,1,0
2007,740390,E,0,59,0,0
2007,740396,I,3,29,1,0
2007,740400,E,0,30,0,0
2007,740402,M,3,86,2,0
2007,740404,E,0,5,0,0
2007,740406,E,0,12,0,0
2007,740LEA,A,2,0,0,0
2007,740LEA,E,1,24,0,0
2007,740LEA,H,1,68,1,0
2007,740LEA,I,2,35,1,0
2007,740LEA,M,1,77,2,0
2007,750304,E,0,2,0,0
2007,750314,E,0,0,0,0
2007,750318,H,2,3,1,0
2007,750319,M,0,1,0,0
2007,750320,E,0,0,0,0
2007,750328,E,0,0,0,0
2007,750LEA,E,0,1,0,0
2007,750LEA,H,1,3,1,0
2007,750LEA,M,1,1,0,0
2007,760304,E,0,3,0,0
2007,760308,M,0,1,0,0
2007,760316,E,1,2,0,0
2007,760318,H,2,14,0,0
2007,760320,E,0,2,0,0
2007,760324,E,0,2,0,0
2007,760328,E,0,7,0,0
2007,760329,E,0,1,0,0
2007,760330,E,0,0,0,0
2007,760331,E,0,1,0,0
2007,760332,E,0,2,0,0
2007,760336,E,0,1,0,0
2007,760338,M,1,2,0,0
2007,760340,E,0,2,0,0
2007,760344,E,0,1,0,0
2007,760348,H,4,24,2,0
2007,760352,M,2,27,0,0
2007,760354,H,1,1,0,0
2007,760356,E,0,0,0,0
2007,760357,M,1,11,0,0
2007,760358,H,1,8,0,0
2007,760359,E,0,0,0,0
2007,760360,M,2,6,0,0
2007,760364,E,0,1,0,0
2007,760368,E,0,1,0,0
2007,760376,E,0,1,0,0
2007,760378,M,0,2,0,0
2007,760380,H,2,10,0,0
2007,760382,M,0,2,0,0
2007,760LEA,E,1,2,0,0
2007,760LEA,H,1,14,0,0
2007,760LEA,M,1,9,0,0
2007,761304,H,1,8,0,0
2007,761308,M,2,20,0,0
2007,761312,E,0,6,0,0
2007,761320,E,0,22,0,0
2007,761321,E,1,1,0,0
2007,761328,E,0,3,0,0
2007,761332,E,0,3,0,0
2007,761336,M,2,27,0,0
2007,761LEA,E,1,8,0,0
2007,761LEA,H,1,8,0,0
2007,761LEA,M,1,23,0,0
2007,770304,E,0,26,0,0
2007,770312,E,0,8,0,0
2007,770316,M,0,26,0,0
2007,770318,E,0,6,0,0
2007,770328,M,0,38,0,0
2007,770332,E,0,7,0,0
2007,770340,E,0,10,0,0
2007,770342,A,1,220,9,0
2007,770344,E,0,1,0,0
2007,770346,E,0,30,0,0
2007,770347,E,0,1,0,0
2007,770348,H,1,19,0,0
2007,770350,A,0,0,0,0
2007,770360,M,0,25,0,0
2007,770364,M,0,41,0,0
2007,770366,E,0,0,0,0
2007,770368,E,0,1,0,0
2007,770370,E,0,16,0,0
2007,770LEA,A,0,66,3,0
2007,770LEA,E,0,10,0,0
2007,770LEA,H,0,19,0,0
2007,770LEA,M,0,32,0,0
2007,780301,H,2,26,1,0
2007,780320,E,0,11,0,0
2007,780322,E,0,1,0,0
2007,780324,I,1,64,0,0
2007,780325,H,1,84,0,0
2007,780326,M,0,11,0,0
2007,780328,E,0,3,0,0
2007,780329,E,0,0,0,0
2007,780330,M,0,45,0,0
2007,780331,H,,0,0,0
2007,780336,I,1,31,0,0
2007,780340,E,0,14,0,0
2007,780341,M,0,66,0,0
2007,780342,H,2,64,1,0
2007,780344,I,0,55,0,0
2007,780352,M,0,94,0,0
2007,780356,E,0,9,0,0
2007,780360,I,0,53,0,0
2007,780364,E,0,12,0,0
2007,780368,M,2,45,0,0
2007,780374,E,0,16,0,0
2007,780376,E,0,18,0,0
2007,780384,I,1,15,0,0
2007,780385,H,1,8,0,0
2007,780390,E,0,0,0,0
2007,780391,H,5,59,0,0
2007,780392,E,0,12,0,0
2007,780393,M,1,100,3,0
2007,780394,E,0,7,0,0
2007,780396,M,0,72,0,0
2007,780398,E,0,20,0,0
2007,780400,E,0,11,0,0
2007,780401,H,3,39,1,0
2007,780402,H,3,65,0,0
2007,780403,M,3,76,0,0
2007,780407,E,0,1,0,0
2007,780408,E,1,7,0,0
2007,780410,M,0,68,0,0
2007,780412,E,0,7,0,0
2007,780416,E,0,26,0,0
2007,780417,E,0,13,0,0
2007,780418,E,0,18,0,0
2007,780420,H,5,106,1,0
2007,780LEA,E,1,11,0,0
2007,780LEA,H,1,71,1,0
2007,780LEA,I,1,39,0,0
2007,780LEA,M,1,63,0,0
2007,78A000,M,0,0,0,0
2007,790302,E,0,2,0,0
2007,790310,E,0,5,0,0
2007,790314,H,2,35,0,0
2007,790318,E,0,8,0,0
2007,790322,E,0,8,0,0
2007,790327,E,0,8,0,0
2007,790330,M,1,34,0,0
2007,790334,E,1,6,0,0
2007,790338,E,0,13,0,0
2007,790344,E,0,19,0,0
2007,790347,E,0,3,0,0
2007,790350,E,1,21,0,0
2007,790354,H,1,35,1,0
2007,790358,E,1,20,0,0
2007,790362,E,0,1,0,0
2007,790366,H,1,51,2,0
2007,790374,M,2,69,0,0
2007,790378,H,2,54,0,0
2007,790380,M,1,25,0,0
2007,790386,E,0,2,0,0
2007,790390,E,0,2,0,0
2007,790392,A,10,283,31,0
2007,790394,M,1,33,0,0
2007,790398,E,0,8,0,0
2007,790402,E,0,12,0,0
2007,790LEA,A,1,283,31,0
2007,790LEA,E,1,9,0,0
2007,790LEA,H,1,43,1,0
2007,790LEA,M,1,39,0,0
2007,79A000,M,2,9,0,0
2007,800308,H,13,225,5,0
2007,800312,E,0,15,0,0
2007,800314,M,0,17,0,0
2007,800315,E,0,20,0,0
2007,800316,E,0,6,0,0
2007,800320,M,1,10,0,0
2007,800324,E,0,21,0,0
2007,800328,M,2,65,0,0
2007,800340,H,1,17,0,0
2007,800346,E,0,18,0,0
2007,800348,E,0,5,0,0
2007,800352,E,0,0,0,0
2007,800356,E,0,11,0,0
2007,800358,E,0,12,0,0
2007,800359,E,0,40,0,0
2007,800360,E,0,12,0,0
2007,800361,H,2,27,0,0
2007,800362,E,0,3,0,0
2007,800363,M,1,131,0,0
2007,800364,E,0,5,0,0
2007,800366,E,0,15,0,0
2007,800368,E,0,3,0,0
2007,800372,E,0,3,0,0
2007,800373,E,0,13,0,0
2007,800376,H,1,56,0,0
2007,800377,M,1,60,0,0
2007,800392,E,0,1,0,0
2007,800396,H,0,96,1,0
2007,800398,M,0,16,0,0
2007,800400,H,1,49,1,0
2007,800408,H,2,23,0,0
2007,800410,M,1,42,0,0
2007,800412,E,0,9,0,0
2007,800LEA,E,1,10,0,0
2007,800LEA,H,1,51,1,0
2007,800LEA,M,1,45,0,0
2007,810324,H,1,23,0,0
2007,810326,M,2,38,2,0
2007,810328,E,0,3,0,0
2007,810336,E,0,9,0,0
2007,810340,H,1,19,1,0
2007,810342,M,2,50,2,0
2007,810344,E,0,5,0,0
2007,810350,E,0,3,0,0
2007,810360,E,0,3,0,0
2007,810364,E,0,5,0,0
2007,810370,E,0,2,0,0
2007,810378,M,1,19,0,0
2007,810384,H,1,30,1,0
2007,810385,H,4,4,7,0
2007,810386,T,5,31,5,0
2007,810388,E,0,6,0,0
2007,810396,E,0,7,0,0
2007,810400,E,0,2,0,0
2007,810LEA,E,1,5,0,0
2007,810LEA,H,1,24,1,0
2007,810LEA,M,1,35,1,0
2007,810LEA,T,1,31,5,0
2007,81A000,T,0,6,0,0
2007,820312,E,0,8,0,0
2007,820320,E,0,3,0,0
2007,820340,E,0,5,0,0
2007,820346,E,1,13,0,0
2007,820347,M,2,49,0,0
2007,820348,H,0,47,0,0
2007,820349,H,1,82,0,0
2007,820350,E,0,5,0,0
2007,820352,H,1,21,0,0
2007,820354,M,1,58,0,0
2007,820364,E,0,17,0,0
2007,820370,M,3,45,0,0
2007,820372,M,1,41,0,0
2007,820376,E,0,1,0,0
2007,820384,E,0,39,0,0
2007,820388,H,1,31,0,0
2007,820LEA,E,1,15,0,0
2007,820LEA,H,1,44,0,0
2007,820LEA,M,1,49,0,0
2007,821304,E,1,32,0,0
2007,821308,H,1,21,0,0
2007,821316,E,0,2,0,0
2007,821320,M,1,50,0,0
2007,821324,H,0,2,0,0
2007,821LEA,E,1,15,0,0
2007,821LEA,H,1,20,0,0
2007,821LEA,M,1,50,0,0
2007,830304,M,1,42,1,0
2007,830312,E,0,24,0,0
2007,830316,T,6,299,9,0
2007,830320,E,1,46,0,0
2007,830328,E,0,27,0,0
2007,830336,E,0,53,0,0
2007,830344,E,0,10,0,0
2007,830345,E,0,10,0,0
2007,830346,H,1,93,0,0
2007,830347,A,0,28,0,0
2007,830349,M,1,68,0,0
2007,830350,M,1,65,0,0
2007,830356,E,0,13,0,0
2007,830360,E,1,16,0,0
2007,830364,E,0,20,0,0
2007,830700,H,3,17,0,0
2007,830701,H,1,55,0,0
2007,830702,H,1,30,0,0
2007,830703,H,2,68,2,0
2007,830704,H,1,76,3,0
2007,830705,H,1,17,1,0
2007,830LEA,A,1,55,1,0
2007,830LEA,E,1,25,0,0
2007,830LEA,H,1,74,0,0
2007,830LEA,M,1,59,1,0
2007,830LEA,T,1,299,9,0
2007,83B000,H,0,77,0,0
2007,840302,H,2,81,1,0
2007,840303,M,1,61,0,0
2007,840304,E,0,9,0,0
2007,840308,A,1,24,0,0
2007,840310,E,0,21,0,0
2007,840312,A,0,10,0,0
2007,840316,E,1,16,0,0
2007,840318,I,0,8,0,0
2007,840320,I,1,9,0,0
2007,840324,I,1,44,0,0
2007,840328,I,1,35,0,0
2007,840330,E,0,18,0,0
2007,840332,H,1,29,1,0
2007,840336,E,1,8,0,0
2007,840340,I,1,19,0,0
2007,840344,I,0,18,0,0
2007,840348,I,0,15,0,0
2007,840350,I,0,6,0,0
2007,840356,H,3,56,0,0
2007,840358,M,2,50,1,0
2007,840360,I,0,13,0,0
2007,840361,H,0,2,0,0
2007,840368,H,2,50,1,0
2007,840LEA,A,1,15,0,0
2007,840LEA,E,1,14,0,0
2007,840LEA,H,1,52,1,0
2007,840LEA,I,1,18,0,0
2007,840LEA,M,1,56,1,0
2007,84B000,H,2,3,0,0
2007,850304,M,1,26,0,0
2007,850308,E,0,1,0,0
2007,850312,E,0,0,0,0
2007,850314,E,0,2,0,0
2007,850316,E,0,2,0,0
2007,850320,E,0,0,0,0
2007,850324,T,10,184,27,0
2007,850328,E,0,9,0,0
2007,850332,H,3,11,1,0
2007,850336,E,0,2,0,0
2007,850338,M,0,8,0,0
2007,850340,E,0,2,0,0
2007,850348,E,0,1,0,0
2007,850350,M,1,12,0,0
2007,850352,H,2,18,1,0
2007,850354,E,0,3,0,0
2007,850356,E,0,3,0,0
2007,850358,H,0,9,0,0
2007,850LEA,E,1,2,0,0
2007,850LEA,H,1,12,1,0
2007,850LEA,M,1,18,0,0
2007,850LEA,T,1,184,27,0
2007,860302,E,0,3,0,0
2007,860306,M,1,3,1,0
2007,860308,E,1,5,0,0
2007,860312,E,0,2,0,0
2007,860316,H,2,20,1,0
2007,860320,E,0,5,0,0
2007,860324,E,0,13,0,0
2007,860326,M,1,21,1,0
2007,860330,M,1,19,0,0
2007,860332,E,0,3,0,0
2007,860336,H,2,30,3,0
2007,860340,M,1,24,1,0
2007,860348,E,0,4,0,0
2007,860352,H,2,15,1,0
2007,860354,H,6,9,5,0
2007,860356,E,0,1,0,0
2007,860360,E,0,6,0,0
2007,860LEA,E,1,5,0,0
2007,860LEA,H,1,23,2,0
2007,860LEA,M,1,15,1,0
2007,861304,E,0,5,0,0
2007,861308,T,1,10,0,0
2007,861312,M,1,7,0,0
2007,861LEA,E,0,5,0,0
2007,861LEA,M,1,7,0,0
2007,861LEA,T,1,10,0,0
2007,862308,E,1,8,0,0
2007,862310,E,0,6,0,0
2007,862312,H,0,5,0,0
2007,862316,M,1,2,0,0
2007,862LEA,E,1,7,0,0
2007,862LEA,H,1,5,0,0
2007,862LEA,M,1,2,0,0
2007,86A000,I,0,1,0,0
2007,870312,A,0,0,0,0
2007,870314,H,2,21,0,0
2007,870318,M,0,16,0,0
2007,870320,E,0,0,0,0
2007,870324,E,0,0,0,0
2007,870700,H,0,4,0,0
2007,870LEA,A,0,0,0,0
2007,870LEA,E,0,0,0,0
2007,870LEA,H,0,21,0,0
2007,870LEA,M,0,16,0,0
2007,87A000,I,1,20,0,0
2007,880304,E,1,3,0,0
2007,880308,H,2,8,0,0
2007,880312,M,0,13,0,0
2007,880318,E,0,2,0,0
2007,880320,T,3,114,8,0
2007,880324,E,1,2,0,0
2007,880328,H,2,44,1,0
2007,880330,M,1,15,0,0
2007,880336,E,0,0,0,0
2007,880LEA,E,1,2,0,0
2007,880LEA,H,1,19,0,0
2007,880LEA,M,1,14,0,0
2007,880LEA,T,1,114,8,0
2007,88A000,I,0,2,1,0
2007,890304,H,2,28,4,1
2007,890306,M,3,46,4,0
2007,890308,E,0,1,0,0
2007,890LEA,E,1,1,0,0
2007,890LEA,H,1,28,4,1
2007,890LEA,M,1,46,4,0
2007,900302,E,0,2,0,0
2007,900304,E,0,9,0,0
2007,900306,E,0,5,0,0
2007,900308,M,1,64,2,0
2007,900312,E,0,2,0,0
2007,900314,M,2,106,4,0
2007,900316,H,2,54,3,0
2007,900318,E,0,1,0,0
2007,900320,E,0,3,0,0
2007,900328,E,0,4,0,0
2007,900332,E,0,5,0,0
2007,900334,E,0,0,0,0
2007,900336,H,1,62,3,0
2007,900340,E,0,2,0,0
2007,900341,E,0,5,0,0
2007,900342,H,2,43,2,0
2007,900343,M,1,16,0,0
2007,900344,H,2,39,2,0
2007,900346,M,2,41,0,0
2007,900348,H,3,37,1,0
2007,900350,M,0,15,0,0
2007,900351,E,0,12,0,0
2007,900352,E,0,4,0,0
2007,900353,E,0,1,0,0
2007,900354,E,0,1,0,0
2007,900356,E,0,4,0,0
2007,900360,H,2,28,2,0
2007,900362,M,0,29,1,0
2007,900364,E,0,3,0,0
2007,900365,T,18,329,3,0
2007,900366,H,3,14,0,0
2007,900367,H,0,32,0,0
2007,900368,E,0,4,0,0
2007,900370,E,0,21,0,0
2007,900372,E,0,8,0,0
2007,900376,E,0,1,0,0
2007,900377,H,1,14,0,0
2007,900378,M,0,7,0,0
2007,900380,E,0,2,0,0
2007,900384,E,0,2,0,0
2007,900388,E,0,1,0,0
2007,900391,M,0,1,0,0
2007,900392,A,0,0,0,0
2007,900LEA,A,1,0,0,0
2007,900LEA,E,1,4,0,0
2007,900LEA,H,1,34,1,0
2007,900LEA,M,1,38,1,0
2007,900LEA,T,1,329,3,0
2007,90A000,A,0,1,0,0
2007,910304,E,2,31,0,0
2007,910308,E,1,10,1,0
2007,910312,E,0,39,0,0
2007,910314,E,0,11,0,0
2007,910316,M,1,22,0,0
2007,910320,M,2,83,1,0
2007,910340,E,0,14,0,0
2007,910346,E,1,27,0,0
2007,910356,E,0,27,0,0
2007,910360,E,1,41,0,0
2007,910364,H,3,90,1,0
2007,910368,H,15,306,4,0
2007,910370,H,2,85,2,0
2007,910376,E,0,33,0,0
2007,910380,E,1,14,0,0
2007,910LEA,E,2,25,0,0
2007,910LEA,H,1,95,1,0
2007,910LEA,M,1,52,1,0
2007,91A000,I,0,4,0,0
2007,920302,E,0,21,0,0
2007,920304,E,0,1,0,0
2007,920308,E,0,2,0,0
2007,920312,M,0,17,0,0
2007,920316,H,1,10,0,0
2007,920318,H,1,33,1,0
2007,920320,E,1,12,0,0
2007,920324,T,46,342,6,0
2007,920326,E,0,3,0,0
2007,920327,E,0,6,0,0
2007,920328,E,0,1,0,0
2007,920329,E,2,11,0,0
2007,920334,E,0,0,0,0
2007,920336,E,1,25,0,0
2007,920340,E,0,6,0,0
2007,920342,E,0,3,0,0
2007,920344,E,0,3,0,0
2007,920348,H,1,20,2,0
2007,920352,E,0,7,0,0
2007,920356,M,2,31,4,0
2007,920358,E,0,1,0,0
2007,920360,M,1,23,2,0
2007,920362,E,0,3,0,0
2007,920364,E,0,3,0,0
