year,agency_code,category_code,avg_student_num
2008,440320,,588
2008,440324,,293
2008,440326,,82
2008,440328,,471
2008,440332,,256
2008,440346,,101
2008,440348,,472
2008,440349,,417
2008,440350,,430
2008,440364,,289
2008,440368,,494
2008,440378,,977
2008,440390,,1140
2008,440396,,949
2008,450301,,811
2008,450302,,408
2008,450306,,415
2008,450307,,684
2008,450308,,546
2008,450316,,983
2008,450322,,621
2008,450324,,541
2008,450328,,773
2008,450332,,656
2008,450333,,391
2008,450334,,672
2008,450335,,505
2008,450336,,400
2008,450339,,555
2008,450340,,468
2008,450341,,894
2008,450342,,800
2008,450343,,117
2008,450346,,596
2008,450352,,1051
2008,45A000,,161
2008,460308,,502
2008,460312,,729
2008,460318,,493
2008,460320,,1036
2008,460332,,471
2008,470312,,1576
2008,470316,,371
2008,470320,,757
2008,470328,,465
2008,470330,,459
2008,470332,,883
2008,470336,,300
2008,470340,,729
2008,470342,,56
2008,470346,,985
2008,470441,,672
2008,470443,,107
2008,480306,,216
2008,480307,,180
2008,480309,,123
2008,480316,,113
2008,490308,,1117
2008,490312,,585
2008,490316,,399
2008,490320,,124
2008,490324,,480
2008,490326,,493
2008,490327,,632
2008,490328,,252
2008,490332,,492
2008,490335,,1883
2008,490336,,739
2008,490337,,714
2008,490338,,745
2008,490342,,69
2008,490344,,636
2008,490345,,559
2008,490346,,1198
2008,490347,,320
2008,490348,,400
2008,490349,,669
2008,490350,,262
2008,490352,,534
2008,490354,,1114
2008,490356,,272
2008,490360,,493
2008,490361,,44
2008,490362,,971
2008,490363,,663
2008,490364,,848
2008,490366,,438
2008,490368,,284
2008,490380,,1015
2008,490384,,807
2008,490390,,985
2008,491303,,738
2008,491306,,891
2008,491308,,823
2008,491312,,1594
2008,491316,,648
2008,491320,,693
2008,49B000,,499
2008,49D000,,94
2008,49E000,,254
2008,500304,,691
2008,500314,,731
2008,500316,,280
2008,500324,,96
2008,500332,,524
2008,500337,,436
2008,500340,,900
2008,50A000,,161
2008,510308,,549
2008,510310,,456
2008,510324,,1885
2008,510326,,979
2008,510328,,830
2008,510329,,830
2008,510330,,599
2008,510332,,405
2008,510334,,543
2008,510336,,1031
2008,510340,,1036
2008,510342,,532
2008,510344,,581
2008,510356,,654
2008,510357,,96
2008,510358,,736
2008,510359,,757
2008,510360,,549
2008,510364,,696
2008,510368,,707
2008,510372,,557
2008,510376,,1478
2008,510377,,748
2008,510378,,806
2008,510379,,830
2008,510380,,44
2008,510381,,48
2008,510388,,896
2008,510390,,435
2008,510396,,506
2008,510397,,852
2008,510399,,1532
2008,510402,,1096
2008,510404,,465
2008,510406,,2058
2008,510408,,753
2008,510410,,920
2008,510412,,742
2008,510414,,883
2008,51A000,,196
2008,520304,,164
2008,520308,,132
2008,520320,,378
2008,520324,,185
2008,520328,,121
2008,520336,,246
2008,530302,,619
2008,530306,,44
2008,530308,,622
2008,530312,,658
2008,530314,,967
2008,530316,,73
2008,530320,,638
2008,530335,,157
2008,530336,,1380
2008,530340,,656
2008,530343,,1129
2008,530346,,635
2008,530354,,703
2008,530356,,1115
2008,53A000,,85
2008,540304,,519
2008,540306,,205
2008,540308,,499
2008,540312,,624
2008,540313,,70
2008,540315,,984
2008,540316,,569
2008,540317,,50
2008,540318,,45
2008,540320,,466
2008,540324,,1049
2008,540326,,522
2008,540328,,490
2008,540330,,600
2008,540332,,284
2008,540336,,854
2008,540338,,287
2008,540340,,382
2008,540342,,368
2008,540344,,680
2008,54A000,,104
2008,54B000,,307
2008,550308,,51
2008,550312,,343
2008,550314,,481
2008,550316,,285
2008,550320,,879
2008,550322,,634
2008,550324,,402
2008,550328,,454
2008,550332,,881
2008,550334,,720
2008,550336,,377
2008,550340,,451
2008,550342,,417
2008,550344,,1018
2008,550348,,296
2008,550349,,317
2008,550350,,754
2008,550356,,600
2008,550360,,249
2008,550362,,528
2008,550364,,304
2008,550368,,933
2008,550372,,744
2008,55A000,,900
2008,560304,,384
2008,560308,,156
2008,560312,,170
2008,560316,,396
2008,560320,,1007
2008,560324,,399
2008,560328,,152
2008,560329,,79
2008,560330,,894
2008,560332,,131
2008,560338,,551
2008,570306,,476
2008,570312,,125
2008,570316,,96
2008,570318,,723
2008,570319,,596
2008,570320,,574
2008,580304,,115
2008,580308,,188
2008,580312,,397
2008,580316,,315
2008,580320,,190
2008,580324,,297
2008,580328,,256
2008,580344,,328
2008,580350,,276
2008,580356,,362
2008,580368,,523
2008,580372,,397
2008,590306,,331
2008,590310,,675
2008,590316,,515
2008,590320,,479
2008,590328,,78
2008,590330,,1325
2008,590332,,549
2008,590336,,240
2008,590340,,524
2008,590344,,459
2008,590352,,528
2008,590356,,796
2008,600300,,904
2008,600301,,799
2008,600302,,1612
2008,600305,,1502
2008,600308,,450
2008,600311,,274
2008,600313,,1202
2008,600314,,1002
2008,600316,,643
2008,600319,,372
2008,600322,,810
2008,600329,,611
2008,600333,,957
2008,600334,,56
2008,600335,,403
2008,600336,,172
2008,600338,,649
2008,600341,,665
2008,600344,,533
2008,600345,,1387
2008,600346,,803
2008,600349,,493
2008,600351,,1136
2008,600352,,773
2008,600353,,952
2008,600357,,949
2008,600358,,235
2008,600361,,2456
2008,600362,,1153
2008,600365,,560
2008,600368,,425
2008,600374,,355
2008,600375,,181
2008,600376,,1050
2008,600377,,1969
2008,600379,,523
2008,600381,,918
2008,600382,,1007
2008,600383,,671
2008,600384,,541
2008,600385,,927
2008,600386,,198
2008,600393,,506
2008,600394,,1112
2008,600396,,669
2008,600398,,622
2008,600399,,1065
2008,600405,,1183
2008,600406,,1060
2008,600410,,913
2008,600411,,1050
2008,600412,,528
2008,600413,,217
2008,600414,,595
2008,600415,,2589
2008,600416,,967
2008,600420,,813
2008,600422,,512
2008,600424,,751
2008,600426,,2607
2008,600427,,458
2008,600428,,1371
2008,600429,,648
2008,600431,,1047
2008,600432,,849
2008,600433,,793
2008,600434,,649
2008,600436,,973
2008,600438,,560
2008,600439,,427
2008,600440,,798
2008,600441,,377
2008,600442,,917
2008,600444,,744
2008,600445,,1427
2008,600446,,1032
2008,600447,,1098
2008,600448,,963
2008,600449,,761
2008,600450,,720
2008,600451,,1042
2008,600453,,625
2008,600454,,195
2008,600455,,1299
2008,600459,,477
2008,600461,,88
2008,600462,,1260
2008,600464,,709
2008,600466,,2843
2008,600468,,1031
2008,600471,,555
2008,600474,,894
2008,600478,,761
2008,600479,,985
2008,600480,,2350
2008,600481,,837
2008,600482,,1075
2008,600485,,620
2008,600487,,554
2008,600488,,370
2008,600489,,526
2008,600491,,746
2008,600492,,377
2008,600494,,920
2008,600495,,609
2008,600496,,994
2008,600497,,976
2008,600498,,94
2008,600500,,681
2008,600501,,408
2008,600503,,840
2008,600507,,866
2008,600508,,2099
2008,600509,,977
2008,600512,,539
2008,600513,,907
2008,600514,,1149
2008,600516,,878
2008,600517,,564
2008,600519,,451
2008,600520,,429
2008,600522,,659
2008,600527,,366
2008,600530,,617
2008,600532,,983
2008,600534,,841
2008,600535,,1730
2008,600537,,903
2008,600538,,1202
2008,600541,,540
2008,600546,,523
2008,600549,,1160
2008,600550,,589
2008,600553,,381
2008,600557,,1266
2008,600562,,737
2008,600565,,494
2008,600566,,1194
2008,600571,,304
2008,600574,,438
2008,600576,,1869
2008,600577,,340
2008,600579,,1990
2008,600581,,618
2008,600585,,774
2008,600586,,527
2008,600587,,692
2008,600588,,1063
2008,600589,,601
2008,600592,,1856
2008,600690,,209
2008,600691,,193
2008,600692,,208
2008,600693,,378
2008,600694,,392
2008,600695,,373
2008,600696,,377
2008,600697,,394
2008,600698,,197
2008,600699,,183
2008,60A000,,149
2008,60B000,,569
2008,60C000,,256
2008,60D000,,855
2008,60F000,,215
2008,60G000,,820
2008,60H000,,201
2008,60I000,,595
2008,60J000,,216
2008,60K000,,76
2008,60L000,,93
2008,610302,,180
2008,610308,,81
2008,610310,,277
2008,610320,,247
2008,610322,,316
2008,610326,,313
2008,610334,,647
2008,610336,,103
2008,620310,,40
2008,620312,,592
2008,620314,,479
2008,620316,,580
2008,620324,,352
2008,620330,,328
2008,620334,,542
2008,620336,,350
2008,620339,,495
2008,620340,,668
2008,630304,,330
2008,630308,,302
2008,630312,,252
2008,630316,,350
2008,630320,,216
2008,630324,,537
2008,630328,,309
2008,630330,,37
2008,630331,,909
2008,630332,,601
2008,630336,,1951
2008,630340,,274
2008,630342,,660
2008,630348,,479
2008,630350,,660
2008,630352,,430
2008,630356,,425
2008,630360,,1205
2008,630364,,567
2008,630368,,583
2008,630374,,810
2008,630376,,407
2008,63A000,,146
2008,63B000,,273
2008,640304,,635
2008,640306,,405
2008,640308,,758
2008,640316,,211
2008,640320,,694
2008,640324,,653
2008,640326,,479
2008,640328,,609
2008,640329,,843
2008,640331,,205
2008,640332,,538
2008,640334,,531
2008,640336,,377
2008,640340,,70
2008,640346,,1195
2008,640347,,188
2008,640348,,820
2008,640350,,1315
2008,640354,,243
2008,640358,,985
2008,640360,,315
2008,640361,,1186
2008,640362,,1041
2008,640364,,1248
2008,640376,,575
2008,640384,,311
2008,640396,,513
2008,640400,,605
2008,64A000,,908
2008,650304,,310
2008,650308,,388
2008,650310,,926
2008,650312,,488
2008,650316,,422
2008,650320,,345
2008,650323,,677
2008,650324,,389
2008,650325,,837
2008,650326,,1728
2008,650327,,1510
2008,650328,,413
2008,650332,,540
2008,650338,,467
2008,650339,,457
2008,650340,,171
2008,650341,,606
2008,650342,,1790
2008,650345,,27
2008,650346,,390
2008,650348,,600
2008,650350,,823
2008,650351,,890
2008,650352,,1657
2008,650353,,552
2008,650354,,247
2008,650356,,680
2008,650360,,131
2008,650362,,552
2008,650364,,746
2008,650366,,518
2008,650368,,431
2008,650380,,586
2008,650384,,448
2008,650392,,757
2008,650394,,59
2008,650400,,346
2008,650404,,583
2008,650408,,270
2008,65A000,,344
2008,65B000,,62
2008,660306,,197
2008,660308,,365
2008,660316,,213
2008,660320,,208
2008,660322,,37
2008,660324,,218
2008,660336,,494
2008,660356,,318
2008,660360,,323
2008,660364,,250
2008,660700,,78
2008,66A000,,576
2008,670304,,412
2008,670308,,712
2008,670310,,592
2008,670312,,398
2008,670314,,797
2008,670318,,460
2008,670320,,677
2008,670321,,824
2008,670322,,842
2008,670323,,743
2008,670324,,1240
2008,670325,,690
2008,670330,,491
2008,670331,,519
2008,670332,,388
2008,670333,,790
2008,670335,,541
2008,670336,,673
2008,670337,,818
2008,670338,,675
2008,670339,,767
2008,670340,,928
2008,670341,,619
2008,670342,,532
2008,670343,,873
2008,670344,,709
2008,670345,,568
2008,670346,,781
2008,670350,,505
2008,670351,,795
2008,670352,,966
2008,670356,,758
2008,670364,,1144
2008,680304,,607
2008,680308,,580
2008,680310,,1005
2008,680312,,230
2008,680316,,587
2008,680324,,401
2008,680327,,436
2008,680328,,517
2008,680329,,415
2008,680330,,559
2008,680332,,1122
2008,680335,,13
2008,680336,,431
2008,681304,,571
2008,681305,,580
2008,681308,,1410
2008,681309,,620
2008,681310,,558
2008,681311,,466
2008,681312,,542
2008,681314,,1614
2008,681316,,562
2008,681320,,473
2008,681322,,695
2008,681324,,638
2008,681326,,659
2008,681328,,29
2008,681330,,680
2008,681334,,633
2008,681336,,665
2008,68A000,,176
2008,68N000,,101
2008,690312,,306
2008,690316,,298
2008,690320,,573
2008,690324,,288
2008,69A000,,343
2008,700306,,353
2008,700308,,625
2008,700310,,51
2008,700314,,586
2008,700316,,542
2008,700317,,893
2008,700318,,421
2008,700319,,890
2008,700320,,403
2008,700322,,676
2008,700324,,242
2008,700328,,358
2008,710312,,563
2008,710316,,265
2008,710318,,436
2008,710320,,425
2008,710321,,655
2008,710323,,723
2008,710324,,530
2008,710325,,27
2008,710326,,672
2008,710327,,102
2008,710328,,507
2008,710332,,458
2008,710342,,920
2008,710346,,720
2008,710347,,688
2008,710348,,210
2008,720304,,420
2008,720312,,398
2008,720316,,526
2008,720320,,408
2008,730332,,693
2008,730334,,312
2008,730340,,262
2008,730344,,585
2008,730348,,266
2008,730352,,1676
2008,730354,,383
2008,730356,,390
2008,730360,,676
2008,730368,,239
2008,73A000,,370
2008,73B000,,275
2008,740302,,993
2008,740304,,566
2008,740308,,465
2008,740309,,629
2008,740310,,530
2008,740320,,299
2008,740324,,554
2008,740330,,893
2008,740332,,878
2008,740333,,1332
2008,740334,,475
2008,740336,,534
2008,740337,,542
2008,740338,,380
2008,740340,,611
2008,740344,,804
2008,740352,,529
2008,740358,,566
2008,740360,,440
2008,740362,,578
2008,740366,,1737
2008,740374,,933
2008,740375,,483
2008,740376,,606
2008,740378,,40
2008,740380,,1094
2008,740382,,296
2008,740386,,418
2008,740388,,1245
2008,740390,,441
2008,740396,,282
2008,740400,,474
2008,740402,,461
2008,740404,,737
2008,740406,,747
2008,750304,,434
2008,750314,,388
2008,750317,,20
2008,750318,,708
2008,750319,,568
2008,750320,,158
2008,750328,,181
2008,760304,,429
2008,760308,,390
2008,760316,,411
2008,760318,,1400
2008,760320,,449
2008,760324,,565
2008,760328,,551
2008,760329,,634
2008,760330,,548
2008,760331,,604
2008,760332,,562
2008,760336,,536
2008,760338,,538
2008,760340,,469
2008,760344,,847
2008,760348,,1045
2008,760352,,890
2008,760354,,190
2008,760356,,557
2008,760357,,656
2008,760358,,1196
2008,760359,,625
2008,760360,,654
2008,760364,,467
2008,760368,,389
2008,760376,,468
2008,760378,,818
2008,760380,,1438
2008,760382,,436
2008,761304,,1254
2008,761308,,549
2008,761312,,502
2008,761320,,434
2008,761321,,382
2008,761328,,472
2008,761332,,402
2008,761336,,458
2008,770304,,134
2008,770312,,303
2008,770316,,285
2008,770318,,527
2008,770328,,561
2008,770332,,145
2008,770340,,525
2008,770342,,87
2008,770344,,349
2008,770346,,556
2008,770347,,442
2008,770348,,1539
2008,770349,,47
2008,770350,,78
2008,770360,,744
2008,770364,,280
2008,770366,,238
2008,770368,,403
2008,770370,,639
2008,780320,,446
2008,780322,,614
2008,780324,,347
2008,780325,,720
2008,780326,,409
2008,780328,,260
2008,780329,,245
2008,780330,,616
2008,780336,,796
2008,780340,,388
2008,780341,,576
2008,780342,,2077
2008,780344,,792
2008,780352,,382
2008,780356,,385
2008,780360,,580
2008,780364,,772
2008,780368,,692
2008,780374,,568
2008,780376,,605
2008,780384,,948
2008,780385,,164
2008,780390,,359
2008,780391,,658
2008,780392,,438
2008,780393,,616
2008,780394,,624
2008,780396,,173
2008,780398,,553
2008,780400,,875
2008,780401,,880
2008,780402,,514
2008,780403,,460
2008,780407,,492
2008,780408,,356
2008,780410,,255
2008,780412,,536
2008,780416,,413
2008,780417,,283
2008,780418,,155
2008,780420,,1446
2008,780700,,89
2008,78A000,,98
2008,790302,,485
2008,790310,,512
2008,790314,,1016
2008,790318,,457
2008,790322,,327
2008,790327,,516
2008,790330,,880
2008,790334,,462
2008,790338,,246
2008,790344,,472
2008,790347,,369
2008,790350,,502
2008,790354,,1097
2008,790358,,288
2008,790362,,285
2008,790366,,892
2008,790374,,698
2008,790378,,1172
2008,790380,,868
2008,790386,,314
2008,790390,,430
2008,790392,,36
2008,790394,,791
2008,790398,,527
2008,790402,,477
2008,79A000,,150
2008,800308,,114
2008,800312,,331
2008,800314,,913
2008,800315,,421
2008,800316,,685
2008,800320,,619
2008,800324,,331
2008,800328,,546
2008,800340,,1232
2008,800346,,569
2008,800347,,492
2008,800348,,388
2008,800352,,450
2008,800356,,490
2008,800358,,490
2008,800359,,545
2008,800360,,633
2008,800361,,1046
2008,800362,,637
2008,800363,,578
2008,800364,,580
2008,800366,,507
2008,800368,,426
2008,800372,,316
2008,800373,,482
2008,800376,,685
2008,800377,,557
2008,800392,,525
2008,800396,,947
2008,800398,,753
2008,800400,,1043
2008,800408,,1185
2008,800410,,729
2008,800412,,387
2008,810324,,859
2008,810326,,720
2008,810328,,450
2008,810336,,475
2008,810340,,839
2008,810342,,666
2008,810344,,573
2008,810350,,437
2008,810360,,570
2008,810364,,316
2008,810370,,439
2008,810378,,806
2008,810384,,1075
2008,810385,,111
2008,810386,,63
2008,810388,,369
2008,810396,,475
2008,810400,,290
2008,81A000,,824
2008,820312,,367
2008,820320,,372
2008,820324,,152
2008,820340,,357
2008,820346,,495
2008,820347,,419
2008,820348,,501
2008,820349,,458
2008,820350,,446
2008,820352,,610
2008,820354,,604
2008,820364,,460
2008,820370,,462
2008,820372,,455
2008,820376,,540
2008,820384,,1029
2008,820388,,487
2008,821304,,729
2008,821308,,794
2008,821316,,860
2008,821320,,684
2008,830304,,456
2008,830312,,355
2008,830316,,89
2008,830320,,346
2008,830328,,488
2008,830336,,297
2008,830344,,217
2008,830345,,111
2008,830346,,418
2008,830347,,203
2008,830348,,34
2008,830349,,523
2008,830350,,540
2008,830356,,432
2008,830360,,381
2008,830364,,395
2008,830700,,269
2008,830701,,283
2008,830702,,254
2008,830703,,140
2008,830704,,264
2008,830705,,159
2008,83B000,,72
2008,840302,,567
2008,840303,,458
2008,840304,,289
2008,840308,,374
2008,840310,,314
2008,840312,,397
2008,840316,,285
2008,840318,,524
2008,840320,,294
2008,840324,,230
2008,840328,,347
2008,840330,,285
2008,840332,,755
2008,840336,,470
2008,840340,,383
2008,840344,,293
2008,840348,,311
2008,840350,,372
2008,840356,,510
2008,840358,,416
2008,840360,,496
2008,840361,,76
2008,840368,,922
2008,840370,,41
2008,84B000,,250
2008,850304,,823
2008,850308,,124
2008,850312,,238
2008,850314,,760
2008,850316,,580
2008,850320,,226
2008,850324,,45
2008,850328,,179
2008,850332,,432
2008,850336,,174
2008,850338,,374
2008,850340,,218
2008,850348,,227
2008,850350,,542
2008,850352,,660
2008,850354,,286
2008,850356,,231
2008,850358,,1072
2008,860302,,475
2008,860306,,692
2008,860308,,545
2008,860312,,679
2008,860316,,672
2008,860320,,340
2008,860324,,560
2008,860326,,414
2008,860330,,401
2008,860332,,165
2008,860336,,989
2008,860340,,458
2008,860348,,457
2008,860352,,739
2008,860354,,154
2008,860356,,546
2008,860360,,372
2008,861304,,650
2008,861308,,388
2008,861312,,193
2008,862308,,357
2008,862310,,346
2008,862312,,558
2008,862316,,372
2008,86T000,,419
2008,870312,,66
2008,870314,,458
2008,870318,,425
2008,870320,,364
2008,870324,,419
2008,870700,,107
2008,87A000,,133
2008,880304,,541
2008,880308,,763
2008,880312,,536
2008,880318,,569
2008,880320,,92
2008,880324,,401
2008,880328,,349
2008,880330,,310
2008,880336,,178
2008,88A000,,161
2008,890304,,170
2008,890306,,111
2008,890308,,277
2008,900302,,901
2008,900303,,870
2008,900304,,645
2008,900305,,841
2008,900306,,434
2008,900307,,724
2008,900308,,816
2008,900312,,610
2008,900314,,731
2008,900316,,884
2008,900318,,1020
2008,900320,,705
2008,900328,,541
2008,900332,,535
2008,900334,,519
2008,900336,,689
2008,900340,,327
2008,900341,,900
2008,900342,,1529
2008,900343,,1398
2008,900344,,1185
2008,900346,,1031
2008,900348,,909
2008,900350,,754
2008,900351,,535
2008,900352,,551
2008,900353,,823
2008,900354,,851
2008,900356,,1193
2008,900360,,1439
2008,900362,,1526
2008,900364,,437
2008,900365,,114
2008,900366,,490
2008,900367,,118
2008,900368,,765
2008,900370,,659
2008,900372,,673
2008,900376,,693
2008,900377,,1512
2008,900378,,1107
2008,900380,,520
2008,900384,,492
2008,900388,,606
2008,900391,,1080
2008,900392,,71
2008,900393,,845
2008,90A000,,884
2008,910304,,537
2008,910308,,178
2008,910312,,198
2008,910314,,548
2008,910316,,847
2008,910320,,776
2008,910340,,187
2008,910346,,282
2008,910356,,325
2008,910360,,433
2008,910364,,989
2008,910368,,154
2008,910370,,1172
2008,910376,,398
2008,910380,,524
2008,91A000,,418
2008,920302,,523
2008,920304,,750
2008,920308,,662
2008,920312,,1070
2008,920316,,2204
2008,920318,,1834
2008,920320,,550
2008,920324,,105
2008,920326,,575
2008,920327,,755
2008,920328,,849
2008,920329,,832
2008,920334,,803
2008,920336,,417
2008,920340,,571
2008,920342,,661
2008,920344,,606
2008,920348,,2111
2008,920352,,447
2008,920356,,1044
2008,920358,,553
2008,920360,,714
2008,920362,,537
2008,920364,,603
2008,920368,,1829
2008,920369,,781
2008,920370,,606
2008,920376,,845
2008,920380,,620
2008,920384,,725
2008,920388,,1157
2008,920390,,1039
2008,920391,,1207
2008,920393,,681
2008,920394,,1170
2008,920396,,638
2008,920398,,1093
2008,920399,,1121
2008,920400,,776
2008,920402,,184
2008,920403,,527
2008,920404,,1118
2008,920408,,1103
2008,920410,,1024
2008,920412,,2540
2008,920413,,701
2008,920414,,879
2008,920415,,872
2008,920416,,553
2008,920417,,789
2008,920420,,947
2008,920424,,982
2008,920428,,1731
2008,920436,,2163
2008,920438,,24
2008,920439,,893
2008,920440,,577
2008,920441,,2020
2008,920442,,862
2008,920443,,984
2008,920444,,1222
2008,920446,,621
2008,920447,,793
2008,920448,,826
2008,920449,,819
2008,920450,,1232
2008,920451,,799
2008,920452,,528
2008,920453,,788
2008,920454,,756
2008,920455,,1257
2008,920456,,523
2008,920457,,821
2008,920460,,427
2008,920464,,627
2008,920466,,1712
2008,920468,,725
2008,920469,,843
2008,920470,,541
2008,920471,,1309
2008,920472,,1085
2008,920473,,2413
2008,920476,,672
2008,920480,,725
2008,920484,,1017
2008,920488,,473
2008,920492,,1020
2008,920494,,920
2008,920495,,1723
2008,920496,,708
2008,920500,,2230
2008,920504,,756
2008,920506,,489
2008,920508,,98
2008,920512,,959
2008,920514,,570
2008,920516,,884
2008,920520,,611
2008,920522,,850
2008,920523,,926
2008,920524,,376
2008,920525,,330
2008,920526,,1499
2008,920528,,143
2008,920530,,832
2008,920531,,663
2008,920532,,349
2008,920536,,484
2008,920540,,679
2008,920542,,695
2008,920544,,654
2008,920548,,467
2008,920550,,933
2008,920551,,1122
2008,920552,,1773
2008,920554,,502
2008,920560,,466
2008,920562,,1818
2008,920564,,570
2008,920568,,586
2008,920570,,888
2008,920571,,852
2008,920572,,530
2008,920576,,483
2008,920580,,550
2008,920583,,156
2008,920584,,696
2008,920588,,1837
2008,920592,,1146
2008,920593,,903
2008,920594,,1347
2008,920595,,2573
2008,920596,,570
2008,920597,,623
2008,920598,,910
2008,920600,,536
2008,920601,,231
2008,920604,,1142
2008,920606,,1036
2008,920607,,1366
2008,920608,,967
2008,920616,,694
2008,920618,,1023
2008,920620,,391
2008,920624,,898
2008,920626,,549
2008,920628,,582
2008,920632,,536
2008,920636,,926
2008,920700,,405
2008,920701,,348
2008,920702,,393
2008,920703,,352
2008,92B000,,188
2008,92D000,,395
2008,92E000,,514
2008,92F000,,1133
2008,92G000,,848
2008,92I000,,131
2008,92K000,,524
2008,92L000,,296
2008,92M000,,509
2008,92N000,,134
2008,92P000,,97
2008,92Q000,,104
2008,92R000,,299
2008,930330,,348
2008,930340,,366
2008,930344,,198
2008,930348,,239
2008,930352,,823
2008,930354,,638
2008,930700,,73
2008,93A000,,150
2008,940306,,178
2008,940308,,159
2008,940314,,631
2008,940316,,528
2008,940328,,535
2008,950308,,107
2008,950312,,358
2008,950316,,291
2008,950320,,387
2008,950322,,760
2008,950324,,199
2008,950328,,546
2008,950332,,407
2008,950336,,1415
2008,95A000,,142
2008,960310,,99
2008,960312,,526
2008,960314,,745
2008,960316,,670
2008,960318,,297
2008,960324,,1170
2008,960326,,271
2008,960329,,755
2008,960330,,1230
2008,960331,,638
2008,960332,,90
2008,960334,,260
2008,960335,,616
2008,960336,,885
2008,960337,,289
2008,960340,,590
2008,960344,,717
2008,960348,,327
2008,960360,,960
2008,960370,,778
2008,960372,,560
2008,960374,,418
2008,960376,,213
2008,960378,,88
2008,960380,,1062
2008,960382,,929
2008,960386,,950
2008,960388,,626
2008,960390,,485
2008,960450,,730
2008,960454,,940
2008,960490,,124
2008,960700,,80
2008,96C000,,129
2008,970308,,167
2008,970310,,343
2008,970312,,460
2008,970315,,721
2008,970320,,519
2008,970322,,429
2008,970337,,874
2008,970340,,287
2008,970344,,285
2008,970348,,584
2008,970352,,512
2008,970356,,705
2008,970358,,581
2008,970360,,262
2008,970368,,250
2008,970370,,287
2008,970376,,183
2008,970388,,620
2008,970389,,591
2008,970390,,861
2008,970391,,96
2008,970392,,403
2008,97D000,,141
2008,980306,,87
2008,980308,,470
2008,980317,,293
2008,980318,,927
2008,980320,,404
2008,980324,,494
2008,980336,,1242
2008,980338,,619
2008,980340,,340
2008,980342,,1225
2008,980348,,250
2008,980352,,475
2008,980356,,453
2008,980357,,320
2008,980360,,756
2008,980364,,591
2008,980380,,451
2008,980384,,532
2008,980388,,257
2008,980390,,462
2008,980392,,756
2008,980396,,599
2008,980400,,421
2008,98A000,,709
2008,990304,,548
2008,990308,,418
2008,990312,,427
2008,990316,,397
2008,990320,,378
2008,990322,,967
2008,990324,,434
2008,990326,,763
2008,990328,,821
2008,990332,,49
2008,990336,,799
2008,990340,,59
2008,995304,,201
2008,995308,,62
2008,995312,,404
2008,995316,,264
2008,995320,,107
2008,995324,,338
2008,995328,,219
2008,995330,,756
2008,995336,,109
2008,010LEA,,22260
2008,010LEA,E,527
2008,010LEA,M,733
2008,010LEA,H,931
2008,010LEA,A,74
2008,020LEA,,5602
2008,020LEA,E,379
2008,020LEA,M,691
2008,020LEA,H,1571
2008,030LEA,,1575
2008,030LEA,H,493
2008,030LEA,I,361
2008,040LEA,,3995
2008,040LEA,E,355
2008,040LEA,M,652
2008,040LEA,H,383
2008,040LEA,T,63
2008,050LEA,,3236
2008,050LEA,E,609
2008,050LEA,M,475
2008,050LEA,H,935
2008,060LEA,,2232
2008,060LEA,E,207
2008,060LEA,M,244
2008,060LEA,H,660
2008,060LEA,I,49
2008,070LEA,,7077
2008,070LEA,E,582
2008,070LEA,M,600
2008,070LEA,H,687
2008,070LEA,I,484
2008,070LEA,T,35
2008,080LEA,,2999
2008,080LEA,E,337
2008,080LEA,M,750
2008,080LEA,H,427
2008,080LEA,T,47
2008,090LEA,,5309
2008,090LEA,E,344
2008,090LEA,M,376
2008,090LEA,H,770
2008,090LEA,I,181
2008,090LEA,T,19
2008,100LEA,,11548
2008,100LEA,E,641
2008,100LEA,M,775
2008,100LEA,H,842
2008,100LEA,I,609
2008,100LEA,T,124
2008,110LEA,,25367
2008,110LEA,E,502
2008,110LEA,M,773
2008,110LEA,H,848
2008,111LEA,,3683
2008,111LEA,E,367
2008,111LEA,M,665
2008,111LEA,H,561
2008,111LEA,T,63
2008,120LEA,,14032
2008,120LEA,E,357
2008,120LEA,M,667
2008,120LEA,H,1026
2008,120LEA,T,90
2008,130LEA,,26917
2008,130LEA,E,688
2008,130LEA,M,892
2008,130LEA,H,1079
2008,130LEA,T,43
2008,132LEA,,4970
2008,132LEA,E,441
2008,132LEA,M,773
2008,132LEA,H,1220
2008,140LEA,,12974
2008,140LEA,E,448
2008,140LEA,M,643
2008,140LEA,H,751
2008,140LEA,I,301
2008,140LEA,T,68
2008,150LEA,,1899
2008,150LEA,E,446
2008,150LEA,M,440
2008,150LEA,H,284
2008,160LEA,,8145
2008,160LEA,E,544
2008,160LEA,M,424
2008,160LEA,H,851
2008,160LEA,I,189
2008,160LEA,A,66
2008,170LEA,,3161
2008,170LEA,E,367
2008,170LEA,M,728
2008,170LEA,H,967
2008,180LEA,,17475
2008,180LEA,E,588
2008,180LEA,M,539
2008,180LEA,H,890
2008,180LEA,T,34
2008,181LEA,,4532
2008,181LEA,E,446
2008,181LEA,M,494
2008,181LEA,H,1211
2008,181LEA,T,51
2008,182LEA,,2823
2008,182LEA,E,425
2008,182LEA,M,614
2008,182LEA,H,415
2008,182LEA,A,106
2008,190LEA,,7671
2008,190LEA,E,523
2008,190LEA,M,390
2008,190LEA,H,545
2008,190LEA,I,449
2008,200LEA,,3613
2008,200LEA,E,275
2008,200LEA,M,292
2008,200LEA,H,270
