year,agency_code,category_code,pct_fully_licensed,pct_lateral_entry
2018,291352,E,1.0,0.08
2018,291LEA,A,1.0,0.545
2018,291LEA,E,1.0,0.055999999999999994
2018,291LEA,H,1.0,0.218
2018,291LEA,M,1.0,0.214
2018,292316,E,1.0,0.115
2018,292318,E,0.982,0.018000000000000002
2018,292320,M,1.0,0.187
2018,292324,H,0.9570000000000001,0.10800000000000001
2018,292LEA,E,0.988,0.049
2018,292LEA,H,0.9570000000000001,0.10800000000000001
2018,292LEA,M,1.0,0.187
2018,300306,T,1.0,0.0
2018,300308,E,1.0,0.028999999999999998
2018,300310,E,1.0,0.0
2018,300312,H,0.9540000000000001,0.027999999999999997
2018,300314,H,0.857,0.0
2018,300320,E,0.9740000000000001,0.0
2018,300325,M,1.0,0.015
2018,300326,E,1.0,0.06
2018,300328,E,0.941,0.0
2018,300330,M,1.0,0.0
2018,300336,E,1.0,0.037000000000000005
2018,300337,M,1.0,0.013999999999999999
2018,300LEA,E,0.985,0.021
2018,300LEA,H,0.948,0.026000000000000002
2018,300LEA,M,1.0,0.009000000000000001
2018,300LEA,T,1.0,0.0
2018,310304,I,1.0,0.11599999999999999
2018,310308,I,1.0,0.017
2018,310330,I,1.0,0.054000000000000006
2018,310336,I,1.0,0.272
2018,310338,H,1.0,0.0
2018,310344,H,1.0,0.035
2018,310352,H,0.977,0.395
2018,310356,I,1.0,0.154
2018,310360,E,1.0,0.045
2018,310364,T,1.0,0.032
2018,310384,I,1.0,0.125
2018,310388,I,1.0,0.157
2018,310392,H,1.0,0.075
2018,310LEA,E,1.0,0.045
2018,310LEA,H,0.993,0.151
2018,310LEA,I,1.0,0.133
2018,310LEA,M,,
2018,310LEA,T,1.0,0.032
2018,320304,E,0.9159999999999999,0.18899999999999997
2018,320306,M,1.0,0.10300000000000001
2018,320308,E,0.966,0.0
2018,320309,H,1.0,0.135
2018,320310,E,0.9740000000000001,0.026000000000000002
2018,320312,H,1.0,0.08199999999999999
2018,320313,E,1.0,0.025
2018,320314,T,0.9309999999999999,0.138
2018,320315,E,0.9740000000000001,0.052000000000000005
2018,320316,M,0.9640000000000001,0.107
2018,320317,H,1.0,0.122
2018,320318,E,0.9259999999999999,0.049
2018,320319,E,1.0,0.0
2018,320320,E,1.0,0.10099999999999999
2018,320322,H,1.0,0.129
2018,320323,T,0.991,0.018000000000000002
2018,320324,E,1.0,0.022000000000000002
2018,320325,H,0.9890000000000001,0.205
2018,320327,E,1.0,0.039
2018,320328,E,1.0,0.018000000000000002
2018,320329,,1.0,0.0
2018,320332,E,1.0,0.065
2018,320336,A,1.0,0.0
2018,320338,M,0.8440000000000001,0.188
2018,320339,E,1.0,0.132
2018,320340,I,0.977,0.023
2018,320341,T,0.9490000000000001,0.051
2018,320342,M,1.0,0.042
2018,320343,M,0.9390000000000001,0.106
2018,320344,E,1.0,0.0
2018,320346,M,0.978,0.22
2018,320347,E,1.0,0.061
2018,320348,E,1.0,0.0
2018,320352,E,1.0,0.063
2018,320353,H,1.0,0.0
2018,320354,E,1.0,0.13
2018,320355,M,0.917,0.315
2018,320356,H,0.9790000000000001,0.102
2018,320360,E,0.98,0.08
2018,320362,E,1.0,0.075
2018,320363,E,0.9740000000000001,0.026000000000000002
2018,320364,E,1.0,0.039
2018,320365,H,1.0,0.08199999999999999
2018,320366,M,1.0,0.142
2018,320367,E,1.0,0.09
2018,320368,H,0.9209999999999999,0.27
2018,320369,E,1.0,0.023
2018,320370,M,1.0,0.091
2018,320372,E,1.0,0.040999999999999995
2018,320374,E,1.0,0.033
2018,320376,E,0.978,0.043
2018,320388,E,1.0,0.095
2018,320400,E,1.0,0.033
2018,320701,H,1.0,0.18600000000000003
2018,320LEA,A,1.0,0.0
2018,320LEA,E,0.9890000000000001,0.054000000000000006
2018,320LEA,H,0.983,0.141
2018,320LEA,I,0.977,0.023
2018,320LEA,M,0.9620000000000001,0.157
2018,320LEA,T,0.971,0.052000000000000005
2018,32A000,I,0.63,0.0
2018,32B000,I,0.792,0.125
2018,32C000,I,0.588,0.0
2018,32D000,I,0.672,0.031
2018,32H000,I,0.919,0.081
2018,32K000,I,0.562,0.042
2018,32L000,A,0.95,0.04
2018,32M000,I,0.7140000000000001,0.071
2018,32N000,H,0.823,0.059000000000000004
2018,32P000,I,0.867,0.4
2018,32Q000,E,0.5710000000000001,0.0
2018,32R000,E,0.7140000000000001,0.071
2018,32S000,M,0.8,0.4
2018,330304,E,1.0,0.08800000000000001
2018,330308,E,1.0,0.044000000000000004
2018,330312,E,1.0,0.231
2018,330326,H,1.0,0.0
2018,330328,H,1.0,0.17
2018,330332,M,0.893,0.214
2018,330334,E,1.0,0.17
2018,330340,M,1.0,0.156
2018,330344,M,1.0,0.303
2018,330348,M,1.0,0.22
2018,330350,H,1.0,0.156
2018,330354,E,1.0,0.174
2018,330358,H,1.0,0.109
2018,330360,I,1.0,0.131
2018,330LEA,E,1.0,0.11900000000000001
2018,330LEA,H,1.0,0.132
2018,330LEA,I,1.0,0.131
2018,330LEA,M,0.986,0.222
2018,330LEA,T,,
2018,33A000,A,0.6,0.0
2018,340308,E,1.0,0.142
2018,340311,H,1.0,0.017
2018,340314,E,1.0,0.102
2018,340320,E,1.0,0.0
2018,340326,E,1.0,0.0
2018,340330,H,1.0,0.21600000000000003
2018,340332,H,1.0,0.091
2018,340334,E,1.0,0.043
2018,340336,H,1.0,0.023
2018,340344,E,1.0,0.0
2018,340348,E,1.0,0.0
2018,340350,M,1.0,0.10800000000000001
2018,340351,E,1.0,0.016
2018,340354,I,1.0,0.0
2018,340362,H,1.0,0.0
2018,340364,H,0.991,0.06
2018,340366,M,1.0,0.019
2018,340368,E,1.0,0.096
2018,340372,M,1.0,0.042
2018,340376,E,1.0,0.138
2018,340380,E,1.0,0.099
2018,340382,H,1.0,0.081
2018,340384,E,1.0,0.043
2018,340385,T,0.9570000000000001,0.109
2018,340390,E,1.0,0.042
2018,340392,M,1.0,0.095
2018,340398,A,1.0,0.039
2018,340400,E,1.0,0.024
2018,340403,E,0.975,0.051
2018,340406,M,1.0,0.06
2018,340416,E,1.0,0.0
2018,340420,M,1.0,0.0
2018,340424,E,1.0,0.284
2018,340426,E,1.0,0.019
2018,340427,A,1.0,0.081
2018,340428,E,1.0,0.042
2018,340430,E,1.0,0.024
2018,340432,E,1.0,0.0
2018,340436,M,1.0,0.09300000000000001
2018,340440,E,1.0,0.019
2018,340442,M,1.0,0.065
2018,340446,H,1.0,0.182
2018,340447,E,1.0,0.146
2018,340448,E,1.0,0.022000000000000002
2018,340452,M,1.0,0.16
2018,340453,E,1.0,0.0
2018,340454,H,1.0,0.085
2018,340457,E,1.0,0.1
2018,340460,H,1.0,0.163
2018,340462,E,1.0,0.027000000000000003
2018,340464,M,1.0,0.031
2018,340472,E,1.0,0.0
2018,340476,E,1.0,0.062
2018,340480,T,1.0,0.14400000000000002
2018,340486,H,0.99,0.20600000000000002
2018,340488,T,1.0,0.16399999999999998
2018,340490,E,1.0,0.063
2018,340492,M,1.0,0.366
2018,340494,E,1.0,0.025
2018,340495,H,1.0,0.039
2018,340496,H,1.0,0.111
2018,340504,E,1.0,0.043
2018,340508,E,1.0,0.0
2018,340512,E,1.0,0.021
2018,340514,E,1.0,0.025
2018,340516,M,0.985,0.045
2018,340520,E,1.0,0.022000000000000002
2018,340528,E,1.0,0.025
2018,340530,E,1.0,0.10800000000000001
2018,340531,E,1.0,0.138
2018,340532,E,1.0,0.025
2018,340536,E,1.0,0.0
2018,340540,E,1.0,0.048
2018,340542,H,1.0,0.253
2018,340544,M,1.0,0.022000000000000002
2018,340548,E,1.0,0.066
2018,340556,H,1.0,0.071
2018,340560,E,1.0,0.0
2018,340564,M,1.0,0.067
2018,340568,T,1.0,0.145
2018,340LEA,A,1.0,0.06
2018,340LEA,E,0.9990000000000001,0.045
2018,340LEA,H,0.998,0.102
2018,340LEA,I,1.0,0.0
2018,340LEA,M,0.9990000000000001,0.07400000000000001
2018,340LEA,T,0.993,0.14300000000000002
2018,34B000,A,0.667,0.25
2018,34D000,A,0.613,0.065
2018,34F000,I,1.0,0.024
2018,34G000,I,0.968,0.0
2018,34H000,A,0.816,0.08199999999999999
2018,350304,E,0.9740000000000001,0.0
2018,350308,H,1.0,0.161
2018,350310,M,1.0,0.14
2018,350312,M,1.0,0.14
2018,350316,E,1.0,0.06
2018,350317,H,1.0,0.0
2018,350318,E,1.0,0.138
2018,350321,H,1.0,0.053
2018,350324,M,1.0,0.20199999999999999
2018,350330,E,0.953,0.09300000000000001
2018,350331,E,1.0,0.069
2018,350332,E,1.0,0.113
2018,350336,H,0.975,0.124
2018,350338,M,1.0,0.109
2018,350339,E,0.965,0.0
2018,350340,E,1.0,0.040999999999999995
2018,350LEA,E,0.988,0.062
2018,350LEA,H,0.993,0.10400000000000001
2018,350LEA,M,1.0,0.14300000000000002
2018,35A000,I,0.882,0.11800000000000001
2018,35B000,E,0.588,0.059000000000000004
2018,360310,H,1.0,0.134
2018,360320,E,1.0,0.052000000000000005
2018,360324,M,1.0,0.075
2018,360332,E,1.0,0.21899999999999997
2018,360336,H,1.0,0.153
2018,360337,H,1.0,0.1
2018,360338,E,1.0,0.052000000000000005
2018,360339,E,1.0,0.0
2018,360340,E,1.0,0.055999999999999994
2018,360344,E,1.0,0.0
2018,360348,E,1.0,0.0
2018,360352,E,1.0,0.08199999999999999
2018,360360,H,1.0,0.0
2018,360364,E,1.0,0.0
2018,360372,T,1.0,0.43700000000000006
2018,360376,E,1.0,0.055999999999999994
2018,360378,H,1.0,0.069
2018,360380,M,1.0,0.11
2018,360390,H,1.0,0.04
2018,360392,E,1.0,0.032
2018,360394,A,1.0,0.10099999999999999
2018,360396,H,1.0,0.11800000000000001
2018,360400,E,1.0,0.027999999999999997
2018,360408,M,1.0,0.15
2018,360418,H,1.0,0.075
2018,360420,E,1.0,0.085
2018,360426,M,1.0,0.124
2018,360428,H,0.987,0.23800000000000002
2018,360430,E,1.0,0.0
2018,360431,M,1.0,0.133
2018,360432,E,1.0,0.045
2018,360436,M,1.0,0.255
2018,360438,E,0.968,0.113
2018,360440,E,1.0,0.03
2018,360448,E,1.0,0.078
2018,360456,M,1.0,0.055
2018,360464,E,1.0,0.0
2018,360468,E,1.0,0.128
2018,360470,H,1.0,0.10099999999999999
2018,360478,E,1.0,0.048
2018,360480,E,1.0,0.019
2018,360482,E,1.0,0.015
2018,360488,E,1.0,0.036000000000000004
2018,360490,E,1.0,0.013999999999999999
2018,360492,E,1.0,0.071
2018,360494,H,1.0,0.065
2018,360498,M,1.0,0.126
2018,360499,E,1.0,0.0
2018,360500,M,1.0,0.07400000000000001
2018,360504,E,1.0,0.063
2018,360510,E,1.0,0.0
2018,360514,M,1.0,0.051
2018,360520,E,1.0,0.33
2018,360526,M,1.0,0.102
2018,360550,M,,
2018,360LEA,A,1.0,0.10099999999999999
2018,360LEA,E,0.9990000000000001,0.055
2018,360LEA,H,0.998,0.10800000000000001
2018,360LEA,M,1.0,0.113
2018,360LEA,T,1.0,0.43700000000000006
2018,36B000,A,0.987,0.0
2018,36C000,A,0.9279999999999999,0.06
2018,370304,E,1.0,0.0
2018,370308,M,1.0,0.14300000000000002
2018,370312,H,1.0,0.077
2018,370316,E,1.0,0.0
2018,370324,E,1.0,0.053
2018,370LEA,E,1.0,0.017
2018,370LEA,H,1.0,0.077
2018,370LEA,M,1.0,0.14300000000000002
2018,380306,E,1.0,0.022000000000000002
2018,380308,A,1.0,0.063
2018,380310,M,1.0,0.154
2018,380LEA,A,1.0,0.063
2018,380LEA,E,1.0,0.022000000000000002
2018,380LEA,H,,
2018,380LEA,M,1.0,0.154
2018,390309,M,1.0,0.151
2018,390311,E,1.0,0.033
2018,390312,E,1.0,0.10800000000000001
2018,390314,A,1.0,0.0
2018,390316,E,1.0,0.10400000000000001
2018,390320,M,1.0,0.256
2018,390322,H,0.9740000000000001,0.078
2018,390323,H,1.0,0.0
2018,390324,H,1.0,0.166
2018,390331,M,1.0,0.207
2018,390333,E,1.0,0.10800000000000001
2018,390334,M,0.953,0.32899999999999996
2018,390336,E,1.0,0.06
2018,390352,H,1.0,0.142
2018,390360,E,1.0,0.039
2018,390362,E,0.9640000000000001,0.0
2018,390364,E,1.0,0.226
2018,390368,E,1.0,0.11199999999999999
2018,390700,H,1.0,0.0
2018,390LEA,A,1.0,0.0
2018,390LEA,E,0.996,0.092
2018,390LEA,H,0.992,0.113
2018,390LEA,M,0.99,0.23399999999999999
2018,390LEA,T,,
2018,39A000,A,0.736,0.09699999999999999
2018,39B000,T,0.885,0.077
2018,400308,H,1.0,0.102
2018,400312,M,1.0,0.024
2018,400315,H,1.0,0.0
2018,400318,E,1.0,0.068
2018,400321,E,1.0,0.028999999999999998
2018,400332,E,1.0,0.03
2018,400LEA,E,1.0,0.040999999999999995
2018,400LEA,H,1.0,0.09
2018,400LEA,M,1.0,0.024
2018,410304,E,1.0,0.06
2018,410307,E,1.0,0.073
2018,410310,E,1.0,0.065
2018,410311,M,1.0,0.10099999999999999
2018,410313,M,1.0,0.10400000000000001
2018,410316,M,0.978,0.243
2018,410319,H,1.0,0.342
2018,410322,E,1.0,0.036000000000000004
2018,410325,M,0.976,0.21600000000000003
2018,410326,H,1.0,0.0
2018,410328,E,1.0,0.156
2018,410331,E,1.0,0.099
2018,410334,E,1.0,0.078
2018,410337,E,1.0,0.0
2018,410340,E,1.0,0.008
2018,410341,M,1.0,0.0
2018,410343,E,1.0,0.0
2018,410346,E,1.0,0.0
2018,410349,E,1.0,0.03
2018,410355,H,1.0,0.092
2018,410358,H,1.0,0.19899999999999998
2018,410361,E,1.0,0.146
2018,410364,E,1.0,0.326
2018,410366,E,1.0,0.106
2018,410367,M,0.958,0.275
2018,410370,E,1.0,0.023
2018,410373,E,0.961,0.098
2018,410376,E,1.0,0.136
2018,410379,A,1.0,0.01
2018,410382,E,0.97,0.03
2018,410385,E,1.0,0.225
2018,410388,E,1.0,0.03
2018,410390,H,1.0,0.0
2018,410391,T,1.0,0.18
2018,410394,H,1.0,0.066
2018,410395,H,1.0,0.0
2018,410397,M,1.0,0.12300000000000001
2018,410398,A,1.0,0.044000000000000004
2018,410399,H,1.0,0.0
2018,410400,E,1.0,0.0
2018,410401,H,1.0,0.0
2018,410402,M,0.9570000000000001,0.305
2018,410403,E,1.0,0.16699999999999998
2018,410406,H,0.9690000000000001,0.177
2018,410407,H,1.0,0.083
2018,410408,H,1.0,0.0
2018,410409,E,1.0,0.07
2018,410412,E,1.0,0.0
2018,410415,M,0.943,0.127
2018,410418,E,1.0,0.037000000000000005
2018,410421,M,1.0,0.042
2018,410423,E,1.0,0.023
2018,410424,E,1.0,0.031
2018,410427,I,1.0,0.12300000000000001
2018,410430,E,1.0,0.083
2018,410436,E,1.0,0.0
2018,410437,M,1.0,0.068
2018,410439,E,1.0,0.21600000000000003
2018,410442,M,1.0,0.045
2018,410448,I,1.0,0.062
2018,410451,E,1.0,0.027999999999999997
2018,410454,E,1.0,0.185
2018,410457,I,1.0,0.0
2018,410458,H,1.0,0.126
2018,410460,M,1.0,0.21600000000000003
2018,410461,E,1.0,0.0
2018,410462,E,1.0,0.03
2018,410463,M,1.0,0.099
2018,410464,A,1.0,0.092
2018,410466,E,1.0,0.0
2018,410469,E,1.0,0.12300000000000001
2018,410472,E,1.0,0.048
2018,410478,E,0.948,0.10400000000000001
2018,410481,E,1.0,0.0
2018,410483,H,1.0,0.21100000000000002
2018,410484,H,1.0,0.127
2018,410486,E,1.0,0.026000000000000002
2018,410487,M,0.956,0.266
2018,410488,M,1.0,0.085
2018,410489,H,1.0,0.1
2018,410490,H,1.0,0.067
2018,410491,E,1.0,0.0
2018,410493,M,1.0,0.035
2018,410496,E,1.0,0.079
2018,410499,E,1.0,0.015
2018,410502,E,1.0,0.0
2018,410505,E,1.0,0.09300000000000001
2018,410508,H,0.99,0.10099999999999999
2018,410511,E,1.0,0.179
2018,410514,E,1.0,0.045
2018,410517,E,1.0,0.051
2018,410522,E,1.0,0.025
2018,410523,E,1.0,0.032
2018,410529,H,1.0,0.17
2018,410530,E,1.0,0.036000000000000004
2018,410532,E,1.0,0.044000000000000004
2018,410533,T,1.0,0.16
2018,410534,T,1.0,0.11800000000000001
2018,410535,E,0.968,0.032
2018,410538,E,1.0,0.057
2018,410541,E,1.0,0.0
2018,410542,E,1.0,0.102
2018,410544,H,0.988,0.16399999999999998
2018,410545,H,1.0,0.111
2018,410547,H,0.988,0.132
2018,410550,M,1.0,0.018000000000000002
2018,410553,E,1.0,0.09699999999999999
2018,410556,H,1.0,0.0
2018,410559,E,1.0,0.019
2018,410562,H,1.0,0.054000000000000006
2018,410565,M,1.0,0.20600000000000002
2018,410568,E,1.0,0.071
2018,410569,H,1.0,0.161
2018,410571,E,1.0,0.0
2018,410574,E,1.0,0.0
2018,410577,E,1.0,0.111
2018,410578,E,1.0,0.079
2018,410579,H,1.0,0.08
2018,410580,E,1.0,0.055
2018,410583,E,1.0,0.08
2018,410586,E,1.0,0.214
2018,410589,H,0.977,0.114
2018,410592,M,1.0,0.183
2018,410595,H,1.0,0.057
2018,410598,E,0.958,0.254
2018,410LEA,A,1.0,0.049
2018,410LEA,E,0.998,0.063
2018,410LEA,H,0.995,0.11599999999999999
2018,410LEA,I,1.0,0.078
2018,410LEA,M,0.9890000000000001,0.141
2018,410LEA,T,1.0,0.168
2018,41B000,I,0.9740000000000001,0.0
2018,41C000,I,0.579,0.053
2018,41D000,I,0.905,0.0
2018,41F000,A,0.747,0.12
2018,41G000,A,0.905,0.048
2018,41H000,A,0.6579999999999999,0.42100000000000004
2018,41J000,I,1.0,0.05
2018,41K000,H,0.706,0.11800000000000001
2018,41L000,E,0.897,0.138
2018,420304,E,1.0,0.1
2018,420316,E,1.0,0.0
2018,420324,M,0.9470000000000001,0.368
2018,420328,E,1.0,0.313
2018,420336,E,1.0,0.071
2018,420340,E,1.0,0.188
2018,420346,H,1.0,0.292
2018,420348,E,1.0,0.154
2018,420358,H,1.0,0.632
2018,420376,M,1.0,0.46399999999999997
2018,420LEA,E,1.0,0.13699999999999998
2018,420LEA,H,1.0,0.442
2018,420LEA,M,0.9790000000000001,0.426
2018,421304,E,1.0,0.02
2018,421306,M,1.0,0.048
2018,421316,H,1.0,0.087
2018,421328,E,1.0,0.022000000000000002
2018,421LEA,E,1.0,0.021
2018,421LEA,H,1.0,0.087
2018,421LEA,M,1.0,0.048
2018,422310,H,1.0,0.5710000000000001
2018,422314,E,1.0,0.077
2018,422315,H,1.0,0.368
2018,422318,M,1.0,0.389
2018,422LEA,E,1.0,0.077
2018,422LEA,H,1.0,0.423
2018,422LEA,M,1.0,0.389
2018,422LEA,T,,
2018,42A000,I,0.25,0.125
2018,430304,E,1.0,0.069
2018,430308,E,1.0,0.036000000000000004
2018,430312,E,1.0,0.0
2018,430316,E,0.97,0.08900000000000001
2018,430320,E,1.0,0.0
2018,430328,E,1.0,0.031
2018,430330,M,1.0,0.053
2018,430332,M,0.927,0.182
2018,430336,E,1.0,0.061
2018,430340,E,1.0,0.154
2018,430341,H,1.0,0.0
2018,430344,E,1.0,0.135
2018,430345,T,1.0,0.292
2018,430346,H,0.943,0.159
2018,430347,M,0.987,0.147
2018,430348,E,0.973,0.08199999999999999
2018,430349,E,1.0,0.054000000000000006
2018,430351,M,1.0,0.06
2018,430352,E,1.0,0.026000000000000002
2018,430358,E,1.0,0.086
2018,430368,E,1.0,0.047
2018,430369,E,1.0,0.044000000000000004
2018,430370,M,1.0,0.171
2018,430371,H,0.99,0.19899999999999998
2018,430376,E,1.0,0.08199999999999999
2018,430378,H,0.976,0.12
2018,430380,E,1.0,0.115
2018,430384,H,1.0,0.2
2018,430386,M,0.978,0.044000000000000004
2018,430LEA,E,0.995,0.065
2018,430LEA,H,0.977,0.16899999999999998
2018,430LEA,M,0.986,0.109
2018,430LEA,T,1.0,0.292
2018,43C000,E,0.875,0.0
2018,440314,E,1.0,0.0
2018,440318,M,1.0,0.0
2018,440320,M,1.0,0.078
2018,440326,H,1.0,0.067
2018,440328,E,1.0,0.0
2018,440332,E,1.0,0.0
2018,440346,H,1.0,0.0
2018,440348,E,1.0,0.039
2018,440349,E,1.0,0.0
2018,440350,E,1.0,0.016
2018,440364,E,1.0,0.0
2018,440368,E,1.0,0.0
2018,440378,H,1.0,0.032
2018,440390,H,0.985,0.015
2018,440396,M,1.0,0.07400000000000001
2018,440LEA,E,1.0,0.009000000000000001
2018,440LEA,H,0.993,0.027000000000000003
2018,440LEA,M,1.0,0.061
2018,44A000,I,0.9329999999999999,0.033
2018,450301,M,1.0,0.017
2018,450302,E,1.0,0.043
2018,450306,E,1.0,0.027999999999999997
2018,450307,E,1.0,0.028999999999999998
2018,450308,E,1.0,0.054000000000000006
2018,450316,H,1.0,0.126
2018,450322,E,1.0,0.0
2018,450324,E,1.0,0.0
2018,450328,M,1.0,0.019
2018,450332,E,1.0,0.0
2018,450333,E,1.0,0.0
2018,450334,H,1.0,0.128
2018,450335,M,1.0,0.0
2018,450336,E,1.0,0.025
2018,450339,E,1.0,0.0
2018,450340,E,1.0,0.027000000000000003
2018,450341,H,1.0,0.055
2018,450342,M,1.0,0.0
2018,450343,T,1.0,0.0
2018,450344,E,1.0,0.0
2018,450346,E,1.0,0.0
2018,450352,H,1.0,0.086
2018,450354,H,1.0,0.0
2018,450LEA,E,1.0,0.016
2018,450LEA,H,1.0,0.092
2018,450LEA,M,1.0,0.01
2018,450LEA,T,1.0,0.0
2018,45A000,I,1.0,0.0
2018,45B000,E,0.8,0.0
2018,460308,E,0.9520000000000001,0.33299999999999996
2018,460312,E,0.981,0.028999999999999998
2018,460318,M,0.889,0.19399999999999998
2018,460320,H,0.925,0.35
2018,460322,H,1.0,0.28600000000000003
2018,460332,E,0.9690000000000001,0.188
2018,460340,H,1.0,0.33299999999999996
2018,460LEA,E,0.971,0.139
2018,460LEA,H,0.945,0.33899999999999997
2018,460LEA,M,0.889,0.19399999999999998
2018,470310,E,1.0,0.146
2018,470312,H,0.953,0.233
2018,470316,E,1.0,0.0
2018,470320,M,1.0,0.212
2018,470328,E,1.0,0.275
2018,470330,E,1.0,0.156
2018,470332,M,0.977,0.138
2018,470336,E,1.0,0.321
2018,470340,E,1.0,0.11
2018,470342,T,0.8,0.2
2018,470346,E,1.0,0.065
2018,470441,E,1.0,0.071
2018,470442,M,1.0,0.297
2018,470443,H,1.0,0.11800000000000001
2018,470LEA,E,1.0,0.141
2018,470LEA,H,0.9590000000000001,0.21899999999999997
2018,470LEA,M,0.992,0.21100000000000002
2018,470LEA,T,0.8,0.2
2018,480306,E,1.0,0.111
2018,480316,A,1.0,0.0
2018,480318,T,1.0,0.087
2018,480LEA,A,1.0,0.0
2018,480LEA,E,1.0,0.111
2018,480LEA,H,,
2018,480LEA,M,,
2018,480LEA,T,1.0,0.087
2018,490307,H,1.0,0.0
2018,490308,M,1.0,0.0
2018,490310,T,0.963,0.222
2018,490312,E,1.0,0.040999999999999995
2018,490316,E,1.0,0.0
2018,490318,E,1.0,0.0
2018,490319,E,1.0,0.049
2018,490320,H,1.0,0.0
2018,490324,E,1.0,0.0
2018,490326,E,1.0,0.019
2018,490327,M,1.0,0.032
2018,490332,E,1.0,0.0
2018,490335,H,1.0,0.076
2018,490336,E,1.0,0.038
2018,490337,E,1.0,0.0
2018,490338,M,1.0,0.066
2018,490344,M,1.0,0.04
2018,490345,E,0.965,0.035
2018,490346,H,1.0,0.051
2018,490347,M,1.0,0.039
2018,490348,E,1.0,0.0
2018,490349,M,1.0,0.0
2018,490350,A,1.0,0.19699999999999998
2018,490352,M,1.0,0.14
2018,490354,H,1.0,0.195
2018,490355,H,1.0,0.079
2018,490356,E,1.0,0.036000000000000004
2018,490360,E,1.0,0.0
2018,490362,H,0.9940000000000001,0.047
2018,490363,E,1.0,0.0
2018,490364,E,1.0,0.025
2018,490366,M,1.0,0.0
2018,490368,E,1.0,0.0
2018,490380,H,1.0,0.053
2018,490384,M,1.0,0.025
2018,490390,E,1.0,0.0
2018,490LEA,A,1.0,0.19699999999999998
2018,490LEA,E,0.998,0.015
2018,490LEA,H,0.9990000000000001,0.079
2018,490LEA,M,1.0,0.036000000000000004
2018,490LEA,T,0.963,0.222
2018,491303,E,1.0,0.027000000000000003
2018,491305,T,1.0,0.235
2018,491306,E,1.0,0.045
2018,491308,M,1.0,0.027000000000000003
2018,491312,H,1.0,0.106
2018,491316,E,1.0,0.024
2018,491318,E,0.9790000000000001,0.0
2018,491320,E,1.0,0.0
2018,491LEA,E,0.995,0.019
2018,491LEA,H,1.0,0.106
2018,491LEA,M,1.0,0.027000000000000003
2018,491LEA,T,1.0,0.235
2018,49B000,I,0.946,0.027000000000000003
2018,49D000,I,1.0,0.0
2018,49E000,A,0.9159999999999999,0.037000000000000005
2018,49F000,A,0.938,0.175
2018,49G000,I,0.878,0.195
2018,500302,T,1.0,0.225
2018,500304,I,0.976,0.024
2018,500314,I,0.9590000000000001,0.0
2018,500316,E,1.0,0.0
2018,500323,H,1.0,0.0
2018,500324,A,1.0,0.077
2018,500332,I,0.937,0.0
2018,500337,I,1.0,0.0
2018,500340,H,1.0,0.016
2018,500LEA,A,1.0,0.077
2018,500LEA,E,1.0,0.0
2018,500LEA,H,1.0,0.015
2018,500LEA,I,0.966,0.006999999999999999
2018,500LEA,T,1.0,0.226
2018,50A000,I,0.722,0.0
2018,50Z000,,0.833,0.0
2018,510308,E,0.9790000000000001,0.021
2018,510310,M,0.971,0.174
2018,510324,H,0.98,0.05
2018,510325,H,1.0,0.0
2018,510326,E,1.0,0.017
2018,510327,H,1.0,0.032
2018,510328,E,1.0,0.040999999999999995
2018,510329,M,1.0,0.019
2018,510330,E,0.9790000000000001,0.146
2018,510332,E,1.0,0.05
2018,510333,H,1.0,0.078
2018,510334,E,1.0,0.0
2018,510336,E,1.0,0.025
2018,510340,E,1.0,0.038
2018,510342,M,1.0,0.079
2018,510343,E,1.0,0.059000000000000004
2018,510344,M,1.0,0.098
2018,510356,E,1.0,0.024
2018,510357,H,1.0,0.0
2018,510358,E,1.0,0.019
2018,510359,M,1.0,0.053
2018,510360,I,1.0,0.0
2018,510364,M,1.0,0.05
2018,510367,H,1.0,0.0
2018,510368,H,1.0,0.034
2018,510372,E,1.0,0.015
2018,510373,E,1.0,0.0
2018,510374,E,1.0,0.0
2018,510376,T,0.985,0.03
2018,510377,E,1.0,0.015
2018,510378,E,1.0,0.019
2018,510379,M,1.0,0.07
2018,510382,M,1.0,0.0
2018,510388,E,1.0,0.043
2018,510390,M,0.953,0.07
2018,510396,E,0.9740000000000001,0.026000000000000002
2018,510397,M,1.0,0.04
2018,510399,H,0.9890000000000001,0.066
2018,510402,H,1.0,0.052000000000000005
2018,510404,E,1.0,0.047
2018,510406,H,1.0,0.07400000000000001
2018,510408,E,1.0,0.069
2018,510410,E,1.0,0.027999999999999997
2018,510411,M,1.0,0.14
2018,510412,M,1.0,0.10400000000000001
2018,510414,E,1.0,0.062
2018,510LEA,E,0.997,0.035
2018,510LEA,H,0.995,0.054000000000000006
2018,510LEA,I,1.0,0.0
2018,510LEA,M,0.9940000000000001,0.076
2018,510LEA,T,0.985,0.03
2018,51A000,A,0.875,0.036000000000000004
2018,520304,E,1.0,0.021
2018,520308,E,1.0,0.023
2018,520320,H,1.0,0.157
2018,520324,M,1.0,0.0
2018,520328,E,1.0,0.023
2018,520336,E,1.0,0.069
2018,520LEA,E,1.0,0.035
2018,520LEA,H,1.0,0.157
2018,520LEA,M,1.0,0.0
2018,530302,E,1.0,0.065
2018,530306,T,1.0,0.179
2018,530308,E,1.0,0.024
2018,530312,E,1.0,0.0
2018,530314,M,1.0,0.154
2018,530316,A,1.0,0.0
