year,agency_code,subgroup,count,count_masked,den,den_masked,pct,pct_masked,masking
2018,180372,ALL,23,23,23,23,1.0,1.0,
2018,180379,ALL,18,18,18,18,1.0,1.0,
2018,180380,ALL,18,18,18,18,1.0,1.0,
2018,180388,ALL,16,16,16,16,1.0,1.0,
2018,181336,ALL,26,26,26,26,1.0,1.0,
2018,181342,ALL,28,28,28,28,1.0,1.0,
2018,181344,ALL,16,16,16,16,1.0,1.0,
2018,182304,ALL,3,10,3,10,1.0,,3.0
2018,182322,ALL,14,14,14,14,1.0,1.0,
2018,182324,ALL,17,17,17,17,1.0,1.0,
2018,182328,ALL,18,18,18,18,1.0,1.0,
2018,190304,ALL,20,20,20,20,1.0,1.0,
2018,190340,ALL,16,16,16,16,1.0,1.0,
2018,190341,ALL,50,50,50,50,1.0,1.0,
2018,190346,ALL,37,37,37,37,1.0,1.0,
2018,190348,ALL,21,21,21,21,1.0,1.0,
2018,190350,ALL,54,54,54,54,1.0,1.0,
2018,190370,ALL,45,45,45,45,1.0,1.0,
2018,200304,ALL,28,28,28,28,1.0,1.0,
2018,200312,ALL,8,10,8,10,1.0,,3.0
2018,200320,ALL,14,14,14,14,1.0,1.0,
2018,200324,ALL,35,35,35,35,1.0,1.0,
2018,200332,ALL,18,18,18,18,1.0,1.0,
2018,200336,ALL,17,17,17,17,1.0,1.0,
2018,210316,ALL,60,60,60,60,1.0,1.0,
2018,220308,ALL,64,64,64,64,1.0,1.0,
2018,230304,ALL,30,30,30,30,1.0,1.0,
2018,230308,ALL,33,33,33,33,1.0,1.0,
2018,230320,ALL,16,16,16,16,1.0,1.0,
2018,230334,ALL,16,16,16,16,1.0,1.0,
2018,230340,ALL,34,34,34,34,1.0,1.0,
2018,230342,ALL,33,33,33,33,1.0,1.0,
2018,230344,ALL,27,27,27,27,1.0,1.0,
2018,230346,ALL,61,61,61,61,1.0,1.0,
2018,230348,ALL,23,23,23,23,1.0,1.0,
2018,230355,ALL,29,29,29,29,1.0,1.0,
2018,230357,ALL,16,16,16,16,1.0,1.0,
2018,230368,ALL,42,42,42,42,1.0,1.0,
2018,230370,ALL,29,29,29,29,1.0,1.0,
2018,230376,ALL,8,10,8,10,1.0,,3.0
2018,230380,ALL,16,16,16,16,1.0,1.0,
2018,240308,ALL,32,32,32,32,1.0,1.0,
2018,240328,ALL,18,18,18,18,1.0,1.0,
2018,240332,ALL,15,15,15,15,1.0,1.0,
2018,240344,ALL,18,18,18,18,1.0,1.0,
2018,240352,ALL,13,13,13,13,1.0,1.0,
2018,240354,ALL,32,32,32,32,1.0,1.0,
2018,240370,ALL,29,29,29,29,1.0,1.0,
2018,240372,ALL,49,49,49,49,1.0,1.0,
2018,240388,ALL,32,32,32,32,1.0,1.0,
2018,241320,ALL,60,60,60,60,1.0,1.0,
2018,250306,ALL,5,10,5,10,1.0,,3.0
2018,250308,ALL,12,12,12,12,1.0,1.0,
2018,250320,ALL,34,34,34,34,1.0,1.0,
2018,250328,ALL,25,25,25,25,1.0,1.0,
2018,250348,ALL,17,17,17,17,1.0,1.0,
2018,250350,ALL,27,27,27,27,1.0,1.0,
2018,260306,ALL,15,15,15,15,1.0,1.0,
2018,260310,ALL,14,14,14,14,1.0,1.0,
2018,260320,ALL,6,10,6,10,1.0,,3.0
2018,260326,ALL,16,16,16,16,1.0,1.0,
2018,260332,ALL,16,16,16,16,1.0,1.0,
2018,260338,ALL,44,44,44,44,1.0,1.0,
2018,260340,ALL,1,10,1,10,1.0,,3.0
2018,260342,ALL,15,15,15,15,1.0,1.0,
2018,260348,ALL,16,16,16,16,1.0,1.0,
2018,260352,ALL,44,44,44,44,1.0,1.0,
2018,260356,ALL,16,16,16,16,1.0,1.0,
2018,260363,ALL,13,13,13,13,1.0,1.0,
2018,260364,ALL,17,17,17,17,1.0,1.0,
2018,260370,ALL,32,32,32,32,1.0,1.0,
2018,260373,ALL,29,29,29,29,1.0,1.0,
2018,260375,ALL,16,16,16,16,1.0,1.0,
2018,260382,ALL,15,15,15,15,1.0,1.0,
2018,260396,ALL,17,17,17,17,1.0,1.0,
2018,260398,ALL,31,31,31,31,1.0,1.0,
2018,260400,ALL,15,15,15,15,1.0,1.0,
2018,260402,ALL,2,10,2,10,1.0,,3.0
2018,260403,ALL,28,28,28,28,1.0,1.0,
2018,260404,ALL,16,16,16,16,1.0,1.0,
2018,260407,ALL,31,31,31,31,1.0,1.0,
2018,260410,ALL,16,16,16,16,1.0,1.0,
2018,260414,ALL,20,20,20,20,1.0,1.0,
2018,260415,ALL,16,16,16,16,1.0,1.0,
2018,260416,ALL,14,14,14,14,1.0,1.0,
2018,260426,ALL,16,16,16,16,1.0,1.0,
2018,260432,ALL,17,17,17,17,1.0,1.0,
2018,260450,ALL,17,17,17,17,1.0,1.0,
2018,260452,ALL,16,16,16,16,1.0,1.0,
2018,260459,ALL,60,60,60,60,1.0,1.0,
2018,270304,ALL,28,28,28,28,1.0,1.0,
2018,270320,ALL,18,18,18,18,1.0,1.0,
2018,280302,ALL,18,18,18,18,1.0,1.0,
2018,280310,ALL,36,36,36,36,1.0,1.0,
2018,280312,ALL,45,45,45,45,1.0,1.0,
2018,280324,ALL,34,34,34,34,1.0,1.0,
2018,290302,ALL,2,10,2,10,1.0,,3.0
2018,290306,ALL,3,10,3,10,1.0,,3.0
2018,290312,ALL,22,22,22,22,1.0,1.0,
2018,290316,ALL,11,11,11,11,1.0,1.0,
2018,290320,ALL,5,10,5,10,1.0,,3.0
2018,290328,ALL,7,10,7,10,1.0,,3.0
2018,290330,ALL,8,10,8,10,1.0,,3.0
2018,290333,ALL,13,13,13,13,1.0,1.0,
2018,290344,ALL,7,10,7,10,1.0,,3.0
2018,290352,ALL,9,10,9,10,1.0,,3.0
2018,290356,ALL,4,10,4,10,1.0,,3.0
2018,290364,ALL,14,14,14,14,1.0,1.0,
2018,290366,ALL,21,21,21,21,1.0,1.0,
2018,290375,ALL,6,10,6,10,1.0,,3.0
2018,290380,ALL,3,10,3,10,1.0,,3.0
2018,290384,ALL,8,10,8,10,1.0,,3.0
2018,291348,ALL,102,102,102,102,1.0,1.0,
2018,292318,ALL,79,79,79,79,1.0,1.0,
2018,310304,ALL,30,30,30,30,1.0,1.0,
2018,310308,ALL,30,30,30,30,1.0,1.0,
2018,310330,ALL,6,10,6,10,1.0,,3.0
2018,310336,ALL,47,47,47,47,1.0,1.0,
2018,310360,ALL,50,50,50,50,1.0,1.0,
2018,310384,ALL,42,42,42,42,1.0,1.0,
2018,310388,ALL,36,36,36,36,1.0,1.0,
2018,320308,ALL,12,12,12,12,1.0,1.0,
2018,320310,ALL,29,29,29,29,1.0,1.0,
2018,320315,ALL,37,37,37,37,1.0,1.0,
2018,320324,ALL,13,13,13,13,1.0,1.0,
2018,320328,ALL,21,21,21,21,1.0,1.0,
2018,320339,ALL,11,11,11,11,1.0,1.0,
2018,320340,ALL,26,26,26,26,1.0,1.0,
2018,320344,ALL,12,12,12,12,1.0,1.0,
2018,320347,ALL,55,55,55,55,1.0,1.0,
2018,320354,ALL,36,36,36,36,1.0,1.0,
2018,320360,ALL,41,41,41,41,1.0,1.0,
2018,320362,ALL,3,10,3,10,1.0,,3.0
2018,320364,ALL,22,22,22,22,1.0,1.0,
2018,320367,ALL,13,13,13,13,1.0,1.0,
2018,320369,ALL,17,17,17,17,1.0,1.0,
2018,320372,ALL,15,15,15,15,1.0,1.0,
2018,320374,ALL,15,15,15,15,1.0,1.0,
2018,320376,ALL,27,27,27,27,1.0,1.0,
2018,320388,ALL,24,24,24,24,1.0,1.0,
2018,320400,ALL,19,19,19,19,1.0,1.0,
2018,330304,ALL,50,50,50,50,1.0,1.0,
2018,330308,ALL,52,52,52,52,1.0,1.0,
2018,330312,ALL,31,31,31,31,1.0,1.0,
2018,330334,ALL,12,12,12,12,1.0,1.0,
2018,330354,ALL,44,44,44,44,1.0,1.0,
2018,340314,ALL,22,22,22,22,1.0,1.0,
2018,340326,ALL,18,18,18,18,1.0,1.0,
2018,340334,ALL,8,10,8,10,1.0,,3.0
2018,340344,ALL,14,14,14,14,1.0,1.0,
2018,340348,ALL,12,12,12,12,1.0,1.0,
2018,340351,ALL,16,16,16,16,1.0,1.0,
2018,340354,ALL,30,30,30,30,1.0,1.0,
2018,340368,ALL,56,56,56,56,1.0,1.0,
2018,340376,ALL,44,44,44,44,1.0,1.0,
2018,340380,ALL,52,52,52,52,1.0,1.0,
2018,340384,ALL,17,17,17,17,1.0,1.0,
2018,340390,ALL,17,17,17,17,1.0,1.0,
2018,340400,ALL,35,35,35,35,1.0,1.0,
2018,340403,ALL,1,10,1,10,1.0,,3.0
2018,340416,ALL,2,10,2,10,1.0,,3.0
2018,340424,ALL,28,28,28,28,1.0,1.0,
2018,340426,ALL,19,19,19,19,1.0,1.0,
2018,340428,ALL,18,18,18,18,1.0,1.0,
2018,340430,ALL,36,36,36,36,1.0,1.0,
2018,340432,ALL,1,10,1,10,1.0,,3.0
2018,340440,ALL,1,10,1,10,1.0,,3.0
2018,340447,ALL,20,20,20,20,1.0,1.0,
2018,340448,ALL,2,10,2,10,1.0,,3.0
2018,340453,ALL,2,10,2,10,1.0,,3.0
2018,340457,ALL,5,10,5,10,1.0,,3.0
2018,340462,ALL,26,26,26,26,1.0,1.0,
2018,340476,ALL,58,58,58,58,1.0,1.0,
2018,340490,ALL,26,26,26,26,1.0,1.0,
2018,340494,ALL,8,10,8,10,1.0,,3.0
2018,340504,ALL,8,10,8,10,1.0,,3.0
2018,340508,ALL,10,10,10,10,1.0,1.0,
2018,340512,ALL,1,10,1,10,1.0,,3.0
2018,340514,ALL,36,36,36,36,1.0,1.0,
2018,340520,ALL,29,29,29,29,1.0,1.0,
2018,340528,ALL,6,10,6,10,1.0,,3.0
2018,340530,ALL,35,35,35,35,1.0,1.0,
2018,340531,ALL,26,26,26,26,1.0,1.0,
2018,340532,ALL,17,17,17,17,1.0,1.0,
2018,340536,ALL,2,10,2,10,1.0,,3.0
2018,340540,ALL,18,18,18,18,1.0,1.0,
2018,340548,ALL,9,10,9,10,1.0,,3.0
2018,340560,ALL,1,10,1,10,1.0,,3.0
2018,350316,ALL,8,10,8,10,1.0,,3.0
2018,350318,ALL,14,14,14,14,1.0,1.0,
2018,350331,ALL,14,14,14,14,1.0,1.0,
2018,350332,ALL,16,16,16,16,1.0,1.0,
2018,350339,ALL,13,13,13,13,1.0,1.0,
2018,360338,ALL,16,16,16,16,1.0,1.0,
2018,360340,ALL,18,18,18,18,1.0,1.0,
2018,360344,ALL,18,18,18,18,1.0,1.0,
2018,360348,ALL,18,18,18,18,1.0,1.0,
2018,360352,ALL,68,68,68,68,1.0,1.0,
2018,360364,ALL,33,33,33,33,1.0,1.0,
2018,360400,ALL,17,17,17,17,1.0,1.0,
2018,360438,ALL,23,23,23,23,1.0,1.0,
2018,360468,ALL,18,18,18,18,1.0,1.0,
2018,360478,ALL,18,18,18,18,1.0,1.0,
2018,360482,ALL,18,18,18,18,1.0,1.0,
2018,360488,ALL,36,36,36,36,1.0,1.0,
2018,360499,ALL,81,81,81,81,1.0,1.0,
2018,360504,ALL,42,42,42,42,1.0,1.0,
2018,360510,ALL,18,18,18,18,1.0,1.0,
2018,370316,ALL,34,34,34,34,1.0,1.0,
2018,380306,ALL,37,37,37,37,1.0,1.0,
2018,380308,ALL,16,16,16,16,1.0,1.0,
2018,390311,ALL,19,19,19,19,1.0,1.0,
2018,390316,ALL,18,18,18,18,1.0,1.0,
2018,390333,ALL,22,22,22,22,1.0,1.0,
2018,390336,ALL,18,18,18,18,1.0,1.0,
2018,390360,ALL,18,18,18,18,1.0,1.0,
2018,390362,ALL,17,17,17,17,1.0,1.0,
2018,390364,ALL,37,37,37,37,1.0,1.0,
2018,410304,ALL,18,18,18,18,1.0,1.0,
2018,410307,ALL,35,35,35,35,1.0,1.0,
2018,410310,ALL,29,29,29,29,1.0,1.0,
2018,410322,ALL,15,15,15,15,1.0,1.0,
2018,410328,ALL,42,42,42,42,1.0,1.0,
2018,410334,ALL,36,36,36,36,1.0,1.0,
2018,410340,ALL,35,35,35,35,1.0,1.0,
2018,410346,ALL,20,20,20,20,1.0,1.0,
2018,410349,ALL,20,20,20,20,1.0,1.0,
2018,410361,ALL,54,54,54,54,1.0,1.0,
2018,410364,ALL,21,21,21,21,1.0,1.0,
2018,410366,ALL,18,18,18,18,1.0,1.0,
2018,410370,ALL,17,17,17,17,1.0,1.0,
2018,410373,ALL,15,15,15,15,1.0,1.0,
2018,410376,ALL,18,18,18,18,1.0,1.0,
2018,410379,ALL,34,34,34,34,1.0,1.0,
2018,410382,ALL,18,18,18,18,1.0,1.0,
2018,410385,ALL,17,17,17,17,1.0,1.0,
2018,410400,ALL,29,29,29,29,1.0,1.0,
2018,410403,ALL,37,37,37,37,1.0,1.0,
2018,410409,ALL,53,53,53,53,1.0,1.0,
2018,410412,ALL,15,15,15,15,1.0,1.0,
2018,410418,ALL,18,18,18,18,1.0,1.0,
2018,410423,ALL,36,36,36,36,1.0,1.0,
2018,410430,ALL,36,36,36,36,1.0,1.0,
2018,410436,ALL,18,18,18,18,1.0,1.0,
2018,410439,ALL,31,31,31,31,1.0,1.0,
2018,410451,ALL,21,21,21,21,1.0,1.0,
2018,410461,ALL,18,18,18,18,1.0,1.0,
2018,410464,ALL,21,21,21,21,1.0,1.0,
2018,410466,ALL,18,18,18,18,1.0,1.0,
2018,410469,ALL,18,18,18,18,1.0,1.0,
2018,410472,ALL,1,10,1,10,1.0,,3.0
2018,410496,ALL,36,36,36,36,1.0,1.0,
2018,410499,ALL,18,18,18,18,1.0,1.0,
2018,410502,ALL,18,18,18,18,1.0,1.0,
2018,410505,ALL,30,30,30,30,1.0,1.0,
2018,410511,ALL,18,18,18,18,1.0,1.0,
2018,410514,ALL,36,36,36,36,1.0,1.0,
2018,410522,ALL,18,18,18,18,1.0,1.0,
2018,410523,ALL,18,18,18,18,1.0,1.0,
2018,410530,ALL,18,18,18,18,1.0,1.0,
2018,410532,ALL,58,58,58,58,1.0,1.0,
2018,410535,ALL,36,36,36,36,1.0,1.0,
2018,410538,ALL,30,30,30,30,1.0,1.0,
2018,410541,ALL,18,18,18,18,1.0,1.0,
2018,410542,ALL,20,20,20,20,1.0,1.0,
2018,410553,ALL,15,15,15,15,1.0,1.0,
2018,410568,ALL,15,15,15,15,1.0,1.0,
2018,410571,ALL,21,21,21,21,1.0,1.0,
2018,410577,ALL,1,10,1,10,1.0,,3.0
2018,410578,ALL,74,74,74,74,1.0,1.0,
2018,410580,ALL,35,35,35,35,1.0,1.0,
2018,410583,ALL,36,36,36,36,1.0,1.0,
2018,410586,ALL,53,53,53,53,1.0,1.0,
2018,410598,ALL,34,34,34,34,1.0,1.0,
2018,420304,ALL,31,31,31,31,1.0,1.0,
2018,420316,ALL,20,20,20,20,1.0,1.0,
2018,420328,ALL,34,34,34,34,1.0,1.0,
2018,420336,ALL,18,18,18,18,1.0,1.0,
2018,420340,ALL,24,24,24,24,1.0,1.0,
2018,420348,ALL,18,18,18,18,1.0,1.0,
2018,421304,ALL,53,53,53,53,1.0,1.0,
2018,421328,ALL,49,49,49,49,1.0,1.0,
2018,422314,ALL,60,60,60,60,1.0,1.0,
2018,430304,ALL,38,38,38,38,1.0,1.0,
2018,430312,ALL,54,54,54,54,1.0,1.0,
2018,430328,ALL,4,10,4,10,1.0,,3.0
2018,430344,ALL,18,18,18,18,1.0,1.0,
2018,430348,ALL,1,10,1,10,1.0,,3.0
2018,430358,ALL,28,28,28,28,1.0,1.0,
2018,430368,ALL,17,17,17,17,1.0,1.0,
2018,430369,ALL,10,10,10,10,1.0,1.0,
2018,440328,ALL,18,18,18,18,1.0,1.0,
2018,440348,ALL,17,17,17,17,1.0,1.0,
2018,440349,ALL,33,33,33,33,1.0,1.0,
2018,440364,ALL,15,15,15,15,1.0,1.0,
2018,440368,ALL,18,18,18,18,1.0,1.0,
2018,460312,ALL,87,87,87,87,1.0,1.0,
2018,460332,ALL,39,39,39,39,1.0,1.0,
2018,470310,ALL,18,18,18,18,1.0,1.0,
2018,470328,ALL,34,34,34,34,1.0,1.0,
2018,470330,ALL,36,36,36,36,1.0,1.0,
2018,470336,ALL,53,53,53,53,1.0,1.0,
2018,470340,ALL,35,35,35,35,1.0,1.0,
2018,470346,ALL,41,41,41,41,1.0,1.0,
2018,470441,ALL,36,36,36,36,1.0,1.0,
2018,480306,ALL,23,23,23,23,1.0,1.0,
2018,480316,ALL,9,10,9,10,1.0,,3.0
2018,490312,ALL,22,22,22,22,1.0,1.0,
2018,490316,ALL,1,10,1,10,1.0,,3.0
2018,490318,ALL,4,10,4,10,1.0,,3.0
2018,490319,ALL,14,14,14,14,1.0,1.0,
2018,490324,ALL,1,10,1,10,1.0,,3.0
2018,490326,ALL,3,10,3,10,1.0,,3.0
2018,490332,ALL,20,20,20,20,1.0,1.0,
2018,490336,ALL,2,10,2,10,1.0,,3.0
2018,490337,ALL,16,16,16,16,1.0,1.0,
2018,490345,ALL,27,27,27,27,1.0,1.0,
2018,490348,ALL,19,19,19,19,1.0,1.0,
2018,490356,ALL,1,10,1,10,1.0,,3.0
2018,490363,ALL,12,12,12,12,1.0,1.0,
2018,490364,ALL,4,10,4,10,1.0,,3.0
2018,490368,ALL,2,10,2,10,1.0,,3.0
2018,490390,ALL,1,10,1,10,1.0,,3.0
2018,491318,ALL,22,22,22,22,1.0,1.0,
2018,491320,ALL,53,53,53,53,1.0,1.0,
2018,500314,ALL,18,18,18,18,1.0,1.0,
2018,500316,ALL,18,18,18,18,1.0,1.0,
2018,510308,ALL,14,14,14,14,1.0,1.0,
2018,510326,ALL,7,10,7,10,1.0,,3.0
2018,510328,ALL,11,11,11,11,1.0,1.0,
2018,510330,ALL,27,27,27,27,1.0,1.0,
2018,510332,ALL,10,10,10,10,1.0,1.0,
2018,510334,ALL,12,12,12,12,1.0,1.0,
2018,510336,ALL,3,10,3,10,1.0,,3.0
2018,510340,ALL,17,17,17,17,1.0,1.0,
2018,510356,ALL,7,10,7,10,1.0,,3.0
2018,510358,ALL,13,13,13,13,1.0,1.0,
2018,510372,ALL,20,20,20,20,1.0,1.0,
2018,510373,ALL,1,10,1,10,1.0,,3.0
2018,510374,ALL,14,14,14,14,1.0,1.0,
2018,510377,ALL,14,14,14,14,1.0,1.0,
2018,510378,ALL,7,10,7,10,1.0,,3.0
2018,510388,ALL,39,39,39,39,1.0,1.0,
2018,510396,ALL,8,10,8,10,1.0,,3.0
2018,510404,ALL,23,23,23,23,1.0,1.0,
2018,510408,ALL,4,10,4,10,1.0,,3.0
2018,510410,ALL,13,13,13,13,1.0,1.0,
2018,510414,ALL,17,17,17,17,1.0,1.0,
2018,520304,ALL,12,12,12,12,1.0,1.0,
2018,520308,ALL,13,13,13,13,1.0,1.0,
2018,520328,ALL,18,18,18,18,1.0,1.0,
2018,520336,ALL,25,25,25,25,1.0,1.0,
2018,530308,ALL,18,18,18,18,1.0,1.0,
2018,530316,ALL,75,75,75,75,1.0,1.0,
2018,530358,ALL,117,117,117,117,1.0,1.0,
2018,540304,ALL,18,18,18,18,1.0,1.0,
2018,540308,ALL,40,40,40,40,1.0,1.0,
2018,540316,ALL,47,47,47,47,1.0,1.0,
2018,540325,ALL,18,18,18,18,1.0,1.0,
2018,540328,ALL,18,18,18,18,1.0,1.0,
2018,550312,ALL,15,15,15,15,1.0,1.0,
2018,550314,ALL,8,10,8,10,1.0,,3.0
2018,550316,ALL,24,24,24,24,1.0,1.0,
2018,550328,ALL,12,12,12,12,1.0,1.0,
2018,550336,ALL,15,15,15,15,1.0,1.0,
2018,550340,ALL,18,18,18,18,1.0,1.0,
2018,550342,ALL,22,22,22,22,1.0,1.0,
2018,550348,ALL,1,10,1,10,1.0,,3.0
2018,550356,ALL,5,10,5,10,1.0,,3.0
2018,550360,ALL,18,18,18,18,1.0,1.0,
2018,560304,ALL,18,18,18,18,1.0,1.0,
2018,560328,ALL,12,12,12,12,1.0,1.0,
2018,560338,ALL,30,30,30,30,1.0,1.0,
2018,580308,ALL,43,43,43,43,1.0,1.0,
2018,580316,ALL,32,32,32,32,1.0,1.0,
2018,580324,ALL,16,16,16,16,1.0,1.0,
2018,600308,ALL,36,36,36,36,1.0,1.0,
2018,600311,ALL,30,30,30,30,1.0,1.0,
2018,600318,ALL,42,42,42,42,1.0,1.0,
2018,600319,ALL,36,36,36,36,1.0,1.0,
2018,600328,ALL,49,49,49,49,1.0,1.0,
2018,600329,ALL,33,33,33,33,1.0,1.0,
2018,600335,ALL,61,61,61,61,1.0,1.0,
2018,600336,ALL,54,54,54,54,1.0,1.0,
2018,600338,ALL,28,28,28,28,1.0,1.0,
2018,600362,ALL,48,48,48,48,1.0,1.0,
2018,600369,ALL,30,30,30,30,1.0,1.0,
2018,600374,ALL,30,30,30,30,1.0,1.0,
2018,600385,ALL,27,27,27,27,1.0,1.0,
2018,600398,ALL,37,37,37,37,1.0,1.0,
2018,600408,ALL,259,259,259,259,1.0,1.0,
2018,600409,ALL,36,36,36,36,1.0,1.0,
2018,600410,ALL,120,120,120,120,1.0,1.0,
2018,600412,ALL,35,35,35,35,1.0,1.0,
2018,600413,ALL,54,54,54,54,1.0,1.0,
2018,600414,ALL,58,58,58,58,1.0,1.0,
2018,600416,ALL,38,38,38,38,1.0,1.0,
2018,600418,ALL,37,37,37,37,1.0,1.0,
2018,600422,ALL,52,52,52,52,1.0,1.0,
2018,600424,ALL,55,55,55,55,1.0,1.0,
2018,600432,ALL,52,52,52,52,1.0,1.0,
2018,600435,ALL,28,28,28,28,1.0,1.0,
2018,600436,ALL,61,61,61,61,1.0,1.0,
2018,600440,ALL,41,41,41,41,1.0,1.0,
2018,600442,ALL,36,36,36,36,1.0,1.0,
2018,600444,ALL,32,32,32,32,1.0,1.0,
2018,600447,ALL,30,30,30,30,1.0,1.0,
2018,600449,ALL,34,34,34,34,1.0,1.0,
2018,600453,ALL,47,47,47,47,1.0,1.0,
2018,600454,ALL,9,10,9,10,1.0,,3.0
2018,600459,ALL,70,70,70,70,1.0,1.0,
2018,600462,ALL,32,32,32,32,1.0,1.0,
2018,600463,ALL,29,29,29,29,1.0,1.0,
2018,600468,ALL,73,73,73,73,1.0,1.0,
