year,agency_code,category_code,ee_rating,pct_rating,count,ee_standard
2017,00B000,A,Does Not Meet Expected Growth,0.667,,TS
2017,00B000,A,Meets Expected Growth,0.33299999999999996,,TS
2017,00B000,A,Exceeds Expected Growth,0.0,,TS
2017,00B000,A,Not Demostrated,0.0,,T1
2017,00B000,A,Not Demostrated,0.0,,T5
2017,00B000,A,Not Demostrated,0.0,,T4
2017,00B000,A,Not Demostrated,0.0,,T3
2017,00B000,A,Not Demostrated,0.0,,T2
2017,00B000,A,Developing,0.0,,T1
2017,00B000,A,Developing,0.0,,T5
2017,00B000,A,Developing,0.0,,T4
2017,00B000,A,Developing,0.0,,T3
2017,00B000,A,Developing,0.0,,T2
2017,00B000,A,Proficient,0.528,,T1
2017,00B000,A,Proficient,0.364,,T5
2017,00B000,A,Proficient,0.434,,T4
2017,00B000,A,Proficient,0.364,,T3
2017,00B000,A,Proficient,0.182,,T2
2017,00B000,A,Accomplished,0.45299999999999996,,T1
2017,00B000,A,Accomplished,0.636,,T5
2017,00B000,A,Accomplished,0.5660000000000001,,T4
2017,00B000,A,Accomplished,0.636,,T3
2017,00B000,A,Accomplished,0.818,,T2
2017,00B000,A,Distinguished,0.019,,T1
2017,00B000,A,Distinguished,0.0,,T5
2017,00B000,A,Distinguished,0.0,,T4
2017,00B000,A,Distinguished,0.0,,T3
2017,00B000,A,Distinguished,0.0,,T2
2017,010303,H,Does Not Meet Expected Growth,0.0,,TS
2017,010303,H,Meets Expected Growth,0.857,,TS
2017,010303,H,Exceeds Expected Growth,0.14300000000000002,,TS
2017,010303,H,Not Demostrated,,,T1
2017,010303,H,Not Demostrated,,,T5
2017,010303,H,Not Demostrated,,,T4
2017,010303,H,Not Demostrated,,,T3
2017,010303,H,Not Demostrated,,,T2
2017,010303,H,Developing,,,T1
2017,010303,H,Developing,,,T5
2017,010303,H,Developing,,,T4
2017,010303,H,Developing,,,T3
2017,010303,H,Developing,,,T2
2017,010303,H,Proficient,0.111,,T1
2017,010303,H,Proficient,0.28600000000000003,,T5
2017,010303,H,Proficient,0.111,,T4
2017,010303,H,Proficient,,,T3
2017,010303,H,Proficient,,,T2
2017,010303,H,Accomplished,0.778,,T1
2017,010303,H,Accomplished,0.7140000000000001,,T5
2017,010303,H,Accomplished,0.889,,T4
2017,010303,H,Accomplished,1.0,,T3
2017,010303,H,Accomplished,1.0,,T2
2017,010303,H,Distinguished,0.111,,T1
2017,010303,H,Distinguished,,,T5
2017,010303,H,Distinguished,,,T4
2017,010303,H,Distinguished,,,T3
2017,010303,H,Distinguished,,,T2
2017,010304,E,Does Not Meet Expected Growth,0.154,,TS
2017,010304,E,Meets Expected Growth,0.5770000000000001,,TS
2017,010304,E,Exceeds Expected Growth,0.26899999999999996,,TS
2017,010304,E,Not Demostrated,,,T1
2017,010304,E,Not Demostrated,,,T5
2017,010304,E,Not Demostrated,,,T4
2017,010304,E,Not Demostrated,,,T3
2017,010304,E,Not Demostrated,,,T2
2017,010304,E,Developing,0.025,,T1
2017,010304,E,Developing,,,T5
2017,010304,E,Developing,,,T4
2017,010304,E,Developing,,,T3
2017,010304,E,Developing,0.045,,T2
2017,010304,E,Proficient,0.1,,T1
2017,010304,E,Proficient,0.273,,T5
2017,010304,E,Proficient,0.125,,T4
2017,010304,E,Proficient,0.318,,T3
2017,010304,E,Proficient,0.136,,T2
2017,010304,E,Accomplished,0.75,,T1
2017,010304,E,Accomplished,0.682,,T5
2017,010304,E,Accomplished,0.75,,T4
2017,010304,E,Accomplished,0.636,,T3
2017,010304,E,Accomplished,0.773,,T2
2017,010304,E,Distinguished,0.125,,T1
2017,010304,E,Distinguished,0.045,,T5
2017,010304,E,Distinguished,0.125,,T4
2017,010304,E,Distinguished,0.045,,T3
2017,010304,E,Distinguished,0.045,,T2
2017,010308,E,Does Not Meet Expected Growth,0.14300000000000002,,TS
2017,010308,E,Meets Expected Growth,0.7140000000000001,,TS
2017,010308,E,Exceeds Expected Growth,0.14300000000000002,,TS
2017,010308,E,Not Demostrated,,,T1
2017,010308,E,Not Demostrated,,,T5
2017,010308,E,Not Demostrated,,,T4
2017,010308,E,Not Demostrated,,,T3
2017,010308,E,Not Demostrated,,,T2
2017,010308,E,Developing,,,T1
2017,010308,E,Developing,,,T5
2017,010308,E,Developing,,,T4
2017,010308,E,Developing,,,T3
2017,010308,E,Developing,,,T2
2017,010308,E,Proficient,0.275,,T1
2017,010308,E,Proficient,0.28600000000000003,,T5
2017,010308,E,Proficient,0.225,,T4
2017,010308,E,Proficient,0.28600000000000003,,T3
2017,010308,E,Proficient,0.28600000000000003,,T2
2017,010308,E,Accomplished,0.525,,T1
2017,010308,E,Accomplished,0.46399999999999997,,T5
2017,010308,E,Accomplished,0.7,,T4
2017,010308,E,Accomplished,0.607,,T3
2017,010308,E,Accomplished,0.607,,T2
2017,010308,E,Distinguished,0.2,,T1
2017,010308,E,Distinguished,0.25,,T5
2017,010308,E,Distinguished,0.075,,T4
2017,010308,E,Distinguished,0.107,,T3
2017,010308,E,Distinguished,0.107,,T2
2017,010310,M,Does Not Meet Expected Growth,0.257,,TS
2017,010310,M,Meets Expected Growth,0.429,,TS
2017,010310,M,Exceeds Expected Growth,0.314,,TS
2017,010310,M,Not Demostrated,,,T1
2017,010310,M,Not Demostrated,,,T5
2017,010310,M,Not Demostrated,,,T4
2017,010310,M,Not Demostrated,,,T3
2017,010310,M,Not Demostrated,,,T2
2017,010310,M,Developing,0.019,,T1
2017,010310,M,Developing,,,T5
2017,010310,M,Developing,0.019,,T4
2017,010310,M,Developing,0.027999999999999997,,T3
2017,010310,M,Developing,,,T2
2017,010310,M,Proficient,0.212,,T1
2017,010310,M,Proficient,0.222,,T5
2017,010310,M,Proficient,0.17300000000000001,,T4
2017,010310,M,Proficient,0.19399999999999998,,T3
2017,010310,M,Proficient,0.25,,T2
2017,010310,M,Accomplished,0.423,,T1
2017,010310,M,Accomplished,0.47200000000000003,,T5
2017,010310,M,Accomplished,0.519,,T4
2017,010310,M,Accomplished,0.41700000000000004,,T3
2017,010310,M,Accomplished,0.389,,T2
2017,010310,M,Distinguished,0.34600000000000003,,T1
2017,010310,M,Distinguished,0.306,,T5
2017,010310,M,Distinguished,0.28800000000000003,,T4
2017,010310,M,Distinguished,0.361,,T3
2017,010310,M,Distinguished,0.361,,T2
2017,010311,H,Does Not Meet Expected Growth,0.0,,TS
2017,010311,H,Meets Expected Growth,0.727,,TS
2017,010311,H,Exceeds Expected Growth,0.273,,TS
2017,010311,H,Not Demostrated,,,T1
2017,010311,H,Not Demostrated,,,T5
2017,010311,H,Not Demostrated,,,T4
2017,010311,H,Not Demostrated,,,T3
2017,010311,H,Not Demostrated,,,T2
2017,010311,H,Developing,,,T1
2017,010311,H,Developing,,,T5
2017,010311,H,Developing,,,T4
2017,010311,H,Developing,,,T3
2017,010311,H,Developing,,,T2
2017,010311,H,Proficient,0.188,,T1
2017,010311,H,Proficient,0.111,,T5
2017,010311,H,Proficient,,,T4
2017,010311,H,Proficient,0.111,,T3
2017,010311,H,Proficient,,,T2
2017,010311,H,Accomplished,0.625,,T1
2017,010311,H,Accomplished,0.778,,T5
2017,010311,H,Accomplished,0.688,,T4
2017,010311,H,Accomplished,0.778,,T3
2017,010311,H,Accomplished,0.667,,T2
2017,010311,H,Distinguished,0.188,,T1
2017,010311,H,Distinguished,0.111,,T5
2017,010311,H,Distinguished,0.313,,T4
2017,010311,H,Distinguished,0.111,,T3
2017,010311,H,Distinguished,0.33299999999999996,,T2
2017,010312,E,Does Not Meet Expected Growth,0.161,,TS
2017,010312,E,Meets Expected Growth,0.8390000000000001,,TS
2017,010312,E,Exceeds Expected Growth,0.0,,TS
2017,010312,E,Not Demostrated,,,T1
2017,010312,E,Not Demostrated,,,T5
2017,010312,E,Not Demostrated,,,T4
2017,010312,E,Not Demostrated,,,T3
2017,010312,E,Not Demostrated,,,T2
2017,010312,E,Developing,0.022000000000000002,,T1
2017,010312,E,Developing,0.067,,T5
2017,010312,E,Developing,0.022000000000000002,,T4
2017,010312,E,Developing,0.067,,T3
2017,010312,E,Developing,0.033,,T2
2017,010312,E,Proficient,0.111,,T1
2017,010312,E,Proficient,0.267,,T5
2017,010312,E,Proficient,0.156,,T4
2017,010312,E,Proficient,0.33299999999999996,,T3
2017,010312,E,Proficient,0.2,,T2
2017,010312,E,Accomplished,0.6890000000000001,,T1
2017,010312,E,Accomplished,0.5329999999999999,,T5
2017,010312,E,Accomplished,0.6890000000000001,,T4
2017,010312,E,Accomplished,0.5670000000000001,,T3
2017,010312,E,Accomplished,0.7,,T2
2017,010312,E,Distinguished,0.17800000000000002,,T1
2017,010312,E,Distinguished,0.133,,T5
2017,010312,E,Distinguished,0.133,,T4
2017,010312,E,Distinguished,0.033,,T3
2017,010312,E,Distinguished,0.067,,T2
2017,010320,E,Does Not Meet Expected Growth,0.188,,TS
2017,010320,E,Meets Expected Growth,0.688,,TS
2017,010320,E,Exceeds Expected Growth,0.125,,TS
2017,010320,E,Not Demostrated,,,T1
2017,010320,E,Not Demostrated,,,T5
2017,010320,E,Not Demostrated,,,T4
2017,010320,E,Not Demostrated,,,T3
2017,010320,E,Not Demostrated,,,T2
2017,010320,E,Developing,,,T1
2017,010320,E,Developing,,,T5
2017,010320,E,Developing,,,T4
2017,010320,E,Developing,,,T3
2017,010320,E,Developing,0.043,,T2
2017,010320,E,Proficient,0.344,,T1
2017,010320,E,Proficient,0.478,,T5
2017,010320,E,Proficient,0.313,,T4
2017,010320,E,Proficient,0.478,,T3
2017,010320,E,Proficient,0.304,,T2
2017,010320,E,Accomplished,0.406,,T1
2017,010320,E,Accomplished,0.304,,T5
2017,010320,E,Accomplished,0.531,,T4
2017,010320,E,Accomplished,0.391,,T3
2017,010320,E,Accomplished,0.435,,T2
2017,010320,E,Distinguished,0.25,,T1
2017,010320,E,Distinguished,0.217,,T5
2017,010320,E,Distinguished,0.156,,T4
2017,010320,E,Distinguished,0.13,,T3
2017,010320,E,Distinguished,0.217,,T2
2017,010324,H,Does Not Meet Expected Growth,0.293,,TS
2017,010324,H,Meets Expected Growth,0.46299999999999997,,TS
2017,010324,H,Exceeds Expected Growth,0.244,,TS
2017,010324,H,Not Demostrated,,,T1
2017,010324,H,Not Demostrated,,,T5
2017,010324,H,Not Demostrated,,,T4
2017,010324,H,Not Demostrated,,,T3
2017,010324,H,Not Demostrated,,,T2
2017,010324,H,Developing,,,T1
2017,010324,H,Developing,,,T5
2017,010324,H,Developing,,,T4
2017,010324,H,Developing,,,T3
2017,010324,H,Developing,,,T2
2017,010324,H,Proficient,0.139,,T1
2017,010324,H,Proficient,0.4,,T5
2017,010324,H,Proficient,0.153,,T4
2017,010324,H,Proficient,0.32,,T3
2017,010324,H,Proficient,0.2,,T2
2017,010324,H,Accomplished,0.667,,T1
2017,010324,H,Accomplished,0.6,,T5
2017,010324,H,Accomplished,0.778,,T4
2017,010324,H,Accomplished,0.6,,T3
2017,010324,H,Accomplished,0.72,,T2
2017,010324,H,Distinguished,0.19399999999999998,,T1
2017,010324,H,Distinguished,,,T5
2017,010324,H,Distinguished,0.069,,T4
2017,010324,H,Distinguished,0.08,,T3
2017,010324,H,Distinguished,0.08,,T2
2017,010326,E,Does Not Meet Expected Growth,0.038,,TS
2017,010326,E,Meets Expected Growth,0.846,,TS
2017,010326,E,Exceeds Expected Growth,0.115,,TS
2017,010326,E,Not Demostrated,,,T1
2017,010326,E,Not Demostrated,,,T5
2017,010326,E,Not Demostrated,,,T4
2017,010326,E,Not Demostrated,,,T3
2017,010326,E,Not Demostrated,,,T2
2017,010326,E,Developing,,,T1
2017,010326,E,Developing,,,T5
2017,010326,E,Developing,0.021,,T4
2017,010326,E,Developing,,,T3
2017,010326,E,Developing,,,T2
2017,010326,E,Proficient,0.33299999999999996,,T1
2017,010326,E,Proficient,0.439,,T5
2017,010326,E,Proficient,0.271,,T4
2017,010326,E,Proficient,0.415,,T3
2017,010326,E,Proficient,0.268,,T2
2017,010326,E,Accomplished,0.43799999999999994,,T1
2017,010326,E,Accomplished,0.415,,T5
2017,010326,E,Accomplished,0.521,,T4
2017,010326,E,Accomplished,0.439,,T3
2017,010326,E,Accomplished,0.61,,T2
2017,010326,E,Distinguished,0.22899999999999998,,T1
2017,010326,E,Distinguished,0.146,,T5
2017,010326,E,Distinguished,0.188,,T4
2017,010326,E,Distinguished,0.146,,T3
2017,010326,E,Distinguished,0.122,,T2
2017,010328,E,Does Not Meet Expected Growth,0.115,,TS
2017,010328,E,Meets Expected Growth,0.654,,TS
2017,010328,E,Exceeds Expected Growth,0.231,,TS
2017,010328,E,Not Demostrated,,,T1
2017,010328,E,Not Demostrated,,,T5
2017,010328,E,Not Demostrated,,,T4
2017,010328,E,Not Demostrated,,,T3
2017,010328,E,Not Demostrated,,,T2
2017,010328,E,Developing,,,T1
2017,010328,E,Developing,,,T5
2017,010328,E,Developing,,,T4
2017,010328,E,Developing,,,T3
2017,010328,E,Developing,,,T2
2017,010328,E,Proficient,0.375,,T1
2017,010328,E,Proficient,0.667,,T5
2017,010328,E,Proficient,0.375,,T4
2017,010328,E,Proficient,0.762,,T3
2017,010328,E,Proficient,0.381,,T2
2017,010328,E,Accomplished,0.6,,T1
2017,010328,E,Accomplished,0.28600000000000003,,T5
2017,010328,E,Accomplished,0.625,,T4
2017,010328,E,Accomplished,0.14300000000000002,,T3
2017,010328,E,Accomplished,0.524,,T2
2017,010328,E,Distinguished,0.025,,T1
2017,010328,E,Distinguished,0.048,,T5
2017,010328,E,Distinguished,,,T4
2017,010328,E,Distinguished,0.095,,T3
2017,010328,E,Distinguished,0.095,,T2
2017,010340,E,Does Not Meet Expected Growth,0.273,,TS
2017,010340,E,Meets Expected Growth,0.606,,TS
2017,010340,E,Exceeds Expected Growth,0.121,,TS
2017,010340,E,Not Demostrated,,,T1
2017,010340,E,Not Demostrated,,,T5
2017,010340,E,Not Demostrated,,,T4
2017,010340,E,Not Demostrated,,,T3
2017,010340,E,Not Demostrated,,,T2
2017,010340,E,Developing,,,T1
2017,010340,E,Developing,,,T5
2017,010340,E,Developing,,,T4
2017,010340,E,Developing,,,T3
2017,010340,E,Developing,,,T2
2017,010340,E,Proficient,0.091,,T1
2017,010340,E,Proficient,0.28600000000000003,,T5
2017,010340,E,Proficient,0.159,,T4
2017,010340,E,Proficient,0.214,,T3
2017,010340,E,Proficient,0.14300000000000002,,T2
2017,010340,E,Accomplished,0.682,,T1
2017,010340,E,Accomplished,0.679,,T5
2017,010340,E,Accomplished,0.795,,T4
2017,010340,E,Accomplished,0.7140000000000001,,T3
2017,010340,E,Accomplished,0.7859999999999999,,T2
2017,010340,E,Distinguished,0.22699999999999998,,T1
2017,010340,E,Distinguished,0.036000000000000004,,T5
2017,010340,E,Distinguished,0.045,,T4
2017,010340,E,Distinguished,0.071,,T3
2017,010340,E,Distinguished,0.071,,T2
2017,010346,E,Does Not Meet Expected Growth,0.2,,TS
2017,010346,E,Meets Expected Growth,0.75,,TS
2017,010346,E,Exceeds Expected Growth,0.05,,TS
2017,010346,E,Not Demostrated,,,T1
2017,010346,E,Not Demostrated,,,T5
2017,010346,E,Not Demostrated,,,T4
2017,010346,E,Not Demostrated,,,T3
2017,010346,E,Not Demostrated,,,T2
2017,010346,E,Developing,,,T1
2017,010346,E,Developing,,,T5
2017,010346,E,Developing,,,T4
2017,010346,E,Developing,,,T3
2017,010346,E,Developing,,,T2
2017,010346,E,Proficient,0.344,,T1
2017,010346,E,Proficient,0.4,,T5
2017,010346,E,Proficient,0.5,,T4
2017,010346,E,Proficient,0.6,,T3
2017,010346,E,Proficient,0.3,,T2
2017,010346,E,Accomplished,0.625,,T1
2017,010346,E,Accomplished,0.6,,T5
2017,010346,E,Accomplished,0.5,,T4
2017,010346,E,Accomplished,0.4,,T3
2017,010346,E,Accomplished,0.7,,T2
2017,010346,E,Distinguished,0.031,,T1
2017,010346,E,Distinguished,,,T5
2017,010346,E,Distinguished,,,T4
2017,010346,E,Distinguished,,,T3
2017,010346,E,Distinguished,,,T2
2017,010347,E,Does Not Meet Expected Growth,0.207,,TS
2017,010347,E,Meets Expected Growth,0.621,,TS
2017,010347,E,Exceeds Expected Growth,0.172,,TS
2017,010347,E,Not Demostrated,,,T1
2017,010347,E,Not Demostrated,,,T5
2017,010347,E,Not Demostrated,,,T4
2017,010347,E,Not Demostrated,,,T3
2017,010347,E,Not Demostrated,,,T2
2017,010347,E,Developing,0.02,,T1
2017,010347,E,Developing,0.032,,T5
2017,010347,E,Developing,0.02,,T4
2017,010347,E,Developing,0.032,,T3
2017,010347,E,Developing,0.032,,T2
2017,010347,E,Proficient,0.44,,T1
2017,010347,E,Proficient,0.677,,T5
2017,010347,E,Proficient,0.38,,T4
2017,010347,E,Proficient,0.613,,T3
2017,010347,E,Proficient,0.452,,T2
2017,010347,E,Accomplished,0.44,,T1
2017,010347,E,Accomplished,0.258,,T5
2017,010347,E,Accomplished,0.56,,T4
2017,010347,E,Accomplished,0.355,,T3
2017,010347,E,Accomplished,0.387,,T2
2017,010347,E,Distinguished,0.1,,T1
2017,010347,E,Distinguished,0.032,,T5
2017,010347,E,Distinguished,0.04,,T4
2017,010347,E,Distinguished,,,T3
2017,010347,E,Distinguished,0.129,,T2
2017,010348,H,Does Not Meet Expected Growth,0.242,,TS
2017,010348,H,Meets Expected Growth,0.485,,TS
2017,010348,H,Exceeds Expected Growth,0.273,,TS
2017,010348,H,Not Demostrated,,,T1
2017,010348,H,Not Demostrated,,,T5
2017,010348,H,Not Demostrated,,,T4
2017,010348,H,Not Demostrated,,,T3
2017,010348,H,Not Demostrated,,,T2
2017,010348,H,Developing,0.017,,T1
2017,010348,H,Developing,,,T5
2017,010348,H,Developing,0.017,,T4
2017,010348,H,Developing,,,T3
2017,010348,H,Developing,0.019,,T2
2017,010348,H,Proficient,0.667,,T1
2017,010348,H,Proficient,0.574,,T5
2017,010348,H,Proficient,0.75,,T4
2017,010348,H,Proficient,0.833,,T3
2017,010348,H,Proficient,0.648,,T2
2017,010348,H,Accomplished,0.3,,T1
2017,010348,H,Accomplished,0.40700000000000003,,T5
2017,010348,H,Accomplished,0.217,,T4
2017,010348,H,Accomplished,0.16699999999999998,,T3
2017,010348,H,Accomplished,0.315,,T2
2017,010348,H,Distinguished,0.017,,T1
2017,010348,H,Distinguished,0.019,,T5
2017,010348,H,Distinguished,0.017,,T4
2017,010348,H,Distinguished,,,T3
2017,010348,H,Distinguished,0.019,,T2
2017,010350,M,Does Not Meet Expected Growth,0.242,,TS
2017,010350,M,Meets Expected Growth,0.545,,TS
2017,010350,M,Exceeds Expected Growth,0.212,,TS
2017,010350,M,Not Demostrated,,,T1
2017,010350,M,Not Demostrated,,,T5
2017,010350,M,Not Demostrated,,,T4
2017,010350,M,Not Demostrated,,,T3
2017,010350,M,Not Demostrated,,,T2
2017,010350,M,Developing,0.122,,T1
2017,010350,M,Developing,0.14300000000000002,,T5
2017,010350,M,Developing,0.122,,T4
2017,010350,M,Developing,0.14300000000000002,,T3
2017,010350,M,Developing,0.095,,T2
2017,010350,M,Proficient,0.449,,T1
2017,010350,M,Proficient,0.5479999999999999,,T5
2017,010350,M,Proficient,0.51,,T4
2017,010350,M,Proficient,0.47600000000000003,,T3
2017,010350,M,Proficient,0.5479999999999999,,T2
2017,010350,M,Accomplished,0.38799999999999996,,T1
2017,010350,M,Accomplished,0.31,,T5
2017,010350,M,Accomplished,0.327,,T4
2017,010350,M,Accomplished,0.33299999999999996,,T3
2017,010350,M,Accomplished,0.33299999999999996,,T2
2017,010350,M,Distinguished,0.040999999999999995,,T1
2017,010350,M,Distinguished,,,T5
2017,010350,M,Distinguished,0.040999999999999995,,T4
2017,010350,M,Distinguished,0.048,,T3
2017,010350,M,Distinguished,0.024,,T2
2017,010351,E,Does Not Meet Expected Growth,0.28,,TS
2017,010351,E,Meets Expected Growth,0.6,,TS
2017,010351,E,Exceeds Expected Growth,0.12,,TS
2017,010351,E,Not Demostrated,,,T1
2017,010351,E,Not Demostrated,,,T5
2017,010351,E,Not Demostrated,,,T4
2017,010351,E,Not Demostrated,,,T3
2017,010351,E,Not Demostrated,,,T2
2017,010351,E,Developing,,,T1
2017,010351,E,Developing,,,T5
2017,010351,E,Developing,,,T4
2017,010351,E,Developing,,,T3
2017,010351,E,Developing,,,T2
2017,010351,E,Proficient,0.425,,T1
2017,010351,E,Proficient,0.593,,T5
2017,010351,E,Proficient,0.45,,T4
2017,010351,E,Proficient,0.63,,T3
2017,010351,E,Proficient,0.40700000000000003,,T2
2017,010351,E,Accomplished,0.55,,T1
2017,010351,E,Accomplished,0.40700000000000003,,T5
2017,010351,E,Accomplished,0.525,,T4
2017,010351,E,Accomplished,0.37,,T3
2017,010351,E,Accomplished,0.593,,T2
2017,010351,E,Distinguished,0.025,,T1
2017,010351,E,Distinguished,,,T5
2017,010351,E,Distinguished,0.025,,T4
2017,010351,E,Distinguished,,,T3
2017,010351,E,Distinguished,,,T2
2017,010353,M,Does Not Meet Expected Growth,0.071,,TS
2017,010353,M,Meets Expected Growth,0.5,,TS
2017,010353,M,Exceeds Expected Growth,0.429,,TS
2017,010353,M,Not Demostrated,,,T1
2017,010353,M,Not Demostrated,,,T5
2017,010353,M,Not Demostrated,,,T4
2017,010353,M,Not Demostrated,,,T3
2017,010353,M,Not Demostrated,,,T2
2017,010353,M,Developing,,,T1
2017,010353,M,Developing,,,T5
2017,010353,M,Developing,0.023,,T4
2017,010353,M,Developing,,,T3
2017,010353,M,Developing,,,T2
2017,010353,M,Proficient,0.205,,T1
2017,010353,M,Proficient,0.26899999999999996,,T5
2017,010353,M,Proficient,0.295,,T4
2017,010353,M,Proficient,0.34600000000000003,,T3
2017,010353,M,Proficient,0.26899999999999996,,T2
2017,010353,M,Accomplished,0.591,,T1
2017,010353,M,Accomplished,0.615,,T5
2017,010353,M,Accomplished,0.591,,T4
2017,010353,M,Accomplished,0.5379999999999999,,T3
2017,010353,M,Accomplished,0.5379999999999999,,T2
2017,010353,M,Distinguished,0.205,,T1
2017,010353,M,Distinguished,0.115,,T5
2017,010353,M,Distinguished,0.091,,T4
2017,010353,M,Distinguished,0.115,,T3
2017,010353,M,Distinguished,0.192,,T2
2017,010354,E,Does Not Meet Expected Growth,0.192,,TS
2017,010354,E,Meets Expected Growth,0.8079999999999999,,TS
2017,010354,E,Exceeds Expected Growth,0.0,,TS
2017,010354,E,Not Demostrated,,,T1
2017,010354,E,Not Demostrated,,,T5
2017,010354,E,Not Demostrated,,,T4
2017,010354,E,Not Demostrated,,,T3
2017,010354,E,Not Demostrated,,,T2
2017,010354,E,Developing,,,T1
2017,010354,E,Developing,,,T5
2017,010354,E,Developing,,,T4
2017,010354,E,Developing,,,T3
2017,010354,E,Developing,,,T2
2017,010354,E,Proficient,0.289,,T1
2017,010354,E,Proficient,0.375,,T5
2017,010354,E,Proficient,0.33299999999999996,,T4
2017,010354,E,Proficient,0.5,,T3
2017,010354,E,Proficient,0.313,,T2
2017,010354,E,Accomplished,0.4,,T1
2017,010354,E,Accomplished,0.344,,T5
2017,010354,E,Accomplished,0.42200000000000004,,T4
2017,010354,E,Accomplished,0.313,,T3
2017,010354,E,Accomplished,0.406,,T2
2017,010354,E,Distinguished,0.311,,T1
2017,010354,E,Distinguished,0.281,,T5
2017,010354,E,Distinguished,0.244,,T4
2017,010354,E,Distinguished,0.188,,T3
2017,010354,E,Distinguished,0.281,,T2
2017,010357,E,Does Not Meet Expected Growth,0.16699999999999998,,TS
2017,010357,E,Meets Expected Growth,0.75,,TS
2017,010357,E,Exceeds Expected Growth,0.083,,TS
2017,010357,E,Not Demostrated,,,T1
2017,010357,E,Not Demostrated,,,T5
2017,010357,E,Not Demostrated,,,T4
2017,010357,E,Not Demostrated,,,T3
2017,010357,E,Not Demostrated,,,T2
2017,010357,E,Developing,,,T1
2017,010357,E,Developing,,,T5
2017,010357,E,Developing,,,T4
2017,010357,E,Developing,,,T3
2017,010357,E,Developing,,,T2
2017,010357,E,Proficient,0.326,,T1
2017,010357,E,Proficient,0.188,,T5
2017,010357,E,Proficient,0.302,,T4
2017,010357,E,Proficient,0.375,,T3
2017,010357,E,Proficient,0.188,,T2
2017,010357,E,Accomplished,0.628,,T1
2017,010357,E,Accomplished,0.7809999999999999,,T5
2017,010357,E,Accomplished,0.674,,T4
2017,010357,E,Accomplished,0.625,,T3
2017,010357,E,Accomplished,0.7190000000000001,,T2
2017,010357,E,Distinguished,0.047,,T1
2017,010357,E,Distinguished,0.031,,T5
2017,010357,E,Distinguished,0.023,,T4
2017,010357,E,Distinguished,,,T3
2017,010357,E,Distinguished,0.094,,T2
2017,010358,E,Does Not Meet Expected Growth,0.33299999999999996,,TS
2017,010358,E,Meets Expected Growth,0.47600000000000003,,TS
2017,010358,E,Exceeds Expected Growth,0.19,,TS
2017,010358,E,Not Demostrated,,,T1
2017,010358,E,Not Demostrated,,,T5
2017,010358,E,Not Demostrated,,,T4
2017,010358,E,Not Demostrated,,,T3
2017,010358,E,Not Demostrated,,,T2
2017,010358,E,Developing,0.022000000000000002,,T1
2017,010358,E,Developing,0.032,,T5
2017,010358,E,Developing,0.022000000000000002,,T4
2017,010358,E,Developing,,,T3
2017,010358,E,Developing,0.032,,T2
2017,010358,E,Proficient,0.413,,T1
2017,010358,E,Proficient,0.5479999999999999,,T5
2017,010358,E,Proficient,0.37,,T4
2017,010358,E,Proficient,0.742,,T3
2017,010358,E,Proficient,0.516,,T2
2017,010358,E,Accomplished,0.565,,T1
2017,010358,E,Accomplished,0.419,,T5
2017,010358,E,Accomplished,0.609,,T4
2017,010358,E,Accomplished,0.258,,T3
2017,010358,E,Accomplished,0.452,,T2
2017,010358,E,Distinguished,,,T1
2017,010358,E,Distinguished,,,T5
2017,010358,E,Distinguished,,,T4
2017,010358,E,Distinguished,,,T3
2017,010358,E,Distinguished,,,T2
2017,010360,H,Does Not Meet Expected Growth,0.051,,TS
2017,010360,H,Meets Expected Growth,0.615,,TS
2017,010360,H,Exceeds Expected Growth,0.33299999999999996,,TS
2017,010360,H,Not Demostrated,,,T1
2017,010360,H,Not Demostrated,,,T5
2017,010360,H,Not Demostrated,,,T4
2017,010360,H,Not Demostrated,,,T3
2017,010360,H,Not Demostrated,,,T2
2017,010360,H,Developing,,,T1
2017,010360,H,Developing,0.02,,T5
2017,010360,H,Developing,0.015,,T4
2017,010360,H,Developing,,,T3
2017,010360,H,Developing,,,T2
2017,010360,H,Proficient,0.221,,T1
2017,010360,H,Proficient,0.255,,T5
2017,010360,H,Proficient,0.11800000000000001,,T4
2017,010360,H,Proficient,0.196,,T3
2017,010360,H,Proficient,0.13699999999999998,,T2
2017,010360,H,Accomplished,0.529,,T1
2017,010360,H,Accomplished,0.627,,T5
2017,010360,H,Accomplished,0.691,,T4
2017,010360,H,Accomplished,0.6859999999999999,,T3
2017,010360,H,Accomplished,0.745,,T2
2017,010360,H,Distinguished,0.25,,T1
2017,010360,H,Distinguished,0.098,,T5
2017,010360,H,Distinguished,0.17600000000000002,,T4
2017,010360,H,Distinguished,0.11800000000000001,,T3
2017,010360,H,Distinguished,0.11800000000000001,,T2
2017,010362,E,Does Not Meet Expected Growth,0.12,,TS
2017,010362,E,Meets Expected Growth,0.64,,TS
2017,010362,E,Exceeds Expected Growth,0.24,,TS
2017,010362,E,Not Demostrated,,,T1
2017,010362,E,Not Demostrated,,,T5
2017,010362,E,Not Demostrated,,,T4
2017,010362,E,Not Demostrated,,,T3
2017,010362,E,Not Demostrated,,,T2
2017,010362,E,Developing,,,T1
2017,010362,E,Developing,,,T5
2017,010362,E,Developing,0.027000000000000003,,T4
2017,010362,E,Developing,0.042,,T3
2017,010362,E,Developing,,,T2
