year,agency_code,lp_school,rlp_school,clpc_school,lp_num,lp_den,lp_pct,lp_district
2018,340403,N,N,N,,,,
2018,340406,N,N,N,,,,
2018,340416,N,N,N,,,,
2018,340420,N,N,N,,,,
2018,340424,Y,Y,N,,,,
2018,340426,N,N,N,,,,
2018,340427,N,N,N,,,,
2018,340428,Y,Y,N,,,,
2018,340430,Y,Y,N,,,,
2018,340432,N,N,N,,,,
2018,340436,N,N,N,,,,
2018,340440,N,N,N,,,,
2018,340442,N,N,N,,,,
2018,340446,N,N,N,,,,
2018,340447,Y,Y,N,,,,
2018,340448,N,N,N,,,,
2018,340452,Y,Y,N,,,,
2018,340453,Y,N,N,,,,
2018,340454,N,N,N,,,,
2018,340457,N,N,N,,,,
2018,340460,N,N,N,,,,
2018,340462,Y,Y,N,,,,
2018,340464,N,N,N,,,,
2018,340472,N,N,N,,,,
2018,340476,Y,Y,N,,,,
2018,340480,N,N,N,,,,
2018,340486,Y,Y,N,,,,
2018,340488,N,N,N,,,,
2018,340490,Y,Y,N,,,,
2018,340492,Y,Y,N,,,,
2018,340494,N,N,N,,,,
2018,340495,N,N,N,,,,
2018,340496,N,N,N,,,,
2018,340504,N,N,N,,,,
2018,340508,N,N,N,,,,
2018,340512,N,N,N,,,,
2018,340514,Y,Y,N,,,,
2018,340516,Y,N,N,,,,
2018,340520,N,N,N,,,,
2018,340528,N,N,N,,,,
2018,340530,Y,Y,N,,,,
2018,340531,N,N,N,,,,
2018,340532,N,N,N,,,,
2018,340536,N,N,N,,,,
2018,340540,N,N,N,,,,
2018,340542,N,N,N,,,,
2018,340544,Y,Y,N,,,,
2018,340548,Y,Y,N,,,,
2018,340556,N,N,N,,,,
2018,340560,N,N,N,,,,
2018,340564,Y,Y,N,,,,
2018,340568,Y,Y,N,,,,
2018,340LEA,,,,26,71,36.6,N
2018,34B000,N,N,N,,,,
2018,34D000,N,N,N,,,,
2018,34F000,N,N,N,,,,
2018,34G000,N,N,N,,,,
2018,34H000,N,N,N,,,,
2018,350304,N,N,N,,,,
2018,350308,N,N,N,,,,
2018,350310,N,N,N,,,,
2018,350312,N,N,N,,,,
2018,350316,N,N,N,,,,
2018,350317,N,N,N,,,,
2018,350318,N,Y,N,,,,
2018,350321,N,N,N,,,,
2018,350324,Y,Y,N,,,,
2018,350330,N,N,N,,,,
2018,350331,N,N,N,,,,
2018,350332,N,N,N,,,,
2018,350336,N,N,N,,,,
2018,350338,N,N,N,,,,
2018,350339,N,N,N,,,,
2018,350340,N,N,N,,,,
2018,350LEA,,,,1,16,6.3,N
2018,35A000,N,N,N,,,,
2018,35B000,N,N,N,,,,
2018,360310,N,N,N,,,,
2018,360320,N,N,N,,,,
2018,360324,N,N,N,,,,
2018,360332,Y,Y,N,,,,
2018,360336,N,N,N,,,,
2018,360337,N,N,N,,,,
2018,360338,N,N,N,,,,
2018,360339,N,N,N,,,,
2018,360340,Y,N,N,,,,
2018,360344,N,N,N,,,,
2018,360348,N,N,N,,,,
2018,360352,N,N,N,,,,
2018,360360,N,N,N,,,,
2018,360364,N,N,N,,,,
2018,360372,N,N,N,,,,
2018,360376,N,N,N,,,,
2018,360378,N,N,N,,,,
2018,360380,N,N,N,,,,
2018,360390,N,N,N,,,,
2018,360392,N,Y,N,,,,
2018,360394,N,N,N,,,,
2018,360396,N,N,N,,,,
2018,360400,N,N,N,,,,
2018,360408,N,N,N,,,,
2018,360418,N,N,N,,,,
2018,360420,N,N,N,,,,
2018,360426,N,N,N,,,,
2018,360428,N,N,N,,,,
2018,360430,N,N,N,,,,
2018,360431,N,N,N,,,,
2018,360432,N,N,N,,,,
2018,360436,Y,N,N,,,,
2018,360438,N,N,N,,,,
2018,360440,N,N,N,,,,
2018,360448,N,N,N,,,,
2018,360456,N,N,N,,,,
2018,360464,N,N,N,,,,
2018,360468,N,N,N,,,,
2018,360470,N,N,N,,,,
2018,360478,N,N,N,,,,
2018,360480,N,N,N,,,,
2018,360482,N,N,N,,,,
2018,360488,N,N,N,,,,
2018,360490,Y,N,N,,,,
2018,360492,Y,Y,N,,,,
2018,360494,N,N,N,,,,
2018,360498,N,Y,N,,,,
2018,360499,N,N,N,,,,
2018,360500,N,N,N,,,,
2018,360504,N,N,N,,,,
2018,360510,N,N,N,,,,
2018,360514,N,N,N,,,,
2018,360520,Y,Y,N,,,,
2018,360526,N,Y,N,,,,
2018,360550,N,N,N,,,,
2018,360LEA,,,,6,49,12.2,N
2018,36B000,N,N,N,,,,
2018,36C000,N,N,N,,,,
2018,370304,N,N,N,,,,
2018,370308,N,N,N,,,,
2018,370312,N,N,N,,,,
2018,370316,N,N,N,,,,
2018,370324,N,N,N,,,,
2018,370LEA,,,,0,5,0.0,N
2018,380306,N,N,N,,,,
2018,380308,N,N,N,,,,
2018,380310,Y,N,N,,,,
2018,380LEA,,,,1,3,33.3,N
2018,390309,Y,Y,N,,,,
2018,390311,N,N,N,,,,
2018,390312,N,N,N,,,,
2018,390314,N,N,N,,,,
2018,390316,Y,Y,N,,,,
2018,390320,N,N,N,,,,
2018,390322,N,N,N,,,,
2018,390323,N,N,N,,,,
2018,390324,Y,N,N,,,,
2018,390331,Y,N,N,,,,
2018,390333,N,N,N,,,,
2018,390334,N,N,N,,,,
2018,390336,N,N,N,,,,
2018,390352,N,N,N,,,,
2018,390360,N,N,N,,,,
2018,390362,N,N,N,,,,
2018,390364,Y,N,N,,,,
2018,390368,N,N,N,,,,
2018,390700,N,N,N,,,,
2018,390LEA,,,,5,18,27.8,N
2018,39A000,N,N,N,,,,
2018,39B000,N,N,N,,,,
2018,400308,N,N,N,,,,
2018,400312,Y,Y,N,,,,
2018,400315,N,N,N,,,,
2018,400318,N,N,N,,,,
2018,400321,N,N,N,,,,
2018,400332,Y,Y,N,,,,
2018,400LEA,,,,2,5,40.0,N
2018,410304,N,N,N,,,,
2018,410307,Y,Y,N,,,,
2018,410310,Y,Y,N,,,,
2018,410311,N,N,N,,,,
2018,410313,Y,Y,N,,,,
2018,410316,Y,Y,N,,,,
2018,410319,N,N,N,,,,
2018,410322,N,N,N,,,,
2018,410325,Y,Y,N,,,,
2018,410326,N,N,N,,,,
2018,410328,Y,Y,N,,,,
2018,410331,Y,Y,N,,,,
2018,410334,Y,Y,N,,,,
2018,410337,N,N,N,,,,
2018,410340,Y,Y,N,,,,
2018,410341,N,N,N,,,,
2018,410343,N,N,N,,,,
2018,410346,N,N,N,,,,
2018,410349,Y,Y,N,,,,
2018,410355,N,N,N,,,,
2018,410358,N,N,N,,,,
2018,410361,N,N,N,,,,
2018,410364,Y,Y,N,,,,
2018,410366,Y,Y,N,,,,
2018,410367,Y,Y,N,,,,
2018,410370,N,N,N,,,,
2018,410373,Y,Y,N,,,,
2018,410376,Y,Y,N,,,,
2018,410379,N,N,N,,,,
2018,410382,N,N,N,,,,
2018,410385,N,Y,N,,,,
2018,410388,N,N,N,,,,
2018,410390,N,N,N,,,,
2018,410391,N,N,N,,,,
2018,410394,N,N,N,,,,
2018,410395,N,N,N,,,,
2018,410397,Y,N,N,,,,
2018,410398,N,N,N,,,,
2018,410399,N,N,N,,,,
2018,410400,N,N,N,,,,
2018,410401,N,N,N,,,,
2018,410402,Y,Y,N,,,,
2018,410403,Y,Y,N,,,,
2018,410406,N,N,N,,,,
2018,410407,N,N,N,,,,
2018,410408,N,N,N,,,,
2018,410409,N,N,N,,,,
2018,410412,Y,Y,N,,,,
2018,410415,Y,Y,N,,,,
2018,410418,N,N,N,,,,
2018,410421,N,N,N,,,,
2018,410423,N,N,N,,,,
2018,410424,N,N,N,,,,
2018,410427,Y,Y,N,,,,
2018,410430,N,N,N,,,,
2018,410436,Y,Y,N,,,,
2018,410437,N,N,N,,,,
2018,410439,Y,Y,N,,,,
2018,410442,N,N,N,,,,
2018,410448,N,N,N,,,,
2018,410451,N,N,N,,,,
2018,410454,Y,Y,N,,,,
2018,410457,N,N,N,,,,
2018,410458,N,N,N,,,,
2018,410460,Y,N,N,,,,
2018,410461,N,Y,N,,,,
2018,410462,Y,Y,N,,,,
2018,410463,N,N,N,,,,
2018,410464,N,N,N,,,,
2018,410466,N,N,N,,,,
2018,410469,N,N,N,,,,
2018,410472,N,N,N,,,,
2018,410478,Y,Y,N,,,,
2018,410481,N,N,N,,,,
2018,410483,N,N,N,,,,
2018,410484,N,N,N,,,,
2018,410486,N,N,N,,,,
2018,410487,Y,Y,N,,,,
2018,410488,N,N,N,,,,
2018,410489,N,N,N,,,,
2018,410490,N,N,N,,,,
2018,410491,N,N,N,,,,
2018,410493,N,N,N,,,,
2018,410496,Y,Y,N,,,,
2018,410499,N,N,N,,,,
2018,410502,N,N,N,,,,
2018,410505,Y,Y,N,,,,
2018,410508,N,N,N,,,,
2018,410511,N,N,N,,,,
2018,410514,Y,Y,N,,,,
2018,410517,Y,Y,N,,,,
2018,410522,N,N,N,,,,
2018,410523,N,N,N,,,,
2018,410529,N,N,N,,,,
2018,410530,Y,Y,N,,,,
2018,410532,Y,Y,N,,,,
2018,410533,N,N,N,,,,
2018,410534,N,N,N,,,,
2018,410535,N,N,N,,,,
2018,410538,Y,N,N,,,,
2018,410541,N,N,N,,,,
2018,410542,N,Y,N,,,,
2018,410544,Y,N,N,,,,
2018,410545,N,N,N,,,,
2018,410547,N,N,N,,,,
2018,410550,N,N,N,,,,
2018,410553,N,N,N,,,,
2018,410556,N,N,N,,,,
2018,410559,N,N,N,,,,
2018,410562,N,N,N,,,,
2018,410565,N,N,N,,,,
2018,410568,N,N,N,,,,
2018,410569,N,N,N,,,,
2018,410571,N,N,N,,,,
2018,410574,N,N,N,,,,
2018,410577,Y,Y,N,,,,
2018,410578,Y,Y,N,,,,
2018,410579,N,N,N,,,,
2018,410580,N,N,N,,,,
2018,410583,Y,Y,N,,,,
2018,410586,Y,Y,N,,,,
2018,410589,N,N,N,,,,
2018,410592,Y,Y,N,,,,
2018,410595,N,N,N,,,,
2018,410598,Y,Y,N,,,,
2018,410LEA,,,,42,116,36.2,N
2018,41B000,N,N,N,,,,
2018,41C000,N,N,N,,,,
2018,41D000,N,N,N,,,,
2018,41F000,N,N,N,,,,
2018,41G000,N,N,N,,,,
2018,41H000,N,N,N,,,,
2018,41J000,N,N,N,,,,
2018,41K000,N,N,N,,,,
2018,41L000,N,N,N,,,,
2018,420304,N,N,N,,,,
2018,420316,Y,Y,N,,,,
2018,420324,Y,Y,N,,,,
2018,420328,N,N,N,,,,
2018,420336,N,N,N,,,,
2018,420340,Y,Y,N,,,,
2018,420346,Y,Y,N,,,,
2018,420348,Y,N,N,,,,
2018,420358,Y,N,N,,,,
2018,420376,Y,Y,N,,,,
2018,420LEA,,,,7,10,70.0,Y
2018,421304,N,Y,N,,,,
2018,421306,N,N,N,,,,
2018,421316,N,N,N,,,,
2018,421328,N,N,N,,,,
2018,421LEA,,,,0,4,0.0,N
2018,422310,N,N,N,,,,
2018,422314,Y,Y,N,,,,
2018,422315,Y,Y,N,,,,
2018,422318,N,N,N,,,,
2018,422LEA,,,,2,4,50.0,N
2018,42A000,Y,N,Y,,,,
2018,430304,N,N,N,,,,
2018,430308,Y,N,N,,,,
2018,430312,N,N,N,,,,
2018,430316,Y,N,N,,,,
2018,430320,N,N,N,,,,
2018,430328,N,N,N,,,,
2018,430330,N,Y,N,,,,
2018,430332,Y,Y,N,,,,
2018,430336,N,N,N,,,,
2018,430340,N,N,N,,,,
2018,430341,N,N,N,,,,
2018,430344,N,N,N,,,,
2018,430345,N,N,N,,,,
2018,430346,N,N,N,,,,
2018,430347,Y,Y,N,,,,
2018,430348,N,N,N,,,,
2018,430349,N,N,N,,,,
2018,430351,Y,N,N,,,,
2018,430352,N,N,N,,,,
2018,430358,Y,N,N,,,,
2018,430368,N,N,N,,,,
2018,430369,N,N,N,,,,
2018,430370,N,N,N,,,,
2018,430371,N,N,N,,,,
2018,430376,N,Y,N,,,,
2018,430378,N,N,N,,,,
2018,430380,Y,Y,N,,,,
2018,430384,N,N,N,,,,
2018,430386,N,N,N,,,,
2018,430LEA,,,,7,24,29.2,N
2018,43C000,N,N,N,,,,
2018,440314,N,N,N,,,,
2018,440318,N,N,N,,,,
2018,440320,N,N,N,,,,
2018,440326,N,N,N,,,,
2018,440328,N,N,N,,,,
2018,440332,N,N,N,,,,
2018,440346,N,N,N,,,,
2018,440348,N,N,N,,,,
2018,440349,N,N,N,,,,
2018,440350,N,N,N,,,,
2018,440364,N,N,N,,,,
2018,440368,N,N,N,,,,
2018,440378,N,N,N,,,,
2018,440390,N,N,N,,,,
2018,440396,N,N,N,,,,
2018,440LEA,,,,0,14,0.0,N
2018,44A000,N,N,N,,,,
2018,450301,N,N,N,,,,
2018,450302,N,N,N,,,,
2018,450306,N,N,N,,,,
2018,450307,N,N,N,,,,
2018,450308,N,N,N,,,,
2018,450316,N,N,N,,,,
2018,450322,N,N,N,,,,
2018,450324,N,N,N,,,,
2018,450328,N,N,N,,,,
2018,450332,N,N,N,,,,
2018,450333,N,N,N,,,,
2018,450334,N,N,N,,,,
2018,450335,N,N,N,,,,
2018,450336,N,N,N,,,,
2018,450339,N,N,N,,,,
2018,450340,N,N,N,,,,
2018,450341,N,N,N,,,,
2018,450342,N,N,N,,,,
2018,450343,N,N,N,,,,
2018,450344,N,N,N,,,,
2018,450346,N,N,N,,,,
2018,450352,N,N,N,,,,
2018,450354,N,N,N,,,,
2018,450LEA,,,,0,22,0.0,N
2018,45A000,N,N,N,,,,
2018,45B000,N,N,N,,,,
2018,460308,Y,Y,N,,,,
2018,460312,N,N,N,,,,
2018,460318,Y,Y,N,,,,
2018,460320,N,N,N,,,,
2018,460322,N,N,N,,,,
2018,460332,Y,Y,N,,,,
2018,460340,N,N,N,,,,
2018,460LEA,,,,3,6,50.0,N
2018,470310,N,N,N,,,,
2018,470312,N,N,N,,,,
2018,470316,Y,N,N,,,,
2018,470320,Y,Y,N,,,,
2018,470328,N,N,N,,,,
2018,470330,N,N,N,,,,
2018,470332,Y,N,N,,,,
2018,470336,N,N,N,,,,
2018,470340,N,N,N,,,,
2018,470342,N,N,N,,,,
2018,470346,N,N,N,,,,
2018,470441,N,N,N,,,,
2018,470442,N,N,N,,,,
2018,470443,N,N,N,,,,
2018,470LEA,,,,3,13,23.1,N
2018,480306,N,N,N,,,,
2018,480316,N,N,N,,,,
2018,480318,Y,N,N,,,,
2018,480LEA,,,,1,3,33.3,N
2018,490307,N,N,N,,,,
2018,490308,N,N,N,,,,
2018,490310,N,N,N,,,,
2018,490312,N,N,N,,,,
2018,490316,N,N,N,,,,
2018,490318,N,N,N,,,,
2018,490319,Y,Y,N,,,,
2018,490320,N,N,N,,,,
2018,490324,N,N,N,,,,
2018,490326,N,N,N,,,,
2018,490327,Y,Y,N,,,,
2018,490332,N,N,N,,,,
2018,490335,N,N,N,,,,
2018,490336,N,N,N,,,,
2018,490337,N,N,N,,,,
2018,490338,N,N,N,,,,
2018,490344,N,N,N,,,,
2018,490345,Y,Y,N,,,,
2018,490346,N,N,N,,,,
2018,490347,N,N,N,,,,
2018,490348,N,N,N,,,,
2018,490349,N,N,N,,,,
2018,490350,N,N,N,,,,
2018,490352,Y,Y,N,,,,
2018,490354,Y,Y,N,,,,
2018,490355,N,N,N,,,,
2018,490356,N,N,N,,,,
2018,490360,N,N,N,,,,
2018,490362,N,N,N,,,,
2018,490363,N,N,N,,,,
2018,490364,N,N,N,,,,
2018,490366,N,N,N,,,,
2018,490368,N,N,N,,,,
2018,490380,N,N,N,,,,
2018,490384,N,N,N,,,,
2018,490390,N,N,N,,,,
2018,490LEA,,,,5,34,14.7,N
2018,491303,N,N,N,,,,
2018,491305,N,N,N,,,,
2018,491306,N,N,N,,,,
2018,491308,N,N,N,,,,
2018,491312,N,N,N,,,,
2018,491316,N,N,N,,,,
2018,491318,N,N,N,,,,
2018,491320,N,N,N,,,,
2018,491LEA,,,,0,7,0.0,N
2018,49B000,N,N,N,,,,
2018,49D000,N,N,N,,,,
2018,49E000,N,N,N,,,,
2018,49F000,N,N,N,,,,
2018,49G000,N,N,N,,,,
2018,500302,N,N,N,,,,
2018,500304,N,N,N,,,,
2018,500314,N,N,N,,,,
2018,500316,N,N,N,,,,
2018,500323,N,N,N,,,,
2018,500324,N,N,N,,,,
2018,500332,N,N,N,,,,
2018,500337,Y,Y,N,,,,
2018,500340,N,N,N,,,,
2018,500LEA,,,,1,7,14.3,N
2018,50A000,N,N,N,,,,
2018,50Z000,N,N,N,,,,
2018,510308,Y,Y,N,,,,
2018,510310,Y,Y,N,,,,
2018,510324,N,N,N,,,,
2018,510325,N,N,N,,,,
2018,510326,Y,N,N,,,,
2018,510327,N,N,N,,,,
2018,510328,N,N,N,,,,
2018,510329,N,N,N,,,,
2018,510330,Y,Y,N,,,,
2018,510332,Y,N,N,,,,
2018,510333,N,N,N,,,,
2018,510334,N,N,N,,,,
2018,510336,N,N,N,,,,
2018,510340,N,N,N,,,,
2018,510342,Y,N,N,,,,
2018,510343,Y,Y,N,,,,
2018,510344,Y,Y,N,,,,
2018,510356,N,N,N,,,,
2018,510357,N,N,N,,,,
2018,510358,N,N,N,,,,
2018,510359,N,N,N,,,,
2018,510360,N,N,N,,,,
2018,510364,N,N,N,,,,
2018,510367,N,N,N,,,,
2018,510368,N,N,N,,,,
2018,510372,N,N,N,,,,
2018,510373,N,N,N,,,,
2018,510374,N,N,N,,,,
2018,510376,N,N,N,,,,
2018,510377,N,N,N,,,,
2018,510378,N,N,N,,,,
2018,510379,N,N,N,,,,
2018,510382,N,N,N,,,,
2018,510388,Y,Y,N,,,,
2018,510390,Y,Y,N,,,,
2018,510396,Y,Y,N,,,,
2018,510397,Y,N,N,,,,
2018,510399,Y,N,N,,,,
2018,510402,N,N,N,,,,
2018,510404,Y,N,N,,,,
2018,510406,N,N,N,,,,
2018,510408,Y,N,N,,,,
2018,510410,N,N,N,,,,
2018,510411,N,N,N,,,,
2018,510412,Y,Y,N,,,,
2018,510414,N,N,N,,,,
2018,510LEA,,,,16,45,35.6,N
2018,51A000,N,N,N,,,,
2018,520304,N,N,N,,,,
2018,520308,N,N,N,,,,
2018,520320,N,N,N,,,,
2018,520324,N,N,N,,,,
2018,520328,N,N,N,,,,
2018,520336,N,N,N,,,,
2018,520LEA,,,,0,6,0.0,N
2018,530302,N,N,N,,,,
2018,530306,N,N,N,,,,
2018,530308,Y,N,N,,,,
2018,530312,N,N,N,,,,
2018,530314,N,N,N,,,,
2018,530316,N,N,N,,,,
2018,530320,N,N,N,,,,
2018,530335,N,N,N,,,,
2018,530336,N,N,N,,,,
2018,530340,N,N,N,,,,
2018,530341,N,N,N,,,,
2018,530343,N,N,N,,,,
2018,530346,N,N,N,,,,
2018,530354,N,N,N,,,,
2018,530356,N,N,N,,,,
2018,530358,N,N,N,,,,
2018,530LEA,,,,1,13,7.7,N
2018,540304,N,N,N,,,,
2018,540308,N,Y,N,,,,
2018,540312,N,Y,N,,,,
2018,540315,Y,Y,N,,,,
2018,540316,N,N,N,,,,
2018,540317,N,N,N,,,,
2018,540318,N,N,N,,,,
2018,540320,N,N,N,,,,
2018,540324,Y,Y,N,,,,
2018,540325,Y,Y,N,,,,
2018,540326,N,N,N,,,,
2018,540328,N,N,N,,,,
2018,540330,Y,Y,N,,,,
2018,540336,N,N,N,,,,
2018,540338,Y,Y,N,,,,
2018,540340,N,N,N,,,,
2018,540344,N,Y,N,,,,
2018,540LEA,,,,5,16,31.3,N
2018,54A000,Y,N,Y,,,,
2018,550308,N,N,N,,,,
2018,550312,N,N,N,,,,
2018,550314,N,N,N,,,,
2018,550316,N,N,N,,,,
2018,550320,N,N,N,,,,
2018,550322,N,N,N,,,,
2018,550324,Y,Y,N,,,,
2018,550328,N,N,N,,,,
2018,550330,N,N,N,,,,
2018,550332,N,N,N,,,,
2018,550334,N,N,N,,,,
2018,550336,N,N,N,,,,
2018,550340,N,N,N,,,,
2018,550342,N,N,N,,,,
2018,550344,N,N,N,,,,
2018,550348,N,N,N,,,,
2018,550349,N,N,N,,,,
2018,550350,N,N,N,,,,
2018,550356,N,N,N,,,,
2018,550360,N,N,N,,,,
2018,550362,N,N,N,,,,
2018,550364,N,N,N,,,,
2018,550368,N,N,N,,,,
2018,550372,N,N,N,,,,
2018,550LEA,,,,1,20,5.0,N
2018,55A000,N,N,N,,,,
2018,560304,N,N,N,,,,
2018,560316,Y,N,N,,,,
2018,560320,N,N,N,,,,
2018,560324,N,N,N,,,,
2018,560328,N,N,N,,,,
2018,560329,N,N,N,,,,
2018,560330,N,N,N,,,,
2018,560331,N,N,N,,,,
2018,560332,N,N,N,,,,
2018,560338,N,N,N,,,,
2018,560350,N,N,N,,,,
2018,560LEA,,,,1,10,10.0,N
2018,570306,N,N,N,,,,
2018,570312,N,N,N,,,,
2018,570317,N,N,N,,,,
2018,570318,N,N,N,,,,
2018,570319,N,N,N,,,,
2018,570320,N,N,N,,,,
2018,570LEA,,,,0,6,0.0,N
2018,580308,N,N,N,,,,
2018,580312,Y,Y,N,,,,
2018,580316,Y,Y,N,,,,
2018,580320,Y,Y,N,,,,
2018,580324,N,N,N,,,,
2018,580344,N,N,N,,,,
2018,580350,N,N,N,,,,
2018,580356,N,N,N,,,,
2018,580368,N,N,N,,,,
2018,580372,Y,Y,N,,,,
2018,580LEA,,,,4,9,44.4,N
2018,58B000,N,N,N,,,,
2018,590306,N,N,N,,,,
2018,590310,Y,Y,N,,,,
2018,590316,N,N,N,,,,
2018,590320,N,N,N,,,,
2018,590328,N,N,N,,,,
2018,590330,N,N,N,,,,
2018,590332,N,Y,N,,,,
2018,590336,N,N,N,,,,
2018,590340,N,N,N,,,,
2018,590344,N,N,N,,,,
2018,590352,N,N,N,,,,
2018,590356,N,N,N,,,,
2018,590393,N,N,N,,,,
2018,590LEA,,,,1,12,8.3,N
2018,600300,N,N,N,,,,
2018,600301,N,Y,N,,,,
2018,600302,N,N,N,,,,
2018,600305,Y,N,N,,,,
2018,600308,Y,Y,N,,,,
2018,600311,Y,Y,N,,,,
2018,600312,N,N,N,,,,
2018,600313,N,N,N,,,,
2018,600314,N,N,N,,,,
2018,600316,N,N,N,,,,
2018,600317,N,N,N,,,,
2018,600318,Y,N,N,,,,
2018,600319,N,N,N,,,,
2018,600322,N,N,N,,,,
2018,600328,N,N,N,,,,
2018,600329,Y,Y,N,,,,
2018,600333,N,N,N,,,,
2018,600334,N,N,N,,,,
2018,600335,Y,Y,N,,,,
2018,600336,N,N,N,,,,
2018,600338,N,N,N,,,,
2018,600341,Y,Y,N,,,,
2018,600344,N,N,N,,,,
2018,600345,N,N,N,,,,
2018,600346,N,N,N,,,,
2018,600349,N,N,N,,,,
2018,600351,Y,N,N,,,,
2018,600352,N,N,N,,,,
2018,600353,N,N,N,,,,
2018,600357,N,N,N,,,,
2018,600361,N,N,N,,,,
2018,600362,Y,N,N,,,,
2018,600364,Y,Y,N,,,,
2018,600365,Y,N,N,,,,
2018,600366,N,N,N,,,,
2018,600367,N,N,N,,,,
2018,600368,N,N,N,,,,
2018,600369,N,N,N,,,,
2018,600374,Y,Y,N,,,,
2018,600377,N,N,N,,,,
2018,600379,N,N,N,,,,
2018,600381,Y,Y,N,,,,
2018,600382,N,N,N,,,,
2018,600383,N,N,N,,,,
2018,600384,N,N,N,,,,
2018,600385,N,N,N,,,,
2018,600386,N,N,N,,,,
2018,600392,N,N,N,,,,
2018,600394,N,N,N,,,,
2018,600397,N,N,N,,,,
2018,600398,N,N,N,,,,
2018,600399,N,N,N,,,,
2018,600404,N,N,N,,,,
2018,600405,Y,Y,N,,,,
2018,600406,N,N,N,,,,
2018,600408,N,N,N,,,,
2018,600409,N,N,N,,,,
2018,600410,N,N,N,,,,
2018,600411,N,N,N,,,,
2018,600412,N,N,N,,,,
2018,600413,N,N,N,,,,
2018,600414,N,Y,N,,,,
2018,600415,N,N,N,,,,
2018,600416,Y,Y,N,,,,
2018,600418,N,N,N,,,,
2018,600420,N,N,N,,,,
2018,600422,N,N,N,,,,
2018,600424,N,N,N,,,,
2018,600426,N,N,N,,,,
2018,600428,Y,Y,N,,,,
2018,600429,N,N,N,,,,
2018,600431,N,N,N,,,,
2018,600432,N,N,N,,,,
2018,600433,N,N,N,,,,
2018,600434,N,N,N,,,,
2018,600435,N,N,N,,,,
2018,600436,N,N,N,,,,
2018,600437,N,N,N,,,,
2018,600438,N,N,N,,,,
2018,600439,N,N,N,,,,
2018,600440,N,N,N,,,,
2018,600442,N,N,N,,,,
2018,600443,N,N,N,,,,
2018,600444,N,N,N,,,,
2018,600445,N,N,N,,,,
2018,600446,N,N,N,,,,
2018,600447,N,N,N,,,,
2018,600448,Y,Y,N,,,,
2018,600449,N,N,N,,,,
2018,600450,N,Y,N,,,,
2018,600451,N,N,N,,,,
2018,600453,N,N,N,,,,
2018,600454,N,N,N,,,,
2018,600455,N,N,N,,,,
2018,600457,Y,N,N,,,,
2018,600459,Y,N,N,,,,
2018,600461,N,N,N,,,,
2018,600462,N,N,N,,,,
2018,600463,N,N,N,,,,
2018,600464,N,N,N,,,,
2018,600466,N,N,N,,,,
2018,600468,Y,N,N,,,,
2018,600471,N,N,N,,,,
2018,600474,Y,Y,N,,,,
2018,600475,N,N,N,,,,
2018,600478,N,N,N,,,,
2018,600479,Y,Y,N,,,,
2018,600480,N,N,N,,,,
2018,600481,N,N,N,,,,
2018,600482,N,N,N,,,,
2018,600484,N,N,N,,,,
2018,600485,Y,Y,N,,,,
2018,600488,N,N,N,,,,
2018,600489,Y,Y,N,,,,
2018,600491,N,N,N,,,,
2018,600492,N,N,N,,,,
2018,600493,N,N,N,,,,
2018,600494,N,N,N,,,,
2018,600496,N,N,N,,,,
2018,600497,N,N,N,,,,
2018,600498,Y,Y,N,,,,
2018,600499,N,N,N,,,,
2018,600500,N,N,N,,,,
2018,600501,Y,N,N,,,,
2018,600503,N,N,N,,,,
2018,600507,N,N,N,,,,
2018,600508,N,N,N,,,,
2018,600509,N,N,N,,,,
2018,600512,N,N,N,,,,
2018,600513,N,N,N,,,,
2018,600514,Y,Y,N,,,,
2018,600515,Y,N,N,,,,
2018,600516,N,N,N,,,,
2018,600517,Y,Y,N,,,,
2018,600518,Y,N,N,,,,
2018,600519,Y,Y,N,,,,
2018,600520,Y,Y,N,,,,
2018,600521,N,N,N,,,,
2018,600522,N,N,N,,,,
2018,600527,N,N,N,,,,
2018,600530,N,N,N,,,,
2018,600532,N,N,N,,,,
2018,600534,N,N,N,,,,
2018,600535,N,N,N,,,,
2018,600537,N,N,N,,,,
2018,600538,Y,N,N,,,,
2018,600545,Y,Y,N,,,,
2018,600546,Y,N,N,,,,
2018,600549,N,N,N,,,,
2018,600550,Y,Y,N,,,,
2018,600553,N,N,N,,,,
2018,600557,N,N,N,,,,
2018,600558,N,N,N,,,,
2018,600562,Y,Y,N,,,,
2018,600565,N,N,N,,,,
2018,600566,N,N,N,,,,
2018,600567,N,N,N,,,,
2018,600569,N,N,N,,,,
2018,600571,N,N,N,,,,
2018,600574,N,Y,N,,,,
2018,600576,N,N,N,,,,
2018,600577,N,N,N,,,,
2018,600579,Y,Y,N,,,,
2018,600582,N,N,N,,,,
2018,600586,Y,Y,N,,,,
2018,600587,N,N,N,,,,
2018,600588,N,N,N,,,,
2018,600589,Y,Y,N,,,,
2018,600590,N,N,N,,,,
2018,600592,N,N,N,,,,
2018,600594,N,N,N,,,,
2018,600693,N,N,N,,,,
2018,600694,N,N,N,,,,
2018,600695,N,N,N,,,,
2018,600696,N,N,N,,,,
2018,600697,N,N,N,,,,
2018,600LEA,,,,40,168,23.8,N
2018,60B000,N,N,N,,,,
2018,60D000,N,N,N,,,,
2018,60F000,N,N,N,,,,
2018,60G000,N,N,N,,,,
2018,60I000,N,N,N,,,,
