year,agency_code,pct_eds,pct_eds_masking
2018,260336,43.6,
2018,260338,61.0,
2018,260340,56.8,
2018,260342,42.9,
2018,260344,61.5,
2018,260347,51.5,
2018,260348,51.4,
2018,260352,69.6,
2018,260354,54.0,
2018,260356,54.1,
2018,260357,42.1,
2018,260358,68.1,
2018,260359,47.9,
2018,260361,84.6,
2018,260362,48.1,
2018,260363,52.6,
2018,260364,41.4,
2018,260365,46.9,
2018,260366,44.1,
2018,260367,51.1,
2018,260368,35.3,
2018,260369,34.3,
2018,260370,44.1,
2018,260371,65.2,
2018,260372,58.4,
2018,260373,52.5,
2018,260374,64.2,
2018,260375,45.2,
2018,260380,42.8,
2018,260382,63.0,
2018,260383,51.8,
2018,260386,72.4,
2018,260388,27.7,
2018,260396,70.6,
2018,260397,42.2,
2018,260398,39.8,
2018,260400,55.8,
2018,260401,49.2,
2018,260402,65.7,
2018,260403,51.7,
2018,260404,59.0,
2018,260405,79.4,
2018,260406,48.2,
2018,260407,36.6,
2018,260408,53.5,
2018,260410,58.0,
2018,260411,56.7,
2018,260412,41.1,
2018,260413,68.4,
2018,260414,53.9,
2018,260415,34.2,
2018,260416,51.7,
2018,260417,52.8,
2018,260418,49.0,
2018,260419,68.0,
2018,260424,65.0,
2018,260425,46.9,
2018,260426,63.2,
2018,260427,56.5,
2018,260428,61.9,
2018,260430,35.3,
2018,260432,38.1,
2018,260434,27.7,
2018,260440,61.4,
2018,260444,85.9,
2018,260446,48.4,
2018,260448,41.5,
2018,260449,56.9,
2018,260450,63.7,
2018,260452,74.3,
2018,260454,60.7,
2018,260455,48.4,
2018,260459,58.4,
2018,260700,43.2,
2018,260LEA,50.7,
2018,26B000,37.0,
2018,26C000,47.9,
2018,270304,45.7,
2018,270306,26.4,
2018,270308,42.3,
2018,270309,51.8,
2018,270310,36.5,
2018,270311,17.0,
2018,270312,41.0,
2018,270316,17.2,
2018,270318,27.0,
2018,270320,44.9,
2018,270LEA,31.6,
2018,27A000,5.0,2.0
2018,280302,61.0,
2018,280304,50.1,
2018,280306,21.4,
2018,280308,17.8,
2018,280310,36.4,
2018,280312,58.0,
2018,280316,39.5,
2018,280320,45.5,
2018,280324,43.0,
2018,280328,26.5,
2018,280330,23.8,
2018,280LEA,38.4,
2018,290302,58.7,
2018,290306,30.3,
2018,290307,59.8,
2018,290308,41.5,
2018,290309,53.2,
2018,290310,64.6,
2018,290312,62.0,
2018,290314,70.1,
2018,290315,25.0,
2018,290316,45.0,
2018,290320,56.3,
2018,290322,47.5,
2018,290324,36.2,
2018,290328,53.3,
2018,290330,27.8,
2018,290332,59.4,
2018,290333,32.4,
2018,290334,42.8,
2018,290336,30.3,
2018,290344,34.3,
2018,290348,27.3,
2018,290349,30.9,
2018,290350,35.2,
2018,290351,29.3,
2018,290352,55.6,
2018,290356,55.1,
2018,290364,70.7,
2018,290365,46.7,
2018,290366,64.5,
2018,290367,57.0,
2018,290375,55.0,
2018,290376,53.4,
2018,290380,34.2,
2018,290384,51.2,
2018,290388,37.6,
2018,290389,30.5,
2018,290LEA,43.4,
2018,291308,68.7,
2018,291332,59.0,
2018,291336,46.4,
2018,291340,64.1,
2018,291348,64.8,
2018,291350,32.5,
2018,291352,64.0,
2018,291LEA,58.8,
2018,292316,56.5,
2018,292318,63.5,
2018,292320,54.6,
2018,292324,44.0,
2018,292LEA,55.2,
2018,298202,50.7,
2018,298203,24.1,
2018,298204,27.3,
2018,300306,68.2,
2018,300308,74.2,
2018,300310,51.9,
2018,300312,38.3,
2018,300314,44.1,
2018,300320,65.4,
2018,300325,34.5,
2018,300326,34.2,
2018,300328,15.1,
2018,300330,65.1,
2018,300336,59.7,
2018,300337,28.1,
2018,300LEA,44.8,
2018,310304,41.4,
2018,310308,37.2,
2018,310330,29.2,
2018,310336,52.9,
2018,310338,28.6,
2018,310344,29.6,
2018,310352,36.5,
2018,310356,47.6,
2018,310360,37.5,
2018,310364,26.5,
2018,310384,52.8,
2018,310388,48.8,
2018,310392,33.6,
2018,310LEA,40.7,
2018,320304,55.4,
2018,320306,73.9,
2018,320308,55.7,
2018,320309,53.8,
2018,320310,70.7,
2018,320312,37.1,
2018,320313,30.2,
2018,320314,47.8,
2018,320315,59.3,
2018,320316,67.0,
2018,320317,59.5,
2018,320318,58.5,
2018,320319,42.5,
2018,320320,56.4,
2018,320322,65.5,
2018,320323,34.9,
2018,320324,62.4,
2018,320325,59.1,
2018,320327,66.1,
2018,320328,80.3,
2018,320329,,3.0
2018,320332,59.2,
2018,320336,9.1,
2018,320338,77.2,
2018,320339,55.2,
2018,320340,38.3,
2018,320341,65.9,
2018,320342,38.4,
2018,320343,61.3,
2018,320344,61.4,
2018,320346,82.5,
2018,320347,34.5,
2018,320348,25.9,
2018,320352,53.7,
2018,320353,23.4,
2018,320354,33.7,
2018,320355,73.2,
2018,320356,54.0,
2018,320360,77.6,
2018,320362,70.9,
2018,320363,51.2,
2018,320364,30.1,
2018,320365,53.1,
2018,320366,63.3,
2018,320367,46.1,
2018,320368,62.8,
2018,320369,60.7,
2018,320370,46.4,
2018,320372,61.2,
2018,320374,76.4,
2018,320376,59.3,
2018,320388,55.2,
2018,320400,67.3,
2018,320701,51.1,
2018,320LEA,55.2,
2018,32A000,95.0,1.0
2018,32B000,65.0,
2018,32C000,92.5,
2018,32D000,14.7,
2018,32H000,32.4,
2018,32K000,24.7,
2018,32L000,7.3,
2018,32M000,83.8,
2018,32N000,5.0,2.0
2018,32P000,51.7,
2018,32Q000,23.0,
2018,32R000,6.9,
2018,32S000,63.2,
2018,330304,61.6,
2018,330308,50.8,
2018,330312,62.5,
2018,330326,33.9,
2018,330328,48.2,
2018,330332,69.4,
2018,330334,68.1,
2018,330340,43.9,
2018,330344,66.3,
2018,330348,50.0,
2018,330350,40.2,
2018,330354,63.9,
2018,330358,46.7,
2018,330360,43.8,
2018,330LEA,51.9,
2018,33A000,62.7,
2018,340308,81.5,
2018,340311,28.0,
2018,340314,64.7,
2018,340320,43.8,
2018,340326,38.9,
2018,340330,68.2,
2018,340332,,3.0
2018,340334,42.6,
2018,340336,34.3,
2018,340344,43.5,
2018,340348,23.6,
2018,340350,47.5,
2018,340351,84.0,
2018,340354,17.6,
2018,340362,10.6,
2018,340364,35.9,
2018,340366,51.2,
2018,340368,71.2,
2018,340372,53.0,
2018,340376,76.3,
2018,340380,64.4,
2018,340382,55.2,
2018,340384,57.2,
2018,340385,75.0,
2018,340390,68.5,
2018,340392,36.8,
2018,340398,50.0,
2018,340400,64.8,
2018,340403,31.7,
2018,340406,33.8,
2018,340416,48.0,
2018,340420,42.3,
2018,340424,79.1,
2018,340426,38.2,
2018,340427,63.0,
2018,340428,64.5,
2018,340430,69.8,
2018,340432,22.3,
2018,340436,69.8,
2018,340440,21.5,
2018,340442,22.0,
2018,340446,12.9,
2018,340447,62.7,
2018,340448,68.9,
2018,340452,68.4,
2018,340453,44.1,
2018,340454,45.2,
2018,340457,38.2,
2018,340460,41.8,
2018,340462,76.7,
2018,340464,49.1,
2018,340472,49.2,
2018,340476,63.0,
2018,340480,52.0,
2018,340486,46.0,
2018,340488,50.6,
2018,340490,82.6,
2018,340492,74.4,
2018,340494,30.7,
2018,340495,20.7,
2018,340496,47.1,
2018,340504,57.5,
2018,340508,52.7,
2018,340512,16.1,
2018,340514,38.0,
2018,340516,51.4,
2018,340520,63.0,
2018,340528,29.3,
2018,340530,53.6,
2018,340531,66.7,
2018,340532,59.5,
2018,340536,20.1,
2018,340540,44.1,
2018,340542,48.4,
2018,340544,67.5,
2018,340548,68.0,
2018,340556,23.4,
2018,340560,16.8,
2018,340564,46.1,
2018,340568,66.1,
2018,340LEA,45.8,
2018,34B000,63.8,
2018,34D000,63.3,
2018,34F000,81.3,
2018,34G000,10.7,
2018,34H000,5.0,2.0
2018,350304,39.6,
2018,350308,51.1,
2018,350310,62.6,
2018,350312,48.7,
2018,350316,45.0,
2018,350317,46.6,
2018,350318,50.9,
2018,350321,43.2,
2018,350324,46.6,
2018,350330,47.8,
2018,350331,56.7,
2018,350332,58.2,
2018,350336,53.4,
2018,350338,51.2,
2018,350339,46.9,
2018,350340,46.6,
2018,350LEA,49.5,
2018,35A000,19.6,
2018,35B000,5.0,2.0
2018,360310,58.7,
2018,360320,27.6,
2018,360324,33.4,
2018,360332,58.1,
2018,360336,66.1,
2018,360337,37.2,
2018,360338,64.6,
2018,360339,52.0,
2018,360340,47.5,
2018,360344,48.0,
2018,360348,61.9,
2018,360352,50.5,
2018,360360,49.0,
2018,360364,56.8,
2018,360372,59.4,
2018,360376,49.2,
2018,360378,40.8,
2018,360380,27.3,
2018,360390,40.4,
2018,360392,70.4,
2018,360394,56.1,
2018,360396,34.7,
2018,360400,44.3,
2018,360408,51.9,
2018,360418,22.2,
2018,360420,29.2,
2018,360426,64.8,
2018,360428,73.9,
2018,360430,26.2,
2018,360431,61.0,
2018,360432,57.2,
2018,360436,54.2,
2018,360438,72.4,
2018,360440,57.6,
2018,360448,59.9,
2018,360456,45.9,
2018,360464,31.1,
2018,360468,45.3,
2018,360470,49.6,
2018,360478,44.6,
2018,360480,52.4,
2018,360482,50.0,
2018,360488,43.4,
2018,360490,75.1,
2018,360492,66.8,
2018,360494,24.7,
2018,360498,50.3,
2018,360499,38.4,
2018,360500,50.9,
2018,360504,47.7,
2018,360510,34.1,
2018,360514,53.4,
2018,360520,71.9,
2018,360526,62.4,
2018,360550,5.0,2.0
2018,360LEA,49.4,
2018,36B000,17.7,
2018,36C000,11.5,
2018,370304,54.5,
2018,370308,49.4,
2018,370312,44.8,
2018,370316,56.8,
2018,370324,56.2,
2018,370LEA,51.1,
2018,380306,67.2,
2018,380308,55.2,
2018,380310,63.6,
2018,380LEA,63.1,
2018,390309,67.1,
2018,390311,68.2,
2018,390312,80.5,
2018,390314,86.7,
2018,390316,72.1,
2018,390320,40.1,
2018,390322,54.0,
2018,390323,37.7,
2018,390324,68.0,
2018,390331,71.2,
2018,390333,52.5,
2018,390334,77.0,
2018,390336,64.9,
2018,390352,33.5,
2018,390360,64.6,
2018,390362,42.0,
2018,390364,86.6,
2018,390368,43.2,
2018,390700,35.9,
2018,390LEA,58.6,
2018,39A000,9.3,
2018,39B000,7.8,
2018,400308,49.4,
2018,400312,55.1,
2018,400315,36.6,
2018,400318,61.4,
2018,400321,60.0,
2018,400332,58.1,
2018,400LEA,54.9,
2018,410304,35.8,
2018,410307,45.9,
2018,410310,56.8,
2018,410311,32.3,
2018,410313,46.1,
2018,410316,52.7,
2018,410319,53.1,
2018,410322,54.0,
2018,410325,52.9,
2018,410326,28.2,
2018,410328,75.3,
2018,410331,70.6,
2018,410334,61.0,
2018,410337,37.2,
2018,410340,64.4,
2018,410341,12.9,
2018,410343,37.1,
2018,410346,31.7,
2018,410349,76.6,
2018,410355,54.6,
2018,410358,57.7,
2018,410361,66.9,
2018,410364,75.5,
2018,410366,75.7,
2018,410367,55.2,
2018,410370,39.4,
2018,410373,65.2,
2018,410376,61.3,
2018,410379,50.5,
2018,410382,48.4,
2018,410385,79.9,
2018,410388,34.6,
2018,410390,25.2,
2018,410391,62.5,
2018,410394,39.3,
2018,410395,6.1,
2018,410397,76.3,
2018,410398,43.5,
2018,410399,38.8,
2018,410400,49.5,
2018,410401,39.6,
2018,410402,71.2,
2018,410403,68.7,
2018,410406,60.6,
2018,410407,33.6,
2018,410408,50.7,
2018,410409,64.7,
2018,410412,46.6,
2018,410415,67.6,
2018,410418,49.1,
2018,410421,59.4,
2018,410423,42.9,
2018,410424,35.4,
2018,410427,54.2,
2018,410430,44.9,
2018,410436,49.8,
2018,410437,24.6,
2018,410439,68.7,
2018,410442,55.6,
2018,410448,48.3,
2018,410451,52.1,
2018,410454,69.4,
2018,410457,59.0,
2018,410458,28.6,
2018,410460,40.0,
2018,410461,39.2,
2018,410462,52.9,
2018,410463,55.9,
2018,410464,56.3,
2018,410466,44.3,
2018,410469,62.6,
2018,410472,65.5,
2018,410478,62.7,
2018,410481,41.6,
2018,410483,50.8,
2018,410484,70.0,
2018,410486,13.8,
2018,410487,47.7,
2018,410488,24.7,
2018,410489,16.3,
2018,410490,12.0,
2018,410491,21.2,
2018,410493,12.5,
2018,410496,59.8,
2018,410499,60.0,
2018,410502,9.9,
2018,410505,59.8,
2018,410508,43.8,
2018,410511,78.9,
2018,410514,72.6,
2018,410517,62.2,
2018,410522,56.8,
2018,410523,47.8,
2018,410529,50.0,
2018,410530,73.7,
2018,410532,67.9,
2018,410533,69.0,
2018,410534,52.9,
2018,410535,60.6,
2018,410538,62.2,
2018,410541,58.4,
2018,410542,73.4,
2018,410544,53.3,
2018,410545,67.5,
2018,410547,33.5,
2018,410550,44.0,
2018,410553,66.9,
2018,410556,67.0,
2018,410559,22.0,
2018,410562,39.4,
2018,410565,44.8,
2018,410568,17.7,
2018,410569,22.3,
2018,410571,19.4,
2018,410574,20.8,
2018,410577,54.5,
2018,410578,65.9,
2018,410579,48.7,
2018,410580,62.6,
2018,410583,56.3,
2018,410586,67.9,
2018,410589,14.9,
2018,410592,59.6,
2018,410595,45.9,
2018,410598,84.6,
2018,410LEA,48.0,
2018,41B000,7.2,
2018,41C000,49.6,
2018,41D000,17.1,
2018,41F000,58.9,
2018,41G000,8.4,
2018,41H000,53.2,
2018,41J000,13.8,
2018,41K000,14.0,
2018,41L000,70.6,
2018,420304,68.0,
2018,420316,72.9,
2018,420324,76.2,
2018,420328,73.5,
2018,420336,60.6,
2018,420340,78.9,
2018,420346,61.0,
2018,420348,73.2,
2018,420358,63.9,
2018,420376,65.1,
2018,420LEA,69.1,
2018,421304,79.3,
2018,421306,59.8,
2018,421316,48.3,
2018,421328,57.9,
2018,421LEA,60.3,
2018,422310,30.4,
2018,422314,68.5,
2018,422315,68.0,
2018,422318,69.2,
2018,422LEA,62.0,
2018,42A000,59.9,
2018,430304,56.2,
2018,430308,72.4,
2018,430312,59.5,
2018,430316,54.5,
2018,430320,45.4,
2018,430328,64.9,
2018,430330,63.3,
2018,430332,46.7,
2018,430336,44.5,
2018,430340,52.6,
2018,430341,37.0,
2018,430344,59.2,
2018,430345,73.4,
2018,430346,47.0,
2018,430347,56.2,
2018,430348,57.5,
2018,430349,40.1,
2018,430351,58.0,
2018,430352,37.9,
2018,430358,42.2,
2018,430368,75.0,
2018,430369,48.8,
2018,430370,54.2,
2018,430371,42.2,
2018,430376,63.4,
2018,430378,54.0,
2018,430380,57.7,
2018,430384,51.1,
2018,430386,54.3,
2018,430LEA,52.6,
2018,43C000,5.0,2.0
2018,440314,53.2,
2018,440318,53.4,
2018,440320,60.8,
2018,440326,54.5,
2018,440328,45.1,
2018,440332,47.9,
2018,440346,41.3,
2018,440348,62.2,
2018,440349,56.8,
2018,440350,52.9,
2018,440364,61.9,
2018,440368,44.3,
2018,440378,41.1,
2018,440390,39.3,
2018,440396,51.7,
2018,440LEA,50.0,
2018,44A000,22.3,
2018,450301,68.7,
2018,450302,47.6,
2018,450306,71.6,
2018,450307,63.6,
2018,450308,80.5,
2018,450316,49.5,
2018,450322,72.0,
2018,450324,51.3,
2018,450328,67.7,
2018,450332,40.7,
2018,450333,35.1,
2018,450334,33.0,
2018,450335,46.7,
2018,450336,67.2,
2018,450339,26.8,
2018,450340,38.3,
2018,450341,52.3,
2018,450342,36.0,
2018,450343,43.8,
2018,450344,44.4,
2018,450346,73.1,
2018,450352,28.9,
2018,450354,46.0,
2018,450LEA,50.7,
2018,45A000,9.5,
2018,45B000,13.0,
2018,460308,64.2,
2018,460312,66.4,
2018,460318,58.2,
2018,460320,57.0,
2018,460322,27.8,
2018,460332,69.1,
