year,agency_code,subgroup,count,count_masked,den,den_masked,pct,pct_masked,masking
2018.0,260383,ALL,209.0,209.0,1107.0,1107.0,0.1887,0.1887,
2018.0,260386,ALL,59.0,59.0,310.0,310.0,0.1903,0.1903,
2018.0,260388,ALL,16.0,16.0,285.0,285.0,0.0561,0.0561,
2018.0,260396,ALL,72.0,72.0,434.0,434.0,0.1658,0.1658,
2018.0,260397,ALL,78.0,78.0,910.0,910.0,0.0857,0.0857,
2018.0,260398,ALL,35.0,35.0,516.0,516.0,0.0678,0.0678,
2018.0,260400,ALL,63.0,63.0,406.0,406.0,0.1551,0.1551,
2018.0,260401,ALL,98.0,98.0,555.0,555.0,0.1765,0.1765,
2018.0,260402,ALL,99.0,99.0,359.0,359.0,0.2757,0.2757,
2018.0,260403,ALL,46.0,46.0,772.0,772.0,0.0595,0.0595,
2018.0,260404,ALL,58.0,58.0,410.0,410.0,0.1414,0.1414,
2018.0,260405,ALL,51.0,51.0,245.0,245.0,0.2081,0.2081,
2018.0,260406,ALL,119.0,119.0,800.0,800.0,0.1487,0.1487,
2018.0,260407,ALL,73.0,73.0,690.0,690.0,0.1057,0.1057,
2018.0,260408,ALL,347.0,347.0,1526.0,1526.0,0.2273,0.2273,
2018.0,260410,ALL,64.0,64.0,371.0,371.0,0.1725,0.1725,
2018.0,260411,ALL,23.0,23.0,289.0,289.0,0.0795,0.0795,
2018.0,260412,ALL,44.0,44.0,225.0,225.0,0.1955,0.1955,
2018.0,260413,ALL,132.0,132.0,70.0,70.0,1.8857,1.8857,
2018.0,260414,ALL,136.0,136.0,578.0,578.0,0.2352,0.2352,
2018.0,260415,ALL,85.0,85.0,656.0,656.0,0.1295,0.1295,
2018.0,260416,ALL,44.0,44.0,243.0,243.0,0.18100000000000002,0.18100000000000002,
2018.0,260417,ALL,32.0,32.0,389.0,389.0,0.0822,0.0822,
2018.0,260418,ALL,37.0,37.0,475.0,475.0,0.0778,0.0778,
2018.0,260419,ALL,20.0,20.0,326.0,326.0,0.0613,0.0613,
2018.0,260424,ALL,357.0,357.0,1420.0,1420.0,0.2514,0.2514,
2018.0,260425,ALL,141.0,141.0,632.0,632.0,0.2231,0.2231,
2018.0,260426,ALL,56.0,56.0,363.0,363.0,0.1542,0.1542,
2018.0,260427,ALL,326.0,326.0,1648.0,1648.0,0.1978,0.1978,
2018.0,260428,ALL,95.0,95.0,444.0,444.0,0.2139,0.2139,
2018.0,260430,ALL,48.0,48.0,310.0,310.0,0.1548,0.1548,
2018.0,260432,ALL,33.0,33.0,175.0,175.0,0.1885,0.1885,
2018.0,260434,ALL,83.0,83.0,926.0,926.0,0.0896,0.0896,
2018.0,260440,ALL,77.0,77.0,336.0,336.0,0.2291,0.2291,
2018.0,260444,ALL,46.0,46.0,230.0,230.0,0.2,0.2,
2018.0,260446,ALL,295.0,295.0,1178.0,1178.0,0.2504,0.2504,
2018.0,260448,ALL,51.0,51.0,550.0,550.0,0.0927,0.0927,
2018.0,260449,ALL,114.0,114.0,78.0,78.0,1.4615,1.4615,
2018.0,260450,ALL,111.0,111.0,366.0,366.0,0.3032,0.3032,
2018.0,260452,ALL,172.0,172.0,545.0,545.0,0.3155,0.3155,
2018.0,260454,ALL,188.0,188.0,715.0,715.0,0.2629,0.2629,
2018.0,260455,ALL,324.0,324.0,1090.0,1090.0,0.2972,0.2972,
2018.0,260459,ALL,83.0,83.0,315.0,315.0,0.2634,0.2634,
2018.0,260700,ALL,6.0,6.0,240.0,240.0,0.025,0.025,
2018.0,270304,ALL,18.0,18.0,179.0,179.0,0.1005,0.1005,
2018.0,270306,ALL,233.0,233.0,920.0,920.0,0.2532,0.2532,
2018.0,270308,ALL,76.0,76.0,387.0,387.0,0.1963,0.1963,
2018.0,270309,ALL,7.0,7.0,254.0,254.0,0.0275,0.0275,
2018.0,270310,ALL,11.0,11.0,533.0,533.0,0.0206,0.0206,
2018.0,270311,ALL,9.0,9.0,297.0,297.0,0.0303,0.0303,
2018.0,270312,ALL,11.0,11.0,75.0,75.0,0.1466,0.1466,
2018.0,270316,ALL,4.0,4.0,522.0,522.0,0.0076,0.0076,
2018.0,270318,ALL,85.0,85.0,563.0,563.0,0.1509,0.1509,
2018.0,270320,ALL,34.0,34.0,253.0,253.0,0.1343,0.1343,
2018.0,280302,ALL,52.0,52.0,286.0,286.0,0.1818,0.1818,
2018.0,280304,ALL,136.0,136.0,337.0,337.0,0.4035,0.4035,
2018.0,280306,ALL,30.0,30.0,15.0,15.0,2.0,2.0,
2018.0,280308,ALL,47.0,47.0,450.0,450.0,0.1044,0.1044,
2018.0,280310,ALL,71.0,71.0,561.0,561.0,0.1265,0.1265,
2018.0,280312,ALL,106.0,106.0,663.0,663.0,0.1598,0.1598,
2018.0,280316,ALL,129.0,129.0,508.0,508.0,0.2539,0.2539,
2018.0,280320,ALL,90.0,90.0,456.0,456.0,0.1973,0.1973,
2018.0,280324,ALL,49.0,49.0,342.0,342.0,0.1432,0.1432,
2018.0,280328,ALL,108.0,108.0,658.0,658.0,0.1641,0.1641,
2018.0,280330,ALL,196.0,196.0,794.0,794.0,0.2468,0.2468,
2018.0,290302,ALL,23.0,23.0,305.0,305.0,0.0754,0.0754,
2018.0,290306,ALL,19.0,19.0,485.0,485.0,0.0391,0.0391,
2018.0,290307,ALL,20.0,20.0,371.0,371.0,0.0539,0.0539,
2018.0,290308,ALL,124.0,124.0,916.0,916.0,0.1353,0.1353,
2018.0,290309,ALL,84.0,84.0,778.0,778.0,0.1079,0.1079,
2018.0,290310,ALL,39.0,39.0,96.0,96.0,0.4062,0.4062,
2018.0,290312,ALL,24.0,24.0,441.0,441.0,0.0544,0.0544,
2018.0,290314,ALL,102.0,102.0,88.0,88.0,1.159,1.159,
2018.0,290316,ALL,12.0,12.0,481.0,481.0,0.0249,0.0249,
2018.0,010303,ALL,2.0,2.0,192.0,192.0,0.0104,0.0104,
2018.0,010304,ALL,51.0,51.0,584.0,584.0,0.0873,0.0873,
2018.0,010308,ALL,89.0,89.0,625.0,625.0,0.1424,0.1424,
2018.0,010310,ALL,191.0,191.0,734.0,734.0,0.2602,0.2602,
2018.0,010312,ALL,77.0,77.0,726.0,726.0,0.106,0.106,
2018.0,010320,ALL,51.0,51.0,357.0,357.0,0.1428,0.1428,
2018.0,010324,ALL,323.0,323.0,1244.0,1244.0,0.2596,0.2596,
2018.0,010326,ALL,114.0,114.0,575.0,575.0,0.1982,0.1982,
2018.0,010328,ALL,49.0,49.0,564.0,564.0,0.0868,0.0868,
2018.0,010340,ALL,68.0,68.0,704.0,704.0,0.0965,0.0965,
2018.0,010346,ALL,39.0,39.0,374.0,374.0,0.1042,0.1042,
2018.0,010347,ALL,77.0,77.0,653.0,653.0,0.1179,0.1179,
2018.0,010348,ALL,336.0,336.0,754.0,754.0,0.4456,0.4456,
2018.0,010350,ALL,163.0,163.0,632.0,632.0,0.2579,0.2579,
2018.0,010351,ALL,104.0,104.0,477.0,477.0,0.218,0.218,
2018.0,010353,ALL,119.0,119.0,678.0,678.0,0.1755,0.1755,
2018.0,010354,ALL,98.0,98.0,625.0,625.0,0.1568,0.1568,
2018.0,010357,ALL,90.0,90.0,493.0,493.0,0.1825,0.1825,
2018.0,010358,ALL,94.0,94.0,632.0,632.0,0.1487,0.1487,
2018.0,010360,ALL,377.0,377.0,906.0,906.0,0.4161,0.4161,
2018.0,010362,ALL,55.0,55.0,533.0,533.0,0.1031,0.1031,
2018.0,010364,ALL,85.0,85.0,367.0,367.0,0.2316,0.2316,
2018.0,010372,ALL,55.0,55.0,275.0,275.0,0.2,0.2,
2018.0,010374,ALL,56.0,56.0,557.0,557.0,0.1005,0.1005,
2018.0,010378,ALL,61.0,61.0,97.0,97.0,0.6288,0.6288,
2018.0,010380,ALL,82.0,82.0,550.0,550.0,0.149,0.149,
2018.0,010384,ALL,53.0,53.0,625.0,625.0,0.0848,0.0848,
2018.0,010388,ALL,407.0,407.0,1459.0,1459.0,0.2789,0.2789,
2018.0,010390,ALL,119.0,119.0,729.0,729.0,0.1632,0.1632,
2018.0,010392,ALL,37.0,37.0,282.0,282.0,0.1312,0.1312,
2018.0,010394,ALL,100.0,100.0,868.0,868.0,0.1152,0.1152,
2018.0,010396,ALL,459.0,459.0,1195.0,1195.0,0.3841,0.3841,
2018.0,010400,ALL,286.0,286.0,1191.0,1191.0,0.2401,0.2401,
2018.0,010403,ALL,131.0,131.0,829.0,829.0,0.158,0.158,
2018.0,010406,ALL,63.0,63.0,542.0,542.0,0.1162,0.1162,
2018.0,020302,ALL,224.0,224.0,1302.0,1302.0,0.172,0.172,
2018.0,020303,ALL,4.0,4.0,144.0,144.0,0.0277,0.0277,
2018.0,020304,ALL,25.0,25.0,439.0,439.0,0.0569,0.0569,
2018.0,020306,ALL,32.0,32.0,611.0,611.0,0.0523,0.0523,
2018.0,020308,ALL,24.0,24.0,284.0,284.0,0.0845,0.0845,
2018.0,020316,ALL,66.0,66.0,491.0,491.0,0.1344,0.1344,
2018.0,020320,ALL,25.0,25.0,241.0,241.0,0.1037,0.1037,
2018.0,020324,ALL,12.0,12.0,227.0,227.0,0.0528,0.0528,
2018.0,020328,ALL,27.0,27.0,267.0,267.0,0.1011,0.1011,
2018.0,020330,ALL,15.0,15.0,534.0,534.0,0.027999999999999997,0.027999999999999997,
2018.0,020332,ALL,24.0,24.0,283.0,283.0,0.0848,0.0848,
2018.0,030304,ALL,76.0,76.0,429.0,429.0,0.1771,0.1771,
2018.0,030308,ALL,15.0,15.0,204.0,204.0,0.0735,0.0735,
2018.0,030316,ALL,12.0,12.0,151.0,151.0,0.0794,0.0794,
2018.0,030320,ALL,105.0,105.0,552.0,552.0,0.1902,0.1902,
2018.0,040304,ALL,26.0,26.0,249.0,249.0,0.1044,0.1044,
2018.0,040305,ALL,96.0,96.0,76.0,76.0,1.2631,1.2631,
2018.0,040306,ALL,290.0,290.0,738.0,738.0,0.3929,0.3929,
2018.0,040308,ALL,27.0,27.0,191.0,191.0,0.1413,0.1413,
2018.0,040309,ALL,167.0,167.0,623.0,623.0,0.268,0.268,
2018.0,040311,ALL,90.0,90.0,348.0,348.0,0.2586,0.2586,
2018.0,040316,ALL,58.0,58.0,272.0,272.0,0.2132,0.2132,
2018.0,040324,ALL,40.0,40.0,190.0,190.0,0.2105,0.2105,
2018.0,040328,ALL,83.0,83.0,450.0,450.0,0.1844,0.1844,
2018.0,040330,ALL,40.0,40.0,168.0,168.0,0.23800000000000002,0.23800000000000002,
2018.0,050302,ALL,138.0,138.0,915.0,915.0,0.1508,0.1508,
2018.0,050305,ALL,40.0,40.0,436.0,436.0,0.0917,0.0917,
2018.0,050310,ALL,36.0,36.0,509.0,509.0,0.0707,0.0707,
2018.0,050330,ALL,38.0,38.0,548.0,548.0,0.0693,0.0693,
2018.0,050335,ALL,42.0,42.0,558.0,558.0,0.0752,0.0752,
2018.0,060302,ALL,90.0,90.0,353.0,353.0,0.2549,0.2549,
2018.0,060304,ALL,29.0,29.0,149.0,149.0,0.1946,0.1946,
2018.0,060310,ALL,25.0,25.0,186.0,186.0,0.1344,0.1344,
2018.0,060316,ALL,3.0,3.0,205.0,205.0,0.0146,0.0146,
2018.0,060318,ALL,40.0,40.0,270.0,270.0,0.1481,0.1481,
2018.0,060322,ALL,46.0,46.0,192.0,192.0,0.2395,0.2395,
2018.0,060328,ALL,46.0,46.0,256.0,256.0,0.1796,0.1796,
2018.0,060332,ALL,15.0,15.0,104.0,104.0,0.1442,0.1442,
2018.0,060334,ALL,23.0,23.0,18.0,18.0,1.2777,1.2777,
2018.0,060700,ALL,31.0,31.0,149.0,149.0,0.20800000000000002,0.20800000000000002,
2018.0,060701,ALL,2.0,2.0,62.0,62.0,0.0322,0.0322,
2018.0,070302,ALL,112.0,112.0,525.0,525.0,0.2133,0.2133,
2018.0,070308,ALL,77.0,77.0,572.0,572.0,0.1346,0.1346,
2018.0,070310,ALL,66.0,66.0,53.0,53.0,1.2452,1.2452,
2018.0,070311,ALL,1.0,1.0,242.0,242.0,0.0041,0.0041,
2018.0,070325,ALL,86.0,86.0,407.0,407.0,0.2113,0.2113,
2018.0,070326,ALL,71.0,71.0,501.0,501.0,0.1417,0.1417,
2018.0,070327,ALL,78.0,78.0,518.0,518.0,0.1505,0.1505,
2018.0,070328,ALL,58.0,58.0,532.0,532.0,0.109,0.109,
2018.0,070329,ALL,80.0,80.0,437.0,437.0,0.183,0.183,
2018.0,070330,ALL,62.0,62.0,425.0,425.0,0.1458,0.1458,
2018.0,070338,ALL,141.0,141.0,759.0,759.0,0.1857,0.1857,
2018.0,070339,ALL,100.0,100.0,426.0,426.0,0.2347,0.2347,
2018.0,070340,ALL,25.0,25.0,152.0,152.0,0.1644,0.1644,
2018.0,070342,ALL,196.0,196.0,949.0,949.0,0.2065,0.2065,
2018.0,080311,ALL,3.0,3.0,178.0,178.0,0.0168,0.0168,
2018.0,080312,ALL,124.0,124.0,558.0,558.0,0.2222,0.2222,
2018.0,080314,ALL,115.0,115.0,493.0,493.0,0.2332,0.2332,
2018.0,080348,ALL,31.0,31.0,145.0,145.0,0.2137,0.2137,
2018.0,080356,ALL,45.0,45.0,223.0,223.0,0.2017,0.2017,
2018.0,080360,ALL,25.0,25.0,197.0,197.0,0.1269,0.1269,
2018.0,080362,ALL,62.0,62.0,380.0,380.0,0.1631,0.1631,
2018.0,090304,ALL,31.0,31.0,160.0,160.0,0.1937,0.1937,
2018.0,090315,ALL,49.0,49.0,303.0,303.0,0.1617,0.1617,
2018.0,090317,ALL,62.0,62.0,325.0,325.0,0.1907,0.1907,
2018.0,090318,ALL,41.0,41.0,184.0,184.0,0.2228,0.2228,
2018.0,090320,ALL,27.0,27.0,208.0,208.0,0.1298,0.1298,
2018.0,090324,ALL,21.0,21.0,236.0,236.0,0.0889,0.0889,
2018.0,090328,ALL,49.0,49.0,125.0,125.0,0.392,0.392,
2018.0,090330,ALL,88.0,88.0,651.0,651.0,0.1351,0.1351,
2018.0,090332,ALL,56.0,56.0,400.0,400.0,0.14,0.14,
2018.0,090333,ALL,74.0,74.0,442.0,442.0,0.1674,0.1674,
2018.0,090352,ALL,18.0,18.0,156.0,156.0,0.1153,0.1153,
2018.0,090365,ALL,47.0,47.0,335.0,335.0,0.1402,0.1402,
2018.0,090368,ALL,106.0,106.0,722.0,722.0,0.1468,0.1468,
2018.0,100302,ALL,94.0,94.0,856.0,856.0,0.1098,0.1098,
2018.0,100304,ALL,70.0,70.0,435.0,435.0,0.1609,0.1609,
2018.0,100307,ALL,7.0,7.0,354.0,354.0,0.0197,0.0197,
2018.0,100308,ALL,103.0,103.0,121.0,121.0,0.8512,0.8512,
2018.0,100309,ALL,122.0,122.0,482.0,482.0,0.2531,0.2531,
2018.0,100310,ALL,50.0,50.0,440.0,440.0,0.1136,0.1136,
2018.0,100316,ALL,146.0,146.0,838.0,838.0,0.1742,0.1742,
2018.0,100320,ALL,117.0,117.0,626.0,626.0,0.1869,0.1869,
2018.0,100326,ALL,310.0,310.0,1088.0,1088.0,0.2849,0.2849,
2018.0,100332,ALL,22.0,22.0,643.0,643.0,0.0342,0.0342,
2018.0,100334,ALL,259.0,259.0,1097.0,1097.0,0.23600000000000002,0.23600000000000002,
2018.0,100335,ALL,123.0,123.0,715.0,715.0,0.172,0.172,
2018.0,100336,ALL,80.0,80.0,595.0,595.0,0.1344,0.1344,
2018.0,100338,ALL,132.0,132.0,591.0,591.0,0.2233,0.2233,
2018.0,100339,ALL,90.0,90.0,562.0,562.0,0.1601,0.1601,
2018.0,100340,ALL,44.0,44.0,587.0,587.0,0.0749,0.0749,
2018.0,100342,ALL,68.0,68.0,520.0,520.0,0.1307,0.1307,
2018.0,100344,ALL,12.0,12.0,501.0,501.0,0.0239,0.0239,
2018.0,100348,ALL,452.0,452.0,1407.0,1407.0,0.3212,0.3212,
2018.0,110303,ALL,159.0,159.0,127.0,127.0,1.2519,1.2519,
2018.0,110304,ALL,151.0,151.0,1187.0,1187.0,0.1272,0.1272,
2018.0,110306,ALL,59.0,59.0,515.0,515.0,0.1145,0.1145,
2018.0,110308,ALL,23.0,23.0,145.0,145.0,0.1586,0.1586,
2018.0,110318,ALL,26.0,26.0,223.0,223.0,0.1165,0.1165,
2018.0,110320,ALL,49.0,49.0,407.0,407.0,0.1203,0.1203,
2018.0,110322,ALL,13.0,13.0,273.0,273.0,0.0476,0.0476,
2018.0,110323,ALL,42.0,42.0,67.0,67.0,0.6268,0.6268,
2018.0,110324,ALL,47.0,47.0,440.0,440.0,0.1068,0.1068,
2018.0,110326,ALL,55.0,55.0,555.0,555.0,0.099,0.099,
2018.0,110332,ALL,27.0,27.0,294.0,294.0,0.0918,0.0918,
2018.0,110336,ALL,124.0,124.0,743.0,743.0,0.1668,0.1668,
2018.0,110338,ALL,75.0,75.0,528.0,528.0,0.142,0.142,
2018.0,110340,ALL,232.0,232.0,1206.0,1206.0,0.1923,0.1923,
2018.0,110342,ALL,125.0,125.0,672.0,672.0,0.18600000000000003,0.18600000000000003,
2018.0,110348,ALL,67.0,67.0,372.0,372.0,0.1801,0.1801,
2018.0,110352,ALL,118.0,118.0,1050.0,1050.0,0.1123,0.1123,
2018.0,110356,ALL,69.0,69.0,735.0,735.0,0.0938,0.0938,
2018.0,110366,ALL,45.0,45.0,569.0,569.0,0.079,0.079,
2018.0,110368,ALL,22.0,22.0,396.0,396.0,0.0555,0.0555,
2018.0,110370,ALL,39.0,39.0,400.0,400.0,0.0975,0.0975,
2018.0,110372,ALL,46.0,46.0,278.0,278.0,0.1654,0.1654,
2018.0,110376,ALL,70.0,70.0,431.0,431.0,0.1624,0.1624,
2018.0,110379,ALL,95.0,95.0,584.0,584.0,0.1626,0.1626,
2018.0,110380,ALL,180.0,180.0,1033.0,1033.0,0.1742,0.1742,
2018.0,110381,ALL,65.0,65.0,554.0,554.0,0.1173,0.1173,
2018.0,110382,ALL,60.0,60.0,601.0,601.0,0.0998,0.0998,
2018.0,110384,ALL,55.0,55.0,440.0,440.0,0.125,0.125,
2018.0,110388,ALL,11.0,11.0,164.0,164.0,0.067,0.067,
2018.0,110401,ALL,77.0,77.0,595.0,595.0,0.1294,0.1294,
2018.0,110408,ALL,78.0,78.0,569.0,569.0,0.13699999999999998,0.13699999999999998,
2018.0,110410,ALL,69.0,69.0,585.0,585.0,0.1179,0.1179,
2018.0,110412,ALL,57.0,57.0,445.0,445.0,0.128,0.128,
2018.0,110416,ALL,196.0,196.0,1524.0,1524.0,0.1286,0.1286,
2018.0,110420,ALL,74.0,74.0,594.0,594.0,0.1245,0.1245,
2018.0,110422,ALL,82.0,82.0,739.0,739.0,0.1109,0.1109,
2018.0,110425,ALL,69.0,69.0,639.0,639.0,0.1079,0.1079,
2018.0,110428,ALL,29.0,29.0,347.0,347.0,0.0835,0.0835,
2018.0,110432,ALL,22.0,22.0,244.0,244.0,0.0901,0.0901,
2018.0,110436,ALL,57.0,57.0,550.0,550.0,0.1036,0.1036,
2018.0,110444,ALL,25.0,25.0,140.0,140.0,0.1785,0.1785,
2018.0,110450,ALL,51.0,51.0,737.0,737.0,0.0691,0.0691,
2018.0,110451,ALL,129.0,129.0,717.0,717.0,0.1799,0.1799,
2018.0,110500,ALL,22.0,22.0,387.0,387.0,0.0568,0.0568,
2018.0,111302,ALL,217.0,217.0,957.0,957.0,0.2267,0.2267,
2018.0,111304,ALL,48.0,48.0,314.0,314.0,0.1528,0.1528,
2018.0,111306,ALL,38.0,38.0,485.0,485.0,0.0783,0.0783,
2018.0,111307,ALL,7.0,7.0,47.0,47.0,0.1489,0.1489,
2018.0,111312,ALL,56.0,56.0,469.0,469.0,0.1194,0.1194,
2018.0,111332,ALL,47.0,47.0,441.0,441.0,0.1065,0.1065,
2018.0,111356,ALL,118.0,118.0,757.0,757.0,0.1558,0.1558,
2018.0,111360,ALL,38.0,38.0,425.0,425.0,0.0894,0.0894,
2018.0,111369,ALL,15.0,15.0,78.0,78.0,0.1923,0.1923,
2018.0,111700,ALL,93.0,93.0,373.0,373.0,0.2493,0.2493,
2018.0,120304,ALL,21.0,21.0,173.0,173.0,0.1213,0.1213,
2018.0,120308,ALL,137.0,137.0,107.0,107.0,1.2803,1.2803,
2018.0,120312,ALL,37.0,37.0,430.0,430.0,0.086,0.086,
2018.0,120314,ALL,133.0,133.0,916.0,916.0,0.1451,0.1451,
2018.0,120315,ALL,65.0,65.0,636.0,636.0,0.1022,0.1022,
2018.0,120316,ALL,17.0,17.0,419.0,419.0,0.0405,0.0405,
2018.0,120318,ALL,193.0,193.0,1090.0,1090.0,0.177,0.177,
2018.0,120320,ALL,17.0,17.0,319.0,319.0,0.0532,0.0532,
2018.0,120324,ALL,36.0,36.0,390.0,390.0,0.0923,0.0923,
2018.0,120334,ALL,39.0,39.0,512.0,512.0,0.0761,0.0761,
2018.0,120338,ALL,40.0,40.0,356.0,356.0,0.1123,0.1123,
2018.0,120340,ALL,37.0,37.0,516.0,516.0,0.0717,0.0717,
2018.0,120344,ALL,30.0,30.0,288.0,288.0,0.1041,0.1041,
2018.0,120346,ALL,78.0,78.0,622.0,622.0,0.1254,0.1254,
2018.0,120350,ALL,28.0,28.0,564.0,564.0,0.0496,0.0496,
2018.0,120352,ALL,24.0,24.0,86.0,86.0,0.27899999999999997,0.27899999999999997,
2018.0,120360,ALL,20.0,20.0,283.0,283.0,0.0706,0.0706,
2018.0,120364,ALL,17.0,17.0,398.0,398.0,0.0427,0.0427,
2018.0,120368,ALL,31.0,31.0,424.0,424.0,0.0731,0.0731,
2018.0,120370,ALL,97.0,97.0,961.0,961.0,0.1009,0.1009,
2018.0,120372,ALL,13.0,13.0,192.0,192.0,0.0677,0.0677,
2018.0,120374,ALL,30.0,30.0,451.0,451.0,0.0665,0.0665,
2018.0,120376,ALL,44.0,44.0,501.0,501.0,0.0878,0.0878,
2018.0,120380,ALL,32.0,32.0,384.0,384.0,0.0833,0.0833,
2018.0,120386,ALL,35.0,35.0,389.0,389.0,0.0899,0.0899,
2018.0,120390,ALL,31.0,31.0,466.0,466.0,0.0665,0.0665,
2018.0,130304,ALL,114.0,114.0,874.0,874.0,0.1304,0.1304,
2018.0,130307,ALL,186.0,186.0,1767.0,1767.0,0.1052,0.1052,
2018.0,130308,ALL,40.0,40.0,579.0,579.0,0.069,0.069,
2018.0,130309,ALL,36.0,36.0,418.0,418.0,0.0861,0.0861,
2018.0,130310,ALL,298.0,298.0,1645.0,1645.0,0.1811,0.1811,
2018.0,130311,ALL,35.0,35.0,458.0,458.0,0.0764,0.0764,
2018.0,130312,ALL,37.0,37.0,1066.0,1066.0,0.0347,0.0347,
2018.0,130313,ALL,157.0,157.0,898.0,898.0,0.1748,0.1748,
2018.0,130314,ALL,315.0,315.0,1239.0,1239.0,0.2542,0.2542,
2018.0,130315,ALL,26.0,26.0,632.0,632.0,0.0411,0.0411,
2018.0,130316,ALL,292.0,292.0,1277.0,1277.0,0.2286,0.2286,
2018.0,130317,ALL,85.0,85.0,96.0,96.0,0.8854,0.8854,
2018.0,130318,ALL,152.0,152.0,1049.0,1049.0,0.1448,0.1448,
2018.0,130319,ALL,25.0,25.0,1008.0,1008.0,0.0248,0.0248,
2018.0,130320,ALL,70.0,70.0,1304.0,1304.0,0.0536,0.0536,
2018.0,130321,ALL,66.0,66.0,792.0,792.0,0.0833,0.0833,
2018.0,130322,ALL,44.0,44.0,649.0,649.0,0.0677,0.0677,
2018.0,130323,ALL,72.0,72.0,645.0,645.0,0.1116,0.1116,
2018.0,130324,ALL,138.0,138.0,870.0,870.0,0.1586,0.1586,
2018.0,130325,ALL,70.0,70.0,677.0,677.0,0.1033,0.1033,
2018.0,130326,ALL,197.0,197.0,1297.0,1297.0,0.1518,0.1518,
2018.0,130327,ALL,108.0,108.0,893.0,893.0,0.1209,0.1209,
2018.0,130328,ALL,33.0,33.0,240.0,240.0,0.1375,0.1375,
2018.0,130329,ALL,65.0,65.0,721.0,721.0,0.0901,0.0901,
2018.0,130330,ALL,26.0,26.0,350.0,350.0,0.0742,0.0742,
2018.0,130331,ALL,56.0,56.0,838.0,838.0,0.0668,0.0668,
2018.0,130332,ALL,124.0,124.0,1714.0,1714.0,0.0723,0.0723,
2018.0,130333,ALL,109.0,109.0,119.0,119.0,0.9159,0.9159,
2018.0,130336,ALL,39.0,39.0,691.0,691.0,0.0564,0.0564,
2018.0,130337,ALL,34.0,34.0,810.0,810.0,0.0419,0.0419,
2018.0,130338,ALL,82.0,82.0,1020.0,1020.0,0.0803,0.0803,
2018.0,130340,ALL,78.0,78.0,785.0,785.0,0.0993,0.0993,
2018.0,130342,ALL,88.0,88.0,764.0,764.0,0.1151,0.1151,
2018.0,130344,ALL,92.0,92.0,598.0,598.0,0.1538,0.1538,
2018.0,130345,ALL,54.0,54.0,1066.0,1066.0,0.0506,0.0506,
2018.0,130346,ALL,94.0,94.0,1192.0,1192.0,0.0788,0.0788,
2018.0,130350,ALL,15.0,15.0,234.0,234.0,0.0641,0.0641,
2018.0,130355,ALL,96.0,96.0,1003.0,1003.0,0.0957,0.0957,
2018.0,132304,ALL,476.0,476.0,1616.0,1616.0,0.2945,0.2945,
2018.0,132308,ALL,66.0,66.0,524.0,524.0,0.1259,0.1259,
2018.0,132312,ALL,44.0,44.0,356.0,356.0,0.1235,0.1235,
2018.0,132314,ALL,65.0,65.0,543.0,543.0,0.1197,0.1197,
2018.0,132328,ALL,67.0,67.0,440.0,440.0,0.1522,0.1522,
2018.0,132330,ALL,287.0,287.0,1195.0,1195.0,0.2401,0.2401,
2018.0,132332,ALL,55.0,55.0,354.0,354.0,0.1553,0.1553,
2018.0,132336,ALL,34.0,34.0,311.0,311.0,0.1093,0.1093,
2018.0,140304,ALL,59.0,59.0,395.0,395.0,0.1493,0.1493,
2018.0,140305,ALL,13.0,13.0,233.0,233.0,0.0557,0.0557,
2018.0,140306,ALL,72.0,72.0,67.0,67.0,1.0746,1.0746,
2018.0,140307,ALL,29.0,29.0,36.0,36.0,0.8055,0.8055,
2018.0,140308,ALL,35.0,35.0,343.0,343.0,0.102,0.102,
2018.0,140309,ALL,6.0,6.0,384.0,384.0,0.0156,0.0156,
2018.0,140312,ALL,74.0,74.0,507.0,507.0,0.1459,0.1459,
2018.0,140316,ALL,42.0,42.0,446.0,446.0,0.0941,0.0941,
2018.0,140324,ALL,51.0,51.0,486.0,486.0,0.1049,0.1049,
2018.0,140332,ALL,97.0,97.0,526.0,526.0,0.1844,0.1844,
2018.0,140336,ALL,105.0,105.0,582.0,582.0,0.1804,0.1804,
2018.0,140340,ALL,86.0,86.0,607.0,607.0,0.1416,0.1416,
2018.0,140344,ALL,20.0,20.0,236.0,236.0,0.0847,0.0847,
2018.0,140348,ALL,173.0,173.0,812.0,812.0,0.213,0.213,
2018.0,140352,ALL,87.0,87.0,713.0,713.0,0.122,0.122,
2018.0,140356,ALL,117.0,117.0,632.0,632.0,0.1851,0.1851,
2018.0,140360,ALL,22.0,22.0,162.0,162.0,0.1358,0.1358,
2018.0,140368,ALL,88.0,88.0,559.0,559.0,0.1574,0.1574,
2018.0,140372,ALL,31.0,31.0,401.0,401.0,0.0773,0.0773,
2018.0,140376,ALL,24.0,24.0,136.0,136.0,0.1764,0.1764,
2018.0,140384,ALL,33.0,33.0,318.0,318.0,0.1037,0.1037,
2018.0,140386,ALL,341.0,341.0,1462.0,1462.0,0.2332,0.2332,
2018.0,140388,ALL,32.0,32.0,156.0,156.0,0.2051,0.2051,
2018.0,140390,ALL,193.0,193.0,799.0,799.0,0.2415,0.2415,
2018.0,140392,ALL,28.0,28.0,137.0,137.0,0.2043,0.2043,
2018.0,140396,ALL,60.0,60.0,310.0,310.0,0.1935,0.1935,
