year,agency_code,subgroup,iss_per1000,iss_mask_code,sts_per1000,sts_mask_code,lts_per1000,lts_mask_code,exp_per1000,exp_mask_code,crime_per1000,act_mask_code,blhr_per1000,bha_mask_code,rplw_per1000,rpt_mask_code,arre_per1000,arm_mask_code
2018,180LEA,ELS,86.257,0,29.971,0,0,0,0,0,2.193,0,2.193,0,0.731,0,0,0
2018,180LEA,FEM,59.853,0,28.024,0,0,0,0,0,3.1702,0,2.029,0,0.507,0,0,0
2018,180LEA,HI7,127.259,0,45.752,0,0,0,0,0,4.9981,0,5.383,0,1.153,0,0,0
2018,180LEA,MALE,222.905,0,114.406,0,0.1206,0,0,0,10.1266,0,9.885,0,1.688,0,0.121,0
2018,180LEA,MU7,211.165,0,108.01,0,0,0,0,0,7.2816,0,13.35,0,2.427,0,0,0
2018,180LEA,SWD,173.75,0,114.375,0,0,0,0,0,6.875,0,9.375,0,1.25,0,0,0
2018,180LEA,WH7,134.829,0,70.289,0,0.0927,0,0,0,7.0475,0,5.471,0,1.02,0,0.093,0
2018,181312,ALL,753.223,0,180.479,0,0,0,0,0,1.8416,0,51.565,0,0,0,0,0
2018,181312,BL7,2261.364,0,579.545,0,0,0,0,0,11.3636,0,170.455,0,0,0,0,0
2018,181312,EDS,1129.63,0,271.605,0,0,0,0,0,3.0864,0,83.333,0,0,0,0,0
2018,181312,ELS,745.455,0,109.091,0,0,0,0,0,0,0,36.364,0,0,0,0,0
2018,181312,FEM,287.273,0,65.455,0,0,0,0,0,3.6364,0,10.909,0,0,0,0,0
2018,181312,HI7,571.429,0,97.403,0,0,0,0,0,0,0,19.481,0,0,0,0,0
2018,181312,MALE,1213.235,0,294.118,0,0,0,0,0,0,0,91.912,0,0,0,0,0
2018,181312,MU7,972.973,0,243.243,0,0,0,0,0,0,0,162.162,0,0,0,0,0
2018,181312,SWD,1500,0,347.222,0,0,0,0,0,0,0,125,0,0,0,0,0
2018,181312,WH7,338.583,0,90.551,0,0,0,0,0,0,0,15.748,0,0,0,0,0
2018,181316,ALL,762.332,0,251.121,0,0,0,0,0,6.7265,0,38.117,0,0,0,0,0
2018,181316,AS7,43.478,0,43.478,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181316,BL7,1564.356,0,495.05,0,0,0,0,0,0,0,59.406,0,0,0,0,0
2018,181316,EDS,949.405,0,312.5,0,0,0,0,0,5.9524,0,44.643,0,0,0,0,0
2018,181316,ELS,533.333,0,166.667,0,0,0,0,0,33.3333,0,100,0,0,0,0,0
2018,181316,FEM,474.227,0,180.412,0,0,0,0,0,0,0,15.464,0,0,0,0,0
2018,181316,HI7,558.559,0,162.162,0,0,0,0,0,18.018,0,54.054,0,0,0,0,0
2018,181316,MALE,995.984,0,309.237,0,0,0,0,0,12.0482,0,56.225,0,0,0,0,0
2018,181316,MU7,843.75,0,343.75,0,0,0,0,0,0,0,125,0,0,0,0,0
2018,181316,SWD,1120.482,0,373.494,0,0,0,0,0,12.0482,0,84.337,0,0,0,0,0
2018,181316,WH7,522.727,0,181.818,0,0,0,0,0,5.6818,0,5.682,0,0,0,0,0
2018,181318,ALL,331.126,0,165.563,0,0,0,0,0,0,0,86.093,0,0,0,0,0
2018,181318,BL7,428.571,0,142.857,0,0,0,0,0,0,0,57.143,0,0,0,0,0
2018,181318,EDS,400,0,257.143,0,0,0,0,0,0,0,114.286,0,0,0,0,0
2018,181318,ELS,,3,,3,,3,,3,0,3,166.667,3,0,3,0,3
2018,181318,FEM,304.762,0,76.19,0,0,0,0,0,0,0,76.19,0,0,0,0,0
2018,181318,HI7,266.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181318,MALE,339.623,0,320.755,0,0,0,0,0,0,0,94.34,0,0,0,0,0
2018,181318,MU7,117.647,0,117.647,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181318,SWD,176.471,0,235.294,0,0,0,0,0,0,0,58.824,0,0,0,0,0
2018,181318,WH7,347.222,0,250,0,0,0,0,0,0,0,152.778,0,0,0,0,0
2018,181322,ALL,357.006,0,177.543,0,0,0,0,0,10.5566,0,18.234,0,4.798,0,0,0
2018,181322,AM7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,181322,AS7,19.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181322,BL7,951.754,0,508.772,0,0,0,0,0,26.3158,0,35.088,0,13.158,0,0,0
2018,181322,EDS,534.615,0,257.692,0,0,0,0,0,15.3846,0,23.077,0,5.769,0,0,0
2018,181322,ELS,152.941,0,70.588,0,0,0,0,0,11.7647,0,23.529,0,0,0,0,0
2018,181322,FEM,278.351,0,92.784,0,0,0,0,0,0,0,6.186,0,0,0,0,0
2018,181322,HI7,199.203,0,35.857,0,0,0,0,0,0,0,15.936,0,0,0,0,0
2018,181322,MALE,407.917,0,240.964,0,0,0,0,0,18.9329,0,27.539,0,8.606,0,0,0
2018,181322,MU7,309.859,0,126.761,0,0,0,0,0,14.0845,0,14.085,0,0,0,0,0
2018,181322,SWD,567.308,0,288.462,0,0,0,0,0,28.8462,0,28.846,0,9.615,0,0,0
2018,181322,WH7,175.325,0,110.39,0,0,0,0,0,8.658,0,12.987,0,4.329,0,0,0
2018,181326,ALL,61.728,0,37.037,0,0,0,0,0,0,0,56.79,0,0,0,0,0
2018,181326,AS7,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
2018,181326,BL7,231.884,0,202.899,0,0,0,0,0,0,0,202.899,0,0,0,0,0
2018,181326,EDS,106.061,0,70.707,0,0,0,0,0,0,0,106.061,0,0,0,0,0
2018,181326,ELS,28.571,0,0,0,0,0,0,0,0,0,28.571,0,0,0,0,0
2018,181326,FEM,30,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0
2018,181326,HI7,50.847,0,0,0,0,0,0,0,0,0,50.847,0,0,0,0,0
2018,181326,MALE,92.233,0,63.107,0,0,0,0,0,0,0,72.816,0,0,0,0,0
2018,181326,MU7,0,0,0,0,0,0,0,0,0,0,81.081,0,0,0,0,0
2018,181326,SWD,220,0,220,0,0,0,0,0,0,0,80,0,0,0,0,0
2018,181326,WH7,22.624,0,4.525,0,0,0,0,0,0,0,9.05,0,0,0,0,0
2018,181332,ALL,0,0,44.818,0,0,0,0,0,0,0,0,0,2.801,0,0,0
2018,181332,BL7,0,0,53.191,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181332,EDS,0,0,56.277,0,0,0,0,0,0,0,0,0,4.329,0,0,0
2018,181332,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181332,FEM,0,0,11.494,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181332,MALE,0,0,76.087,0,0,0,0,0,0,0,0,0,5.435,0,0,0
2018,181332,MU7,0,0,85.714,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181332,SWD,0,0,43.478,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181332,WH7,0,0,86.957,0,0,0,0,0,0,0,0,0,10.87,0,0,0
2018,181336,ALL,0,0,8.621,0,0,0,0,0,0,0,5.747,0,0,0,0,0
2018,181336,BL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181336,EDS,0,0,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181336,ELS,0,0,15.385,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181336,FEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181336,HI7,0,0,12.987,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181336,MALE,0,0,16.129,0,0,0,0,0,0,0,10.753,0,0,0,0,0
2018,181336,MU7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181336,SWD,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181336,WH7,0,0,11.236,0,0,0,0,0,0,0,11.236,0,0,0,0,0
2018,181342,ALL,5.988,0,56.886,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,BL7,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,EDS,8.032,0,76.305,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,FEM,12.579,0,12.579,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,HI7,0,0,10.309,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,MALE,0,0,96.045,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,MU7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,SWD,33.333,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181342,WH7,0,0,93.023,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,ALL,14.257,0,30.55,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,AS7,0,0,71.429,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,BL7,18.182,0,36.364,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,EDS,16.216,0,35.135,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,ELS,0,0,21.053,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,FEM,15.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,HI7,7.813,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,MALE,12.712,0,63.559,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,MU7,15.625,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,SWD,22.727,0,90.909,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181344,WH7,16.667,0,22.222,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,181LEA,ALL,292.689,0,118.533,0,0,0,0,0,3.6434,0,24.775,0,1.457,0,0,0
2018,181LEA,AM7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,181LEA,AS7,17.143,0,11.429,0,0,0,0,0,0,0,5.714,0,0,0,0,0
2018,181LEA,BL7,698.394,0,292.431,0,0,0,0,0,8.0275,0,51.606,0,3.44,0,0,0
2018,181LEA,EDS,406.699,0,162.281,0,0,0,0,0,4.386,0,33.094,0,1.595,0,0,0
2018,181LEA,ELS,147.117,0,39.761,0,0,0,0,0,3.9761,0,17.893,0,0,0,0,0
2018,181LEA,FEM,173.784,0,55.611,0,0,0,0,0,0.4965,0,12.413,0,0,0,0,0
2018,181LEA,HI7,206.628,0,46.784,0,0,0,0,0,1.9493,0,15.595,0,0,0,0,0
2018,181LEA,MALE,398.787,0,175.373,0,0,0,0,0,6.5299,0,35.914,0,2.799,0,0,0
2018,181LEA,MU7,245.81,0,100.559,0,0,0,0,0,2.7933,0,39.106,0,0,0,0,0
2018,181LEA,SWD,577.406,0,244.77,0,0,0,0,0,8.3682,0,50.209,0,2.092,0,0,0
2018,181LEA,WH7,169.669,0,85.415,0,0,0,0,0,2.9053,0,15.107,0,1.743,0,0,0
2018,182304,ALL,0,0,16.129,0,0,0,0,0,16.129,0,0,0,0,0,0,0
2018,182304,EDS,0,0,17.241,0,0,0,0,0,17.2414,0,0,0,0,0,0,0
2018,182304,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,182304,FEM,0,0,34.483,0,0,0,0,0,34.4828,0,0,0,0,0,0,0
2018,182304,SWD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182304,WH7,0,0,24.39,0,0,0,0,0,24.3902,0,0,0,0,0,0,0
2018,182316,ALL,457.026,0,107.776,0,0,0,0,0,15.0068,0,9.55,0,0,0,0,0
2018,182316,AS7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182316,BL7,734.513,0,292.035,0,0,0,0,0,26.5487,0,8.85,0,0,0,0,0
2018,182316,EDS,523.913,0,108.696,0,0,0,0,0,6.5217,0,17.391,0,0,0,0,0
2018,182316,ELS,457.143,0,42.857,0,0,0,0,0,0,0,28.571,0,0,0,0,0
2018,182316,FEM,333.333,0,73.746,0,0,0,0,0,11.7994,0,8.85,0,0,0,0,0
2018,182316,HI7,438.914,0,40.724,0,0,0,0,0,0,0,9.05,0,0,0,0,0
2018,182316,MALE,527.316,0,128.266,0,0,0,0,0,16.6271,0,9.501,0,0,0,0,0
2018,182316,MU7,769.231,0,211.538,0,0,0,0,0,57.6923,0,0,0,0,0,0,0
2018,182316,SWD,648.148,0,157.407,0,0,0,0,0,9.2593,0,9.259,0,0,0,0,0
2018,182316,WH7,325.513,0,76.246,0,0,0,0,0,14.6628,0,11.73,0,0,0,0,0
2018,182321,ALL,204.62,0,201.32,0,0,0,0,0,3.3003,0,24.752,0,0,0,0,0
2018,182321,AS7,58.824,0,117.647,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182321,BL7,733.333,0,506.667,0,0,0,0,0,13.3333,0,80,0,0,0,0,0
2018,182321,EDS,243.902,0,243.902,0,0,0,0,0,4.878,0,24.39,0,0,0,0,0
2018,182321,ELS,100,0,133.333,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182321,FEM,113.014,0,99.315,0,0,0,0,0,0,0,17.123,0,0,0,0,0
2018,182321,HI7,92.391,0,108.696,0,0,0,0,0,0,0,16.304,0,0,0,0,0
2018,182321,MALE,287.066,0,293.375,0,0,0,0,0,6.3091,0,31.546,0,0,0,0,0
2018,182321,MU7,255.814,0,302.326,0,0,0,0,0,0,0,46.512,0,0,0,0,0
2018,182321,SWD,315.068,0,301.37,0,0,0,0,0,13.6986,0,27.397,0,0,0,0,0
2018,182321,WH7,143.382,0,172.794,0,0,0,0,0,3.6765,0,14.706,0,0,0,0,0
2018,182322,ALL,46.61,0,33.898,0,0,0,0,0,2.1186,0,0,0,0,0,0,0
2018,182322,BL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182322,EDS,57.143,0,46.429,0,0,0,0,0,3.5714,0,0,0,0,0,0,0
2018,182322,ELS,0,0,14.085,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182322,FEM,4.566,0,4.566,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182322,HI7,37.037,0,37.037,0,0,0,0,0,9.2593,0,0,0,0,0,0,0
2018,182322,MALE,81.395,0,58.14,0,0,0,0,0,3.876,0,0,0,0,0,0,0
2018,182322,MU7,76.923,0,51.282,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182322,SWD,378.378,0,216.216,0,0,0,0,0,27.027,0,0,0,0,0,0,0
2018,182322,WH7,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182324,ALL,20,0,95,0,0,0,0,0,2.5,0,5,0,0,0,0,0
2018,182324,BL7,54.054,0,229.73,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182324,EDS,22.284,0,105.85,0,0,0,0,0,2.7855,0,5.571,0,0,0,0,0
2018,182324,ELS,0,0,57.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182324,FEM,4.695,0,18.779,0,0,0,0,0,0,0,4.695,0,0,0,0,0
2018,182324,HI7,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182324,MALE,36.649,0,178.01,0,0,0,0,0,5.2356,0,5.236,0,0,0,0,0
2018,182324,MU7,23.81,0,71.429,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182324,SWD,94.34,0,150.943,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182324,WH7,17.045,0,62.5,0,0,0,0,0,5.6818,0,11.364,0,0,0,0,0
2018,182328,ALL,70.994,0,68.966,0,0,0,0,0,6.0852,0,16.227,0,4.057,0,0,0
2018,182328,AS7,45.455,0,22.727,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182328,BL7,212.121,0,196.97,0,0,0,0,0,0,0,75.758,0,15.152,0,0,0
2018,182328,EDS,63.679,0,61.321,0,0,0,0,0,7.0755,0,16.509,0,2.358,0,0,0
2018,182328,ELS,32.787,0,49.18,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182328,FEM,42.553,0,46.809,0,0,0,0,0,0,0,4.255,0,4.255,0,0,0
2018,182328,HI7,35.714,0,41.667,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182328,MALE,98.425,0,90.551,0,0,0,0,0,11.811,0,27.559,0,3.937,0,0,0
2018,182328,MU7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182328,SWD,277.778,0,203.704,0,0,0,0,0,55.5556,0,74.074,0,18.519,0,0,0
2018,182328,WH7,76.023,0,76.023,0,0,0,0,0,17.5439,0,17.544,0,5.848,0,0,0
2018,182700,ALL,32.407,0,0,0,0,0,0,0,0,0,9.259,0,0,0,0,0
2018,182700,EDS,23.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182700,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,182700,FEM,15.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182700,MALE,57.471,0,0,0,0,0,0,0,0,0,22.989,0,0,0,0,0
2018,182700,MU7,90.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182700,WH7,37.267,0,0,0,0,0,0,0,0,0,12.422,0,0,0,0,0
2018,182LEA,ALL,178.068,0,97.25,0,0,0,0,0,6.3716,0,11.402,0,0.671,0,0,0
2018,182LEA,AS7,47.059,0,29.412,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,182LEA,BL7,407.311,0,263.708,0,0,0,0,0,10.4439,0,31.332,0,2.611,0,0,0
2018,182LEA,EDS,193.31,0,112.15,0,0,0,0,0,5.4107,0,13.281,0,0.492,0,0,0
2018,182LEA,ELS,105,0,55,0,0,0,0,0,0,0,5,0,0,0,0,0
2018,182LEA,FEM,109.89,0,48.764,0,0,0,0,0,3.4341,0,6.868,0,0.687,0,0,0
2018,182LEA,HI7,151.775,0,57.528,0,0,0,0,0,1.224,0,6.12,0,0,0,0,0
2018,182LEA,MALE,237.516,0,140.205,0,0,0,0,0,8.9629,0,15.365,0,0.64,0,0,0
2018,182LEA,MU7,241.379,0,125,0,0,0,0,0,12.931,0,8.621,0,0,0,0,0
2018,182LEA,SWD,332.461,0,172.775,0,0,0,0,0,15.7068,0,18.325,0,2.618,0,0,0
2018,182LEA,WH7,132.436,0,76.487,0,0,0,0,0,7.7904,0,10.623,0,0.708,0,0,0
2018,190304,ALL,136.612,0,32.787,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190304,EDS,247.191,0,67.416,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190304,ELS,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190304,FEM,30.928,0,20.619,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190304,HI7,62.5,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190304,MALE,244.444,0,44.444,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190304,SWD,34.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190304,WH7,145.455,0,30.303,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190308,ALL,98.361,0,42.623,0,0,0,0,0,0,0,9.836,0,0,0,0,0
2018,190308,BL7,161.29,0,32.258,0,0,0,0,0,0,0,64.516,0,0,0,0,0
2018,190308,EDS,119.76,0,59.88,0,0,0,0,0,0,0,11.976,0,0,0,0,0
2018,190308,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190308,FEM,66.667,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0
2018,190308,HI7,108.696,0,86.957,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190308,MALE,127.389,0,63.694,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190308,SWD,147.059,0,147.059,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190308,WH7,91.743,0,36.697,0,0,0,0,0,0,0,4.587,0,0,0,0,0
2018,190310,ALL,0,0,476.19,0,0,0,0,0,95.2381,0,0,0,0,0,0,0
2018,190310,BL7,0,0,76.923,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190310,EDS,0,0,300,0,0,0,0,0,66.6667,0,0,0,0,0,0,0
2018,190310,ELS,,3,,3,,3,,3,333.3333,3,0,3,0,3,0,3
2018,190310,FEM,0,0,230.769,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190310,HI7,0,0,538.462,0,0,0,0,0,76.9231,0,0,0,0,0,0,0
2018,190310,MALE,0,0,333.333,0,0,0,0,0,95.2381,0,0,0,0,0,0,0
2018,190310,SWD,0,0,200,0,0,0,0,0,100,0,0,0,0,0,0,0
2018,190310,WH7,,3,,3,,3,,3,125,3,0,3,0,3,0,3
2018,190312,ALL,386.525,0,125.887,0,0,0,0,0,7.0922,0,15.957,0,0,0,0,0
2018,190312,BL7,1055.556,0,388.889,0,0,0,0,0,41.6667,0,55.556,0,0,0,0,0
2018,190312,EDS,404.762,0,132.937,0,0,0,0,0,7.9365,0,15.873,0,0,0,0,0
2018,190312,ELS,362.5,0,137.5,0,0,0,0,0,12.5,0,25,0,0,0,0,0
2018,190312,FEM,135.417,0,27.778,0,0,0,0,0,0,0,3.472,0,0,0,0,0
2018,190312,HI7,213.033,0,60.15,0,0,0,0,0,2.5063,0,7.519,0,0,0,0,0
2018,190312,MALE,650.909,0,229.091,0,0,0,0,0,14.5455,0,29.091,0,0,0,0,0
2018,190312,MU7,923.077,0,307.692,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190312,SWD,637.255,0,264.706,0,0,0,0,0,9.8039,0,19.608,0,0,0,0,0
2018,190312,WH7,584.416,0,194.805,0,0,0,0,0,0,0,25.974,0,0,0,0,0
2018,190316,ALL,384.428,0,107.056,0,0,0,0,0,2.4331,0,9.732,0,0,0,0,0
2018,190316,BL7,840.909,0,272.727,0,0,0,0,0,22.7273,0,0,0,0,0,0,0
2018,190316,EDS,494.444,0,188.889,0,0,0,0,0,5.5556,0,22.222,0,0,0,0,0
2018,190316,ELS,384.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190316,FEM,210.28,0,65.421,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190316,HI7,468.085,0,85.106,0,0,0,0,0,0,0,21.277,0,0,0,0,0
2018,190316,MALE,565,0,150,0,0,0,0,0,5,0,20,0,0,0,0,0
2018,190316,MU7,100,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190316,SWD,450,0,100,0,0,0,0,0,0,0,16.667,0,0,0,0,0
2018,190316,WH7,315.113,0,70.74,0,0,0,0,0,0,0,9.646,0,0,0,0,0
2018,190328,ALL,292.576,0,150.655,0,0,0,0,0,10.917,0,2.183,0,0,0,0,0
2018,190328,AM7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190328,AS7,,3,,3,,3,,3,125,3,0,3,0,3,0,3
2018,190328,BL7,527.778,0,361.111,0,0,0,0,0,13.8889,0,0,0,0,0,0,0
2018,190328,EDS,405.714,0,245.714,0,0,0,0,0,28.5714,0,5.714,0,0,0,0,0
2018,190328,ELS,222.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190328,FEM,110.092,0,41.284,0,0,0,0,0,9.1743,0,0,0,0,0,0,0
2018,190328,HI7,166.667,0,69.444,0,0,0,0,0,13.8889,0,13.889,0,0,0,0,0
2018,190328,MALE,462.185,0,252.101,0,0,0,0,0,12.605,0,4.202,0,0,0,0,0
2018,190328,MU7,542.857,0,428.571,0,0,0,0,0,57.1429,0,0,0,0,0,0,0
2018,190328,SWD,679.245,0,415.094,0,0,0,0,0,0,0,18.868,0,0,0,0,0
2018,190328,WH7,241.636,0,78.067,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190332,ALL,329.218,0,41.152,0,0,0,0,0,12.3457,0,32.922,0,0,0,0,0
2018,190332,AM7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,190332,BL7,400,0,57.143,0,0,0,0,0,28.5714,0,28.571,0,0,0,0,0
2018,190332,EDS,284.553,0,32.52,0,0,0,0,0,24.3902,0,16.26,0,0,0,0,0
2018,190332,ELS,76.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190332,FEM,17.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190332,HI7,250,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0
2018,190332,MALE,609.375,0,78.125,0,0,0,0,0,23.4375,0,62.5,0,0,0,0,0
2018,190332,MU7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190332,SWD,437.5,0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190332,WH7,340.909,0,39.773,0,0,0,0,0,5.6818,0,39.773,0,0,0,0,0
2018,190336,ALL,474.239,0,156.909,0,1.171,0,0,0,4.6838,0,14.052,0,0,0,0,0
2018,190336,AS7,,3,,3,,3,,3,0,3,166.667,3,0,3,0,3
2018,190336,BL7,754.545,0,445.455,0,0,0,0,0,18.1818,0,0,0,0,0,0,0
2018,190336,EDS,532.11,0,174.312,0,1.5291,0,0,0,4.5872,0,12.232,0,0,0,0,0
2018,190336,ELS,674.603,0,134.921,0,0,0,0,0,0,0,7.937,0,0,0,0,0
2018,190336,FEM,377.404,0,175.481,0,2.4038,0,0,0,0,0,9.615,0,0,0,0,0
2018,190336,HI7,481.481,0,95.517,0,0,0,0,0,1.9493,0,9.747,0,0,0,0,0
2018,190336,MALE,546.256,0,134.361,0,0,0,0,0,8.8106,0,17.621,0,0,0,0,0
2018,190336,MU7,727.273,0,424.242,0,0,0,0,0,30.303,0,30.303,0,0,0,0,0
2018,190336,SWD,403.226,0,104.839,0,0,0,0,0,8.0645,0,8.065,0,0,0,0,0
2018,190336,WH7,236.715,0,101.449,0,4.8309,0,0,0,0,0,24.155,0,0,0,0,0
2018,190339,ALL,113.15,0,45.872,0,0,0,0,0,7.6453,0,21.407,0,0,0,0,0
2018,190339,BL7,275,0,175,0,0,0,0,0,25,0,25,0,0,0,0,0
2018,190339,EDS,201.183,0,136.095,0,0,0,0,0,29.5858,0,53.254,0,0,0,0,0
2018,190339,ELS,307.692,0,128.205,0,0,0,0,0,25.641,0,102.564,0,0,0,0,0
2018,190339,FEM,51.576,0,17.192,0,0,0,0,0,0,0,5.731,0,0,0,0,0
2018,190339,HI7,186.567,0,126.866,0,0,0,0,0,22.3881,0,52.239,0,0,0,0,0
2018,190339,MALE,186.667,0,80,0,0,0,0,0,16.6667,0,40,0,0,0,0,0
2018,190339,MU7,103.448,0,0,0,0,0,0,0,0,0,34.483,0,0,0,0,0
2018,190339,SWD,348.485,0,227.273,0,0,0,0,0,15.1515,0,60.606,0,0,0,0,0
2018,190339,WH7,82.16,0,14.085,0,0,0,0,0,2.3474,0,11.737,0,0,0,0,0
2018,190340,ALL,0,0,3.46,0,0,0,0,0,3.4602,0,0,0,3.46,0,0,0
2018,190340,BL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190340,EDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190340,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190340,MALE,0,0,6.494,0,0,0,0,0,6.4935,0,0,0,6.494,0,0,0
2018,190340,MU7,,3,,3,,3,,3,166.6667,3,0,3,166.667,3,0,3
2018,190340,SWD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,190341,ALL,35.581,0,22.472,0,0,0,0,0,1.8727,0,1.873,0,0,0,0,0
2018,190341,BL7,0,0,142.857,0,0,0,0,0,35.7143,0,35.714,0,0,0,0,0
2018,190341,EDS,26.316,0,30.702,0,0,0,0,0,0,0,4.386,0,0,0,0,0
2018,190341,ELS,37.037,0,9.259,0,0,0,0,0,0,0,0,0,0,0,0,0
