year,agency_code,category_code,pct_ready_kea
2018,292318,E,53.6
2018,300308,E,97.3
2018,300310,E,77.2
2018,300320,E,88.2
2018,300326,E,98.8
2018,300328,E,93.4
2018,300336,E,75.8
2018,310304,I,54.7
2018,310308,I,6.0
2018,310330,I,32.7
2018,310336,I,12.4
2018,310356,I,48.5
2018,310360,E,50.0
2018,310384,I,37.5
2018,310388,I,9.0
2018,320304,E,25.5
2018,320308,E,51.5
2018,320310,E,43.8
2018,320313,E,93.3
2018,320315,E,0.0
2018,320318,E,42.4
2018,320319,E,0.0
2018,320320,E,11.8
2018,320324,E,0.9
2018,320327,E,59.2
2018,320328,E,61.9
2018,320332,E,94.1
2018,320339,E,50.9
2018,320340,I,63.3
2018,320344,E,31.0
2018,320347,E,88.5
2018,320348,E,43.4
2018,320352,E,32.3
2018,320354,E,42.5
2018,320360,E,45.1
2018,320362,E,15.9
2018,320363,E,70.7
2018,320364,E,66.4
2018,320367,E,60.9
2018,320369,E,52.3
2018,320372,E,61.9
2018,320374,E,64.9
2018,320376,E,19.6
2018,320388,E,59.2
2018,320400,E,0.0
2018,330304,E,29.6
2018,330308,E,49.5
2018,330312,E,84.1
2018,330334,E,100.0
2018,330354,E,45.3
2018,330360,I,57.8
2018,340308,E,23.2
2018,340314,E,15.0
2018,340320,E,21.1
2018,340326,E,30.3
2018,340334,E,48.6
2018,340344,E,12.5
2018,340348,E,34.3
2018,340351,E,51.1
2018,340354,I,43.3
2018,340368,E,32.9
2018,340376,E,37.7
2018,340380,E,50.6
2018,340384,E,42.1
2018,340390,E,15.3
2018,340400,E,64.2
2018,340403,E,64.9
2018,340416,E,38.6
2018,340424,E,40.5
2018,340426,E,41.3
2018,340427,A,0.0
2018,340428,E,43.2
2018,340430,E,66.2
2018,340432,E,83.3
2018,340440,E,57.0
2018,340447,E,19.6
2018,340448,E,28.2
2018,340453,E,40.4
2018,340457,E,43.4
2018,340462,E,4.3
2018,340472,E,15.9
2018,340476,E,38.8
2018,340490,E,39.0
2018,340494,E,52.3
2018,340504,E,54.2
2018,340508,E,7.3
2018,340512,E,95.1
2018,340514,E,73.9
2018,340520,E,12.0
2018,340528,E,66.7
2018,340530,E,30.2
2018,340531,E,16.7
2018,340532,E,71.8
2018,340536,E,56.1
2018,340540,E,34.4
2018,340548,E,75.8
2018,340560,E,61.1
2018,350304,E,7.5
2018,350316,E,32.1
2018,350318,E,37.1
2018,350330,E,11.9
2018,350331,E,55.6
2018,350332,E,30.8
2018,350339,E,67.9
2018,350340,E,30.6
2018,360338,E,67.3
2018,360340,E,55.4
2018,360344,E,31.4
2018,360348,E,94.1
2018,360352,E,46.9
2018,360364,E,67.0
2018,360376,E,27.5
2018,360392,E,78.1
2018,360400,E,76.1
2018,360420,E,71.7
2018,360430,E,77.7
2018,360438,E,36.3
2018,360440,E,30.4
2018,360448,E,83.3
2018,360464,E,80.0
2018,360468,E,72.1
2018,360478,E,69.9
2018,360480,E,40.3
2018,360482,E,85.3
2018,360488,E,92.1
2018,360490,E,78.8
2018,360492,E,30.8
2018,360499,E,93.0
2018,360504,E,37.1
2018,360510,E,37.0
2018,360520,E,35.6
2018,370304,E,9.3
2018,370316,E,25.4
2018,370324,E,93.9
2018,380306,E,56.8
2018,390311,E,23.9
2018,390312,E,24.1
2018,390316,E,65.9
2018,390333,E,82.6
2018,390336,E,94.1
2018,390360,E,55.1
2018,390362,E,93.1
2018,390364,E,71.6
2018,390368,E,31.7
2018,400321,E,26.1
2018,410304,E,79.4
2018,410307,E,13.9
2018,410310,E,30.1
2018,410322,E,37.5
2018,410328,E,47.4
2018,410331,E,43.6
2018,410334,E,38.3
2018,410337,E,85.7
2018,410340,E,56.0
2018,410343,E,66.0
2018,410346,E,53.0
2018,410349,E,34.1
2018,410361,E,83.3
2018,410364,E,65.8
2018,410366,E,23.0
2018,410370,E,22.5
2018,410373,E,19.1
2018,410376,E,56.7
2018,410382,E,55.2
2018,410385,E,28.6
2018,410388,E,74.1
2018,410400,E,27.9
2018,410403,E,0.0
2018,410409,E,34.4
2018,410412,E,42.0
2018,410418,E,0.0
2018,410423,E,47.3
2018,410424,E,28.6
2018,410427,I,78.7
2018,410430,E,0.0
2018,410436,E,64.5
2018,410439,E,0.0
2018,410451,E,73.6
2018,410454,E,48.3
2018,410461,E,29.3
2018,410462,E,24.1
2018,410466,E,
2018,410469,E,33.3
2018,410472,E,0.0
2018,410478,E,31.6
2018,410481,E,70.2
2018,410486,E,63.9
2018,410491,E,51.4
2018,410496,E,1.6
2018,410499,E,14.3
2018,410502,E,58.8
2018,410505,E,20.0
2018,410511,E,44.2
2018,410514,E,25.0
2018,410517,E,67.6
2018,410522,E,61.9
2018,410523,E,56.9
2018,410530,E,8.6
2018,410532,E,1.2
2018,410535,E,30.0
2018,410538,E,57.1
2018,410541,E,58.3
2018,410542,E,43.8
2018,410553,E,39.1
2018,410559,E,54.9
2018,410568,E,88.6
2018,410571,E,55.8
2018,410574,E,79.3
2018,410577,E,4.2
2018,410578,E,48.8
2018,410580,E,29.3
2018,410583,E,38.2
2018,410586,E,20.0
2018,410598,E,
2018,420304,E,100.0
2018,420316,E,21.2
2018,420328,E,29.4
2018,420336,E,0.0
2018,420340,E,41.2
2018,420348,E,35.0
2018,421304,E,11.1
2018,421328,E,43.1
2018,422314,E,29.7
2018,430304,E,65.2
2018,430312,E,45.0
2018,430316,E,13.0
2018,430320,E,81.4
2018,430328,E,35.7
2018,430340,E,39.1
2018,430344,E,15.8
2018,430348,E,20.0
2018,430349,E,23.2
2018,430352,E,11.3
2018,430358,E,17.4
2018,430368,E,57.7
2018,430369,E,20.0
2018,440314,E,56.0
2018,440328,E,63.4
2018,440332,E,63.2
2018,440348,E,75.2
2018,440349,E,70.1
2018,440350,E,81.0
2018,440364,E,67.6
2018,440368,E,22.2
2018,450302,E,36.8
2018,450306,E,65.3
2018,450307,E,60.6
2018,450308,E,78.3
2018,450322,E,67.6
2018,450324,E,85.1
2018,450332,E,93.5
2018,450333,E,94.7
2018,450336,E,88.3
2018,450339,E,92.7
2018,450340,E,73.9
2018,450344,E,60.3
2018,450346,E,92.9
2018,460312,E,40.0
2018,460332,E,19.6
2018,470310,E,69.7
2018,470316,E,55.6
2018,470328,E,23.0
2018,470330,E,63.3
2018,470336,E,51.6
2018,470340,E,86.1
2018,470346,E,60.7
2018,470441,E,68.0
2018,480306,E,41.7
2018,480316,A,58.3
2018,490312,E,90.5
2018,490316,E,95.2
2018,490318,E,21.4
2018,490319,E,1.1
2018,490324,E,30.5
2018,490326,E,14.0
2018,490332,E,13.3
2018,490336,E,16.9
2018,490337,E,71.8
2018,490345,E,60.0
2018,490348,E,46.7
2018,490356,E,95.2
2018,490360,E,42.1
2018,490363,E,69.2
2018,490364,E,22.7
2018,490368,E,67.4
2018,490390,E,70.2
2018,491316,E,17.8
2018,491318,E,21.2
2018,491320,E,23.3
2018,500304,I,37.5
2018,500314,I,91.0
2018,500316,E,58.3
2018,500332,I,53.4
2018,500337,I,85.7
2018,510308,E,33.3
2018,510326,E,41.0
2018,510328,E,36.4
2018,510332,E,41.7
2018,510334,E,25.8
2018,510336,E,9.1
2018,510340,E,21.1
2018,510343,E,42.6
2018,510356,E,19.8
2018,510358,E,42.9
2018,510360,I,5.4
2018,510372,E,90.5
2018,510373,E,62.6
2018,510374,E,29.4
2018,510377,E,53.3
2018,510378,E,41.6
2018,510388,E,20.1
2018,510396,E,1.2
2018,510404,E,47.4
2018,510408,E,0.0
2018,510410,E,16.4
2018,510414,E,24.5
2018,520304,E,73.7
2018,520308,E,18.8
2018,520328,E,15.8
2018,520336,E,0.0
2018,530302,E,24.8
2018,530308,E,58.5
2018,530312,E,28.2
2018,530320,E,92.6
2018,530340,E,80.9
2018,530346,E,88.8
2018,530354,E,76.5
2018,540304,E,61.8
2018,540308,I,66.3
2018,540316,E,19.2
2018,540320,E,74.6
2018,540325,E,45.2
2018,540326,E,27.4
2018,540328,E,42.0
2018,540338,E,4.0
2018,540340,E,10.9
2018,550312,E,22.1
2018,550314,E,62.4
2018,550316,E,43.4
2018,550328,E,62.0
2018,550336,E,51.9
2018,550340,E,75.4
2018,550342,E,48.1
2018,550348,E,71.8
2018,550356,E,50.0
2018,550360,E,54.2
2018,550362,E,54.1
2018,550364,E,3.6
2018,560304,E,66.7
2018,560316,E,61.1
2018,560324,A,61.5
2018,560328,E,23.7
2018,560332,A,80.0
2018,560338,E,57.7
2018,570306,E,73.8
2018,570312,E,63.2
2018,570320,E,24.0
2018,580308,E,48.7
2018,580316,E,81.4
2018,580320,E,25.0
2018,580324,E,96.6
2018,580356,E,53.5
2018,590306,E,61.9
2018,590316,E,59.6
2018,590320,E,65.5
2018,590332,E,59.6
2018,590336,E,25.7
2018,590340,E,32.1
2018,590344,E,47.2
2018,590352,E,87.9
2018,600300,E,14.0
2018,600308,E,100.0
2018,600314,E,31.9
2018,600316,E,39.2
2018,600318,E,54.5
2018,600319,I,12.2
2018,600322,E,19.8
2018,600328,E,21.1
2018,600329,E,36.2
2018,600335,E,15.9
2018,600336,E,51.8
2018,600338,E,56.5
2018,600344,I,0.0
2018,600346,E,57.3
2018,600349,E,61.3
2018,600352,E,62.5
2018,600357,E,49.5
2018,600362,E,36.1
2018,600365,E,57.4
2018,600366,I,30.8
2018,600367,E,61.1
2018,600368,E,38.7
2018,600369,E,61.7
2018,600374,I,7.9
2018,600379,E,67.1
2018,600382,E,58.7
2018,600383,E,77.6
2018,600384,E,46.1
2018,600385,E,82.3
2018,600392,E,15.4
2018,600398,E,43.0
2018,600406,E,76.2
2018,600408,E,12.5
2018,600409,E,44.7
2018,600410,E,43.4
2018,600411,E,36.6
2018,600412,E,22.6
2018,600413,E,36.5
2018,600414,E,0.0
2018,600416,E,37.7
2018,600418,E,36.0
2018,600420,E,60.6
2018,600422,E,0.0
2018,600424,E,37.7
2018,600429,I,75.2
2018,600432,E,40.5
2018,600433,E,70.9
2018,600435,E,64.3
2018,600436,E,29.1
2018,600437,E,43.0
2018,600438,E,54.7
2018,600440,E,46.2
2018,600442,E,41.0
2018,600444,E,42.3
2018,600446,E,12.8
2018,600447,E,18.5
2018,600449,E,31.4
2018,600451,E,81.7
2018,600453,E,39.6
2018,600454,A,0.0
2018,600459,E,50.0
2018,600462,I,38.0
2018,600463,E,58.7
2018,600464,E,43.4
2018,600468,E,57.0
2018,600471,E,51.1
2018,600474,E,25.0
2018,600475,E,63.2
2018,600478,E,9.4
2018,600484,E,23.7
2018,600485,E,52.5
2018,600488,I,0.0
2018,600489,I,34.2
2018,600491,E,43.9
2018,600492,E,47.4
2018,600493,E,90.1
2018,600494,E,2.2
2018,600500,E,23.0
2018,600501,E,54.4
2018,600503,E,32.3
2018,600507,E,25.2
2018,600512,E,38.0
2018,600515,E,33.3
2018,600516,E,50.0
2018,600517,I,1.5
2018,600519,E,5.0
2018,600521,E,0.0
2018,600522,E,89.1
2018,600527,E,62.1
2018,600530,E,59.6
2018,600532,I,43.6
2018,600534,E,28.7
2018,600545,E,10.4
2018,600546,E,39.6
2018,600549,E,22.4
2018,600550,E,18.8
2018,600553,I,36.3
2018,600557,E,59.3
2018,600558,E,49.1
2018,600565,E,80.0
2018,600566,E,59.3
2018,600571,E,74.4
2018,600574,I,43.6
2018,600577,I,10.7
2018,600586,E,43.4
2018,600587,E,10.9
2018,600588,E,59.2
2018,600589,E,9.8
2018,600590,E,54.1
2018,610320,E,50.8
2018,610322,E,37.9
2018,620312,E,28.3
2018,620318,E,12.7
2018,620324,E,58.3
2018,620334,E,81.0
2018,620336,E,45.0
2018,630304,E,93.3
2018,630312,E,52.6
2018,630316,E,55.1
2018,630324,E,63.5
2018,630328,I,41.7
2018,630342,E,83.1
2018,630348,E,84.3
2018,630352,E,42.7
2018,630364,E,31.0
2018,630368,E,45.0
2018,630373,E,24.0
2018,630376,I,64.7
2018,640302,E,22.8
2018,640304,E,55.4
2018,640306,E,0.0
2018,640308,E,95.1
2018,640316,E,34.5
2018,640324,E,80.4
2018,640332,E,30.4
2018,640336,E,19.6
2018,640348,E,51.3
2018,640360,E,77.8
2018,640376,E,82.1
2018,640396,E,31.6
2018,640400,E,26.9
2018,650304,E,48.5
2018,650308,E,47.8
2018,650309,E,80.0
2018,650312,E,25.5
2018,650316,E,76.5
2018,650324,E,62.3
2018,650328,E,32.1
2018,650332,I,21.6
2018,650339,E,57.9
2018,650341,E,10.5
2018,650345,I,0.0
2018,650346,E,1.5
2018,650348,E,0.0
2018,650353,E,61.3
2018,650356,E,72.3
2018,650362,E,88.3
2018,650366,E,77.8
2018,650368,E,30.8
2018,650380,E,78.4
2018,650384,E,38.1
2018,650400,E,62.3
2018,650404,E,53.0
2018,650408,E,91.3
2018,650420,E,72.1
2018,660306,E,27.5
2018,660320,E,0.0
2018,660360,E,76.2
2018,670304,E,75.2
2018,670308,E,45.7
2018,670310,E,35.2
2018,670312,E,52.9
2018,670314,E,60.9
2018,670321,E,58.2
2018,670323,E,20.0
2018,670329,E,36.1
2018,670330,E,10.5
2018,670332,E,40.5
2018,670335,E,40.2
2018,670337,E,56.6
2018,670338,E,18.8
2018,670341,E,14.4
2018,670342,E,24.4
2018,670343,E,16.2
2018,670346,E,54.0
2018,670347,E,71.3
2018,670350,E,45.3
2018,680308,E,97.8
2018,680312,E,77.3
2018,680324,E,40.7
2018,680328,E,31.1
2018,680329,E,98.7
2018,680330,E,53.7
2018,680336,E,87.8
2018,681300,E,76.9
2018,681304,E,
2018,681310,E,91.5
2018,681311,E,93.8
2018,681312,E,78.1
2018,681316,E,28.9
2018,681320,E,99.0
2018,681326,E,95.4
2018,681330,E,90.9
2018,681332,E,97.1
2018,681334,E,96.7
2018,690324,E,41.8
2018,700306,E,11.3
2018,700314,E,14.5
2018,700316,E,75.0
2018,700318,E,47.9
2018,700320,E,45.3
2018,700324,E,46.8
2018,700328,E,20.6
2018,710312,E,24.7
2018,710318,E,74.1
2018,710323,E,78.2
2018,710324,E,72.1
2018,710328,I,33.9
2018,710332,E,60.7
2018,710344,E,75.3
2018,710347,E,88.0
2018,720304,E,75.9
2018,730332,E,72.0
2018,730334,E,50.0
2018,730340,E,23.7
2018,730348,E,13.6
2018,730354,E,72.4
2018,730356,E,57.9
2018,730368,E,71.4
2018,740304,E,56.6
2018,740310,E,49.2
2018,740320,I,52.9
2018,740330,E,66.4
2018,740332,I,92.1
2018,740334,E,68.3
2018,740336,E,60.3
2018,740338,E,45.2
2018,740352,I,41.5
2018,740358,I,72.2
2018,740360,E,48.5
2018,740368,E,46.7
2018,740375,E,87.0
2018,740376,I,65.0
2018,740379,E,66.9
2018,740380,E,25.9
2018,740390,E,11.5
2018,740396,I,43.2
2018,740400,E,43.1
2018,740406,E,10.8
2018,750304,E,55.7
2018,750314,E,63.0
2018,750320,E,92.3
2018,750328,E,75.0
2018,760304,E,63.9
2018,760316,E,83.0
2018,760320,E,73.2
2018,760324,E,89.7
2018,760328,E,62.5
2018,760329,E,65.7
2018,760330,E,66.7
2018,760331,E,86.3
2018,760332,E,68.1
2018,760336,E,86.5
2018,760340,E,2.0
2018,760344,E,36.4
2018,760356,E,74.0
2018,760359,E,72.1
2018,760364,E,29.6
2018,760368,E,49.4
2018,760376,E,75.0
2018,761312,E,75.0
2018,761320,E,68.5
2018,761321,E,65.1
2018,761328,E,61.0
2018,761332,E,28.4
2018,770310,E,73.9
2018,770318,E,86.2
2018,770340,E,92.0
2018,770344,E,84.9
2018,770346,E,63.6
2018,770368,E,84.8
2018,770370,E,44.2
2018,780320,E,41.0
2018,780322,E,17.7
2018,780328,E,24.0
2018,780329,E,35.9
2018,780340,E,53.9
2018,780344,I,31.7
2018,780356,E,76.3
2018,780360,I,8.7
2018,780364,E,27.5
2018,780374,E,50.0
2018,780376,E,50.0
2018,780384,I,9.4
2018,780390,E,19.6
2018,780392,E,21.2
2018,780394,E,0.0
2018,780398,E,0.9
2018,780400,E,0.0
2018,780407,E,51.1
2018,780408,E,24.4
2018,780412,E,1.2
2018,780416,E,32.2
2018,780417,E,23.3
2018,780418,E,45.5
2018,790302,E,61.8
2018,790310,E,40.0
2018,790318,E,1.8
2018,790322,E,51.4
2018,790327,E,44.8
2018,790334,E,66.7
2018,790344,E,2.5
2018,790347,E,28.3
2018,790350,E,41.5
2018,790358,E,29.5
2018,790362,E,70.4
2018,790386,E,100.0
2018,790390,E,43.5
2018,790398,E,90.3
2018,790402,E,49.5
2018,800312,E,78.7
2018,800315,E,0.0
2018,800316,E,23.9
2018,800324,E,16.7
2018,800346,E,50.0
2018,800347,E,63.3
2018,800348,E,21.4
2018,800352,E,35.8
2018,800356,E,55.4
2018,800359,E,13.5
2018,800360,E,44.2
2018,800364,E,0.0
2018,800366,E,36.4
2018,800368,E,56.9
2018,800372,E,27.5
2018,800373,E,5.0
2018,800392,E,47.4
2018,800412,E,58.8
2018,810328,E,48.6
2018,810336,E,42.4
2018,810344,E,58.3
2018,810350,E,37.7
2018,810360,E,73.7
2018,810364,E,35.7
2018,810370,E,26.5
2018,810388,E,32.0
2018,810396,E,37.5
2018,810400,E,34.2
2018,820312,E,86.3
2018,820320,E,51.7
2018,820340,E,55.2
2018,820346,E,17.4
2018,820350,E,94.0
2018,820364,E,56.5
2018,820376,E,32.9
2018,820384,E,24.4
2018,820554,,69.4
2018,821316,E,80.3
2018,830312,E,31.4
2018,830320,E,0.0
2018,830328,E,62.3
2018,830336,E,75.0
2018,830356,E,89.5
2018,830360,E,69.9
2018,830364,E,1.1
2018,840304,E,48.0
2018,840308,E,70.3
2018,840310,E,65.9
2018,840312,E,57.7
2018,840316,E,53.4
2018,840320,E,13.2
2018,840324,E,82.4
2018,840336,E,21.2
2018,840342,I,50.9
2018,840344,E,64.7
2018,840360,E,76.6
2018,850312,E,30.8
2018,850314,E,82.5
2018,850316,E,2.7
2018,850320,E,52.4
2018,850328,E,0.0
2018,850336,E,77.8
2018,850340,E,28.0
2018,850342,E,48.7
2018,850348,E,33.3
2018,850354,E,62.2
2018,850356,E,28.9
2018,860302,E,81.0
2018,860308,E,68.6
2018,860312,E,47.3
2018,860320,E,77.3
2018,860324,E,51.2
2018,860332,E,37.9
2018,860339,E,75.5
2018,860344,E,33.3
2018,860348,E,0.0
2018,860356,E,12.0
2018,860360,E,85.4
2018,861304,E,87.3
2018,862308,E,33.3
2018,870320,E,66.7
2018,870324,E,98.1
2018,880304,E,88.2
2018,880318,E,71.0
2018,880324,E,40.9
2018,880336,E,72.2
2018,890308,E,37.8
2018,900302,E,61.5
2018,900303,E,83.1
2018,900304,E,22.5
2018,900305,E,63.1
2018,900306,E,28.0
2018,900307,E,55.2
2018,900312,E,77.5
2018,900318,E,45.9
2018,900320,E,15.4
2018,900328,E,76.8
2018,900332,E,37.1
2018,900334,E,61.6
2018,900340,E,41.2
2018,900341,E,80.3
2018,900347,E,48.7
2018,900351,E,0.0
2018,900352,E,28.4
2018,900353,E,59.0
2018,900354,E,44.0
2018,900356,E,87.5
2018,900358,E,36.8
2018,900363,E,38.9
2018,900364,E,67.6
2018,900368,E,72.5
2018,900370,E,38.8
2018,900372,E,25.0
2018,900376,E,72.7
2018,900380,E,19.7
2018,900384,E,74.3
2018,900388,E,36.7
2018,910304,E,53.2
2018,910311,E,53.4
2018,910314,E,50.0
2018,910340,E,14.3
2018,910346,E,60.6
2018,910356,E,50.0
2018,910360,E,59.1
2018,910380,E,34.2
2018,920302,E,43.4
2018,920303,E,80.8
2018,920304,E,78.0
2018,920306,E,90.4
2018,920307,E,71.2
2018,920308,E,83.3
2018,920320,E,69.7
2018,920325,E,61.5
2018,920326,E,47.9
2018,920327,E,56.9
2018,920328,E,48.9
2018,920329,E,55.7
2018,920332,E,62.6
2018,920334,E,48.3
2018,920336,E,47.9
2018,920340,E,56.5
2018,920342,E,41.2
2018,920344,E,66.7
2018,920352,E,61.2
2018,920358,E,62.2
2018,920362,E,51.9
