AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,School Name,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,unit_code
0.0109375,0.0125,0.0234375,0.0640625,0.0484375,0.1125,0.1625,0.19375,0.35625,0.0015625,0.0,0.0015625,0.2625,0.2890625,0.5515625,0.0015625,0.0,0.0015625,Avery's Creek Elementary,0.021875,0.034375,0.05625,0.2,0.2484375,0.4484375,110410
0.0022624434389140274,0.00904977375565611,0.011312217194570135,0.011312217194570135,0.011312217194570135,0.02262443438914027,0.083710407239819,0.1085972850678733,0.19230769230769232,0.004524886877828055,0.004524886877828055,0.00904977375565611,0.1085972850678733,0.15610859728506787,0.2647058823529412,0.0,0.0,0.0,Williams Elementary,0.006787330316742082,0.02262443438914027,0.029411764705882353,0.3733031674208145,0.36199095022624433,0.7352941176470589,110412
0.014456316781898177,0.016341923318667503,0.030798240100565682,0.05405405405405406,0.0590823381521056,0.11313639220615965,0.05593966059082338,0.07039597737272156,0.12633563796354494,0.0006285355122564425,0.0018856065367693275,0.00251414204902577,0.1451917033312382,0.17473287240729102,0.3199245757385292,0.0006285355122564425,0.0,0.0006285355122564425,Roberson High,0.01948460087994972,0.02702702702702703,0.046511627906976744,0.3431803896920176,0.3368950345694532,0.6800754242614707,110416
0.01639344262295082,0.007451564828614009,0.02384500745156483,0.07749627421758569,0.06110283159463487,0.13859910581222057,0.08792846497764531,0.09687034277198212,0.18479880774962743,0.0,0.0,0.0,0.21013412816691504,0.19821162444113263,0.4083457526080477,0.0,0.0,0.0,Valley Springs Middle,0.028315946348733235,0.03278688524590164,0.06110283159463487,0.2846497764530551,0.30700447093889716,0.5916542473919523,110420
0.024691358024691357,0.02194787379972565,0.04663923182441701,0.0644718792866941,0.08367626886145405,0.14814814814814814,0.08641975308641975,0.09465020576131687,0.18106995884773663,0.0013717421124828531,0.0027434842249657062,0.00411522633744856,0.20713305898491083,0.24417009602194786,0.4513031550068587,0.0,0.0,0.0,Estes Elementary,0.03017832647462277,0.0411522633744856,0.07133058984910837,0.23868312757201646,0.3100137174211248,0.5486968449931413,110422
0.002680965147453083,0.005361930294906166,0.00804289544235925,0.00804289544235925,0.00804289544235925,0.0160857908847185,0.058981233243967826,0.07506702412868632,0.13404825737265416,0.0,0.0,0.0,0.0777479892761394,0.09115281501340483,0.16890080428954424,0.0,0.0,0.0,Weaverville Elementary,0.00804289544235925,0.002680965147453083,0.010723860589812333,0.44235924932975873,0.38873994638069703,0.8310991957104558,110428
0.008968609865470852,0.0,0.008968609865470852,0.013452914798206279,0.004484304932735426,0.017937219730941704,0.06278026905829596,0.04484304932735426,0.10762331838565023,0.0,0.004484304932735426,0.004484304932735426,0.09417040358744394,0.05829596412556054,0.15246636771300448,0.004484304932735426,0.0,0.004484304932735426,Weaverville Primary,0.004484304932735426,0.004484304932735426,0.008968609865470852,0.40358744394618834,0.4439461883408072,0.8475336322869955,110432
0.004893964110929853,0.004893964110929853,0.009787928221859706,0.01957585644371941,0.013050570962479609,0.03262642740619902,0.08482871125611746,0.09135399673735727,0.1761827079934747,0.0032626427406199023,0.0016313213703099511,0.004893964110929853,0.1272430668841762,0.11582381729200653,0.24306688417618272,0.0032626427406199023,0.0,0.0032626427406199023,West Buncombe Elementary,0.011419249592169658,0.004893964110929853,0.01631321370309951,0.38825448613376834,0.36867862969004894,0.7569331158238173,110436
0.0,0.0,0.0,0.027972027972027972,0.04195804195804196,0.06993006993006994,0.16783216783216784,0.1258741258741259,0.2937062937062937,0.0,0.0,0.0,0.2097902097902098,0.1888111888111888,0.3986013986013986,0.006993006993006993,0.006993006993006993,0.013986013986013986,Woodfin Elementary,0.006993006993006993,0.013986013986013986,0.02097902097902098,0.3146853146853147,0.2867132867132867,0.6013986013986014,110444
0.020497803806734993,0.021961932650073207,0.0424597364568082,0.055636896046852125,0.04538799414348463,0.10102489019033675,0.09663250366032211,0.10395314787701318,0.2005856515373353,0.0,0.0014641288433382138,0.0014641288433382138,0.19912152269399708,0.2108345534407028,0.40995607613469986,0.0,0.0014641288433382138,0.0014641288433382138,Koontz Intermediate,0.02635431918008785,0.036603221083455345,0.0629575402635432,0.3118594436310395,0.2781844802342606,0.5900439238653001,110450
0.0013736263736263737,0.0027472527472527475,0.004120879120879121,0.027472527472527472,0.028846153846153848,0.05631868131868132,0.10164835164835165,0.11675824175824176,0.2184065934065934,0.0013736263736263737,0.0,0.0013736263736263737,0.17307692307692307,0.18681318681318682,0.3598901098901099,0.005494505494505495,0.008241758241758242,0.013736263736263736,Eblen Intermediate,0.03571428571428571,0.03021978021978022,0.06593406593406594,0.30357142857142855,0.33653846153846156,0.6401098901098901,110451
0.03,0.01,0.04,0.02,0.0,0.02,0.06,0.05,0.11,0.0,0.0,0.0,0.12,0.07,0.19,0.0,0.0,0.0,Nesbitt Discovery Academy,0.01,0.01,0.02,0.32,0.49,0.81,110500
