year,unit_code,category_cd,School_Name,Lea_Name,State_Name,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses
2015,510324,H,Clayton High,Johnston County Schools,State Of North Carolina,0.935527199462727,0.113498992612492,0.750167897918066,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510327,H,Cleveland High,Johnston County Schools,State Of North Carolina,1.0,0.0907830907830908,0.692307692307692,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510333,H,Corinth Holders High,Johnston County Schools,State Of North Carolina,1.0,0.0820668693009119,0.756231003039514,0.00547112462006079,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510368,H,North Johnston High,Johnston County Schools,State Of North Carolina,0.872077028885832,0.0330123796423659,0.766162310866575,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510376,T,Princeton High,Johnston County Schools,State Of North Carolina,1.0,0.0316205533596838,0.867588932806324,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510380,H,South Campus Community High,Johnston County Schools,State Of North Carolina,1.0,,0.48,0.08,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510399,H,Smithfield-Selma High,Johnston County Schools,State Of North Carolina,0.970784641068447,0.0776293823038397,0.626878130217028,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510402,H,South Johnston High,Johnston County Schools,State Of North Carolina,1.0,0.0231362467866324,0.754927163667524,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510406,H,West Johnston High,Johnston County Schools,State Of North Carolina,0.777027027027027,0.0893393393393393,0.727477477477477,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,510LEA,,,Johnston County Schools,State Of North Carolina,,,,,0.915975733063701,0.0721941354903943,0.704651162790698,0.00111223458038423,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
