year,unit_code,School_Name,Lea_Name,State_Name,Category_Cd,sat_avg_score_num,lea_sat_avg_score_num,st_sat_avg_score_num,nat_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,st_sat_participation_pct,nat_sat_participation_pct,esea_attendance,lea_esea_attendance,ap_participation_pct,lea_ap_participation_pct,st_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,st_ap_pct_3_or_above,ib_participation_pct,lea_ib_participation_pct,st_ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,st_ib_pct_4_or_above
2017,290365,South Davidson High,Davidson County Schools,State Of North Carolina,H,1065.0,1078.0,1074.0,1044.0,0.584,0.405,0.44,0.0,,,0.15,0.12,0.16,0.33,0.51,0.51,,,,,,0.95
2017,290366,"Southwood Elementary, Lexington",Davidson County Schools,State Of North Carolina,E,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,290367,South Davidson Middle,Davidson County Schools,State Of North Carolina,M,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,290375,Tyro Elementary,Davidson County Schools,State Of North Carolina,E,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,290376,Tyro Middle,Davidson County Schools,State Of North Carolina,M,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,290380,Wallburg Elementary,Davidson County Schools,State Of North Carolina,E,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,290384,Welcome Elementary,Davidson County Schools,State Of North Carolina,E,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,290388,West Davidson High,Davidson County Schools,State Of North Carolina,H,1070.0,1078.0,1074.0,1044.0,0.483,0.405,0.44,0.0,,,0.14,0.12,0.16,0.33,0.51,0.51,,,,,,0.95
2017,290389,Yadkin Valley Regional Career Academy,Davidson County Schools,State Of North Carolina,H,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,290LEA,,Davidson County Schools,State Of North Carolina,,,1078.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.12,0.16,,0.51,0.51,,,,,,0.95
2017,291308,Charles England Elementary School,Lexington City Schools,State Of North Carolina,E,,958.0,1074.0,1044.0,,0.597,0.44,0.0,,,,0.13,0.16,,0.18,0.51,,,,,,0.95
2017,291332,Lexington Middle School,Lexington City Schools,State Of North Carolina,M,,958.0,1074.0,1044.0,,0.597,0.44,0.0,,,,0.13,0.16,,0.18,0.51,,,,,,0.95
2017,291336,Lexington Senior High,Lexington City Schools,State Of North Carolina,H,958.0,958.0,1074.0,1044.0,0.643,0.597,0.44,0.0,,,0.13,0.13,0.16,0.18,0.18,0.51,,,,,,0.95
2017,291340,Pickett Elementary School,Lexington City Schools,State Of North Carolina,E,,958.0,1074.0,1044.0,,0.597,0.44,0.0,,,,0.13,0.16,,0.18,0.51,,,,,,0.95
2017,291348,South Lexington School,Lexington City Schools,State Of North Carolina,E,,958.0,1074.0,1044.0,,0.597,0.44,0.0,,,,0.13,0.16,,0.18,0.51,,,,,,0.95
2017,291350,South Lexington Development Center,Lexington City Schools,State Of North Carolina,A,,958.0,1074.0,1044.0,,0.597,0.44,0.0,,,,0.13,0.16,,0.18,0.51,,,,,,0.95
2017,291352,Southwest Elementary School,Lexington City Schools,State Of North Carolina,E,,958.0,1074.0,1044.0,,0.597,0.44,0.0,,,,0.13,0.16,,0.18,0.51,,,,,,0.95
2017,291LEA,,Lexington City Schools,State Of North Carolina,,,958.0,1074.0,1044.0,,0.597,0.44,0.0,,,,0.13,0.16,,0.18,0.51,,,,,,0.95
2017,292316,Liberty Drive Elementary,Thomasville City Schools,State Of North Carolina,E,,952.0,1074.0,1044.0,,0.567,0.44,0.0,,,,0.12,0.16,,0.16,0.51,,,,,,0.95
2017,292318,Thomasville Primary,Thomasville City Schools,State Of North Carolina,E,,952.0,1074.0,1044.0,,0.567,0.44,0.0,,,,0.12,0.16,,0.16,0.51,,,,,,0.95
2017,292320,Thomasville Middle,Thomasville City Schools,State Of North Carolina,M,,952.0,1074.0,1044.0,,0.567,0.44,0.0,,,,0.12,0.16,,0.16,0.51,,,,,,0.95
2017,292324,Thomasville High,Thomasville City Schools,State Of North Carolina,H,952.0,952.0,1074.0,1044.0,0.567,0.567,0.44,0.0,,,0.12,0.12,0.16,0.16,0.16,0.51,,,,,,0.95
2017,292LEA,,Thomasville City Schools,State Of North Carolina,,,952.0,1074.0,1044.0,,0.567,0.44,0.0,,,,0.12,0.16,,0.16,0.51,,,,,,0.95
2017,300306,Central Davie Academy,Davie County Schools,State Of North Carolina,T,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,0.1,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300308,Cooleemee Elementary,Davie County Schools,State Of North Carolina,E,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300310,Cornatzer Elementary,Davie County Schools,State Of North Carolina,E,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300312,Davie County High,Davie County Schools,State Of North Carolina,H,1112.0,1112.0,1074.0,1044.0,0.359,0.4,0.44,0.0,,,0.2,0.18,0.16,0.57,0.57,0.51,,,,,,0.95
2017,300314,Davie County Early College High,Davie County Schools,State Of North Carolina,H,1113.0,1112.0,1074.0,1044.0,0.838,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300320,Mocksville Elementary,Davie County Schools,State Of North Carolina,E,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300325,North Davie Middle,Davie County Schools,State Of North Carolina,M,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300326,Pinebrook Elementary,Davie County Schools,State Of North Carolina,E,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300328,Shady Grove Elementary,Davie County Schools,State Of North Carolina,E,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300330,South Davie Middle,Davie County Schools,State Of North Carolina,M,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300336,William R Davie Elementary,Davie County Schools,State Of North Carolina,E,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300337,William Ellis Middle,Davie County Schools,State Of North Carolina,M,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,300LEA,,Davie County Schools,State Of North Carolina,,,1112.0,1074.0,1044.0,,0.4,0.44,0.0,,,,0.18,0.16,,0.57,0.51,,,,,,0.95
2017,310304,B F Grady Elementary,Duplin County Schools,State Of North Carolina,I,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310308,Beulaville Elementary,Duplin County Schools,State Of North Carolina,I,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310324,Charity Middle,Duplin County Schools,State Of North Carolina,M,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310330,Chinquapin Elementary,Duplin County Schools,State Of North Carolina,I,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310336,Warsaw Elementary,Duplin County Schools,State Of North Carolina,E,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310338,Duplin Early College High,Duplin County Schools,State Of North Carolina,H,1061.0,977.0,1074.0,1044.0,0.286,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310340,E E Smith Middle,Duplin County Schools,State Of North Carolina,I,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310344,East Duplin High,Duplin County Schools,State Of North Carolina,H,968.0,977.0,1074.0,1044.0,0.181,0.289,0.44,0.0,,,0.07,,0.16,0.35,0.31,0.51,,,,,,0.95
2017,310352,James Kenan High,Duplin County Schools,State Of North Carolina,H,923.0,977.0,1074.0,1044.0,0.272,0.289,0.44,0.0,,,,,0.16,0.33,0.31,0.51,,,,,,0.95
2017,310356,Kenansville Elementary,Duplin County Schools,State Of North Carolina,E,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310360,North Duplin Elementary,Duplin County Schools,State Of North Carolina,E,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310364,North Duplin Jr Sr High,Duplin County Schools,State Of North Carolina,T,1027.0,977.0,1074.0,1044.0,0.427,0.289,0.44,0.0,,,0.08,,0.16,0.45,0.31,0.51,,,,,,0.95
2017,310384,Rose Hill-Magnolia Elementary,Duplin County Schools,State Of North Carolina,E,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310388,Wallace Elementary,Duplin County Schools,State Of North Carolina,E,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310392,Wallace-Rose Hill High,Duplin County Schools,State Of North Carolina,H,968.0,977.0,1074.0,1044.0,0.39,0.289,0.44,0.0,,,0.07,,0.16,0.16,0.31,0.51,,,,,,0.95
2017,310396,Warsaw Middle,Duplin County Schools,State Of North Carolina,I,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,310LEA,,Duplin County Schools,State Of North Carolina,,,977.0,1074.0,1044.0,,0.289,0.44,0.0,,,,,0.16,,0.31,0.51,,,,,,0.95
2017,320304,Bethesda Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320306,"Brogden Middle, Durham",Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320308,Burton Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320309,J D Clement Early College HS,Durham Public Schools,State Of North Carolina,H,1081.0,1027.0,1074.0,1044.0,0.889,0.513,0.44,0.0,,,,0.19,0.16,0.95,0.5,0.51,,,,,0.95,0.95
2017,320310,Eastway Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320312,C E Jordan High,Durham Public Schools,State Of North Carolina,H,1114.0,1027.0,1074.0,1044.0,0.511,0.513,0.44,0.0,,,0.26,0.19,0.16,0.7,0.5,0.51,,,,,0.95,0.95
2017,320313,Easley Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320314,The School for Creative Studies,Durham Public Schools,State Of North Carolina,T,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,0.2,0.19,0.16,0.33,0.5,0.51,,,,,0.95,0.95
2017,320315,Eno Valley Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320316,George L Carrington Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320317,City of Medicine Academy,Durham Public Schools,State Of North Carolina,H,997.0,1027.0,1074.0,1044.0,0.581,0.513,0.44,0.0,,,0.29,0.19,0.16,0.55,0.5,0.51,,,,,0.95,0.95
2017,320318,Club Boulevard Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320319,"Creekside Elementary, Durham",Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320320,Glenn Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320322,Durham's Performance Learning Center,Durham Public Schools,State Of North Carolina,H,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,0.95,0.5,0.51,,,,,0.95,0.95
2017,320323,Durham School of the Arts,Durham Public Schools,State Of North Carolina,T,1142.0,1027.0,1074.0,1044.0,0.575,0.513,0.44,0.0,,,0.33,0.19,0.16,0.74,0.5,0.51,,,,,0.95,0.95
2017,320324,"Hillandale Elementary, Durham",Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320325,Hillside High,Durham Public Schools,State Of North Carolina,H,922.0,1027.0,1074.0,1044.0,0.626,0.513,0.44,0.0,,,0.09,0.19,0.16,0.07,0.5,0.51,0.06,,,0.95,0.95,0.95
2017,320327,Hope Valley Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320328,Holt Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320329,Holton Career and Resource Center,Durham Public Schools,State Of North Carolina,,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320332,Forest View Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320336,DPS Hospital School,Durham Public Schools,State Of North Carolina,A,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320338,James E Shepard Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320339,Lakewood Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320340,Little River Elementary,Durham Public Schools,State Of North Carolina,I,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320341,Lakeview School,Durham Public Schools,State Of North Carolina,T,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320342,Lakewood Montessori Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320343,Lucas Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320344,Fayetteville Street Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320346,Lowe's Grove Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320347,George Watts Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320348,Mangum Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320352,Merrick-Moore Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320353,Middle College HS @ DTCC,Durham Public Schools,State Of North Carolina,H,1076.0,1027.0,1074.0,1044.0,0.316,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320354,Morehead Montessori,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320355,Neal Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320356,Northern High,Durham Public Schools,State Of North Carolina,H,992.0,1027.0,1074.0,1044.0,0.423,0.513,0.44,0.0,,,0.2,0.19,0.16,0.25,0.5,0.51,,,,,0.95,0.95
2017,320360,"Oak Grove Elementary, Durham",Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320362,"Parkwood Elementary, Durham",Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320363,E K Powe Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320364,Pearsontown Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320365,"Riverside High, Durham",Durham Public Schools,State Of North Carolina,H,1077.0,1027.0,1074.0,1044.0,0.505,0.513,0.44,0.0,,,0.2,0.19,0.16,0.41,0.5,0.51,,,,,0.95,0.95
2017,320366,Sherwood Githens Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320367,R N Harris Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320368,Southern School of Energy and Sustainabi,Durham Public Schools,State Of North Carolina,H,881.0,1027.0,1074.0,1044.0,0.479,0.513,0.44,0.0,,,0.13,0.19,0.16,0.12,0.5,0.51,,,,,0.95,0.95
2017,320369,"Sandy Ridge Elementary, Durham",Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320370,Rogers-Herr Middle,Durham Public Schools,State Of North Carolina,M,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320372,"Southwest Elementary, Durham",Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320374,C C Spaulding Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320376,Spring Valley Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320388,W G Pearson Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320400,Y E Smith Elementary,Durham Public Schools,State Of North Carolina,E,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,320701,Hillside New Tech High,Durham Public Schools,State Of North Carolina,H,967.0,1027.0,1074.0,1044.0,0.643,0.513,0.44,0.0,,,0.14,0.19,0.16,0.45,0.5,0.51,,,,,0.95,0.95
2017,320LEA,,Durham Public Schools,State Of North Carolina,,,1027.0,1074.0,1044.0,,0.513,0.44,0.0,,,,0.19,0.16,,0.5,0.51,,,,,0.95,0.95
2017,32A000,Maureen Joy Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32B000,Healthy Start Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32C000,Carter Community Charter,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32D000,Kestrel Heights School,Charter and Non-District Affiliated Schools,State Of North Carolina,A,954.0,,1074.0,1044.0,0.141,,0.44,0.0,,,0.08,,0.16,0.12,,0.51,,,,,,0.95
2017,32H000,Research Triangle Charter,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32K000,Central Park School For Child,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32L000,Voyager Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,1054.0,,1074.0,1044.0,0.517,,0.44,0.0,,,0.44,,0.16,0.31,,0.51,,,,,,0.95
2017,32M000,Global Scholars Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32N000,Research Triangle High School,Charter and Non-District Affiliated Schools,State Of North Carolina,H,1190.0,,1074.0,1044.0,0.598,,0.44,0.0,,,0.36,,0.16,0.7,,0.51,,,,,,0.95
2017,32P000,The Institute Development Young Leaders,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32Q000,Reaching All Minds Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,E,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32R000,Excelsior Classical Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,E,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,32S000,KIPP Durham College Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina,M,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,330304,G W Bulluck Elementary,Edgecombe County Public School,State Of North Carolina,E,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330308,G W Carver Elementary,Edgecombe County Public School,State Of North Carolina,E,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330312,Coker-Wimberly Elementary,Edgecombe County Public School,State Of North Carolina,E,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330326,Edgecombe Early College High,Edgecombe County Public School,State Of North Carolina,H,1097.0,976.0,1074.0,1044.0,0.404,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330328,North Edgecombe High,Edgecombe County Public School,State Of North Carolina,H,945.0,976.0,1074.0,1044.0,0.5,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330332,"Phillips Middle, Battleboro",Edgecombe County Public School,State Of North Carolina,M,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330334,Princeville Elementary,Edgecombe County Public School,State Of North Carolina,E,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330340,South Edgecombe Middle,Edgecombe County Public School,State Of North Carolina,M,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330344,W A Pattillo Middle,Edgecombe County Public School,State Of North Carolina,M,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330348,West Edgecombe Middle,Edgecombe County Public School,State Of North Carolina,M,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330350,SouthWest Edgecombe High,Edgecombe County Public School,State Of North Carolina,H,1003.0,976.0,1074.0,1044.0,0.307,0.412,0.44,0.0,,,,,0.16,0.4,0.19,0.51,,,,,,0.95
2017,330354,Stocks Elementary,Edgecombe County Public School,State Of North Carolina,E,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330358,Tarboro High,Edgecombe County Public School,State Of North Carolina,H,924.0,976.0,1074.0,1044.0,0.541,0.412,0.44,0.0,,,0.08,,0.16,,0.19,0.51,,,,,,0.95
2017,330360,Martin Millennium Academy,Edgecombe County Public School,State Of North Carolina,I,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,330LEA,,Edgecombe County Public School,State Of North Carolina,,,976.0,1074.0,1044.0,,0.412,0.44,0.0,,,,,0.16,,0.19,0.51,,,,,,0.95
2017,33A000,North East Carolina Prep,Charter and Non-District Affiliated Schools,State Of North Carolina,A,968.0,,1074.0,1044.0,0.491,,0.44,0.0,,,0.21,,0.16,0.23,,0.51,,,,,,0.95
2017,340308,Ashley Academy,Forsyth County Schools,State Of North Carolina,E,,1079.0,1074.0,1044.0,,0.491,0.44,0.0,,,,0.2,0.16,,0.61,0.51,,,,,0.95,0.95
2017,340311,Atkins Academic & Tech High,Forsyth County Schools,State Of North Carolina,H,1054.0,1079.0,1074.0,1044.0,0.685,0.491,0.44,0.0,,,0.27,0.2,0.16,0.61,0.61,0.51,,,,,0.95,0.95
2017,340314,Bolton Elementary,Forsyth County Schools,State Of North Carolina,E,,1079.0,1074.0,1044.0,,0.491,0.44,0.0,,,,0.2,0.16,,0.61,0.51,,,,,0.95,0.95
2017,340320,Brunson Elementary,Forsyth County Schools,State Of North Carolina,E,,1079.0,1074.0,1044.0,,0.491,0.44,0.0,,,,0.2,0.16,,0.61,0.51,,,,,0.95,0.95
2017,340326,Caleb's Creek Elementary,Forsyth County Schools,State Of North Carolina,E,,1079.0,1074.0,1044.0,,0.491,0.44,0.0,,,,0.2,0.16,,0.61,0.51,,,,,0.95,0.95
