year,unit_code,category_cd,total_class_teacher_num,total_nbpts_num,prin_other_pct,prinyrs_0thru3_pct,prinyrs_4thru10_pct,prinyrs_11plus_pct,prin_advance_dgr_pct,_1yr_prin_trnovr_pct,prin_male_pct,prin_female_pct,prin_black_pct,prin_white_pct,School_Name,Lea_Name,State_Name,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,st_highqual_class_pct,st_highqual_class_hp_pct,st_highqual_class_lp_pct,st_highqual_class_all_pct,st_not_highqual_class_hp_pct,st_not_highqual_class_lp_pct,st_not_highqual_class_all_pct,st_prinyrs_0thru3_pct,st_prinyrs_4thru10_pct,st_prinyrs_11plus_pct,st_prin_advance_dgr_pct,st_1yr_prin_trnovr_pct,st_prin_male_pct,st_prin_female_pct,st_prin_black_pct,st_prin_white_pct,st_prin_other_pct
2017,010328,E,101107,11728,,,,,,,,,,,Edwin M Holt Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.139,0.278,0.583,36.0,7.0,0.306,0.125,,,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010340,E,101107,11728,,,,,,,,,,,Elon Elementary,Alamance-Burlington Schools,State Of North Carolina,0.977,0.205,0.295,0.5,44.0,5.0,0.341,0.094,,,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010346,E,101107,11728,,,,,,,,,,,B Everett Jordan Elem,Alamance-Burlington Schools,State Of North Carolina,0.965,0.207,0.379,0.414,29.0,1.0,0.172,0.0,,0.035,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010347,E,101107,11728,,,,,,,,,,,Garrett Elementary,Alamance-Burlington Schools,State Of North Carolina,0.956,0.174,0.283,0.543,45.0,7.0,0.152,0.113,,0.044,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010348,H,101107,11728,,,,,,,,,,,Graham High,Alamance-Burlington Schools,State Of North Carolina,0.833,0.333,0.185,0.481,54.0,2.0,0.167,0.28,,0.167,,0.922,0.211,0.232,0.556,53.0,5.0,0.227,0.141,,0.073,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010350,M,101107,11728,,,,,,,,,,,Graham Middle,Alamance-Burlington Schools,State Of North Carolina,0.785,0.298,0.298,0.404,47.0,2.0,0.17,0.248,,0.194,,0.91,0.198,0.281,0.522,46.0,3.0,0.222,0.185,,0.081,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010351,E,101107,11728,,,,,,,,,,,Grove Park Elementary,Alamance-Burlington Schools,State Of North Carolina,0.973,0.108,0.378,0.514,37.0,2.0,0.135,0.189,,0.027,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010353,M,101107,11728,,,,,,,,,,,Hawfields Middle,Alamance-Burlington Schools,State Of North Carolina,0.974,0.103,0.385,0.513,39.0,6.0,0.205,0.163,,0.026,,0.91,0.198,0.281,0.522,46.0,3.0,0.222,0.185,,0.081,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010354,E,101107,11728,,,,,,,,,,,Harvey R Newlin Elementary,Alamance-Burlington Schools,State Of North Carolina,0.976,0.262,0.238,0.5,41.0,1.0,0.238,0.159,,0.024,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010357,E,101107,11728,,,,,,,,,,,Haw River Elementary,Alamance-Burlington Schools,State Of North Carolina,0.976,0.22,0.244,0.537,41.0,4.0,0.143,0.174,,0.024,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010358,E,101107,11728,,,,,,,,,,,Hillcrest Elementary,Alamance-Burlington Schools,State Of North Carolina,0.954,0.333,0.178,0.489,44.0,5.0,0.182,0.231,,0.023,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010360,H,101107,11728,,,,,,,,,,,Hugh M Cummings High,Alamance-Burlington Schools,State Of North Carolina,0.848,0.258,0.258,0.485,66.0,4.0,0.269,0.106,,0.152,,0.922,0.211,0.232,0.556,53.0,5.0,0.227,0.141,,0.073,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010362,E,101107,11728,,,,,,,,,,,Marvin B Smith Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.194,0.194,0.611,36.0,7.0,0.25,0.183,,,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010364,E,101107,11728,,,,,,,,,,,North Graham Elementary,Alamance-Burlington Schools,State Of North Carolina,0.932,0.167,0.3,0.533,29.0,2.0,0.233,0.087,,0.068,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010372,E,101107,11728,,,,,,,,,,,"Pleasant Grove Elementary, Burlington",Alamance-Burlington Schools,State Of North Carolina,1.0,0.263,0.368,0.368,19.0,1.0,0.3,0.053,,,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010374,E,101107,11728,,,,,,,,,,,R Homer Andrews Elementary,Alamance-Burlington Schools,State Of North Carolina,0.979,0.319,0.213,0.468,47.0,4.0,0.25,0.159,,0.021,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010378,A,101107,11728,,,,,,,,,,,Ray Street Academy,Alamance-Burlington Schools,State Of North Carolina,0.8,0.4,0.15,0.45,20.0,5.0,0.25,0.182,,0.2,,0.8,0.4,0.15,0.45,20.0,5.0,0.25,0.182,,0.2,,,,,,,,0.781,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.058,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010380,E,101107,11728,,,,,,,,,,,South Graham Elementary,Alamance-Burlington Schools,State Of North Carolina,0.957,0.426,0.191,0.383,47.0,4.0,0.128,0.19,,0.043,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010384,E,101107,11728,,,,,,,,,,,South Mebane Elementary,Alamance-Burlington Schools,State Of North Carolina,0.972,0.278,0.306,0.417,36.0,8.0,0.167,0.11,,0.028,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010388,H,101107,11728,,,,,,,,,,,Southern High,Alamance-Burlington Schools,State Of North Carolina,0.952,0.226,0.214,0.56,84.0,7.0,0.214,0.153,,0.036,,0.922,0.211,0.232,0.556,53.0,5.0,0.227,0.141,,0.073,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010390,M,101107,11728,,,,,,,,,,,"Southern Middle, Graham",Alamance-Burlington Schools,State Of North Carolina,0.932,0.227,0.205,0.568,44.0,2.0,0.25,0.141,,0.068,,0.91,0.198,0.281,0.522,46.0,3.0,0.222,0.185,,0.081,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010392,E,101107,11728,,,,,,,,,,,Sylvan Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.182,0.364,0.455,22.0,4.0,0.364,0.236,,,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010394,M,101107,11728,,,,,,,,,,,Turrentine Middle,Alamance-Burlington Schools,State Of North Carolina,0.939,0.204,0.306,0.49,49.0,2.0,0.24,0.204,,0.041,,0.91,0.198,0.281,0.522,46.0,3.0,0.222,0.185,,0.081,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010396,H,101107,11728,,,,,,,,,,,Walter M Williams High,Alamance-Burlington Schools,State Of North Carolina,0.968,0.19,0.222,0.587,63.0,6.0,0.413,0.171,,0.032,,0.922,0.211,0.232,0.556,53.0,5.0,0.227,0.141,,0.073,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010400,H,101107,11728,,,,,,,,,,,Western Alamance High,Alamance-Burlington Schools,State Of North Carolina,0.986,0.157,0.214,0.629,70.0,6.0,0.171,0.133,,0.014,,0.922,0.211,0.232,0.556,53.0,5.0,0.227,0.141,,0.073,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010403,M,101107,11728,,,,,,,,,,,Western Middle,Alamance-Burlington Schools,State Of North Carolina,0.943,0.113,0.321,0.566,53.0,4.0,0.302,0.086,,0.057,,0.91,0.198,0.281,0.522,46.0,3.0,0.222,0.185,,0.081,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010406,M,101107,11728,,,,,,,,,,,Woodlawn Middle,Alamance-Burlington Schools,State Of North Carolina,1.0,0.118,0.265,0.618,34.0,5.0,0.147,0.178,,,,0.91,0.198,0.281,0.522,46.0,3.0,0.222,0.185,,0.081,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010LEA,A,101107,11728,0.028,0.333,0.528,0.139,0.306,0.057,0.417,0.583,0.111,0.861,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.8,0.4,0.15,0.45,20.0,5.0,0.25,0.182,,0.2,,,,,,,,0.781,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.058,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010LEA,E,101107,11728,0.028,0.333,0.528,0.139,0.306,0.057,0.417,0.583,0.111,0.861,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.976,0.251,0.26,0.489,37.0,4.0,0.236,0.131,,0.022,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010LEA,H,101107,11728,0.028,0.333,0.528,0.139,0.306,0.057,0.417,0.583,0.111,0.861,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.922,0.211,0.232,0.556,53.0,5.0,0.227,0.141,,0.073,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,010LEA,M,101107,11728,0.028,0.333,0.528,0.139,0.306,0.057,0.417,0.583,0.111,0.861,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.91,0.198,0.281,0.522,46.0,3.0,0.222,0.185,,0.081,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,01B000,A,101107,11728,,,,,,,,,,,River Mill Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,0.909,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,0.781,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.058,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,01C000,A,101107,11728,,,,,,,,,,,Clover Garden,Charter and Non-District Affiliated Schools,State Of North Carolina,0.949,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,0.781,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.058,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,01D000,T,101107,11728,,,,,,,,,,,The Hawbridge School,Charter and Non-District Affiliated Schools,State Of North Carolina,0.556,,,,27.0,,,,,0.111,,,,,,,,,,,,,,,,,,,0.852,0.215,0.237,0.548,24.0,2.0,0.312,0.167,0.004,0.101,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020302,H,101107,11728,,,,,,,,,,,Alexander Central High,Alexander County Schools,State Of North Carolina,0.947,0.126,0.253,0.621,95.0,22.0,0.253,0.093,0.011,0.042,,0.949,0.121,0.242,0.636,50.0,12.0,0.253,0.093,0.01,0.041,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020303,H,101107,11728,,,,,,,,,,,Alexander Early College,Alexander County Schools,State Of North Carolina,1.0,0.0,0.0,1.0,4.0,1.0,0.25,,,,,0.949,0.121,0.242,0.636,50.0,12.0,0.253,0.093,0.01,0.041,,,,,,,,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020304,E,101107,11728,,,,,,,,,,,Bethlehem Elementary,Alexander County Schools,State Of North Carolina,1.0,0.143,0.464,0.393,28.0,6.0,0.179,0.138,,,,0.987,0.147,0.269,0.583,22.0,6.0,0.244,0.096,,0.013,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020306,M,101107,11728,,,,,,,,,,,East Alexander Middle,Alexander County Schools,State Of North Carolina,0.974,0.154,0.231,0.615,39.0,6.0,0.333,0.098,,0.026,,0.973,0.123,0.26,0.616,37.0,6.0,0.288,0.068,,0.014,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020308,E,101107,11728,,,,,,,,,,,Ellendale Elementary,Alexander County Schools,State Of North Carolina,1.0,0.048,0.286,0.667,21.0,10.0,0.238,0.095,,,,0.987,0.147,0.269,0.583,22.0,6.0,0.244,0.096,,0.013,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020316,E,101107,11728,,,,,,,,,,,Hiddenite Elementary,Alexander County Schools,State Of North Carolina,1.0,0.25,0.111,0.639,36.0,5.0,0.194,0.057,,,,0.987,0.147,0.269,0.583,22.0,6.0,0.244,0.096,,0.013,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020320,E,101107,11728,,,,,,,,,,,Stony Point Elementary,Alexander County Schools,State Of North Carolina,1.0,0.235,0.176,0.588,17.0,2.0,0.176,0.056,,,,0.987,0.147,0.269,0.583,22.0,6.0,0.244,0.096,,0.013,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020324,E,101107,11728,,,,,,,,,,,Sugar Loaf Elementary,Alexander County Schools,State Of North Carolina,1.0,0.0,0.214,0.786,14.0,9.0,0.643,0.0,,,,0.987,0.147,0.269,0.583,22.0,6.0,0.244,0.096,,0.013,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020328,E,101107,11728,,,,,,,,,,,Taylorsville Elementary,Alexander County Schools,State Of North Carolina,0.902,0.19,0.286,0.524,21.0,6.0,0.238,0.205,,0.098,,0.987,0.147,0.269,0.583,22.0,6.0,0.244,0.096,,0.013,,,,,,,,0.963,0.215,0.274,0.511,34.0,4.0,0.298,0.129,0.004,0.027,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
2017,020330,M,101107,11728,,,,,,,,,,,West Alexander Middle,Alexander County Schools,State Of North Carolina,0.971,0.088,0.294,0.618,34.0,6.0,0.235,0.03,,,,0.973,0.123,0.26,0.616,37.0,6.0,0.288,0.068,,0.014,,,,,,,,0.915,0.227,0.26,0.513,41.0,5.0,0.281,0.147,0.004,0.076,,,,,,,,0.427,0.414,0.159,0.213,0.086,0.392,0.602,0.243,0.731,0.026
