year,unit_code,category_cd,Lea_Name,School_Name,State_Name,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,ttl_crimes_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,st_stud_internet_comp_num,digital_media_pct,Byod,grades_BYOD,avg_age_media_collection,_1_to_1_access,books_per_student,grades_1_to_1_access,lea_avg_age_media_collection,lea_books_per_student,st_avg_age_media_collection,st_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,st_wap_num,st_wap_per_classroom,SRC_devices_sent_home,SRC_Grades_Devices_Sent_Home
2017,010353,M,Alamance-Burlington Schools,Hawfields Middle,State Of North Carolina,0.945,0.47,14.49,0.0,0.0,,0.85,0.937,1.34,25.21,0.06,0.0,1.12,0.946,0.79,20.63,0.05,0.0,1.01,0.01,No,-,2000,No,13.5,-,2000,14.19,2000.0,18.55,71.0,1.61,2129.0,1.41,118160.0,1.17,No,-
2017,010354,E,Alamance-Burlington Schools,Harvey R Newlin Elementary,State Of North Carolina,0.95,1.3,5.52,0.0,0.0,,0.85,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1996,No,20.32,-,2000,14.19,2000.0,18.55,52.0,1.16,2129.0,1.41,118160.0,1.17,No,-
2017,010357,E,Alamance-Burlington Schools,Haw River Elementary,State Of North Carolina,0.933,0.4,20.75,0.0,0.0,,2.46,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,2000,No,13.04,-,2000,14.19,2000.0,18.55,50.0,1.14,2129.0,1.41,118160.0,1.17,No,-
2017,010358,E,Alamance-Burlington Schools,Hillcrest Elementary,State Of North Carolina,0.95,0.48,8.83,0.0,0.0,,1.12,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,2003,Yes,15.59,3:04:05,2000,14.19,2000.0,18.55,48.0,1.02,2129.0,1.41,118160.0,1.17,No,-
2017,010360,H,Alamance-Burlington Schools,Hugh M Cummings High,State Of North Carolina,0.897,1.78,19.29,0.11,0.0,,0.93,0.935,1.12,13.71,0.1,0.0,1.12,0.946,1.21,17.75,0.09,0.0,1.01,0.01,No,-,1995,No,11.79,-,2000,14.19,2000.0,18.55,71.0,1.25,2129.0,1.41,118160.0,1.17,No,-
2017,010362,E,Alamance-Burlington Schools,Marvin B Smith Elementary,State Of North Carolina,0.96,0.0,4.03,0.0,0.0,,1.73,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1996,No,21.26,-,2000,14.19,2000.0,18.55,50.0,1.16,2129.0,1.41,118160.0,1.17,No,-
2017,010364,E,Alamance-Burlington Schools,North Graham Elementary,State Of North Carolina,0.943,0.54,10.84,0.0,0.0,,1.44,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1995,No,25.42,-,2000,14.19,2000.0,18.55,28.0,0.9,2129.0,1.41,118160.0,1.17,No,-
2017,010372,E,Alamance-Burlington Schools,"Pleasant Grove Elementary, Burlington",State Of North Carolina,0.944,1.2,2.41,0.0,0.0,,0.54,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,2001,Yes,29.82,2:3:4:5,2000,14.19,2000.0,18.55,28.0,1.4,2129.0,1.41,118160.0,1.17,No,-
2017,010374,E,Alamance-Burlington Schools,R Homer Andrews Elementary,State Of North Carolina,0.95,0.5,11.43,0.0,0.0,,0.98,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1998,No,13.29,-,2000,14.19,2000.0,18.55,50.0,1.32,2129.0,1.41,118160.0,1.17,No,-
2017,010378,A,Alamance-Burlington Schools,Ray Street Academy,State Of North Carolina,0.91,16.0,122.0,0.0,0.0,,0.48,0.94,16.0,122.0,0.0,0.0,1.12,0.954,0.53,9.09,0.09,0.0,1.01,,No,-,,Yes,,K:1:2:3:4:5:6:7:8:9:10:11:12,,,2000.0,18.55,41.0,2.16,2129.0,1.41,118160.0,1.17,No,-
2017,010380,E,Alamance-Burlington Schools,South Graham Elementary,State Of North Carolina,0.942,0.0,14.16,0.0,0.0,,1.32,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,2003,No,22.4,-,2000,14.19,2000.0,18.55,65.0,1.25,2129.0,1.41,118160.0,1.17,No,-
2017,010384,E,Alamance-Burlington Schools,South Mebane Elementary,State Of North Carolina,0.957,0.0,0.0,0.0,0.0,,2.23,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1999,No,16.94,-,2000,14.19,2000.0,18.55,47.0,1.47,2129.0,1.41,118160.0,1.17,No,-
2017,010388,H,Alamance-Burlington Schools,Southern High,State Of North Carolina,0.914,0.86,9.86,0.2,0.0,,1.29,0.935,1.12,13.71,0.1,0.0,1.12,0.946,1.21,17.75,0.09,0.0,1.01,0.0,No,-,1991,No,5.98,-,2000,14.19,2000.0,18.55,167.0,2.23,2129.0,1.41,118160.0,1.17,No,-
2017,010390,M,Alamance-Burlington Schools,"Southern Middle, Graham",State Of North Carolina,0.944,0.13,10.7,0.0,0.0,,1.42,0.937,1.34,25.21,0.06,0.0,1.12,0.946,0.79,20.63,0.05,0.0,1.01,0.0,No,-,2003,No,12.52,-,2000,14.19,2000.0,18.55,59.0,1.11,2129.0,1.41,118160.0,1.17,No,-
2017,010392,E,Alamance-Burlington Schools,Sylvan Elementary,State Of North Carolina,0.941,0.35,5.94,0.0,0.0,,0.54,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,1998,Yes,22.84,1:2:3:4:5,2000,14.19,2000.0,18.55,35.0,1.35,2129.0,1.41,118160.0,1.17,No,-
2017,010394,M,Alamance-Burlington Schools,Turrentine Middle,State Of North Carolina,0.947,1.07,34.18,0.13,0.0,,1.2,0.937,1.34,25.21,0.06,0.0,1.12,0.946,0.79,20.63,0.05,0.0,1.01,0.01,No,-,2007,No,11.16,-,2000,14.19,2000.0,18.55,68.0,1.33,2129.0,1.41,118160.0,1.17,No,-
2017,010396,H,Alamance-Burlington Schools,Walter M Williams High,State Of North Carolina,0.907,0.44,20.35,0.0,0.0,,1.54,0.935,1.12,13.71,0.1,0.0,1.12,0.946,1.21,17.75,0.09,0.0,1.01,0.01,No,-,1999,No,11.28,-,2000,14.19,2000.0,18.55,172.0,2.49,2129.0,1.41,118160.0,1.17,No,-
2017,010400,H,Alamance-Burlington Schools,Western Alamance High,State Of North Carolina,0.918,2.23,12.08,0.08,0.0,,1.27,0.935,1.12,13.71,0.1,0.0,1.12,0.946,1.21,17.75,0.09,0.0,1.01,0.01,No,-,1993,No,6.84,-,2000,14.19,2000.0,18.55,84.0,1.42,2129.0,1.41,118160.0,1.17,No,-
2017,010403,M,Alamance-Burlington Schools,Western Middle,State Of North Carolina,0.94,1.44,9.65,0.22,0.0,,1.9,0.937,1.34,25.21,0.06,0.0,1.12,0.946,0.79,20.63,0.05,0.0,1.01,0.01,Yes,6:07,2005,No,14.64,-,2000,14.19,2000.0,18.55,60.0,1.2,2129.0,1.41,118160.0,1.17,No,-
2017,010406,M,Alamance-Burlington Schools,Woodlawn Middle,State Of North Carolina,0.948,0.19,5.42,0.0,0.0,,1.24,0.937,1.34,25.21,0.06,0.0,1.12,0.946,0.79,20.63,0.05,0.0,1.01,0.01,No,-,1999,Yes,14.28,6:07,2000,14.19,2000.0,18.55,100.0,2.44,2129.0,1.41,118160.0,1.17,No,-
2017,010LEA,A,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.94,16.0,122.0,0.0,0.0,1.12,0.954,0.53,9.09,0.09,0.0,1.01,,,,,,,,2000,14.19,2000.0,18.55,,,2129.0,1.41,118160.0,1.17,,
2017,010LEA,E,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.938,0.43,7.5,0.0,0.0,1.12,0.946,0.22,7.61,0.01,0.0,1.01,,,,,,,,2000,14.19,2000.0,18.55,,,2129.0,1.41,118160.0,1.17,,
2017,010LEA,H,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.935,1.12,13.71,0.1,0.0,1.12,0.946,1.21,17.75,0.09,0.0,1.01,,,,,,,,2000,14.19,2000.0,18.55,,,2129.0,1.41,118160.0,1.17,,
2017,010LEA,M,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.937,1.34,25.21,0.06,0.0,1.12,0.946,0.79,20.63,0.05,0.0,1.01,,,,,,,,2000,14.19,2000.0,18.55,,,2129.0,1.41,118160.0,1.17,,
2017,01B000,A,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,0.956,0.0,16.45,0.0,0.0,,,,,,,,,0.954,0.53,9.09,0.09,0.0,1.01,,,,,,,,,,2000.0,18.55,,,,,118160.0,1.17,,
2017,01C000,A,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,0.955,0.0,0.0,0.0,0.0,,1.23,,,,,,,0.954,0.53,9.09,0.09,0.0,1.01,0.01,No,-,1998,Yes,15.28,9:10:11:12,,,2000.0,18.55,37.0,1.06,,,118160.0,1.17,Yes,9:10:11:12
2017,01D000,T,Charter and Non-District Affiliated Schools,The Hawbridge School,State Of North Carolina,0.974,0.0,2.88,0.0,0.0,,5.68,,,,,,,0.949,1.67,42.14,0.26,0.01,1.01,,Yes,5:6:7:8:9:10:11:12,,No,,-,,,2000.0,18.55,13.0,0.48,,,118160.0,1.17,No,-
2017,020302,H,Alexander County Schools,Alexander Central High,State Of North Carolina,0.954,2.29,12.23,0.0,0.0,,0.6,0.959,2.2,11.76,0.0,0.0,0.79,0.946,1.21,17.75,0.09,0.0,1.01,0.0,No,-,2003,Yes,7.33,9:10:11:12,1999,21.41,2000.0,18.55,117.0,1.34,463.0,1.2,118160.0,1.17,Yes,9:10:11:12
2017,020303,H,Alexander County Schools,Alexander Early College,State Of North Carolina,0.982,0.0,0.0,0.0,0.0,,0.85,0.959,2.2,11.76,0.0,0.0,0.79,0.946,1.21,17.75,0.09,0.0,1.01,,No,-,,Yes,,9,,,2000.0,18.55,,,463.0,1.2,118160.0,1.17,Yes,9
2017,020304,E,Alexander County Schools,Bethlehem Elementary,State Of North Carolina,0.971,0.0,0.67,0.0,0.0,,1.26,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1999,No,29.02,-,1999,21.41,2000.0,18.55,48.0,1.33,463.0,1.2,118160.0,1.17,Yes,6:7:8:9:10:11:12
2017,020306,M,Alexander County Schools,East Alexander Middle,State Of North Carolina,0.971,0.16,9.0,0.0,0.0,,0.67,0.96,0.44,9.91,0.0,0.0,0.79,0.946,0.79,20.63,0.05,0.0,1.01,0.01,No,-,2002,Yes,27.77,6:07:08,1999,21.41,2000.0,18.55,53.0,1.13,463.0,1.2,118160.0,1.17,Yes,6:07:08
2017,020308,E,Alexander County Schools,Ellendale Elementary,State Of North Carolina,0.954,0.33,4.92,0.0,0.0,,0.79,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,1997,No,26.4,-,1999,21.41,2000.0,18.55,34.0,1.36,463.0,1.2,118160.0,1.17,No,-
2017,020316,E,Alexander County Schools,Hiddenite Elementary,State Of North Carolina,0.951,0.21,4.12,0.0,0.0,,1.23,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1998,No,21.14,-,1999,21.41,2000.0,18.55,43.0,1.1,463.0,1.2,118160.0,1.17,No,-
2017,020320,E,Alexander County Schools,Stony Point Elementary,State Of North Carolina,0.956,0.0,7.94,0.0,0.0,,1.06,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,1998,No,30.44,-,1999,21.41,2000.0,18.55,28.0,1.12,463.0,1.2,118160.0,1.17,No,-
2017,020324,E,Alexander County Schools,Sugar Loaf Elementary,State Of North Carolina,0.963,0.42,0.42,0.0,0.0,,1.31,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1995,No,30.13,-,1999,21.41,2000.0,18.55,25.0,1.19,463.0,1.2,118160.0,1.17,No,-
2017,020328,E,Alexander County Schools,Taylorsville Elementary,State Of North Carolina,0.956,0.0,6.67,0.0,0.0,,1.13,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,0.0,No,-,1999,No,26.9,-,1999,21.41,2000.0,18.55,29.0,1.0,463.0,1.2,118160.0,1.17,No,-
2017,020330,M,Alexander County Schools,West Alexander Middle,State Of North Carolina,0.969,0.79,11.02,0.0,0.0,,0.66,0.96,0.44,9.91,0.0,0.0,0.79,0.946,0.79,20.63,0.05,0.0,1.01,0.01,No,-,1999,Yes,23.78,6:07:08,1999,21.41,2000.0,18.55,52.0,1.13,463.0,1.2,118160.0,1.17,Yes,6:07:08
2017,020332,E,Alexander County Schools,Wittenburg Elementary,State Of North Carolina,0.96,2.69,4.38,0.0,0.0,,1.03,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,1996,No,36.21,-,1999,21.41,2000.0,18.55,34.0,1.13,463.0,1.2,118160.0,1.17,No,-
2017,020LEA,E,Alexander County Schools,,State Of North Carolina,,,,,,,,0.96,0.48,3.92,0.0,0.0,0.79,0.946,0.22,7.61,0.01,0.0,1.01,,,,,,,,1999,21.41,2000.0,18.55,,,463.0,1.2,118160.0,1.17,,
2017,020LEA,H,Alexander County Schools,,State Of North Carolina,,,,,,,,0.959,2.2,11.76,0.0,0.0,0.79,0.946,1.21,17.75,0.09,0.0,1.01,,,,,,,,1999,21.41,2000.0,18.55,,,463.0,1.2,118160.0,1.17,,
2017,020LEA,M,Alexander County Schools,,State Of North Carolina,,,,,,,,0.96,0.44,9.91,0.0,0.0,0.79,0.946,0.79,20.63,0.05,0.0,1.01,,,,,,,,1999,21.41,2000.0,18.55,,,463.0,1.2,118160.0,1.17,,
2017,030304,H,Alleghany County Schools,Alleghany High,State Of North Carolina,0.932,0.0,7.76,0.0,0.0,,0.61,0.945,0.0,7.76,0.0,0.0,0.62,0.946,1.21,17.75,0.09,0.0,1.01,0.02,Yes,9:10:11:12,2000,No,23.62,-,1999,42.02,2000.0,18.55,43.0,1.08,111.0,0.93,118160.0,1.17,No,-
2017,030308,I,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,0.952,0.0,1.32,0.0,0.0,,0.57,0.943,0.11,7.74,0.0,0.0,0.62,0.953,0.29,11.49,0.03,0.0,1.01,0.01,Yes,3:4:5:6:7:8,1997,No,78.57,-,1999,42.02,2000.0,18.55,21.0,0.91,111.0,0.93,118160.0,1.17,No,-
2017,030316,I,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,0.967,0.0,2.61,0.0,0.0,,0.56,0.943,0.11,7.74,0.0,0.0,0.62,0.953,0.29,11.49,0.03,0.0,1.01,0.01,Yes,3:4:5:6:7:8,1997,No,57.71,-,1999,42.02,2000.0,18.55,13.0,1.08,111.0,0.93,118160.0,1.17,No,-
2017,030320,I,Alleghany County Schools,Sparta Elementary,State Of North Carolina,0.941,0.19,12.05,0.0,0.0,,0.74,0.943,0.11,7.74,0.0,0.0,0.62,0.953,0.29,11.49,0.03,0.0,1.01,0.01,Yes,3:4:5:6:7:8,2001,No,37.28,-,1999,42.02,2000.0,18.55,34.0,0.77,111.0,0.93,118160.0,1.17,No,-
2017,030LEA,H,Alleghany County Schools,,State Of North Carolina,,,,,,,,0.945,0.0,7.76,0.0,0.0,0.62,0.946,1.21,17.75,0.09,0.0,1.01,,,,,,,,1999,42.02,2000.0,18.55,,,111.0,0.93,118160.0,1.17,,
2017,030LEA,I,Alleghany County Schools,,State Of North Carolina,,,,,,,,0.943,0.11,7.74,0.0,0.0,0.62,0.953,0.29,11.49,0.03,0.0,1.01,,,,,,,,1999,42.02,2000.0,18.55,,,111.0,0.93,118160.0,1.17,,
2017,040304,H,Anson County Schools,Anson Co. Early College High,State Of North Carolina,0.957,0.0,0.96,0.0,0.0,,0.55,0.938,0.63,78.79,0.73,0.0,0.72,0.946,1.21,17.75,0.09,0.0,1.01,,No,-,,Yes,,9:10:11:12:13,,,2000.0,18.55,14.0,1.17,372.0,1.43,118160.0,1.17,Yes,9:10:11:12:13
2017,040305,T,Anson County Schools,Anson Academy,State Of North Carolina,0.779,3.9,42.86,12.99,0.0,,0.36,0.928,3.9,42.86,12.99,0.0,0.72,0.949,1.67,42.14,0.26,0.01,1.01,,No,-,,Yes,,9:10:11:12,,,2000.0,18.55,1.0,0.1,372.0,1.43,118160.0,1.17,No,-
2017,040306,H,Anson County Schools,Anson High School,State Of North Carolina,0.908,0.95,104.93,1.11,0.0,,4.81,0.938,0.63,78.79,0.73,0.0,0.72,0.946,1.21,17.75,0.09,0.0,1.01,0.03,No,-,1992,Yes,20.84,10:11:12,1992,28.27,2000.0,18.55,88.0,1.35,372.0,1.43,118160.0,1.17,Yes,10:11:12
2017,040308,E,Anson County Schools,Ansonville Elementary,State Of North Carolina,0.948,0.0,11.92,0.0,0.0,,0.58,0.94,0.0,24.5,0.0,0.0,0.72,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,1996,Yes,47.46,K:1:2:3:4:5:6,1992,28.27,2000.0,18.55,26.0,1.44,372.0,1.43,118160.0,1.17,No,-
2017,040309,M,Anson County Schools,Anson Middle,State Of North Carolina,0.927,1.46,87.94,2.91,0.0,,0.48,0.935,1.26,87.24,2.36,0.0,0.72,0.946,0.79,20.63,0.05,0.0,1.01,0.01,No,-,2000,No,24.68,-,1992,28.27,2000.0,18.55,58.0,1.38,372.0,1.43,118160.0,1.17,No,-
2017,040311,E,Anson County Schools,Wadesboro Primary,State Of North Carolina,0.916,0.0,62.53,0.0,0.0,,1.14,0.94,0.0,24.5,0.0,0.0,0.72,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,1960,Yes,25.44,2:03:04,1992,28.27,2000.0,18.55,37.0,1.48,372.0,1.43,118160.0,1.17,No,-
2017,040316,E,Anson County Schools,Lilesville Elementary,State Of North Carolina,0.947,0.0,6.31,0.0,0.0,,0.76,0.94,0.0,24.5,0.0,0.0,0.72,0.946,0.22,7.61,0.01,0.0,1.01,0.01,No,-,1996,No,31.75,-,1992,28.27,2000.0,18.55,34.0,1.62,372.0,1.43,118160.0,1.17,No,-
2017,040324,E,Anson County Schools,Morven Elementary,State Of North Carolina,0.96,0.0,13.57,0.0,0.0,,0.43,0.94,0.0,24.5,0.0,0.0,0.72,0.946,0.22,7.61,0.01,0.0,1.01,0.02,No,-,1992,Yes,33.94,K:1:2:3:4:5:6,1992,28.27,2000.0,18.55,34.0,1.7,372.0,1.43,118160.0,1.17,No,-
2017,040328,E,Anson County Schools,Peachland-Polkton Elem,State Of North Carolina,0.943,0.0,8.79,0.0,0.0,,0.7,0.94,0.0,24.5,0.0,0.0,0.72,0.946,0.22,7.61,0.01,0.0,1.01,0.09,No,-,2001,Yes,29.17,K:1:2:3:4:5:6,1992,28.27,2000.0,18.55,39.0,1.56,372.0,1.43,118160.0,1.17,No,-
2017,040330,M,Anson County Schools,Wadesboro Elementary,State Of North Carolina,0.929,0.65,85.06,0.65,0.0,,0.36,0.935,1.26,87.24,2.36,0.0,0.72,0.946,0.79,20.63,0.05,0.0,1.01,0.0,No,-,1996,Yes,52.14,5:06,1992,28.27,2000.0,18.55,25.0,1.79,372.0,1.43,118160.0,1.17,No,-
2017,040700,H,Anson County Schools,Anson New Tech High,State Of North Carolina,0.916,0.0,77.31,0.0,0.0,,0.72,0.938,0.63,78.79,0.73,0.0,0.72,0.946,1.21,17.75,0.09,0.0,1.01,0.0,No,-,1993,Yes,10.81,9:10:11:12,1992,28.27,2000.0,18.55,16.0,2.0,372.0,1.43,118160.0,1.17,Yes,9:10:11:12
