agency_code,School Name,IndianPct,AsianPct,HispanicPct,BlackPct,WhitePct,PacificIslandPct,TwoOrMorePct,MinorityPct,IndianMalePct,AsianMalePct,HispanicMalePct,BlackMalePct,WhiteMalePct,PacificIslandMalePct,TwoOrMoreMalePct,MinorityMalePct,IndianFemalePct,AsianFemalePct,HispanicFemalePct,BlackFemalePct,WhiteFemalePct,MinorityFemalePct,PacificIslandFemalePct,TwoOrMoreFemalePct
010346,B. Everett Jordan Elementary,0.0,0.005405405405405406,0.22702702702702704,0.10810810810810811,0.6189189189189189,0.0,0.04054054054054054,0.3810810810810811,0.0,0.002702702702702703,0.12432432432432433,0.04594594594594595,0.34594594594594597,0.0,0.024324324324324326,0.1972972972972973,0.0,0.002702702702702703,0.10270270270270271,0.062162162162162166,0.27297297297297296,0.1837837837837838,0.0,0.016216216216216217
010347,Audrey W. Garrett Elementary,0.0033333333333333335,0.011666666666666667,0.22833333333333333,0.185,0.5033333333333333,0.0,0.06833333333333333,0.49666666666666665,0.0016666666666666668,0.005,0.11666666666666667,0.08666666666666667,0.25166666666666665,0.0,0.03666666666666667,0.24666666666666667,0.0016666666666666668,0.006666666666666667,0.11166666666666666,0.09833333333333333,0.25166666666666665,0.25,0.0,0.03166666666666667
010348,Graham High,0.005995203836930456,0.016786570743405275,0.473621103117506,0.26618705035971224,0.18105515587529977,0.0,0.05635491606714628,0.8189448441247003,0.002398081534772182,0.007194244604316547,0.2314148681055156,0.12829736211031176,0.11390887290167866,0.0,0.027577937649880094,0.39688249400479614,0.0035971223021582736,0.009592326139088728,0.2422062350119904,0.13788968824940048,0.0671462829736211,0.42206235011990406,0.0,0.02877697841726619
010350,Graham Middle,0.01291248206599713,0.01291248206599713,0.49067431850789095,0.26255380200860834,0.17360114777618366,0.0,0.047345767575322814,0.8263988522238164,0.005738880918220947,0.00430416068866571,0.25968436154949787,0.13055954088952654,0.08608321377331421,0.0,0.02295552367288379,0.4232424677187948,0.007173601147776184,0.00860832137733142,0.2309899569583931,0.13199426111908177,0.08751793400286945,0.4031563845050215,0.0,0.024390243902439025
010351,Grove Park Elementary,0.0044943820224719105,0.015730337078651686,0.23370786516853934,0.451685393258427,0.20224719101123595,0.0044943820224719105,0.08764044943820225,0.797752808988764,0.0022471910112359553,0.008988764044943821,0.12134831460674157,0.24943820224719102,0.10786516853932585,0.0022471910112359553,0.0449438202247191,0.42921348314606744,0.0022471910112359553,0.006741573033707865,0.11235955056179775,0.20224719101123595,0.09438202247191012,0.3685393258426966,0.0022471910112359553,0.04269662921348315
010353,Hawfields Middle,0.002793296089385475,0.029329608938547486,0.2430167597765363,0.1717877094972067,0.49441340782122906,0.0,0.05865921787709497,0.505586592178771,0.002793296089385475,0.013966480446927373,0.13128491620111732,0.09217877094972067,0.24720670391061453,0.0,0.027932960893854747,0.2681564245810056,0.0,0.015363128491620111,0.11173184357541899,0.07960893854748603,0.24720670391061453,0.23743016759776536,0.0,0.030726256983240222
010354,Harvey R Newlin Elementary,0.0034482758620689655,0.006896551724137931,0.4017241379310345,0.41724137931034483,0.12758620689655173,0.0017241379310344827,0.041379310344827586,0.8724137931034482,0.0017241379310344827,0.005172413793103448,0.19482758620689655,0.2120689655172414,0.05862068965517241,0.0,0.022413793103448276,0.4362068965517241,0.0017241379310344827,0.0017241379310344827,0.20689655172413793,0.20517241379310344,0.06896551724137931,0.4362068965517241,0.0017241379310344827,0.01896551724137931
010357,Haw River Elementary,0.0022172949002217295,0.0022172949002217295,0.4789356984478936,0.2793791574279379,0.19290465631929046,0.0,0.04434589800443459,0.8070953436807096,0.0,0.0,0.24833702882483372,0.1286031042128603,0.10643015521064302,0.0,0.024390243902439025,0.401330376940133,0.0022172949002217295,0.0022172949002217295,0.23059866962305986,0.15077605321507762,0.08647450110864745,0.4057649667405765,0.0,0.019955654101995565
010358,Hillcrest Elementary,0.008417508417508417,0.011784511784511785,0.29797979797979796,0.4781144781144781,0.13636363636363635,0.0016835016835016834,0.06565656565656566,0.8636363636363636,0.003367003367003367,0.005050505050505051,0.1632996632996633,0.2558922558922559,0.07575757575757576,0.0016835016835016834,0.02356902356902357,0.45286195286195285,0.005050505050505051,0.006734006734006734,0.13468013468013468,0.2222222222222222,0.06060606060606061,0.4107744107744108,0.0,0.04208754208754209
010360,Hugh M Cummings High,0.001006036217303823,0.009054325955734407,0.540241448692153,0.35311871227364183,0.06438631790744467,0.001006036217303823,0.03118712273641851,0.9356136820925554,0.001006036217303823,0.006036217303822937,0.2575452716297787,0.17404426559356137,0.03621730382293763,0.0,0.01609657947686117,0.45472837022132795,0.0,0.0030181086519114686,0.28269617706237427,0.1790744466800805,0.028169014084507043,0.48088531187122735,0.001006036217303823,0.015090543259557344
010362,Marvin B Smith Elementary,0.0,0.019305019305019305,0.21814671814671815,0.2084942084942085,0.47104247104247104,0.003861003861003861,0.07915057915057915,0.528957528957529,0.0,0.007722007722007722,0.11583011583011583,0.09652509652509653,0.2625482625482625,0.0,0.03861003861003861,0.25868725868725867,0.0,0.011583011583011582,0.10231660231660232,0.11196911196911197,0.2084942084942085,0.2702702702702703,0.003861003861003861,0.04054054054054054
010364,North Graham Elementary,0.0026109660574412533,0.0026109660574412533,0.34464751958224543,0.39947780678851175,0.1514360313315927,0.0,0.09921671018276762,0.8485639686684073,0.0,0.0,0.1801566579634465,0.18276762402088773,0.09921671018276762,0.0,0.04699738903394256,0.40992167101827676,0.0026109660574412533,0.0026109660574412533,0.16449086161879894,0.21671018276762402,0.05221932114882506,0.4386422976501306,0.0,0.05221932114882506
010372,Pleasant Grove Elementary,0.006472491909385114,0.003236245954692557,0.24271844660194175,0.3592233009708738,0.3333333333333333,0.0,0.05501618122977346,0.6666666666666666,0.0,0.0,0.12297734627831715,0.1715210355987055,0.1650485436893204,0.0,0.02912621359223301,0.32362459546925565,0.006472491909385114,0.003236245954692557,0.11974110032362459,0.18770226537216828,0.16828478964401294,0.343042071197411,0.0,0.025889967637540454
010374,R Homer Andrews Elementary,0.0036968576709796672,0.0073937153419593345,0.5859519408502772,0.29390018484288355,0.06839186691312385,0.0018484288354898336,0.038817005545286505,0.9316081330868762,0.0,0.0036968576709796672,0.30868761552680224,0.15526802218114602,0.03512014787430684,0.0018484288354898336,0.02033271719038817,0.4898336414048059,0.0036968576709796672,0.0036968576709796672,0.27726432532347506,0.13863216266173753,0.033271719038817,0.4417744916820702,0.0,0.018484288354898338
010378,Ray Street Academy,0.0,0.0,0.020833333333333332,0.2708333333333333,0.6041666666666666,0.0,0.10416666666666667,0.3958333333333333,0.0,0.0,0.020833333333333332,0.22916666666666666,0.5,0.0,0.0625,0.3125,0.0,0.0,0.0,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.041666666666666664
010380,South Graham Elementary,0.0056179775280898875,0.018726591760299626,0.41947565543071164,0.25280898876404495,0.23220973782771537,0.0,0.07116104868913857,0.7677902621722846,0.003745318352059925,0.0056179775280898875,0.22659176029962547,0.1404494382022472,0.1348314606741573,0.0,0.03932584269662921,0.4157303370786517,0.0018726591760299626,0.013108614232209739,0.19288389513108614,0.11235955056179775,0.09737827715355805,0.352059925093633,0.0,0.031835205992509365
010384,South Mebane Elementary,0.006379585326953748,0.03349282296650718,0.13078149920255183,0.32216905901116427,0.4019138755980861,0.0,0.10526315789473684,0.5980861244019139,0.001594896331738437,0.017543859649122806,0.07017543859649122,0.15151515151515152,0.2025518341307815,0.0,0.06220095693779904,0.30303030303030304,0.004784688995215311,0.01594896331738437,0.06060606060606061,0.17065390749601275,0.19936204146730463,0.29505582137161085,0.0,0.0430622009569378
010388,Southern Alamance High,0.003543586109142452,0.009922041105598866,0.17434443656980864,0.07158043940467754,0.708008504606662,0.0,0.03260099220411056,0.2919914953933381,0.001417434443656981,0.003543586109142452,0.0885896527285613,0.04394046775336641,0.38199858256555635,0.0,0.01842664776754075,0.1559177888022679,0.002126151665485471,0.0063784549964564135,0.08575478384124734,0.027639971651311126,0.3260099220411056,0.13607370659107015,0.0,0.014174344436569808
010390,Southern Alamance Middle,0.002617801047120419,0.005235602094240838,0.11518324607329843,0.060209424083769635,0.7761780104712042,0.0,0.04057591623036649,0.2238219895287958,0.0,0.003926701570680628,0.04581151832460733,0.032722513089005235,0.3782722513089005,0.0,0.014397905759162303,0.0968586387434555,0.002617801047120419,0.0013089005235602095,0.0693717277486911,0.0274869109947644,0.39790575916230364,0.12696335078534032,0.0,0.02617801047120419
010392,Sylvan Elementary,0.0,0.0,0.10902255639097744,0.041353383458646614,0.8007518796992481,0.0,0.04887218045112782,0.19924812030075187,0.0,0.0,0.05639097744360902,0.03007518796992481,0.40977443609022557,0.0,0.018796992481203006,0.10526315789473684,0.0,0.0,0.05263157894736842,0.011278195488721804,0.39097744360902253,0.09398496240601503,0.0,0.03007518796992481
010394,Turrentine Middle,0.0,0.029239766081871343,0.24463937621832357,0.38499025341130605,0.2807017543859649,0.0009746588693957114,0.0594541910331384,0.7192982456140351,0.0,0.01364522417153996,0.1354775828460039,0.19395711500974658,0.1442495126705653,0.0009746588693957114,0.030214424951267055,0.3742690058479532,0.0,0.015594541910331383,0.10916179337231968,0.19103313840155944,0.1364522417153996,0.34502923976608185,0.0,0.029239766081871343
010396,Walter M Williams High,0.0008598452278589854,0.030954428202923472,0.26311263972484955,0.31556319862424764,0.3353396388650043,0.0017196904557179708,0.052450558899398106,0.6646603611349957,0.0,0.015477214101461736,0.14359415305245055,0.14789337919174547,0.1831470335339639,0.0008598452278589854,0.02407566638005159,0.33190025795356837,0.0008598452278589854,0.015477214101461736,0.11951848667239896,0.16766981943250214,0.15219260533104043,0.33276010318142735,0.0008598452278589854,0.028374892519346516
010400,Western Alamance High,0.004432624113475178,0.012411347517730497,0.14450354609929078,0.11702127659574468,0.6879432624113475,0.004432624113475178,0.02925531914893617,0.3120567375886525,0.0008865248226950354,0.005319148936170213,0.08156028368794327,0.06382978723404255,0.3723404255319149,0.004432624113475178,0.015070921985815602,0.17109929078014185,0.0035460992907801418,0.0070921985815602835,0.06294326241134751,0.05319148936170213,0.31560283687943264,0.14095744680851063,0.0,0.014184397163120567
010403,Western Alamance Middle,0.0023894862604540022,0.013142174432497013,0.17562724014336917,0.12305854241338113,0.6451612903225806,0.0035842293906810036,0.037037037037037035,0.3548387096774194,0.0011947431302270011,0.005973715651135006,0.07287933094384708,0.06451612903225806,0.31780167264038234,0.0011947431302270011,0.016726403823178016,0.16248506571087215,0.0011947431302270011,0.007168458781362007,0.1027479091995221,0.05854241338112306,0.32735961768219835,0.1923536439665472,0.0023894862604540022,0.02031063321385902
010406,Woodlawn Middle,0.001639344262295082,0.00819672131147541,0.1557377049180328,0.27049180327868855,0.4819672131147541,0.0,0.08196721311475409,0.5180327868852459,0.001639344262295082,0.001639344262295082,0.09344262295081968,0.12950819672131147,0.2360655737704918,0.0,0.036065573770491806,0.26229508196721313,0.0,0.006557377049180328,0.06229508196721312,0.14098360655737704,0.2459016393442623,0.25573770491803277,0.0,0.04590163934426229
020302,Alexander Central High,0.0024896265560165973,0.008298755186721992,0.0954356846473029,0.044813278008298756,0.7991701244813278,0.0,0.04979253112033195,0.2008298755186722,0.0016597510373443983,0.004149377593360996,0.05394190871369295,0.021576763485477178,0.41161825726141077,0.0,0.027385892116182572,0.1087136929460581,0.0008298755186721991,0.004149377593360996,0.04149377593360996,0.023236514522821577,0.387551867219917,0.09211618257261411,0.0,0.022406639004149378
020303,Alexander Early College,0.0,0.04782608695652174,0.16956521739130434,0.008695652173913044,0.7434782608695653,0.0,0.030434782608695653,0.2565217391304348,0.0,0.02608695652173913,0.08260869565217391,0.004347826086956522,0.3,0.0,0.021739130434782608,0.13478260869565217,0.0,0.021739130434782608,0.08695652173913043,0.004347826086956522,0.4434782608695652,0.12173913043478261,0.0,0.008695652173913044
020304,Bethlehem Elementary,0.0,0.024498886414253896,0.0556792873051225,0.017817371937639197,0.8663697104677061,0.0022271714922048997,0.0334075723830735,0.133630289532294,0.0,0.008908685968819599,0.017817371937639197,0.008908685968819599,0.44097995545657015,0.0,0.008908685968819599,0.044543429844097995,0.0,0.015590200445434299,0.0378619153674833,0.008908685968819599,0.42538975501113585,0.08908685968819599,0.0022271714922048997,0.024498886414253896
020306,East Alexander Middle,0.0,0.006568144499178982,0.13464696223316913,0.06732348111658457,0.729064039408867,0.0,0.06239737274220033,0.270935960591133,0.0,0.0016420361247947454,0.0722495894909688,0.0361247947454844,0.3891625615763547,0.0,0.03776683087027915,0.1477832512315271,0.0,0.0049261083743842365,0.06239737274220033,0.031198686371100164,0.3399014778325123,0.12315270935960591,0.0,0.024630541871921183
020308,Ellendale Elementary,0.0038022813688212928,0.0,0.030418250950570342,0.034220532319391636,0.8821292775665399,0.0,0.049429657794676805,0.11787072243346007,0.0,0.0,0.015209125475285171,0.026615969581749048,0.44866920152091255,0.0,0.019011406844106463,0.060836501901140684,0.0038022813688212928,0.0,0.015209125475285171,0.0076045627376425855,0.43346007604562736,0.057034220532319393,0.0,0.030418250950570342
020316,Hiddenite Elementary,0.0,0.017660044150110375,0.20309050772626933,0.039735099337748346,0.6997792494481236,0.004415011037527594,0.03532008830022075,0.30022075055187636,0.0,0.01545253863134658,0.11479028697571744,0.017660044150110375,0.37527593818984545,0.0,0.019867549668874173,0.16777041942604856,0.0,0.002207505518763797,0.08830022075055188,0.02207505518763797,0.32450331125827814,0.13245033112582782,0.004415011037527594,0.01545253863134658
020320,Stony Point Elementary,0.0,0.0,0.1459227467811159,0.030042918454935622,0.7424892703862661,0.0,0.0815450643776824,0.2575107296137339,0.0,0.0,0.07296137339055794,0.008583690987124463,0.44206008583690987,0.0,0.060085836909871244,0.14163090128755365,0.0,0.0,0.07296137339055794,0.02145922746781116,0.30042918454935624,0.11587982832618025,0.0,0.02145922746781116
020324,Sugar Loaf Elementary,0.0,0.0,0.05627705627705628,0.03896103896103896,0.7922077922077922,0.0,0.11255411255411256,0.2077922077922078,0.0,0.0,0.03463203463203463,0.025974025974025976,0.4199134199134199,0.0,0.06493506493506493,0.12554112554112554,0.0,0.0,0.021645021645021644,0.012987012987012988,0.3722943722943723,0.08225108225108226,0.0,0.047619047619047616
020328,Taylorsville Elementary,0.0,0.016877637130801686,0.16877637130801687,0.10970464135021098,0.6033755274261603,0.0,0.10126582278481013,0.39662447257383965,0.0,0.008438818565400843,0.06751054852320675,0.08016877637130802,0.31223628691983124,0.0,0.05063291139240506,0.20675105485232068,0.0,0.008438818565400843,0.10126582278481013,0.029535864978902954,0.2911392405063291,0.189873417721519,0.0,0.05063291139240506
020330,West Alexander Middle,0.0,0.014814814814814815,0.07592592592592592,0.016666666666666666,0.8425925925925926,0.0,0.05,0.1574074074074074,0.0,0.007407407407407408,0.044444444444444446,0.009259259259259259,0.4166666666666667,0.0,0.025925925925925925,0.08703703703703704,0.0,0.007407407407407408,0.03148148148148148,0.007407407407407408,0.42592592592592593,0.07037037037037037,0.0,0.024074074074074074
020332,Wittenburg Elementary,0.0,0.003472222222222222,0.07291666666666667,0.020833333333333332,0.8506944444444444,0.0,0.052083333333333336,0.14930555555555555,0.0,0.003472222222222222,0.020833333333333332,0.013888888888888888,0.4756944444444444,0.0,0.017361111111111112,0.05555555555555555,0.0,0.0,0.052083333333333336,0.006944444444444444,0.375,0.09375,0.0,0.034722222222222224
030304,Alleghany High,0.004914004914004914,0.002457002457002457,0.2113022113022113,0.004914004914004914,0.7518427518427518,0.0,0.02457002457002457,0.24815724815724816,0.0,0.002457002457002457,0.10810810810810811,0.004914004914004914,0.3759213759213759,0.0,0.009828009828009828,0.12530712530712532,0.004914004914004914,0.0,0.10319410319410319,0.0,0.3759213759213759,0.12285012285012285,0.0,0.014742014742014743
030308,Glade Creek Elementary,0.0,0.0,0.32599118942731276,0.0,0.6123348017621145,0.0,0.06167400881057269,0.3876651982378855,0.0,0.0,0.1762114537444934,0.0,0.32158590308370044,0.0,0.02643171806167401,0.2026431718061674,0.0,0.0,0.14977973568281938,0.0,0.2907488986784141,0.18502202643171806,0.0,0.03524229074889868
030316,Piney Creek Elementary,0.0,0.0,0.11363636363636363,0.0,0.8465909090909091,0.0,0.03977272727272727,0.1534090909090909,0.0,0.0,0.056818181818181816,0.0,0.38636363636363635,0.0,0.022727272727272728,0.07954545454545454,0.0,0.0,0.056818181818181816,0.0,0.4602272727272727,0.07386363636363637,0.0,0.017045454545454544
030320,Sparta Elementary,0.0017857142857142857,0.0017857142857142857,0.2875,0.007142857142857143,0.6696428571428571,0.0,0.03214285714285714,0.33035714285714285,0.0017857142857142857,0.0,0.12857142857142856,0.0035714285714285713,0.36428571428571427,0.0,0.02142857142857143,0.15535714285714286,0.0,0.0017857142857142857,0.15892857142857142,0.0035714285714285713,0.3053571428571429,0.175,0.0,0.010714285714285714
040304,Anson Co. Early College High,0.0,0.03543307086614173,0.03543307086614173,0.3346456692913386,0.5511811023622047,0.0,0.04330708661417323,0.44881889763779526,0.0,0.011811023622047244,0.007874015748031496,0.1220472440944882,0.2283464566929134,0.0,0.011811023622047244,0.15354330708661418,0.0,0.023622047244094488,0.027559055118110236,0.2125984251968504,0.3228346456692913,0.2952755905511811,0.0,0.031496062992125984
040305,Anson Academy,0.038461538461538464,0.0,0.0,0.8461538461538461,0.038461538461538464,0.0,0.07692307692307693,0.9615384615384616,0.0,0.0,0.0,0.5,0.038461538461538464,0.0,0.07692307692307693,0.5769230769230769,0.038461538461538464,0.0,0.0,0.34615384615384615,0.0,0.38461538461538464,0.0,0.0
040306,Anson High School,0.0030581039755351682,0.01834862385321101,0.0581039755351682,0.581039755351682,0.2966360856269113,0.0,0.04281345565749235,0.7033639143730887,0.0,0.013761467889908258,0.027522935779816515,0.28287461773700306,0.1743119266055046,0.0,0.03058103975535168,0.3547400611620795,0.0030581039755351682,0.0045871559633027525,0.03058103975535168,0.2981651376146789,0.12232415902140673,0.3486238532110092,0.0,0.012232415902140673
040308,Ansonville Elementary,0.006097560975609756,0.012195121951219513,0.06707317073170732,0.36585365853658536,0.5121951219512195,0.0,0.036585365853658534,0.4878048780487805,0.006097560975609756,0.0,0.036585365853658534,0.20121951219512196,0.2682926829268293,0.0,0.018292682926829267,0.2621951219512195,0.0,0.012195121951219513,0.03048780487804878,0.16463414634146342,0.24390243902439024,0.22560975609756098,0.0,0.018292682926829267
040309,Anson Middle,0.00546448087431694,0.01366120218579235,0.06420765027322405,0.5341530054644809,0.337431693989071,0.0,0.045081967213114756,0.662568306010929,0.00546448087431694,0.009562841530054645,0.030054644808743168,0.2691256830601093,0.17076502732240437,0.0,0.01912568306010929,0.3333333333333333,0.0,0.004098360655737705,0.03415300546448088,0.2650273224043716,0.16666666666666666,0.3292349726775956,0.0,0.025956284153005466
040311,Wadesboro Primary,0.0,0.010344827586206896,0.02413793103448276,0.8103448275862069,0.10344827586206896,0.0,0.05172413793103448,0.896551724137931,0.0,0.006896551724137931,0.013793103448275862,0.41724137931034483,0.05517241379310345,0.0,0.03103448275862069,0.4689655172413793,0.0,0.0034482758620689655,0.010344827586206896,0.3931034482758621,0.04827586206896552,0.42758620689655175,0.0,0.020689655172413793
040316,Lilesville Elementary,0.007936507936507936,0.011904761904761904,0.031746031746031744,0.5238095238095238,0.36904761904761907,0.0,0.05555555555555555,0.6309523809523809,0.003968253968253968,0.003968253968253968,0.023809523809523808,0.2857142857142857,0.21428571428571427,0.0,0.023809523809523808,0.3412698412698413,0.003968253968253968,0.007936507936507936,0.007936507936507936,0.23809523809523808,0.15476190476190477,0.2896825396825397,0.0,0.031746031746031744
040324,Morven Elementary,0.0,0.0213903743315508,0.12834224598930483,0.7754010695187166,0.053475935828877004,0.0,0.0213903743315508,0.946524064171123,0.0,0.0106951871657754,0.053475935828877004,0.46524064171123,0.0213903743315508,0.0,0.016042780748663103,0.5454545454545454,0.0,0.0106951871657754,0.0748663101604278,0.31016042780748665,0.03208556149732621,0.40106951871657753,0.0,0.0053475935828877
040328,Peachland-Polkton Elem,0.0,0.020930232558139535,0.08139534883720931,0.32325581395348835,0.5209302325581395,0.0,0.053488372093023255,0.4790697674418605,0.0,0.0069767441860465115,0.03488372093023256,0.15348837209302327,0.27906976744186046,0.0,0.020930232558139535,0.21627906976744185,0.0,0.013953488372093023,0.046511627906976744,0.1697674418604651,0.24186046511627907,0.2627906976744186,0.0,0.03255813953488372
040330,Wadesboro Elementary,0.006329113924050633,0.012658227848101266,0.0189873417721519,0.8164556962025317,0.11392405063291139,0.0,0.03164556962025317,0.8860759493670886,0.0,0.006329113924050633,0.012658227848101266,0.4177215189873418,0.04430379746835443,0.0,0.0189873417721519,0.45569620253164556,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.3987341772151899,0.06962025316455696,0.43037974683544306,0.0,0.012658227848101266
040700,Anson New Tech High,0.0,0.016260162601626018,0.06504065040650407,0.4634146341463415,0.43089430894308944,0.0,0.024390243902439025,0.5691056910569106,0.0,0.008130081300813009,0.04065040650406504,0.25203252032520324,0.22764227642276422,0.0,0.024390243902439025,0.3252032520325203,0.0,0.008130081300813009,0.024390243902439025,0.21138211382113822,0.2032520325203252,0.24390243902439024,0.0,0.0
050302,Ashe County High,0.0,0.004944375772558714,0.11248454882571075,0.004944375772558714,0.8627935723114957,0.0,0.014833127317676144,0.13720642768850433,0.0,0.002472187886279357,0.06674907292954264,0.003708281829419036,0.4622991347342398,0.0,0.006180469715698393,0.07911001236093942,0.0,0.002472187886279357,0.04573547589616811,0.0012360939431396785,0.4004944375772559,0.0580964153275649,0.0,0.00865265760197775
050303,Ashe County Early College High,0.0,0.0,0.15841584158415842,0.0,0.8415841584158416,0.0,0.0,0.15841584158415842,0.0,0.0,0.04950495049504951,0.0,0.37623762376237624,0.0,0.0,0.04950495049504951,0.0,0.0,0.10891089108910891,0.0,0.46534653465346537,0.10891089108910891,0.0,0.0
050305,Ashe County Middle,0.0,0.005813953488372093,0.12790697674418605,0.005813953488372093,0.8430232558139535,0.0,0.01744186046511628,0.1569767441860465,0.0,0.001937984496124031,0.06976744186046512,0.001937984496124031,0.4186046511627907,0.0,0.009689922480620155,0.08333333333333333,0.0,0.003875968992248062,0.05813953488372093,0.003875968992248062,0.42441860465116277,0.07364341085271318,0.0,0.007751937984496124
050310,Blue Ridge Elementary,0.0,0.0022624434389140274,0.07013574660633484,0.004524886877828055,0.8574660633484162,0.0,0.06561085972850679,0.1425339366515837,0.0,0.0022624434389140274,0.038461538461538464,0.0,0.4502262443438914,0.0,0.03619909502262444,0.07692307692307693,0.0,0.0,0.03167420814479638,0.004524886877828055,0.4072398190045249,0.06561085972850679,0.0,0.029411764705882353
050330,Mountain View Elementary,0.0,0.007561436672967864,0.15311909262759923,0.005671077504725898,0.8109640831758034,0.0,0.022684310018903593,0.1890359168241966,0.0,0.007561436672967864,0.0831758034026465,0.005671077504725898,0.42344045368620037,0.0,0.011342155009451797,0.10775047258979206,0.0,0.0,0.06994328922495274,0.0,0.387523629489603,0.08128544423440454,0.0,0.011342155009451797
