year,unit_code,category_cd,Lea_Name,School_Name,State_Name,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,ttl_crimes_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,st_stud_internet_comp_num,digital_media_pct,Byod,grades_BYOD,avg_age_media_collection,_1_to_1_access,books_per_student,grades_1_to_1_access,lea_avg_age_media_collection,lea_books_per_student,st_avg_age_media_collection,st_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,st_wap_num,st_wap_per_classroom,SRC_devices_sent_home,SRC_Grades_Devices_Sent_Home
2014,010340,E,Alamance-Burlington Schools,Elon Elementary,State Of North Carolina,0.96,0.0,1.82,0.0,0.0,,2.2,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010346,E,Alamance-Burlington Schools,B Everett Jordan Elem,State Of North Carolina,0.95,0.24,1.9,0.0,0.0,,0.79,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010347,E,Alamance-Burlington Schools,Garrett Elementary,State Of North Carolina,0.95,0.15,2.54,0.0,0.0,,3.53,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010348,H,Alamance-Burlington Schools,Graham High,State Of North Carolina,0.912,0.38,8.8,0.13,0.0,,1.49,0.939,0.73,11.75,0.03,0.0,1.46,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010350,M,Alamance-Burlington Schools,Graham Middle,State Of North Carolina,0.946,1.91,34.02,0.0,0.0,,0.96,0.943,1.3,18.48,0.0,0.0,1.46,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010351,E,Alamance-Burlington Schools,Grove Park Elementary,State Of North Carolina,0.949,1.07,14.21,0.0,0.0,,1.18,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010353,M,Alamance-Burlington Schools,Hawfields Middle,State Of North Carolina,0.943,0.72,15.25,0.0,0.0,,1.32,0.943,1.3,18.48,0.0,0.0,1.46,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010354,E,Alamance-Burlington Schools,Harvey R Newlin Elementary,State Of North Carolina,0.956,0.61,3.18,0.0,0.0,,1.41,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010357,E,Alamance-Burlington Schools,Haw River Elementary,State Of North Carolina,0.95,0.82,7.61,0.0,0.0,,1.38,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010358,E,Alamance-Burlington Schools,Hillcrest Elementary,State Of North Carolina,0.953,0.21,2.67,0.0,0.0,,1.24,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010360,H,Alamance-Burlington Schools,Hugh M Cummings High,State Of North Carolina,0.916,0.48,12.62,0.0,0.0,,1.57,0.939,0.73,11.75,0.03,0.0,1.46,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010362,E,Alamance-Burlington Schools,Marvin B Smith Elementary,State Of North Carolina,0.964,0.62,2.9,0.41,0.0,,1.66,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010364,E,Alamance-Burlington Schools,North Graham Elementary,State Of North Carolina,1.0,0.57,16.48,0.0,0.0,,1.18,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010372,E,Alamance-Burlington Schools,Pleasant Grove Elementary,State Of North Carolina,0.95,0.0,0.0,0.0,0.0,,0.88,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010374,E,Alamance-Burlington Schools,R Homer Andrews Elementary,State Of North Carolina,0.952,0.68,4.25,0.0,0.0,,1.02,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010378,A,Alamance-Burlington Schools,Ray Street Academy,State Of North Carolina,0.879,9.09,109.09,1.3,0.0,,0.66,0.942,9.09,109.09,1.3,0.0,1.46,0.958,0.8,13.39,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010380,E,Alamance-Burlington Schools,South Graham Elementary,State Of North Carolina,0.952,0.17,3.49,0.17,0.0,,1.58,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010384,E,Alamance-Burlington Schools,South Mebane Elementary,State Of North Carolina,0.958,0.0,0.0,0.0,0.0,,1.65,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010388,H,Alamance-Burlington Schools,Southern High,State Of North Carolina,0.923,1.38,6.91,0.07,0.0,,1.94,0.939,0.73,11.75,0.03,0.0,1.46,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010390,M,Alamance-Burlington Schools,"Southern Middle, Graham",State Of North Carolina,0.934,1.67,21.84,0.0,0.0,,5.52,0.943,1.3,18.48,0.0,0.0,1.46,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010392,E,Alamance-Burlington Schools,Sylvan Elementary,State Of North Carolina,0.947,0.0,1.34,0.0,0.0,,0.73,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010394,M,Alamance-Burlington Schools,Turrentine Middle,State Of North Carolina,0.952,1.08,10.7,0.0,0.0,,1.1,0.943,1.3,18.48,0.0,0.0,1.46,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010396,H,Alamance-Burlington Schools,Walter M Williams High,State Of North Carolina,0.911,0.28,20.94,0.0,0.0,,2.38,0.939,0.73,11.75,0.03,0.0,1.46,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010400,H,Alamance-Burlington Schools,Western Alamance High,State Of North Carolina,0.915,0.25,1.83,0.0,0.0,,2.27,0.939,0.73,11.75,0.03,0.0,1.46,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010403,M,Alamance-Burlington Schools,Western Middle,State Of North Carolina,0.949,0.56,6.56,0.0,0.0,,2.21,0.943,1.3,18.48,0.0,0.0,1.46,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010406,M,Alamance-Burlington Schools,Woodlawn Middle,State Of North Carolina,0.951,1.69,12.16,0.0,0.0,,1.44,0.943,1.3,18.48,0.0,0.0,1.46,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010LEA,A,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.942,9.09,109.09,1.3,0.0,1.46,0.958,0.8,13.39,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010LEA,E,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.942,0.32,3.69,0.04,0.0,1.46,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010LEA,H,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.939,0.73,11.75,0.03,0.0,1.46,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,010LEA,M,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.943,1.3,18.48,0.0,0.0,1.46,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,01B000,A,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,0.958,0.0,12.5,0.0,0.0,,1.29,,,,,,,0.958,0.8,13.39,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,01C000,A,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,0.953,0.0,9.88,0.0,0.0,,1.02,,,,,,,0.958,0.8,13.39,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,01D000,T,Charter and Non-District Affiliated Schools,The Hawbridge School,State Of North Carolina,0.958,0.0,0.0,0.0,0.0,,,,,,,,,0.955,2.28,13.48,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020302,H,Alexander County Schools,Alexander Central High,State Of North Carolina,0.937,1.55,6.47,0.0,0.0,,1.69,0.958,1.55,6.47,0.0,0.0,1.83,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020304,E,Alexander County Schools,Bethlehem Elementary,State Of North Carolina,0.969,0.0,1.39,0.0,0.0,,1.82,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020306,M,Alexander County Schools,East Alexander Middle,State Of North Carolina,0.982,0.9,6.27,0.0,0.0,,2.09,0.963,1.75,10.83,0.0,0.0,1.83,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020308,E,Alexander County Schools,Ellendale Elementary,State Of North Carolina,0.965,0.0,0.66,0.0,0.0,,1.21,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020316,E,Alexander County Schools,Hiddenite Elementary,State Of North Carolina,0.956,0.0,1.44,0.0,0.0,,1.63,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020320,E,Alexander County Schools,Stony Point Elementary,State Of North Carolina,0.956,0.66,3.29,0.0,0.0,,2.29,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020324,E,Alexander County Schools,Sugar Loaf Elementary,State Of North Carolina,0.967,0.35,1.38,0.0,0.0,,2.94,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020328,E,Alexander County Schools,Taylorsville Elementary,State Of North Carolina,0.965,0.75,2.99,0.0,0.0,,1.91,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020330,M,Alexander County Schools,West Alexander Middle,State Of North Carolina,0.974,2.73,16.04,0.0,0.0,,3.12,0.963,1.75,10.83,0.0,0.0,1.83,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020332,E,Alexander County Schools,Wittenburg Elementary,State Of North Carolina,0.964,0.0,0.33,0.0,0.0,,1.16,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020LEA,E,Alexander County Schools,,State Of North Carolina,,,,,,,,0.962,0.2,1.59,0.0,0.0,1.83,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020LEA,H,Alexander County Schools,,State Of North Carolina,,,,,,,,0.958,1.55,6.47,0.0,0.0,1.83,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,020LEA,M,Alexander County Schools,,State Of North Carolina,,,,,,,,0.963,1.75,10.83,0.0,0.0,1.83,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,030304,H,Alleghany County Schools,Alleghany High,State Of North Carolina,0.931,1.45,23.43,0.24,0.0,,0.69,0.948,1.45,23.43,0.24,0.0,0.92,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,030308,I,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,0.949,0.0,0.0,0.0,0.0,,0.8,0.946,0.1,2.97,0.0,0.0,0.92,0.958,0.32,13.37,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,030316,I,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,0.963,0.0,0.0,0.0,0.0,,1.03,0.946,0.1,2.97,0.0,0.0,0.92,0.958,0.32,13.37,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,030320,I,Alleghany County Schools,Sparta Elementary,State Of North Carolina,0.951,0.18,5.19,0.0,0.0,,1.27,0.946,0.1,2.97,0.0,0.0,0.92,0.958,0.32,13.37,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,030LEA,H,Alleghany County Schools,,State Of North Carolina,,,,,,,,0.948,1.45,23.43,0.24,0.0,0.92,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,030LEA,I,Alleghany County Schools,,State Of North Carolina,,,,,,,,0.946,0.1,2.97,0.0,0.0,0.92,0.958,0.32,13.37,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040304,H,Anson County Schools,Anson Co. Early College High,State Of North Carolina,0.995,0.0,0.59,0.0,0.0,,0.95,0.998,0.94,75.37,2.81,0.0,0.53,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040305,H,Anson County Schools,Anson Academy,State Of North Carolina,0.764,1.01,350.51,5.05,0.0,,0.0,0.998,0.94,75.37,2.81,0.0,0.53,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040306,H,Anson County Schools,Anson High School,State Of North Carolina,0.998,0.91,68.65,3.35,0.0,,1.76,0.998,0.94,75.37,2.81,0.0,0.53,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040308,E,Anson County Schools,Ansonville Elementary,State Of North Carolina,1.0,0.0,11.24,1.16,0.0,,1.74,0.999,0.12,21.3,0.23,0.0,0.53,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040309,M,Anson County Schools,Anson Middle,State Of North Carolina,1.0,1.83,92.32,2.93,0.0,,1.89,0.998,1.37,81.37,2.24,0.0,0.53,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040311,E,Anson County Schools,Wadesboro Primary,State Of North Carolina,0.998,0.47,57.81,0.23,0.0,,2.19,0.999,0.12,21.3,0.23,0.0,0.53,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040316,E,Anson County Schools,Lilesville Elementary,State Of North Carolina,1.0,0.0,1.24,0.0,0.0,,1.55,0.999,0.12,21.3,0.23,0.0,0.53,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040324,E,Anson County Schools,Morven Elementary,State Of North Carolina,1.0,0.0,28.57,0.0,0.0,,0.94,0.999,0.12,21.3,0.23,0.0,0.53,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040328,E,Anson County Schools,Peachland-Polkton Elem,State Of North Carolina,1.0,0.0,4.64,0.0,0.0,,2.35,0.999,0.12,21.3,0.23,0.0,0.53,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040330,M,Anson County Schools,Wadesboro Elementary,State Of North Carolina,1.0,0.39,58.14,0.78,0.0,,1.12,0.998,1.37,81.37,2.24,0.0,0.53,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040700,H,Anson County Schools,Anson New Tech High,State Of North Carolina,0.993,2.1,4.2,2.1,0.0,,0.9,0.998,0.94,75.37,2.81,0.0,0.53,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040LEA,E,Anson County Schools,,State Of North Carolina,,,,,,,,0.999,0.12,21.3,0.23,0.0,0.53,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040LEA,H,Anson County Schools,,State Of North Carolina,,,,,,,,0.998,0.94,75.37,2.81,0.0,0.53,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040LEA,M,Anson County Schools,,State Of North Carolina,,,,,,,,0.998,1.37,81.37,2.24,0.0,0.53,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,040LEA,T,Anson County Schools,,State Of North Carolina,,,,,,,,0.997,,,,,0.53,0.955,2.28,13.48,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050302,H,Ashe County Schools,Ashe County High,State Of North Carolina,0.946,0.64,12.03,0.11,0.0,,1.36,0.948,0.64,12.03,0.11,0.0,1.32,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050305,M,Ashe County Schools,Ashe County Middle,State Of North Carolina,0.946,1.79,8.33,0.0,0.0,,1.28,0.948,1.79,8.33,0.0,0.0,1.32,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050310,E,Ashe County Schools,Blue Ridge Elementary,State Of North Carolina,0.941,0.39,9.9,0.0,0.0,,1.45,0.948,0.17,5.25,0.0,0.0,1.32,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050330,E,Ashe County Schools,"Mountain View Elementary, Jefferson",State Of North Carolina,0.952,0.0,1.85,0.0,0.0,,1.05,0.948,0.17,5.25,0.0,0.0,1.32,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050335,E,Ashe County Schools,Westwood Elementary,State Of North Carolina,0.955,0.16,4.66,0.0,0.0,,1.58,0.948,0.17,5.25,0.0,0.0,1.32,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050LEA,E,Ashe County Schools,,State Of North Carolina,,,,,,,,0.948,0.17,5.25,0.0,0.0,1.32,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050LEA,H,Ashe County Schools,,State Of North Carolina,,,,,,,,0.948,0.64,12.03,0.11,0.0,1.32,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,050LEA,M,Ashe County Schools,,State Of North Carolina,,,,,,,,0.948,1.79,8.33,0.0,0.0,1.32,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060302,H,Avery County Schools,Avery County High,State Of North Carolina,0.955,0.56,3.65,0.0,0.0,,0.5,0.955,1.26,2.84,0.0,0.0,1.28,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060304,E,Avery County Schools,Banner Elk Elementary,State Of North Carolina,0.945,0.57,2.27,0.0,0.0,,3.3,0.954,0.1,0.62,0.0,0.0,1.28,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060310,M,Avery County Schools,Cranberry Middle,State Of North Carolina,0.952,0.0,2.44,0.0,0.0,,0.84,0.952,0.19,1.35,0.0,0.0,1.28,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060316,E,Avery County Schools,Crossnore Elementary,State Of North Carolina,0.976,0.0,0.91,0.0,0.0,,8.35,0.954,0.1,0.62,0.0,0.0,1.28,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060318,M,Avery County Schools,Avery Middle,State Of North Carolina,0.951,0.32,0.64,0.0,0.0,,0.9,0.952,0.19,1.35,0.0,0.0,1.28,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060322,E,Avery County Schools,Freedom Trail Elementary,State Of North Carolina,0.931,0.0,0.0,0.0,0.0,,13.94,0.954,0.1,0.62,0.0,0.0,1.28,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060328,E,Avery County Schools,Newland Elementary,State Of North Carolina,0.96,0.0,0.0,0.0,0.0,,5.63,0.954,0.1,0.62,0.0,0.0,1.28,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060332,E,Avery County Schools,Riverside Elementary,State Of North Carolina,0.93,0.0,0.0,0.0,0.0,,20.83,0.954,0.1,0.62,0.0,0.0,1.28,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060334,T,Avery County Schools,Blue Ridge Academy,State Of North Carolina,0.867,0.0,10.0,0.0,0.0,,1.0,0.951,0.0,10.0,0.0,0.0,1.28,0.955,2.28,13.48,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060700,H,Avery County Schools,Avery High STEM Academy,State Of North Carolina,0.976,0.0,0.93,0.0,0.0,,,0.955,1.26,2.84,0.0,0.0,1.28,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060701,H,Avery County Schools,Avery High Viking Academy,State Of North Carolina,0.959,3.53,2.35,0.0,0.0,,,0.955,1.26,2.84,0.0,0.0,1.28,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060LEA,E,Avery County Schools,,State Of North Carolina,,,,,,,,0.954,0.1,0.62,0.0,0.0,1.28,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060LEA,H,Avery County Schools,,State Of North Carolina,,,,,,,,0.955,1.26,2.84,0.0,0.0,1.28,0.954,1.25,13.49,0.08,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060LEA,M,Avery County Schools,,State Of North Carolina,,,,,,,,0.952,0.19,1.35,0.0,0.0,1.28,0.955,0.85,13.49,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,060LEA,T,Avery County Schools,,State Of North Carolina,,,,,,,,0.951,0.0,10.0,0.0,0.0,1.28,0.955,2.28,13.48,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,06A000,A,Charter and Non-District Affiliated Schools,Grandfather Academy,State Of North Carolina,1.0,0.0,0.0,0.0,0.0,,0.75,,,,,,,0.958,0.8,13.39,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,06B000,A,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,0.989,0.0,5.21,0.0,0.0,,0.91,,,,,,,0.958,0.8,13.39,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,070302,E,Beaufort County Schools,"Eastern Elementary, Washington",State Of North Carolina,0.949,0.0,0.0,0.0,0.0,,2.76,0.95,0.09,4.13,0.0,0.0,1.34,0.955,0.23,13.12,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,070308,I,Beaufort County Schools,Bath Elementary,State Of North Carolina,0.949,0.0,7.9,0.34,0.0,,1.48,0.952,0.3,11.03,0.15,0.0,1.34,0.958,0.32,13.37,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
2014,070310,T,Beaufort County Schools,B C Ed Tech Center,State Of North Carolina,0.786,0.0,338.98,1.69,0.0,,0.53,0.945,0.0,338.98,1.69,0.0,1.34,0.955,2.28,13.48,0.07,0.0,1.79,,,,,,,,,,,,,,,,,,,
