year,unit_code,category_cd,total_class_teacher_num,total_nbpts_num,prin_other_pct,prinyrs_0thru3_pct,prinyrs_4thru10_pct,prinyrs_11plus_pct,prin_advance_dgr_pct,_1yr_prin_trnovr_pct,prin_male_pct,prin_female_pct,prin_black_pct,prin_white_pct,School_Name,Lea_Name,State_Name,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,st_highqual_class_pct,st_highqual_class_hp_pct,st_highqual_class_lp_pct,st_highqual_class_all_pct,st_not_highqual_class_hp_pct,st_not_highqual_class_lp_pct,st_not_highqual_class_all_pct,st_prinyrs_0thru3_pct,st_prinyrs_4thru10_pct,st_prinyrs_11plus_pct,st_prin_advance_dgr_pct,st_1yr_prin_trnovr_pct,st_prin_male_pct,st_prin_female_pct,st_prin_black_pct,st_prin_white_pct,st_prin_other_pct
2014,010340,E,100007,14288,,,,,,,,,,,Elon Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.238,0.262,0.5,42.0,3.0,0.262,0.075,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010346,E,100007,14288,,,,,,,,,,,B Everett Jordan Elem,Alamance-Burlington Schools,State Of North Carolina,1.0,0.273,0.242,0.485,32.0,3.0,0.188,0.108,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010347,E,100007,14288,,,,,,,,,,,Garrett Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.093,0.116,0.791,43.0,6.0,0.209,0.091,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010348,H,100007,14288,,,,,,,,,,,Graham High,Alamance-Burlington Schools,State Of North Carolina,0.867,0.264,0.321,0.415,53.0,4.0,0.17,0.255,,0.114,,0.933,0.179,0.279,0.543,52.0,6.0,0.248,0.137,0.007,0.055,,,,,,,,0.923,0.21,0.251,0.539,53.0,9.0,0.28,0.156,0.019,0.054,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010350,M,100007,14288,,,,,,,,,,,Graham Middle,Alamance-Burlington Schools,State Of North Carolina,0.943,0.358,0.302,0.34,53.0,4.0,0.264,0.173,,0.057,,0.968,0.235,0.323,0.442,49.0,5.0,0.238,0.185,,0.032,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010351,E,100007,14288,,,,,,,,,,,Grove Park Elementary,Alamance-Burlington Schools,State Of North Carolina,0.975,0.175,0.3,0.525,40.0,2.0,0.225,0.132,,0.025,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010353,M,100007,14288,,,,,,,,,,,Hawfields Middle,Alamance-Burlington Schools,State Of North Carolina,1.0,0.175,0.425,0.4,40.0,9.0,0.225,0.289,,,,0.968,0.235,0.323,0.442,49.0,5.0,0.238,0.185,,0.032,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010354,E,100007,14288,,,,,,,,,,,Harvey R Newlin Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.298,0.34,0.362,47.0,1.0,0.34,0.154,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010357,E,100007,14288,,,,,,,,,,,Haw River Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.439,0.195,0.366,41.0,1.0,0.122,0.098,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010358,E,100007,14288,,,,,,,,,,,Hillcrest Elementary,Alamance-Burlington Schools,State Of North Carolina,0.975,0.128,0.205,0.667,39.0,4.0,0.25,0.195,,0.025,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010360,H,100007,14288,,,,,,,,,,,Hugh M Cummings High,Alamance-Burlington Schools,State Of North Carolina,0.915,0.333,0.2,0.467,59.0,4.0,0.237,0.125,,0.085,,0.933,0.179,0.279,0.543,52.0,6.0,0.248,0.137,0.007,0.055,,,,,,,,0.923,0.21,0.251,0.539,53.0,9.0,0.28,0.156,0.019,0.054,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010362,E,100007,14288,,,,,,,,,,,Marvin B Smith Elementary,Alamance-Burlington Schools,State Of North Carolina,0.942,0.176,0.176,0.647,34.0,6.0,0.324,0.152,,0.029,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010364,E,100007,14288,,,,,,,,,,,North Graham Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.281,0.219,0.5,32.0,3.0,0.375,0.2,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010372,E,100007,14288,,,,,,,,,,,"Pleasant Grove Elementary, Burlington",Alamance-Burlington Schools,State Of North Carolina,1.0,0.222,0.444,0.333,18.0,1.0,0.389,0.059,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010374,E,100007,14288,,,,,,,,,,,R Homer Andrews Elementary,Alamance-Burlington Schools,State Of North Carolina,0.957,0.239,0.261,0.5,46.0,6.0,0.191,0.134,,0.043,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010378,A,100007,14288,,,,,,,,,,,Ray Street Academy,Alamance-Burlington Schools,State Of North Carolina,0.824,0.353,0.235,0.412,17.0,2.0,0.118,0.177,,0.176,,0.824,0.353,0.235,0.412,17.0,2.0,0.118,0.176,,0.176,,,,,,,,0.856,0.218,0.25,0.533,35.0,3.0,0.332,0.168,0.004,0.06,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010380,E,100007,14288,,,,,,,,,,,South Graham Elementary,Alamance-Burlington Schools,State Of North Carolina,0.96,0.412,0.255,0.333,51.0,5.0,0.216,0.141,0.02,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010384,E,100007,14288,,,,,,,,,,,South Mebane Elementary,Alamance-Burlington Schools,State Of North Carolina,1.0,0.152,0.333,0.515,33.0,8.0,0.212,0.03,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010388,H,100007,14288,,,,,,,,,,,Southern High,Alamance-Burlington Schools,State Of North Carolina,0.953,0.141,0.306,0.553,85.0,9.0,0.221,0.144,,0.047,,0.933,0.179,0.279,0.543,52.0,6.0,0.248,0.137,0.007,0.055,,,,,,,,0.923,0.21,0.251,0.539,53.0,9.0,0.28,0.156,0.019,0.054,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010390,M,100007,14288,,,,,,,,,,,"Southern Middle, Graham",Alamance-Burlington Schools,State Of North Carolina,0.942,0.231,0.269,0.5,52.0,3.0,0.231,0.136,,0.058,,0.968,0.235,0.323,0.442,49.0,5.0,0.238,0.185,,0.032,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010392,E,100007,14288,,,,,,,,,,,Sylvan Elementary,Alamance-Burlington Schools,State Of North Carolina,0.956,0.391,0.304,0.304,23.0,6.0,0.261,0.279,,0.044,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010394,M,100007,14288,,,,,,,,,,,Turrentine Middle,Alamance-Burlington Schools,State Of North Carolina,0.95,0.233,0.333,0.433,60.0,5.0,0.233,0.145,,0.05,,0.968,0.235,0.323,0.442,49.0,5.0,0.238,0.185,,0.032,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010396,H,100007,14288,,,,,,,,,,,Walter M Williams High,Alamance-Burlington Schools,State Of North Carolina,0.955,0.091,0.288,0.621,66.0,12.0,0.455,0.063,,0.045,,0.933,0.179,0.279,0.543,52.0,6.0,0.248,0.137,0.007,0.055,,,,,,,,0.923,0.21,0.251,0.539,53.0,9.0,0.28,0.156,0.019,0.054,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010400,H,100007,14288,,,,,,,,,,,Western Alamance High,Alamance-Burlington Schools,State Of North Carolina,0.942,0.159,0.275,0.565,69.0,6.0,0.159,0.164,0.015,0.044,,0.933,0.179,0.279,0.543,52.0,6.0,0.248,0.137,0.007,0.055,,,,,,,,0.923,0.21,0.251,0.539,53.0,9.0,0.28,0.156,0.019,0.054,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010403,M,100007,14288,,,,,,,,,,,Western Middle,Alamance-Burlington Schools,State Of North Carolina,1.0,0.115,0.308,0.577,52.0,5.0,0.269,0.075,,,,0.968,0.235,0.323,0.442,49.0,5.0,0.238,0.185,,0.032,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010406,M,100007,14288,,,,,,,,,,,Woodlawn Middle,Alamance-Burlington Schools,State Of North Carolina,0.972,0.257,0.314,0.429,35.0,6.0,0.171,0.219,,0.028,,0.968,0.235,0.323,0.442,49.0,5.0,0.238,0.185,,0.032,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010LEA,A,100007,14288,0.0,0.611,0.306,0.083,0.361,0.111,0.382,0.618,0.147,0.853,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.824,0.353,0.235,0.412,17.0,2.0,0.118,0.176,,0.176,,,,,,,,0.856,0.218,0.25,0.533,35.0,3.0,0.332,0.168,0.004,0.06,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010LEA,E,100007,14288,0.0,0.611,0.306,0.083,0.361,0.111,0.382,0.618,0.147,0.853,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.986,0.251,0.265,0.484,37.0,5.0,0.275,0.148,0.001,0.009,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010LEA,H,100007,14288,0.0,0.611,0.306,0.083,0.361,0.111,0.382,0.618,0.147,0.853,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.933,0.179,0.279,0.543,52.0,6.0,0.248,0.137,0.007,0.055,,,,,,,,0.923,0.21,0.251,0.539,53.0,9.0,0.28,0.156,0.019,0.054,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,010LEA,M,100007,14288,0.0,0.611,0.306,0.083,0.361,0.111,0.382,0.618,0.147,0.853,,Alamance-Burlington Schools,State Of North Carolina,,,,,,,,,,,,0.968,0.235,0.323,0.442,49.0,5.0,0.238,0.185,,0.032,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,01B000,A,100007,14288,0.0,,,,,,1.0,0.0,0.0,1.0,River Mill Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,0.917,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,0.856,0.218,0.25,0.533,35.0,3.0,0.332,0.168,0.004,0.06,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,01C000,A,100007,14288,0.0,,,,,,1.0,0.0,0.0,1.0,Clover Garden,Charter and Non-District Affiliated Schools,State Of North Carolina,0.848,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,0.856,0.218,0.25,0.533,35.0,3.0,0.332,0.168,0.004,0.06,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,01D000,T,100007,14288,0.0,,,,,,1.0,0.0,0.0,1.0,The Hawbridge School,Charter and Non-District Affiliated Schools,State Of North Carolina,0.3,,,,20.0,,,,,0.3,,,,,,,,,,,,,,,,,,,0.897,0.237,0.257,0.506,23.0,4.0,0.331,0.172,0.009,0.077,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020302,H,100007,14288,,,,,,,,,,,Alexander Central High,Alexander County Schools,State Of North Carolina,0.929,0.152,0.313,0.535,99.0,24.0,0.323,0.15,0.051,0.02,,0.929,0.152,0.313,0.535,99.0,24.0,0.323,0.15,0.051,0.02,,,,,,,,0.923,0.21,0.251,0.539,53.0,9.0,0.28,0.156,0.019,0.054,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020304,E,100007,14288,,,,,,,,,,,Bethlehem Elementary,Alexander County Schools,State Of North Carolina,1.0,0.242,0.212,0.545,33.0,9.0,0.333,0.032,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020306,M,100007,14288,,,,,,,,,,,East Alexander Middle,Alexander County Schools,State Of North Carolina,1.0,0.122,0.293,0.585,41.0,6.0,0.341,0.049,,,,1.0,0.185,0.21,0.605,41.0,6.0,0.259,0.063,,,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020308,E,100007,14288,,,,,,,,,,,Ellendale Elementary,Alexander County Schools,State Of North Carolina,1.0,0.05,0.5,0.45,20.0,11.0,0.35,0.0,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020316,E,100007,14288,,,,,,,,,,,Hiddenite Elementary,Alexander County Schools,State Of North Carolina,1.0,0.286,0.257,0.457,35.0,4.0,0.229,0.273,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020320,E,100007,14288,,,,,,,,,,,Stony Point Elementary,Alexander County Schools,State Of North Carolina,1.0,0.25,0.2,0.55,20.0,4.0,0.1,0.158,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020324,E,100007,14288,,,,,,,,,,,Sugar Loaf Elementary,Alexander County Schools,State Of North Carolina,1.0,0.176,0.294,0.529,17.0,8.0,0.529,0.059,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020328,E,100007,14288,,,,,,,,,,,Taylorsville Elementary,Alexander County Schools,State Of North Carolina,1.0,0.19,0.19,0.619,21.0,5.0,0.333,0.0,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020330,M,100007,14288,,,,,,,,,,,West Alexander Middle,Alexander County Schools,State Of North Carolina,1.0,0.25,0.125,0.625,40.0,5.0,0.175,0.077,,,,1.0,0.185,0.21,0.605,41.0,6.0,0.259,0.063,,,,,,,,,,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020332,E,100007,14288,,,,,,,,,,,Wittenburg Elementary,Alexander County Schools,State Of North Carolina,1.0,0.167,0.222,0.611,18.0,4.0,0.222,0.046,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
2014,020LEA,E,100007,14288,0.0,0.3,0.4,0.3,0.3,0.0,0.4,0.6,0.0,1.0,,Alexander County Schools,State Of North Carolina,,,,,,,,,,,,1.0,0.207,0.262,0.53,23.0,6.0,0.293,0.091,,,,,,,,,,0.986,0.22,0.291,0.49,34.0,6.0,0.324,0.128,0.004,0.009,,,,,,,,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029
