year,unit_code,School_Name,Lea_Name,State_Name,Category_Cd,sat_avg_score_num,lea_sat_avg_score_num,st_sat_avg_score_num,nat_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,st_sat_participation_pct,nat_sat_participation_pct,esea_attendance,lea_esea_attendance,ap_participation_pct,lea_ap_participation_pct,st_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,st_ap_pct_3_or_above,ib_participation_pct,lea_ib_participation_pct,st_ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,st_ib_pct_4_or_above
2014,010374,R Homer Andrews Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010378,Ray Street Academy,Alamance-Burlington Schools,State Of North Carolina,A,,964.0,994.0,1010.0,,0.58,0.53,0.52,Did Not Meet,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010380,South Graham Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010384,South Mebane Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010388,Southern High,Alamance-Burlington Schools,State Of North Carolina,H,962.0,964.0,994.0,1010.0,0.55,0.58,0.53,0.52,Did Not Meet,Met,0.06,0.08,0.13,0.7,0.62,0.58,,,,,,0.77
2014,010390,"Southern Middle, Graham",Alamance-Burlington Schools,State Of North Carolina,M,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010392,Sylvan Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010394,Turrentine Middle,Alamance-Burlington Schools,State Of North Carolina,M,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010396,Walter M Williams High,Alamance-Burlington Schools,State Of North Carolina,H,1024.0,964.0,994.0,1010.0,0.6,0.58,0.53,0.52,Did Not Meet,Met,0.12,0.08,0.13,0.55,0.62,0.58,,,,,,0.77
2014,010400,Western Alamance High,Alamance-Burlington Schools,State Of North Carolina,H,1008.0,964.0,994.0,1010.0,0.64,0.58,0.53,0.52,Did Not Meet,Met,0.12,0.08,0.13,0.78,0.62,0.58,,,,,,0.77
2014,010403,Western Middle,Alamance-Burlington Schools,State Of North Carolina,M,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010406,Woodlawn Middle,Alamance-Burlington Schools,State Of North Carolina,M,,964.0,994.0,1010.0,,0.58,0.53,0.52,Met,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,010LEA,,Alamance-Burlington Schools,State Of North Carolina,,,964.0,994.0,1010.0,,0.58,0.53,0.52,,Met,,0.08,0.13,,0.62,0.58,,,,,,0.77
2014,01B000,River Mill Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,1006.0,,994.0,1010.0,0.74,,0.53,0.52,Did Not Meet,,,,0.13,0.33,,0.58,,,,,,0.77
2014,01C000,Clover Garden,Charter and Non-District Affiliated Schools,State Of North Carolina,A,979.0,,994.0,1010.0,0.86,,0.53,0.52,Did Not Meet,,0.08,,0.13,0.33,,0.58,,,,,,0.77
2014,01D000,The Hawbridge School,Charter and Non-District Affiliated Schools,State Of North Carolina,T,1076.0,,994.0,1010.0,0.59,,0.53,0.52,Did Not Meet,,0.22,,0.13,0.7,,0.58,,,,,,0.77
2014,020302,Alexander Central High,Alexander County Schools,State Of North Carolina,H,983.0,983.0,994.0,1010.0,0.32,0.32,0.53,0.52,Did Not Meet,Met,0.08,0.08,0.13,0.51,0.51,0.58,,,,,,0.77
2014,020304,Bethlehem Elementary,Alexander County Schools,State Of North Carolina,E,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020306,East Alexander Middle,Alexander County Schools,State Of North Carolina,M,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020308,Ellendale Elementary,Alexander County Schools,State Of North Carolina,E,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020316,Hiddenite Elementary,Alexander County Schools,State Of North Carolina,E,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020320,Stony Point Elementary,Alexander County Schools,State Of North Carolina,E,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020324,Sugar Loaf Elementary,Alexander County Schools,State Of North Carolina,E,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020328,Taylorsville Elementary,Alexander County Schools,State Of North Carolina,E,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020330,West Alexander Middle,Alexander County Schools,State Of North Carolina,M,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020332,Wittenburg Elementary,Alexander County Schools,State Of North Carolina,E,,983.0,994.0,1010.0,,0.32,0.53,0.52,Met,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,020LEA,,Alexander County Schools,State Of North Carolina,,,983.0,994.0,1010.0,,0.32,0.53,0.52,,Met,,0.08,0.13,,0.51,0.58,,,,,,0.77
2014,030304,Alleghany High,Alleghany County Schools,State Of North Carolina,H,959.0,959.0,994.0,1010.0,0.42,0.42,0.53,0.52,Did Not Meet,Met,,,0.13,0.3,0.3,0.58,,,,,,0.77
2014,030308,Glade Creek Elementary,Alleghany County Schools,State Of North Carolina,I,,959.0,994.0,1010.0,,0.42,0.53,0.52,Met,Met,,,0.13,,0.3,0.58,,,,,,0.77
2014,030316,Piney Creek Elementary,Alleghany County Schools,State Of North Carolina,I,,959.0,994.0,1010.0,,0.42,0.53,0.52,Met,Met,,,0.13,,0.3,0.58,,,,,,0.77
2014,030320,Sparta Elementary,Alleghany County Schools,State Of North Carolina,I,,959.0,994.0,1010.0,,0.42,0.53,0.52,Met,Met,,,0.13,,0.3,0.58,,,,,,0.77
2014,030LEA,,Alleghany County Schools,State Of North Carolina,,,959.0,994.0,1010.0,,0.42,0.53,0.52,,Met,,,0.13,,0.3,0.58,,,,,,0.77
2014,040304,Anson Co. Early College High,Anson County Schools,State Of North Carolina,H,883.0,819.0,994.0,1010.0,0.62,0.53,0.53,0.52,Did Not Meet,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040305,Anson Academy,Anson County Schools,State Of North Carolina,H,,819.0,994.0,1010.0,,0.53,0.53,0.52,Did Not Meet,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040306,Anson High School,Anson County Schools,State Of North Carolina,H,805.0,819.0,994.0,1010.0,0.49,0.53,0.53,0.52,Did Not Meet,Met,0.19,0.12,0.13,0.06,0.06,0.58,,,,,,0.77
2014,040308,Ansonville Elementary,Anson County Schools,State Of North Carolina,E,,819.0,994.0,1010.0,,0.53,0.53,0.52,Met,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040309,Anson Middle,Anson County Schools,State Of North Carolina,M,,819.0,994.0,1010.0,,0.53,0.53,0.52,Met,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040311,Wadesboro Primary,Anson County Schools,State Of North Carolina,E,,819.0,994.0,1010.0,,0.53,0.53,0.52,Met,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040316,Lilesville Elementary,Anson County Schools,State Of North Carolina,E,,819.0,994.0,1010.0,,0.53,0.53,0.52,Met,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040324,Morven Elementary,Anson County Schools,State Of North Carolina,E,,819.0,994.0,1010.0,,0.53,0.53,0.52,Met,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040328,Peachland-Polkton Elem,Anson County Schools,State Of North Carolina,E,,819.0,994.0,1010.0,,0.53,0.53,0.52,Met,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040330,Wadesboro Elementary,Anson County Schools,State Of North Carolina,M,,819.0,994.0,1010.0,,0.53,0.53,0.52,Met,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040700,Anson New Tech High,Anson County Schools,State Of North Carolina,H,798.0,819.0,994.0,1010.0,0.87,0.53,0.53,0.52,Did Not Meet,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,040LEA,,Anson County Schools,State Of North Carolina,,,819.0,994.0,1010.0,,0.53,0.53,0.52,,Met,,0.12,0.13,,0.06,0.58,,,,,,0.77
2014,050302,Ashe County High,Ashe County Schools,State Of North Carolina,H,997.0,997.0,994.0,1010.0,0.5,0.5,0.53,0.52,Did Not Meet,Met,0.08,0.08,0.13,0.66,0.66,0.58,,,,,,0.77
2014,050305,Ashe County Middle,Ashe County Schools,State Of North Carolina,M,,997.0,994.0,1010.0,,0.5,0.53,0.52,Met,Met,,0.08,0.13,,0.66,0.58,,,,,,0.77
2014,050310,Blue Ridge Elementary,Ashe County Schools,State Of North Carolina,E,,997.0,994.0,1010.0,,0.5,0.53,0.52,Met,Met,,0.08,0.13,,0.66,0.58,,,,,,0.77
2014,050330,"Mountain View Elementary, Jefferson",Ashe County Schools,State Of North Carolina,E,,997.0,994.0,1010.0,,0.5,0.53,0.52,Met,Met,,0.08,0.13,,0.66,0.58,,,,,,0.77
2014,050335,Westwood Elementary,Ashe County Schools,State Of North Carolina,E,,997.0,994.0,1010.0,,0.5,0.53,0.52,Met,Met,,0.08,0.13,,0.66,0.58,,,,,,0.77
2014,050LEA,,Ashe County Schools,State Of North Carolina,,,997.0,994.0,1010.0,,0.5,0.53,0.52,,Met,,0.08,0.13,,0.66,0.58,,,,,,0.77
2014,060302,Avery County High,Avery County Schools,State Of North Carolina,H,969.0,964.0,994.0,1010.0,0.23,0.23,0.53,0.52,Did Not Meet,Met,,0.06,0.13,0.45,0.41,0.58,,,,,,0.77
2014,060304,Banner Elk Elementary,Avery County Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.23,0.53,0.52,Met,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060310,Cranberry Middle,Avery County Schools,State Of North Carolina,M,,964.0,994.0,1010.0,,0.23,0.53,0.52,Met,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060316,Crossnore Elementary,Avery County Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.23,0.53,0.52,Met,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060318,Avery Middle,Avery County Schools,State Of North Carolina,M,,964.0,994.0,1010.0,,0.23,0.53,0.52,Met,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060322,Freedom Trail Elementary,Avery County Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.23,0.53,0.52,Met,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060328,Newland Elementary,Avery County Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.23,0.53,0.52,Met,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060332,Riverside Elementary,Avery County Schools,State Of North Carolina,E,,964.0,994.0,1010.0,,0.23,0.53,0.52,Met,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060334,Blue Ridge Academy,Avery County Schools,State Of North Carolina,T,,964.0,994.0,1010.0,,0.23,0.53,0.52,Did Not Meet,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060700,Avery High STEM Academy,Avery County Schools,State Of North Carolina,H,949.0,964.0,994.0,1010.0,0.33,0.23,0.53,0.52,Did Not Meet,Met,0.22,0.06,0.13,0.37,0.41,0.58,,,,,,0.77
2014,060701,Avery High Viking Academy,Avery County Schools,State Of North Carolina,H,,964.0,994.0,1010.0,,0.23,0.53,0.52,Did Not Meet,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,060LEA,,Avery County Schools,State Of North Carolina,,,964.0,994.0,1010.0,,0.23,0.53,0.52,,Met,,0.06,0.13,,0.41,0.58,,,,,,0.77
2014,06A000,Grandfather Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,,,994.0,1010.0,,,0.53,0.52,Did Not Meet,,,,0.13,,,0.58,,,,,,0.77
2014,06B000,Crossnore Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,766.0,,994.0,1010.0,1.22,,0.53,0.52,Did Not Meet,,,,0.13,,,0.58,,,,,,0.77
2014,070302,"Eastern Elementary, Washington",Beaufort County Schools,State Of North Carolina,E,,933.0,994.0,1010.0,,0.3,0.53,0.52,Did Not Meet,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070308,Bath Elementary,Beaufort County Schools,State Of North Carolina,I,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070310,B C Ed Tech Center,Beaufort County Schools,State Of North Carolina,T,,933.0,994.0,1010.0,,0.3,0.53,0.52,Did Not Meet,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070311,Beaufort Co Early College High,Beaufort County Schools,State Of North Carolina,H,1024.0,933.0,994.0,1010.0,0.23,0.3,0.53,0.52,Did Not Meet,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070325,Chocowinity Middle,Beaufort County Schools,State Of North Carolina,M,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070326,Chocowinity Primary,Beaufort County Schools,State Of North Carolina,E,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070327,John C Tayloe Elementary,Beaufort County Schools,State Of North Carolina,E,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070328,John Small Elementary,Beaufort County Schools,State Of North Carolina,E,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070329,"Northeast Elementary, Pinetown",Beaufort County Schools,State Of North Carolina,I,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070330,"Northside High, Pinetown",Beaufort County Schools,State Of North Carolina,H,,933.0,994.0,1010.0,,0.3,0.53,0.52,Did Not Meet,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070338,P S Jones Middle,Beaufort County Schools,State Of North Carolina,M,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070339,Southside High,Beaufort County Schools,State Of North Carolina,H,920.0,933.0,994.0,1010.0,0.33,0.3,0.53,0.52,Did Not Meet,Met,,0.06,0.13,0.5,0.47,0.58,,,,,,0.77
2014,070340,S W Snowden Elementary,Beaufort County Schools,State Of North Carolina,I,,933.0,994.0,1010.0,,0.3,0.53,0.52,Met,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,070342,Washington High,Beaufort County Schools,State Of North Carolina,H,924.0,933.0,994.0,1010.0,0.45,0.3,0.53,0.52,Did Not Meet,Met,0.12,0.06,0.13,0.46,0.47,0.58,,,,,,0.77
2014,070LEA,,Beaufort County Schools,State Of North Carolina,,,933.0,994.0,1010.0,,0.3,0.53,0.52,,Met,,0.06,0.13,,0.47,0.58,,,,,,0.77
2014,07A000,Washington Montessori,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,994.0,1010.0,,,0.53,0.52,Met,,,,0.13,,,0.58,,,,,,0.77
2014,080311,Bertie Early College High,Bertie County Schools,State Of North Carolina,H,899.0,797.0,994.0,1010.0,0.54,0.6,0.53,0.52,Did Not Meet,Met,,,0.13,,,0.58,,,,,,0.77
2014,080312,Bertie High,Bertie County Schools,State Of North Carolina,H,737.0,797.0,994.0,1010.0,0.55,0.6,0.53,0.52,Did Not Meet,Met,,,0.13,,,0.58,,,,,,0.77
2014,080314,Bertie Middle,Bertie County Schools,State Of North Carolina,M,,797.0,994.0,1010.0,,0.6,0.53,0.52,Met,Met,,,0.13,,,0.58,,,,,,0.77
2014,080348,Aulander Elementary,Bertie County Schools,State Of North Carolina,E,,797.0,994.0,1010.0,,0.6,0.53,0.52,Met,Met,,,0.13,,,0.58,,,,,,0.77
2014,080356,West Bertie Elementary,Bertie County Schools,State Of North Carolina,E,,797.0,994.0,1010.0,,0.6,0.53,0.52,Met,Met,,,0.13,,,0.58,,,,,,0.77
2014,080360,Colerain Elementary,Bertie County Schools,State Of North Carolina,E,,797.0,994.0,1010.0,,0.6,0.53,0.52,Met,Met,,,0.13,,,0.58,,,,,,0.77
2014,080362,Windsor Elementary,Bertie County Schools,State Of North Carolina,E,,797.0,994.0,1010.0,,0.6,0.53,0.52,Met,Met,,,0.13,,,0.58,,,,,,0.77
2014,080375,Bertie Academy,Bertie County Schools,State Of North Carolina,T,,797.0,994.0,1010.0,,0.6,0.53,0.52,Did Not Meet,Met,,,0.13,,,0.58,,,,,,0.77
2014,080700,Bertie STEM High,Bertie County Schools,State Of North Carolina,H,826.0,797.0,994.0,1010.0,0.75,0.6,0.53,0.52,Did Not Meet,Met,,,0.13,,,0.58,,,,,,0.77
2014,080LEA,,Bertie County Schools,State Of North Carolina,,,797.0,994.0,1010.0,,0.6,0.53,0.52,,Met,,,0.13,,,0.58,,,,,,0.77
2014,090304,B T Washington Primary,Bladen County Schools,State Of North Carolina,E,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090315,Bladenboro Middle,Bladen County Schools,State Of North Carolina,M,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090317,Bladenboro Primary,Bladen County Schools,State Of North Carolina,E,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090318,Bladen Lakes Primary,Bladen County Schools,State Of North Carolina,E,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090320,Clarkton School of Discovery,Bladen County Schools,State Of North Carolina,M,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090324,Dublin Primary,Bladen County Schools,State Of North Carolina,E,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090328,East Arcadia Elementary,Bladen County Schools,State Of North Carolina,I,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090330,East Bladen High,Bladen County Schools,State Of North Carolina,H,827.0,843.0,994.0,1010.0,0.46,0.48,0.53,0.52,Did Not Meet,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090332,Elizabethtown Middle,Bladen County Schools,State Of North Carolina,M,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090333,Elizabethtown Primary,Bladen County Schools,State Of North Carolina,E,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090352,Plain View Primary,Bladen County Schools,State Of North Carolina,E,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090365,Tar Heel Middle,Bladen County Schools,State Of North Carolina,M,,843.0,994.0,1010.0,,0.48,0.53,0.52,Met,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,090368,West Bladen High,Bladen County Schools,State Of North Carolina,H,855.0,843.0,994.0,1010.0,0.5,0.48,0.53,0.52,Did Not Meet,Met,0.09,0.07,0.13,0.19,0.16,0.58,,,,,,0.77
2014,090LEA,,Bladen County Schools,State Of North Carolina,,,843.0,994.0,1010.0,,0.48,0.53,0.52,,Met,,0.07,0.13,,0.16,0.58,,,,,,0.77
2014,09A000,Paul R. Brown Leadership Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,T,,,994.0,1010.0,,,0.53,0.52,Met,,,,0.13,,,0.58,,,,,,0.77
2014,100302,Belville Elementary,Brunswick County Schools,State Of North Carolina,E,,975.0,994.0,1010.0,,0.34,0.53,0.52,Met,Met,,0.07,0.13,,0.6,0.58,,,,,,0.77
2014,100304,Bolivia Elementary,Brunswick County Schools,State Of North Carolina,E,,975.0,994.0,1010.0,,0.34,0.53,0.52,Met,Met,,0.07,0.13,,0.6,0.58,,,,,,0.77
2014,100307,Brunswick County Early College,Brunswick County Schools,State Of North Carolina,H,1018.0,975.0,994.0,1010.0,0.29,0.34,0.53,0.52,Did Not Meet,Met,,0.07,0.13,0.95,0.6,0.58,,,,,,0.77
2014,100308,Brunswick County Academy,Brunswick County Schools,State Of North Carolina,T,,975.0,994.0,1010.0,,0.34,0.53,0.52,Did Not Meet,Met,,0.07,0.13,,0.6,0.58,,,,,,0.77
2014,100309,Cedar Grove Middle,Brunswick County Schools,State Of North Carolina,M,,975.0,994.0,1010.0,,0.34,0.53,0.52,Met,Met,,0.07,0.13,,0.6,0.58,,,,,,0.77
2014,100310,Jessie Mae Monroe Elementary,Brunswick County Schools,State Of North Carolina,E,,975.0,994.0,1010.0,,0.34,0.53,0.52,Met,Met,,0.07,0.13,,0.6,0.58,,,,,,0.77
