AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,School Name,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,unit_code
0.0,0.0,0.0,0.10810810810810811,0.04054054054054054,0.14864864864864866,0.13513513513513514,0.013513513513513514,0.14864864864864866,0.0,0.0,0.0,0.24324324324324326,0.06756756756756757,0.3108108108108108,0.0,0.0,0.0,Alamance-Burlington Middle College,0.0,0.013513513513513514,0.013513513513513514,0.4864864864864865,0.20270270270270271,0.6891891891891891,010303
0.0,0.0,0.0,0.04452690166975881,0.03525046382189239,0.07977736549165121,0.09833024118738404,0.10760667903525047,0.20593692022263452,0.0,0.0,0.0,0.15769944341372913,0.16326530612244897,0.3209647495361781,0.0,0.0,0.0,Alexander Wilson Elementary,0.014842300556586271,0.02040816326530612,0.03525046382189239,0.3339517625231911,0.3450834879406308,0.6790352504638218,010304
0.0018450184501845018,0.0018450184501845018,0.0036900369003690036,0.02214022140221402,0.033210332103321034,0.055350553505535055,0.05719557195571956,0.055350553505535055,0.11254612546125461,0.0,0.0018450184501845018,0.0018450184501845018,0.0940959409594096,0.1070110701107011,0.2011070110701107,0.0018450184501845018,0.0018450184501845018,0.0036900369003690036,Altamahaw Ossipee Elem,0.01107011070110701,0.012915129151291513,0.023985239852398525,0.36162361623616235,0.43726937269372695,0.7988929889298892,010308
0.005025125628140704,0.008793969849246231,0.013819095477386936,0.1922110552763819,0.19597989949748743,0.38819095477386933,0.23492462311557788,0.2449748743718593,0.4798994974874372,0.002512562814070352,0.0,0.002512562814070352,0.44597989949748745,0.4635678391959799,0.9095477386934674,0.0,0.0,0.0,Broadview Middle,0.011306532663316583,0.013819095477386936,0.02512562814070352,0.04396984924623116,0.04648241206030151,0.09045226130653267,010310
0.015197568389057751,0.02127659574468085,0.0364741641337386,0.060790273556231005,0.06382978723404255,0.12462006079027356,0.0668693009118541,0.05927051671732523,0.12613981762917933,0.001519756838905775,0.0,0.001519756838905775,0.1641337386018237,0.17325227963525835,0.3373860182370821,0.0,0.0,0.0,Highland Elementary,0.019756838905775075,0.028875379939209727,0.0486322188449848,0.3191489361702128,0.3434650455927052,0.662613981762918,010312
0.00303951367781155,0.0,0.00303951367781155,0.060790273556231005,0.06382978723404255,0.12462006079027356,0.03343465045592705,0.057750759878419454,0.0911854103343465,0.00303951367781155,0.00303951367781155,0.0060790273556231,0.1276595744680851,0.13677811550151975,0.26443768996960487,0.0,0.0,0.0,E M Yoder Elementary,0.02735562310030395,0.0121580547112462,0.03951367781155015,0.3373860182370821,0.3981762917933131,0.7355623100303952,010320
0.0016515276630883566,0.002477291494632535,0.004128819157720892,0.10404624277456648,0.0990916597853014,0.20313790255986788,0.05615194054500413,0.05945499587118084,0.11560693641618497,0.004128819157720892,0.0033030553261767133,0.007431874483897605,0.18497109826589594,0.18827415359207267,0.37324525185796864,0.0008257638315441783,0.0033030553261767133,0.004128819157720892,Eastern Alamance High,0.018166804293971925,0.02064409578860446,0.038810900082576386,0.2947976878612717,0.3319570602807597,0.6267547481420314,010324
0.00408997955010225,0.006134969325153374,0.010224948875255624,0.1656441717791411,0.17791411042944785,0.34355828220858897,0.25357873210633947,0.25357873210633947,0.5071574642126789,0.002044989775051125,0.0,0.002044989775051125,0.4376278118609407,0.45194274028629855,0.8895705521472392,0.002044989775051125,0.0,0.002044989775051125,Eastlawn Elementary,0.010224948875255624,0.014314928425357873,0.024539877300613498,0.044989775051124746,0.065439672801636,0.11042944785276074,010326
0.004777070063694267,0.0031847133757961785,0.007961783439490446,0.012738853503184714,0.01751592356687898,0.030254777070063694,0.03503184713375796,0.03184713375796178,0.06687898089171974,0.0031847133757961785,0.0,0.0031847133757961785,0.0589171974522293,0.05732484076433121,0.11624203821656051,0.0,0.0015923566878980893,0.0015923566878980893,Edwin M Holt Elementary,0.0031847133757961785,0.0031847133757961785,0.006369426751592357,0.41878980891719747,0.46496815286624205,0.8837579617834395,010328
0.007974481658692184,0.004784688995215311,0.012759170653907496,0.046251993620414676,0.05741626794258373,0.10366826156299841,0.049441786283891544,0.05422647527910686,0.10366826156299841,0.0,0.001594896331738437,0.001594896331738437,0.13875598086124402,0.13078149920255183,0.26953748006379585,0.0,0.0,0.0,Elon Elementary,0.03508771929824561,0.012759170653907496,0.04784688995215311,0.3843700159489633,0.34609250398724084,0.7304625199362041,010340
0.0,0.0023584905660377358,0.0023584905660377358,0.04245283018867924,0.049528301886792456,0.09198113207547169,0.07547169811320754,0.10141509433962265,0.17688679245283018,0.0023584905660377358,0.0047169811320754715,0.007075471698113208,0.14150943396226415,0.17452830188679244,0.3160377358490566,0.0,0.0,0.0,B Everett Jordan Elem,0.02122641509433962,0.01650943396226415,0.03773584905660377,0.3160377358490566,0.36792452830188677,0.6839622641509434,010346
0.004418262150220913,0.005891016200294551,0.010309278350515464,0.055964653902798235,0.042709867452135494,0.09867452135493372,0.0898379970544919,0.11192930780559647,0.20176730486008837,0.005891016200294551,0.007363770250368188,0.013254786450662739,0.18114874815905743,0.20029455081001474,0.38144329896907214,0.0,0.0014727540500736377,0.0014727540500736377,Garrett Elementary,0.025036818851251842,0.030927835051546393,0.055964653902798235,0.29896907216494845,0.31958762886597936,0.6185567010309279,010347
