metrics,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct,num,lea_num,lea_pct,st_num,st_pct
GCE_ALL,2014,010308,Alamance-Burlington Schools,Altamahaw Ossipee Elem,State Of North Carolina,E,0.04,4.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010312,Alamance-Burlington Schools,"Highland Elementary, Burlington",State Of North Carolina,E,0.05,5.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010320,Alamance-Burlington Schools,E M Yoder Elementary,State Of North Carolina,E,0.227,10.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010326,Alamance-Burlington Schools,Eastlawn Elementary,State Of North Carolina,E,0.16,12.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010328,Alamance-Burlington Schools,Edwin M Holt Elementary,State Of North Carolina,E,0.034,4.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010340,Alamance-Burlington Schools,Elon Elementary,State Of North Carolina,E,0.078,8.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010346,Alamance-Burlington Schools,B Everett Jordan Elem,State Of North Carolina,E,0.087,6.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010347,Alamance-Burlington Schools,Garrett Elementary,State Of North Carolina,E,0.082,9.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010351,Alamance-Burlington Schools,Grove Park Elementary,State Of North Carolina,E,0.133,12.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010354,Alamance-Burlington Schools,Harvey R Newlin Elementary,State Of North Carolina,E,0.113,14.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010357,Alamance-Burlington Schools,Haw River Elementary,State Of North Carolina,E,0.08,6.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010358,Alamance-Burlington Schools,Hillcrest Elementary,State Of North Carolina,E,0.095,7.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010362,Alamance-Burlington Schools,Marvin B Smith Elementary,State Of North Carolina,E,0.022,2.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010364,Alamance-Burlington Schools,North Graham Elementary,State Of North Carolina,E,0.071,4.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010372,Alamance-Burlington Schools,"Pleasant Grove Elementary, Burlington",State Of North Carolina,E,0.143,5.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010374,Alamance-Burlington Schools,R Homer Andrews Elementary,State Of North Carolina,E,0.074,7.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010380,Alamance-Burlington Schools,South Graham Elementary,State Of North Carolina,E,0.202,20.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010384,Alamance-Burlington Schools,South Mebane Elementary,State Of North Carolina,E,0.071,7.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,010392,Alamance-Burlington Schools,Sylvan Elementary,State Of North Carolina,E,0.24,12.0,161.0,0.095,9454.0,0.081
GCE_ALL,2014,01B000,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,A,0.021,1.0,,,9454.0,0.081
GCE_ALL,2014,01C000,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,A,0.043,2.0,,,9454.0,0.081
GCE_ALL,2014,020304,Alexander County Schools,Bethlehem Elementary,State Of North Carolina,E,0.179,15.0,35.0,0.083,9454.0,0.081
GCE_ALL,2014,020308,Alexander County Schools,Ellendale Elementary,State Of North Carolina,E,0.015,1.0,35.0,0.083,9454.0,0.081
GCE_ALL,2014,020316,Alexander County Schools,Hiddenite Elementary,State Of North Carolina,E,0.078,7.0,35.0,0.083,9454.0,0.081
GCE_ALL,2014,020320,Alexander County Schools,Stony Point Elementary,State Of North Carolina,E,0.133,6.0,35.0,0.083,9454.0,0.081
GCE_ALL,2014,020324,Alexander County Schools,Sugar Loaf Elementary,State Of North Carolina,E,0.0,0.0,35.0,0.083,9454.0,0.081
GCE_ALL,2014,020328,Alexander County Schools,Taylorsville Elementary,State Of North Carolina,E,0.078,4.0,35.0,0.083,9454.0,0.081
GCE_ALL,2014,020332,Alexander County Schools,Wittenburg Elementary,State Of North Carolina,E,0.043,2.0,35.0,0.083,9454.0,0.081
GCE_ALL,2014,030308,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,I,0.261,6.0,29.0,0.29,9454.0,0.081
GCE_ALL,2014,030316,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,I,0.174,4.0,29.0,0.29,9454.0,0.081
GCE_ALL,2014,030320,Alleghany County Schools,Sparta Elementary,State Of North Carolina,I,0.352,19.0,29.0,0.29,9454.0,0.081
GCE_ALL,2014,040308,Anson County Schools,Ansonville Elementary,State Of North Carolina,E,0.094,3.0,28.0,0.107,9454.0,0.081
GCE_ALL,2014,040311,Anson County Schools,Wadesboro Primary,State Of North Carolina,E,0.099,9.0,28.0,0.107,9454.0,0.081
GCE_ALL,2014,040316,Anson County Schools,Lilesville Elementary,State Of North Carolina,E,0.098,4.0,28.0,0.107,9454.0,0.081
GCE_ALL,2014,040324,Anson County Schools,Morven Elementary,State Of North Carolina,E,0.258,8.0,28.0,0.107,9454.0,0.081
GCE_ALL,2014,040328,Anson County Schools,Peachland-Polkton Elem,State Of North Carolina,E,0.061,4.0,28.0,0.107,9454.0,0.081
GCE_ALL,2014,050310,Ashe County Schools,Blue Ridge Elementary,State Of North Carolina,E,0.188,13.0,28.0,0.119,9454.0,0.081
GCE_ALL,2014,050330,Ashe County Schools,"Mountain View Elementary, Jefferson",State Of North Carolina,E,0.096,7.0,28.0,0.119,9454.0,0.081
GCE_ALL,2014,050335,Ashe County Schools,Westwood Elementary,State Of North Carolina,E,0.086,8.0,28.0,0.119,9454.0,0.081
GCE_ALL,2014,060304,Avery County Schools,Banner Elk Elementary,State Of North Carolina,E,0.333,7.0,49.0,0.345,9454.0,0.081
GCE_ALL,2014,060316,Avery County Schools,Crossnore Elementary,State Of North Carolina,E,0.114,4.0,49.0,0.345,9454.0,0.081
GCE_ALL,2014,060322,Avery County Schools,Freedom Trail Elementary,State Of North Carolina,E,0.441,15.0,49.0,0.345,9454.0,0.081
GCE_ALL,2014,060328,Avery County Schools,Newland Elementary,State Of North Carolina,E,0.406,13.0,49.0,0.345,9454.0,0.081
GCE_ALL,2014,060332,Avery County Schools,Riverside Elementary,State Of North Carolina,E,0.5,10.0,49.0,0.345,9454.0,0.081
GCE_ALL,2014,06B000,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,A,0.0,0.0,,,9454.0,0.081
GCE_ALL,2014,070308,Beaufort County Schools,Bath Elementary,State Of North Carolina,I,0.159,10.0,38.0,0.071,9454.0,0.081
GCE_ALL,2014,070326,Beaufort County Schools,Chocowinity Primary,State Of North Carolina,E,0.036,4.0,38.0,0.071,9454.0,0.081
GCE_ALL,2014,070327,Beaufort County Schools,John C Tayloe Elementary,State Of North Carolina,E,0.07,21.0,38.0,0.071,9454.0,0.081
GCE_ALL,2014,070329,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,I,0.063,3.0,38.0,0.071,9454.0,0.081
GCE_ALL,2014,070340,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,I,0.0,0.0,38.0,0.071,9454.0,0.081
GCE_ALL,2014,07A000,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,I,0.132,5.0,,,9454.0,0.081
GCE_ALL,2014,080348,Bertie County Schools,Aulander Elementary,State Of North Carolina,E,0.0,0.0,6.0,0.034,9454.0,0.081
GCE_ALL,2014,080356,Bertie County Schools,West Bertie Elementary,State Of North Carolina,E,0.044,2.0,6.0,0.034,9454.0,0.081
GCE_ALL,2014,080360,Bertie County Schools,Colerain Elementary,State Of North Carolina,E,0.0,0.0,6.0,0.034,9454.0,0.081
GCE_ALL,2014,080362,Bertie County Schools,Windsor Elementary,State Of North Carolina,E,0.057,4.0,6.0,0.034,9454.0,0.081
GCE_ALL,2014,090304,Bladen County Schools,B T Washington Primary,State Of North Carolina,E,0.063,2.0,40.0,0.11,9454.0,0.081
GCE_ALL,2014,090317,Bladen County Schools,Bladenboro Primary,State Of North Carolina,E,0.059,5.0,40.0,0.11,9454.0,0.081
GCE_ALL,2014,090318,Bladen County Schools,Bladen Lakes Primary,State Of North Carolina,E,0.18,11.0,40.0,0.11,9454.0,0.081
GCE_ALL,2014,090324,Bladen County Schools,Dublin Primary,State Of North Carolina,E,0.04,2.0,40.0,0.11,9454.0,0.081
GCE_ALL,2014,090328,Bladen County Schools,East Arcadia Elementary,State Of North Carolina,I,0.188,3.0,40.0,0.11,9454.0,0.081
GCE_ALL,2014,090333,Bladen County Schools,Elizabethtown Primary,State Of North Carolina,E,0.143,11.0,40.0,0.11,9454.0,0.081
GCE_ALL,2014,090352,Bladen County Schools,Plain View Primary,State Of North Carolina,E,0.146,6.0,40.0,0.11,9454.0,0.081
GCE_ALL,2014,100302,Brunswick County Schools,Belville Elementary,State Of North Carolina,E,0.065,8.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100304,Brunswick County Schools,Bolivia Elementary,State Of North Carolina,E,0.037,3.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100310,Brunswick County Schools,Jessie Mae Monroe Elementary,State Of North Carolina,E,0.169,11.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100320,Brunswick County Schools,"Lincoln Elementary, Leland",State Of North Carolina,E,0.159,13.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100336,Brunswick County Schools,Southport Elementary,State Of North Carolina,E,0.028,3.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100338,Brunswick County Schools,Supply Elementary,State Of North Carolina,E,0.223,25.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100339,Brunswick County Schools,Town Creek Elementary,State Of North Carolina,E,0.19,16.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100340,Brunswick County Schools,"Union Elementary, Shallotte",State Of North Carolina,E,0.059,6.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100342,Brunswick County Schools,Virginia Williamson Elem,State Of North Carolina,E,0.146,18.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,100344,Brunswick County Schools,Waccamaw,State Of North Carolina,I,0.159,10.0,113.0,0.119,9454.0,0.081
GCE_ALL,2014,10A000,Charter and Non-District Affiliated Schools,Charter Day School,State Of North Carolina,I,0.0,0.0,,,9454.0,0.081
GCE_ALL,2014,110308,Buncombe County Schools,Barnardsville Elementary,State Of North Carolina,E,0.278,10.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110320,Buncombe County Schools,Black Mountain Primary,State Of North Carolina,E,0.076,9.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110324,Buncombe County Schools,Candler Elementary,State Of North Carolina,E,0.161,14.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110332,Buncombe County Schools,Bell Elementary,State Of North Carolina,E,0.133,6.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110348,Buncombe County Schools,Emma Elementary,State Of North Carolina,E,0.174,16.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110356,Buncombe County Schools,"Fairview Elementary, Fairview",State Of North Carolina,E,0.137,18.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110366,Buncombe County Schools,Glen Arden Elementary,State Of North Carolina,E,0.071,7.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110368,Buncombe County Schools,Haw Creek Elementary,State Of North Carolina,E,0.121,7.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110370,Buncombe County Schools,Hominy Valley Elementary,State Of North Carolina,E,0.075,6.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110372,Buncombe County Schools,Johnston Elementary,State Of North Carolina,E,0.105,6.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110376,Buncombe County Schools,Leicester Elementary,State Of North Carolina,E,0.08,8.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110379,Buncombe County Schools,North Buncombe Elementary,State Of North Carolina,E,0.126,19.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110384,Buncombe County Schools,Oakley Elementary,State Of North Carolina,E,0.081,6.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110388,Buncombe County Schools,Pisgah Elementary,State Of North Carolina,E,0.116,5.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110408,Buncombe County Schools,Sand Hill-Venable Elem,State Of North Carolina,E,0.138,16.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110410,Buncombe County Schools,Avery's Creek Elementary,State Of North Carolina,E,0.048,6.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110412,Buncombe County Schools,Williams Elementary,State Of North Carolina,E,0.076,5.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110422,Buncombe County Schools,Estes Elementary,State Of North Carolina,E,0.122,17.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110428,Buncombe County Schools,Weaverville Elementary,State Of North Carolina,E,0.074,9.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110436,Buncombe County Schools,West Buncombe Elementary,State Of North Carolina,E,0.153,21.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,110444,Buncombe County Schools,Woodfin Elementary,State Of North Carolina,E,0.125,3.0,214.0,0.113,9454.0,0.081
GCE_ALL,2014,111304,Asheville City Schools,Hall Fletcher Elementary,State Of North Carolina,E,0.12,6.0,27.0,0.077,9454.0,0.081
GCE_ALL,2014,111306,Asheville City Schools,Isaac Dickson Elementary,State Of North Carolina,E,0.0,0.0,27.0,0.077,9454.0,0.081
GCE_ALL,2014,111312,Asheville City Schools,"Claxton Elementary, Asheville",State Of North Carolina,E,0.08,6.0,27.0,0.077,9454.0,0.081
GCE_ALL,2014,111332,Asheville City Schools,Ira B Jones Elementary,State Of North Carolina,E,0.113,8.0,27.0,0.077,9454.0,0.081
GCE_ALL,2014,111360,Asheville City Schools,"Vance Elementary, Asheville",State Of North Carolina,E,0.092,7.0,27.0,0.077,9454.0,0.081
GCE_ALL,2014,11A000,Charter and Non-District Affiliated Schools,Evergreen Community Charter,State Of North Carolina,I,0.068,3.0,,,9454.0,0.081
GCE_ALL,2014,11B000,Charter and Non-District Affiliated Schools,ArtSpace Charter School,State Of North Carolina,I,0.075,3.0,,,9454.0,0.081
GCE_ALL,2014,11K000,Charter and Non-District Affiliated Schools,Francine Delany New School,State Of North Carolina,I,0.056,1.0,,,9454.0,0.081
GCE_ALL,2014,120304,Burke County Schools,Chesterfield Elementary,State Of North Carolina,E,0.081,3.0,81.0,0.086,9454.0,0.081
GCE_ALL,2014,120312,Burke County Schools,Drexel Elementary,State Of North Carolina,E,0.0,0.0,81.0,0.086,9454.0,0.081
