agency_code,pct_enrolled_ENROLL_ALL_COLLEGE,pct_enrolled_ENROLL_AM7_COLLEGE,pct_enrolled_ENROLL_AS7_COLLEGE,pct_enrolled_ENROLL_BL7_COLLEGE,pct_enrolled_ENROLL_EDS_COLLEGE,pct_enrolled_ENROLL_FEM_COLLEGE,pct_enrolled_ENROLL_HI7_COLLEGE,pct_enrolled_ENROLL_MALE_COLLEGE,pct_enrolled_ENROLL_MU7_COLLEGE,pct_enrolled_ENROLL_PI7_COLLEGE,pct_enrolled_ENROLL_SWD_COLLEGE,pct_enrolled_ENROLL_WH7_COLLEGE
130307,81.05263157899999,,,19.473684211,14.473684210999998,40.263157895,5.2631578947,40.789473684,,,,48.94736842100001
130310,56.61971831,,,14.929577465,18.309859155,30.422535211,5.3521126761,26.197183099,,,,31.830985915
130314,67.14801444,,,17.328519856,25.270758123,43.321299638999996,8.6642599278,23.826714800999998,,,,37.906137184
130316,63.344051447,,,15.434083601,19.292604502,35.048231511,6.1093247588,28.295819935999997,,,,40.192926045
130324,55.93220339,,,,14.124293785,35.593220339,,20.338983051,,,,49.152542373
130326,66.315789474,,,14.385964912,24.561403509,33.684210526,9.8245614035,32.631578947,,,,40.0
130332,77.941176471,,,13.725490195999999,8.8235294118,40.441176471,,37.5,,,,56.37254902
130333,38.095238095,,,,11.111111111,25.396825396999997,,12.698412698,,,,26.984126984
130350,78.94736842100001,,8.7719298246,15.789473684,33.333333333,54.385964912,12.280701754,24.561403509,,,,40.350877193
130LEA,67.74751405100001,,,14.526588846,17.596195417,37.224383917,5.9230436662,30.523130134000002,,,,43.233895374
132304,48.664688427,,,16.023738872,,25.816023739000002,6.824925816,22.848664688000003,,,,21.068249257999998
132LEA,48.664688427,,,16.023738872,,25.816023739000002,6.824925816,22.848664688000003,,,,21.068249257999998
13A000,68.0,,,12.0,8.0,20.0,12.0,48.0,,,8.0,40.0
140305,59.01639344300001,,,,18.032786885,34.426229508,,24.590163934,,,,49.180327868999996
140309,82.142857143,,,,32.142857143,48.80952381,10.714285713999999,33.333333333,,,,65.476190476
140348,59.708737864,,,11.165048544000001,23.786407766999996,28.640776699,,31.067961165,,,,39.805825243
140386,52.861035422,,,,13.079019074000001,28.610354223,,24.250681199000002,,,,49.04632152600001
140390,49.275362318999996,,,5.7971014493,25.603864734000002,25.120772947,5.3140096618,24.154589371999997,,,,36.231884058
140LEA,56.648648648999995,,,,20.324324324000003,30.054054054,,26.594594595,,,,45.621621622
150304,63.716814158999995,,,10.619469027000001,13.274336283,31.85840708,,31.85840708,,,,50.442477876000005
150350,71.428571429,,,9.5238095238,9.5238095238,61.904761905,,9.5238095238,,,,57.142857143
150LEA,64.925373134,,,10.447761194,12.686567164000001,36.567164179,,28.358208955,,,,51.492537313
160313,60.902255638999996,,,8.2706766917,18.045112782,33.834586466,,27.067669173000002,,,8.2706766917,48.120300752
160314,74.285714286,,,,10.476190476000001,40.0,6.190476190499999,34.285714286,,,,64.285714286
160344,65.843621399,,,6.5843621399000005,15.637860082000001,37.860082305,,27.983539095,,,,49.794238683
160LEA,67.747440273,,,5.1194539249,14.33447099,37.71331058,,30.034129693,,,,54.607508532
170316,54.437869821999996,,,28.402366864,28.402366864,27.810650888,,26.627218935,,,,23.668639053000003
170LEA,54.437869821999996,,,28.402366864,28.402366864,27.810650888,,26.627218935,,,,23.668639053000003
180308,60.199004975,,,,12.935323383,29.850746269000002,,30.348258706,,,,51.741293532
180320,46.850393701,,5.905511811,,21.25984252,26.771653543000003,5.1181102362,20.078740157000002,,,,31.496062992
180325,58.333333333,,16.666666667,5.9523809524,19.047619047999998,36.904761905,7.1428571429,21.428571429,,,,28.571428571
180340,60.079051383,,5.9288537549,,14.229249012,30.434782609000006,,29.644268775,,,,48.616600791
180348,65.065502183,,,,18.777292576,36.244541485,,28.820960699,,,,48.471615721000006
180376,58.245614035,,,,15.087719298,30.877192981999997,6.3157894737,27.368421053000002,,,,44.210526316000006
180LEA,57.798165138,,5.0458715596,,16.666666667,31.116207951,,26.681957187,,,,43.425076453
181318,32.432432432,,,,,21.621621622,8.1081081081,10.810810811,,,,18.918918919
181322,64.159292035,,,9.292035398200001,17.256637168,36.725663716999996,10.17699115,27.433628319,,,,40.265486726
181LEA,59.69581749,,,8.3650190114,14.828897337999999,34.600760455999996,9.8859315589,25.095057034,,,,37.262357414
182316,51.01010101,,,5.0505050505,19.191919192,26.262626263,6.0606060606,24.747474747,,,,31.313131313000003
182700,76.470588235,,,,13.725490195999999,45.098039216000004,7.8431372549,31.37254902,5.8823529412,,,60.784313725
182LEA,56.0,,,,18.0,30.0,6.4,26.0,,,,37.2
190310,19.444444444000002,,,11.111111111,13.888888889,11.111111111,5.5555555556,8.3333333333,,,,
190316,77.0,,,,21.0,47.0,,30.0,,,5.0,69.0
190336,54.86111111100001,,,7.638888888899999,32.638888889,30.555555555999998,23.611111111,24.305555555999998,,,,20.833333333
190342,73.786407767,,,9.7087378641,11.650485437,42.718446602,,31.067961165,,,5.501618122999999,55.339805825
190LEA,66.383701188,,,8.3191850594,18.505942275,38.539898132,8.8285229202,27.843803056,,,,45.84040747
19A000,83.720930233,,,,,51.162790698,,32.558139535,,,,74.41860465100001
19B000,86.363636364,,,,6.8181818182,45.454545455,,40.909090909,9.0909090909,,,70.454545455
200308,66.037735849,,,,30.188679245,39.622641509,,26.41509434,,,7.5471698113,62.264150943000004
200314,60.0,,,,22.5,30.0,,30.0,,,5.0,60.0
200322,14.583333332999999,,,,8.3333333333,10.416666667000001,,,,,,8.3333333333
200328,65.306122449,,,,25.510204081999998,29.591836735,,35.714285714,,,6.122448979600001,61.224489796
200350,77.419354839,,,,16.129032258,45.161290323,,32.258064516,6.451612903200001,,,67.741935484
200LEA,57.037037037,,,,21.851851852,30.0,,27.037037036999997,,,5.1851851852,52.592592593
210312,63.636363636000006,,,24.242424242,27.272727273,35.606060606,,28.03030303,,,,33.333333333
210LEA,63.636363636000006,,,24.242424242,27.272727273,35.606060606,,28.03030303,,,,33.333333333
220310,63.38028169,,,,19.718309859,36.61971831,,26.76056338,,,5.6338028169,60.563380282
220LEA,63.38028169,,,,19.718309859,36.61971831,,26.76056338,,,5.6338028169,60.563380282
230312,55.882352941,,,13.025210084000001,26.050420168000002,28.991596639,,26.890756303000003,,,,38.655462185
230322,66.071428571,,,12.5,33.928571429,32.142857143,,33.928571429,,,,42.857142857
230324,54.193548387,,,11.935483870999999,12.903225805999998,28.709677419000002,,25.483870968,,,,39.35483871
230330,16.216216216,,,8.1081081081,,5.4054054054,,10.810810811,,,,8.1081081081
230350,66.666666667,,,12.794612795,21.548821549,34.006734007,,32.65993266,,,,48.484848485
230359,12.5,,,,,,,12.5,,,12.5,12.5
230361,65.476190476,,,25.0,32.142857143,29.761904761999997,,35.714285714,,,,35.119047619
230LEA,58.617594255,,,14.183123878,21.543985637,29.533213645,,29.08438061,,,,39.946140035999996
240334,52.941176471000006,18.487394958,,15.966386555,,35.294117647,,17.647058824000002,,,,16.806722689
240371,56.35359116,,,7.182320442000001,,32.596685083000004,,23.756906076999996,,,,42.541436464
240373,52.38095238100001,,,9.5238095238,,45.238095238,9.5238095238,7.1428571429,,,,33.333333333
240380,48.245614035,,,17.543859649,,24.561403509,,23.684210525999998,,,,28.070175439
240LEA,53.070175438999996,5.2631578947,,12.280701754,,32.456140351,,20.614035087999998,,,,31.359649123
241312,22.222222222,,,22.222222222,,22.222222222,,,,,,
241316,67.088607595,,,22.784810126999997,,37.974683544,,29.113924050999998,,,,37.341772152
241LEA,64.670658683,,,22.754491018000003,,37.125748503000004,,27.54491018,,,,35.329341317
24B000,45.454545455,,,,36.363636364,36.363636364,9.0909090909,9.0909090909,9.0909090909,,,27.272727273
250314,66.666666667,,,12.820512821,10.256410256,43.58974359,,23.076923076999996,,,,48.717948718
250321,55.0,,,10.0,15.0,32.5,5.0,22.5,,,,40.0
250340,59.448818898,,,15.354330709000001,21.653543307,26.771653543000003,,32.677165354,,,,34.645669291
250356,60.0,,,14.736842105,16.842105263,36.315789474,,23.684210525999998,,,,37.631578947
250372,50.67264574,,,12.107623318,21.076233184,29.147982063,,21.524663677,,,,34.080717489
250LEA,57.692307692,,,13.995726496,18.803418803,32.158119658000004,,25.534188034,,,,36.538461538
260318,70.319634703,,,21.00456621,13.470319635,41.780821918,11.187214612,28.538812785,,,,28.310502283
260322,39.5256917,,,23.71541502,31.62055336,23.71541502,5.1383399209,15.81027668,,,,6.7193675889
260325,59.408602151000004,,,12.903225805999998,22.849462365999997,33.333333333,,26.075268816999998,,,,36.827956989
260347,84.31372549,,,43.137254901999995,35.294117647,56.86274509800001,11.764705882000001,27.450980391999998,7.8431372549,,,19.607843137
260354,88.235294118,,,35.294117647,37.254901961,58.823529412,21.568627450999998,29.411764706,11.764705882000001,,,19.607843137
260357,50.746268656999995,,,13.432835821,13.432835821,26.567164179000002,5.9701492537,24.179104478000003,,,,25.074626866
260359,53.03030303,,,42.424242424,35.353535354,32.828282828,,20.202020202,,,,
260374,6.8965517241,,,6.8965517241,5.1724137931,,,,,,,
260388,74.666666667,,,22.666666666999998,18.666666667,44.0,9.3333333333,30.666666666999998,5.3333333333,,6.666666666699999,34.666666667
260408,58.28402366899999,,,27.218934910999998,21.597633136,33.431952663000004,,24.852071006,5.6213017751,,,20.710059172
260411,68.0,,,49.333333333,24.0,41.333333333,5.3333333333,26.666666666999998,6.666666666699999,,,6.666666666699999
260424,45.619335346999996,,,29.607250755,25.075528701,25.075528701,7.250755287,20.543806647,,,,
260427,52.119700748,,,20.448877805,24.189526185,30.673316708,5.9850374065,21.44638404,,,,19.950124688
260446,70.666666667,,5.3333333333,23.333333333000002,23.333333333000002,35.666666667,5.0,35.0,5.3333333333,,,31.333333333000002
260455,37.642585550999996,,,23.954372624,22.813688213000002,20.532319392,,17.11026616,,,,5.3231939163
260700,83.870967742,,,38.709677419,45.161290323,58.064516129,22.580645161,25.806451613000004,,,,19.35483871
260LEA,55.93837535,,,23.641456583000004,22.633053220999997,32.044817927,6.162464986,23.893557423,,,,19.495798319000002
270306,40.996168581999996,,,,6.1302681992,29.118773945999997,,11.877394635999998,,,,33.333333333
270311,70.833333333,,,,10.416666667000001,50.0,,20.833333333,8.3333333333,,,58.333333333
270LEA,45.63106796100001,,,,6.7961165049000005,32.362459547,,13.268608414000001,,,,37.216828479
280304,55.555555556,,,,26.666666666999998,37.777777778,,17.777777778,,,,53.333333333
280306,20.0,,,,,13.333333332999999,6.666666666699999,6.666666666699999,,,,13.333333332999999
280316,68.80733945,,,5.504587156,18.348623853,44.95412844,6.4220183486,23.853211009000002,,,,54.128440366999996
280330,69.142857143,,,,11.428571429000002,35.428571429,,33.714285714,,,,63.428571428999994
280LEA,65.11627907,,,,15.11627907,37.790697674,,27.325581395,,,,56.976744186000005
290308,62.433862434,,,,20.634920635,35.978835979,,26.455026455,,,,56.613756613999996
290314,16.129032258,,,,8.064516129,8.064516129,,8.064516129,,,,14.516129032
290315,68.421052632,,,,10.526315789,47.368421053,,21.052631579,,,,68.421052632
290324,54.838709677,,,,15.591397849000002,31.182795699,,23.655913978,,,,50.537634409
290336,72.76119403,,,,8.9552238806,42.537313433,6.7164179104,30.223880596999997,,,,61.194029851
290348,70.32967033,,,,12.912087912,38.461538462,,31.868131868000003,,,,62.912087912
290365,51.578947368,,,,15.789473684,29.473684211,,22.105263158000003,,,,49.473684211000005
290388,73.684210526,,,,13.815789474,41.447368421,,32.236842105,,,,69.736842105
290389,40.540540541,,,,8.1081081081,29.72972973,8.1081081081,10.810810811,8.1081081081,,,24.324324324000006
290LEA,63.043478261000004,,,,13.405797101,35.942028986,,27.101449275,,,,56.376811593999996
291336,46.853146853,,,16.783216783,,23.076923076999996,12.587412587000001,23.776223776,,,,13.286713287000001
291LEA,45.89041095899999,,,16.438356164,,22.602739726,12.328767122999999,23.287671233,,,,13.01369863
292324,40.0,,,21.6,,24.8,7.2,15.2,,,,7.2
292LEA,40.0,,,21.6,,24.8,7.2,15.2,,,,7.2
300312,64.267990074,,,,13.151364764,33.00248139,,31.265508685,,,,54.094292804
300314,80.0,,,,31.428571429,45.714285714,20.0,34.285714286,5.7142857143,,,54.285714286
300LEA,65.375854214,,,,14.578587699000002,33.940774487,,31.435079726999998,,,,53.986332573999995
310338,67.741935484,,,9.6774193548,6.451612903200001,45.161290323,35.483870968000005,22.580645161,,,9.6774193548,22.580645161
310344,57.754010695,,,8.5561497326,,34.22459893,11.764705882000001,23.529411765,,,,36.363636364
310352,53.424657534,,,19.863013699,,33.561643836,19.178082192,19.863013699,,,,10.95890411
310364,60.0,,,9.3333333333,,36.0,12.0,24.0,,,,36.0
310392,52.0,,,20.0,,28.0,8.8,24.0,,,,20.8
310LEA,56.205673759,,,14.184397163,,33.510638298,14.361702128,22.695035461,,,,25.531914894
320309,78.823529412,,5.8823529412,61.176470588,40.0,43.529411765,8.2352941176,35.294117647,,,,
320312,65.110565111,,,25.061425060999998,13.759213759000001,32.678132678000004,7.371007371,32.432432432,,,,25.552825553
320314,60.0,,,36.363636364,23.636363636,41.818181818,9.0909090909,18.181818182,,,5.454545454500001,14.545454545
320317,80.597014925,,,52.23880597,29.850746269000002,64.179104478,19.402985075,16.417910448,,,,5.9701492537
320322,20.0,,,14.117647059000001,11.764705882000001,15.294117647,,,,,,
320323,76.056338028,,5.6338028169,25.352112675999997,20.187793427,50.23474178399999,9.8591549296,25.821596244000002,,,,32.863849765
320325,52.898550725,,,48.913043478,20.289855072,34.057971014,,18.84057971,,,,
320353,81.333333333,,5.3333333333,26.666666666999998,9.3333333333,54.666666667,18.666666667,26.666666666999998,,,,28.0
320356,57.00325732899999,,,29.315960911999998,23.778501629,32.247557003000004,9.4462540717,24.755700326,,,,14.983713355
320365,55.903614458,,,21.204819277000002,17.108433735,26.506024095999997,8.6746987952,29.397590361,,,,22.168674699
320368,34.782608696,,,29.710144928000002,17.391304348,15.217391304000001,,19.565217390999997,,,,
320701,71.428571429,,,64.285714286,30.357142857,32.142857143,5.3571428571,39.285714286,,,5.3571428571,
320LEA,58.178679327,,,31.333621062,19.335347432,32.801035821999996,7.5960293483,25.377643505,,,,15.32153647
32D000,54.761904762,,,38.095238095,,26.19047619,,28.571428571,,,,8.3333333333
32L000,74.712643678,,,10.344827586000001,12.643678160999999,34.482758621,,40.229885057,,,6.8965517241,58.620689655
32N000,92.39130434799999,,11.956521739000001,17.391304348,10.869565217,38.043478261,7.6086956522000015,54.347826087,6.521739130399999,,9.7826086957,48.913043478
330326,76.923076923,,,11.538461538,19.230769231,46.15384615399999,11.538461538,30.769230769,,,,53.84615384600001
330328,46.666666667,,,40.0,,24.444444444000002,,22.222222222,,,,
330350,50.555555556,,,25.0,,27.222222222,,23.333333333000002,,,,21.666666666999998
330358,51.181102362,,,29.921259843,,32.283464566999996,7.874015748,18.897637795,,,,10.236220472000001
330LEA,52.116402116,,,27.513227513,,29.894179894,,22.222222222,,,,17.724867725
33A000,70.175438596,,,22.807017544,35.087719298,40.350877193,,29.824561404,7.017543859600001,,7.017543859600001,33.333333333
340311,73.28244274800001,,,33.58778626,16.79389313,23.664122137,6.8702290076,49.618320611,,,,29.007633588
340330,35.0,,,30.0,,17.5,,17.5,,,6.666666666699999,
340362,70.833333333,,6.25,10.416666667000001,,52.083333333,12.5,18.75,6.25,,,35.416666667
340364,59.815242493999996,,,14.318706697,14.318706697,31.870669746,,27.944572748000002,,,,38.799076211999996
340382,55.027932961000005,,,17.877094972000002,17.597765363,30.726256983000003,8.100558659199999,24.301675978000002,,,,24.860335195999998
340446,76.595744681,,,23.404255319,,55.319148936000005,,21.276595745,,,,46.808510638
340454,70.165745856,,,23.756906076999996,18.508287293,37.569060773000004,,32.596685083000004,,,,35.91160221
340460,47.154471545,,,19.918699187,27.642276423000002,27.642276423000002,13.008130081,19.512195122,,,,11.788617885999999
340486,40.506329114,,,18.987341772,25.632911391999997,23.101265823000002,10.759493671,17.405063290999998,,,,8.2278481013
340488,40.0,,,17.5,40.0,22.5,20.0,17.5,,,5.0,
340495,78.846153846,,,11.111111111,8.547008547,40.811965812,,38.034188034,,,,59.829059828999995
340496,66.334164589,,,19.70074813,18.703241895,37.406483791,6.9825436409,28.927680798,,,,34.164588529
340542,47.916666667,,,12.5,16.666666667,26.5625,,21.354166667,,,,30.729166666999998
340556,64.81835564100001,,,9.5602294455,9.5602294455,33.843212236999996,6.6921606119,30.975143403,,,,41.873804971
340568,64.0,,,58.0,,28.0,,36.0,,,8.0,
340LEA,60.483656657,,,17.486048366,15.306935955,32.420940739,6.5373372309,28.062715918000002,,,,32.288068031
34B000,78.94736842100001,,,68.421052632,,42.105263158,5.2631578947,36.842105263,,,5.2631578947,5.2631578947
34D000,48.0,,,20.0,,24.0,16.0,24.0,12.0,,16.0,
34H000,68.571428571,,,,,40.0,,28.571428571,,,5.7142857143,60.0
350308,43.75,,,7.291666666699999,12.5,28.125,5.729166666699999,15.625,,,,29.6875
350317,60.714285714,,,25.0,21.428571429,25.0,,35.714285714,,,,32.142857143
350321,52.155172414,,,14.224137931,11.206896552,31.465517241,,20.689655172000002,,,,33.189655171999995
350336,39.393939394,,,14.393939394,19.696969697,28.03030303,,11.363636364000001,,,,21.212121212
350LEA,46.917808218999994,,,12.5,14.04109589,29.280821918,,17.636986301,,,,29.280821918
360310,50.60606060600001,,,20.0,20.909090909,28.787878788,5.7575757576,21.818181818000003,,,,21.212121212
360336,40.909090909,,,8.4415584416,19.480519480999998,25.324675325,,15.584415584,,,,27.922077922
360337,75.757575758,,,15.151515152,21.212121212,45.454545455,,30.303030303000003,6.0606060606,,,54.545454545
360360,55.862068966,,,,17.931034483,29.655172414000006,,26.206896551999996,,,,48.275862069
360372,8.3333333333,,,8.3333333333,,8.3333333333,,,,,8.3333333333,
360378,54.86111111100001,,,5.2083333333,14.236111111,33.680555556,,21.180555555999998,,,,43.402777778
360390,55.04587156,,,7.7981651376,18.348623853,30.275229358,,24.770642201999998,,,,42.660550459
360396,65.454545455,,,12.0,17.454545455,36.363636364,5.454545454500001,29.090909091,,,,43.636363636000006
360418,73.076923077,,,5.3846153846,20.769230769,38.461538462,,34.615384615,,,,57.692307692
360428,32.067510549,,,14.767932489000001,21.097046414,17.721518987,6.7510548523,14.345991560999998,,,,9.282700421900001
360470,49.137931034,,,7.3275862069,20.689655172000002,30.172413793,,18.965517241,,,,36.637931034
360494,66.9527897,,,5.5793991416,12.875536481,38.197424893000004,,28.755364807,,,,54.077253219
360LEA,53.71577575,,,9.9087353325,18.079096045,30.725771404,,22.990004346,,,,36.810082573
36B000,67.164179104,,,11.940298507,10.447761194,38.805970149000004,,28.358208955,,,5.9701492537,49.25373134300001
36C000,54.545454545,,,24.242424242,,28.282828283,,26.262626263,,,,23.232323232
370312,62.727272727,,,23.636363636,25.454545455,35.454545455,,27.272727273,,,5.454545454500001,34.545454545
370LEA,62.727272727,,,23.636363636,25.454545455,35.454545455,,27.272727273,,,5.454545454500001,34.545454545
380308,58.0,9.0,,,23.0,33.0,,25.0,,,,47.0
380LEA,58.0,9.0,,,23.0,33.0,,25.0,,,,47.0
390322,46.25,,,13.125,15.625,30.0,,16.25,,,,25.0
390323,75.0,,,16.666666667,22.222222222,41.666666667,8.3333333333,33.333333333,8.3333333333,,,41.666666667
390324,44.755244755,,,22.377622378,23.076923076999996,20.27972028,,24.475524476,,,,20.27972028
390352,60.619469027,,,16.814159292,15.486725664000002,34.513274336,,26.10619469,,,,36.283185841
390700,78.65168539300001,,,11.235955056,15.730337079000002,53.93258427,,24.719101124,,,,60.674157303
390LEA,56.880733945,,,16.360856269,17.584097859,33.333333333,,23.547400611999997,,,,33.639143731
39B000,80.0,,,17.777777778,13.333333332999999,40.0,,40.0,,,,57.777777778
400308,47.03196347,,,22.831050228000002,,26.940639269000002,6.3926940639,20.091324201,,,,16.894977169
400315,66.666666667,,,13.333333332999999,,40.0,20.0,26.666666666999998,,,,33.333333333
400LEA,49.397590361000006,,,21.686746988000003,,28.514056225,8.0321285141,20.883534137,,,,18.875502007999998
410319,60.180995475,,,47.511312217,,36.199095023000005,,23.981900451999998,,,,
410326,95.0,,,91.304347826,,95.0,,,,,,
410355,49.386503067,,,44.478527607,,27.607361963000002,,21.779141104,,,,
410358,46.020761246000006,,,20.761245675,20.761245675,24.567474048,,21.453287197,,,,16.60899654
410390,73.529411765,,,35.294117647,7.3529411765,50.0,,23.529411765,5.8823529412,,,26.470588235
410391,95.0,,6.976744186,25.581395349,18.604651163,62.79069767399999,16.279069767,32.558139535,,,,41.860465116
410394,67.567567568,,5.1351351351,18.378378378,16.216216216,38.918918919,,28.648648649000002,,,,39.72972973
410395,93.47826087,,34.782608696,6.521739130399999,10.869565217,45.652173913,,47.826086957,,,,43.47826087
410399,72.727272727,,,68.181818182,40.909090909,54.545454545,,18.181818182,,,,
410401,75.510204082,,,18.367346939,20.408163265,48.979591837,,26.530612245,6.122448979600001,,,46.93877551
410406,58.96656535,,7.9027355623,22.188449848,25.835866261,32.218844985,,26.747720365,,,,22.188449848
410407,54.054054054,,16.216216216,16.216216216,,40.540540541,13.513513514000001,13.513513514000001,,,,5.4054054054
