year,unit_code,School_Name,Lea_Name,State_Name,Category_Cd,sat_avg_score_num,lea_sat_avg_score_num,st_sat_avg_score_num,nat_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,st_sat_participation_pct,nat_sat_participation_pct,esea_attendance,lea_esea_attendance,ap_participation_pct,lea_ap_participation_pct,st_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,st_ap_pct_3_or_above,ib_participation_pct,lea_ib_participation_pct,st_ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,st_ib_pct_4_or_above
2016,010347,Garrett Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010348,Graham High,Alamance-Burlington Schools,State Of North Carolina,H,842.0,961.0,997.0,1006.0,0.54,0.51,0.49,0.52,,,0.17,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010350,Graham Middle,Alamance-Burlington Schools,State Of North Carolina,M,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010351,Grove Park Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010353,Hawfields Middle,Alamance-Burlington Schools,State Of North Carolina,M,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010354,Harvey R Newlin Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010357,Haw River Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010358,Hillcrest Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010360,Hugh M Cummings High,Alamance-Burlington Schools,State Of North Carolina,H,911.0,961.0,997.0,1006.0,0.34,0.51,0.49,0.52,,,0.09,0.15,0.15,0.21,0.37,0.51,,,,,,0.75
2016,010362,Marvin B Smith Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010364,North Graham Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010372,Pleasant Grove Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010374,R Homer Andrews Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010378,Ray Street Academy,Alamance-Burlington Schools,State Of North Carolina,A,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010380,South Graham Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010384,South Mebane Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010388,Southern High,Alamance-Burlington Schools,State Of North Carolina,H,974.0,961.0,997.0,1006.0,0.47,0.51,0.49,0.52,,,0.13,0.15,0.15,0.34,0.37,0.51,,,,,,0.75
2016,010390,"Southern Middle, Graham",Alamance-Burlington Schools,State Of North Carolina,M,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010392,Sylvan Elementary,Alamance-Burlington Schools,State Of North Carolina,E,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010394,Turrentine Middle,Alamance-Burlington Schools,State Of North Carolina,M,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010396,Walter M Williams High,Alamance-Burlington Schools,State Of North Carolina,H,936.0,961.0,997.0,1006.0,0.61,0.51,0.49,0.52,,,0.2,0.15,0.15,0.36,0.37,0.51,,,,,,0.75
2016,010400,Western Alamance High,Alamance-Burlington Schools,State Of North Carolina,H,1014.0,961.0,997.0,1006.0,0.55,0.51,0.49,0.52,,,0.19,0.15,0.15,0.49,0.37,0.51,,,,,,0.75
2016,010403,Western Middle,Alamance-Burlington Schools,State Of North Carolina,M,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010406,Woodlawn Middle,Alamance-Burlington Schools,State Of North Carolina,M,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,010LEA,,Alamance-Burlington Schools,State Of North Carolina,,,961.0,997.0,1006.0,,0.51,0.49,0.52,,,,0.15,0.15,,0.37,0.51,,,,,,0.75
2016,01B000,River Mill Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,951.0,,997.0,1006.0,0.79,,0.49,0.52,,,0.23,,0.15,0.25,,0.51,,,,,,0.75
2016,01C000,Clover Garden,Charter and Non-District Affiliated Schools,State Of North Carolina,A,996.0,,997.0,1006.0,0.52,,0.49,0.52,,,,,0.15,0.33,,0.51,,,,,,0.75
2016,01D000,The Hawbridge School,Charter and Non-District Affiliated Schools,State Of North Carolina,T,1169.0,,997.0,1006.0,0.53,,0.49,0.52,,,0.27,,0.15,0.65,,0.51,,,,,,0.75
2016,020302,Alexander Central High,Alexander County Schools,State Of North Carolina,H,1002.0,1002.0,997.0,1006.0,0.34,0.34,0.49,0.52,,,0.09,0.09,0.15,0.47,0.47,0.51,,,,,,0.75
2016,020304,Bethlehem Elementary,Alexander County Schools,State Of North Carolina,E,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020306,East Alexander Middle,Alexander County Schools,State Of North Carolina,M,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020308,Ellendale Elementary,Alexander County Schools,State Of North Carolina,E,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020316,Hiddenite Elementary,Alexander County Schools,State Of North Carolina,E,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020320,Stony Point Elementary,Alexander County Schools,State Of North Carolina,E,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020324,Sugar Loaf Elementary,Alexander County Schools,State Of North Carolina,E,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020328,Taylorsville Elementary,Alexander County Schools,State Of North Carolina,E,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020330,West Alexander Middle,Alexander County Schools,State Of North Carolina,M,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020332,Wittenburg Elementary,Alexander County Schools,State Of North Carolina,E,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,020LEA,,Alexander County Schools,State Of North Carolina,,,1002.0,997.0,1006.0,,0.34,0.49,0.52,,,,0.09,0.15,,0.47,0.51,,,,,,0.75
2016,030304,Alleghany High,Alleghany County Schools,State Of North Carolina,H,964.0,964.0,997.0,1006.0,0.29,0.29,0.49,0.52,,,,,0.15,0.56,0.56,0.51,,,,,,0.75
2016,030308,Glade Creek Elementary,Alleghany County Schools,State Of North Carolina,I,,964.0,997.0,1006.0,,0.29,0.49,0.52,,,,,0.15,,0.56,0.51,,,,,,0.75
2016,030316,Piney Creek Elementary,Alleghany County Schools,State Of North Carolina,I,,964.0,997.0,1006.0,,0.29,0.49,0.52,,,,,0.15,,0.56,0.51,,,,,,0.75
2016,030320,Sparta Elementary,Alleghany County Schools,State Of North Carolina,I,,964.0,997.0,1006.0,,0.29,0.49,0.52,,,,,0.15,,0.56,0.51,,,,,,0.75
2016,030LEA,,Alleghany County Schools,State Of North Carolina,,,964.0,997.0,1006.0,,0.29,0.49,0.52,,,,,0.15,,0.56,0.51,,,,,,0.75
2016,040304,Anson Co. Early College High,Anson County Schools,State Of North Carolina,H,870.0,815.0,997.0,1006.0,0.54,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040305,Anson Academy,Anson County Schools,State Of North Carolina,H,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040306,Anson High School,Anson County Schools,State Of North Carolina,H,790.0,815.0,997.0,1006.0,0.53,0.54,0.49,0.52,,,0.07,,0.15,0.06,0.06,0.51,,,,,,0.75
2016,040308,Ansonville Elementary,Anson County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040309,Anson Middle,Anson County Schools,State Of North Carolina,M,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040311,Wadesboro Primary,Anson County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040316,Lilesville Elementary,Anson County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040324,Morven Elementary,Anson County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040328,Peachland-Polkton Elem,Anson County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040330,Wadesboro Elementary,Anson County Schools,State Of North Carolina,M,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040700,Anson New Tech High,Anson County Schools,State Of North Carolina,H,813.0,815.0,997.0,1006.0,0.91,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,040LEA,,Anson County Schools,State Of North Carolina,,,815.0,997.0,1006.0,,0.54,0.49,0.52,,,,,0.15,,0.06,0.51,,,,,,0.75
2016,050302,Ashe County High,Ashe County Schools,State Of North Carolina,H,993.0,993.0,997.0,1006.0,0.46,0.46,0.49,0.52,,,0.11,0.11,0.15,0.71,0.71,0.51,,,,,,0.75
2016,050305,Ashe County Middle,Ashe County Schools,State Of North Carolina,M,,993.0,997.0,1006.0,,0.46,0.49,0.52,,,,0.11,0.15,,0.71,0.51,,,,,,0.75
2016,050310,Blue Ridge Elementary,Ashe County Schools,State Of North Carolina,E,,993.0,997.0,1006.0,,0.46,0.49,0.52,,,,0.11,0.15,,0.71,0.51,,,,,,0.75
2016,050330,"Mountain View Elementary, Jefferson",Ashe County Schools,State Of North Carolina,E,,993.0,997.0,1006.0,,0.46,0.49,0.52,,,,0.11,0.15,,0.71,0.51,,,,,,0.75
2016,050335,Westwood Elementary,Ashe County Schools,State Of North Carolina,E,,993.0,997.0,1006.0,,0.46,0.49,0.52,,,,0.11,0.15,,0.71,0.51,,,,,,0.75
2016,050LEA,,Ashe County Schools,State Of North Carolina,,,993.0,997.0,1006.0,,0.46,0.49,0.52,,,,0.11,0.15,,0.71,0.51,,,,,,0.75
2016,060302,Avery County High,Avery County Schools,State Of North Carolina,H,999.0,1015.0,997.0,1006.0,0.15,0.13,0.49,0.52,,,0.18,0.11,0.15,0.26,0.26,0.51,,,,,,0.75
2016,060304,Banner Elk Elementary,Avery County Schools,State Of North Carolina,E,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060310,Cranberry Middle,Avery County Schools,State Of North Carolina,M,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060316,Crossnore Elementary,Avery County Schools,State Of North Carolina,E,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060318,Avery Middle,Avery County Schools,State Of North Carolina,M,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060322,Freedom Trail Elementary,Avery County Schools,State Of North Carolina,E,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060328,Newland Elementary,Avery County Schools,State Of North Carolina,E,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060332,Riverside Elementary,Avery County Schools,State Of North Carolina,E,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060334,Blue Ridge Academy,Avery County Schools,State Of North Carolina,T,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060700,Avery High STEM Academy,Avery County Schools,State Of North Carolina,H,1080.0,1015.0,997.0,1006.0,0.14,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060701,Avery High Viking Academy,Avery County Schools,State Of North Carolina,H,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,060LEA,,Avery County Schools,State Of North Carolina,,,1015.0,997.0,1006.0,,0.13,0.49,0.52,,,,0.11,0.15,,0.26,0.51,,,,,,0.75
2016,06A000,Grandfather Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,,,997.0,1006.0,,,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,06B000,Williams Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,860.0,,997.0,1006.0,1.0,,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,070302,"Eastern Elementary, Washington",Beaufort County Schools,State Of North Carolina,E,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070308,Bath Elementary,Beaufort County Schools,State Of North Carolina,I,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070310,B C Ed Tech Center,Beaufort County Schools,State Of North Carolina,T,880.0,943.0,997.0,1006.0,0.06,0.31,0.49,0.52,,,,0.07,0.15,0.5,0.35,0.51,,,,,,0.75
2016,070311,Beaufort Co Early College High,Beaufort County Schools,State Of North Carolina,H,1088.0,943.0,997.0,1006.0,0.17,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070325,Chocowinity Middle,Beaufort County Schools,State Of North Carolina,M,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070326,Chocowinity Primary,Beaufort County Schools,State Of North Carolina,E,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070327,John C Tayloe Elementary,Beaufort County Schools,State Of North Carolina,E,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070328,John Small Elementary,Beaufort County Schools,State Of North Carolina,E,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070329,"Northeast Elementary, Pinetown",Beaufort County Schools,State Of North Carolina,I,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070330,"Northside High, Pinetown",Beaufort County Schools,State Of North Carolina,H,954.0,943.0,997.0,1006.0,0.28,0.31,0.49,0.52,,,,0.07,0.15,0.42,0.35,0.51,,,,,,0.75
2016,070338,P S Jones Middle,Beaufort County Schools,State Of North Carolina,M,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070339,Southside High,Beaufort County Schools,State Of North Carolina,H,883.0,943.0,997.0,1006.0,0.26,0.31,0.49,0.52,,,,0.07,0.15,0.19,0.35,0.51,,,,,,0.75
2016,070340,S W Snowden Elementary,Beaufort County Schools,State Of North Carolina,I,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,070342,Washington High,Beaufort County Schools,State Of North Carolina,H,932.0,943.0,997.0,1006.0,0.42,0.31,0.49,0.52,,,0.12,0.07,0.15,0.35,0.35,0.51,,,,,,0.75
2016,070LEA,,Beaufort County Schools,State Of North Carolina,,,943.0,997.0,1006.0,,0.31,0.49,0.52,,,,0.07,0.15,,0.35,0.51,,,,,,0.75
2016,07A000,Washington Montessori,Charter and Non-District Affiliated Schools,State Of North Carolina,A,,,997.0,1006.0,,,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080311,Bertie Early College High,Bertie County Schools,State Of North Carolina,H,908.0,815.0,997.0,1006.0,0.53,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080312,Bertie High,Bertie County Schools,State Of North Carolina,H,760.0,815.0,997.0,1006.0,0.45,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080314,Bertie Middle,Bertie County Schools,State Of North Carolina,M,,815.0,997.0,1006.0,,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080348,Aulander Elementary,Bertie County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080356,West Bertie Elementary,Bertie County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080360,Colerain Elementary,Bertie County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080362,Windsor Elementary,Bertie County Schools,State Of North Carolina,E,,815.0,997.0,1006.0,,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080700,Bertie STEM High,Bertie County Schools,State Of North Carolina,H,869.0,815.0,997.0,1006.0,0.91,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,080LEA,,Bertie County Schools,State Of North Carolina,,,815.0,997.0,1006.0,,0.53,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,08A000,Heritage Collegiate Leadership Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,E,,,997.0,1006.0,,,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,090304,B T Washington Primary,Bladen County Schools,State Of North Carolina,E,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090315,Bladenboro Middle,Bladen County Schools,State Of North Carolina,M,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090317,Bladenboro Primary,Bladen County Schools,State Of North Carolina,E,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090318,Bladen Lakes Primary,Bladen County Schools,State Of North Carolina,E,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090320,Clarkton School of Discovery,Bladen County Schools,State Of North Carolina,M,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090324,Dublin Primary,Bladen County Schools,State Of North Carolina,E,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090328,East Arcadia Elementary,Bladen County Schools,State Of North Carolina,I,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090330,East Bladen High,Bladen County Schools,State Of North Carolina,H,846.0,854.0,997.0,1006.0,0.63,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090332,Elizabethtown Middle,Bladen County Schools,State Of North Carolina,M,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090333,Elizabethtown Primary,Bladen County Schools,State Of North Carolina,E,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090352,Plain View Primary,Bladen County Schools,State Of North Carolina,E,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090365,Tar Heel Middle,Bladen County Schools,State Of North Carolina,M,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,090368,West Bladen High,Bladen County Schools,State Of North Carolina,H,867.0,854.0,997.0,1006.0,0.33,0.47,0.49,0.52,,,,,0.15,0.18,0.18,0.51,,,,,,0.75
2016,090LEA,,Bladen County Schools,State Of North Carolina,,,854.0,997.0,1006.0,,0.47,0.49,0.52,,,,,0.15,,0.18,0.51,,,,,,0.75
2016,09A000,Paul R Brown Leadership Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,T,723.0,,997.0,1006.0,1.2,,0.49,0.52,,,,,0.15,,,0.51,,,,,,0.75
2016,100302,Belville Elementary,Brunswick County Schools,State Of North Carolina,E,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100304,Bolivia Elementary,Brunswick County Schools,State Of North Carolina,E,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100307,Brunswick County Early College,Brunswick County Schools,State Of North Carolina,H,1067.0,963.0,997.0,1006.0,0.12,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100308,Brunswick County Academy,Brunswick County Schools,State Of North Carolina,T,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100309,Cedar Grove Middle,Brunswick County Schools,State Of North Carolina,M,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100310,Jessie Mae Monroe Elementary,Brunswick County Schools,State Of North Carolina,E,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100316,Leland Middle,Brunswick County Schools,State Of North Carolina,M,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100320,"Lincoln Elementary, Leland",Brunswick County Schools,State Of North Carolina,E,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100326,North Brunswick High,Brunswick County Schools,State Of North Carolina,H,908.0,963.0,997.0,1006.0,0.4,0.38,0.49,0.52,,,0.06,0.09,0.15,0.27,0.4,0.51,,,,,,0.75
2016,100332,Shallotte Middle,Brunswick County Schools,State Of North Carolina,M,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
2016,100334,South Brunswick High,Brunswick County Schools,State Of North Carolina,H,1023.0,963.0,997.0,1006.0,0.28,0.38,0.49,0.52,,,0.14,0.09,0.15,0.49,0.4,0.51,,,,,,0.75
2016,100335,South Brunswick Middle,Brunswick County Schools,State Of North Carolina,M,,963.0,997.0,1006.0,,0.38,0.49,0.52,,,,0.09,0.15,,0.4,0.51,,,,,,0.75
