year,unit_code,category_cd,Lea_Name,School_Name,State_Name,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,ttl_crimes_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,st_stud_internet_comp_num,digital_media_pct,Byod,grades_BYOD,avg_age_media_collection,_1_to_1_access,books_per_student,grades_1_to_1_access,lea_avg_age_media_collection,lea_books_per_student,st_avg_age_media_collection,st_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,st_wap_num,st_wap_per_classroom,SRC_devices_sent_home,SRC_Grades_Devices_Sent_Home
2016,00A000,I,Charter and Non-District Affiliated Schools,NC Connections Academy,State Of North Carolina,1.0,0.0,0.0,0.0,0.0,,3.75,,,,,,,0.957,0.24,8.76,0.06,0.0,1.2,,,,,,,,,,2000.0,19.18,,,,,111757.0,1.12,,
2016,00B000,A,Charter and Non-District Affiliated Schools,NC Virtual Academy,State Of North Carolina,1.0,0.0,0.0,0.0,0.0,,1.69,,,,,,,0.958,0.58,8.39,0.06,0.0,1.2,,,,,,,,,,2000.0,19.18,,,,,111757.0,1.12,,
2016,010303,H,Alamance-Burlington Schools,Alamance-Burlington Middle College,State Of North Carolina,0.991,0.0,0.0,0.0,0.0,,0.69,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,,,,,,,,1999,14.24,2000.0,19.18,,,1380.0,0.92,111757.0,1.12,,
2016,010304,E,Alamance-Burlington Schools,Alexander Wilson Elementary,State Of North Carolina,0.958,0.18,1.24,0.0,0.0,,1.6,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,2001,No,16.1199951171875,-,1999,14.24,2000.0,19.18,17.0,0.45,1380.0,0.92,111757.0,1.12,,
2016,010308,E,Alamance-Burlington Schools,Altamahaw Ossipee Elem,State Of North Carolina,0.955,0.54,1.97,0.0,0.0,,1.35,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,2000,No,22.239990234375,-,1999,14.24,2000.0,19.18,24.0,0.57,1380.0,0.92,111757.0,1.12,,
2016,010310,M,Alamance-Burlington Schools,Broadview Middle,State Of North Carolina,0.934,2.03,43.33,0.13,0.0,,0.9,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,0.1,No,-,2002,No,17.6399993896484,-,1999,14.24,2000.0,19.18,49.0,0.92,1380.0,0.92,111757.0,1.12,,
2016,010311,H,Alamance-Burlington Schools,Career Technical Education Center,State Of North Carolina,,,,,,,,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,0.92,No,-,2009,No,,-,1999,14.24,2000.0,19.18,22.0,1.16,1380.0,0.92,111757.0,1.12,,
2016,010312,E,Alamance-Burlington Schools,"Highland Elementary, Burlington",State Of North Carolina,0.952,0.0,3.59,0.0,0.0,,2.27,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,2006,No,13.0999984741211,-,1999,14.24,2000.0,19.18,45.0,1.05,1380.0,0.92,111757.0,1.12,,
2016,010320,E,Alamance-Burlington Schools,E M Yoder Elementary,State Of North Carolina,0.942,0.0,2.57,0.0,0.0,,1.18,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1998,No,29.1599884033203,-,1999,14.24,2000.0,19.18,34.0,1.7,1380.0,0.92,111757.0,1.12,,
2016,010324,H,Alamance-Burlington Schools,Eastern Alamance High,State Of North Carolina,0.936,0.66,12.49,0.0,0.0,,1.36,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,0.0,No,-,1996,No,6.63999938964844,-,1999,14.24,2000.0,19.18,64.0,1.05,1380.0,0.92,111757.0,1.12,,
2016,010326,E,Alamance-Burlington Schools,Eastlawn Elementary,State Of North Carolina,0.943,0.39,21.25,0.0,0.0,,0.75,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1998,No,14.0699996948242,-,1999,14.24,2000.0,19.18,42.0,1.14,1380.0,0.92,111757.0,1.12,,
2016,010328,E,Alamance-Burlington Schools,Edwin M Holt Elementary,State Of North Carolina,0.959,0.17,1.7,0.0,0.0,,1.75,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,2000,No,20.3899993896484,-,1999,14.24,2000.0,19.18,26.0,0.62,1380.0,0.92,111757.0,1.12,,
2016,010340,E,Alamance-Burlington Schools,Elon Elementary,State Of North Carolina,0.957,0.0,2.74,0.0,0.0,,2.03,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1999,No,16.489990234375,-,1999,14.24,2000.0,19.18,21.0,0.51,1380.0,0.92,111757.0,1.12,,
2016,010346,E,Alamance-Burlington Schools,B Everett Jordan Elem,State Of North Carolina,0.952,0.0,2.01,0.0,0.0,,0.88,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,2001,No,13.7099990844727,-,1999,14.24,2000.0,19.18,25.0,0.78,1380.0,0.92,111757.0,1.12,,
2016,010347,E,Alamance-Burlington Schools,Garrett Elementary,State Of North Carolina,0.951,0.89,5.79,0.0,0.0,,1.61,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,1998,No,19.0499877929688,-,1999,14.24,2000.0,19.18,21.0,0.45,1380.0,0.92,111757.0,1.12,,
2016,010348,H,Alamance-Burlington Schools,Graham High,State Of North Carolina,0.926,1.63,12.05,1.0,0.0,,0.91,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,0.0,No,-,1999,No,9.96999359130859,-,1999,14.24,2000.0,19.18,66.0,1.25,1380.0,0.92,111757.0,1.12,,
2016,010350,M,Alamance-Burlington Schools,Graham Middle,State Of North Carolina,0.944,2.41,48.64,0.0,0.0,,0.89,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,0.1,No,-,1999,No,15.129997253418,-,1999,14.24,2000.0,19.18,48.0,1.14,1380.0,0.92,111757.0,1.12,,
2016,010351,E,Alamance-Burlington Schools,Grove Park Elementary,State Of North Carolina,0.951,0.46,7.95,0.0,0.0,,1.21,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1999,No,14.3499984741211,-,1999,14.24,2000.0,19.18,33.0,0.92,1380.0,0.92,111757.0,1.12,,
2016,010353,M,Alamance-Burlington Schools,Hawfields Middle,State Of North Carolina,0.945,1.25,17.94,0.0,0.0,,0.89,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,0.0,No,-,1999,No,24.1999969482422,-,1999,14.24,2000.0,19.18,58.0,1.32,1380.0,0.92,111757.0,1.12,,
2016,010354,E,Alamance-Burlington Schools,Harvey R Newlin Elementary,State Of North Carolina,0.953,0.34,5.37,0.0,0.0,,0.95,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1994,No,0.0199999958276749,-,1999,14.24,2000.0,19.18,16.0,0.36,1380.0,0.92,111757.0,1.12,,
2016,010357,E,Alamance-Burlington Schools,Haw River Elementary,State Of North Carolina,0.95,0.2,13.94,0.0,0.0,,3.18,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,2005,No,20.3099975585938,-,1999,14.24,2000.0,19.18,21.0,0.45,1380.0,0.92,111757.0,1.12,,
2016,010358,E,Alamance-Burlington Schools,Hillcrest Elementary,State Of North Carolina,0.95,0.32,11.92,0.0,0.0,,1.2,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,2002,No,16.2699890136719,-,1999,14.24,2000.0,19.18,24.0,0.5,1380.0,0.92,111757.0,1.12,,
2016,010360,H,Alamance-Burlington Schools,Hugh M Cummings High,State Of North Carolina,0.909,1.22,22.25,0.0,0.0,,1.01,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,0.01,No,-,1995,No,11.9799957275391,-,1999,14.24,2000.0,19.18,70.0,1.27,1380.0,0.92,111757.0,1.12,,
2016,010362,E,Alamance-Burlington Schools,Marvin B Smith Elementary,State Of North Carolina,0.963,0.0,5.67,0.0,0.0,,2.72,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1996,No,19.8699951171875,-,1999,14.24,2000.0,19.18,17.0,0.4,1380.0,0.92,111757.0,1.12,,
2016,010364,E,Alamance-Burlington Schools,North Graham Elementary,State Of North Carolina,0.948,0.0,9.48,0.0,0.0,,1.42,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1995,No,31.1199951171875,-,1999,14.24,2000.0,19.18,25.0,0.78,1380.0,0.92,111757.0,1.12,,
2016,010372,E,Alamance-Burlington Schools,Pleasant Grove Elementary,State Of North Carolina,0.959,0.0,2.04,0.0,0.0,,0.67,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1998,No,32.489990234375,-,1999,14.24,2000.0,19.18,25.0,1.25,1380.0,0.92,111757.0,1.12,,
2016,010374,E,Alamance-Burlington Schools,R Homer Andrews Elementary,State Of North Carolina,0.96,0.35,7.22,0.0,0.0,,1.3,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1996,No,15.1499938964844,-,1999,14.24,2000.0,19.18,20.0,0.53,1380.0,0.92,111757.0,1.12,,
2016,010378,A,Alamance-Burlington Schools,Ray Street Academy,State Of North Carolina,0.863,16.84,174.74,0.0,0.0,,0.65,0.943,16.84,174.74,0.0,0.0,1.24,0.958,0.58,8.39,0.06,0.0,1.2,,,,,,,,1999,14.24,2000.0,19.18,25.0,1.32,1380.0,0.92,111757.0,1.12,,
2016,010380,E,Alamance-Burlington Schools,South Graham Elementary,State Of North Carolina,0.954,0.0,5.85,0.0,0.0,,2.28,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.03,No,-,2002,No,19.1799926757813,-,1999,14.24,2000.0,19.18,44.0,0.86,1380.0,0.92,111757.0,1.12,,
2016,010384,E,Alamance-Burlington Schools,South Mebane Elementary,State Of North Carolina,0.957,0.0,0.17,0.0,0.0,,2.55,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1999,No,17.4499969482422,-,1999,14.24,2000.0,19.18,37.0,1.16,1380.0,0.92,111757.0,1.12,,
2016,010388,H,Alamance-Burlington Schools,Southern High,State Of North Carolina,0.93,1.06,10.08,0.33,0.0,,1.36,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,0.0,No,-,1991,No,5.72999954223633,-,1999,14.24,2000.0,19.18,74.0,0.99,1380.0,0.92,111757.0,1.12,,
2016,010390,M,Alamance-Burlington Schools,"Southern Middle, Graham",State Of North Carolina,0.942,0.39,17.14,0.0,0.0,,1.51,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,0.0,No,-,2003,No,12.0099945068359,-,1999,14.24,2000.0,19.18,52.0,0.98,1380.0,0.92,111757.0,1.12,,
2016,010392,E,Alamance-Burlington Schools,Sylvan Elementary,State Of North Carolina,0.944,0.0,3.99,0.0,0.0,,0.58,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,1998,No,21.9399871826172,-,1999,14.24,2000.0,19.18,20.0,0.77,1380.0,0.92,111757.0,1.12,,
2016,010394,M,Alamance-Burlington Schools,Turrentine Middle,State Of North Carolina,0.947,1.0,31.72,0.0,0.0,,1.24,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,0.01,No,-,2004,No,10.0999984741211,-,1999,14.24,2000.0,19.18,63.0,1.11,1380.0,0.92,111757.0,1.12,,
2016,010396,H,Alamance-Burlington Schools,Walter M Williams High,State Of North Carolina,0.921,0.69,12.87,0.0,0.0,,1.71,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,0.01,No,-,1998,No,12.4799957275391,-,1999,14.24,2000.0,19.18,83.0,1.2,1380.0,0.92,111757.0,1.12,,
2016,010400,H,Alamance-Burlington Schools,Western Alamance High,State Of North Carolina,0.934,0.83,8.59,0.25,0.0,,1.29,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,0.01,No,-,1992,No,7.12999725341797,-,1999,14.24,2000.0,19.18,70.0,1.19,1380.0,0.92,111757.0,1.12,,
2016,010403,M,Alamance-Burlington Schools,Western Middle,State Of North Carolina,0.95,0.23,5.81,0.0,0.0,,1.6,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,0.01,Yes,6,2004,No,12.879997253418,-,1999,14.24,2000.0,19.18,56.0,1.17,1380.0,0.92,111757.0,1.12,,
2016,010406,M,Alamance-Burlington Schools,Woodlawn Middle,State Of North Carolina,0.957,0.54,9.42,0.0,0.0,,1.27,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,0.01,No,-,1999,No,14.5499954223633,-,1999,14.24,2000.0,19.18,43.0,1.05,1380.0,0.92,111757.0,1.12,,
2016,010LEA,A,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.943,16.84,174.74,0.0,0.0,1.24,0.958,0.58,8.39,0.06,0.0,1.2,,,,,,,,1999,14.24,2000.0,19.18,,,1380.0,0.92,111757.0,1.12,,
2016,010LEA,E,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.944,0.22,5.89,0.0,0.0,1.24,0.952,0.21,13.15,0.06,0.0,1.2,,,,,,,,1999,14.24,2000.0,19.18,,,1380.0,0.92,111757.0,1.12,,
2016,010LEA,H,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.941,0.96,12.37,0.23,0.0,1.24,0.951,1.27,14.02,0.07,0.0,1.2,,,,,,,,1999,14.24,2000.0,19.18,,,1380.0,0.92,111757.0,1.12,,
2016,010LEA,M,Alamance-Burlington Schools,,State Of North Carolina,,,,,,,,0.944,1.09,24.71,0.02,0.0,1.24,0.951,0.83,14.64,0.06,0.0,1.2,,,,,,,,1999,14.24,2000.0,19.18,,,1380.0,0.92,111757.0,1.12,,
2016,01B000,A,Charter and Non-District Affiliated Schools,River Mill Academy,State Of North Carolina,0.963,0.29,17.79,0.14,0.0,,,,,,,,,0.958,0.58,8.39,0.06,0.0,1.2,,,,,,,,,,2000.0,19.18,,,,,111757.0,1.12,,
2016,01C000,A,Charter and Non-District Affiliated Schools,Clover Garden,State Of North Carolina,0.966,0.0,0.0,0.0,0.0,,1.19,,,,,,,0.958,0.58,8.39,0.06,0.0,1.2,0.01,No,-,1996,Yes,16.7599945068359,9:10:11:12,,,2000.0,19.18,37.0,1.06,,,111757.0,1.12,,
2016,01D000,T,Charter and Non-District Affiliated Schools,The Hawbridge School,State Of North Carolina,0.944,0.33,3.96,0.0,0.0,,5.41,,,,,,,0.953,1.63,11.2,0.06,0.0,1.2,,,,,,,,,,2000.0,19.18,13.0,0.48,,,111757.0,1.12,,
2016,020302,H,Alexander County Schools,Alexander Central High,State Of North Carolina,0.958,1.56,7.92,0.0,0.0,,0.7,0.962,1.56,7.92,0.0,0.0,1.08,0.951,1.27,14.02,0.07,0.0,1.2,0.0,No,-,1998,Yes,7.17999649047852,9:10:11:12,1997,19.64,2000.0,19.18,117.0,1.34,463.0,1.2,111757.0,1.12,,
2016,020304,E,Alexander County Schools,Bethlehem Elementary,State Of North Carolina,0.968,0.0,1.69,0.0,0.0,,1.24,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1998,No,24.6999969482422,-,1997,19.64,2000.0,19.18,48.0,1.33,463.0,1.2,111757.0,1.12,,
2016,020306,M,Alexander County Schools,East Alexander Middle,State Of North Carolina,0.977,0.83,14.81,0.0,0.0,,1.53,0.963,0.65,13.46,0.0,0.0,1.08,0.951,0.83,14.64,0.06,0.0,1.2,0.01,No,-,2001,No,22.5499877929688,-,1997,19.64,2000.0,19.18,53.0,1.13,463.0,1.2,111757.0,1.12,,
2016,020308,E,Alexander County Schools,Ellendale Elementary,State Of North Carolina,0.962,0.96,4.17,0.0,0.0,,1.3,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1995,No,25.25,-,1997,19.64,2000.0,19.18,34.0,1.36,463.0,1.2,111757.0,1.12,,
2016,020316,E,Alexander County Schools,Hiddenite Elementary,State Of North Carolina,0.955,0.2,2.54,0.0,0.0,,1.65,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1996,No,18.6899871826172,-,1997,19.64,2000.0,19.18,43.0,1.1,463.0,1.2,111757.0,1.12,,
2016,020320,E,Alexander County Schools,Stony Point Elementary,State Of North Carolina,0.957,1.18,2.35,0.0,0.0,,1.25,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,1998,No,31.9299926757813,-,1997,19.64,2000.0,19.18,28.0,1.12,463.0,1.2,111757.0,1.12,,
2016,020324,E,Alexander County Schools,Sugar Loaf Elementary,State Of North Carolina,0.966,0.42,1.27,0.0,0.0,,2.37,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1995,No,32.4599914550781,-,1997,19.64,2000.0,19.18,25.0,1.19,463.0,1.2,111757.0,1.12,,
2016,020328,E,Alexander County Schools,Taylorsville Elementary,State Of North Carolina,0.963,2.0,4.0,0.0,0.0,,1.75,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,0.0,No,-,1998,No,25.3599853515625,-,1997,19.64,2000.0,19.18,29.0,1.0,463.0,1.2,111757.0,1.12,,
2016,020330,M,Alexander County Schools,West Alexander Middle,State Of North Carolina,0.971,0.41,11.78,0.0,0.0,,1.17,0.963,0.65,13.46,0.0,0.0,1.08,0.951,0.83,14.64,0.06,0.0,1.2,0.0,No,-,1998,No,19.6399993896484,-,1997,19.64,2000.0,19.18,52.0,1.13,463.0,1.2,111757.0,1.12,,
2016,020332,E,Alexander County Schools,Wittenburg Elementary,State Of North Carolina,0.959,0.69,2.41,0.0,0.0,,1.19,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,1996,No,37.2099914550781,-,1997,19.64,2000.0,19.18,34.0,1.13,463.0,1.2,111757.0,1.12,,
2016,020LEA,E,Alexander County Schools,,State Of North Carolina,,,,,,,,0.963,0.67,2.61,0.0,0.0,1.08,0.952,0.21,13.15,0.06,0.0,1.2,,,,,,,,1997,19.64,2000.0,19.18,,,463.0,1.2,111757.0,1.12,,
2016,020LEA,H,Alexander County Schools,,State Of North Carolina,,,,,,,,0.962,1.56,7.92,0.0,0.0,1.08,0.951,1.27,14.02,0.07,0.0,1.2,,,,,,,,1997,19.64,2000.0,19.18,,,463.0,1.2,111757.0,1.12,,
2016,020LEA,M,Alexander County Schools,,State Of North Carolina,,,,,,,,0.963,0.65,13.46,0.0,0.0,1.08,0.951,0.83,14.64,0.06,0.0,1.2,,,,,,,,1997,19.64,2000.0,19.18,,,463.0,1.2,111757.0,1.12,,
2016,030304,H,Alleghany County Schools,Alleghany High,State Of North Carolina,0.933,0.44,6.44,0.0,0.0,,0.64,0.947,0.44,6.44,0.0,0.0,0.79,0.951,1.27,14.02,0.07,0.0,1.2,0.03,Yes,9:10:11:12,2000,No,22.5899963378906,-,1999,42.08,2000.0,19.18,43.0,1.08,111.0,0.93,111757.0,1.12,,
2016,030308,I,Alleghany County Schools,Glade Creek Elementary,State Of North Carolina,0.957,0.0,2.55,0.0,0.0,,0.89,0.947,0.22,7.24,0.0,0.0,0.79,0.957,0.24,8.76,0.06,0.0,1.2,0.0,Yes,3:4:5:6:7:8:9:10:11:12,1997,No,74.989990234375,-,1999,42.08,2000.0,19.18,21.0,0.91,111.0,0.93,111757.0,1.12,,
2016,030316,I,Alleghany County Schools,Piney Creek Elementary,State Of North Carolina,0.955,1.3,3.25,0.0,0.0,,0.7,0.947,0.22,7.24,0.0,0.0,0.79,0.957,0.24,8.76,0.06,0.0,1.2,0.0,Yes,3:4:5:6:7:8,1997,No,60.4099731445313,-,1999,42.08,2000.0,19.18,13.0,1.08,111.0,0.93,111757.0,1.12,,
2016,030320,I,Alleghany County Schools,Sparta Elementary,State Of North Carolina,0.948,0.0,10.43,0.0,0.0,,0.96,0.947,0.22,7.24,0.0,0.0,0.79,0.957,0.24,8.76,0.06,0.0,1.2,0.01,Yes,3:4:5:6:7:8,2001,No,38.739990234375,-,1999,42.08,2000.0,19.18,34.0,0.77,111.0,0.93,111757.0,1.12,,
2016,030LEA,H,Alleghany County Schools,,State Of North Carolina,,,,,,,,0.947,0.44,6.44,0.0,0.0,0.79,0.951,1.27,14.02,0.07,0.0,1.2,,,,,,,,1999,42.08,2000.0,19.18,,,111.0,0.93,111757.0,1.12,,
2016,030LEA,I,Alleghany County Schools,,State Of North Carolina,,,,,,,,0.947,0.22,7.24,0.0,0.0,0.79,0.957,0.24,8.76,0.06,0.0,1.2,,,,,,,,1999,42.08,2000.0,19.18,,,111.0,0.93,111757.0,1.12,,
2016,040304,H,Anson County Schools,Anson Co. Early College High,State Of North Carolina,0.967,0.48,1.9,0.48,0.0,,,0.942,1.05,121.84,1.15,0.0,0.8,0.951,1.27,14.02,0.07,0.0,1.2,,,,,,,,1996,29.07,2000.0,19.18,14.0,1.17,390.0,1.45,111757.0,1.12,,
2016,040305,H,Anson County Schools,Anson Academy,State Of North Carolina,0.702,5.95,832.14,9.52,0.0,,0.48,0.942,1.05,121.84,1.15,0.0,0.8,0.951,1.27,14.02,0.07,0.0,1.2,,,,,,,,1996,29.07,2000.0,19.18,1.0,0.14,390.0,1.45,111757.0,1.12,,
2016,040306,H,Anson County Schools,Anson High School,State Of North Carolina,0.929,0.81,90.13,0.49,0.0,,1.12,0.942,1.05,121.84,1.15,0.0,0.8,0.951,1.27,14.02,0.07,0.0,1.2,0.05,No,-,1998,Yes,22.6499938964844,10:11:12,1996,29.07,2000.0,19.18,88.0,1.35,390.0,1.45,111757.0,1.12,,
2016,040308,E,Anson County Schools,Ansonville Elementary,State Of North Carolina,0.952,0.0,4.3,0.0,0.0,,0.58,0.947,0.0,15.94,0.06,0.0,0.8,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,1995,No,44.9399719238281,-,1996,29.07,2000.0,19.18,26.0,1.44,390.0,1.45,111757.0,1.12,,
2016,040309,M,Anson County Schools,Anson Middle,State Of North Carolina,0.931,1.62,52.71,2.17,0.0,,0.73,0.94,1.33,75.18,1.77,0.0,0.8,0.951,0.83,14.64,0.06,0.0,1.2,0.01,No,-,2000,No,21.8699951171875,-,1996,29.07,2000.0,19.18,47.0,1.12,390.0,1.45,111757.0,1.12,,
2016,040311,E,Anson County Schools,Wadesboro Primary,State Of North Carolina,0.942,0.0,24.04,0.19,0.0,,1.55,0.947,0.0,15.94,0.06,0.0,0.8,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,1998,No,22.239990234375,-,1996,29.07,2000.0,19.18,37.0,1.48,390.0,1.45,111757.0,1.12,,
2016,040316,E,Anson County Schools,Lilesville Elementary,State Of North Carolina,0.95,0.0,3.31,0.0,0.0,,0.97,0.947,0.0,15.94,0.06,0.0,0.8,0.952,0.21,13.15,0.06,0.0,1.2,0.01,No,-,1996,No,30.5899963378906,-,1996,29.07,2000.0,19.18,34.0,1.62,390.0,1.45,111757.0,1.12,,
2016,040324,E,Anson County Schools,Morven Elementary,State Of North Carolina,0.942,0.0,43.5,0.0,0.0,,0.85,0.947,0.0,15.94,0.06,0.0,0.8,0.952,0.21,13.15,0.06,0.0,1.2,0.2,No,-,1988,No,39.5299987792969,-,1996,29.07,2000.0,19.18,63.0,2.86,390.0,1.45,111757.0,1.12,,
2016,040328,E,Anson County Schools,Peachland-Polkton Elem,State Of North Carolina,0.948,0.0,6.48,0.0,0.0,,0.67,0.947,0.0,15.94,0.06,0.0,0.8,0.952,0.21,13.15,0.06,0.0,1.2,0.11,No,-,2000,No,30.8899993896484,-,1996,29.07,2000.0,19.18,39.0,1.44,390.0,1.45,111757.0,1.12,,
2016,040330,M,Anson County Schools,Wadesboro Elementary,State Of North Carolina,0.927,0.0,176.42,0.0,0.0,,0.28,0.94,1.33,75.18,1.77,0.0,0.8,0.951,0.83,14.64,0.06,0.0,1.2,0.0,No,-,1996,No,89.47998046875,-,1996,29.07,2000.0,19.18,25.0,1.79,390.0,1.45,111757.0,1.12,,
2016,040700,H,Anson County Schools,Anson New Tech High,State Of North Carolina,0.932,0.0,9.09,0.0,0.0,,0.9,0.942,1.05,121.84,1.15,0.0,0.8,0.951,1.27,14.02,0.07,0.0,1.2,0.0,No,-,1993,Yes,10.0799942016602,10:11:12,1996,29.07,2000.0,19.18,16.0,1.0,390.0,1.45,111757.0,1.12,,
2016,040LEA,E,Anson County Schools,,State Of North Carolina,,,,,,,,0.947,0.0,15.94,0.06,0.0,0.8,0.952,0.21,13.15,0.06,0.0,1.2,,,,,,,,1996,29.07,2000.0,19.18,,,390.0,1.45,111757.0,1.12,,
2016,040LEA,H,Anson County Schools,,State Of North Carolina,,,,,,,,0.942,1.05,121.84,1.15,0.0,0.8,0.951,1.27,14.02,0.07,0.0,1.2,,,,,,,,1996,29.07,2000.0,19.18,,,390.0,1.45,111757.0,1.12,,
2016,040LEA,M,Anson County Schools,,State Of North Carolina,,,,,,,,0.94,1.33,75.18,1.77,0.0,0.8,0.951,0.83,14.64,0.06,0.0,1.2,,,,,,,,1996,29.07,2000.0,19.18,,,390.0,1.45,111757.0,1.12,,
2016,040LEA,T,Anson County Schools,,State Of North Carolina,,,,,,,,0.936,,,,,0.8,0.953,1.63,11.2,0.06,0.0,1.2,,,,,,,,1996,29.07,2000.0,19.18,,,390.0,1.45,111757.0,1.12,,
2016,050302,H,Ashe County Schools,Ashe County High,State Of North Carolina,0.951,0.65,10.43,0.0,0.0,,0.92,0.953,0.65,10.43,0.0,0.0,0.95,0.951,1.27,14.02,0.07,0.0,1.2,0.02,No,-,2002,No,11.609992980957,-,2002,18.79,2000.0,19.18,84.0,1.33,253.0,1.1,111757.0,1.12,,
2016,050305,M,Ashe County Schools,Ashe County Middle,State Of North Carolina,0.951,0.2,14.87,0.2,0.0,,0.8,0.954,0.2,14.87,0.2,0.0,0.95,0.951,0.83,14.64,0.06,0.0,1.2,0.01,No,-,2002,No,17.6699981689453,-,2002,18.79,2000.0,19.18,51.0,1.42,253.0,1.1,111757.0,1.12,,
