year,unit_code,Lea_Name,School_Name,State_Name,category_cd,total_expense_num,salary_expense_pct,benefits_expense_pct,services_expense_pct,supplies_expense_pct,instruct_equip_exp_pct,other_expense_pct,federal_perpupil_num,local_perpupil_num,state_perpupil_num,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_other_expense_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,st_total_expense_num,st_salary_expense_pct,st_benefits_expense_pct,st_services_expense_pct,st_supplies_expense_pct,st_instruct_equip_exp_pct,st_other_expense_pct,st_federal_perpupil_num,st_local_perpupil_num,st_state_perpupil_num,building_expense_pct,lea_building_expense_pct,st_building_expense_pct
2016,840324,Stanly County Schools,Millingport Elementary,State Of North Carolina,E,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840328,Stanly County Schools,North Stanly Middle,State Of North Carolina,M,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840332,Stanly County Schools,North Stanly High,State Of North Carolina,H,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840336,Stanly County Schools,Norwood Elementary,State Of North Carolina,E,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840340,Stanly County Schools,Oakboro Elementary,State Of North Carolina,E,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840344,Stanly County Schools,Richfield Elementary,State Of North Carolina,E,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840350,Stanly County Schools,West Stanly Middle School,State Of North Carolina,M,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840356,Stanly County Schools,South Stanly High,State Of North Carolina,H,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840358,Stanly County Schools,South Stanly Middle,State Of North Carolina,M,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840360,Stanly County Schools,Stanfield Elementary,State Of North Carolina,E,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840361,Stanly County Schools,Stanly Early College High,State Of North Carolina,H,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840368,Stanly County Schools,West Stanly High,State Of North Carolina,H,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,840370,Stanly County Schools,Stanly Academy Learning Center,State Of North Carolina,H,,,,,,,,,,,8336.01,0.633,0.216,0.08,0.064,0.007,0.0,879.35,1395.28,6061.38,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,63A000,Charter and Non-District Affiliated Schools,The Academy of Moore County,State Of North Carolina,E,7429.88,0.541,0.171,0.22,0.042,0.026,0.0,255.55,1688.66,5485.67,,,,,,,,,,,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,64A000,Charter and Non-District Affiliated Schools,Rocky Mount Preparatory,State Of North Carolina,A,7753.34,0.458,0.126,0.335,0.079,0.002,0.0,478.98,1477.12,5797.24,,,,,,,,,,,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830304,Scotland County Schools,Carver Middle,State Of North Carolina,M,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830312,Scotland County Schools,Covington Street Elementary,State Of North Carolina,E,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830316,Scotland County Schools,Shaw Academy,State Of North Carolina,T,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830320,Scotland County Schools,I E Johnson Elementary,State Of North Carolina,E,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830328,Scotland County Schools,Laurel Hill Elementary,State Of North Carolina,E,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830336,Scotland County Schools,North Laurinburg Elementary,State Of North Carolina,E,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830343,Scotland County Schools,Scotland High School,State Of North Carolina,H,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830348,Scotland County Schools,Scotland Early College High,State Of North Carolina,H,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830349,Scotland County Schools,Spring Hill Middle,State Of North Carolina,M,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830356,Scotland County Schools,South Scotland Elementary,State Of North Carolina,E,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830360,Scotland County Schools,Wagram Elementary,State Of North Carolina,E,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,830364,Scotland County Schools,Sycamore Lane Elementary,State Of North Carolina,E,,,,,,,,,,,10347.66,0.607,0.201,0.094,0.095,0.003,0.0,1655.91,1904.09,6787.66,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,821304,Clinton City Schools,Butler Avenue Elementary,State Of North Carolina,E,,,,,,,,,,,8938.48,0.609,0.203,0.086,0.095,0.007,0.0,1305.75,1756.12,5876.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,821308,Clinton City Schools,Clinton High,State Of North Carolina,H,,,,,,,,,,,8938.48,0.609,0.203,0.086,0.095,0.007,0.0,1305.75,1756.12,5876.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,821316,Clinton City Schools,Langdon C Kerr Elementary,State Of North Carolina,E,,,,,,,,,,,8938.48,0.609,0.203,0.086,0.095,0.007,0.0,1305.75,1756.12,5876.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,821320,Clinton City Schools,Sampson Middle,State Of North Carolina,M,,,,,,,,,,,8938.48,0.609,0.203,0.086,0.095,0.007,0.0,1305.75,1756.12,5876.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,821330,Clinton City Schools,Sunset Avenue Elementary,State Of North Carolina,E,,,,,,,,,,,8938.48,0.609,0.203,0.086,0.095,0.007,0.0,1305.75,1756.12,5876.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640361,Nash-Rocky Mount Schools,Rocky Mount High,State Of North Carolina,H,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640302,Nash-Rocky Mount Schools,"Fairview Elementary, Rocky Mount",State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640304,Nash-Rocky Mount Schools,Bailey Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640306,Nash-Rocky Mount Schools,Baskerville Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640308,Nash-Rocky Mount Schools,Benvenue Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820312,Sampson County Schools,Roseboro Elementary,State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820320,Sampson County Schools,Clement Elementary,State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820324,Sampson County Schools,Sampson Early College High,State Of North Carolina,H,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820340,Sampson County Schools,Hargrove Elementary,State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820346,Sampson County Schools,Hobbton Elementary,State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820347,Sampson County Schools,Hobbton Middle,State Of North Carolina,M,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820348,Sampson County Schools,Hobbton High,State Of North Carolina,H,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640316,Nash-Rocky Mount Schools,Cedar Grove Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820349,Sampson County Schools,Lakewood High,State Of North Carolina,H,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820350,Sampson County Schools,"Midway Elementary, Dunn",State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820352,Sampson County Schools,Midway High,State Of North Carolina,H,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820354,Sampson County Schools,Midway Middle,State Of North Carolina,M,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820364,Sampson County Schools,Plain View Elementary,State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820370,Sampson County Schools,Union Middle,State Of North Carolina,M,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820372,Sampson County Schools,Roseboro-Salemburg Middle,State Of North Carolina,M,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820376,Sampson County Schools,Salemburg Elementary,State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640320,Nash-Rocky Mount Schools,Nash Central Middle,State Of North Carolina,M,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820384,Sampson County Schools,"Union Elementary, Clinton",State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820385,Sampson County Schools,Union Intermediate,State Of North Carolina,E,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640324,Nash-Rocky Mount Schools,Coopers Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,820388,Sampson County Schools,Union High,State Of North Carolina,H,,,,,,,,,,,8853.83,0.612,0.215,0.073,0.09,0.01,0.0,1226.2,1263.02,6364.61,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640326,Nash-Rocky Mount Schools,D S Johnson Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640328,Nash-Rocky Mount Schools,Englewood Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640332,Nash-Rocky Mount Schools,M B Hubbard Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640334,Nash-Rocky Mount Schools,J W Parker Middle,State Of North Carolina,M,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640335,Nash-Rocky Mount Schools,Rocky Mount Middle,State Of North Carolina,M,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640336,Nash-Rocky Mount Schools,Middlesex Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640340,Nash-Rocky Mount Schools,Tar River Academy,State Of North Carolina,T,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640346,Nash-Rocky Mount Schools,Nash Central High,State Of North Carolina,H,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640347,Nash-Rocky Mount Schools,NRM Early College High School,State Of North Carolina,H,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640350,Nash-Rocky Mount Schools,Northern Nash High,State Of North Carolina,H,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640358,Nash-Rocky Mount Schools,Red Oak Middle,State Of North Carolina,M,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640360,Nash-Rocky Mount Schools,Red Oak Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640362,Nash-Rocky Mount Schools,Southern Nash Middle,State Of North Carolina,M,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640364,Nash-Rocky Mount Schools,Southern Nash High,State Of North Carolina,H,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640376,Nash-Rocky Mount Schools,Spring Hope Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640396,Nash-Rocky Mount Schools,Williford Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,630304,Moore County Schools,Aberdeen Primary,State Of North Carolina,E,,,,,,,,,,,8698.39,0.653,0.214,0.059,0.072,0.002,0.0,939.35,2343.89,5415.15,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640400,Nash-Rocky Mount Schools,Winstead Avenue Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,73B000,Charter and Non-District Affiliated Schools,Roxboro Community School,State Of North Carolina,T,9732.48,0.409,0.136,0.117,0.047,0.291,0.0,179.04,4109.64,5443.8,,,,,,,,,,,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640348,Nash-Rocky Mount Schools,Nashville Elementary,State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,630308,Moore County Schools,Aberdeen Elementary,State Of North Carolina,E,,,,,,,,,,,8698.39,0.653,0.214,0.059,0.072,0.002,0.0,939.35,2343.89,5415.15,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640329,Nash-Rocky Mount Schools,G R Edwards Middle,State Of North Carolina,M,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,630312,Moore County Schools,Cameron Elementary,State Of North Carolina,E,,,,,,,,,,,8698.39,0.653,0.214,0.059,0.072,0.002,0.0,939.35,2343.89,5415.15,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,640384,Nash-Rocky Mount Schools,"Swift Creek Elementary, Whitakers",State Of North Carolina,E,,,,,,,,,,,8956.63,0.602,0.203,0.087,0.102,0.006,0.0,1270.05,1721.59,5964.99,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,73A000,Charter and Non-District Affiliated Schools,Bethel Hill Charter,State Of North Carolina,E,8488.91,0.632,0.146,0.145,0.068,0.009,0.0,274.53,2620.71,5593.67,,,,,,,,,,,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,630316,Moore County Schools,Carthage Elementary,State Of North Carolina,E,,,,,,,,,,,8698.39,0.653,0.214,0.059,0.072,0.002,0.0,939.35,2343.89,5415.15,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,630317,Moore County Schools,Crain's Creek Middle,State Of North Carolina,M,,,,,,,,,,,8698.39,0.653,0.214,0.059,0.072,0.002,0.0,939.35,2343.89,5415.15,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
2016,630320,Moore County Schools,Elise Middle,State Of North Carolina,M,,,,,,,,,,,8698.39,0.653,0.214,0.059,0.072,0.002,0.0,939.35,2343.89,5415.15,8859.04,0.62,0.205,0.09,0.075,0.01,0.0,967.75,2172.86,5718.43,,,
