year,LEA,____LEA Name____,School,___School Name___,Indian Male,Indian Female,Asian Male,Asian Female,Hispanic Male,Hispanic Female,Black Male,Black Female,White Male,White Female,Pacific Island Male,Pacific Island Female,Two or  More Male,Two or  More Female,Total,unit_code
2016,920,Wake County Schools,576,Vance Elementary,1,0,6,0,56,59,42,38,133,140,0,0,7,4,486,920576
2016,920,Wake County Schools,580,Vandora Springs Elementary,0,1,2,5,64,88,105,79,99,96,0,2,9,13,563,920580
2016,920,Wake County Schools,581,Vernon Malone College and Career Academy,0,1,2,3,32,44,36,66,82,34,0,0,4,2,306,920581
2016,920,Wake County Schools,582,Wake STEM Early College High School,0,0,24,10,14,16,27,38,75,38,0,0,4,3,249,920582
2016,920,Wake County Schools,583,Wake Early College of Health and Science,1,1,19,30,13,38,15,80,33,62,1,1,5,8,307,920583
2016,920,Wake County Schools,584,Wake Forest Elementary,3,2,6,4,30,36,65,69,140,139,0,2,11,17,524,920584
2016,920,Wake County Schools,585,Wake Young Men's Leadership Academy,1,0,31,0,36,0,100,0,74,0,0,0,15,0,257,920585
2016,920,Wake County Schools,586,Wake Young Women's Leadership Academy,0,1,0,16,0,48,0,124,0,102,0,0,0,13,304,920586
2016,920,Wake County Schools,588,Wake Forest High School,5,6,13,27,109,101,263,209,565,591,0,0,34,38,"1,961",920588
2016,920,Wake County Schools,592,Wake Forest Middle School,2,1,15,14,110,88,166,156,278,230,1,0,34,24,"1,119",920592
2016,920,Wake County Schools,593,Wakefield Elementary,1,0,16,14,95,68,83,116,160,135,2,0,11,5,706,920593
2016,920,Wake County Schools,594,Wakefield Middle,6,3,24,24,59,65,126,109,298,298,0,0,17,28,"1,057",920594
2016,920,Wake County Schools,595,Wakefield High,1,5,62,73,130,159,289,307,533,551,2,1,30,39,"2,182",920595
2016,920,Wake County Schools,596,Washington Elementary,2,1,87,82,45,36,76,60,85,69,0,0,5,4,552,920596
2016,920,Wake County Schools,597,Wakelon Elementary,0,1,1,2,90,81,110,102,55,51,1,0,7,12,513,920597
2016,920,Wake County Schools,598,Weatherstone Elementary,1,2,107,90,102,93,96,81,211,174,1,1,16,14,989,920598
2016,920,Wake County Schools,599,Walnut Creek Elementary,0,1,10,2,138,118,262,244,9,5,0,0,12,3,804,920599
2016,920,Wake County Schools,600,Wendell Elementary,0,2,2,5,57,47,76,57,116,101,0,0,9,13,485,920600
2016,920,Wake County Schools,601,Wendell Middle,2,2,9,7,176,137,158,149,140,107,0,1,23,22,933,920601
2016,920,Wake County Schools,604,West Cary Middle,2,2,122,119,55,45,91,84,203,186,1,0,16,21,947,920604
2016,920,Wake County Schools,606,West Lake Elementary,0,1,13,14,69,68,22,30,347,305,0,1,9,19,898,920606
2016,920,Wake County Schools,607,West Lake Middle,0,2,9,10,97,97,92,57,454,436,0,0,30,25,"1,309",920607
2016,920,Wake County Schools,608,West Millbrook Middle,1,3,13,15,111,85,126,136,201,209,2,0,12,17,931,920608
2016,920,Wake County Schools,616,Wilburn Elementary,3,0,22,18,127,109,131,140,38,35,0,1,14,20,658,920616
2016,920,Wake County Schools,618,Wildwood Forest Elementary,0,2,26,32,121,92,179,158,79,45,1,1,17,18,771,920618
2016,920,Wake County Schools,620,Wiley Elementary,0,0,10,4,46,37,51,71,133,119,1,0,13,19,504,920620
2016,920,Wake County Schools,624,Willow Springs Elementary,2,0,1,4,66,82,29,28,398,381,0,1,18,16,"1,026",920624
2016,920,Wake County Schools,626,Yates Mill Elementary,1,1,8,4,120,115,51,48,129,119,0,0,8,14,618,920626
2016,920,Wake County Schools,628,York Elementary,0,0,7,6,46,63,58,73,113,90,0,0,10,11,477,920628
2016,920,Wake County Schools,632,Zebulon Elementary,3,0,3,1,76,81,81,89,85,78,0,0,9,14,520,920632
2016,920,Wake County Schools,636,Zebulon Middle,2,0,1,2,77,66,126,120,70,69,0,0,14,10,557,920636
2016,930,Warren County Schools,330,Mariam Boyd Elementary,4,1,0,1,24,16,118,107,16,18,0,0,6,3,314,930330
2016,930,Warren County Schools,340,Northside K-8,2,2,0,1,8,17,132,142,42,40,1,0,0,5,392,930340
2016,930,Warren County Schools,344,South Warren Elementary,1,1,0,0,7,5,65,75,16,10,0,0,3,1,184,930344
2016,930,Warren County Schools,348,Vaughan Elementary,20,28,0,2,5,12,41,42,57,29,0,0,5,4,245,930348
2016,930,Warren County Schools,352,Warren County High,11,17,0,0,10,5,170,160,18,21,1,0,0,4,417,930352
2016,930,Warren County Schools,354,Warren County Middle,14,20,1,0,21,12,141,126,26,23,0,0,5,2,391,930354
2016,930,Warren County Schools,360,Warren Early College High,3,6,0,1,10,7,20,40,10,21,0,0,1,2,121,930360
2016,930,Warren County Schools,700,Warren New Tech High,8,7,0,0,5,2,49,49,25,25,0,0,3,2,175,930700
2016,940,Washington County Schools,306,Creswell Elementary,0,0,0,0,19,17,35,21,39,37,0,0,4,3,175,940306
2016,940,Washington County Schools,308,Creswell High,0,0,0,1,14,8,34,30,50,49,0,0,3,3,192,940308
2016,940,Washington County Schools,314,Pines Elementary,1,1,0,4,16,13,237,247,31,30,0,0,3,4,587,940314
2016,940,Washington County Schools,316,Plymouth High,0,0,1,0,9,5,163,123,14,11,0,0,0,4,330,940316
2016,940,Washington County Schools,328,Washington County Union,0,0,1,0,10,10,117,103,8,14,0,0,3,1,267,940328
2016,950,Watauga County Schools,308,Bethel Elementary,0,0,0,0,2,3,0,0,90,80,0,0,0,0,175,950308
2016,950,Watauga County Schools,312,Blowing Rock Elementary,2,1,0,1,9,6,2,1,156,158,0,0,6,6,348,950312
2016,950,Watauga County Schools,316,Cove Creek Elementary,0,0,0,1,10,7,0,1,131,123,0,0,1,5,279,950316
2016,950,Watauga County Schools,320,Green Valley Elementary,0,0,1,0,7,5,1,0,180,157,0,0,5,1,357,950320
2016,950,Watauga County Schools,322,Hardin Park Elementary,1,0,12,16,70,64,15,8,284,288,0,0,13,15,786,950322
2016,950,Watauga County Schools,324,Mabel Elementary,0,0,0,3,1,5,2,0,96,77,0,0,2,2,188,950324
2016,950,Watauga County Schools,328,Parkway Elementary,0,2,3,2,33,21,3,2,207,212,1,1,4,9,500,950328
2016,950,Watauga County Schools,332,Valle Crucis Elementary,0,0,1,0,20,14,1,0,153,129,0,0,2,8,328,950332
2016,950,Watauga County Schools,336,Watauga High,1,1,6,8,37,38,6,6,616,590,2,0,24,16,"1,351",950336
2016,960,Wayne County Schools,312,Brogden Middle,0,1,2,0,126,103,94,93,41,29,0,1,11,6,507,960312
2016,960,Wayne County Schools,314,Brogden Primary,1,0,0,1,220,205,150,130,58,49,0,0,14,10,838,960314
2016,960,Wayne County Schools,316,Carver Elementary,0,0,0,0,88,118,108,97,82,58,0,0,5,6,562,960316
2016,960,Wayne County Schools,318,Carver Heights Elementary,0,0,1,0,8,10,151,125,4,4,0,0,3,1,307,960318
2016,960,Wayne County Schools,324,Charles B Aycock High,2,2,13,9,54,60,145,116,432,370,0,1,41,33,"1,278",960324
2016,960,Wayne County Schools,326,Dillard Middle,0,0,0,0,15,10,245,207,5,8,0,0,1,0,491,960326
2016,960,Wayne County Schools,329,Eastern Wayne Elementary,1,1,1,1,77,75,166,147,104,110,0,0,7,10,700,960329
2016,910,Vance County Schools,364,Southern Vance High,0,0,1,0,74,67,242,244,116,79,0,0,6,12,841,910364
2016,960,Wayne County Schools,331,Eastern Wayne Middle,0,0,6,3,35,46,152,167,107,79,1,1,8,8,613,960331
2016,960,Wayne County Schools,332,Edgewood Cmty Developmental,1,0,2,0,10,7,37,22,24,14,1,0,2,1,121,960332
2016,960,Wayne County Schools,334,Fremont STARS Elementary,0,0,3,1,26,15,37,11,83,68,0,0,4,6,254,960334
2016,960,Wayne County Schools,335,Goldsboro High,0,0,1,0,19,8,258,250,6,5,0,0,8,17,572,960335
2016,960,Wayne County Schools,336,Grantham,0,1,0,0,50,56,39,43,143,133,0,1,4,3,473,960336
2016,960,Wayne County Schools,338,Grantham Middle,0,0,0,3,31,25,45,41,127,105,0,0,4,6,387,960338
2016,960,Wayne County Schools,340,Greenwood Middle,0,0,12,5,42,36,125,135,47,55,1,1,9,16,484,960340
2016,960,Wayne County Schools,344,Meadow Lane Elementary,1,1,13,13,45,40,127,136,112,110,3,0,21,19,641,960344
2016,960,Wayne County Schools,348,Mount Olive Middle,1,0,0,0,65,78,69,73,67,57,0,0,5,3,418,960348
2016,960,Wayne County Schools,360,Norwayne Middle,0,1,7,4,50,43,97,83,296,279,0,0,29,14,903,960360
2016,960,Wayne County Schools,370,Rosewood Elementary,1,1,9,3,39,40,44,32,243,204,1,0,18,19,654,960370
2016,960,Wayne County Schools,372,Rosewood High,0,0,5,3,23,17,36,37,205,159,0,0,14,16,515,960372
2016,960,Wayne County Schools,374,Rosewood Middle,2,2,2,4,21,15,30,23,137,119,0,0,16,13,384,960374
2016,960,Wayne County Schools,376,School Street Elementary,0,0,0,0,7,1,75,87,1,0,0,0,1,3,175,960376
2016,960,Wayne County Schools,380,Southern Wayne High,1,0,2,4,170,145,194,203,189,161,0,1,24,17,"1,111",960380
2016,960,Wayne County Schools,382,Spring Creek Elementary,0,0,0,1,259,205,39,40,137,131,0,1,9,13,835,960382
2016,960,Wayne County Schools,386,Spring Creek High,1,1,1,3,157,139,59,57,119,115,1,0,12,15,680,960386
2016,960,Wayne County Schools,387,Spring Creek Middle,4,0,0,2,153,139,30,30,123,101,0,0,13,9,604,960387
2016,960,Wayne County Schools,388,Tommy's Road Elementary,0,0,8,11,28,24,137,140,112,104,0,1,5,16,586,960388
2016,960,Wayne County Schools,390,North Drive Elementary,1,2,2,0,12,14,184,186,7,6,0,0,4,5,423,960390
2016,960,Wayne County Schools,450,Northeast Elementary,1,2,5,7,55,50,64,55,222,173,2,3,10,15,664,960450
2016,960,Wayne County Schools,454,Northwest Elementary,0,2,6,4,35,38,75,75,248,219,1,1,21,20,745,960454
2016,960,Wayne County Schools,488,Wayne Middle / High Academy,0,0,0,0,9,0,40,8,7,1,0,0,2,1,68,960488
2016,960,Wayne County Schools,490,Wayne Early / Middle College High,0,0,5,11,24,40,20,32,38,68,0,1,3,7,249,960490
2016,960,Wayne County Schools,700,Wayne School of Engineering,0,0,4,6,17,25,32,34,144,144,0,1,7,9,423,960700
2016,970,Wilkes County Schools,308,Boomer-Ferguson Elementary,0,0,0,0,4,7,7,7,52,62,0,0,5,5,149,970308
2016,970,Wilkes County Schools,310,C B Eller Elementary,3,0,0,0,17,15,1,0,112,125,0,1,2,0,276,970310
2016,970,Wilkes County Schools,312,C C Wright Elementary,1,1,1,4,40,21,17,21,163,103,0,0,5,11,388,970312
2016,970,Wilkes County Schools,315,Central Wilkes Middle,2,1,4,2,73,65,29,30,219,192,0,0,29,25,671,970315
2016,970,Wilkes County Schools,320,East Wilkes High,0,0,0,0,17,18,8,3,248,227,0,0,6,2,529,970320
2016,970,Wilkes County Schools,322,East Wilkes Middle,0,1,1,0,15,15,2,6,156,190,0,0,6,2,394,970322
2016,970,Wilkes County Schools,337,Millers Creek Elementary,0,4,0,2,53,47,2,1,348,320,0,0,14,8,799,970337
2016,970,Wilkes County Schools,340,Moravian Falls Elementary,1,2,0,0,41,46,9,7,43,55,0,0,2,6,212,970340
2016,970,Wilkes County Schools,344,Mount Pleasant Elementary,0,0,0,0,6,4,0,0,108,109,0,0,1,2,230,970344
2016,970,Wilkes County Schools,348,Mountain View Elementary,1,0,1,0,26,17,5,1,237,210,0,0,8,4,510,970348
2016,970,Wilkes County Schools,352,Mulberry Elementary,0,0,1,2,34,48,2,4,164,151,0,0,6,5,417,970352
2016,970,Wilkes County Schools,356,North Wilkes High,2,0,2,1,34,32,5,6,324,278,0,0,8,10,702,970356
2016,970,Wilkes County Schools,358,North Wilkes Middle,0,0,1,1,20,39,3,5,243,224,0,0,12,8,556,970358
2016,970,Wilkes County Schools,360,North Wilkesboro Elementary,0,0,1,2,61,61,26,15,58,47,0,0,9,11,291,970360
2016,970,Wilkes County Schools,368,Roaring River Elementary,0,1,0,0,4,4,11,4,100,92,0,0,5,6,227,970368
2016,970,Wilkes County Schools,370,Ronda-Clingman Elementary,0,0,0,2,18,7,3,1,119,125,0,0,11,2,288,970370
2016,970,Wilkes County Schools,376,Traphill Elementary,0,0,0,0,3,3,0,0,70,63,0,0,0,2,141,970376
2016,970,Wilkes County Schools,388,West Wilkes High,1,0,0,1,32,26,2,0,352,301,0,0,2,4,721,970388
2016,970,Wilkes County Schools,389,West Wilkes Middle,0,0,1,0,32,33,4,1,287,233,0,0,9,1,601,970389
2016,970,Wilkes County Schools,390,Wilkes Central High,1,1,3,3,83,87,43,54,307,276,1,0,26,26,911,970390
2016,970,Wilkes County Schools,392,Wilkesboro Elementary,1,1,5,5,28,27,22,7,147,148,0,0,18,16,425,970392
2016,970,Wilkes County Schools,393,Wilkes Early College High,0,0,0,0,21,37,1,1,66,86,0,0,1,5,218,970393
2016,980,Wilson County Schools,306,Milton M Daniels Learning Cntr,0,0,0,0,11,2,47,30,12,0,0,0,1,0,103,980306
2016,980,Wilson County Schools,308,B O Barnes Elementary,1,0,0,0,46,39,158,133,8,5,0,0,4,2,396,980308
2016,980,Wilson County Schools,317,Charles H Darden Middle,0,0,1,1,32,33,128,122,7,7,0,0,3,2,336,980317
2016,980,Wilson County Schools,318,Beddingfield High,1,3,3,0,94,80,237,241,106,85,0,0,5,5,860,980318
2016,980,Wilson County Schools,320,Elm City Elementary,2,1,3,3,25,30,87,61,64,55,0,0,9,7,347,980320
2016,980,Wilson County Schools,324,Elm City Middle,1,2,5,6,31,30,79,62,101,98,0,0,7,5,427,980324
2016,980,Wilson County Schools,336,Fike High,3,2,12,7,70,65,305,309,230,246,0,0,10,17,"1,276",980336
2016,980,Wilson County Schools,338,Forest Hills Middle,0,1,5,4,55,35,157,193,63,59,0,0,7,7,586,980338
2016,980,Wilson County Schools,340,Gardners Elementary,0,0,0,0,54,63,31,32,46,48,0,0,5,3,282,980340
2016,980,Wilson County Schools,342,James Hunt High,1,0,10,9,111,97,285,290,280,274,1,0,20,20,"1,398",980342
2016,980,Wilson County Schools,344,John W Jones Elementary,1,1,7,6,40,34,163,157,107,78,2,0,14,14,624,980344
2016,980,Wilson County Schools,348,Lee Woodard Elementary,0,0,0,0,18,22,29,21,69,72,1,0,1,5,238,980348
2016,980,Wilson County Schools,352,Lucama Elementary,3,0,0,0,51,65,41,36,104,106,0,0,18,8,432,980352
2016,980,Wilson County Schools,356,Margaret Hearne Elementary,0,0,1,2,72,44,142,162,11,11,0,0,11,4,460,980356
2016,980,Wilson County Schools,357,Vick Elementary,0,0,0,0,43,34,111,103,5,1,0,0,8,0,305,980357
2016,980,Wilson County Schools,360,New Hope Elementary,0,0,13,8,43,47,39,53,159,142,0,1,3,6,514,980360
2016,980,Wilson County Schools,364,Rock Ridge Elementary,0,0,1,1,76,74,27,28,179,129,0,0,4,13,532,980364
2016,980,Wilson County Schools,380,Speight Middle,1,0,1,0,39,54,63,66,77,66,1,0,9,11,388,980380
2016,980,Wilson County Schools,384,Springfield Middle,0,0,1,1,58,61,27,36,135,105,0,0,6,10,440,980384
2016,980,Wilson County Schools,388,Stantonsburg Elementary,0,0,0,1,30,33,45,48,34,31,0,0,2,4,228,980388
2016,920,Wake County Schools,441,Green Hope High,4,2,307,322,76,89,97,95,797,750,1,4,50,43,"2,637",920441
2016,980,Wilson County Schools,392,Vinson-Bynum Elementary,0,1,11,8,25,31,137,84,42,52,0,0,5,5,401,980392
2016,980,Wilson County Schools,396,Wells Elementary,1,0,5,2,21,26,159,147,75,82,0,0,7,8,533,980396
2016,980,Wilson County Schools,398,Wilson Early College Academy,0,0,1,2,21,37,30,86,37,64,0,0,1,2,281,980398
2016,980,Wilson County Schools,400,Winstead Elementary,0,1,1,2,42,40,136,117,11,5,0,0,2,9,366,980400
2016,990,Yadkin County Schools,304,Boonville Elementary,0,1,0,0,27,30,9,7,130,108,0,0,8,3,323,990304
2016,990,Yadkin County Schools,308,Courtney Elementary,1,0,1,0,24,26,4,1,111,97,0,0,4,0,269,990308
2016,990,Yadkin County Schools,312,East Bend Elementary,1,0,0,1,22,28,1,1,89,104,0,0,3,6,256,990312
2016,990,Yadkin County Schools,316,Fall Creek Elementary,0,0,0,1,26,16,0,2,142,109,0,0,2,1,299,990316
2016,990,Yadkin County Schools,320,Forbush Elementary,2,0,1,1,19,9,2,2,108,106,0,0,1,1,252,990320
2016,990,Yadkin County Schools,321,Forbush Middle,0,0,3,0,51,45,6,5,163,168,0,0,7,4,452,990321
2016,990,Yadkin County Schools,322,Forbush High,4,1,1,1,95,68,12,12,381,336,0,1,2,9,923,990322
2016,990,Yadkin County Schools,324,Jonesville Elementary,0,0,2,1,38,36,19,12,93,98,0,2,7,11,319,990324
2016,990,Yadkin County Schools,325,Starmount Middle,0,1,0,1,34,44,8,6,131,103,1,0,5,1,335,990325
2016,990,Yadkin County Schools,326,Starmount High,0,0,1,2,63,60,13,9,251,222,0,4,8,6,639,990326
2016,990,Yadkin County Schools,328,West Yadkin Elementary,1,0,0,0,94,93,2,2,176,127,0,0,5,7,507,990328
2016,990,Yadkin County Schools,332,Yadkin Early College,0,0,1,2,27,47,0,2,66,71,0,1,1,0,218,990332
2016,990,Yadkin County Schools,336,Yadkinville Elementary,2,2,1,2,122,103,11,9,147,138,1,0,6,9,553,990336
2016,990,Yadkin County Schools,340,Yadkin Success Academy,0,0,0,0,4,1,1,0,18,14,0,0,0,1,39,990340
2016,995,Yancey County Schools,304,Bald Creek Elementary,0,3,0,0,11,8,1,0,71,65,0,0,0,0,159,995304
2016,995,Yancey County Schools,308,Bee Log Elementary,0,0,0,0,0,0,0,0,26,25,0,0,0,0,51,995308
2016,995,Yancey County Schools,312,Burnsville Elementary,0,1,0,0,70,44,3,2,129,123,0,0,3,4,379,995312
2016,995,Yancey County Schools,316,Cane River Middle,0,0,0,0,9,10,0,1,134,94,0,0,0,1,249,995316
2016,995,Yancey County Schools,320,Clearmont Elementary,0,0,0,0,2,1,0,0,60,54,0,0,0,0,117,995320
2016,995,Yancey County Schools,324,East Yancey Middle,1,0,0,1,20,29,2,2,120,93,0,0,6,0,274,995324
2016,995,Yancey County Schools,328,Micaville Elementary,0,0,0,0,7,11,1,0,75,72,0,0,2,0,168,995328
2016,995,Yancey County Schools,330,Mountain Heritage High,1,1,0,1,28,18,2,1,331,311,0,0,6,3,703,995330
2016,995,Yancey County Schools,336,South Toe Elementary,0,0,0,0,7,6,0,0,52,40,0,0,0,1,106,995336
2016,920,Wake County Schools,560,Smith Elementary,1,0,9,8,143,136,109,87,50,48,1,0,9,3,604,920560
2016,960,Wayne County Schools,330,Eastern Wayne High,1,0,11,19,58,57,240,268,187,143,1,1,33,29,"1,048",960330
2016,980,Wilson County Schools,390,Toisnot Middle,0,1,2,2,37,34,123,133,55,43,0,0,9,8,447,980390
2016,110,Buncombe County Schools,320,Black Mountain Primary,0,1,1,2,18,12,10,17,169,180,0,0,8,6,424,110320
2016,110,Buncombe County Schools,322,Early College,0,2,2,9,11,27,1,3,76,127,0,0,5,6,269,110322
2016,110,Buncombe County Schools,323,Middle College,0,0,0,1,2,4,0,1,27,31,0,0,1,4,71,110323
2016,110,Buncombe County Schools,324,Candler Elementary,2,0,1,4,45,40,9,9,225,201,0,1,4,6,547,110324
2016,110,Buncombe County Schools,326,Cane Creek Middle,4,1,4,11,21,17,6,7,282,236,1,0,19,9,618,110326
2016,110,Buncombe County Schools,332,Bell Elementary,0,0,4,5,23,20,10,7,110,99,0,0,2,7,287,110332
2016,110,Buncombe County Schools,336,Owen High,3,0,1,6,48,34,21,9,322,289,0,0,20,21,774,110336
2016,110,Buncombe County Schools,338,Owen Middle,2,1,3,3,29,35,13,7,229,205,0,0,13,7,547,110338
2016,110,Buncombe County Schools,340,Erwin High,6,3,7,5,136,150,57,59,457,378,3,6,27,28,"1,322",110340
2016,110,Buncombe County Schools,342,Erwin Middle,0,2,3,2,90,77,36,25,254,233,4,2,28,21,777,110342
2016,110,Buncombe County Schools,348,Emma Elementary,0,1,0,2,99,80,30,34,50,64,2,2,9,10,383,110348
2016,110,Buncombe County Schools,352,Enka High,1,1,5,4,87,73,13,12,496,496,0,0,16,24,"1,228",110352
2016,110,Buncombe County Schools,356,Fairview Elementary,1,2,2,3,23,14,14,7,305,289,1,0,4,5,670,110356
2016,110,Buncombe County Schools,366,Glen Arden Elementary,1,1,9,6,29,22,19,12,180,176,1,2,12,19,489,110366
2016,110,Buncombe County Schools,368,Haw Creek Elementary,0,0,3,4,7,12,23,23,149,144,1,0,9,12,387,110368
2016,110,Buncombe County Schools,370,Hominy Valley Elementary,0,0,1,0,28,29,2,3,198,188,0,0,3,3,455,110370
2016,110,Buncombe County Schools,372,Johnston Elementary,1,2,2,2,35,50,29,23,51,53,14,11,9,12,294,110372
2016,110,Buncombe County Schools,376,Leicester Elementary,2,0,2,1,20,29,5,6,192,209,0,0,2,2,470,110376
2016,110,Buncombe County Schools,379,North Buncombe Elementary,1,1,1,2,53,53,5,2,250,255,0,0,9,12,644,110379
2016,110,Buncombe County Schools,380,North Buncombe High,3,4,4,1,61,53,3,1,509,465,0,0,16,9,"1,129",110380
2016,110,Buncombe County Schools,381,North Buncombe Middle,3,0,1,1,36,40,2,2,263,231,1,0,14,8,602,110381
2016,110,Buncombe County Schools,382,North Windy Ridge Intermediate,1,1,1,3,38,44,3,5,239,220,0,0,10,7,572,110382
2016,110,Buncombe County Schools,384,Oakley Elementary,1,0,1,1,60,45,59,60,106,104,0,0,3,9,449,110384
2016,110,Buncombe County Schools,388,Pisgah Elementary,0,2,0,0,6,3,4,2,108,103,0,0,2,0,230,110388
2016,110,Buncombe County Schools,401,Enka Middle,0,2,8,1,71,70,12,15,334,355,0,2,20,19,909,110401
2016,110,Buncombe County Schools,408,Sand Hill-Venable Elem,1,2,1,0,93,82,24,24,261,228,1,1,4,4,726,110408
2016,110,Buncombe County Schools,410,Avery's Creek Elementary,1,1,5,3,134,100,31,29,136,125,2,1,19,14,601,110410
2016,110,Buncombe County Schools,412,Williams Elementary,3,3,1,1,52,50,12,6,150,149,0,0,10,1,438,110412
2016,110,Buncombe County Schools,416,Roberson High,0,0,21,23,117,99,108,84,546,535,0,1,32,30,"1,596",110416
2016,110,Buncombe County Schools,420,Valley Springs Middle,0,0,6,6,68,58,32,50,183,178,1,0,20,16,618,110420
2016,110,Buncombe County Schools,422,Estes Elementary,3,1,14,10,78,89,62,47,208,179,0,0,31,26,748,110422
2016,110,Buncombe County Schools,428,Weaverville Elementary,1,1,1,2,24,23,1,0,149,158,0,1,3,2,366,110428
2016,110,Buncombe County Schools,432,Weaverville Primary,1,1,0,1,14,10,3,3,90,82,0,0,1,1,207,110432
2016,110,Buncombe County Schools,436,West Buncombe Elementary,2,4,1,5,56,57,10,8,235,231,2,2,6,10,629,110436
2016,110,Buncombe County Schools,444,Woodfin Elementary,0,3,0,0,18,20,9,4,44,46,2,1,2,4,153,110444
2016,110,Buncombe County Schools,450,Koontz Intermediate,0,3,13,12,61,78,32,43,218,172,0,0,21,23,676,110450
2016,110,Buncombe County Schools,451,Eblen Intermediate,3,0,1,2,83,82,23,32,220,217,8,4,18,21,714,110451
2016,110,Buncombe County Schools,500,Nesbitt Discovery Academy,1,0,2,3,8,10,1,3,91,75,0,0,3,2,199,110500
2016,111,Asheville City Schools,302,Asheville High,1,1,6,8,43,34,126,123,312,340,0,0,33,30,"1,057",111302
2016,111,Asheville City Schools,304,Hall Fletcher Elementary,0,0,0,0,17,32,69,55,97,83,1,0,21,17,392,111304
2016,111,Asheville City Schools,306,Isaac Dickson Elementary,0,0,1,6,19,25,37,59,137,183,2,1,28,10,508,111306
2016,111,Asheville City Schools,312,Claxton Elementary,0,0,1,3,14,19,50,54,156,149,0,0,14,18,478,111312
2016,111,Asheville City Schools,332,Ira B Jones Elementary,0,0,5,3,11,17,57,58,181,137,1,1,17,10,498,111332
2016,111,Asheville City Schools,356,Asheville Middle,1,0,3,2,30,21,95,98,230,171,0,1,30,22,704,111356
2016,111,Asheville City Schools,360,Vance Elementary,2,1,2,1,21,27,52,34,161,140,2,0,9,15,467,111360
2016,111,Asheville City Schools,700,School of Inquiry and Life Sciences,0,0,3,8,6,18,17,26,103,126,0,0,5,7,319,111700
2016,120,Burke County Schools,304,Chesterfield Elementary,0,0,8,1,22,17,2,1,65,61,0,0,7,8,192,120304
2016,120,Burke County Schools,308,Hallyburton Academy,0,0,1,0,4,0,11,2,68,27,0,0,1,2,116,120308
2016,120,Burke County Schools,310,Burke Middle College,0,0,13,16,3,6,3,4,21,58,0,0,2,3,129,120310
2016,120,Burke County Schools,312,Drexel Elementary,0,0,31,26,27,25,12,6,150,164,0,1,16,15,473,120312
2016,120,Burke County Schools,314,East Burke High,0,1,30,29,33,29,3,1,428,408,1,3,11,17,994,120314
2016,120,Burke County Schools,315,East Burke Middle,1,0,38,15,24,25,5,5,305,252,0,0,8,6,684,120315
2016,120,Burke County Schools,316,Forest Hill Elementary,1,0,7,5,123,97,20,10,62,60,3,1,11,7,407,120316
2016,120,Burke County Schools,318,Freedom High,1,0,44,32,56,75,83,67,416,374,2,2,30,32,"1,214",120318
2016,120,Burke County Schools,320,George Hildebrand Elementary,1,0,14,9,6,6,1,0,146,144,0,0,11,8,346,120320
2016,120,Burke County Schools,324,Glen Alpine Elementary,1,1,20,25,6,11,26,23,138,142,0,0,16,12,421,120324
2016,120,Burke County Schools,334,Heritage Middle,0,1,18,15,6,20,8,13,195,184,0,0,11,16,487,120334
2016,120,Burke County Schools,338,Hildebran Elementary,0,1,13,12,4,14,1,2,134,112,0,0,9,8,310,120338
2016,120,Burke County Schools,340,Mountain Crest Elementary,0,0,2,1,179,171,26,18,48,35,0,0,13,8,501,120340
2016,120,Burke County Schools,344,Icard Elementary,0,1,13,12,18,21,0,0,90,96,0,0,1,1,253,120344
2016,120,Burke County Schools,346,Jimmy C Draughn High School,1,1,27,21,30,14,11,12,294,274,0,1,11,16,713,120346
2016,120,Burke County Schools,350,Liberty Middle,1,1,18,12,28,18,6,5,200,223,1,2,10,13,538,120350
2016,120,Burke County Schools,352,North Liberty,0,0,1,0,7,3,2,1,40,30,1,0,1,4,90,120352
2016,120,Burke County Schools,360,Mull Elementary,1,0,6,6,10,9,3,3,111,122,0,0,3,8,282,120360
2016,120,Burke County Schools,364,Oak Hill Elementary,0,2,3,2,6,13,31,28,149,127,0,0,28,25,414,120364
2016,120,Burke County Schools,368,Ray Childers Elementary,0,0,21,11,21,20,3,4,162,167,0,0,9,7,425,120368
2016,120,Burke County Schools,370,Robert L. Patton High School,3,3,13,14,107,69,17,8,387,309,0,0,19,13,962,120370
2016,120,Burke County Schools,372,Rutherford College Elem,0,0,8,5,7,7,3,1,74,98,0,0,4,3,210,120372
2016,120,Burke County Schools,374,Salem Elementary,0,1,9,8,22,20,4,2,193,210,1,4,11,15,500,120374
2016,290,Davidson County Schools,380,Wallburg Elementary,0,0,7,14,32,28,29,27,345,328,3,0,5,4,822,290380
2016,290,Davidson County Schools,384,Welcome Elementary,0,1,13,9,43,34,15,8,236,224,0,0,10,12,605,290384
2016,290,Davidson County Schools,388,West Davidson High,0,0,1,5,26,25,8,6,360,332,0,0,6,12,781,290388
2016,290,Davidson County Schools,389,Yadkin Valley Regional Career Academy,0,0,0,1,3,8,3,1,80,49,0,0,1,3,149,290389
2016,291,Lexington City Schools,308,Charles England Elementary School,2,1,2,7,79,75,70,70,64,45,0,1,18,13,447,291308
2016,291,Lexington City Schools,332,Lexington Middle School,2,1,20,11,116,114,105,88,73,88,0,1,15,23,657,291332
2016,291,Lexington City Schools,336,Lexington Senior High,2,2,26,16,123,129,128,149,97,77,0,1,21,25,796,291336
