year,agency_code,target,pct_met,target_met,target_assign
2019,140356,Reading Grades 3-8,100.0,6,6
2019,140356,Science Grades 5&8,100.0,3,3
2019,140360,Total Targets,100.0,8,8
2019,140360,Math Grades 3-8,100.0,3,3
2019,140360,Reading Grades 3-8,100.0,3,3
2019,140360,Science Grades 5&8,100.0,2,2
2019,140368,Total Targets,100.0,19,19
2019,140368,Math Grades 3-8,100.0,8,8
2019,140368,Reading Grades 3-8,100.0,8,8
2019,140368,Science Grades 5&8,100.0,3,3
2019,140372,Total Targets,100.0,8,8
2019,140372,Math Grades 3-8,100.0,3,3
2019,140372,Reading Grades 3-8,100.0,3,3
2019,140372,Science Grades 5&8,100.0,2,2
2019,140376,Total Targets,100.0,7,7
2019,140376,Math Grades 3-8,100.0,3,3
2019,140376,Reading Grades 3-8,100.0,3,3
2019,140376,Science Grades 5&8,100.0,1,1
2019,140384,Total Targets,100.0,9,9
2019,140384,Math Grades 3-8,100.0,3,3
2019,140384,Reading Grades 3-8,100.0,3,3
2019,140384,Science Grades 5&8,100.0,3,3
2019,140386,The ACT,100.0,4,4
2019,140386,Total Targets,100.0,20,20
2019,140386,High School Math,100.0,4,4
2019,140386,English II,100.0,5,5
2019,140386,Biology,100.0,4,4
2019,140386,ACT WorkKeys,100.0,3,3
2019,140390,The ACT,100.0,4,4
2019,140390,Total Targets,100.0,19,19
2019,140390,High School Math,100.0,4,4
2019,140390,English II,100.0,4,4
2019,140390,Biology,100.0,4,4
2019,140390,ACT WorkKeys,100.0,3,3
2019,140392,Total Targets,100.0,7,7
2019,140392,Math Grades 3-8,100.0,3,3
2019,140392,Reading Grades 3-8,100.0,3,3
2019,140392,Science Grades 5&8,100.0,1,1
2019,140396,Total Targets,100.0,7,7
2019,140396,Math Grades 3-8,100.0,3,3
2019,140396,Reading Grades 3-8,100.0,3,3
2019,140396,Science Grades 5&8,100.0,1,1
2019,150304,The ACT,100.0,2,2
2019,150304,Total Targets,100.0,10,10
2019,150304,High School Math,100.0,2,2
2019,150304,English II,100.0,2,2
2019,150304,Biology,100.0,2,2
2019,150304,ACT WorkKeys,100.0,2,2
2019,150308,Total Targets,100.0,6,6
2019,150308,Math Grades 3-8,100.0,3,3
2019,150308,Reading Grades 3-8,100.0,3,3
2019,150310,Total Targets,100.0,13,13
2019,150310,Math Grades 3-8,100.0,5,5
2019,150310,Reading Grades 3-8,100.0,5,5
2019,150310,Science Grades 5&8,100.0,3,3
2019,150312,Total Targets,100.0,13,13
2019,150312,Math Grades 3-8,100.0,5,5
2019,150312,Reading Grades 3-8,100.0,5,5
2019,150312,Science Grades 5&8,100.0,3,3
2019,150350,The ACT,100.0,2,2
2019,150350,Total Targets,100.0,8,8
2019,150350,High School Math,100.0,2,2
2019,150350,English II,100.0,2,2
2019,150350,Biology,100.0,2,2
2019,160304,Total Targets,100.0,6,6
2019,160304,Math Grades 3-8,100.0,3,3
2019,160304,Reading Grades 3-8,100.0,3,3
2019,160306,Total Targets,100.0,11,11
2019,160306,Math Grades 3-8,100.0,4,4
2019,160306,Reading Grades 3-8,100.0,4,4
2019,160306,Science Grades 5&8,100.0,3,3
2019,160308,Total Targets,100.0,13,13
2019,160308,Math Grades 3-8,100.0,5,5
2019,160308,Reading Grades 3-8,100.0,5,5
2019,160308,Science Grades 5&8,100.0,3,3
2019,160310,Total Targets,100.0,13,13
2019,160310,Math Grades 3-8,100.0,5,5
2019,160310,Reading Grades 3-8,100.0,5,5
2019,160310,Science Grades 5&8,100.0,3,3
2019,160311,Total Targets,100.0,13,13
2019,160311,Math Grades 3-8,100.0,5,5
2019,160311,Reading Grades 3-8,100.0,5,5
2019,160311,Science Grades 5&8,100.0,3,3
2019,160313,The ACT,100.0,3,3
2019,160313,Total Targets,100.0,15,15
2019,160313,High School Math,100.0,3,3
2019,160313,English II,100.0,3,3
2019,160313,Biology,100.0,3,3
2019,160313,ACT WorkKeys,100.0,3,3
2019,160314,The ACT,100.0,3,3
2019,160314,Total Targets,85.7,12,14
2019,160314,High School Math,100.0,3,3
2019,160314,English II,100.0,3,3
2019,160314,Biology,100.0,3,3
2019,160314,ACT WorkKeys,0.0,0,2
2019,160316,Total Targets,100.0,6,6
2019,160316,Math Grades 3-8,100.0,3,3
2019,160316,Reading Grades 3-8,100.0,3,3
2019,160317,Total Targets,100.0,13,13
2019,160317,Math Grades 3-8,100.0,5,5
2019,160317,Reading Grades 3-8,100.0,5,5
2019,160317,Science Grades 5&8,100.0,3,3
2019,160318,Total Targets,100.0,17,17
2019,160318,Math Grades 3-8,100.0,7,7
2019,160318,Reading Grades 3-8,100.0,7,7
2019,160318,Science Grades 5&8,100.0,3,3
2019,160322,Total Targets,100.0,6,6
2019,160322,Math Grades 3-8,100.0,3,3
2019,160322,Reading Grades 3-8,100.0,3,3
2019,160324,Total Targets,100.0,13,13
2019,160324,Math Grades 3-8,100.0,5,5
2019,160324,Reading Grades 3-8,100.0,5,5
2019,160324,Science Grades 5&8,100.0,3,3
2019,160326,Total Targets,100.0,15,15
2019,160326,Math Grades 3-8,100.0,6,6
2019,160326,Reading Grades 3-8,100.0,6,6
2019,160326,Science Grades 5&8,100.0,3,3
2019,160332,Total Targets,100.0,9,9
2019,160332,Math Grades 3-8,100.0,3,3
2019,160332,Reading Grades 3-8,100.0,3,3
2019,160332,Science Grades 5&8,100.0,3,3
2019,160344,The ACT,100.0,3,3
2019,160344,Total Targets,100.0,17,17
2019,160344,High School Math,100.0,3,3
2019,160344,English II,100.0,5,5
2019,160344,Biology,100.0,3,3
2019,160344,ACT WorkKeys,100.0,3,3
2019,160352,Total Targets,100.0,13,13
2019,160352,Math Grades 3-8,100.0,5,5
2019,160352,Reading Grades 3-8,100.0,5,5
2019,160352,Science Grades 5&8,100.0,3,3
2019,16B000,Total Targets,100.0,7,7
2019,16B000,Math Grades 3-8,100.0,3,3
2019,16B000,Reading Grades 3-8,100.0,3,3
2019,16B000,Science Grades 5&8,100.0,1,1
2019,170316,The ACT,0.0,0,4
2019,170316,Total Targets,71.4,15,21
2019,170316,High School Math,75.0,3,4
2019,170316,English II,80.0,4,5
2019,170316,Biology,100.0,4,4
2019,170316,ACT WorkKeys,100.0,4,4
2019,170334,Total Targets,100.0,11,11
2019,170334,Math Grades 3-8,100.0,4,4
2019,170334,Reading Grades 3-8,100.0,4,4
2019,170334,Science Grades 5&8,100.0,3,3
2019,170338,Total Targets,100.0,16,16
2019,170338,Math Grades 3-8,100.0,6,6
2019,170338,Reading Grades 3-8,100.0,6,6
2019,170338,Science Grades 5&8,100.0,4,4
2019,170339,Total Targets,100.0,11,11
2019,170339,Math Grades 3-8,100.0,4,4
2019,170339,Reading Grades 3-8,100.0,4,4
2019,170339,Science Grades 5&8,100.0,3,3
2019,170342,Total Targets,100.0,9,9
2019,170342,Math Grades 3-8,100.0,4,4
2019,170342,Reading Grades 3-8,100.0,4,4
2019,170342,Science Grades 5&8,100.0,1,1
2019,170344,Total Targets,100.0,7,7
2019,170344,Math Grades 3-8,100.0,3,3
2019,170344,Reading Grades 3-8,100.0,3,3
2019,170344,Science Grades 5&8,100.0,1,1
2019,180302,Total Targets,95.7,22,23
2019,180302,Math Grades 3-8,100.0,9,9
2019,180302,Reading Grades 3-8,88.9,8,9
2019,180302,Science Grades 5&8,100.0,5,5
2019,180304,Total Targets,100.0,15,15
2019,180304,Math Grades 3-8,100.0,6,6
2019,180304,Reading Grades 3-8,100.0,6,6
2019,180304,Science Grades 5&8,100.0,3,3
2019,180308,The ACT,100.0,3,3
2019,180308,Total Targets,100.0,15,15
2019,180308,High School Math,100.0,3,3
2019,180308,English II,100.0,3,3
2019,180308,Biology,100.0,3,3
2019,180308,ACT WorkKeys,100.0,3,3
2019,180312,Total Targets,100.0,9,9
2019,180312,Math Grades 3-8,100.0,3,3
2019,180312,Reading Grades 3-8,100.0,3,3
2019,180312,Science Grades 5&8,100.0,3,3
2019,180316,Total Targets,100.0,17,17
2019,180316,Math Grades 3-8,100.0,7,7
2019,180316,Reading Grades 3-8,100.0,7,7
2019,180316,Science Grades 5&8,100.0,3,3
2019,180320,The ACT,75.0,3,4
2019,180320,Total Targets,94.1,16,17
2019,180320,High School Math,100.0,4,4
2019,180320,English II,100.0,3,3
2019,180320,Biology,100.0,4,4
2019,180320,ACT WorkKeys,100.0,2,2
2019,180324,Total Targets,100.0,13,13
2019,180324,Math Grades 3-8,100.0,5,5
2019,180324,Reading Grades 3-8,100.0,5,5
2019,180324,Science Grades 5&8,100.0,3,3
2019,180325,The ACT,100.0,3,3
2019,180325,Total Targets,100.0,12,12
2019,180325,High School Math,100.0,3,3
2019,180325,English II,100.0,3,3
2019,180325,Biology,100.0,3,3
2019,180326,Total Targets,100.0,15,15
2019,180326,Math Grades 3-8,100.0,6,6
2019,180326,Reading Grades 3-8,100.0,6,6
2019,180326,Science Grades 5&8,100.0,3,3
2019,180332,Total Targets,100.0,15,15
2019,180332,Math Grades 3-8,100.0,6,6
2019,180332,Reading Grades 3-8,100.0,6,6
2019,180332,Science Grades 5&8,100.0,3,3
2019,180336,Total Targets,100.0,14,14
2019,180336,Math Grades 3-8,100.0,6,6
2019,180336,Reading Grades 3-8,100.0,6,6
2019,180336,Science Grades 5&8,100.0,2,2
2019,180340,The ACT,100.0,3,3
2019,180340,Total Targets,100.0,14,14
2019,180340,High School Math,100.0,3,3
2019,180340,English II,100.0,3,3
2019,180340,Biology,100.0,3,3
2019,180340,ACT WorkKeys,100.0,2,2
2019,180342,Total Targets,100.0,17,17
2019,180342,Math Grades 3-8,100.0,7,7
2019,180342,Reading Grades 3-8,100.0,7,7
2019,180342,Science Grades 5&8,100.0,3,3
2019,180343,Total Targets,100.0,17,17
2019,180343,Math Grades 3-8,100.0,7,7
2019,180343,Reading Grades 3-8,100.0,7,7
2019,180343,Science Grades 5&8,100.0,3,3
2019,180344,Total Targets,100.0,17,17
2019,180344,Math Grades 3-8,100.0,7,7
2019,180344,Reading Grades 3-8,100.0,7,7
2019,180344,Science Grades 5&8,100.0,3,3
2019,180346,Total Targets,100.0,15,15
2019,180346,Math Grades 3-8,100.0,6,6
2019,180346,Reading Grades 3-8,100.0,6,6
2019,180346,Science Grades 5&8,100.0,3,3
2019,180348,The ACT,100.0,3,3
2019,180348,Total Targets,100.0,14,14
2019,180348,High School Math,100.0,3,3
2019,180348,English II,100.0,3,3
2019,180348,Biology,100.0,3,3
2019,180348,ACT WorkKeys,100.0,2,2
2019,180352,Total Targets,100.0,11,11
2019,180352,Math Grades 3-8,100.0,4,4
2019,180352,Reading Grades 3-8,100.0,4,4
2019,180352,Science Grades 5&8,100.0,3,3
2019,180356,Total Targets,88.2,15,17
2019,180356,Math Grades 3-8,85.7,6,7
2019,180356,Reading Grades 3-8,85.7,6,7
2019,180356,Science Grades 5&8,100.0,3,3
2019,180360,Total Targets,100.0,17,17
2019,180360,Math Grades 3-8,100.0,7,7
2019,180360,Reading Grades 3-8,100.0,7,7
2019,180360,Science Grades 5&8,100.0,3,3
2019,180364,Total Targets,100.0,19,19
2019,180364,Math Grades 3-8,100.0,7,7
2019,180364,Reading Grades 3-8,100.0,7,7
2019,180364,Science Grades 5&8,100.0,5,5
2019,180368,Total Targets,100.0,10,10
2019,180368,Math Grades 3-8,100.0,4,4
2019,180368,Reading Grades 3-8,100.0,4,4
2019,180368,Science Grades 5&8,100.0,2,2
2019,180372,Total Targets,100.0,18,18
2019,180372,Math Grades 3-8,100.0,7,7
2019,180372,Reading Grades 3-8,100.0,7,7
2019,180372,Science Grades 5&8,100.0,4,4
2019,180376,The ACT,100.0,4,4
2019,180376,Total Targets,80.0,16,20
2019,180376,High School Math,100.0,4,4
2019,180376,English II,80.0,4,5
2019,180376,Biology,100.0,4,4
2019,180376,ACT WorkKeys,0.0,0,3
2019,180379,Total Targets,100.0,15,15
2019,180379,Math Grades 3-8,100.0,6,6
2019,180379,Reading Grades 3-8,100.0,6,6
2019,180379,Science Grades 5&8,100.0,3,3
2019,180380,Total Targets,100.0,12,12
2019,180380,Math Grades 3-8,100.0,5,5
2019,180380,Reading Grades 3-8,100.0,5,5
2019,180380,Science Grades 5&8,100.0,2,2
2019,180388,Total Targets,100.0,14,14
2019,180388,Math Grades 3-8,100.0,6,6
2019,180388,Reading Grades 3-8,100.0,6,6
2019,180388,Science Grades 5&8,100.0,2,2
2019,181312,Total Targets,100.0,20,20
2019,181312,Math Grades 3-8,100.0,8,8
2019,181312,Reading Grades 3-8,100.0,8,8
2019,181312,Science Grades 5&8,100.0,4,4
2019,181316,Total Targets,100.0,23,23
2019,181316,Math Grades 3-8,100.0,9,9
2019,181316,Reading Grades 3-8,100.0,9,9
2019,181316,Science Grades 5&8,100.0,5,5
2019,181318,Total Targets,100.0,1,1
2019,181318,English II,100.0,1,1
2019,181322,The ACT,0.0,0,6
2019,181322,Total Targets,73.1,19,26
2019,181322,High School Math,100.0,6,6
2019,181322,English II,85.7,6,7
2019,181322,Biology,100.0,6,6
2019,181322,ACT WorkKeys,100.0,1,1
2019,181326,Total Targets,100.0,13,13
2019,181326,Math Grades 3-8,100.0,5,5
2019,181326,Reading Grades 3-8,100.0,5,5
2019,181326,Science Grades 5&8,100.0,3,3
2019,181332,Total Targets,100.0,18,18
2019,181332,Math Grades 3-8,100.0,7,7
2019,181332,Reading Grades 3-8,100.0,7,7
2019,181332,Science Grades 5&8,100.0,4,4
2019,181336,Total Targets,100.0,13,13
2019,181336,Math Grades 3-8,100.0,5,5
2019,181336,Reading Grades 3-8,100.0,5,5
2019,181336,Science Grades 5&8,100.0,3,3
2019,181344,Total Targets,100.0,15,15
2019,181344,Math Grades 3-8,100.0,6,6
2019,181344,Reading Grades 3-8,100.0,6,6
2019,181344,Science Grades 5&8,100.0,3,3
2019,182316,The ACT,100.0,4,4
2019,182316,Total Targets,100.0,20,20
2019,182316,High School Math,100.0,4,4
2019,182316,English II,100.0,4,4
2019,182316,Biology,100.0,4,4
2019,182316,ACT WorkKeys,100.0,4,4
2019,182321,Total Targets,100.0,24,24
2019,182321,Math Grades 3-8,100.0,9,9
2019,182321,Reading Grades 3-8,100.0,9,9
2019,182321,Science Grades 5&8,100.0,6,6
2019,182322,Total Targets,100.0,13,13
2019,182322,Math Grades 3-8,100.0,5,5
2019,182322,Reading Grades 3-8,100.0,5,5
2019,182322,Science Grades 5&8,100.0,3,3
2019,182324,Total Targets,100.0,12,12
2019,182324,Math Grades 3-8,100.0,5,5
2019,182324,Reading Grades 3-8,100.0,5,5
2019,182324,Science Grades 5&8,100.0,2,2
2019,182328,Total Targets,100.0,16,16
2019,182328,Math Grades 3-8,100.0,6,6
2019,182328,Reading Grades 3-8,100.0,6,6
2019,182328,Science Grades 5&8,100.0,4,4
2019,182700,The ACT,100.0,2,2
2019,182700,Total Targets,100.0,8,8
2019,182700,High School Math,100.0,2,2
2019,182700,English II,100.0,2,2
2019,182700,Biology,100.0,2,2
2019,190304,Total Targets,100.0,8,8
2019,190304,Math Grades 3-8,100.0,3,3
2019,190304,Reading Grades 3-8,100.0,3,3
2019,190304,Science Grades 5&8,100.0,2,2
2019,190308,Total Targets,100.0,15,15
2019,190308,Math Grades 3-8,100.0,6,6
2019,190308,Reading Grades 3-8,100.0,6,6
2019,190308,Science Grades 5&8,100.0,3,3
2019,190312,Total Targets,100.0,19,19
2019,190312,Math Grades 3-8,100.0,7,7
2019,190312,Reading Grades 3-8,100.0,7,7
2019,190312,Science Grades 5&8,100.0,5,5
2019,190316,The ACT,100.0,3,3
2019,190316,Total Targets,100.0,14,14
2019,190316,High School Math,100.0,3,3
2019,190316,English II,100.0,3,3
2019,190316,Biology,100.0,3,3
2019,190316,ACT WorkKeys,100.0,2,2
2019,190328,Total Targets,100.0,21,21
2019,190328,Math Grades 3-8,100.0,8,8
2019,190328,Reading Grades 3-8,100.0,8,8
2019,190328,Science Grades 5&8,100.0,5,5
2019,190332,Total Targets,100.0,9,9
2019,190332,Math Grades 3-8,100.0,3,3
2019,190332,Reading Grades 3-8,100.0,3,3
2019,190332,Science Grades 5&8,100.0,3,3
2019,190336,The ACT,100.0,5,5
2019,190336,Total Targets,95.8,23,24
2019,190336,High School Math,100.0,5,5
2019,190336,English II,83.3,5,6
2019,190336,Biology,100.0,5,5
2019,190336,ACT WorkKeys,100.0,3,3
2019,190339,Total Targets,100.0,20,20
2019,190339,Math Grades 3-8,100.0,8,8
2019,190339,Reading Grades 3-8,100.0,8,8
2019,190339,Science Grades 5&8,100.0,4,4
2019,190340,Total Targets,100.0,11,11
2019,190340,Math Grades 3-8,100.0,4,4
2019,190340,Reading Grades 3-8,100.0,4,4
2019,190340,Science Grades 5&8,100.0,3,3
2019,190341,Total Targets,100.0,17,17
2019,190341,Math Grades 3-8,100.0,6,6
2019,190341,Reading Grades 3-8,100.0,6,6
2019,190341,Science Grades 5&8,100.0,5,5
2019,190342,The ACT,50.0,3,6
2019,190342,Total Targets,89.3,25,28
2019,190342,High School Math,100.0,7,7
2019,190342,English II,100.0,6,6
2019,190342,Biology,100.0,7,7
2019,190342,ACT WorkKeys,100.0,2,2
2019,190346,Total Targets,100.0,13,13
2019,190346,Math Grades 3-8,100.0,5,5
2019,190346,Reading Grades 3-8,100.0,5,5
2019,190346,Science Grades 5&8,100.0,3,3
2019,190348,Total Targets,100.0,8,8
2019,190348,Math Grades 3-8,100.0,4,4
2019,190348,Reading Grades 3-8,100.0,4,4
2019,190350,Total Targets,100.0,18,18
2019,190350,Math Grades 3-8,100.0,7,7
2019,190350,Reading Grades 3-8,100.0,7,7
2019,190350,Science Grades 5&8,100.0,4,4
2019,190352,Total Targets,100.0,13,13
2019,190352,Math Grades 3-8,100.0,5,5
2019,190352,Reading Grades 3-8,100.0,5,5
2019,190352,Science Grades 5&8,100.0,3,3
2019,190370,Total Targets,100.0,16,16
2019,190370,Math Grades 3-8,100.0,6,6
2019,190370,Reading Grades 3-8,100.0,6,6
2019,190370,Science Grades 5&8,100.0,4,4
2019,19A000,The ACT,100.0,2,2
2019,19A000,Total Targets,100.0,16,16
2019,19A000,Math Grades 3-8,100.0,3,3
2019,19A000,High School Math,100.0,2,2
2019,19A000,Reading Grades 3-8,100.0,3,3
2019,19A000,English II,100.0,2,2
2019,19A000,Science Grades 5&8,100.0,2,2
2019,19A000,Biology,100.0,2,2
2019,19B000,The ACT,100.0,2,2
2019,19B000,Total Targets,100.0,16,16
2019,19B000,Math Grades 3-8,100.0,3,3
2019,19B000,High School Math,100.0,2,2
2019,19B000,Reading Grades 3-8,100.0,3,3
2019,19B000,English II,100.0,2,2
2019,19B000,Science Grades 5&8,100.0,2,2
2019,19B000,Biology,100.0,2,2
2019,19C000,Total Targets,100.0,8,8
2019,19C000,Math Grades 3-8,100.0,3,3
2019,19C000,Reading Grades 3-8,100.0,3,3
2019,19C000,Science Grades 5&8,100.0,2,2
2019,200304,Total Targets,100.0,6,6
2019,200304,Math Grades 3-8,100.0,3,3
2019,200304,Reading Grades 3-8,100.0,3,3
2019,200308,The ACT,100.0,2,2
2019,200308,Total Targets,100.0,9,9
2019,200308,High School Math,100.0,2,2
2019,200308,English II,100.0,3,3
2019,200308,Biology,100.0,2,2
2019,200310,Total Targets,100.0,11,11
2019,200310,Math Grades 3-8,100.0,4,4
2019,200310,Reading Grades 3-8,100.0,4,4
2019,200310,Science Grades 5&8,100.0,3,3
2019,200312,Total Targets,100.0,6,6
2019,200312,Math Grades 3-8,100.0,2,2
2019,200312,Reading Grades 3-8,100.0,2,2
2019,200312,Science Grades 5&8,100.0,2,2
2019,200314,The ACT,100.0,2,2
2019,200314,Total Targets,100.0,8,8
2019,200314,High School Math,100.0,2,2
2019,200314,English II,100.0,2,2
2019,200314,Biology,100.0,2,2
2019,200320,Total Targets,100.0,8,8
2019,200320,Math Grades 3-8,100.0,3,3
2019,200320,Reading Grades 3-8,100.0,3,3
2019,200320,Science Grades 5&8,100.0,2,2
2019,200324,Total Targets,100.0,11,11
2019,200324,Math Grades 3-8,100.0,4,4
2019,200324,Reading Grades 3-8,100.0,4,4
2019,200324,Science Grades 5&8,100.0,3,3
2019,200328,The ACT,100.0,3,3
2019,200328,Total Targets,100.0,15,15
2019,200328,High School Math,100.0,3,3
2019,200328,English II,100.0,3,3
2019,200328,Biology,100.0,3,3
2019,200328,ACT WorkKeys,100.0,3,3
2019,200330,Total Targets,100.0,11,11
2019,200330,Math Grades 3-8,100.0,4,4
2019,200330,Reading Grades 3-8,100.0,4,4
2019,200330,Science Grades 5&8,100.0,3,3
2019,200332,Total Targets,100.0,4,4
2019,200332,Math Grades 3-8,100.0,2,2
2019,200332,Reading Grades 3-8,100.0,2,2
2019,200336,Total Targets,100.0,10,10
2019,200336,Math Grades 3-8,100.0,4,4
2019,200336,Reading Grades 3-8,100.0,4,4
2019,200336,Science Grades 5&8,100.0,2,2
2019,200350,The ACT,100.0,2,2
2019,200350,Total Targets,100.0,7,7
2019,200350,High School Math,100.0,2,2
2019,200350,English II,100.0,1,1
2019,200350,Biology,100.0,2,2
2019,20A000,Total Targets,100.0,10,10
2019,20A000,Math Grades 3-8,100.0,4,4
2019,20A000,Reading Grades 3-8,100.0,4,4
2019,20A000,Science Grades 5&8,100.0,2,2
2019,210304,Total Targets,100.0,16,16
2019,210304,Math Grades 3-8,100.0,6,6
2019,210304,Reading Grades 3-8,100.0,6,6
2019,210304,Science Grades 5&8,100.0,4,4
2019,210306,Total Targets,100.0,16,16
2019,210306,Math Grades 3-8,100.0,6,6
2019,210306,Reading Grades 3-8,100.0,6,6
2019,210306,Science Grades 5&8,100.0,4,4
2019,210312,The ACT,100.0,4,4
2019,210312,Total Targets,100.0,20,20
2019,210312,High School Math,100.0,4,4
2019,210312,English II,100.0,4,4
2019,210312,Biology,100.0,4,4
2019,210312,ACT WorkKeys,100.0,4,4
2019,220308,Total Targets,100.0,8,8
2019,220308,Math Grades 3-8,100.0,4,4
2019,220308,Reading Grades 3-8,100.0,4,4
2019,220310,The ACT,100.0,3,3
2019,220310,Total Targets,100.0,14,14
2019,220310,High School Math,100.0,3,3
2019,220310,English II,100.0,3,3
2019,220310,Biology,100.0,3,3
2019,220310,ACT WorkKeys,100.0,2,2
2019,220312,Total Targets,100.0,13,13
2019,220312,Math Grades 3-8,100.0,5,5
2019,220312,Reading Grades 3-8,100.0,5,5
2019,220312,Science Grades 5&8,100.0,3,3
2019,230304,Total Targets,100.0,6,6
2019,230304,Math Grades 3-8,100.0,3,3
2019,230304,Reading Grades 3-8,100.0,3,3
2019,230308,Total Targets,100.0,13,13
2019,230308,Math Grades 3-8,100.0,5,5
2019,230308,Reading Grades 3-8,100.0,5,5
2019,230308,Science Grades 5&8,100.0,3,3
2019,230312,The ACT,100.0,5,5
2019,230312,Total Targets,100.0,22,22
2019,230312,High School Math,100.0,5,5
2019,230312,English II,100.0,4,4
2019,230312,Biology,100.0,5,5
2019,230312,ACT WorkKeys,100.0,3,3
2019,230316,Total Targets,100.0,19,19
2019,230316,Math Grades 3-8,100.0,7,7
2019,230316,Reading Grades 3-8,100.0,7,7
2019,230316,Science Grades 5&8,100.0,5,5
2019,230320,Total Targets,100.0,8,8
2019,230320,Math Grades 3-8,100.0,3,3
2019,230320,Reading Grades 3-8,100.0,3,3
2019,230320,Science Grades 5&8,100.0,2,2
2019,230322,The ACT,100.0,2,2
2019,230322,Total Targets,100.0,8,8
2019,230322,High School Math,100.0,2,2
2019,230322,English II,100.0,2,2
2019,230322,Biology,100.0,2,2
2019,230324,The ACT,100.0,4,4
2019,230324,Total Targets,100.0,20,20
2019,230324,High School Math,100.0,4,4
2019,230324,English II,100.0,5,5
2019,230324,Biology,100.0,4,4
2019,230324,ACT WorkKeys,100.0,3,3
2019,230328,Total Targets,100.0,21,21
2019,230328,Math Grades 3-8,100.0,8,8
2019,230328,Reading Grades 3-8,100.0,8,8
2019,230328,Science Grades 5&8,100.0,5,5
2019,230330,Total Targets,100.0,4,4
2019,230330,Math Grades 3-8,100.0,2,2
2019,230330,Reading Grades 3-8,100.0,2,2
2019,230334,Total Targets,100.0,6,6
2019,230334,Math Grades 3-8,100.0,3,3
2019,230334,Reading Grades 3-8,100.0,3,3
2019,230336,Total Targets,100.0,19,19
2019,230336,Math Grades 3-8,100.0,7,7
2019,230336,Reading Grades 3-8,100.0,7,7
2019,230336,Science Grades 5&8,100.0,5,5
2019,230340,Total Targets,100.0,13,13
2019,230340,Math Grades 3-8,100.0,5,5
2019,230340,Reading Grades 3-8,100.0,5,5
2019,230340,Science Grades 5&8,100.0,3,3
2019,230342,Total Targets,100.0,6,6
2019,230342,Math Grades 3-8,100.0,3,3
2019,230342,Reading Grades 3-8,100.0,3,3
2019,230344,Total Targets,100.0,6,6
2019,230344,Math Grades 3-8,100.0,3,3
2019,230344,Reading Grades 3-8,100.0,3,3
2019,230346,Total Targets,100.0,6,6
2019,230346,Math Grades 3-8,100.0,3,3
2019,230346,Reading Grades 3-8,100.0,3,3
2019,230348,Total Targets,100.0,8,8
2019,230348,Math Grades 3-8,100.0,4,4
2019,230348,Reading Grades 3-8,100.0,4,4
2019,230350,The ACT,80.0,4,5
2019,230350,Total Targets,95.7,22,23
2019,230350,High School Math,100.0,5,5
2019,230350,English II,100.0,4,4
2019,230350,Biology,100.0,5,5
2019,230350,ACT WorkKeys,100.0,4,4
2019,230351,Total Targets,100.0,19,19
2019,230351,Math Grades 3-8,100.0,7,7
2019,230351,Reading Grades 3-8,100.0,7,7
2019,230351,Science Grades 5&8,100.0,5,5
2019,230352,Total Targets,100.0,17,17
2019,230352,Math Grades 3-8,100.0,6,6
2019,230352,Reading Grades 3-8,100.0,6,6
2019,230352,Science Grades 5&8,100.0,5,5
2019,230355,Total Targets,100.0,8,8
2019,230355,Math Grades 3-8,100.0,4,4
2019,230355,Reading Grades 3-8,100.0,4,4
2019,230357,Total Targets,100.0,8,8
2019,230357,Math Grades 3-8,100.0,4,4
2019,230357,Reading Grades 3-8,100.0,4,4
2019,230359,Total Targets,100.0,4,4
2019,230359,Math Grades 3-8,100.0,2,2
2019,230359,Reading Grades 3-8,100.0,2,2
2019,230361,The ACT,50.0,2,4
2019,230361,Total Targets,90.0,18,20
2019,230361,High School Math,100.0,4,4
2019,230361,English II,100.0,4,4
2019,230361,Biology,100.0,4,4
2019,230361,ACT WorkKeys,100.0,4,4
2019,230362,Total Targets,100.0,17,17
2019,230362,Math Grades 3-8,100.0,6,6
2019,230362,Reading Grades 3-8,100.0,6,6
2019,230362,Science Grades 5&8,100.0,5,5
2019,230364,Total Targets,100.0,13,13
2019,230364,Math Grades 3-8,100.0,5,5
2019,230364,Reading Grades 3-8,100.0,5,5
2019,230364,Science Grades 5&8,100.0,3,3
2019,230368,Total Targets,100.0,14,14
2019,230368,Math Grades 3-8,100.0,5,5
2019,230368,Reading Grades 3-8,100.0,5,5
2019,230368,Science Grades 5&8,100.0,4,4
2019,230370,Total Targets,100.0,11,11
2019,230370,Math Grades 3-8,100.0,4,4
2019,230370,Reading Grades 3-8,100.0,4,4
2019,230370,Science Grades 5&8,100.0,3,3
2019,230376,Total Targets,100.0,13,13
2019,230376,Math Grades 3-8,100.0,5,5
2019,230376,Reading Grades 3-8,100.0,5,5
2019,230376,Science Grades 5&8,100.0,3,3
2019,230380,Total Targets,100.0,6,6
2019,230380,Math Grades 3-8,100.0,3,3
2019,230380,Reading Grades 3-8,100.0,3,3
2019,23A000,Total Targets,100.0,13,13
2019,23A000,Math Grades 3-8,100.0,5,5
2019,23A000,Reading Grades 3-8,100.0,5,5
2019,23A000,English II,100.0,1,1
2019,23A000,Science Grades 5&8,100.0,2,2
2019,240304,Total Targets,100.0,10,10
2019,240304,Math Grades 3-8,100.0,4,4
2019,240304,Reading Grades 3-8,100.0,4,4
