year,agency_code,metric,num,den,pct,masking
2019,150308,retained,23.0,131.0,17.6,
2019,160304,passed_eog,,,,3.0
2019,160304,passed_rta,,,,3.0
2019,160304,passed_laa,,,,3.0
2019,160304,gce_els,,,,3.0
2019,160304,gce_swd,,,,3.0
2019,160304,gce_rpf,,,,3.0
2019,160304,gce_prm,,,,3.0
2019,160304,gce_all,,,,3.0
2019,160304,promoted,,,95.0,1.0
2019,160304,retained,,,,3.0
2019,160306,passed_eog,46.0,66.0,69.7,
2019,160306,passed_rta,,,,3.0
2019,160306,passed_laa,,,,3.0
2019,160306,gce_els,,,,3.0
2019,160306,gce_swd,,,,3.0
2019,160306,gce_rpf,,,,3.0
2019,160306,gce_prm,,,,3.0
2019,160306,gce_all,10.0,66.0,15.2,
2019,160306,promoted,,,95.0,1.0
2019,160306,retained,,,,3.0
2019,160308,passed_eog,42.0,65.0,64.6,
2019,160308,passed_rta,,,,3.0
2019,160308,passed_laa,,,,3.0
2019,160308,gce_els,,,,3.0
2019,160308,gce_swd,13.0,65.0,20.0,
2019,160308,gce_rpf,,,,3.0
2019,160308,gce_prm,,,,3.0
2019,160308,gce_all,13.0,65.0,20.0,
2019,160308,promoted,,,95.0,1.0
2019,160308,retained,,,,3.0
2019,160316,passed_eog,12.0,17.0,70.6,
2019,160316,passed_rta,,,,3.0
2019,160316,passed_laa,,,,3.0
2019,160316,gce_els,,,,3.0
2019,160316,gce_swd,,,,3.0
2019,160316,gce_rpf,,,,3.0
2019,160316,gce_prm,,,,3.0
2019,160316,gce_all,,,,3.0
2019,160316,promoted,16.0,17.0,94.1,
2019,160316,retained,,,,3.0
2019,160322,passed_eog,116.0,150.0,77.3,
2019,160322,passed_rta,,,,3.0
2019,160322,passed_laa,,,,3.0
2019,160322,gce_els,,,,3.0
2019,160322,gce_swd,,,,3.0
2019,160322,gce_rpf,,,,3.0
2019,160322,gce_prm,,,,3.0
2019,160322,gce_all,,,,3.0
2019,160322,promoted,,,95.0,1.0
2019,160322,retained,,,,3.0
2019,160324,passed_eog,53.0,113.0,46.9,
2019,160324,passed_rta,,,,3.0
2019,160324,passed_laa,,,,3.0
2019,160324,gce_els,,,,3.0
2019,160324,gce_swd,11.0,113.0,9.7,
2019,160324,gce_rpf,,,,3.0
2019,160324,gce_prm,,,,3.0
2019,160324,gce_all,11.0,113.0,9.7,
2019,160324,promoted,106.0,113.0,93.8,
2019,160324,retained,,,,3.0
2019,160332,passed_eog,10.0,12.0,83.3,
2019,160332,passed_rta,,,,3.0
2019,160332,passed_laa,,,,3.0
2019,160332,gce_els,,,,3.0
2019,160332,gce_swd,,,,3.0
2019,160332,gce_rpf,,,,3.0
2019,160332,gce_prm,,,,3.0
2019,160332,gce_all,,,,3.0
2019,160332,promoted,,,95.0,1.0
2019,160332,retained,,,,3.0
2019,160352,passed_eog,102.0,152.0,67.1,
2019,160352,passed_rta,,,,3.0
2019,160352,passed_laa,,,,3.0
2019,160352,gce_els,,,,3.0
2019,160352,gce_swd,13.0,152.0,8.6,
2019,160352,gce_rpf,,,,3.0
2019,160352,gce_prm,,,,3.0
2019,160352,gce_all,17.0,152.0,11.2,
2019,160352,promoted,,,95.0,1.0
2019,160352,retained,,,,3.0
2019,16B000,passed_eog,19.0,30.0,63.3,
2019,16B000,passed_rta,,,,3.0
2019,16B000,passed_laa,,,,3.0
2019,16B000,gce_els,,,,3.0
2019,16B000,gce_swd,,,,3.0
2019,16B000,gce_rpf,,,,3.0
2019,16B000,gce_prm,,,,3.0
2019,16B000,gce_all,,,,3.0
2019,16B000,promoted,24.0,30.0,80.0,
2019,16B000,retained,,,,3.0
2019,170334,passed_eog,36.0,55.0,65.5,
2019,170334,passed_rta,,,,3.0
2019,170334,passed_laa,,,,3.0
2019,170334,gce_els,,,,3.0
2019,170334,gce_swd,,,,3.0
2019,170334,gce_rpf,,,,3.0
2019,170334,gce_prm,,,,3.0
2019,170334,gce_all,,,,3.0
2019,170334,promoted,50.0,55.0,90.9,
2019,170334,retained,,,,3.0
2019,170339,passed_eog,24.0,53.0,45.3,
2019,170339,passed_rta,,,,3.0
2019,170339,passed_laa,,,,3.0
2019,170339,gce_els,,,,3.0
2019,170339,gce_swd,,,,3.0
2019,170339,gce_rpf,,,,3.0
2019,170339,gce_prm,,,,3.0
2019,170339,gce_all,,,,3.0
2019,170339,promoted,37.0,53.0,69.8,
2019,170339,retained,16.0,53.0,30.2,
2019,170342,passed_eog,38.0,56.0,67.9,
2019,170342,passed_rta,,,,3.0
2019,170342,passed_laa,,,,3.0
2019,170342,gce_els,,,,3.0
2019,170342,gce_swd,,,,3.0
2019,170342,gce_rpf,,,,3.0
2019,170342,gce_prm,,,,3.0
2019,170342,gce_all,,,,3.0
2019,170342,promoted,51.0,56.0,91.1,
2019,170342,retained,,,,3.0
2019,170344,passed_eog,,,,3.0
2019,170344,passed_rta,,,,3.0
2019,170344,passed_laa,,,,3.0
2019,170344,gce_els,,,,3.0
2019,170344,gce_swd,,,,3.0
2019,170344,gce_rpf,,,,3.0
2019,170344,gce_prm,,,,3.0
2019,170344,gce_all,,,,3.0
2019,170344,promoted,13.0,20.0,65.0,
2019,170344,retained,,,,3.0
2019,180304,passed_eog,45.0,87.0,51.7,
2019,180304,passed_rta,,,,3.0
2019,180304,passed_laa,,,,3.0
2019,180304,gce_els,,,,3.0
2019,180304,gce_swd,,,,3.0
2019,180304,gce_rpf,,,,3.0
2019,180304,gce_prm,,,,3.0
2019,180304,gce_all,,,,3.0
2019,180304,promoted,73.0,87.0,83.9,
2019,180304,retained,14.0,87.0,16.1,
2019,180312,passed_eog,26.0,48.0,54.2,
2019,180312,passed_rta,,,,3.0
2019,180312,passed_laa,,,,3.0
2019,180312,gce_els,,,,3.0
2019,180312,gce_swd,,,,3.0
2019,180312,gce_rpf,,,,3.0
2019,180312,gce_prm,,,,3.0
2019,180312,gce_all,,,,3.0
2019,180312,promoted,41.0,48.0,85.4,
2019,180312,retained,,,,3.0
2019,180316,passed_eog,54.0,85.0,63.5,
2019,180316,passed_rta,,,,3.0
2019,180316,passed_laa,,,,3.0
2019,180316,gce_els,,,,3.0
2019,180316,gce_swd,,,,3.0
2019,180316,gce_rpf,,,,3.0
2019,180316,gce_prm,,,,3.0
2019,180316,gce_all,,,,3.0
2019,180316,promoted,65.0,85.0,76.5,
2019,180316,retained,20.0,85.0,23.5,
2019,180324,passed_eog,28.0,68.0,41.2,
2019,180324,passed_rta,,,,3.0
2019,180324,passed_laa,,,,3.0
2019,180324,gce_els,,,,3.0
2019,180324,gce_swd,,,,3.0
2019,180324,gce_rpf,,,,3.0
2019,180324,gce_prm,,,,3.0
2019,180324,gce_all,,,,3.0
2019,180324,promoted,46.0,68.0,67.6,
2019,180324,retained,22.0,68.0,32.4,
2019,180326,passed_eog,36.0,53.0,67.9,
2019,180326,passed_rta,,,,3.0
2019,180326,passed_laa,,,,3.0
2019,180326,gce_els,,,,3.0
2019,180326,gce_swd,,,,3.0
2019,180326,gce_rpf,,,,3.0
2019,180326,gce_prm,,,,3.0
2019,180326,gce_all,,,,3.0
2019,180326,promoted,50.0,53.0,94.3,
2019,180326,retained,,,,3.0
2019,180332,passed_eog,26.0,61.0,42.6,
2019,180332,passed_rta,,,,3.0
2019,180332,passed_laa,,,,3.0
2019,180332,gce_els,,,,3.0
2019,180332,gce_swd,11.0,61.0,18.0,
2019,180332,gce_rpf,,,,3.0
2019,180332,gce_prm,,,,3.0
2019,180332,gce_all,11.0,61.0,18.0,
2019,180332,promoted,54.0,61.0,88.5,
2019,180332,retained,,,,3.0
2019,180336,passed_eog,59.0,85.0,69.4,
2019,180336,passed_rta,,,,3.0
2019,180336,passed_laa,,,,3.0
2019,180336,gce_els,,,,3.0
2019,180336,gce_swd,,,,3.0
2019,180336,gce_rpf,,,,3.0
2019,180336,gce_prm,,,,3.0
2019,180336,gce_all,12.0,85.0,14.1,
2019,180336,promoted,77.0,85.0,90.6,
2019,180336,retained,,,,3.0
2019,180343,passed_eog,35.0,69.0,50.7,
2019,180343,passed_rta,,,,3.0
2019,180343,passed_laa,,,,3.0
2019,180343,gce_els,,,,3.0
2019,180343,gce_swd,,,,3.0
2019,180343,gce_rpf,,,,3.0
2019,180343,gce_prm,,,,3.0
2019,180343,gce_all,,,,3.0
2019,180343,promoted,62.0,69.0,89.9,
2019,180343,retained,,,,3.0
2019,180344,passed_eog,20.0,65.0,30.8,
2019,180344,passed_rta,,,,3.0
2019,180344,passed_laa,,,,3.0
2019,180344,gce_els,,,,3.0
2019,180344,gce_swd,,,,3.0
2019,180344,gce_rpf,15.0,65.0,23.1,
2019,180344,gce_prm,,,,3.0
2019,180344,gce_all,23.0,65.0,35.4,
2019,180344,promoted,47.0,65.0,72.3,
2019,180344,retained,18.0,65.0,27.7,
2019,180356,passed_eog,62.0,84.0,73.8,
2019,180356,passed_rta,,,,3.0
2019,180356,passed_laa,,,,3.0
2019,180356,gce_els,,,,3.0
2019,180356,gce_swd,,,,3.0
2019,180356,gce_rpf,,,,3.0
2019,180356,gce_prm,,,,3.0
2019,180356,gce_all,10.0,84.0,11.9,
2019,180356,promoted,76.0,84.0,90.5,
2019,180356,retained,,,,3.0
2019,180360,passed_eog,37.0,70.0,52.9,
2019,180360,passed_rta,,,,3.0
2019,180360,passed_laa,,,,3.0
2019,180360,gce_els,,,,3.0
2019,180360,gce_swd,,,,3.0
2019,180360,gce_rpf,,,,3.0
2019,180360,gce_prm,,,,3.0
2019,180360,gce_all,,,,3.0
2019,180360,promoted,64.0,70.0,91.4,
2019,180360,retained,,,,3.0
2019,180368,passed_eog,42.0,62.0,67.7,
2019,180368,passed_rta,,,,3.0
2019,180368,passed_laa,,,,3.0
2019,180368,gce_els,,,,3.0
2019,180368,gce_swd,,,,3.0
2019,180368,gce_rpf,,,,3.0
2019,180368,gce_prm,,,,3.0
2019,180368,gce_all,,,,3.0
2019,180368,promoted,,,95.0,1.0
2019,180368,retained,,,,3.0
2019,180372,passed_eog,46.0,98.0,46.9,
2019,180372,passed_rta,,,,3.0
2019,180372,passed_laa,,,,3.0
2019,180372,gce_els,,,,3.0
2019,180372,gce_swd,10.0,98.0,10.2,
2019,180372,gce_rpf,,,,3.0
2019,180372,gce_prm,,,,3.0
2019,180372,gce_all,11.0,98.0,11.2,
2019,180372,promoted,70.0,98.0,71.4,
2019,180372,retained,28.0,98.0,28.6,
2019,180379,passed_eog,43.0,71.0,60.6,
2019,180379,passed_rta,,,,3.0
2019,180379,passed_laa,,,,3.0
2019,180379,gce_els,,,,3.0
2019,180379,gce_swd,,,,3.0
2019,180379,gce_rpf,,,,3.0
2019,180379,gce_prm,,,,3.0
2019,180379,gce_all,,,,3.0
2019,180379,promoted,,,95.0,1.0
2019,180379,retained,,,,3.0
2019,180380,passed_eog,41.0,66.0,62.1,
2019,180380,passed_rta,,,,3.0
2019,180380,passed_laa,,,,3.0
2019,180380,gce_els,,,,3.0
2019,180380,gce_swd,,,,3.0
2019,180380,gce_rpf,,,,3.0
2019,180380,gce_prm,,,,3.0
2019,180380,gce_all,,,,3.0
2019,180380,promoted,60.0,66.0,90.9,
2019,180380,retained,,,,3.0
2019,180388,passed_eog,18.0,51.0,35.3,
2019,180388,passed_rta,,,,3.0
2019,180388,passed_laa,,,,3.0
2019,180388,gce_els,,,,3.0
2019,180388,gce_swd,,,,3.0
2019,180388,gce_rpf,,,,3.0
2019,180388,gce_prm,,,,3.0
2019,180388,gce_all,13.0,51.0,25.5,
2019,180388,promoted,34.0,51.0,66.7,
2019,180388,retained,17.0,51.0,33.3,
2019,181326,passed_eog,41.0,73.0,56.2,
2019,181326,passed_rta,,,,3.0
2019,181326,passed_laa,,,,3.0
2019,181326,gce_els,,,,3.0
2019,181326,gce_swd,,,,3.0
2019,181326,gce_rpf,,,,3.0
2019,181326,gce_prm,,,,3.0
2019,181326,gce_all,,,,3.0
2019,181326,promoted,52.0,73.0,71.2,
2019,181326,retained,21.0,73.0,28.8,
2019,181332,passed_eog,59.0,107.0,55.1,
2019,181332,passed_rta,,,,3.0
2019,181332,passed_laa,,,,3.0
2019,181332,gce_els,,,,3.0
2019,181332,gce_swd,,,,3.0
2019,181332,gce_rpf,,,,3.0
2019,181332,gce_prm,,,,3.0
2019,181332,gce_all,,,,3.0
2019,181332,promoted,75.0,107.0,70.1,
2019,181332,retained,32.0,107.0,29.9,
2019,181336,passed_eog,32.0,54.0,59.3,
2019,181336,passed_rta,,,,3.0
2019,181336,passed_laa,,,,3.0
2019,181336,gce_els,,,,3.0
2019,181336,gce_swd,,,,3.0
2019,181336,gce_rpf,,,,3.0
2019,181336,gce_prm,,,,3.0
2019,181336,gce_all,,,,3.0
2019,181336,promoted,40.0,54.0,74.1,
2019,181336,retained,14.0,54.0,25.9,
2019,181344,passed_eog,35.0,75.0,46.7,
2019,181344,passed_rta,,,,3.0
2019,181344,passed_laa,,,,3.0
2019,181344,gce_els,,,,3.0
2019,181344,gce_swd,,,,3.0
2019,181344,gce_rpf,,,,3.0
2019,181344,gce_prm,,,,3.0
2019,181344,gce_all,,,,3.0
2019,181344,promoted,62.0,75.0,82.7,
2019,181344,retained,13.0,75.0,17.3,
2019,182304,passed_eog,,,,3.0
2019,182304,passed_rta,,,,3.0
2019,182304,passed_laa,,,,3.0
2019,182304,gce_els,,,,3.0
2019,182304,gce_swd,,,,3.0
2019,182304,gce_rpf,,,,3.0
2019,182304,gce_prm,,,,3.0
2019,182304,gce_all,,,,3.0
2019,182304,promoted,,,,3.0
2019,182304,retained,,,,3.0
2019,182322,passed_eog,49.0,69.0,71.0,
2019,182322,passed_rta,,,,3.0
2019,182322,passed_laa,,,,3.0
2019,182322,gce_els,,,,3.0
2019,182322,gce_swd,,,,3.0
2019,182322,gce_rpf,,,,3.0
2019,182322,gce_prm,,,,3.0
2019,182322,gce_all,,,,3.0
2019,182322,promoted,,,95.0,1.0
2019,182322,retained,,,,3.0
2019,182324,passed_eog,21.0,52.0,40.4,
2019,182324,passed_rta,,,,3.0
2019,182324,passed_laa,,,,3.0
2019,182324,gce_els,,,,3.0
2019,182324,gce_swd,,,,3.0
2019,182324,gce_rpf,,,,3.0
2019,182324,gce_prm,,,,3.0
2019,182324,gce_all,,,,3.0
2019,182324,promoted,46.0,52.0,88.5,
2019,182324,retained,,,,3.0
2019,182328,passed_eog,27.0,75.0,36.0,
2019,182328,passed_rta,,,,3.0
2019,182328,passed_laa,,,,3.0
2019,182328,gce_els,,,,3.0
2019,182328,gce_swd,,,,3.0
2019,182328,gce_rpf,24.0,75.0,32.0,
2019,182328,gce_prm,,,,3.0
2019,182328,gce_all,36.0,75.0,48.0,
2019,182328,promoted,69.0,75.0,92.0,
2019,182328,retained,,,,3.0
2019,190304,passed_eog,12.0,14.0,85.7,
2019,190304,passed_rta,,,,3.0
2019,190304,passed_laa,,,,3.0
2019,190304,gce_els,,,,3.0
2019,190304,gce_swd,,,,3.0
2019,190304,gce_rpf,,,,3.0
2019,190304,gce_prm,,,,3.0
2019,190304,gce_all,,,,3.0
2019,190304,promoted,,,95.0,1.0
2019,190304,retained,,,,3.0
2019,190308,passed_eog,18.0,34.0,52.9,
2019,190308,passed_rta,,,,3.0
2019,190308,passed_laa,,,,3.0
2019,190308,gce_els,,,,3.0
2019,190308,gce_swd,,,,3.0
2019,190308,gce_rpf,,,,3.0
2019,190308,gce_prm,,,,3.0
2019,190308,gce_all,,,,3.0
2019,190308,promoted,30.0,34.0,88.2,
2019,190308,retained,,,,3.0
2019,190332,passed_eog,10.0,20.0,50.0,
2019,190332,passed_rta,,,,3.0
2019,190332,passed_laa,,,,3.0
2019,190332,gce_els,,,,3.0
2019,190332,gce_swd,,,,3.0
2019,190332,gce_rpf,,,,3.0
2019,190332,gce_prm,,,,3.0
2019,190332,gce_all,,,,3.0
2019,190332,promoted,,,95.0,1.0
2019,190332,retained,,,,3.0
2019,190340,passed_eog,18.0,26.0,69.2,
2019,190340,passed_rta,,,,3.0
2019,190340,passed_laa,,,,3.0
2019,190340,gce_els,,,,3.0
2019,190340,gce_swd,,,,3.0
2019,190340,gce_rpf,,,,3.0
2019,190340,gce_prm,,,,3.0
2019,190340,gce_all,,,,3.0
2019,190340,promoted,,,95.0,1.0
2019,190340,retained,,,,3.0
2019,190341,passed_eog,61.0,88.0,69.3,
2019,190341,passed_rta,,,,3.0
2019,190341,passed_laa,,,,3.0
2019,190341,gce_els,,,,3.0
2019,190341,gce_swd,,,,3.0
2019,190341,gce_rpf,,,,3.0
2019,190341,gce_prm,,,,3.0
2019,190341,gce_all,,,,3.0
2019,190341,promoted,82.0,88.0,93.2,
2019,190341,retained,,,,3.0
2019,190346,passed_eog,92.0,122.0,75.4,
2019,190346,passed_rta,,,,3.0
2019,190346,passed_laa,,,,3.0
2019,190346,gce_els,,,,3.0
2019,190346,gce_swd,,,,3.0
2019,190346,gce_rpf,,,,3.0
2019,190346,gce_prm,,,,3.0
2019,190346,gce_all,,,,3.0
2019,190346,promoted,104.0,122.0,85.2,
2019,190346,retained,18.0,122.0,14.8,
2019,190348,passed_eog,59.0,94.0,62.8,
2019,190348,passed_rta,,,,3.0
2019,190348,passed_laa,,,,3.0
2019,190348,gce_els,,,,3.0
2019,190348,gce_swd,,,,3.0
2019,190348,gce_rpf,,,,3.0
2019,190348,gce_prm,,,,3.0
2019,190348,gce_all,11.0,94.0,11.7,
2019,190348,promoted,85.0,94.0,90.4,
2019,190348,retained,,,,3.0
2019,190350,passed_eog,71.0,123.0,57.7,
2019,190350,passed_rta,,,,3.0
2019,190350,passed_laa,,,,3.0
2019,190350,gce_els,,,,3.0
2019,190350,gce_swd,,,,3.0
2019,190350,gce_rpf,,,,3.0
2019,190350,gce_prm,,,,3.0
2019,190350,gce_all,13.0,123.0,10.6,
2019,190350,promoted,100.0,123.0,81.3,
2019,190350,retained,23.0,123.0,18.7,
2019,190352,passed_eog,24.0,32.0,75.0,
2019,190352,passed_rta,,,,3.0
2019,190352,passed_laa,,,,3.0
2019,190352,gce_els,,,,3.0
2019,190352,gce_swd,,,,3.0
2019,190352,gce_rpf,,,,3.0
2019,190352,gce_prm,,,,3.0
2019,190352,gce_all,,,,3.0
2019,190352,promoted,30.0,32.0,93.8,
2019,190352,retained,,,,3.0
2019,190370,passed_eog,30.0,87.0,34.5,
2019,190370,passed_rta,,,,3.0
2019,190370,passed_laa,,,,3.0
2019,190370,gce_els,,,,3.0
2019,190370,gce_swd,13.0,87.0,14.9,
2019,190370,gce_rpf,,,,3.0
2019,190370,gce_prm,,,,3.0
2019,190370,gce_all,23.0,87.0,26.4,
2019,190370,promoted,67.0,87.0,77.0,
2019,190370,retained,20.0,87.0,23.0,
2019,19A000,passed_eog,25.0,40.0,62.5,
2019,19A000,passed_rta,,,,3.0
2019,19A000,passed_laa,,,,3.0
2019,19A000,gce_els,,,,3.0
2019,19A000,gce_swd,,,,3.0
2019,19A000,gce_rpf,15.0,40.0,37.5,
2019,19A000,gce_prm,,,,3.0
2019,19A000,gce_all,15.0,40.0,37.5,
2019,19A000,promoted,,,95.0,1.0
2019,19A000,retained,,,,3.0
2019,19B000,passed_eog,34.0,36.0,94.4,
2019,19B000,passed_rta,,,,3.0
2019,19B000,passed_laa,,,,3.0
2019,19B000,gce_els,,,,3.0
2019,19B000,gce_swd,,,,3.0
2019,19B000,gce_rpf,,,,3.0
2019,19B000,gce_prm,,,,3.0
2019,19B000,gce_all,,,,3.0
2019,19B000,promoted,,,95.0,1.0
2019,19B000,retained,,,,3.0
2019,19C000,passed_eog,22.0,30.0,73.3,
2019,19C000,passed_rta,,,,3.0
2019,19C000,passed_laa,,,,3.0
2019,19C000,gce_els,,,,3.0
2019,19C000,gce_swd,,,,3.0
2019,19C000,gce_rpf,,,,3.0
2019,19C000,gce_prm,,,,3.0
2019,19C000,gce_all,,,,3.0
2019,19C000,promoted,,,95.0,1.0
2019,19C000,retained,,,,3.0
2019,200304,passed_eog,43.0,68.0,63.2,
2019,200304,passed_rta,,,,3.0
2019,200304,passed_laa,,,,3.0
2019,200304,gce_els,,,,3.0
2019,200304,gce_swd,,,,3.0
2019,200304,gce_rpf,,,,3.0
2019,200304,gce_prm,,,,3.0
2019,200304,gce_all,,,,3.0
2019,200304,promoted,62.0,68.0,91.2,
2019,200304,retained,,,,3.0
2019,200312,passed_eog,10.0,17.0,58.8,
2019,200312,passed_rta,,,,3.0
2019,200312,passed_laa,,,,3.0
2019,200312,gce_els,,,,3.0
2019,200312,gce_swd,,,,3.0
2019,200312,gce_rpf,,,,3.0
2019,200312,gce_prm,,,,3.0
2019,200312,gce_all,,,,3.0
2019,200312,promoted,15.0,17.0,88.2,
2019,200312,retained,,,,3.0
2019,200320,passed_eog,13.0,20.0,65.0,
2019,200320,passed_rta,,,,3.0
2019,200320,passed_laa,,,,3.0
2019,200320,gce_els,,,,3.0
2019,200320,gce_swd,,,,3.0
2019,200320,gce_rpf,,,,3.0
2019,200320,gce_prm,,,,3.0
2019,200320,gce_all,,,,3.0
2019,200320,promoted,18.0,20.0,90.0,
2019,200320,retained,,,,3.0
2019,200324,passed_eog,38.0,74.0,51.4,
2019,200324,passed_rta,,,,3.0
2019,200324,passed_laa,,,,3.0
2019,200324,gce_els,,,,3.0
2019,200324,gce_swd,11.0,74.0,14.9,
2019,200324,gce_rpf,,,,3.0
2019,200324,gce_prm,,,,3.0
2019,200324,gce_all,13.0,74.0,17.6,
2019,200324,promoted,65.0,74.0,87.8,
2019,200324,retained,,,,3.0
2019,200332,passed_eog,15.0,22.0,68.2,
2019,200332,passed_rta,,,,3.0
2019,200332,passed_laa,,,,3.0
2019,200332,gce_els,,,,3.0
2019,200332,gce_swd,,,,3.0
2019,200332,gce_rpf,,,,3.0
2019,200332,gce_prm,,,,3.0
2019,200332,gce_all,,,,3.0
2019,200332,promoted,20.0,22.0,90.9,
2019,200332,retained,,,,3.0
2019,200336,passed_eog,13.0,34.0,38.2,
2019,200336,passed_rta,,,,3.0
2019,200336,passed_laa,,,,3.0
2019,200336,gce_els,,,,3.0
2019,200336,gce_swd,,,,3.0
2019,200336,gce_rpf,,,,3.0
2019,200336,gce_prm,,,,3.0
2019,200336,gce_all,,,,3.0
2019,200336,promoted,31.0,34.0,91.2,
2019,200336,retained,,,,3.0
2019,20A000,passed_eog,10.0,21.0,47.6,
2019,20A000,passed_rta,,,,3.0
2019,20A000,passed_laa,,,,3.0
2019,20A000,gce_els,,,,3.0
2019,20A000,gce_swd,,,,3.0
2019,20A000,gce_rpf,,,,3.0
2019,20A000,gce_prm,,,,3.0
2019,20A000,gce_all,,,,3.0
2019,20A000,promoted,14.0,21.0,66.7,
2019,20A000,retained,,,,3.0
2019,210306,passed_eog,79.0,153.0,51.6,
2019,210306,passed_rta,,,,3.0
2019,210306,passed_laa,,,,3.0
2019,210306,gce_els,,,,3.0
2019,210306,gce_swd,,,,3.0
2019,210306,gce_rpf,,,,3.0
2019,210306,gce_prm,,,,3.0
2019,210306,gce_all,11.0,153.0,7.2,
2019,210306,promoted,115.0,153.0,75.2,
2019,210306,retained,38.0,153.0,24.8,
2019,220308,passed_eog,52.0,87.0,59.8,
2019,220308,passed_rta,,,,3.0
2019,220308,passed_laa,,,,3.0
2019,220308,gce_els,,,,3.0
2019,220308,gce_swd,12.0,87.0,13.8,
2019,220308,gce_rpf,,,,3.0
2019,220308,gce_prm,,,,3.0
2019,220308,gce_all,21.0,87.0,24.1,
2019,220308,promoted,78.0,87.0,89.7,
2019,220308,retained,,,,3.0
2019,230304,passed_eog,55.0,96.0,57.3,
2019,230304,passed_rta,,,,3.0
2019,230304,passed_laa,,,,3.0
2019,230304,gce_els,,,,3.0
2019,230304,gce_swd,,,,3.0
2019,230304,gce_rpf,17.0,96.0,17.7,
2019,230304,gce_prm,,,,3.0
2019,230304,gce_all,24.0,96.0,25.0,
2019,230304,promoted,89.0,96.0,92.7,
2019,230304,retained,,,,3.0
2019,230308,passed_eog,67.0,103.0,65.0,
2019,230308,passed_rta,,,,3.0
2019,230308,passed_laa,,,,3.0
2019,230308,gce_els,,,,3.0
2019,230308,gce_swd,,,,3.0
2019,230308,gce_rpf,13.0,103.0,12.6,
2019,230308,gce_prm,,,,3.0
2019,230308,gce_all,21.0,103.0,20.4,
2019,230308,promoted,95.0,103.0,92.2,
2019,230308,retained,,,,3.0
2019,230320,passed_eog,22.0,41.0,53.7,
2019,230320,passed_rta,,,,3.0
2019,230320,passed_laa,,,,3.0
2019,230320,gce_els,,,,3.0
2019,230320,gce_swd,,,,3.0
2019,230320,gce_rpf,,,,3.0
2019,230320,gce_prm,,,,3.0
2019,230320,gce_all,,,,3.0
2019,230320,promoted,,,95.0,1.0
2019,230320,retained,,,,3.0
2019,230334,passed_eog,23.0,43.0,53.5,
2019,230334,passed_rta,,,,3.0
2019,230334,passed_laa,,,,3.0
2019,230334,gce_els,,,,3.0
2019,230334,gce_swd,,,,3.0
2019,230334,gce_rpf,,,,3.0
2019,230334,gce_prm,,,,3.0
2019,230334,gce_all,16.0,43.0,37.2,
2019,230334,promoted,40.0,43.0,93.0,
2019,230334,retained,,,,3.0
2019,230340,passed_eog,51.0,86.0,59.3,
2019,230340,passed_rta,,,,3.0
2019,230340,passed_laa,,,,3.0
2019,230340,gce_els,,,,3.0
2019,230340,gce_swd,,,,3.0
2019,230340,gce_rpf,,,,3.0
2019,230340,gce_prm,,,,3.0
2019,230340,gce_all,,,,3.0
2019,230340,promoted,66.0,86.0,76.7,
2019,230340,retained,20.0,86.0,23.3,
2019,230342,passed_eog,16.0,48.0,33.3,
2019,230342,passed_rta,,,,3.0
2019,230342,passed_laa,,,,3.0
2019,230342,gce_els,,,,3.0
2019,230342,gce_swd,,,,3.0
2019,230342,gce_rpf,,,,3.0
2019,230342,gce_prm,,,,3.0
2019,230342,gce_all,13.0,48.0,27.1,
2019,230342,promoted,35.0,48.0,72.9,
2019,230342,retained,13.0,48.0,27.1,
2019,230344,passed_eog,55.0,73.0,75.3,
2019,230344,passed_rta,,,,3.0
2019,230344,passed_laa,,,,3.0
2019,230344,gce_els,,,,3.0
2019,230344,gce_swd,,,,3.0
2019,230344,gce_rpf,,,,3.0
2019,230344,gce_prm,,,,3.0
2019,230344,gce_all,11.0,73.0,15.1,
2019,230344,promoted,,,95.0,1.0
2019,230344,retained,,,,3.0
2019,230346,passed_eog,25.0,54.0,46.3,
2019,230346,passed_rta,,,,3.0
2019,230346,passed_laa,,,,3.0
2019,230346,gce_els,,,,3.0
2019,230346,gce_swd,,,,3.0
2019,230346,gce_rpf,11.0,54.0,20.4,
2019,230346,gce_prm,,,,3.0
2019,230346,gce_all,14.0,54.0,25.9,
2019,230346,promoted,,,95.0,1.0
2019,230346,retained,,,,3.0
2019,230348,passed_eog,38.0,74.0,51.4,
2019,230348,passed_rta,,,,3.0
2019,230348,passed_laa,,,,3.0
2019,230348,gce_els,,,,3.0
2019,230348,gce_swd,,,,3.0
2019,230348,gce_rpf,,,,3.0
2019,230348,gce_prm,,,,3.0
2019,230348,gce_all,,,,3.0
2019,230348,promoted,,,95.0,1.0
2019,230348,retained,,,,3.0
2019,230355,passed_eog,30.0,50.0,60.0,
2019,230355,passed_rta,,,,3.0
2019,230355,passed_laa,,,,3.0
2019,230355,gce_els,,,,3.0
2019,230355,gce_swd,,,,3.0
2019,230355,gce_rpf,,,,3.0
2019,230355,gce_prm,,,,3.0
2019,230355,gce_all,12.0,50.0,24.0,
2019,230355,promoted,44.0,50.0,88.0,
2019,230355,retained,,,,3.0
2019,230357,passed_eog,27.0,65.0,41.5,
2019,230357,passed_rta,,,,3.0
2019,230357,passed_laa,,,,3.0
2019,230357,gce_els,,,,3.0
2019,230357,gce_swd,,,,3.0
2019,230357,gce_rpf,15.0,65.0,23.1,
