year,agency_code,career_cluster,num_concentrators
2019,270306,AAVC,9
2019,270306,BMA,4
2019,270306,HLTH,14
2019,270306,HOSP,35
2019,270306,INFO,8
2019,270306,MRKT,2
2019,270306,TRAN,16
2019,270311,BMA,3
2019,270311,HUMA,1
2019,270311,INFO,1
2019,270311,MANU,2
2019,270311,TRAN,1
2019,280304,AGNR,3
2019,280304,ARCH,5
2019,280304,AAVC,2
2019,280304,BMA,2
2019,280304,HOSP,7
2019,280304,INFO,2
2019,280304,LAW,1
2019,280304,MRKT,1
2019,280306,ARCH,1
2019,280316,AGNR,2
2019,280316,ARCH,9
2019,280316,AAVC,11
2019,280316,HLTH,2
2019,280316,HOSP,1
2019,280316,INFO,3
2019,280316,MANU,1
2019,280316,TRAN,1
2019,280330,ARCH,5
2019,280330,AAVC,4
2019,280330,HLTH,14
2019,280330,HOSP,7
2019,280330,INFO,6
2019,290308,AGNR,36
2019,290308,ARCH,41
2019,290308,BMA,15
2019,290308,FINA,8
2019,290308,HLTH,53
2019,290308,HOSP,20
2019,290308,HUMA,1
2019,290308,INFO,13
2019,290308,MANU,1
2019,290308,MRKT,11
2019,290308,STEM,15
2019,290308,TRAN,2
2019,290314,AGNR,8
2019,290314,ARCH,3
2019,290314,BMA,8
2019,290314,HLTH,2
2019,290314,HOSP,2
2019,290314,INFO,1
2019,290314,LAW,1
2019,290314,MANU,1
2019,290314,MRKT,4
2019,290314,TRAN,1
2019,290324,AGNR,50
2019,290324,ARCH,17
2019,290324,AAVC,11
2019,290324,BMA,18
2019,290324,FINA,18
2019,290324,HLTH,38
2019,290324,HOSP,27
2019,290324,HUMA,5
2019,290324,INFO,36
2019,290324,LAW,2
2019,290324,MANU,22
2019,290324,MRKT,5
2019,290324,TRAN,1
2019,290336,AGNR,49
2019,290336,ARCH,41
2019,290336,BMA,16
2019,290336,FINA,4
2019,290336,HLTH,48
2019,290336,HOSP,23
2019,290336,INFO,8
2019,290336,STEM,7
2019,290348,AGNR,106
2019,290348,ARCH,14
2019,290348,AAVC,1
2019,290348,BMA,22
2019,290348,FINA,1
2019,290348,HLTH,49
2019,290348,HOSP,29
2019,290348,HUMA,1
2019,290348,INFO,37
2019,290348,MANU,1
2019,290348,MRKT,8
2019,290348,STEM,17
2019,290365,AGNR,30
2019,290365,ARCH,2
2019,290365,AAVC,2
2019,290365,BMA,11
2019,290365,HLTH,26
2019,290365,HOSP,18
2019,290365,INFO,15
2019,290365,MANU,1
2019,290365,MRKT,1
2019,290388,AGNR,74
2019,290388,BMA,19
2019,290388,FINA,13
2019,290388,HLTH,42
2019,290388,HOSP,33
2019,290388,INFO,19
2019,290388,STEM,6
2019,290389,ARCH,9
2019,290389,AAVC,2
2019,290389,BMA,18
2019,290389,HLTH,2
2019,290389,INFO,1
2019,290389,LAW,2
2019,290389,MANU,9
2019,290389,MRKT,14
2019,290389,STEM,7
2019,290389,TRAN,3
2019,291336,ARCH,14
2019,291336,BMA,17
2019,291336,HLTH,20
2019,291336,HOSP,24
2019,291336,INFO,7
2019,291336,LAW,1
2019,291336,MANU,2
2019,291336,MRKT,2
2019,291336,STEM,4
2019,292324,AGNR,1
2019,292324,ARCH,23
2019,292324,BMA,17
2019,292324,HLTH,18
2019,292324,HOSP,10
2019,292324,INFO,19
2019,292324,LAW,1
2019,292324,MRKT,6
2019,292324,TRAN,1
2019,300312,AGNR,29
2019,300312,ARCH,30
2019,300312,AAVC,22
2019,300312,BMA,5
2019,300312,EDUC,7
2019,300312,FINA,1
2019,300312,HLTH,31
2019,300312,HOSP,25
2019,300312,HUMA,9
2019,300312,INFO,8
2019,300312,MANU,7
2019,300312,MRKT,3
2019,300312,STEM,18
2019,300312,TRAN,15
2019,00A000,AGNR,3
2019,00A000,AAVC,2
2019,00A000,BMA,11
2019,00A000,HLTH,1
2019,00A000,HOSP,2
2019,00A000,INFO,1
2019,00A000,MRKT,5
2019,00A000,STEM,1
2019,310338,ARCH,2
2019,310338,AAVC,1
2019,310338,BMA,2
2019,310338,INFO,4
2019,310344,AGNR,57
2019,310344,ARCH,1
2019,310344,BMA,29
2019,310344,HLTH,40
2019,310344,HOSP,22
2019,310344,INFO,18
2019,310344,MANU,5
2019,310344,STEM,27
2019,310344,TRAN,37
2019,310352,AGNR,52
2019,310352,ARCH,21
2019,310352,AAVC,1
2019,310352,BMA,30
2019,310352,HLTH,25
2019,310352,HOSP,24
2019,310352,INFO,11
2019,310352,MANU,1
2019,310352,MRKT,2
2019,310352,TRAN,13
2019,310364,AGNR,30
2019,310364,ARCH,3
2019,310364,BMA,1
2019,310364,HLTH,16
2019,310364,HOSP,5
2019,310364,INFO,7
2019,310364,STEM,1
2019,310364,TRAN,7
2019,310392,AGNR,26
2019,310392,ARCH,25
2019,310392,BMA,19
2019,310392,HLTH,38
2019,310392,INFO,21
2019,310392,MRKT,1
2019,310392,TRAN,19
2019,320312,AGNR,62
2019,320312,ARCH,5
2019,320312,BMA,12
2019,320312,FINA,1
2019,320312,HOSP,33
2019,320312,INFO,4
2019,320312,MRKT,7
2019,320312,STEM,1
2019,320317,HLTH,75
2019,320317,LAW,1
2019,320322,AGNR,1
2019,320322,ARCH,2
2019,320322,BMA,4
2019,320322,HLTH,1
2019,320322,HOSP,1
2019,320322,HUMA,3
2019,320323,AAVC,12
2019,320323,INFO,1
2019,320325,ARCH,1
2019,320325,AAVC,14
2019,320325,BMA,19
2019,320325,FINA,22
2019,320325,HUMA,1
2019,320325,INFO,23
2019,320325,MRKT,1
2019,320341,AGNR,1
2019,320341,HOSP,1
2019,320353,ARCH,2
2019,320353,INFO,1
2019,320353,STEM,1
2019,320356,AGNR,26
2019,320356,BMA,2
2019,320356,HOSP,34
2019,320356,INFO,1
2019,320356,LAW,2
2019,320356,MANU,1
2019,320356,MRKT,5
2019,320356,STEM,1
2019,320356,TRAN,13
2019,320365,AGNR,15
2019,320365,ARCH,1
2019,320365,BMA,8
2019,320365,HOSP,12
2019,320365,INFO,7
2019,320365,MRKT,2
2019,320365,STEM,87
2019,320368,AGNR,1
2019,320368,ARCH,24
2019,320368,BMA,27
2019,320368,FINA,13
2019,320368,HLTH,43
2019,320368,HOSP,3
2019,320368,MRKT,12
2019,320368,STEM,17
2019,320368,TRAN,17
2019,320701,AAVC,6
2019,320701,INFO,4
2019,320701,STEM,2
2019,330328,AGNR,11
2019,330328,ARCH,1
2019,330328,BMA,8
2019,330328,HOSP,4
2019,330328,HUMA,3
2019,330350,AGNR,73
2019,330350,ARCH,3
2019,330350,BMA,9
2019,330350,EDUC,2
2019,330350,FINA,7
2019,330350,HLTH,17
2019,330350,HOSP,53
2019,330350,HUMA,2
2019,330350,INFO,15
2019,330350,MANU,16
2019,330350,MRKT,3
2019,330350,STEM,3
2019,330350,TRAN,1
2019,330358,AGNR,7
2019,330358,ARCH,1
2019,330358,BMA,42
2019,330358,EDUC,5
2019,330358,HLTH,26
2019,330358,HOSP,9
2019,330358,HUMA,3
2019,330358,INFO,13
2019,330358,MANU,1
2019,330358,MRKT,27
2019,330358,STEM,1
2019,340311,ARCH,1
2019,340311,AAVC,71
2019,340311,HLTH,77
2019,340311,HOSP,1
2019,340311,HUMA,4
2019,340311,INFO,1
2019,340311,STEM,71
2019,340311,TRAN,3
2019,340330,ARCH,4
2019,340330,BMA,3
2019,340330,HLTH,2
2019,340330,HOSP,19
2019,340330,INFO,2
2019,340330,TRAN,1
2019,340336,ARCH,2
2019,340336,INFO,3
2019,340336,TRAN,3
2019,340362,BMA,1
2019,340364,ARCH,7
2019,340364,AAVC,6
2019,340364,BMA,24
2019,340364,FINA,27
2019,340364,HLTH,27
2019,340364,HOSP,26
2019,340364,HUMA,4
2019,340364,INFO,4
2019,340364,MANU,2
2019,340364,STEM,18
2019,340364,TRAN,7
2019,340382,ARCH,4
2019,340382,AAVC,4
2019,340382,BMA,7
2019,340382,FINA,3
2019,340382,HLTH,30
2019,340382,HOSP,2
2019,340382,HUMA,4
2019,340382,INFO,7
2019,340382,MRKT,1
2019,340382,STEM,1
2019,340382,TRAN,6
2019,340446,INFO,1
2019,340446,STEM,1
2019,340454,AGNR,6
2019,340454,ARCH,6
2019,340454,AAVC,7
2019,340454,BMA,5
2019,340454,FINA,2
2019,340454,HLTH,9
2019,340454,HOSP,43
2019,340454,HUMA,7
2019,340454,MANU,1
2019,340454,STEM,10
2019,340454,TRAN,7
2019,340460,AGNR,4
2019,340460,ARCH,1
2019,340460,AAVC,2
2019,340460,BMA,14
2019,340460,HLTH,16
2019,340460,HOSP,12
2019,340460,INFO,6
2019,340460,MANU,1
2019,340460,MRKT,5
2019,340460,STEM,11
2019,340460,TRAN,6
2019,340486,AGNR,1
2019,340486,BMA,1
2019,340486,FINA,3
2019,340486,HLTH,5
2019,340486,HOSP,2
2019,340486,HUMA,4
2019,340486,INFO,2
2019,340486,STEM,8
2019,340486,TRAN,3
2019,340488,AGNR,7
2019,340488,ARCH,12
2019,340488,AAVC,1
2019,340488,BMA,2
2019,340488,HLTH,8
2019,340488,HOSP,13
2019,340488,INFO,3
2019,340488,TRAN,1
2019,340495,AGNR,4
2019,340495,ARCH,2
2019,340495,AAVC,12
2019,340495,BMA,9
2019,340495,FINA,1
2019,340495,HLTH,20
2019,340495,HOSP,15
2019,340495,HUMA,1
2019,340495,INFO,11
2019,340495,MANU,1
2019,340495,MRKT,2
2019,340495,STEM,11
2019,340495,TRAN,9
2019,340496,AGNR,1
2019,340496,ARCH,4
2019,340496,AAVC,6
2019,340496,BMA,2
2019,340496,FINA,1
2019,340496,HLTH,13
2019,340496,HOSP,11
2019,340496,HUMA,9
2019,340496,MANU,2
2019,340496,MRKT,1
2019,340496,STEM,9
2019,340496,TRAN,5
2019,340542,ARCH,2
2019,340542,AAVC,5
2019,340542,HLTH,20
2019,340542,HOSP,1
2019,340542,HUMA,1
2019,340542,INFO,2
2019,340542,LAW,7
2019,340542,STEM,7
2019,340542,TRAN,6
2019,340556,ARCH,23
2019,340556,AAVC,11
2019,340556,BMA,31
2019,340556,FINA,24
2019,340556,HLTH,26
2019,340556,HOSP,22
2019,340556,HUMA,4
2019,340556,INFO,12
2019,340556,MANU,3
2019,340556,MRKT,6
2019,340556,STEM,9
2019,340556,TRAN,14
2019,340568,BMA,1
2019,340568,HLTH,3
2019,340568,HOSP,1
2019,340568,HUMA,1
2019,350308,AGNR,23
2019,350308,ARCH,17
2019,350308,AAVC,7
2019,350308,BMA,19
2019,350308,HLTH,11
2019,350308,HOSP,31
2019,350308,INFO,21
2019,350308,LAW,1
2019,350308,MANU,5
2019,350308,MRKT,1
2019,350317,BMA,1
2019,350321,AGNR,33
2019,350321,ARCH,12
2019,350321,AAVC,18
2019,350321,BMA,11
2019,350321,HLTH,14
2019,350321,HOSP,17
2019,350321,INFO,16
2019,350321,MANU,4
2019,350321,MRKT,7
2019,350321,STEM,2
2019,350336,AGNR,21
2019,350336,ARCH,4
2019,350336,BMA,7
2019,350336,HLTH,11
2019,350336,HOSP,9
2019,350336,INFO,10
2019,350336,LAW,6
2019,350336,TRAN,19
2019,360310,AGNR,54
2019,360310,ARCH,37
2019,360310,BMA,27
2019,360310,FINA,1
2019,360310,HLTH,21
2019,360310,HOSP,52
2019,360310,INFO,14
2019,360310,MRKT,12
2019,360336,ARCH,38
2019,360336,AAVC,8
2019,360336,BMA,14
2019,360336,HLTH,9
2019,360336,HUMA,12
2019,360336,INFO,23
2019,360336,LAW,1
2019,360336,MRKT,1
2019,360336,STEM,1
2019,360360,AGNR,13
2019,360360,ARCH,18
2019,360360,AAVC,12
2019,360360,BMA,14
2019,360360,HLTH,35
2019,360360,HOSP,12
2019,360360,INFO,5
2019,360360,LAW,6
2019,360360,MRKT,1
2019,360360,STEM,13
2019,360372,AGNR,1
2019,360378,AGNR,1
2019,360378,ARCH,1
2019,360378,AAVC,12
2019,360378,BMA,23
2019,360378,HLTH,22
2019,360378,HOSP,5
2019,360378,INFO,13
2019,360378,LAW,5
2019,360378,MANU,23
2019,360378,MRKT,5
2019,360378,STEM,9
2019,360390,AGNR,22
2019,360390,ARCH,26
2019,360390,EDUC,2
2019,360390,HLTH,14
2019,360390,HOSP,24
2019,360390,TRAN,13
2019,360396,AGNR,29
2019,360396,ARCH,21
2019,360396,AAVC,1
2019,360396,BMA,25
2019,360396,FINA,1
2019,360396,HLTH,17
2019,360396,HOSP,15
2019,360396,HUMA,12
2019,360396,INFO,29
2019,360396,LAW,1
2019,360418,ARCH,8
2019,360418,AAVC,20
2019,360418,BMA,17
2019,360418,FINA,17
2019,360418,HLTH,43
2019,360418,INFO,43
2019,360418,LAW,26
2019,360418,STEM,3
2019,360428,AGNR,46
2019,360428,ARCH,26
2019,360428,AAVC,10
2019,360428,BMA,14
2019,360428,HLTH,15
2019,360428,HOSP,39
2019,360428,HUMA,4
2019,360428,INFO,7
2019,360428,LAW,14
2019,360428,MANU,3
2019,360428,MRKT,3
2019,360470,AGNR,21
2019,360470,ARCH,9
2019,360470,BMA,7
2019,360470,HLTH,20
2019,360470,HOSP,13
2019,360470,HUMA,15
2019,360470,INFO,1
2019,360470,LAW,1
2019,360470,MANU,3
2019,360470,STEM,10
2019,360470,TRAN,9
2019,360494,AGNR,13
2019,360494,ARCH,33
2019,360494,BMA,1
2019,360494,HLTH,7
2019,360494,HOSP,7
2019,360494,HUMA,15
2019,360494,INFO,16
2019,360494,MANU,1
2019,370312,AGNR,28
2019,370312,HLTH,17
2019,370312,HOSP,10
2019,370312,INFO,2
2019,370312,MANU,3
2019,370312,STEM,1
2019,380308,ARCH,5
2019,380308,FINA,1
2019,380308,HLTH,10
2019,380308,HOSP,5
2019,380308,HUMA,2
2019,380308,INFO,4
2019,380308,MANU,5
2019,380308,TRAN,3
2019,390314,HOSP,1
2019,390321,AGNR,1
2019,390321,HOSP,1
2019,390321,TRAN,1
2019,390322,AGNR,36
2019,390322,ARCH,5
2019,390322,AAVC,7
2019,390322,BMA,1
2019,390322,HOSP,7
2019,390322,HUMA,2
2019,390322,MANU,1
2019,390322,MRKT,2
2019,390322,STEM,31
2019,390323,BMA,1
2019,390324,AGNR,23
2019,390324,ARCH,11
2019,390324,AAVC,2
2019,390324,BMA,1
2019,390324,HOSP,3
2019,390324,INFO,9
2019,390324,MRKT,1
2019,390324,TRAN,11
2019,390352,AGNR,26
2019,390352,ARCH,9
2019,390352,BMA,11
2019,390352,HLTH,20
2019,390352,HOSP,1
2019,390352,MANU,1
2019,390352,MRKT,2
2019,390352,TRAN,7
2019,390700,AGNR,20
2019,390700,HLTH,5
2019,400308,AGNR,15
2019,400308,ARCH,6
2019,400308,AAVC,9
2019,400308,BMA,5
2019,400308,FINA,1
2019,400308,HLTH,39
2019,400308,HOSP,5
2019,400308,HUMA,2
2019,400308,INFO,1
2019,400308,MANU,14
2019,400308,MRKT,3
2019,400308,TRAN,5
2019,400315,MANU,1
2019,410319,ARCH,5
2019,410319,AAVC,8
2019,410319,BMA,14
2019,410319,HLTH,29
2019,410319,HOSP,7
2019,410319,HUMA,11
2019,410319,INFO,9
2019,410319,MANU,4
2019,410319,MRKT,9
2019,410319,STEM,12
2019,410319,TRAN,9
2019,410326,BMA,2
2019,410326,HOSP,3
2019,410326,INFO,2
2019,410326,MRKT,2
2019,410355,ARCH,1
2019,410355,AAVC,7
2019,410355,BMA,24
2019,410355,HLTH,34
2019,410355,HOSP,2
2019,410355,HUMA,21
2019,410355,INFO,13
2019,410355,MANU,1
2019,410355,MRKT,12
2019,410355,STEM,9
2019,410355,TRAN,6
2019,410358,AGNR,1
2019,410358,ARCH,14
2019,410358,AAVC,16
2019,410358,BMA,12
2019,410358,FINA,6
2019,410358,HLTH,20
2019,410358,HOSP,2
2019,410358,HUMA,28
2019,410358,INFO,10
2019,410358,MANU,11
2019,410358,MRKT,3
2019,410358,STEM,21
2019,410358,TRAN,4
2019,410390,HOSP,1
2019,410390,INFO,1
2019,410391,AAVC,1
2019,410394,ARCH,8
2019,410394,AAVC,7
2019,410394,BMA,3
2019,410394,HLTH,12
2019,410394,HUMA,10
2019,410394,INFO,3
2019,410394,MANU,3
2019,410394,MRKT,4
2019,410394,STEM,2
2019,410399,ARCH,1
2019,410399,LAW,1
2019,410401,ARCH,1
2019,410401,HUMA,1
2019,410401,INFO,1
2019,410401,MANU,1
2019,410401,STEM,1
2019,410401,TRAN,2
2019,410406,ARCH,7
2019,410406,AAVC,7
2019,410406,BMA,12
2019,410406,HOSP,16
2019,410406,HUMA,9
2019,410406,INFO,16
2019,410406,MANU,19
2019,410406,MRKT,8
2019,410406,STEM,3
2019,410407,HLTH,17
2019,410407,INFO,5
2019,410408,HLTH,1
2019,410483,BMA,18
2019,410483,INFO,7
2019,410483,MRKT,2
2019,410484,ARCH,21
2019,410484,AAVC,2
2019,410484,BMA,27
2019,410484,HLTH,26
2019,410484,HOSP,18
2019,410484,HUMA,12
2019,410484,INFO,18
2019,410484,MRKT,16
2019,410484,STEM,21
2019,410484,TRAN,9
2019,410489,BMA,1
2019,410489,FINA,2
2019,410489,HLTH,20
2019,410489,HUMA,5
2019,410489,INFO,3
2019,410489,LAW,4
2019,410489,STEM,6
2019,410490,ARCH,1
2019,410490,AAVC,3
2019,410490,BMA,12
2019,410490,HLTH,22
2019,410490,HUMA,9
2019,410490,INFO,7
2019,410490,MANU,1
2019,410490,MRKT,9
2019,410490,STEM,9
2019,410490,TRAN,2
2019,410508,AGNR,2
2019,410508,ARCH,13
2019,410508,AAVC,6
2019,410508,BMA,11
2019,410508,FINA,3
2019,410508,HLTH,7
2019,410508,HOSP,2
2019,410508,INFO,10
2019,410508,MRKT,3
2019,410508,STEM,9
2019,410508,TRAN,1
2019,410529,ARCH,1
2019,410529,AAVC,15
2019,410529,BMA,44
2019,410529,HLTH,25
2019,410529,HOSP,24
2019,410529,HUMA,16
2019,410529,INFO,63
2019,410529,LAW,1
2019,410529,STEM,19
2019,410529,TRAN,1
2019,410533,STEM,1
2019,410544,AGNR,1
2019,410544,AAVC,17
2019,410544,BMA,14
2019,410544,HLTH,1
2019,410544,HOSP,19
2019,410544,HUMA,33
2019,410544,INFO,18
2019,410544,MANU,1
2019,410544,MRKT,10
2019,410544,STEM,9
2019,410544,TRAN,4
2019,410545,ARCH,16
2019,410545,BMA,3
2019,410545,HLTH,31
2019,410545,INFO,1
2019,410545,MRKT,3
2019,410547,AGNR,40
2019,410547,ARCH,24
2019,410547,AAVC,16
2019,410547,BMA,11
2019,410547,HLTH,23
2019,410547,HOSP,10
2019,410547,HUMA,13
2019,410547,INFO,2
2019,410547,MANU,1
2019,410547,MRKT,2
2019,410547,STEM,27
2019,410547,TRAN,4
2019,410556,AGNR,22
2019,410556,ARCH,9
2019,410556,AAVC,7
2019,410556,BMA,3
2019,410556,HLTH,54
2019,410556,HOSP,4
2019,410556,HUMA,18
2019,410556,INFO,6
2019,410556,MRKT,1
2019,410556,STEM,9
2019,410556,TRAN,4
2019,410562,ARCH,18
2019,410562,AAVC,31
2019,410562,BMA,20
2019,410562,HLTH,22
2019,410562,HOSP,14
2019,410562,HUMA,10
2019,410562,INFO,14
2019,410562,MRKT,25
2019,410562,STEM,35
2019,410562,TRAN,1
2019,410569,STEM,43
2019,410579,BMA,1
2019,410579,HLTH,17
2019,410579,MRKT,1
2019,410589,ARCH,1
2019,410595,ARCH,2
2019,410595,AAVC,4
2019,410595,BMA,7
2019,410595,HLTH,27
2019,410595,HOSP,2
2019,410595,INFO,3
2019,410595,MRKT,5
2019,410595,STEM,10
2019,410595,TRAN,2
2019,420346,AGNR,10
2019,420346,BMA,16
2019,420346,HLTH,1
2019,420346,HUMA,13
2019,420346,INFO,6
2019,420346,MANU,3
2019,420346,TRAN,1
2019,420358,AGNR,16
2019,420358,ARCH,1
2019,420358,HUMA,12
2019,420358,INFO,12
2019,421316,AGNR,10
2019,421316,ARCH,25
2019,421316,BMA,4
2019,421316,HLTH,44
2019,421316,HOSP,47
2019,421316,INFO,1
2019,421316,LAW,19
2019,421316,MANU,3
2019,421316,MRKT,3
2019,421316,STEM,1
2019,421316,TRAN,2
2019,422310,BMA,2
2019,422310,LAW,1
2019,422315,AGNR,13
2019,422315,AAVC,1
2019,422315,BMA,12
2019,422315,HOSP,7
2019,422315,INFO,1
2019,422315,MANU,5
2019,422315,STEM,1
2019,430345,AGNR,1
2019,430346,AGNR,40
2019,430346,ARCH,30
2019,430346,AAVC,21
2019,430346,BMA,29
2019,430346,EDUC,2
2019,430346,HLTH,25
2019,430346,HOSP,9
2019,430346,HUMA,4
2019,430346,INFO,13
2019,430346,LAW,16
2019,430346,MANU,26
2019,430346,MRKT,5
2019,430346,TRAN,5
2019,430371,AGNR,51
2019,430371,ARCH,53
2019,430371,AAVC,29
2019,430371,BMA,10
2019,430371,FINA,3
2019,430371,HLTH,17
2019,430371,HOSP,33
2019,430371,INFO,29
2019,430371,LAW,4
2019,430371,MANU,7
2019,430371,MRKT,1
2019,430371,TRAN,14
2019,430378,AGNR,94
2019,430378,ARCH,47
2019,430378,BMA,13
2019,430378,HLTH,38
2019,430378,HOSP,33
2019,430378,HUMA,1
2019,430378,INFO,4
2019,430378,LAW,13
2019,430378,MANU,1
2019,430378,MRKT,3
2019,430378,TRAN,10
2019,430384,AGNR,41
2019,430384,ARCH,31
2019,430384,AAVC,2
2019,430384,BMA,9
2019,430384,HLTH,38
2019,430384,HOSP,17
2019,430384,HUMA,1
2019,430384,INFO,6
2019,430384,LAW,7
2019,430384,MANU,12
2019,430384,MRKT,1
2019,430384,TRAN,1
2019,440326,AGNR,7
2019,440326,ARCH,9
2019,440326,BMA,1
2019,440326,HLTH,1
2019,440326,HOSP,4
2019,440326,INFO,1
2019,440326,MANU,5
2019,440346,TRAN,1
2019,440378,AGNR,56
2019,440378,ARCH,9
2019,440378,AAVC,11
2019,440378,BMA,1
2019,440378,HLTH,19
2019,440378,HOSP,3
2019,440378,INFO,38
2019,440378,LAW,1
2019,440378,MANU,67
2019,440378,STEM,24
2019,440378,TRAN,21
2019,440390,AGNR,37
2019,440390,ARCH,59
2019,440390,AAVC,3
2019,440390,BMA,12
2019,440390,HLTH,44
2019,440390,INFO,25
2019,440390,LAW,2
2019,440390,MANU,21
2019,440390,STEM,9
2019,440390,TRAN,2
2019,450316,AGNR,20
2019,450316,ARCH,25
2019,450316,AAVC,9
2019,450316,BMA,9
2019,450316,HLTH,16
2019,450316,HOSP,24
2019,450316,INFO,2
2019,450316,LAW,3
2019,450316,MANU,1
2019,450316,MRKT,11
2019,450316,STEM,9
2019,450316,TRAN,3
2019,450334,AGNR,7
2019,450334,ARCH,5
2019,450334,AAVC,14
2019,450334,BMA,2
2019,450334,FINA,1
2019,450334,HLTH,13
2019,450334,HOSP,5
2019,450334,INFO,7
2019,450334,MANU,11
2019,450334,MRKT,1
2019,450341,AGNR,23
2019,450341,ARCH,4
2019,450341,AAVC,8
2019,450341,HLTH,18
2019,450341,HOSP,18
2019,450341,HUMA,1
2019,450341,INFO,12
2019,450341,LAW,3
2019,450341,STEM,1
2019,450341,TRAN,7
2019,450343,AGNR,7
2019,450343,ARCH,4
2019,450343,BMA,3
2019,450343,HOSP,10
2019,450343,HUMA,3
2019,450343,INFO,1
2019,450343,LAW,14
2019,450343,MANU,9
2019,450343,MRKT,1
2019,450343,STEM,2
2019,450343,TRAN,4
2019,450352,AGNR,38
2019,450352,ARCH,34
2019,450352,AAVC,4
2019,450352,BMA,11
2019,450352,FINA,4
2019,450352,HLTH,9
2019,450352,HOSP,44
2019,450352,HUMA,4
2019,450352,INFO,16
2019,450352,LAW,3
2019,450352,MANU,2
2019,450352,MRKT,1
2019,450352,STEM,6
2019,460320,AGNR,15
2019,460320,AAVC,9
2019,460320,BMA,8
2019,460320,HLTH,22
2019,460320,HOSP,20
2019,460320,INFO,30
2019,460320,LAW,11
2019,460320,MANU,2
2019,460320,MRKT,1
2019,460320,TRAN,6
2019,460322,BMA,9
2019,460322,HLTH,7
2019,460322,LAW,4
2019,460340,AAVC,4
2019,460340,BMA,2
2019,460340,HLTH,12
2019,460340,LAW,1
2019,460340,MRKT,1
2019,470312,AGNR,33
2019,470312,ARCH,8
2019,470312,BMA,9
2019,470312,EDUC,1
2019,470312,HLTH,48
2019,470312,HOSP,14
2019,470312,HUMA,22
2019,470312,INFO,12
2019,470312,LAW,17
2019,470312,MANU,12
2019,470312,MRKT,2
2019,470312,TRAN,7
2019,480316,MANU,1
2019,480318,AGNR,8
2019,480318,HLTH,1
2019,480318,HOSP,1
2019,480318,MANU,2
2019,480318,STEM,1
2019,490310,AGNR,4
2019,490310,ARCH,1
2019,490310,HLTH,2
2019,490310,HOSP,3
2019,490310,HUMA,2
2019,490310,LAW,2
2019,490310,MANU,2
2019,490320,INFO,2
2019,490335,AGNR,30
2019,490335,ARCH,9
2019,490335,AAVC,10
2019,490335,BMA,21
2019,490335,FINA,2
2019,490335,HLTH,27
2019,490335,HOSP,26
2019,490335,HUMA,4
2019,490335,INFO,23
2019,490335,LAW,9
2019,490335,MANU,4
2019,490335,MRKT,1
2019,490335,STEM,13
2019,490335,TRAN,7
2019,490346,AGNR,116
2019,490346,ARCH,6
2019,490346,AAVC,8
2019,490346,BMA,1
2019,490346,HLTH,29
2019,490346,HOSP,16
2019,490346,HUMA,7
2019,490346,INFO,11
2019,490346,LAW,4
2019,490346,MANU,6
2019,490346,STEM,4
2019,490350,AGNR,11
2019,490350,ARCH,2
2019,490350,BMA,1
2019,490350,HOSP,4
2019,490350,HUMA,1
2019,490350,INFO,2
2019,490350,TRAN,2
2019,490354,AGNR,40
2019,490354,ARCH,7
2019,490354,AAVC,4
2019,490354,BMA,13
2019,490354,FINA,1
2019,490354,HLTH,25
2019,490354,HOSP,26
2019,490354,HUMA,9
2019,490354,INFO,21
2019,490354,LAW,1
2019,490354,MRKT,3
2019,490354,STEM,2
2019,490354,TRAN,1
2019,490355,BMA,3
2019,490355,HUMA,1
2019,490362,AGNR,28
2019,490362,AAVC,8
2019,490362,BMA,16
2019,490362,FINA,2
2019,490362,HLTH,36
2019,490362,HOSP,26
2019,490362,HUMA,2
2019,490362,INFO,13
2019,490362,MANU,3
2019,490362,STEM,1
2019,490362,TRAN,17
2019,490380,AGNR,52
2019,490380,ARCH,8
2019,490380,AAVC,5
2019,490380,BMA,1
2019,490380,HLTH,27
2019,490380,HOSP,26
2019,490380,HUMA,2
2019,490380,INFO,11
2019,490380,MANU,4
2019,490380,STEM,7
2019,491312,AGNR,23
2019,491312,ARCH,22
2019,491312,BMA,8
2019,491312,FINA,1
2019,491312,HLTH,65
2019,491312,HOSP,20
2019,491312,HUMA,12
2019,491312,INFO,8
2019,491312,STEM,6
2019,491312,TRAN,22
2019,500302,AGNR,5
2019,500302,ARCH,2
2019,500302,INFO,1
2019,500323,BMA,1
2019,500324,AGNR,2
2019,500324,ARCH,4
2019,500324,HLTH,1
2019,500324,HOSP,1
2019,500324,TRAN,1
2019,500340,AGNR,5
2019,500340,ARCH,13
2019,500340,AAVC,13
2019,500340,BMA,1
2019,500340,EDUC,2
2019,500340,HLTH,20
2019,500340,HOSP,6
2019,500340,HUMA,10
2019,500340,INFO,9
2019,500340,LAW,2
2019,500340,MANU,1
2019,500340,MRKT,1
2019,500340,STEM,8
2019,500340,TRAN,1
2019,510324,AGNR,53
2019,510324,ARCH,37
2019,510324,AAVC,26
2019,510324,BMA,29
2019,510324,EDUC,12
2019,510324,HLTH,35
2019,510324,HOSP,5
2019,510324,INFO,32
2019,510324,LAW,2
2019,510324,MANU,9
2019,510324,MRKT,6
2019,510324,STEM,6
2019,510324,TRAN,3
2019,510325,AAVC,1
2019,510325,BMA,2
2019,510325,INFO,2
2019,510325,MRKT,1
2019,510325,STEM,2
2019,510327,AGNR,51
2019,510327,ARCH,3
