year,graduation_year,agency_code,Status,subgroup,count,pct_enrolled
2019,2018,600426,ENROLL,MU7,13.0,0.7647058823999999
2019,2018,600426,ENROLL,WH7,104.0,0.5714285714
2019,2018,600439,ENROLL,BL7,1.0,
2019,2018,600443,ENROLL,AS7,4.0,
2019,2018,600443,ENROLL,BL7,22.0,0.8461538462
2019,2018,600443,ENROLL,HI7,10.0,0.5882352941
2019,2018,600443,ENROLL,MU7,2.0,
2019,2018,600443,ENROLL,PI7,2.0,
2019,2018,600443,ENROLL,WH7,55.0,0.8208955224
2019,2018,600445,ENROLL,AM7,0.0,
2019,2018,600445,ENROLL,AS7,29.0,0.7631578947
2019,2018,600445,ENROLL,BL7,271.0,0.5753715499000001
2019,2018,600445,ENROLL,HI7,21.0,0.42
2019,2018,600445,ENROLL,MU7,16.0,0.5925925926
2019,2018,600445,ENROLL,WH7,61.0,0.6703296703
2019,2018,600454,ENROLL,BL7,0.0,
2019,2018,600454,ENROLL,HI7,0.0,
2019,2018,600454,ENROLL,WH7,0.0,
2019,2018,600457,ENROLL,AM7,1.0,
2019,2018,600457,ENROLL,AS7,9.0,
2019,2018,600457,ENROLL,BL7,97.0,0.5
2019,2018,600457,ENROLL,HI7,33.0,0.308411215
2019,2018,600457,ENROLL,MU7,7.0,
2019,2018,600457,ENROLL,WH7,9.0,
2019,2018,600461,ENROLL,BL7,0.0,
2019,2018,600466,ENROLL,AM7,1.0,
2019,2018,600466,ENROLL,AS7,18.0,0.8181818181999999
2019,2018,600466,ENROLL,BL7,86.0,0.4858757062
2019,2018,600466,ENROLL,HI7,25.0,0.390625
2019,2018,600466,ENROLL,MU7,6.0,
2019,2018,600466,ENROLL,WH7,373.0,0.8634259259
2019,2018,600480,ENROLL,AM7,0.0,
2019,2018,600480,ENROLL,AS7,11.0,0.95
2019,2018,600480,ENROLL,BL7,175.0,0.6076388889
2019,2018,600480,ENROLL,HI7,24.0,0.43636363640000003
2019,2018,600480,ENROLL,MU7,5.0,
2019,2018,600480,ENROLL,WH7,59.0,0.7375
2019,2018,600482,ENROLL,AS7,4.0,
2019,2018,600482,ENROLL,BL7,40.0,0.7692307692
2019,2018,600482,ENROLL,HI7,5.0,
2019,2018,600482,ENROLL,MU7,3.0,
2019,2018,600482,ENROLL,WH7,39.0,0.7647058823999999
2019,2018,600496,ENROLL,AS7,12.0,0.75
2019,2018,600496,ENROLL,BL7,178.0,0.6716981132
2019,2018,600496,ENROLL,HI7,37.0,0.5
2019,2018,600496,ENROLL,MU7,3.0,
2019,2018,600496,ENROLL,WH7,8.0,
2019,2018,600498,ENROLL,BL7,11.0,0.4583333333
2019,2018,600498,ENROLL,HI7,1.0,
2019,2018,600498,ENROLL,WH7,2.0,
2019,2018,600499,ENROLL,AS7,1.0,
2019,2018,600499,ENROLL,BL7,6.0,
2019,2018,600499,ENROLL,HI7,4.0,
2019,2018,600499,ENROLL,MU7,1.0,
2019,2018,600499,ENROLL,WH7,24.0,0.4705882353
2019,2018,600508,ENROLL,AM7,1.0,
2019,2018,600508,ENROLL,AS7,51.0,0.9444444444
2019,2018,600508,ENROLL,BL7,38.0,0.8085106383
2019,2018,600508,ENROLL,HI7,18.0,0.6
2019,2018,600508,ENROLL,MU7,7.0,
2019,2018,600508,ENROLL,PI7,1.0,
2019,2018,600508,ENROLL,WH7,315.0,0.8898305084999999
2019,2018,600535,ENROLL,AS7,16.0,0.8888888889
2019,2018,600535,ENROLL,BL7,110.0,0.5789473684
2019,2018,600535,ENROLL,HI7,92.0,0.46464646460000003
2019,2018,600535,ENROLL,MU7,19.0,0.7916666667
2019,2018,600535,ENROLL,WH7,216.0,0.7714285714
2019,2018,600567,ENROLL,AS7,1.0,
2019,2018,600567,ENROLL,BL7,7.0,
2019,2018,600567,ENROLL,HI7,1.0,
2019,2018,600567,ENROLL,MU7,0.0,
2019,2018,600567,ENROLL,WH7,1.0,
2019,2018,600576,ENROLL,AM7,0.0,
2019,2018,600576,ENROLL,AS7,5.0,
2019,2018,600576,ENROLL,BL7,89.0,0.33969465649999997
2019,2018,600576,ENROLL,HI7,5.0,
2019,2018,600576,ENROLL,MU7,1.0,
2019,2018,600576,ENROLL,WH7,0.0,
2019,2018,600579,ENROLL,AM7,1.0,
2019,2018,600579,ENROLL,AS7,5.0,
2019,2018,600579,ENROLL,BL7,78.0,0.3023255814
2019,2018,600579,ENROLL,HI7,24.0,0.2857142857
2019,2018,600579,ENROLL,MU7,3.0,
2019,2018,600579,ENROLL,WH7,5.0,
2019,2018,600592,ENROLL,AS7,5.0,
2019,2018,600592,ENROLL,BL7,119.0,0.5107296136999999
2019,2018,600592,ENROLL,HI7,24.0,0.20689655170000001
2019,2018,600592,ENROLL,MU7,3.0,
2019,2018,600592,ENROLL,PI7,1.0,
2019,2018,600592,ENROLL,WH7,4.0,
2019,2018,600594,ENROLL,BL7,2.0,
2019,2018,600594,ENROLL,WH7,1.0,
2019,2018,60B000,ENROLL,BL7,18.0,0.6428571429
2019,2018,60B000,ENROLL,HI7,1.0,
2019,2018,60D000,ENROLL,AM7,1.0,
2019,2018,60D000,ENROLL,AS7,5.0,
2019,2018,60D000,ENROLL,BL7,13.0,0.7222222222
2019,2018,60D000,ENROLL,HI7,8.0,
2019,2018,60D000,ENROLL,MU7,3.0,
2019,2018,60D000,ENROLL,WH7,95.0,0.6597222222
2019,2018,60G000,ENROLL,AS7,2.0,
2019,2018,60G000,ENROLL,BL7,15.0,0.6
2019,2018,60G000,ENROLL,HI7,4.0,
2019,2018,60G000,ENROLL,MU7,2.0,
2019,2018,60G000,ENROLL,WH7,42.0,0.75
2019,2018,60I000,ENROLL,AS7,2.0,
2019,2018,60I000,ENROLL,BL7,5.0,
2019,2018,60I000,ENROLL,HI7,5.0,
2019,2018,60I000,ENROLL,MU7,5.0,
2019,2018,60I000,ENROLL,WH7,88.0,0.862745098
2019,2018,60K000,ENROLL,BL7,20.0,0.6896551724
2019,2018,60K000,ENROLL,HI7,1.0,
2019,2018,60K000,ENROLL,MU7,2.0,
2019,2018,60K000,ENROLL,WH7,7.0,
2019,2018,60V000,ENROLL,BL7,13.0,0.4814814815
2019,2018,60V000,ENROLL,HI7,0.0,
2019,2018,60V000,ENROLL,MU7,1.0,
2019,2018,610332,ENROLL,AS7,1.0,
2019,2018,610332,ENROLL,BL7,1.0,
2019,2018,610332,ENROLL,HI7,2.0,
2019,2018,610332,ENROLL,MU7,1.0,
2019,2018,610332,ENROLL,WH7,12.0,0.5454545454999999
2019,2018,610334,ENROLL,AS7,1.0,
2019,2018,610334,ENROLL,HI7,2.0,
2019,2018,610334,ENROLL,WH7,73.0,0.6293103447999999
2019,2018,620310,ENROLL,AS7,0.0,
2019,2018,620310,ENROLL,BL7,0.0,
2019,2018,620310,ENROLL,HI7,1.0,
2019,2018,620310,ENROLL,WH7,1.0,
2019,2018,620316,ENROLL,BL7,15.0,0.6
2019,2018,620316,ENROLL,HI7,30.0,0.3846153846
2019,2018,620316,ENROLL,MU7,0.0,
2019,2018,620316,ENROLL,WH7,26.0,0.6190476189999999
2019,2018,620340,ENROLL,AS7,2.0,
2019,2018,620340,ENROLL,BL7,19.0,0.46341463409999994
2019,2018,620340,ENROLL,HI7,6.0,
2019,2018,620340,ENROLL,MU7,1.0,
2019,2018,620340,ENROLL,WH7,35.0,0.546875
2019,2018,630330,ENROLL,BL7,4.0,
2019,2018,630330,ENROLL,HI7,1.0,
2019,2018,630330,ENROLL,MU7,0.0,
2019,2018,630330,ENROLL,WH7,5.0,
2019,2018,630332,ENROLL,BL7,5.0,
2019,2018,630332,ENROLL,HI7,18.0,0.4736842105
2019,2018,630332,ENROLL,MU7,1.0,
2019,2018,630332,ENROLL,WH7,76.0,0.7755102040999999
2019,2018,630336,ENROLL,AM7,3.0,
2019,2018,630336,ENROLL,AS7,7.0,
2019,2018,630336,ENROLL,BL7,50.0,0.5154639175
2019,2018,630336,ENROLL,HI7,25.0,0.5319148936
2019,2018,630336,ENROLL,MU7,11.0,0.6111111111
2019,2018,630336,ENROLL,PI7,1.0,
2019,2018,630336,ENROLL,WH7,274.0,0.8011695906
2019,2018,630360,ENROLL,AM7,2.0,
2019,2018,630360,ENROLL,AS7,2.0,
2019,2018,630360,ENROLL,BL7,25.0,0.625
2019,2018,630360,ENROLL,HI7,21.0,0.6363636364
2019,2018,630360,ENROLL,MU7,4.0,
2019,2018,630360,ENROLL,WH7,158.0,0.7117117117
2019,2018,640340,ENROLL,BL7,3.0,
2019,2018,640340,ENROLL,HI7,0.0,
2019,2018,640340,ENROLL,MU7,0.0,
2019,2018,640340,ENROLL,WH7,0.0,
2019,2018,640346,ENROLL,AM7,2.0,
2019,2018,640346,ENROLL,BL7,47.0,0.4086956522
2019,2018,640346,ENROLL,HI7,6.0,
2019,2018,640346,ENROLL,MU7,2.0,
2019,2018,640346,ENROLL,WH7,62.0,0.7654320988
2019,2018,640347,ENROLL,AM7,2.0,
2019,2018,640347,ENROLL,AS7,5.0,
2019,2018,640347,ENROLL,BL7,10.0,0.8333333333
2019,2018,640347,ENROLL,HI7,7.0,
2019,2018,640347,ENROLL,MU7,2.0,
2019,2018,640347,ENROLL,WH7,20.0,0.8
2019,2018,640350,ENROLL,AM7,2.0,
2019,2018,640350,ENROLL,AS7,4.0,
2019,2018,640350,ENROLL,BL7,68.0,0.5483870968
2019,2018,640350,ENROLL,HI7,5.0,
2019,2018,640350,ENROLL,MU7,4.0,
2019,2018,640350,ENROLL,WH7,77.0,0.6581196581000001
2019,2018,640361,ENROLL,AS7,3.0,
2019,2018,640361,ENROLL,BL7,80.0,0.44444444439999997
2019,2018,640361,ENROLL,HI7,8.0,
2019,2018,640361,ENROLL,MU7,9.0,
2019,2018,640361,ENROLL,PI7,0.0,
2019,2018,640361,ENROLL,WH7,38.0,0.8260869565000001
2019,2018,640364,ENROLL,AM7,1.0,
2019,2018,640364,ENROLL,AS7,2.0,
2019,2018,640364,ENROLL,BL7,31.0,0.5438596491
2019,2018,640364,ENROLL,HI7,36.0,0.48
2019,2018,640364,ENROLL,MU7,0.0,
2019,2018,640364,ENROLL,WH7,79.0,0.632
2019,2018,64A000,ENROLL,AM7,5.0,
2019,2018,64A000,ENROLL,BL7,33.0,0.6
2019,2018,64A000,ENROLL,HI7,0.0,
2019,2018,64A000,ENROLL,MU7,0.0,
2019,2018,64A000,ENROLL,WH7,4.0,
2019,2018,650326,ENROLL,AM7,1.0,
2019,2018,650326,ENROLL,AS7,7.0,
2019,2018,650326,ENROLL,BL7,65.0,0.5752212389
2019,2018,650326,ENROLL,HI7,20.0,0.5405405405
2019,2018,650326,ENROLL,MU7,8.0,
2019,2018,650326,ENROLL,WH7,261.0,0.7352112676000001
2019,2018,650327,ENROLL,AM7,1.0,
2019,2018,650327,ENROLL,AS7,1.0,
2019,2018,650327,ENROLL,BL7,32.0,0.6153846154
2019,2018,650327,ENROLL,HI7,19.0,0.475
2019,2018,650327,ENROLL,MU7,13.0,0.65
2019,2018,650327,ENROLL,PI7,0.0,
2019,2018,650327,ENROLL,WH7,235.0,0.6911764706
2019,2018,650340,ENROLL,AS7,2.0,
2019,2018,650340,ENROLL,BL7,6.0,
2019,2018,650340,ENROLL,HI7,7.0,
2019,2018,650340,ENROLL,MU7,1.0,
2019,2018,650340,ENROLL,WH7,34.0,0.8947368420999999
2019,2018,650342,ENROLL,AM7,1.0,
2019,2018,650342,ENROLL,AS7,9.0,
2019,2018,650342,ENROLL,BL7,32.0,0.5517241379
2019,2018,650342,ENROLL,HI7,21.0,0.6363636364
2019,2018,650342,ENROLL,MU7,10.0,0.9090909091
2019,2018,650342,ENROLL,WH7,293.0,0.7918918919
2019,2018,650352,ENROLL,AM7,0.0,
2019,2018,650352,ENROLL,AS7,1.0,
2019,2018,650352,ENROLL,BL7,63.0,0.4598540146
2019,2018,650352,ENROLL,HI7,15.0,0.3191489362
2019,2018,650352,ENROLL,MU7,6.0,
2019,2018,650352,ENROLL,WH7,140.0,0.773480663
2019,2018,650355,ENROLL,AS7,1.0,
2019,2018,650355,ENROLL,BL7,1.0,
2019,2018,650355,ENROLL,WH7,0.0,
2019,2018,650394,ENROLL,AS7,1.0,
2019,2018,650394,ENROLL,BL7,17.0,0.8947368420999999
2019,2018,650394,ENROLL,HI7,3.0,
2019,2018,650394,ENROLL,MU7,1.0,
2019,2018,650394,ENROLL,WH7,19.0,0.8636363636
2019,2018,660336,ENROLL,BL7,34.0,0.4146341463
2019,2018,660336,ENROLL,HI7,1.0,
2019,2018,660336,ENROLL,MU7,0.0,
2019,2018,660336,ENROLL,WH7,3.0,
2019,2018,660400,ENROLL,BL7,4.0,
2019,2018,66A000,ENROLL,AM7,1.0,
2019,2018,66A000,ENROLL,BL7,53.0,0.9137931034000001
2019,2018,66A000,ENROLL,HI7,2.0,
2019,2018,66A000,ENROLL,MU7,3.0,
2019,2018,66A000,ENROLL,WH7,4.0,
2019,2018,670320,ENROLL,AM7,1.0,
2019,2018,670320,ENROLL,AS7,2.0,
2019,2018,670320,ENROLL,BL7,11.0,0.5238095238
2019,2018,670320,ENROLL,HI7,13.0,0.8125
2019,2018,670320,ENROLL,MU7,4.0,
2019,2018,670320,ENROLL,PI7,1.0,
2019,2018,670320,ENROLL,WH7,91.0,0.5449101796
2019,2018,670324,ENROLL,AS7,5.0,
2019,2018,670324,ENROLL,BL7,32.0,0.3902439024
2019,2018,670324,ENROLL,HI7,25.0,0.641025641
2019,2018,670324,ENROLL,MU7,11.0,0.6111111111
2019,2018,670324,ENROLL,PI7,1.0,
2019,2018,670324,ENROLL,WH7,90.0,0.6766917293000001
2019,2018,670333,ENROLL,AS7,9.0,
2019,2018,670333,ENROLL,BL7,79.0,0.5939849624
2019,2018,670333,ENROLL,HI7,30.0,0.6
2019,2018,670333,ENROLL,MU7,14.0,0.6363636364
2019,2018,670333,ENROLL,PI7,4.0,
2019,2018,670333,ENROLL,WH7,43.0,0.5180722892
2019,2018,670340,ENROLL,AM7,0.0,
2019,2018,670340,ENROLL,AS7,2.0,
2019,2018,670340,ENROLL,BL7,15.0,0.5172413793
2019,2018,670340,ENROLL,HI7,15.0,0.5
2019,2018,670340,ENROLL,MU7,6.0,
2019,2018,670340,ENROLL,PI7,1.0,
2019,2018,670340,ENROLL,WH7,76.0,0.5241379310000001
2019,2018,670344,ENROLL,AM7,1.0,
2019,2018,670344,ENROLL,AS7,0.0,
2019,2018,670344,ENROLL,BL7,28.0,0.5283018868
2019,2018,670344,ENROLL,HI7,5.0,
2019,2018,670344,ENROLL,MU7,2.0,
2019,2018,670344,ENROLL,PI7,1.0,
2019,2018,670344,ENROLL,WH7,51.0,0.4553571429
2019,2018,670352,ENROLL,AS7,3.0,
2019,2018,670352,ENROLL,BL7,6.0,
2019,2018,670352,ENROLL,HI7,13.0,0.4814814815
2019,2018,670352,ENROLL,MU7,4.0,
2019,2018,670352,ENROLL,PI7,1.0,
2019,2018,670352,ENROLL,WH7,91.0,0.4595959596
2019,2018,670364,ENROLL,AM7,2.0,
2019,2018,670364,ENROLL,AS7,2.0,
2019,2018,670364,ENROLL,BL7,25.0,0.4385964912
2019,2018,670364,ENROLL,HI7,14.0,0.5833333333
2019,2018,670364,ENROLL,MU7,15.0,0.5357142857
2019,2018,670364,ENROLL,WH7,70.0,0.5035971223
2019,2018,680310,ENROLL,AS7,4.0,
2019,2018,680310,ENROLL,BL7,13.0,0.65
2019,2018,680310,ENROLL,HI7,26.0,0.4406779661
2019,2018,680310,ENROLL,MU7,4.0,
2019,2018,680310,ENROLL,WH7,115.0,0.7142857143000001
2019,2018,680332,ENROLL,AM7,0.0,
2019,2018,680332,ENROLL,AS7,1.0,
2019,2018,680332,ENROLL,BL7,28.0,0.6222222222
2019,2018,680332,ENROLL,HI7,18.0,0.4615384615
2019,2018,680332,ENROLL,MU7,5.0,
2019,2018,680332,ENROLL,WH7,135.0,0.6923076923
2019,2018,680335,ENROLL,BL7,0.0,
2019,2018,680335,ENROLL,HI7,1.0,
2019,2018,680335,ENROLL,MU7,0.0,
2019,2018,680335,ENROLL,WH7,0.0,
2019,2018,681305,ENROLL,AS7,14.0,0.875
2019,2018,681305,ENROLL,BL7,16.0,0.7619047619
2019,2018,681305,ENROLL,HI7,9.0,
2019,2018,681305,ENROLL,MU7,7.0,
2019,2018,681305,ENROLL,WH7,91.0,0.8053097345
2019,2018,681308,ENROLL,AM7,2.0,
2019,2018,681308,ENROLL,AS7,19.0,0.7307692308
2019,2018,681308,ENROLL,BL7,25.0,0.5952380952
2019,2018,681308,ENROLL,HI7,30.0,0.6976744186
2019,2018,681308,ENROLL,MU7,16.0,0.7272727273
2019,2018,681308,ENROLL,WH7,161.0,0.8518518519
2019,2018,681314,ENROLL,AM7,1.0,
2019,2018,681314,ENROLL,AS7,53.0,0.8688524590000001
2019,2018,681314,ENROLL,BL7,31.0,0.7380952381
2019,2018,681314,ENROLL,HI7,22.0,0.5238095238
2019,2018,681314,ENROLL,MU7,20.0,0.9090909091
2019,2018,681314,ENROLL,WH7,145.0,0.8895705520999999
2019,2018,681338,ENROLL,AM7,0.0,
2019,2018,681338,ENROLL,BL7,1.0,
2019,2018,681338,ENROLL,HI7,1.0,
2019,2018,681338,ENROLL,MU7,0.0,
2019,2018,681338,ENROLL,WH7,1.0,
2019,2018,690320,ENROLL,AM7,1.0,
2019,2018,690320,ENROLL,BL7,9.0,
2019,2018,690320,ENROLL,HI7,7.0,
2019,2018,690320,ENROLL,MU7,1.0,
2019,2018,690320,ENROLL,WH7,37.0,0.5606060606000001
2019,2018,69A000,ENROLL,BL7,0.0,
2019,2018,69A000,ENROLL,MU7,0.0,
2019,2018,69A000,ENROLL,WH7,11.0,0.3548387097
2019,2018,700317,ENROLL,AM7,1.0,
2019,2018,700317,ENROLL,AS7,4.0,
2019,2018,700317,ENROLL,BL7,53.0,0.5520833333
2019,2018,700317,ENROLL,HI7,4.0,
2019,2018,700317,ENROLL,MU7,4.0,
2019,2018,700317,ENROLL,WH7,53.0,0.6794871795
2019,2018,700319,ENROLL,AS7,5.0,
2019,2018,700319,ENROLL,BL7,43.0,0.5180722892
2019,2018,700319,ENROLL,HI7,3.0,
2019,2018,700319,ENROLL,MU7,2.0,
2019,2018,700319,ENROLL,PI7,2.0,
2019,2018,700319,ENROLL,WH7,41.0,0.5394736842
2019,2018,710321,ENROLL,AM7,0.0,
2019,2018,710321,ENROLL,BL7,12.0,0.3870967742
2019,2018,710321,ENROLL,HI7,19.0,0.5428571429
2019,2018,710321,ENROLL,MU7,7.0,
2019,2018,710321,ENROLL,WH7,52.0,0.5842696629
2019,2018,710326,ENROLL,BL7,27.0,0.45
2019,2018,710326,ENROLL,HI7,5.0,
2019,2018,710326,ENROLL,MU7,5.0,
2019,2018,710326,ENROLL,WH7,27.0,0.5094339622999999
2019,2018,710327,ENROLL,BL7,4.0,
2019,2018,710327,ENROLL,HI7,5.0,
2019,2018,710327,ENROLL,WH7,14.0,0.6666666667
2019,2018,710342,ENROLL,AM7,0.0,
2019,2018,710342,ENROLL,AS7,6.0,
2019,2018,710342,ENROLL,BL7,6.0,
2019,2018,710342,ENROLL,HI7,7.0,
2019,2018,710342,ENROLL,MU7,8.0,
2019,2018,710342,ENROLL,WH7,216.0,0.7346938776
2019,2018,720316,ENROLL,BL7,11.0,0.2820512821
2019,2018,720316,ENROLL,MU7,1.0,
2019,2018,720316,ENROLL,WH7,39.0,0.4875
2019,2018,730352,ENROLL,AM7,1.0,
2019,2018,730352,ENROLL,AS7,0.0,
2019,2018,730352,ENROLL,BL7,60.0,0.47244094490000005
2019,2018,730352,ENROLL,HI7,10.0,0.303030303
2019,2018,730352,ENROLL,MU7,6.0,
2019,2018,730352,ENROLL,WH7,82.0,0.5359477124
2019,2018,73B000,ENROLL,BL7,10.0,0.9090909091
2019,2018,73B000,ENROLL,HI7,1.0,
2019,2018,73B000,ENROLL,MU7,4.0,
2019,2018,73B000,ENROLL,WH7,55.0,0.7333333333
2019,2018,740309,ENROLL,BL7,35.0,0.546875
2019,2018,740309,ENROLL,HI7,12.0,0.48
2019,2018,740309,ENROLL,MU7,3.0,
2019,2018,740309,ENROLL,WH7,52.0,0.7647058823999999
2019,2018,740333,ENROLL,AM7,2.0,
2019,2018,740333,ENROLL,AS7,3.0,
2019,2018,740333,ENROLL,BL7,43.0,0.5180722892
2019,2018,740333,ENROLL,HI7,11.0,0.275
2019,2018,740333,ENROLL,MU7,3.0,
2019,2018,740333,ENROLL,WH7,195.0,0.7039711191
2019,2018,740344,ENROLL,BL7,46.0,0.47422680409999995
2019,2018,740344,ENROLL,HI7,3.0,
2019,2018,740344,ENROLL,MU7,0.0,
2019,2018,740344,ENROLL,PI7,1.0,
2019,2018,740344,ENROLL,WH7,37.0,0.7115384615000001
2019,2018,740366,ENROLL,AS7,7.0,
2019,2018,740366,ENROLL,BL7,93.0,0.5670731707
2019,2018,740366,ENROLL,HI7,14.0,0.6086956522
2019,2018,740366,ENROLL,MU7,8.0,
2019,2018,740366,ENROLL,WH7,94.0,0.8468468468000001
2019,2018,740374,ENROLL,BL7,55.0,0.5092592593
2019,2018,740374,ENROLL,HI7,20.0,0.4
2019,2018,740374,ENROLL,MU7,2.0,
2019,2018,740374,ENROLL,WH7,36.0,0.6923076923
2019,2018,740378,ENROLL,BL7,0.0,
2019,2018,740378,ENROLL,WH7,0.0,
2019,2018,740388,ENROLL,AM7,1.0,
2019,2018,740388,ENROLL,AS7,6.0,
2019,2018,740388,ENROLL,BL7,126.0,0.6146341463
2019,2018,740388,ENROLL,HI7,10.0,0.5263157895
2019,2018,740388,ENROLL,MU7,10.0,0.625
2019,2018,740388,ENROLL,PI7,0.0,
2019,2018,740388,ENROLL,WH7,97.0,0.7637795276
2019,2018,750317,ENROLL,BL7,1.0,
2019,2018,750317,ENROLL,MU7,0.0,
2019,2018,750317,ENROLL,WH7,8.0,
2019,2018,750318,ENROLL,BL7,2.0,
2019,2018,750318,ENROLL,HI7,9.0,
2019,2018,750318,ENROLL,MU7,3.0,
2019,2018,750318,ENROLL,WH7,91.0,0.6791044776
2019,2018,760318,ENROLL,AM7,0.0,
2019,2018,760318,ENROLL,BL7,9.0,
2019,2018,760318,ENROLL,HI7,25.0,0.5555555556
2019,2018,760318,ENROLL,MU7,6.0,
2019,2018,760318,ENROLL,WH7,61.0,0.5922330097
2019,2018,760339,ENROLL,AM7,1.0,
2019,2018,760339,ENROLL,BL7,5.0,
2019,2018,760339,ENROLL,HI7,11.0,0.6470588235
2019,2018,760339,ENROLL,MU7,5.0,
2019,2018,760339,ENROLL,WH7,90.0,0.6569343066
2019,2018,760348,ENROLL,AM7,2.0,
2019,2018,760348,ENROLL,AS7,2.0,
2019,2018,760348,ENROLL,BL7,4.0,
2019,2018,760348,ENROLL,HI7,19.0,0.3958333333
2019,2018,760348,ENROLL,MU7,1.0,
2019,2018,760348,ENROLL,WH7,74.0,0.45962732920000005
2019,2018,760354,ENROLL,AM7,2.0,
2019,2018,760354,ENROLL,AS7,2.0,
2019,2018,760354,ENROLL,BL7,1.0,
2019,2018,760354,ENROLL,HI7,9.0,
2019,2018,760354,ENROLL,MU7,2.0,
2019,2018,760354,ENROLL,WH7,43.0,0.7049180328
2019,2018,760358,ENROLL,AS7,1.0,
2019,2018,760358,ENROLL,HI7,18.0,0.38297872340000005
2019,2018,760358,ENROLL,MU7,1.0,
2019,2018,760358,ENROLL,WH7,95.0,0.5080213903999999
2019,2018,760380,ENROLL,AM7,1.0,
2019,2018,760380,ENROLL,AS7,9.0,
2019,2018,760380,ENROLL,BL7,4.0,
2019,2018,760380,ENROLL,HI7,10.0,0.5882352941
2019,2018,760380,ENROLL,MU7,2.0,
2019,2018,760380,ENROLL,WH7,77.0,0.5703703703999999
2019,2018,760388,ENROLL,AM7,0.0,
2019,2018,760388,ENROLL,AS7,4.0,
2019,2018,760388,ENROLL,BL7,1.0,
2019,2018,760388,ENROLL,HI7,4.0,
2019,2018,760388,ENROLL,MU7,2.0,
2019,2018,760388,ENROLL,WH7,96.0,0.5962732919
2019,2018,761304,ENROLL,AS7,7.0,
2019,2018,761304,ENROLL,BL7,28.0,0.5957446809
2019,2018,761304,ENROLL,HI7,53.0,0.38970588240000004
2019,2018,761304,ENROLL,MU7,4.0,
2019,2018,761304,ENROLL,WH7,82.0,0.6612903226
2019,2018,76A000,ENROLL,AM7,1.0,
2019,2018,76A000,ENROLL,BL7,1.0,
2019,2018,76A000,ENROLL,HI7,1.0,
2019,2018,76A000,ENROLL,WH7,68.0,0.6181818182
2019,2018,770342,ENROLL,AS7,0.0,
2019,2018,770342,ENROLL,BL7,1.0,
2019,2018,770342,ENROLL,WH7,0.0,
2019,2018,770348,ENROLL,AM7,10.0,0.5555555556
2019,2018,770348,ENROLL,AS7,1.0,
2019,2018,770348,ENROLL,BL7,77.0,0.44508670520000004
2019,2018,770348,ENROLL,HI7,15.0,0.44117647060000004
2019,2018,770348,ENROLL,MU7,5.0,
2019,2018,770348,ENROLL,WH7,99.0,0.5963855422
2019,2018,770349,ENROLL,AM7,4.0,
2019,2018,770349,ENROLL,AS7,1.0,
2019,2018,770349,ENROLL,BL7,12.0,0.9230769231
2019,2018,770349,ENROLL,HI7,3.0,
2019,2018,770349,ENROLL,WH7,27.0,0.7297297296999999
2019,2018,780325,ENROLL,AM7,20.0,0.3703703704
2019,2018,780325,ENROLL,AS7,1.0,
2019,2018,780325,ENROLL,BL7,28.0,0.41791044780000003
2019,2018,780325,ENROLL,HI7,2.0,
2019,2018,780325,ENROLL,MU7,4.0,
2019,2018,780325,ENROLL,PI7,0.0,
2019,2018,780325,ENROLL,WH7,15.0,0.5357142857
2019,2018,780342,ENROLL,AM7,51.0,0.425
2019,2018,780342,ENROLL,AS7,3.0,
2019,2018,780342,ENROLL,BL7,54.0,0.3085714286
2019,2018,780342,ENROLL,HI7,8.0,
2019,2018,780342,ENROLL,MU7,11.0,0.4782608696
2019,2018,780342,ENROLL,PI7,1.0,
2019,2018,780342,ENROLL,WH7,68.0,0.5862068965999999
2019,2018,780385,ENROLL,AM7,6.0,
2019,2018,780385,ENROLL,BL7,5.0,
2019,2018,780385,ENROLL,HI7,5.0,
2019,2018,780385,ENROLL,MU7,1.0,
2019,2018,780385,ENROLL,WH7,2.0,
2019,2018,780391,ENROLL,AM7,33.0,0.44594594590000003
2019,2018,780391,ENROLL,BL7,21.0,0.525
2019,2018,780391,ENROLL,HI7,11.0,0.2340425532
2019,2018,780391,ENROLL,MU7,2.0,
2019,2018,780391,ENROLL,WH7,4.0,
2019,2018,780401,ENROLL,AM7,12.0,0.3157894737
2019,2018,780401,ENROLL,AS7,1.0,
2019,2018,780401,ENROLL,BL7,22.0,0.4
2019,2018,780401,ENROLL,HI7,9.0,
2019,2018,780401,ENROLL,MU7,4.0,
2019,2018,780401,ENROLL,WH7,24.0,0.4615384615
2019,2018,780402,ENROLL,AM7,27.0,0.3552631579
2019,2018,780402,ENROLL,BL7,14.0,0.4516129032
2019,2018,780402,ENROLL,HI7,1.0,
2019,2018,780402,ENROLL,MU7,1.0,
2019,2018,780402,ENROLL,WH7,2.0,
2019,2018,780420,ENROLL,AM7,168.0,0.4432717678
2019,2018,780420,ENROLL,BL7,9.0,
2019,2018,780420,ENROLL,HI7,3.0,
2019,2018,780420,ENROLL,MU7,0.0,
2019,2018,780420,ENROLL,WH7,1.0,
2019,2018,790314,ENROLL,AM7,1.0,
2019,2018,790314,ENROLL,BL7,19.0,0.6129032258
2019,2018,790314,ENROLL,HI7,11.0,0.2972972973
2019,2018,790314,ENROLL,MU7,12.0,0.75
2019,2018,790314,ENROLL,WH7,70.0,0.4964539007
2019,2018,790354,ENROLL,AS7,3.0,
2019,2018,790354,ENROLL,BL7,27.0,0.6
