year,agency_code,subgroup,Count,count_masked,den,den_masked,pct,pct_masked,masking
2019,010303,ALL,1,1,223,223,0.0044,0.0044,
2019,010304,ALL,48,48,605,605,0.0793,0.0793,
2019,010308,ALL,85,85,613,613,0.1386,0.1386,
2019,010310,ALL,200,200,758,758,0.2638,0.2638,
2019,010312,ALL,111,111,734,734,0.1512,0.1512,
2019,010320,ALL,44,44,370,370,0.1189,0.1189,
2019,010324,ALL,348,348,1191,1191,0.2921,0.2921,
2019,010326,ALL,152,152,592,592,0.2567,0.2567,
2019,010328,ALL,60,60,536,536,0.1119,0.1119,
2019,010340,ALL,105,105,727,727,0.1444,0.1444,
2019,010346,ALL,54,54,377,377,0.1432,0.1432,
2019,010347,ALL,97,97,609,609,0.1592,0.1592,
2019,010348,ALL,253,253,734,734,0.3446,0.3446,
2019,010350,ALL,195,195,701,701,0.2781,0.2781,
2019,010351,ALL,94,94,462,462,0.2034,0.2034,
2019,010353,ALL,156,156,676,676,0.2307,0.2307,
2019,010354,ALL,112,112,621,621,0.1803,0.1803,
2019,010357,ALL,88,88,480,480,0.1833,0.1833,
2019,010358,ALL,118,118,590,590,0.2,0.2,
2019,010360,ALL,455,455,932,932,0.4881,0.4881,
2019,010362,ALL,53,53,521,521,0.1017,0.1017,
2019,010364,ALL,70,70,353,353,0.1983,0.1983,
2019,010372,ALL,82,82,315,315,0.2603,0.2603,
2019,010374,ALL,59,59,561,561,0.1051,0.1051,
2019,010378,ALL,52,52,91,91,0.5714,0.5714,
2019,010380,ALL,103,103,569,569,0.18100000000000002,0.18100000000000002,
2019,010384,ALL,80,80,639,639,0.1251,0.1251,
2019,010388,ALL,467,467,1400,1400,0.3335,0.3335,
2019,010390,ALL,129,129,718,718,0.1796,0.1796,
2019,010392,ALL,48,48,276,276,0.1739,0.1739,
2019,010394,ALL,127,127,931,931,0.1364,0.1364,
2019,010396,ALL,471,471,1139,1139,0.4135,0.4135,
2019,010400,ALL,279,279,1118,1118,0.2495,0.2495,
2019,010403,ALL,172,172,832,832,0.2067,0.2067,
2019,010406,ALL,88,88,585,585,0.1504,0.1504,
2019,020302,ALL,207,207,1190,1190,0.1739,0.1739,
2019,020303,ALL,3,3,186,186,0.0161,0.0161,
2019,020304,ALL,25,25,448,448,0.0558,0.0558,
2019,020306,ALL,22,22,609,609,0.0361,0.0361,
2019,020308,ALL,11,11,283,283,0.0388,0.0388,
2019,020316,ALL,43,43,469,469,0.0916,0.0916,
2019,020320,ALL,18,18,242,242,0.0743,0.0743,
2019,020324,ALL,6,6,221,221,0.0271,0.0271,
2019,020328,ALL,28,28,246,246,0.1138,0.1138,
2019,020330,ALL,19,19,574,574,0.0331,0.0331,
2019,020332,ALL,32,32,278,278,0.1151,0.1151,
2019,030304,ALL,65,65,419,419,0.1551,0.1551,
2019,030308,ALL,19,19,209,209,0.0909,0.0909,
2019,030316,ALL,25,25,163,163,0.1533,0.1533,
2019,030320,ALL,87,87,541,541,0.1608,0.1608,
2019,040304,ALL,27,27,231,231,0.1168,0.1168,
2019,040305,ALL,45,45,36,36,1.25,1.25,
2019,040306,ALL,343,343,690,690,0.4971,0.4971,
2019,040308,ALL,29,29,173,173,0.1676,0.1676,
2019,040309,ALL,221,221,687,687,0.3216,0.3216,
2019,040311,ALL,86,86,313,313,0.2747,0.2747,
2019,040316,ALL,70,70,244,244,0.2868,0.2868,
2019,040324,ALL,59,59,189,189,0.3121,0.3121,
2019,040328,ALL,84,84,416,416,0.2019,0.2019,
2019,040330,ALL,42,42,169,169,0.2485,0.2485,
2019,050302,ALL,103,103,845,845,0.1218,0.1218,
2019,050305,ALL,83,83,473,473,0.1754,0.1754,
2019,050310,ALL,56,56,472,472,0.1186,0.1186,
2019,050330,ALL,63,63,548,548,0.1149,0.1149,
2019,050335,ALL,128,128,548,548,0.2335,0.2335,
2019,060302,ALL,79,79,418,418,0.1889,0.1889,
2019,060304,ALL,23,23,160,160,0.1437,0.1437,
2019,060310,ALL,29,29,186,186,0.1559,0.1559,
2019,060316,ALL,1,1,202,202,0.0049,0.0049,
2019,060318,ALL,28,28,264,264,0.106,0.106,
2019,060322,ALL,45,45,193,193,0.2331,0.2331,
2019,060328,ALL,47,47,223,223,0.2107,0.2107,
2019,060332,ALL,27,27,112,112,0.24100000000000002,0.24100000000000002,
2019,060334,ALL,16,16,16,16,1.0,1.0,
2019,060700,ALL,7,7,85,85,0.0823,0.0823,
2019,060701,ALL,4,4,51,51,0.0784,0.0784,
2019,070302,ALL,100,100,509,509,0.1964,0.1964,
2019,070308,ALL,93,93,577,577,0.1611,0.1611,
2019,070310,ALL,70,70,67,67,1.0447,1.0447,
2019,070311,ALL,2,2,267,267,0.0074,0.0074,
2019,070325,ALL,78,78,409,409,0.1907,0.1907,
2019,070326,ALL,69,69,494,494,0.1396,0.1396,
2019,070327,ALL,61,61,524,524,0.1164,0.1164,
2019,070328,ALL,63,63,506,506,0.1245,0.1245,
2019,070329,ALL,77,77,422,422,0.1824,0.1824,
2019,070330,ALL,65,65,394,394,0.1649,0.1649,
2019,070338,ALL,124,124,782,782,0.1585,0.1585,
2019,070339,ALL,94,94,399,399,0.2355,0.2355,
2019,070340,ALL,28,28,161,161,0.1739,0.1739,
2019,070342,ALL,160,160,859,859,0.1862,0.1862,
2019,080311,ALL,4,4,172,172,0.0232,0.0232,
2019,080312,ALL,190,190,503,503,0.3777,0.3777,
2019,080314,ALL,86,86,483,483,0.17800000000000002,0.17800000000000002,
2019,080348,ALL,22,22,129,129,0.1705,0.1705,
2019,080356,ALL,45,45,238,238,0.18899999999999997,0.18899999999999997,
2019,080360,ALL,25,25,180,180,0.1388,0.1388,
2019,080362,ALL,59,59,373,373,0.1581,0.1581,
2019,090315,ALL,55,55,293,293,0.1877,0.1877,
2019,090317,ALL,74,74,355,355,0.2084,0.2084,
2019,090318,ALL,54,54,194,194,0.2783,0.2783,
2019,090320,ALL,49,49,251,251,0.1952,0.1952,
2019,090324,ALL,23,23,224,224,0.1026,0.1026,
2019,090328,ALL,22,22,63,63,0.3492,0.3492,
2019,090330,ALL,93,93,633,633,0.1469,0.1469,
2019,090332,ALL,77,77,412,412,0.1868,0.1868,
2019,090333,ALL,120,120,465,465,0.258,0.258,
2019,090352,ALL,19,19,152,152,0.125,0.125,
2019,090365,ALL,52,52,348,348,0.1494,0.1494,
2019,090368,ALL,87,87,681,681,0.1277,0.1277,
2019,090376,ALL,1,1,49,49,0.0204,0.0204,
2019,100302,ALL,86,86,858,858,0.1002,0.1002,
2019,100304,ALL,93,93,421,421,0.2209,0.2209,
2019,100307,ALL,6,6,371,371,0.0161,0.0161,
2019,100308,ALL,43,43,84,84,0.5119,0.5119,
2019,100309,ALL,136,136,505,505,0.2693,0.2693,
2019,100310,ALL,45,45,456,456,0.0986,0.0986,
2019,100316,ALL,195,195,939,939,0.2076,0.2076,
2019,100320,ALL,116,116,595,595,0.1949,0.1949,
2019,100326,ALL,360,360,1083,1083,0.3324,0.3324,
2019,100332,ALL,21,21,638,638,0.0329,0.0329,
2019,100334,ALL,264,264,1009,1009,0.2616,0.2616,
2019,100335,ALL,178,178,751,751,0.237,0.237,
2019,100336,ALL,91,91,564,564,0.1613,0.1613,
2019,100338,ALL,152,152,575,575,0.2643,0.2643,
2019,100339,ALL,74,74,554,554,0.1335,0.1335,
2019,100340,ALL,51,51,599,599,0.0851,0.0851,
2019,100342,ALL,80,80,493,493,0.1622,0.1622,
2019,100344,ALL,17,17,506,506,0.0335,0.0335,
2019,100348,ALL,549,549,1382,1382,0.3972,0.3972,
2019,110303,ALL,141,141,124,124,1.137,1.137,
2019,110304,ALL,164,164,1197,1197,0.13699999999999998,0.13699999999999998,
2019,110306,ALL,56,56,523,523,0.107,0.107,
2019,110308,ALL,29,29,163,163,0.1779,0.1779,
2019,110318,ALL,27,27,203,203,0.133,0.133,
2019,110320,ALL,54,54,408,408,0.1323,0.1323,
2019,110322,ALL,15,15,268,268,0.0559,0.0559,
2019,110323,ALL,28,28,50,50,0.56,0.56,
2019,110324,ALL,48,48,422,422,0.1137,0.1137,
2019,110326,ALL,61,61,567,567,0.1075,0.1075,
2019,110332,ALL,37,37,297,297,0.1245,0.1245,
2019,110336,ALL,90,90,726,726,0.1239,0.1239,
2019,110338,ALL,78,78,534,534,0.146,0.146,
2019,110340,ALL,171,171,1117,1117,0.153,0.153,
2019,110342,ALL,117,117,708,708,0.1652,0.1652,
2019,110348,ALL,50,50,336,336,0.1488,0.1488,
2019,110352,ALL,122,122,1042,1042,0.11699999999999999,0.11699999999999999,
2019,110356,ALL,60,60,728,728,0.0824,0.0824,
2019,110366,ALL,56,56,554,554,0.10099999999999999,0.10099999999999999,
2019,110368,ALL,28,28,390,390,0.0717,0.0717,
2019,110370,ALL,38,38,402,402,0.0945,0.0945,
2019,110372,ALL,51,51,248,248,0.2056,0.2056,
2019,110379,ALL,83,83,552,552,0.1503,0.1503,
2019,110380,ALL,168,168,1017,1017,0.1651,0.1651,
2019,110381,ALL,68,68,583,583,0.1166,0.1166,
2019,110382,ALL,47,47,567,567,0.0828,0.0828,
2019,110384,ALL,53,53,437,437,0.1212,0.1212,
2019,110388,ALL,12,12,168,168,0.0714,0.0714,
2019,110401,ALL,88,88,583,583,0.1509,0.1509,
2019,110408,ALL,62,62,554,554,0.1119,0.1119,
2019,110410,ALL,79,79,551,551,0.1433,0.1433,
2019,110412,ALL,60,60,450,450,0.1333,0.1333,
2019,110416,ALL,226,226,1451,1451,0.1557,0.1557,
2019,110420,ALL,87,87,583,583,0.1492,0.1492,
2019,110422,ALL,91,91,739,739,0.1231,0.1231,
2019,110425,ALL,66,66,669,669,0.0986,0.0986,
2019,110432,ALL,20,20,230,230,0.0869,0.0869,
2019,110436,ALL,77,77,568,568,0.1355,0.1355,
2019,110444,ALL,14,14,130,130,0.1076,0.1076,
2019,110450,ALL,75,75,743,743,0.1009,0.1009,
2019,110451,ALL,123,123,731,731,0.1682,0.1682,
2019,110500,ALL,25,25,383,383,0.0652,0.0652,
2019,111302,ALL,249,249,967,967,0.2574,0.2574,
2019,111304,ALL,45,45,300,300,0.15,0.15,
2019,111306,ALL,36,36,450,450,0.08,0.08,
2019,111307,ALL,18,18,77,77,0.2337,0.2337,
2019,111312,ALL,56,56,436,436,0.1284,0.1284,
2019,111332,ALL,31,31,428,428,0.0724,0.0724,
2019,111356,ALL,116,116,743,743,0.1561,0.1561,
2019,111360,ALL,38,38,394,394,0.0964,0.0964,
2019,111369,ALL,16,16,146,146,0.1095,0.1095,
2019,111700,ALL,22,22,340,340,0.0647,0.0647,
2019,120308,ALL,110,110,101,101,1.0891,1.0891,
2019,120312,ALL,41,41,417,417,0.0983,0.0983,
2019,120314,ALL,140,140,852,852,0.1643,0.1643,
2019,120315,ALL,56,56,663,663,0.0844,0.0844,
2019,120316,ALL,13,13,288,288,0.0451,0.0451,
2019,120318,ALL,197,197,1138,1138,0.1731,0.1731,
2019,120320,ALL,25,25,308,308,0.0811,0.0811,
2019,120324,ALL,29,29,350,350,0.0828,0.0828,
2019,120334,ALL,30,30,532,532,0.0563,0.0563,
2019,120338,ALL,29,29,345,345,0.084,0.084,
2019,120340,ALL,19,19,255,255,0.0745,0.0745,
2019,120344,ALL,24,24,289,289,0.083,0.083,
2019,120346,ALL,81,81,604,604,0.1341,0.1341,
2019,120350,ALL,32,32,527,527,0.0607,0.0607,
2019,120352,ALL,22,22,76,76,0.2894,0.2894,
2019,120354,ALL,64,64,577,577,0.1109,0.1109,
2019,120360,ALL,10,10,283,283,0.0353,0.0353,
2019,120364,ALL,32,32,390,390,0.08199999999999999,0.08199999999999999,
2019,120368,ALL,36,36,445,445,0.0808,0.0808,
2019,120370,ALL,71,71,810,810,0.0876,0.0876,
2019,120374,ALL,31,31,427,427,0.0725,0.0725,
2019,120376,ALL,37,37,548,548,0.0675,0.0675,
2019,120380,ALL,32,32,541,541,0.0591,0.0591,
2019,120386,ALL,32,32,386,386,0.0829,0.0829,
2019,120390,ALL,40,40,530,530,0.0754,0.0754,
2019,130304,ALL,116,116,873,873,0.1328,0.1328,
2019,130307,ALL,193,193,1852,1852,0.1042,0.1042,
2019,130308,ALL,46,46,583,583,0.0789,0.0789,
2019,130309,ALL,30,30,371,371,0.0808,0.0808,
2019,130310,ALL,252,252,1600,1600,0.1575,0.1575,
2019,130311,ALL,32,32,446,446,0.0717,0.0717,
2019,130312,ALL,45,45,1072,1072,0.0419,0.0419,
2019,130313,ALL,42,42,848,848,0.0495,0.0495,
2019,130314,ALL,317,317,1196,1196,0.265,0.265,
2019,130315,ALL,76,76,730,730,0.1041,0.1041,
2019,130316,ALL,331,331,1229,1229,0.2693,0.2693,
2019,130317,ALL,99,99,111,111,0.8918,0.8918,
2019,130318,ALL,30,30,1050,1050,0.0285,0.0285,
2019,130319,ALL,21,21,1051,1051,0.0199,0.0199,
2019,130320,ALL,31,31,1427,1427,0.0217,0.0217,
2019,130321,ALL,66,66,785,785,0.084,0.084,
2019,130322,ALL,58,58,665,665,0.0872,0.0872,
2019,130323,ALL,32,32,696,696,0.0459,0.0459,
2019,130324,ALL,194,194,840,840,0.2309,0.2309,
2019,130325,ALL,76,76,680,680,0.1117,0.1117,
2019,130326,ALL,270,270,1273,1273,0.212,0.212,
2019,130327,ALL,40,40,916,916,0.0436,0.0436,
2019,130328,ALL,36,36,311,311,0.1157,0.1157,
2019,130329,ALL,65,65,778,778,0.0835,0.0835,
2019,130330,ALL,21,21,334,334,0.0628,0.0628,
2019,130331,ALL,61,61,885,885,0.0689,0.0689,
2019,130332,ALL,173,173,1682,1682,0.1028,0.1028,
2019,130333,ALL,44,44,104,104,0.423,0.423,
2019,130336,ALL,52,52,717,717,0.0725,0.0725,
2019,130337,ALL,37,37,804,804,0.046,0.046,
2019,130338,ALL,86,86,1073,1073,0.0801,0.0801,
2019,130340,ALL,86,86,765,765,0.1124,0.1124,
2019,130342,ALL,88,88,719,719,0.1223,0.1223,
2019,130344,ALL,92,92,586,586,0.1569,0.1569,
2019,130345,ALL,77,77,1116,1116,0.0689,0.0689,
2019,130346,ALL,33,33,1286,1286,0.0256,0.0256,
2019,130349,ALL,1,1,176,176,0.0056,0.0056,
2019,130350,ALL,29,29,238,238,0.1218,0.1218,
2019,130355,ALL,138,138,1081,1081,0.1276,0.1276,
2019,132304,ALL,462,462,1567,1567,0.2948,0.2948,
2019,132308,ALL,57,57,516,516,0.1104,0.1104,
2019,132312,ALL,52,52,376,376,0.1382,0.1382,
2019,132314,ALL,74,74,543,543,0.1362,0.1362,
2019,132328,ALL,74,74,442,442,0.1674,0.1674,
2019,132330,ALL,332,332,1301,1301,0.2551,0.2551,
2019,132332,ALL,40,40,329,329,0.1215,0.1215,
2019,132336,ALL,38,38,295,295,0.1288,0.1288,
2019,140304,ALL,50,50,357,357,0.14,0.14,
2019,140305,ALL,20,20,226,226,0.0884,0.0884,
2019,140306,ALL,54,54,65,65,0.8307,0.8307,
2019,140307,ALL,14,14,34,34,0.4117,0.4117,
2019,140308,ALL,31,31,344,344,0.0901,0.0901,
2019,140309,ALL,20,20,393,393,0.0508,0.0508,
2019,140312,ALL,57,57,492,492,0.1158,0.1158,
2019,140316,ALL,58,58,432,432,0.1342,0.1342,
2019,140324,ALL,50,50,502,502,0.0996,0.0996,
2019,140332,ALL,135,135,576,576,0.2343,0.2343,
2019,140336,ALL,86,86,577,577,0.149,0.149,
2019,140340,ALL,90,90,598,598,0.1505,0.1505,
2019,140344,ALL,30,30,239,239,0.1255,0.1255,
2019,140348,ALL,200,200,845,845,0.2366,0.2366,
2019,140352,ALL,93,93,685,685,0.1357,0.1357,
2019,140356,ALL,107,107,676,676,0.1582,0.1582,
2019,140360,ALL,11,11,164,164,0.067,0.067,
2019,140368,ALL,90,90,555,555,0.1621,0.1621,
2019,140372,ALL,46,46,384,384,0.1197,0.1197,
2019,140376,ALL,24,24,119,119,0.2016,0.2016,
2019,140384,ALL,50,50,326,326,0.1533,0.1533,
2019,140386,ALL,360,360,1376,1376,0.2616,0.2616,
2019,140388,ALL,36,36,140,140,0.2571,0.2571,
2019,140390,ALL,200,200,710,710,0.2816,0.2816,
2019,140392,ALL,26,26,138,138,0.1884,0.1884,
2019,140396,ALL,48,48,283,283,0.1696,0.1696,
2019,150304,ALL,68,68,417,417,0.163,0.163,
2019,150308,ALL,70,70,532,532,0.1315,0.1315,
2019,150310,ALL,62,62,420,420,0.1476,0.1476,
2019,150312,ALL,32,32,305,305,0.1049,0.1049,
2019,150350,ALL,1,1,180,180,0.0055,0.0055,
2019,160304,ALL,10,10,77,77,0.1298,0.1298,
2019,160306,ALL,38,38,424,424,0.0896,0.0896,
2019,160308,ALL,67,67,440,440,0.1522,0.1522,
2019,160309,ALL,20,20,18,18,1.1111,1.1111,
2019,160310,ALL,43,43,276,276,0.1557,0.1557,
2019,160311,ALL,82,82,667,667,0.1229,0.1229,
2019,160313,ALL,112,112,501,501,0.2235,0.2235,
2019,160314,ALL,177,177,811,811,0.2182,0.2182,
2019,160316,ALL,19,19,99,99,0.1919,0.1919,
2019,160317,ALL,23,23,251,251,0.0916,0.0916,
2019,160318,ALL,65,65,517,517,0.1257,0.1257,
2019,160322,ALL,77,77,568,568,0.1355,0.1355,
2019,160324,ALL,96,96,710,710,0.1352,0.1352,
2019,160326,ALL,53,53,404,404,0.1311,0.1311,
2019,160332,ALL,63,63,283,283,0.2226,0.2226,
2019,160343,ALL,7,7,49,49,0.1428,0.1428,
2019,160344,ALL,262,262,1084,1084,0.2416,0.2416,
2019,160352,ALL,47,47,807,807,0.0582,0.0582,
2019,170316,ALL,201,201,734,734,0.2738,0.2738,
2019,170334,ALL,94,94,348,348,0.2701,0.2701,
2019,170338,ALL,179,179,575,575,0.3113,0.3113,
2019,170339,ALL,63,63,323,323,0.195,0.195,
2019,170342,ALL,61,61,273,273,0.2234,0.2234,
2019,170344,ALL,35,35,172,172,0.2034,0.2034,
2019,180302,ALL,102,102,671,671,0.152,0.152,
2019,180304,ALL,82,82,675,675,0.1214,0.1214,
2019,180308,ALL,132,132,832,832,0.1586,0.1586,
2019,180312,ALL,38,38,309,309,0.1229,0.1229,
2019,180316,ALL,79,79,593,593,0.1332,0.1332,
2019,180320,ALL,167,167,834,834,0.2002,0.2002,
2019,180324,ALL,63,63,429,429,0.1468,0.1468,
2019,180325,ALL,3,3,409,409,0.0073,0.0073,
2019,180326,ALL,34,34,458,458,0.0742,0.0742,
2019,180332,ALL,61,61,407,407,0.1498,0.1498,
2019,180336,ALL,47,47,518,518,0.0907,0.0907,
2019,180340,ALL,125,125,871,871,0.1435,0.1435,
2019,180342,ALL,58,58,512,512,0.1132,0.1132,
2019,180343,ALL,38,38,499,499,0.0761,0.0761,
2019,180344,ALL,57,57,488,488,0.1168,0.1168,
2019,180346,ALL,54,54,472,472,0.1144,0.1144,
2019,180348,ALL,231,231,816,816,0.28300000000000003,0.28300000000000003,
2019,180352,ALL,90,90,402,402,0.2238,0.2238,
2019,180356,ALL,44,44,706,706,0.0623,0.0623,
2019,180360,ALL,48,48,544,544,0.0882,0.0882,
2019,180364,ALL,77,77,492,492,0.1565,0.1565,
2019,180368,ALL,56,56,510,510,0.1098,0.1098,
2019,180372,ALL,94,94,645,645,0.1457,0.1457,
2019,180376,ALL,274,274,1134,1134,0.2416,0.2416,
2019,180379,ALL,67,67,538,538,0.1245,0.1245,
2019,180380,ALL,57,57,522,522,0.1091,0.1091,
2019,180388,ALL,57,57,424,424,0.1344,0.1344,
2019,181312,ALL,89,89,575,575,0.1547,0.1547,
2019,181316,ALL,72,72,448,448,0.1607,0.1607,
2019,181318,ALL,37,37,143,143,0.2587,0.2587,
2019,181322,ALL,346,346,1016,1016,0.3405,0.3405,
2019,181326,ALL,51,51,387,387,0.1317,0.1317,
2019,181332,ALL,53,53,322,322,0.1645,0.1645,
2019,181336,ALL,24,24,348,348,0.0689,0.0689,
2019,181342,ALL,63,63,319,319,0.1974,0.1974,
2019,181344,ALL,67,67,484,484,0.1384,0.1384,
2019,182304,ALL,34,34,61,61,0.5573,0.5573,
2019,182316,ALL,211,211,684,684,0.3084,0.3084,
2019,182321,ALL,111,111,686,686,0.1618,0.1618,
2019,182322,ALL,22,22,442,442,0.0497,0.0497,
2019,182324,ALL,43,43,368,368,0.1168,0.1168,
2019,182328,ALL,46,46,482,482,0.0954,0.0954,
2019,182700,ALL,36,36,216,216,0.1666,0.1666,
2019,190304,ALL,13,13,178,178,0.073,0.073,
2019,190308,ALL,28,28,315,315,0.0888,0.0888,
2019,190310,ALL,11,11,13,13,0.8461,0.8461,
2019,190312,ALL,51,51,602,602,0.0847,0.0847,
2019,190316,ALL,52,52,404,404,0.1287,0.1287,
2019,190328,ALL,52,52,463,463,0.1123,0.1123,
2019,190332,ALL,31,31,250,250,0.124,0.124,
2019,190336,ALL,117,117,819,819,0.1428,0.1428,
2019,190339,ALL,51,51,689,689,0.07400000000000001,0.07400000000000001,
2019,190340,ALL,29,29,273,273,0.1062,0.1062,
2019,190341,ALL,39,39,564,564,0.0691,0.0691,
2019,190342,ALL,216,216,1372,1372,0.1574,0.1574,
2019,190346,ALL,71,71,806,806,0.08800000000000001,0.08800000000000001,
2019,190348,ALL,39,39,496,496,0.0786,0.0786,
2019,190350,ALL,69,69,653,653,0.1056,0.1056,
2019,190352,ALL,36,36,339,339,0.1061,0.1061,
2019,190370,ALL,53,53,513,513,0.1033,0.1033,
2019,190501,ALL,2,2,60,60,0.0333,0.0333,
2019,200304,ALL,62,62,312,312,0.1987,0.1987,
2019,200308,ALL,57,57,209,209,0.2727,0.2727,
2019,200310,ALL,61,61,247,247,0.2469,0.2469,
2019,200312,ALL,17,17,155,155,0.1096,0.1096,
2019,200314,ALL,34,34,172,172,0.1976,0.1976,
2019,200320,ALL,21,21,180,180,0.1166,0.1166,
2019,200322,ALL,67,67,61,61,1.0983,1.0983,
2019,200324,ALL,67,67,444,444,0.1509,0.1509,
2019,200328,ALL,97,97,471,471,0.2059,0.2059,
2019,200330,ALL,62,62,322,322,0.1925,0.1925,
2019,200332,ALL,14,14,121,121,0.1157,0.1157,
2019,200336,ALL,57,57,276,276,0.2065,0.2065,
2019,200350,ALL,19,19,143,143,0.1328,0.1328,
2019,210304,ALL,94,94,457,457,0.2056,0.2056,
2019,210306,ALL,39,39,475,475,0.0821,0.0821,
2019,210312,ALL,104,104,570,570,0.1824,0.1824,
2019,210316,ALL,61,61,433,433,0.1408,0.1408,
2019,220308,ALL,78,78,478,478,0.1631,0.1631,
2019,220310,ALL,67,67,362,362,0.185,0.185,
2019,220312,ALL,13,13,434,434,0.0299,0.0299,
2019,230304,ALL,47,47,432,432,0.1087,0.1087,
2019,230308,ALL,46,46,527,527,0.0872,0.0872,
2019,230312,ALL,237,237,910,910,0.2604,0.2604,
2019,230316,ALL,110,110,765,765,0.1437,0.1437,
2019,230320,ALL,34,34,244,244,0.1393,0.1393,
2019,230322,ALL,19,19,214,214,0.0887,0.0887,
2019,230324,ALL,350,350,1111,1111,0.315,0.315,
2019,230328,ALL,137,137,928,928,0.1476,0.1476,
2019,230330,ALL,143,143,136,136,1.0514,1.0514,
2019,230334,ALL,22,22,212,212,0.1037,0.1037,
2019,230336,ALL,75,75,489,489,0.1533,0.1533,
2019,230340,ALL,52,52,490,490,0.1061,0.1061,
2019,230342,ALL,38,38,208,208,0.1826,0.1826,
2019,230344,ALL,54,54,304,304,0.1776,0.1776,
2019,230346,ALL,61,61,303,303,0.2013,0.2013,
2019,230348,ALL,24,24,373,373,0.0643,0.0643,
2019,230350,ALL,229,229,1135,1135,0.2017,0.2017,
2019,230351,ALL,99,99,670,670,0.1477,0.1477,
2019,230352,ALL,90,90,652,652,0.138,0.138,
2019,230355,ALL,29,29,249,249,0.1164,0.1164,
2019,230357,ALL,46,46,267,267,0.1722,0.1722,
2019,230359,ALL,31,31,89,89,0.3483,0.3483,
2019,230361,ALL,218,218,853,853,0.2555,0.2555,
2019,230362,ALL,68,68,430,430,0.1581,0.1581,
2019,230364,ALL,31,31,524,524,0.0591,0.0591,
2019,230368,ALL,49,49,597,597,0.08199999999999999,0.08199999999999999,
2019,230370,ALL,61,61,395,395,0.1544,0.1544,
2019,230376,ALL,62,62,390,390,0.1589,0.1589,
2019,230380,ALL,18,18,319,319,0.0564,0.0564,
2019,240304,ALL,34,34,130,130,0.2615,0.2615,
2019,240308,ALL,79,79,286,286,0.2762,0.2762,
2019,240328,ALL,50,50,319,319,0.1567,0.1567,
2019,240332,ALL,90,90,241,241,0.3734,0.3734,
2019,240334,ALL,156,156,419,419,0.3723,0.3723,
2019,240344,ALL,74,74,347,347,0.2132,0.2132,
2019,240352,ALL,15,15,117,117,0.1282,0.1282,
2019,240354,ALL,68,68,319,319,0.2131,0.2131,
2019,240356,ALL,52,52,205,205,0.2536,0.2536,
2019,240368,ALL,56,56,199,199,0.2814,0.2814,
2019,240370,ALL,71,71,228,228,0.3114,0.3114,
2019,240371,ALL,161,161,724,724,0.2223,0.2223,
2019,240372,ALL,89,89,360,360,0.2472,0.2472,
2019,240373,ALL,27,27,320,320,0.0843,0.0843,
2019,240376,ALL,23,23,192,192,0.1197,0.1197,
2019,240380,ALL,135,135,413,413,0.3268,0.3268,
2019,240388,ALL,81,81,656,656,0.1234,0.1234,
2019,241304,ALL,115,115,481,481,0.239,0.239,
2019,241308,ALL,91,91,524,524,0.1736,0.1736,
2019,241312,ALL,47,47,31,31,1.5161,1.5161,
2019,241316,ALL,130,130,675,675,0.1925,0.1925,
2019,241320,ALL,90,90,485,485,0.1855,0.1855,
2019,250304,ALL,31,31,442,442,0.0701,0.0701,
2019,250306,ALL,47,47,432,432,0.1087,0.1087,
2019,250308,ALL,73,73,356,356,0.205,0.205,
2019,250312,ALL,102,102,597,597,0.1708,0.1708,
2019,250314,ALL,1,1,214,214,0.0046,0.0046,
2019,250316,ALL,38,38,520,520,0.073,0.073,
2019,250320,ALL,114,114,583,583,0.1955,0.1955,
2019,250321,ALL,2,2,185,185,0.0108,0.0108,
2019,250324,ALL,130,130,587,587,0.2214,0.2214,
2019,250328,ALL,52,52,272,272,0.1911,0.1911,
2019,250332,ALL,143,143,838,838,0.1706,0.1706,
2019,250336,ALL,54,54,318,318,0.1698,0.1698,
2019,250340,ALL,144,144,966,966,0.149,0.149,
2019,250344,ALL,87,87,404,404,0.2153,0.2153,
2019,250348,ALL,73,73,290,290,0.2517,0.2517,
2019,250350,ALL,66,66,406,406,0.1625,0.1625,
2019,250356,ALL,415,415,1605,1605,0.2585,0.2585,
2019,250360,ALL,103,103,401,401,0.2568,0.2568,
2019,250362,ALL,52,52,342,342,0.152,0.152,
2019,250364,ALL,39,39,424,424,0.0919,0.0919,
2019,250368,ALL,82,82,537,537,0.1527,0.1527,
2019,250372,ALL,287,287,863,863,0.3325,0.3325,
2019,250376,ALL,182,182,756,756,0.2407,0.2407,
2019,250378,ALL,29,29,381,381,0.0761,0.0761,
2019,250380,ALL,98,98,610,610,0.1606,0.1606,
2019,260302,ALL,55,55,288,288,0.1909,0.1909,
2019,260306,ALL,59,59,419,419,0.1408,0.1408,
2019,260308,ALL,34,34,195,195,0.1743,0.1743,
2019,260310,ALL,97,97,504,504,0.1924,0.1924,
2019,260312,ALL,14,14,90,90,0.1555,0.1555,
2019,260316,ALL,59,59,224,224,0.2633,0.2633,
2019,260318,ALL,257,257,1899,1899,0.1353,0.1353,
2019,260320,ALL,99,99,461,461,0.2147,0.2147,
2019,260321,ALL,126,126,535,535,0.2355,0.2355,
2019,260322,ALL,410,410,1028,1028,0.3988,0.3988,
2019,260325,ALL,221,221,1377,1377,0.1604,0.1604,
2019,260326,ALL,100,100,609,609,0.1642,0.1642,
