year,agency_code,category_code,crime,short_term,long_term,expulsion
2017,240370,E,0.0,3.11,0.0,0.0
2017,240371,H,1.2,17.94,0.27,0.0
2017,240372,E,0.0,7.01,0.0,0.0
2017,240373,H,0.0,7.37,0.0,0.0
2017,240376,M,0.0,12.5,0.0,0.0
2017,240380,H,0.66,34.0,0.66,0.0
2017,240388,I,0.0,10.67,0.0,0.0
2017,240LEA,A,,,,
2017,240LEA,E,0.0,7.99,0.0,0.0
2017,240LEA,H,0.88,19.15,0.26,0.0
2017,240LEA,I,0.0,12.85,0.0,0.0
2017,240LEA,M,0.0,17.22,0.0,0.0
2017,240LEA,T,,,,
2017,241304,M,0.4,53.64,0.0,0.0
2017,241308,E,0.0,8.61,0.0,0.0
2017,241312,T,0.0,136.0,0.0,0.0
2017,241316,H,0.71,11.49,0.0,0.0
2017,241320,E,0.0,1.59,0.0,0.0
2017,241LEA,A,,,,
2017,241LEA,E,0.0,5.01,0.0,0.0
2017,241LEA,H,0.71,11.49,0.0,0.0
2017,241LEA,M,0.4,53.64,0.0,0.0
2017,241LEA,T,0.0,136.0,0.0,0.0
2017,24B000,T,0.0,18.75,0.0,0.0
2017,24N000,I,0.0,0.0,0.0,0.0
2017,250304,E,0.69,12.47,0.0,0.0
2017,250306,E,0.64,15.96,0.0,0.0
2017,250308,E,0.0,9.18,0.0,0.0
2017,250312,E,0.0,25.55,0.0,0.0
2017,250314,H,0.48,2.9,0.0,0.0
2017,250316,E,0.0,1.46,0.0,0.0
2017,250320,E,0.33,9.59,0.0,0.0
2017,250321,H,0.0,0.0,0.0,0.0
2017,250324,M,0.18,11.05,0.0,0.0
2017,250328,E,0.34,10.81,0.0,0.0
2017,250332,M,0.51,25.51,0.51,0.0
2017,250336,E,0.0,25.3,0.0,0.0
2017,250340,H,0.85,25.99,0.0,0.0
2017,250344,M,0.0,29.62,0.51,0.0
2017,250348,E,0.61,19.82,0.0,0.0
2017,250350,E,0.0,24.53,0.0,0.0
2017,250356,H,1.21,28.56,0.24,0.0
2017,250360,E,0.0,19.68,0.0,0.0
2017,250362,E,1.29,10.82,0.0,0.0
2017,250364,E,0.0,14.38,0.0,0.0
2017,250368,M,0.0,11.27,0.0,0.0
2017,250372,H,0.33,31.92,0.44,0.0
2017,250376,M,0.26,66.33,0.0,0.0
2017,250378,E,0.0,3.01,0.0,0.0
2017,250380,E,0.0,2.44,0.0,0.0
2017,250LEA,E,0.24,13.42,0.0,0.0
2017,250LEA,H,0.82,25.93,0.2,0.0
2017,250LEA,M,0.23,31.62,0.2,0.0
2017,260302,E,0.0,3.2,0.0,0.0
2017,260306,E,0.72,7.97,0.0,0.0
2017,260308,E,0.0,5.33,0.0,0.0
2017,260310,E,0.39,11.94,0.0,0.0
2017,260312,E,0.0,12.37,0.0,0.0
2017,260316,E,0.0,4.61,0.0,0.0
2017,260318,H,0.85,6.27,0.0,0.0
2017,260320,E,0.37,14.1,0.0,0.0
2017,260321,M,3.22,40.03,0.0,0.0
2017,260322,H,4.33,62.52,0.0,0.0
2017,260325,H,0.96,16.26,0.0,0.0
2017,260326,E,0.0,11.13,0.0,0.0
2017,260332,E,0.74,5.93,0.0,0.0
2017,260336,M,1.43,44.13,0.0,0.0
2017,260338,E,0.15,24.12,0.0,0.0
2017,260340,E,0.22,1.94,0.0,0.0
2017,260342,E,0.0,11.8,0.0,0.0
2017,260344,E,0.0,4.02,0.0,0.0
2017,260347,H,0.0,6.75,0.0,0.0
2017,260348,E,0.64,17.5,0.0,0.0
2017,260352,E,0.27,2.47,0.0,0.0
2017,260354,H,0.0,2.7,0.0,0.0
2017,260356,E,0.4,9.6,0.0,0.0
2017,260357,H,0.79,8.96,0.0,0.0
2017,260358,M,1.59,66.33,0.0,0.0
2017,260359,H,1.94,32.72,0.0,0.0
2017,260361,E,0.0,17.83,0.0,0.0
2017,260362,M,0.19,9.86,0.0,0.0
2017,260363,E,0.78,7.75,0.0,0.0
2017,260364,E,0.15,1.8,0.0,0.0
2017,260365,M,1.55,21.19,0.0,0.0
2017,260366,E,0.0,2.04,0.0,0.0
2017,260367,E,0.12,13.52,0.0,0.0
2017,260368,M,0.35,25.53,0.0,0.0
2017,260369,M,0.31,4.48,0.0,0.0
2017,260370,E,0.14,6.14,0.0,0.0
2017,260371,M,0.64,19.55,0.0,0.0
2017,260372,M,2.73,55.46,0.0,0.0
2017,260373,E,0.11,8.52,0.0,0.0
2017,260374,H,2.04,79.59,7.14,0.0
2017,260375,E,0.47,5.92,0.0,0.0
2017,260380,E,0.44,10.2,0.0,0.0
2017,260382,E,0.22,5.84,0.0,0.0
2017,260383,M,1.02,15.99,0.0,0.0
2017,260386,E,0.0,13.52,0.0,0.0
2017,260388,H,0.32,4.84,0.0,0.0
2017,260396,E,2.26,8.82,0.0,0.0
2017,260397,E,0.0,2.4,0.0,0.0
2017,260398,E,0.6,3.77,0.0,0.0
2017,260400,E,0.0,11.29,0.0,0.0
2017,260401,E,1.16,15.99,0.0,0.0
2017,260402,E,0.56,22.82,0.0,0.0
2017,260403,E,0.0,4.47,0.0,0.0
2017,260404,E,0.47,14.35,0.0,0.0
2017,260405,E,0.0,31.17,0.0,0.0
2017,260406,M,0.53,8.72,0.0,0.0
2017,260407,E,1.36,8.75,0.0,0.0
2017,260408,H,2.03,25.85,0.0,0.0
2017,260410,E,0.0,17.14,0.0,0.0
2017,260411,H,0.99,6.93,0.0,0.0
2017,260412,E,0.43,3.9,0.0,0.0
2017,260413,M,10.67,564.0,0.0,0.0
2017,260414,E,0.52,13.26,0.0,0.0
2017,260415,E,0.0,2.77,0.0,0.0
2017,260416,E,0.0,4.49,0.0,0.0
2017,260417,M,2.48,21.09,0.0,0.0
2017,260418,M,0.44,11.31,0.0,0.0
2017,260419,M,0.6,10.45,0.6,0.0
2017,260424,H,3.31,33.15,0.0,0.0
2017,260425,M,1.23,68.06,0.0,0.0
2017,260426,E,0.0,7.76,0.0,0.0
2017,260427,H,1.57,31.65,0.0,0.0
2017,260428,M,1.11,49.34,0.0,0.0
2017,260430,E,0.91,14.33,0.0,0.0
2017,260432,E,0.0,1.32,0.0,0.0
2017,260434,E,0.22,3.43,0.0,0.0
2017,260440,E,0.0,20.39,0.0,0.0
2017,260444,E,0.0,26.32,0.0,0.0
2017,260446,H,1.2,21.71,0.0,0.0
2017,260448,E,0.0,1.93,0.0,0.0
2017,260449,H,0.93,365.42,5.61,0.0
2017,260450,E,0.76,15.23,0.0,0.0
2017,260452,E,1.1,12.25,0.0,0.0
2017,260454,M,2.22,50.0,0.0,0.0
2017,260455,H,1.14,34.91,0.0,0.0
2017,260459,E,0.25,17.89,0.0,0.0
2017,260700,H,0.0,0.0,0.0,0.0
2017,260LEA,A,,,,
2017,260LEA,E,0.33,9.62,0.0,0.0
2017,260LEA,H,1.61,26.56,0.08,0.0
2017,260LEA,M,1.28,32.25,0.02,0.0
2017,260LEA,T,,,,
2017,26B000,I,0.0,0.0,0.0,0.0
2017,26C000,I,0.0,0.0,0.0,0.0
2017,270304,E,0.59,8.88,0.0,0.0
2017,270306,H,1.62,15.66,0.1,0.0
2017,270308,M,0.54,25.89,0.0,0.0
2017,270309,E,0.0,3.37,0.0,0.0
2017,270310,E,0.0,4.69,0.0,0.0
2017,270311,H,1.03,4.14,0.0,0.0
2017,270312,E,0.0,0.0,0.0,0.0
2017,270316,E,0.41,4.94,0.0,0.0
2017,270318,M,0.37,6.08,0.0,0.0
2017,270320,E,0.0,0.79,0.0,0.0
2017,270LEA,E,0.17,4.22,0.0,0.0
2017,270LEA,H,1.48,13.05,0.08,0.0
2017,270LEA,M,0.44,14.07,0.0,0.0
2017,27A000,I,0.0,0.0,0.0,0.0
2017,280302,E,0.0,0.35,0.0,0.0
2017,280304,T,0.0,6.95,0.0,0.0
2017,280306,H,0.0,80.77,0.0,0.0
2017,280308,E,0.0,0.0,0.0,0.0
2017,280310,E,0.0,0.0,0.0,0.0
2017,280312,E,0.0,0.31,0.0,0.0
2017,280316,H,1.43,6.97,0.0,0.0
2017,280320,M,0.9,13.09,0.0,0.0
2017,280324,E,0.0,0.0,0.0,0.0
2017,280328,M,1.23,7.53,0.0,0.0
2017,280330,H,1.19,12.73,0.0,0.0
2017,280LEA,E,0.0,0.13,0.0,0.0
2017,280LEA,H,1.26,11.91,0.0,0.0
2017,280LEA,M,1.1,9.78,0.0,0.0
2017,280LEA,T,0.0,6.95,0.0,0.0
2017,290302,E,0.0,2.03,0.0,0.0
2017,290306,E,0.2,1.02,0.0,0.0
2017,290307,E,0.0,1.57,0.0,0.0
2017,290308,H,1.08,25.24,0.11,0.0
2017,290309,M,1.03,15.7,0.13,0.0
2017,290310,A,0.0,3.03,0.0,0.0
2017,290312,E,0.22,4.26,0.0,0.0
2017,290314,T,5.71,10.0,0.0,0.0
2017,290315,H,0.0,0.95,0.0,0.0
2017,290316,E,0.21,0.0,0.0,0.0
2017,290320,E,1.68,3.07,0.0,0.0
2017,290322,M,0.86,9.71,0.14,0.0
2017,290324,H,3.11,18.69,0.23,0.0
2017,290328,E,0.0,0.2,0.0,0.0
2017,290330,E,0.0,4.68,0.0,0.0
2017,290332,E,0.0,3.07,0.0,0.0
2017,290333,E,0.44,2.21,0.0,0.0
2017,290334,M,0.3,16.57,0.15,0.0
2017,290336,H,0.48,6.96,0.24,0.08
2017,290344,E,0.21,0.41,0.0,0.0
2017,290348,H,0.19,14.01,0.06,0.0
2017,290350,M,0.41,3.72,0.14,0.0
2017,290351,M,0.7,8.4,0.0,0.0
2017,290352,E,0.0,3.17,0.0,0.0
2017,290356,E,0.0,0.86,0.0,0.0
2017,290364,E,0.0,2.06,0.0,0.0
2017,290365,H,0.0,15.91,0.0,0.0
2017,290366,E,0.0,1.8,0.0,0.0
2017,290367,M,0.34,15.15,0.34,0.0
2017,290375,E,0.26,0.77,0.0,0.0
2017,290376,M,1.0,27.33,0.0,0.0
2017,290380,E,0.36,2.65,0.12,0.0
2017,290384,E,1.05,2.79,0.0,0.0
2017,290388,H,1.36,25.51,0.27,0.0
2017,290389,H,0.58,3.49,0.0,0.0
2017,290LEA,A,0.0,3.03,0.0,0.0
2017,290LEA,E,0.26,2.06,0.01,0.0
2017,290LEA,H,0.95,15.95,0.15,0.02
2017,290LEA,M,0.69,13.32,0.11,0.0
2017,290LEA,T,5.71,10.0,0.0,0.0
2017,291308,E,0.0,0.0,0.0,0.0
2017,291332,M,0.15,0.0,0.0,0.0
2017,291336,H,0.4,0.0,0.0,0.0
2017,291340,E,0.0,0.0,0.0,0.0
2017,291348,E,0.0,0.0,0.0,0.0
2017,291350,A,0.0,0.0,0.0,0.0
2017,291352,E,0.24,0.0,0.0,0.0
2017,291LEA,A,0.0,0.0,0.0,0.0
2017,291LEA,E,0.06,0.0,0.0,0.0
2017,291LEA,H,0.4,0.0,0.0,0.0
2017,291LEA,M,0.15,0.0,0.0,0.0
2017,292316,E,1.04,28.57,0.0,0.0
2017,292318,E,0.66,11.08,0.0,0.0
2017,292320,M,0.4,36.65,0.0,0.0
2017,292324,H,1.69,25.58,0.15,0.0
2017,292LEA,E,0.79,16.97,0.0,0.0
2017,292LEA,H,1.69,25.58,0.15,0.0
2017,292LEA,M,0.4,36.65,0.0,0.0
2017,300306,T,17.65,341.18,5.88,0.0
2017,300308,E,0.43,3.85,0.0,0.0
2017,300310,E,0.0,1.98,0.0,0.0
2017,300312,H,0.59,6.61,0.06,0.0
2017,300314,H,0.0,0.0,0.0,0.0
2017,300320,E,0.0,4.22,0.0,0.0
2017,300325,M,0.0,10.33,0.0,0.0
2017,300326,E,0.0,0.6,0.0,0.0
2017,300328,E,0.0,0.93,0.0,0.0
2017,300330,M,0.57,5.17,0.0,0.0
2017,300336,E,0.0,6.9,0.0,0.0
2017,300337,M,0.0,5.21,0.0,0.0
2017,300LEA,E,0.07,2.97,0.0,0.0
2017,300LEA,H,0.53,6.03,0.05,0.0
2017,300LEA,M,0.2,6.68,0.0,0.0
2017,300LEA,T,17.65,341.18,5.88,0.0
2017,310304,I,0.32,11.18,0.0,0.0
2017,310308,I,0.11,20.72,0.11,0.0
2017,310324,M,0.98,25.29,0.39,0.0
2017,310330,I,0.0,11.48,0.0,0.0
2017,310336,E,0.18,8.47,0.18,0.0
2017,310338,H,0.0,2.2,0.0,0.0
2017,310340,I,1.37,41.21,0.0,0.0
2017,310344,H,0.85,25.48,0.0,0.0
2017,310352,H,0.73,7.3,0.0,0.0
2017,310356,E,0.0,12.37,0.0,0.0
2017,310360,E,0.0,3.09,0.0,0.0
2017,310364,T,0.99,32.14,0.0,0.0
2017,310384,E,0.0,7.85,0.0,0.0
2017,310388,E,0.49,24.66,0.0,0.0
2017,310392,H,1.22,19.63,0.0,0.0
2017,310396,I,0.84,39.08,0.0,0.0
2017,310LEA,E,0.16,11.89,0.03,0.0
2017,310LEA,H,0.85,17.15,0.0,0.0
2017,310LEA,I,0.37,20.11,0.03,0.0
2017,310LEA,M,0.98,25.29,0.39,0.0
2017,310LEA,T,0.99,32.14,0.0,0.0
2017,320304,E,0.15,16.74,0.0,0.0
2017,320306,M,0.55,30.59,0.0,0.0
2017,320308,E,0.0,2.57,0.0,0.0
2017,320309,H,0.0,0.57,0.0,0.0
2017,320310,E,1.09,13.27,0.0,0.0
2017,320312,H,1.03,22.05,0.36,0.0
2017,320313,E,0.0,2.15,0.0,0.0
2017,320314,T,2.35,15.75,0.0,0.0
2017,320315,E,0.58,22.5,0.0,0.0
2017,320316,M,2.04,13.41,0.11,0.0
2017,320317,H,0.0,0.0,0.0,0.0
2017,320318,E,0.0,2.64,0.0,0.0
2017,320319,E,0.33,1.67,0.0,0.0
2017,320320,E,0.86,17.14,0.0,0.0
2017,320322,H,1.24,15.53,0.0,0.0
2017,320323,T,0.71,7.25,0.0,0.0
2017,320324,E,0.15,3.08,0.0,0.0
2017,320325,H,3.16,23.08,0.97,0.0
2017,320327,E,0.47,1.88,0.0,0.0
2017,320328,E,0.15,1.07,0.0,0.0
2017,320329,,,,,
2017,320332,E,0.0,0.0,0.0,0.0
2017,320336,A,0.0,0.0,0.0,0.0
2017,320338,M,1.8,13.03,1.35,0.0
2017,320339,E,0.0,9.98,0.0,0.0
2017,320340,I,0.21,0.21,0.0,0.0
2017,320341,T,8.89,132.22,0.0,0.0
2017,320342,M,0.68,5.12,0.0,0.0
2017,320343,M,4.73,24.39,0.38,0.0
2017,320344,E,0.35,15.9,0.0,0.0
2017,320346,M,3.63,31.68,0.33,0.0
2017,320347,E,0.0,0.58,0.0,0.0
2017,320348,E,0.0,0.32,0.0,0.0
2017,320352,E,0.0,10.93,0.0,0.0
2017,320353,H,0.0,0.0,0.0,0.0
2017,320354,E,0.0,0.0,0.0,0.0
2017,320355,M,3.77,16.64,0.65,0.0
2017,320356,H,3.1,42.83,1.66,0.0
2017,320360,E,0.5,8.13,0.0,0.0
2017,320362,E,0.36,21.66,0.0,0.0
2017,320363,E,0.0,4.16,0.0,0.0
2017,320364,E,0.0,0.13,0.0,0.0
2017,320365,H,3.81,23.31,0.39,0.0
2017,320366,M,1.74,29.05,0.22,0.0
2017,320367,E,0.0,4.79,0.0,0.0
2017,320368,H,4.64,65.87,1.34,0.0
2017,320369,E,0.51,2.54,0.0,0.0
2017,320370,M,1.46,2.92,0.0,0.0
2017,320372,E,0.16,0.0,0.0,0.0
2017,320374,E,0.0,53.05,0.0,0.0
2017,320376,E,0.18,1.83,0.0,0.0
2017,320388,E,0.0,19.92,0.0,0.0
2017,320400,E,0.76,47.98,0.0,0.0
2017,320701,H,1.45,21.74,0.48,0.0
2017,320LEA,A,0.0,0.0,0.0,0.0
2017,320LEA,E,0.25,8.64,0.0,0.0
2017,320LEA,H,2.69,30.57,0.78,0.0
2017,320LEA,I,0.21,0.21,0.0,0.0
2017,320LEA,M,2.35,19.43,0.32,0.0
2017,320LEA,T,1.43,14.1,0.0,0.0
2017,32A000,I,2.83,5.98,0.16,0.0
2017,32B000,I,0.0,43.49,0.0,0.0
2017,32C000,I,0.0,5.71,0.0,0.0
2017,32D000,A,1.12,18.66,0.2,0.0
2017,32H000,I,0.0,5.7,0.0,0.0
2017,32K000,I,0.0,0.78,0.0,0.0
2017,32L000,A,0.0,2.62,0.07,0.0
2017,32M000,I,0.0,9.84,0.0,0.0
2017,32N000,H,0.0,0.6,0.0,0.0
2017,32P000,I,0.56,0.56,0.0,0.0
2017,32Q000,E,0.0,0.0,0.0,0.0
2017,32R000,E,0.0,2.22,0.0,0.0
2017,32S000,M,0.0,14.92,0.0,0.0
2017,330304,E,0.3,18.17,0.0,0.0
2017,330308,E,0.14,14.01,0.0,0.0
2017,330312,E,0.7,30.63,0.0,0.0
2017,330326,H,0.0,1.27,0.0,0.0
2017,330328,H,0.84,34.73,0.0,0.0
2017,330332,M,1.61,61.29,0.0,0.0
2017,330334,E,2.34,31.31,0.0,0.0
2017,330340,M,0.79,58.64,0.26,0.0
2017,330344,M,1.11,40.22,0.37,0.0
2017,330348,M,0.98,29.32,0.33,0.0
2017,330350,H,0.47,30.13,0.0,0.0
2017,330354,E,1.4,36.33,0.0,0.0
2017,330358,H,1.33,40.27,0.33,0.0
2017,330360,I,0.48,22.26,0.16,0.0
2017,330LEA,E,0.71,23.39,0.0,0.0
2017,330LEA,H,0.76,31.56,0.11,0.0
2017,330LEA,I,0.48,22.26,0.16,0.0
2017,330LEA,M,1.01,46.03,0.28,0.0
2017,330LEA,T,,,,
2017,33A000,A,0.0,8.66,0.0,0.0
2017,340308,E,0.2,36.24,0.0,0.0
2017,340311,H,0.7,6.57,0.0,0.0
2017,340314,E,0.86,4.09,0.0,0.0
2017,340320,E,0.33,9.65,0.0,0.0
2017,340326,E,0.39,0.9,0.0,0.0
2017,340330,H,2.78,40.75,0.0,0.0
2017,340332,H,,,,
2017,340334,E,0.0,2.12,0.0,0.0
2017,340336,H,0.0,18.18,0.0,0.0
2017,340344,E,0.0,0.0,0.0,0.0
2017,340348,E,0.0,3.48,0.0,0.0
2017,340350,M,0.85,13.6,0.0,0.0
2017,340351,E,12.26,43.4,0.0,0.0
2017,340354,I,0.0,1.54,0.0,0.0
2017,340362,H,0.0,0.0,0.0,0.0
2017,340364,H,0.63,9.37,0.06,0.0
2017,340366,M,0.55,41.79,0.0,0.0
2017,340368,E,0.7,9.82,0.0,0.0
2017,340372,M,0.72,19.76,0.0,0.0
2017,340376,E,0.16,4.4,0.0,0.0
2017,340380,E,0.31,9.7,0.0,0.0
2017,340382,H,1.74,20.29,0.0,0.0
2017,340384,E,0.0,9.11,0.0,0.0
2017,340385,T,0.0,511.76,3.53,0.0
2017,340390,E,0.31,11.03,0.0,0.0
2017,340392,M,0.84,35.01,0.0,0.0
2017,340398,A,0.0,0.0,0.0,0.0
2017,340400,E,0.0,17.03,0.0,0.0
2017,340403,E,0.17,9.79,0.0,0.0
2017,340406,M,0.08,9.65,0.0,0.0
2017,340416,E,0.0,1.19,0.0,0.0
2017,340420,M,0.0,18.23,0.14,0.0
2017,340424,E,1.91,29.39,0.0,0.0
2017,340426,E,0.0,4.07,0.23,0.0
2017,340427,A,6.52,193.48,0.0,0.0
2017,340428,E,0.0,18.45,0.0,0.0
2017,340430,E,1.73,14.59,0.0,0.0
2017,340432,E,0.17,4.17,0.0,0.0
2017,340436,M,0.0,0.83,0.0,0.0
2017,340440,E,0.0,1.99,0.0,0.0
2017,340442,M,0.17,3.97,0.0,0.0
2017,340446,H,0.0,0.0,0.0,0.0
2017,340447,E,0.0,20.26,0.0,0.0
2017,340448,E,0.32,75.28,0.0,0.0
2017,340452,M,0.27,79.62,0.0,0.0
2017,340453,E,0.51,19.83,0.0,0.0
2017,340454,H,0.46,18.78,0.07,0.0
2017,340457,E,0.0,2.39,0.0,0.0
2017,340460,H,0.84,45.62,0.0,0.0
2017,340462,E,0.21,18.39,0.0,0.0
2017,340464,M,2.08,20.73,0.0,0.0
2017,340472,E,0.0,11.16,0.0,0.0
2017,340476,E,0.8,23.0,0.0,0.0
2017,340480,T,3.59,37.32,0.0,0.0
2017,340486,H,0.14,39.12,0.14,0.0
2017,340488,T,3.18,7.07,0.0,0.0
2017,340490,E,0.24,30.0,0.0,0.0
2017,340492,M,5.74,80.43,0.0,0.0
2017,340494,E,0.17,2.97,0.0,0.0
2017,340495,H,0.94,4.01,0.0,0.0
2017,340496,H,0.88,15.32,0.29,0.06
2017,340504,E,0.0,10.06,0.0,0.0
2017,340508,E,0.0,5.65,0.0,0.0
2017,340512,E,0.0,1.45,0.0,0.0
2017,340514,E,0.0,4.64,0.0,0.0
2017,340516,M,0.78,14.22,0.0,0.0
2017,340520,E,0.38,10.78,0.0,0.0
2017,340528,E,0.0,2.2,0.0,0.0
2017,340530,E,0.18,12.16,0.0,0.0
2017,340531,E,0.0,0.0,0.0,0.0
2017,340532,E,0.16,18.08,0.0,0.0
2017,340536,E,0.13,2.28,0.0,0.0
2017,340540,E,0.0,7.41,0.0,0.0
2017,340542,H,2.13,11.87,0.13,0.0
2017,340544,M,0.56,29.66,0.0,0.0
2017,340548,E,0.0,2.03,0.0,0.0
2017,340556,H,0.52,5.44,0.04,0.0
2017,340560,E,0.0,2.29,0.0,0.0
2017,340564,M,0.67,30.52,0.17,0.0
2017,340568,T,1.85,36.68,0.0,0.0
2017,340LEA,A,5.31,157.52,0.0,0.0
2017,340LEA,E,0.31,10.88,0.01,0.0
2017,340LEA,H,0.87,16.87,0.07,0.01
2017,340LEA,I,0.0,1.54,0.0,0.0
2017,340LEA,M,0.85,23.78,0.02,0.0
2017,340LEA,T,2.87,58.33,0.2,0.0
2017,34B000,A,0.64,1.27,0.0,0.0
2017,34D000,A,0.0,0.0,0.0,0.0
2017,34F000,I,0.0,4.86,0.0,0.0
2017,34G000,I,0.0,1.17,0.0,0.0
2017,34H000,A,0.0,5.7,0.0,0.0
2017,350304,E,0.77,8.77,0.0,0.0
2017,350308,H,0.8,33.11,0.8,0.0
2017,350310,M,0.48,51.82,0.0,0.0
2017,350312,M,1.01,16.13,0.5,0.0
2017,350316,E,0.98,9.96,0.0,0.0
2017,350317,H,0.0,11.96,1.09,0.0
2017,350318,E,0.46,24.03,0.46,0.0
2017,350321,H,1.25,7.04,0.39,0.0
2017,350324,M,0.47,32.39,0.94,0.0
2017,350330,E,0.0,2.4,0.0,0.0
2017,350331,E,0.48,6.43,0.0,0.0
2017,350332,E,0.39,11.18,0.0,0.0
2017,350336,H,1.62,35.73,3.05,0.0
2017,350338,M,0.25,23.88,0.75,0.0
2017,350339,E,0.19,6.9,0.0,0.0
2017,350340,E,0.23,6.29,0.0,0.0
2017,350LEA,E,0.48,9.72,0.05,0.0
2017,350LEA,H,1.09,22.0,1.13,0.0
2017,350LEA,M,0.6,31.94,0.43,0.0
2017,35A000,I,0.49,5.83,0.0,0.0
2017,35B000,E,0.0,0.0,0.0,0.0
2017,360310,H,1.77,55.8,0.0,0.0
2017,360320,E,0.0,2.15,0.0,0.0
2017,360324,M,0.42,12.96,0.0,0.0
2017,360332,E,0.0,44.42,0.0,0.0
2017,360336,H,0.31,24.69,0.15,0.0
2017,360337,H,0.0,1.79,0.0,0.0
2017,360338,E,0.0,25.49,0.0,0.0
2017,360339,E,0.0,4.55,0.0,0.0
2017,360340,E,0.0,11.11,0.0,0.0
2017,360344,E,0.0,19.33,0.0,0.0
2017,360348,E,0.0,3.77,0.0,0.0
2017,360352,E,0.0,10.71,0.0,0.0
2017,360360,H,1.15,20.0,0.38,0.0
2017,360364,E,0.0,9.95,0.0,0.0
2017,360372,T,0.0,151.75,0.0,0.0
2017,360376,E,0.0,8.12,0.0,0.0
2017,360378,H,0.78,15.15,0.0,0.0
2017,360380,M,0.5,13.06,0.12,0.0
2017,360390,H,0.66,20.57,0.0,0.0
2017,360392,E,0.0,32.08,0.0,0.0
2017,360394,A,0.0,2.76,0.0,0.0
2017,360396,H,1.29,21.77,0.09,0.0
2017,360400,E,0.0,10.13,0.0,0.0
2017,360408,M,0.45,55.37,0.0,0.0
2017,360418,H,0.54,3.25,0.0,0.0
2017,360420,E,0.0,3.58,0.0,0.0
2017,360426,M,0.0,25.0,0.0,0.0
2017,360428,H,0.65,39.04,0.28,0.0
2017,360430,E,0.0,0.91,0.0,0.0
2017,360431,M,0.48,21.39,0.0,0.0
2017,360432,E,0.0,14.29,0.0,0.0
2017,360436,M,0.19,49.81,0.0,0.0
2017,360438,E,0.0,45.68,0.0,0.0
2017,360440,E,0.0,4.59,0.0,0.0
2017,360448,E,0.0,10.47,0.0,0.0
2017,360456,M,0.4,24.3,0.0,0.0
2017,360464,E,0.0,0.78,0.0,0.0
2017,360468,E,0.0,11.56,0.0,0.0
2017,360470,H,1.15,36.73,0.27,0.0
2017,360478,E,0.0,4.36,0.0,0.0
2017,360480,E,0.0,39.63,0.0,0.0
2017,360482,E,0.0,2.42,0.0,0.0
2017,360488,E,0.0,2.97,0.0,0.0
2017,360490,E,0.0,12.88,0.0,0.0
2017,360492,E,0.0,49.52,0.0,0.0
2017,360494,H,0.67,6.26,0.0,0.0
2017,360498,M,0.13,53.41,0.0,0.0
2017,360499,E,0.0,9.35,0.0,0.0
2017,360500,M,0.63,23.06,0.0,0.0
2017,360504,E,0.0,11.23,0.0,0.0
2017,360510,E,0.0,7.5,0.0,0.0
2017,360514,M,0.15,25.84,0.0,0.0
2017,360520,E,0.0,53.62,0.0,0.0
2017,360526,M,0.28,84.75,0.28,0.0
2017,360LEA,A,0.0,2.76,0.0,0.0
2017,360LEA,E,0.0,16.63,0.0,0.0
2017,360LEA,H,0.94,26.31,0.1,0.0
2017,360LEA,M,0.32,33.2,0.03,0.0
2017,360LEA,T,0.0,151.75,0.0,0.0
2017,36B000,A,0.16,7.12,0.0,0.0
2017,36C000,A,0.22,22.83,0.0,0.0
2017,370304,E,0.0,2.9,0.0,0.0
2017,370308,M,0.56,9.24,0.0,0.0
2017,370312,H,1.77,24.21,0.0,0.0
2017,370316,E,0.0,7.88,0.0,0.0
2017,370324,E,0.0,2.06,0.0,0.0
2017,370LEA,E,0.0,4.28,0.0,0.0
2017,370LEA,H,1.77,24.21,0.0,0.0
2017,370LEA,M,0.56,9.24,0.0,0.0
2017,380306,E,0.0,5.12,0.0,0.0
2017,380308,A,0.0,5.72,0.0,0.0
2017,380310,M,0.0,1.13,0.0,0.0
2017,380LEA,A,0.0,5.72,0.0,0.0
2017,380LEA,E,0.0,5.12,0.0,0.0
2017,380LEA,H,,,,
2017,380LEA,M,0.0,1.13,0.0,0.0
2017,390309,M,4.11,15.22,0.0,0.0
2017,390311,E,0.2,10.28,0.0,0.0
2017,390312,E,0.0,37.75,0.0,0.0
2017,390314,A,16.0,152.0,44.0,0.0
2017,390316,E,1.35,10.36,0.0,0.0
2017,390320,M,1.43,12.83,0.18,0.0
2017,390322,H,0.78,11.58,0.0,0.0
2017,390323,H,0.0,0.48,0.0,0.0
2017,390324,H,3.21,24.39,0.0,0.0
2017,390331,M,0.62,17.03,0.0,0.0
2017,390333,E,0.0,5.25,0.0,0.0
2017,390334,M,0.57,70.98,0.0,0.0
2017,390336,E,0.0,0.0,0.0,0.0
2017,390352,H,1.33,5.7,0.0,0.0
2017,390360,E,0.0,4.03,0.0,0.0
2017,390362,E,0.43,2.77,0.0,0.0
2017,390364,E,0.42,7.22,0.0,0.0
2017,390368,E,0.0,0.99,0.0,0.0
2017,390700,H,1.11,3.7,0.37,0.0
2017,390LEA,A,16.0,152.0,44.0,0.0
2017,390LEA,E,0.31,9.48,0.0,0.0
2017,390LEA,H,1.46,10.56,0.04,0.0
2017,390LEA,M,1.76,26.55,0.06,0.0
2017,390LEA,T,,,,
2017,39A000,A,0.29,5.99,0.58,0.0
2017,39B000,T,0.58,8.67,0.29,0.0
