year,agency_code,subgroup,den,pct,masking
2019,10388,BL7,27,29.6,
2019,10388,EDS,95,43.2,
2019,10388,FEM,160,63.8,
2019,10388,HI7,49,46.9,
2019,10388,MALE,175,57.7,
2019,10388,NEDS,240,67.5,
2019,10388,NSWD,315,62.9,
2019,10388,SWD,20,25.0,
2019,10388,WH7,244,67.2,
2019,10396,AIG,59,94.9,
2019,10396,ALL,269,59.9,
2019,10396,BL7,86,38.4,
2019,10396,EDS,126,46.8,
2019,10396,ELS,13,7.7,
2019,10396,FEM,131,60.3,
2019,10396,HI7,61,54.1,
2019,10396,MALE,138,59.4,
2019,10396,MU7,12,50.0,
2019,10396,NEDS,143,71.3,
2019,10396,NSWD,249,62.7,
2019,10396,SWD,20,25.0,
2019,10396,WH7,100,82.0,
2019,10400,AIG,68,94.1,
2019,10400,ALL,241,67.6,
2019,10400,BL7,21,47.6,
2019,10400,EDS,53,45.3,
2019,10400,FEM,122,68.9,
2019,10400,HI7,32,62.5,
2019,10400,MALE,119,66.4,
2019,10400,MU7,10,30.0,
2019,10400,NEDS,188,73.9,
2019,10400,NSWD,231,70.1,
2019,10400,SWD,10,10.0,
2019,10400,WH7,170,74.1,
2019,010LEA,AIG,324,94.4,
2019,010LEA,ALL,1468,59.3,
2019,010LEA,AS7,27,66.7,
2019,010LEA,BL7,314,41.7,
2019,010LEA,EDS,557,47.8,
2019,010LEA,ELS,57,7.0,
2019,010LEA,FEM,726,62.5,
2019,010LEA,HI7,336,50.0,
2019,010LEA,HMS,19,42.1,
2019,010LEA,MALE,742,56.1,
2019,010LEA,MU7,53,50.9,
2019,010LEA,NEDS,911,66.3,
2019,010LEA,NSWD,1365,62.5,
2019,010LEA,SWD,103,16.5,
2019,010LEA,WH7,728,71.6,
2019,01B000,ALL,29,65.5,
2019,01B000,FEM,12,58.3,
2019,01B000,MALE,17,70.6,
2019,01B000,NEDS,29,65.5,
2019,01B000,NSWD,28,67.9,
2019,01B000,WH7,18,72.2,
2019,01C000,ALL,42,71.4,
2019,01C000,FEM,23,65.2,
2019,01C000,MALE,19,78.9,
2019,01C000,NEDS,38,73.7,
2019,01C000,NSWD,38,76.3,
2019,01C000,WH7,33,78.8,
2019,01D000,ALL,39,89.7,
2019,01D000,FEM,20,85.0,
2019,01D000,MALE,19,94.7,
2019,01D000,NEDS,37,91.9,
2019,01D000,NSWD,38,92.1,
2019,01D000,WH7,37,89.2,
2019,20302,AIG,71,95.0,1.0
2019,20302,ALL,294,71.4,
2019,20302,BL7,13,23.1,
2019,20302,EDS,93,60.2,
2019,20302,FEM,161,75.8,
2019,20302,HI7,18,72.2,
2019,20302,HMS,10,50.0,
2019,20302,MALE,133,66.2,
2019,20302,NEDS,201,76.6,
2019,20302,NSWD,271,76.4,
2019,20302,SWD,23,13.0,
2019,20302,WH7,246,74.0,
2019,020LEA,AIG,71,95.0,1.0
2019,020LEA,ALL,294,71.4,
2019,020LEA,BL7,13,23.1,
2019,020LEA,EDS,93,60.2,
2019,020LEA,FEM,161,75.8,
2019,020LEA,HI7,18,72.2,
2019,020LEA,HMS,10,50.0,
2019,020LEA,MALE,133,66.2,
2019,020LEA,NEDS,201,76.6,
2019,020LEA,NSWD,271,76.4,
2019,020LEA,SWD,23,13.0,
2019,020LEA,WH7,246,74.0,
2019,30304,AIG,26,95.0,1.0
2019,30304,ALL,115,63.5,
2019,30304,EDS,52,51.9,
2019,30304,FEM,62,67.7,
2019,30304,HI7,24,50.0,
2019,30304,MALE,53,58.5,
2019,30304,NEDS,63,73.0,
2019,30304,NSWD,110,65.5,
2019,30304,WH7,88,67.0,
2019,030LEA,AIG,26,95.0,1.0
2019,030LEA,ALL,115,63.5,
2019,030LEA,EDS,52,51.9,
2019,030LEA,FEM,62,67.7,
2019,030LEA,HI7,24,50.0,
2019,030LEA,MALE,53,58.5,
2019,030LEA,NEDS,63,73.0,
2019,030LEA,NSWD,110,65.5,
2019,030LEA,WH7,88,67.0,
2019,40304,AIG,15,86.7,
2019,40304,ALL,48,62.5,
2019,40304,BL7,19,47.4,
2019,40304,EDS,19,57.9,
2019,40304,FEM,28,67.9,
2019,40304,MALE,20,55.0,
2019,40304,NEDS,29,65.5,
2019,40304,NSWD,47,61.7,
2019,40304,WH7,26,73.1,
2019,40306,AIG,26,95.0,1.0
2019,40306,ALL,149,38.3,
2019,40306,BL7,93,19.4,
2019,40306,EDS,61,31.1,
2019,40306,FEM,67,37.3,
2019,40306,MALE,82,39.0,
2019,40306,NEDS,88,43.2,
2019,40306,NSWD,137,40.9,
2019,40306,SWD,12,8.3,
2019,40306,WH7,44,79.5,
2019,040LEA,AIG,42,90.5,
2019,040LEA,ALL,204,42.6,
2019,040LEA,BL7,119,22.7,
2019,040LEA,EDS,84,35.7,
2019,040LEA,FEM,97,45.4,
2019,040LEA,HI7,10,50.0,
2019,040LEA,MALE,107,40.2,
2019,040LEA,NEDS,120,47.5,
2019,040LEA,NSWD,189,45.0,
2019,040LEA,SWD,15,13.3,
2019,040LEA,WH7,70,77.1,
2019,50302,AIG,36,95.0,1.0
2019,50302,ALL,200,70.5,
2019,50302,EDS,76,55.3,
2019,50302,FEM,116,71.6,
2019,50302,HI7,12,33.3,
2019,50302,MALE,84,69.0,
2019,50302,NEDS,124,79.8,
2019,50302,NSWD,183,75.4,
2019,50302,SWD,17,17.6,
2019,50302,WH7,182,73.1,
2019,050LEA,AIG,36,95.0,1.0
2019,050LEA,ALL,200,70.5,
2019,050LEA,EDS,76,55.3,
2019,050LEA,FEM,116,71.6,
2019,050LEA,HI7,12,33.3,
2019,050LEA,MALE,84,69.0,
2019,050LEA,NEDS,124,79.8,
2019,050LEA,NSWD,183,75.4,
2019,050LEA,SWD,17,17.6,
2019,050LEA,WH7,182,73.1,
2019,60302,ALL,85,64.7,
2019,60302,EDS,43,55.8,
2019,60302,FEM,40,70.0,
2019,60302,MALE,45,60.0,
2019,60302,NEDS,42,73.8,
2019,60302,NSWD,79,68.4,
2019,60302,WH7,74,66.2,
2019,60700,AIG,22,95.0,1.0
2019,60700,ALL,43,95.0,1.0
2019,60700,EDS,11,81.8,
2019,60700,FEM,31,93.5,
2019,60700,MALE,12,95.0,1.0
2019,60700,NEDS,32,95.0,1.0
2019,60700,NSWD,41,95.0,1.0
2019,60700,WH7,41,95.0,1.0
2019,060LEA,AIG,29,89.7,
2019,060LEA,ALL,136,71.3,
2019,060LEA,EDS,58,56.9,
2019,060LEA,FEM,74,78.4,
2019,060LEA,MALE,62,62.9,
2019,060LEA,NEDS,78,82.1,
2019,060LEA,NSWD,128,74.2,
2019,060LEA,WH7,123,72.4,
2019,70310,ALL,10,5.0,2.0
2019,70311,AIG,15,95.0,1.0
2019,70311,ALL,51,94.1,
2019,70311,EDS,30,93.3,
2019,70311,FEM,32,93.8,
2019,70311,HI7,17,88.2,
2019,70311,MALE,19,94.7,
2019,70311,NEDS,21,95.0,1.0
2019,70311,NSWD,51,94.1,
2019,70311,WH7,24,95.0,1.0
2019,70330,AIG,22,95.0,1.0
2019,70330,ALL,85,65.9,
2019,70330,BL7,19,31.6,
2019,70330,EDS,34,44.1,
2019,70330,FEM,47,59.6,
2019,70330,MALE,38,73.7,
2019,70330,NEDS,51,80.4,
2019,70330,NSWD,78,69.2,
2019,70330,WH7,56,78.6,
2019,70339,AIG,14,92.9,
2019,70339,ALL,91,67.0,
2019,70339,BL7,27,66.7,
2019,70339,EDS,47,61.7,
2019,70339,FEM,39,71.8,
2019,70339,HI7,10,60.0,
2019,70339,MALE,52,63.5,
2019,70339,NEDS,44,72.7,
2019,70339,NSWD,84,71.4,
2019,70339,WH7,49,65.3,
2019,70342,AIG,50,90.0,
2019,70342,ALL,201,45.8,
2019,70342,BL7,65,18.5,
2019,70342,EDS,90,24.4,
2019,70342,FEM,101,49.5,
2019,70342,HI7,39,35.9,
2019,70342,MALE,100,42.0,
2019,70342,NEDS,111,63.1,
2019,70342,NSWD,189,47.1,
2019,70342,SWD,12,25.0,
2019,70342,WH7,93,69.9,
2019,070LEA,AIG,101,94.1,
2019,070LEA,ALL,438,58.7,
2019,070LEA,BL7,123,34.1,
2019,070LEA,EDS,207,45.4,
2019,070LEA,ELS,10,20.0,
2019,070LEA,FEM,224,60.7,
2019,070LEA,HI7,76,52.6,
2019,070LEA,MALE,214,56.5,
2019,070LEA,MU7,12,66.7,
2019,070LEA,NEDS,231,70.6,
2019,070LEA,NSWD,410,61.2,
2019,070LEA,SWD,28,21.4,
2019,070LEA,WH7,225,73.3,
2019,07A000,ALL,20,65.0,
2019,07A000,MALE,13,61.5,
2019,07A000,NEDS,20,65.0,
2019,07A000,NSWD,17,64.7,
2019,07A000,WH7,19,68.4,
2019,80311,ALL,47,70.2,
2019,80311,BL7,32,56.3,
2019,80311,EDS,17,58.8,
2019,80311,FEM,31,61.3,
2019,80311,MALE,16,87.5,
2019,80311,NEDS,30,76.7,
2019,80311,NSWD,45,71.1,
2019,80311,WH7,13,95.0,1.0
2019,80312,AIG,11,95.0,1.0
2019,80312,ALL,112,29.5,
2019,80312,BL7,100,26.0,
2019,80312,EDS,57,29.8,
2019,80312,FEM,49,32.7,
2019,80312,MALE,63,27.0,
2019,80312,NEDS,55,29.1,
2019,80312,NSWD,99,33.3,
2019,80312,SWD,13,5.0,2.0
2019,80312,WH7,11,63.6,
2019,080LEA,AIG,16,95.0,1.0
2019,080LEA,ALL,159,41.5,
2019,080LEA,BL7,132,33.3,
2019,080LEA,EDS,74,36.5,
2019,080LEA,FEM,80,43.8,
2019,080LEA,MALE,79,39.2,
2019,080LEA,NEDS,85,45.9,
2019,080LEA,NSWD,144,45.1,
2019,080LEA,SWD,15,6.7,
2019,080LEA,WH7,24,83.3,
2019,90330,AIG,34,94.1,
2019,90330,ALL,151,45.7,
2019,90330,BL7,75,29.3,
2019,90330,EDS,108,38.0,
2019,90330,FEM,75,52.0,
2019,90330,HI7,14,50.0,
2019,90330,MALE,76,39.5,
2019,90330,NEDS,43,65.1,
2019,90330,NSWD,132,52.3,
2019,90330,SWD,19,5.0,2.0
2019,90330,WH7,54,68.5,
2019,90368,AIG,25,95.0,1.0
2019,90368,ALL,187,54.0,
2019,90368,BL7,47,17.0,
2019,90368,EDS,138,49.3,
2019,90368,ELS,10,10.0,
2019,90368,FEM,96,55.2,
2019,90368,HI7,45,71.1,
2019,90368,MALE,91,52.7,
2019,90368,MIG,12,58.3,
2019,90368,NEDS,49,67.3,
2019,90368,NSWD,177,56.5,
2019,90368,SWD,10,10.0,
2019,90368,WH7,86,65.1,
2019,090LEA,AIG,59,95.0,1.0
2019,090LEA,ALL,338,50.3,
2019,090LEA,BL7,122,24.6,
2019,090LEA,EDS,246,44.3,
2019,090LEA,ELS,13,15.4,
2019,090LEA,FEM,171,53.8,
2019,090LEA,HI7,59,66.1,
2019,090LEA,HMS,12,58.3,
2019,090LEA,MALE,167,46.7,
2019,090LEA,MIG,20,50.0,
2019,090LEA,MU7,10,40.0,
2019,090LEA,NEDS,92,66.3,
2019,090LEA,NSWD,309,54.7,
2019,090LEA,SWD,29,5.0,2.0
2019,090LEA,WH7,140,66.4,
2019,09A000,ALL,22,13.6,
2019,09A000,BL7,17,5.9,
2019,09A000,EDS,19,15.8,
2019,09A000,FEM,15,20.0,
2019,09A000,NSWD,20,15.0,
2019,100307,AIG,12,95.0,1.0
2019,100307,ALL,51,95.0,1.0
2019,100307,EDS,15,93.3,
2019,100307,FEM,24,95.0,1.0
2019,100307,MALE,27,95.0,1.0
2019,100307,NEDS,36,95.0,1.0
2019,100307,NSWD,51,95.0,1.0
2019,100307,WH7,44,95.0,1.0
2019,100326,AIG,25,95.0,1.0
2019,100326,ALL,237,59.9,
2019,100326,BL7,62,40.3,
2019,100326,EDS,146,49.3,
2019,100326,FEM,128,61.7,
2019,100326,HI7,26,46.2,
2019,100326,MALE,109,57.8,
2019,100326,NEDS,91,76.9,
2019,100326,NSWD,224,63.4,
2019,100326,SWD,13,5.0,2.0
2019,100326,WH7,136,69.9,
2019,100334,AIG,35,95.0,1.0
2019,100334,ALL,255,70.6,
2019,100334,BL7,21,47.6,
2019,100334,EDS,120,61.7,
2019,100334,FEM,115,77.4,
2019,100334,HI7,10,60.0,
2019,100334,HMS,12,41.7,
2019,100334,MALE,140,65.0,
2019,100334,MU7,10,60.0,
2019,100334,NEDS,135,78.5,
2019,100334,NSWD,239,74.5,
2019,100334,SWD,16,12.5,
2019,100334,WH7,209,73.7,
2019,100348,AIG,45,88.9,
2019,100348,ALL,321,62.3,
2019,100348,BL7,37,27.0,
2019,100348,EDS,171,48.0,
2019,100348,FEM,157,66.9,
2019,100348,HI7,42,50.0,
2019,100348,MALE,164,57.9,
2019,100348,MU7,19,52.6,
2019,100348,NEDS,150,78.7,
2019,100348,NSWD,302,63.9,
2019,100348,SWD,19,36.8,
2019,100348,WH7,217,71.4,
2019,100LEA,AIG,117,95.0,1.0
2019,100LEA,ALL,866,66.2,
2019,100LEA,BL7,121,37.2,
2019,100LEA,EDS,454,53.5,
2019,100LEA,FEM,424,69.8,
2019,100LEA,HI7,81,51.9,
2019,100LEA,HMS,28,46.4,
2019,100LEA,MALE,442,62.7,
2019,100LEA,MU7,39,59.0,
2019,100LEA,NEDS,412,80.1,
2019,100LEA,NSWD,818,68.9,
2019,100LEA,SWD,48,18.8,
2019,100LEA,WH7,608,73.8,
2019,110303,ALL,18,16.7,
2019,110303,EDS,12,16.7,
2019,110303,MALE,12,25.0,
2019,110303,WH7,12,16.7,
2019,110304,AIG,63,95.0,1.0
2019,110304,ALL,284,69.7,
2019,110304,BL7,24,29.2,
2019,110304,EDS,94,45.7,
2019,110304,FEM,142,70.4,
2019,110304,HI7,25,60.0,
2019,110304,MALE,142,69.0,
2019,110304,MU7,20,45.0,
2019,110304,NEDS,190,81.6,
2019,110304,NSWD,248,78.2,
2019,110304,SWD,36,11.1,
2019,110304,WH7,211,78.2,
2019,110322,AIG,14,95.0,1.0
2019,110322,ALL,47,89.4,
2019,110322,EDS,16,81.3,
2019,110322,FEM,29,89.7,
2019,110322,HI7,10,70.0,
2019,110322,MALE,18,88.9,
2019,110322,NEDS,31,93.5,
2019,110322,NSWD,47,89.4,
2019,110322,WH7,32,93.8,
2019,110323,ALL,39,61.5,
2019,110323,EDS,11,72.7,
2019,110323,FEM,26,61.5,
2019,110323,MALE,13,61.5,
2019,110323,NEDS,28,57.1,
2019,110323,NSWD,35,65.7,
2019,110323,WH7,29,62.1,
2019,110336,AIG,26,95.0,1.0
2019,110336,ALL,165,66.7,
2019,110336,EDS,65,53.8,
2019,110336,FEM,83,68.7,
2019,110336,HI7,20,35.0,
2019,110336,MALE,82,64.6,
2019,110336,MU7,10,80.0,
2019,110336,NEDS,100,75.0,
2019,110336,NSWD,153,68.6,
2019,110336,SWD,12,41.7,
2019,110336,WH7,125,73.6,
2019,110340,AIG,38,86.8,
2019,110340,ALL,244,54.5,
2019,110340,BL7,15,40.0,
2019,110340,EDS,119,45.4,
2019,110340,ELS,16,5.0,2.0
2019,110340,FEM,107,54.2,
2019,110340,HI7,66,39.4,
2019,110340,MALE,137,54.7,
2019,110340,MU7,11,54.5,
2019,110340,NEDS,125,63.2,
2019,110340,NSWD,231,57.1,
2019,110340,SWD,13,7.7,
2019,110340,WH7,150,63.3,
2019,110352,AIG,60,95.0,1.0
2019,110352,ALL,208,76.0,
2019,110352,EDS,74,64.9,
2019,110352,FEM,97,76.3,
2019,110352,HI7,30,53.3,
2019,110352,MALE,111,75.7,
2019,110352,NEDS,134,82.1,
2019,110352,NSWD,192,80.2,
2019,110352,SWD,16,25.0,
2019,110352,WH7,167,80.8,
2019,110380,AIG,51,95.0,1.0
2019,110380,ALL,223,74.0,
2019,110380,EDS,73,67.1,
2019,110380,FEM,103,75.7,
2019,110380,HI7,27,59.3,
2019,110380,MALE,120,72.5,
2019,110380,NEDS,150,77.3,
2019,110380,NSWD,211,76.3,
2019,110380,SWD,12,33.3,
2019,110380,WH7,188,76.6,
2019,110416,AIG,102,95.0,1.0
2019,110416,ALL,323,80.8,
2019,110416,BL7,32,46.9,
2019,110416,EDS,77,62.3,
2019,110416,FEM,164,84.8,
2019,110416,HI7,40,57.5,
2019,110416,MALE,159,76.7,
2019,110416,MU7,19,57.9,
2019,110416,NEDS,246,86.6,
2019,110416,NSWD,304,84.5,
2019,110416,SWD,19,21.1,
2019,110416,WH7,223,91.9,
2019,110500,AIG,63,95.0,1.0
2019,110500,ALL,97,95.0,1.0
2019,110500,EDS,25,95.0,1.0
2019,110500,FEM,48,95.0,1.0
2019,110500,MALE,49,95.0,1.0
2019,110500,NEDS,72,95.0,1.0
2019,110500,NSWD,97,95.0,1.0
2019,110500,WH7,84,95.0,1.0
2019,110LEA,AIG,423,95.0,1.0
2019,110LEA,ALL,1648,72.3,
2019,110LEA,AS7,20,85.0,
2019,110LEA,BL7,93,35.5,
2019,110LEA,EDS,566,57.4,
2019,110LEA,ELS,45,5.0,2.0
2019,110LEA,FEM,805,74.0,
2019,110LEA,HI7,231,52.4,
2019,110LEA,HMS,38,39.5,
2019,110LEA,MALE,843,70.6,
2019,110LEA,MU7,77,62.3,
2019,110LEA,NEDS,1082,80.0,
2019,110LEA,NSWD,1527,76.4,
2019,110LEA,SWD,121,19.8,
2019,110LEA,WH7,1221,79.4,
2019,111302,AIG,77,95.0,1.0
2019,111302,ALL,202,76.2,
2019,111302,BL7,32,25.0,
2019,111302,EDS,47,40.4,
2019,111302,FEM,106,83.0,
2019,111302,HI7,15,60.0,
2019,111302,MALE,96,68.8,
2019,111302,NEDS,155,87.1,
2019,111302,NSWD,185,81.6,
2019,111302,SWD,17,17.6,
2019,111302,WH7,146,89.0,
2019,111700,AIG,39,94.9,
2019,111700,ALL,86,83.7,
2019,111700,BL7,18,44.4,
2019,111700,EDS,12,50.0,
2019,111700,FEM,47,83.0,
2019,111700,MALE,39,84.6,
2019,111700,NEDS,74,89.2,
2019,111700,NSWD,81,84.0,
2019,111700,WH7,61,93.4,
2019,111LEA,AIG,116,95.0,1.0
2019,111LEA,ALL,288,78.5,
2019,111LEA,BL7,50,32.0,
2019,111LEA,EDS,59,42.4,
2019,111LEA,FEM,153,83.0,
2019,111LEA,HI7,19,68.4,
2019,111LEA,MALE,135,73.3,
2019,111LEA,NEDS,229,87.8,
2019,111LEA,NSWD,266,82.3,
2019,111LEA,SWD,22,31.8,
2019,111LEA,WH7,207,90.3,
2019,11C000,ALL,14,50.0,
2019,11C000,NEDS,12,50.0,
2019,11C000,NSWD,12,58.3,
2019,11C000,WH7,14,50.0,
2019,11D000,ALL,28,71.4,
2019,11D000,FEM,14,50.0,
2019,11D000,MALE,14,92.9,
2019,11D000,NEDS,27,70.4,
2019,11D000,NSWD,19,84.2,
2019,11D000,WH7,22,77.3,
2019,120308,ALL,24,16.7,
2019,120308,EDS,12,16.7,
2019,120308,MALE,17,5.9,
2019,120308,NEDS,12,16.7,
2019,120308,NSWD,16,25.0,
2019,120308,WH7,17,23.5,
2019,120310,AIG,22,95.0,1.0
2019,120310,ALL,65,95.0,1.0
2019,120310,AS7,16,93.8,
2019,120310,EDS,20,95.0,1.0
2019,120310,FEM,42,95.0,1.0
2019,120310,MALE,23,95.0,1.0
2019,120310,NEDS,45,95.0,1.0
2019,120310,NSWD,65,95.0,1.0
2019,120310,WH7,42,95.0,1.0
2019,120314,AIG,33,95.0,1.0
2019,120314,ALL,194,64.9,
2019,120314,AS7,17,58.8,
2019,120314,EDS,81,61.7,
2019,120314,FEM,101,67.3,
2019,120314,HI7,16,68.8,
2019,120314,MALE,93,62.4,
2019,120314,NEDS,113,67.3,
2019,120314,NSWD,183,67.8,
2019,120314,SWD,11,18.2,
2019,120314,WH7,155,65.2,
2019,120318,AIG,53,92.5,
2019,120318,ALL,219,65.8,
2019,120318,AS7,12,58.3,
2019,120318,BL7,20,40.0,
2019,120318,EDS,94,54.3,
2019,120318,ELS,15,5.0,2.0
2019,120318,FEM,112,68.8,
2019,120318,HI7,36,47.2,
2019,120318,MALE,107,62.6,
2019,120318,MU7,13,53.8,
2019,120318,NEDS,125,74.4,
2019,120318,NSWD,206,69.4,
2019,120318,SWD,13,7.7,
2019,120318,WH7,137,75.9,
2019,120346,AIG,27,95.0,1.0
2019,120346,ALL,149,65.8,
2019,120346,AS7,16,50.0,
2019,120346,EDS,56,55.4,
2019,120346,FEM,80,67.5,
2019,120346,MALE,69,63.8,
2019,120346,NEDS,93,72.0,
2019,120346,NSWD,138,71.0,
2019,120346,SWD,11,5.0,2.0
2019,120346,WH7,114,68.4,
2019,120370,AIG,51,95.0,1.0
2019,120370,ALL,194,79.4,
2019,120370,EDS,69,63.8,
2019,120370,FEM,87,87.4,
2019,120370,HI7,35,62.9,
2019,120370,MALE,107,72.9,
2019,120370,NEDS,125,88.0,
2019,120370,NSWD,182,84.1,
2019,120370,SWD,12,8.3,
2019,120370,WH7,141,85.1,
2019,120LEA,AIG,187,95.0,1.0
2019,120LEA,ALL,845,69.7,
2019,120LEA,AS7,66,68.2,
2019,120LEA,BL7,36,38.9,
2019,120LEA,EDS,332,59.6,
2019,120LEA,ELS,29,5.0,2.0
2019,120LEA,FEM,429,74.1,
2019,120LEA,HI7,102,58.8,
2019,120LEA,MALE,416,65.1,
2019,120LEA,MU7,32,62.5,
2019,120LEA,NEDS,513,76.2,
2019,120LEA,NSWD,790,74.1,
2019,120LEA,SWD,55,7.3,
2019,120LEA,WH7,606,73.9,
2019,130307,AIG,72,95.0,1.0
2019,130307,ALL,415,85.8,
2019,130307,AS7,20,95.0,1.0
2019,130307,BL7,90,76.7,
2019,130307,EDS,32,75.0,
2019,130307,FEM,218,84.9,
2019,130307,HI7,40,80.0,
2019,130307,MALE,197,86.8,
2019,130307,MU7,14,85.7,
2019,130307,NEDS,383,86.7,
2019,130307,NSWD,400,88.0,
2019,130307,SWD,15,26.7,
2019,130307,WH7,246,89.0,
2019,130310,AIG,65,95.0,1.0
2019,130310,ALL,363,63.1,
2019,130310,BL7,95,46.3,
2019,130310,EDS,148,49.3,
2019,130310,FEM,177,60.5,
2019,130310,HI7,77,53.2,
2019,130310,MALE,186,65.6,
2019,130310,MU7,10,60.0,
2019,130310,NEDS,215,72.6,
2019,130310,NSWD,345,66.1,
2019,130310,SWD,18,5.6,
2019,130310,WH7,171,76.6,
2019,130314,AIG,63,95.0,1.0
2019,130314,ALL,290,52.8,
2019,130314,BL7,94,43.6,
2019,130314,EDS,144,30.6,
2019,130314,ELS,15,6.7,
2019,130314,FEM,151,55.0,
2019,130314,HI7,67,31.3,
2019,130314,MALE,139,50.4,
2019,130314,NEDS,146,74.7,
2019,130314,NSWD,268,56.0,
2019,130314,SWD,22,13.6,
2019,130314,WH7,114,71.9,
2019,130316,AIG,40,95.0,1.0
2019,130316,ALL,296,57.1,
2019,130316,BL7,56,28.6,
2019,130316,EDS,114,36.0,
2019,130316,FEM,127,56.7,
2019,130316,HI7,64,39.1,
2019,130316,MALE,169,57.4,
2019,130316,NEDS,182,70.3,
2019,130316,NSWD,281,59.8,
2019,130316,SWD,15,6.7,
2019,130316,WH7,160,73.1,
2019,130324,AIG,46,95.0,1.0
2019,130324,ALL,196,64.3,
2019,130324,EDS,49,40.8,
2019,130324,FEM,85,65.9,
2019,130324,HI7,13,30.8,
2019,130324,MALE,111,63.1,
2019,130324,NEDS,147,72.1,
2019,130324,NSWD,188,66.5,
2019,130324,WH7,174,67.2,
2019,130326,AIG,47,95.0,1.0
2019,130326,ALL,265,55.5,
2019,130326,BL7,64,31.3,
2019,130326,EDS,102,37.3,
2019,130326,FEM,126,59.5,
2019,130326,HI7,60,41.7,
2019,130326,MALE,139,51.8,
2019,130326,MU7,11,36.4,
2019,130326,NEDS,163,66.9,
2019,130326,NSWD,249,59.0,
2019,130326,SWD,16,5.0,2.0
2019,130326,WH7,123,75.6,
2019,130332,AIG,131,95.0,1.0
2019,130332,ALL,415,73.0,
2019,130332,AS7,16,95.0,1.0
2019,130332,BL7,87,52.9,
2019,130332,EDS,43,53.5,
2019,130332,FEM,219,76.7,
2019,130332,HI7,32,53.1,
2019,130332,MALE,196,68.9,
2019,130332,MU7,13,46.2,
2019,130332,NEDS,372,75.3,
2019,130332,NSWD,394,76.4,
2019,130332,SWD,21,9.5,
2019,130332,WH7,264,81.4,
2019,130333,ALL,46,37.0,
2019,130333,EDS,22,40.9,
2019,130333,FEM,30,33.3,
2019,130333,HI7,11,27.3,
2019,130333,MALE,16,43.8,
2019,130333,NEDS,24,33.3,
2019,130333,NSWD,40,42.5,
2019,130333,WH7,26,42.3,
2019,130350,AIG,18,95.0,1.0
2019,130350,ALL,61,95.0,1.0
2019,130350,EDS,20,90.0,
2019,130350,FEM,37,94.6,
2019,130350,HI7,16,87.5,
2019,130350,MALE,24,95.0,1.0
2019,130350,NEDS,41,95.0,1.0
2019,130350,NSWD,61,95.0,1.0
2019,130350,WH7,32,95.0,1.0
2019,130LEA,AIG,487,95.0,1.0
2019,130LEA,ALL,2348,66.4,
2019,130LEA,AM7,13,76.9,
2019,130LEA,AS7,66,89.4,
2019,130LEA,BL7,504,49.0,
2019,130LEA,EDS,674,43.0,
2019,130LEA,ELS,44,9.1,
2019,130LEA,FEM,1170,67.6,
2019,130LEA,HI7,380,47.9,
2019,130LEA,HMS,29,34.5,
2019,130LEA,MALE,1178,65.2,
2019,130LEA,MU7,73,57.5,
2019,130LEA,NEDS,1674,75.8,
