year,agency_code,subgroup,iss_per1000,iss_mask_code,sts_per1000,sts_mask_code,lts_per1000,lts_mask_code,exp_per1000,exp_mask_code,act_per1000,act_mask_code,bha_per1000,bha_mask_code,rpt_per1000,rpt_mask_code,arr_per1000,arr_mask_code
2019,010346,MALE,10.582,0,42.328,0,5.291,0,0.0,0,10.582,0,0.0,0,0.0,0,0.0,0
2019,010346,MU7,71.429,0,142.857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010346,SWD,0.0,0,100.0,0,0.0,0,0.0,0,50.0,0,0.0,0,0.0,0,0.0,0
2019,010346,WH7,4.31,0,12.931,0,0.0,0,0.0,0,4.3103,0,0.0,0,0.0,0,0.0,0
2019,010347,ALL,105.09,0,42.693000000000005,0,0.0,0,0.0,0,0.0,0,8.21,0,0.0,0,0.0,0
2019,010347,AS7,142.857,0,142.857,0,0.0,0,0.0,0,0.0,0,71.429,0,0.0,0,0.0,0
2019,010347,BL7,148.515,0,49.505,0,0.0,0,0.0,0,0.0,0,9.901,0,0.0,0,0.0,0
2019,010347,EDS,129.73,0,48.648999999999994,0,0.0,0,0.0,0,0.0,0,10.811,0,0.0,0,0.0,0
2019,010347,ELS,40.541,0,27.026999999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010347,FEM,34.268,0,9.346,0,0.0,0,0.0,0,0.0,0,3.115,0,0.0,0,0.0,0
2019,010347,HI7,62.937,0,34.965,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010347,MALE,174.342,0,75.658,0,0.0,0,0.0,0,0.0,0,13.158,0,0.0,0,0.0,0
2019,010347,MU7,161.29,0,96.774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010347,SWD,215.90900000000002,0,90.90899999999999,0,0.0,0,0.0,0,0.0,0,11.364,0,0.0,0,0.0,0
2019,010347,WH7,98.507,0,32.836,0,0.0,0,0.0,0,0.0,0,8.955,0,0.0,0,0.0,0
2019,010348,ALL,34.06,0,174.387,0,1.3624,0,0.0,0,12.2616,0,1.3619999999999999,0,0.0,0,0.0,0
2019,010348,BL7,66.667,0,306.66700000000003,0,4.4444,0,0.0,0,17.7778,0,4.444,0,0.0,0,0.0,0
2019,010348,EDS,40.219,0,180.987,0,0.0,0,0.0,0,7.3126,0,1.828,0,0.0,0,0.0,0
2019,010348,ELS,23.256,0,46.512,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010348,FEM,27.1,0,92.141,0,2.71,0,0.0,0,13.5501,0,2.71,0,0.0,0,0.0,0
2019,010348,HI7,20.29,0,75.362,0,0.0,0,0.0,0,2.8986,0,0.0,0,0.0,0,0.0,0
2019,010348,MALE,37.594,0,235.58900000000003,0,0.0,0,0.0,0,10.0251,0,0.0,0,0.0,0,0.0,0
2019,010348,MU7,57.143,0,285.714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010348,SWD,74.627,0,291.045,0,0.0,0,0.0,0,14.9254,0,0.0,0,0.0,0,0.0,0
2019,010348,WH7,6.897,0,158.621,0,0.0,0,0.0,0,27.5862,0,0.0,0,0.0,0,0.0,0
2019,010350,ALL,345.221,0,417.974,0,1.4265,0,0.0,0,27.1041,0,15.692,0,0.0,0,0.0,0
2019,010350,AM7,,3,,3,,3,,3,,3,,3,,3,,3
2019,010350,BL7,510.417,0,770.8330000000001,0,5.2083,0,0.0,0,36.4583,0,36.458,0,0.0,0,0.0,0
2019,010350,EDS,328.526,0,431.09,0,1.6026,0,0.0,0,27.2436,0,17.628,0,0.0,0,0.0,0
2019,010350,ELS,211.765,0,341.176,0,0.0,0,0.0,0,47.0588,0,0.0,0,0.0,0,0.0,0
2019,010350,FEM,315.068,0,334.24699999999996,0,2.7397,0,0.0,0,16.4384,0,19.178,0,0.0,0,0.0,0
2019,010350,HI7,218.563,0,239.521,0,0.0,0,0.0,0,29.9401,0,2.9939999999999998,0,0.0,0,0.0,0
2019,010350,MALE,382.53,0,515.06,0,0.0,0,0.0,0,39.1566,0,12.048,0,0.0,0,0.0,0
2019,010350,MU7,566.6669999999999,0,366.667,0,0.0,0,0.0,0,33.3333,0,66.667,0,0.0,0,0.0,0
2019,010350,SWD,440.0,0,710.0,0,0.0,0,0.0,0,20.0,0,10.0,0,0.0,0,0.0,0
