year,agency_code,home_lea,pct_enrolled,subgroup,masking
2019,41C000,410LEA,5.0,AS7,2.0
2019,41C000,410LEA,5.0,MU7,2.0
2019,41C000,410LEA,5.0,PI7,2.0
2019,41C000,410LEA,5.0,WH7,2.0
2019,41C000,410LEA,60.7,EDS,
2019,41C000,410LEA,6.8,ELS,
2019,41C000,410LEA,7.7,HI7,
2019,41C000,410LEA,84.0,BL7,
2019,41C000,410LEA,9.8,SWD,
2019,41D000,410LEA,10.0,EDS,
2019,41D000,410LEA,12.2,HI7,
2019,41D000,410LEA,12.5,SWD,
2019,41D000,410LEA,28.8,BL7,
2019,41D000,410LEA,42.9,WH7,
2019,41D000,410LEA,5.0,AM7,2.0
2019,41D000,410LEA,5.0,ELS,2.0
2019,41D000,410LEA,5.0,PI7,2.0
2019,41D000,410LEA,6.3,AS7,
2019,41D000,410LEA,9.4,MU7,
2019,41F000,410LEA,11.7,SWD,
2019,41F000,410LEA,20.7,HI7,
2019,41F000,410LEA,58.9,BL7,
2019,41F000,410LEA,59.5,EDS,
2019,41F000,410LEA,5.0,AM7,2.0
2019,41F000,410LEA,5.0,AS7,2.0
2019,41F000,410LEA,5.0,PI7,2.0
2019,41F000,410LEA,6.0,MU7,
2019,41F000,410LEA,8.9,WH7,
2019,41F000,410LEA,9.1,ELS,
2019,41G000,410LEA,10.1,SWD,
2019,41G000,410LEA,11.0,BL7,
2019,41G000,410LEA,5.8,HI7,
2019,41G000,410LEA,5.0,AM7,2.0
2019,41G000,410LEA,5.0,AS7,2.0
2019,41G000,410LEA,5.0,EDS,2.0
2019,41G000,410LEA,5.0,ELS,2.0
2019,41G000,410LEA,5.0,PI7,2.0
2019,41G000,410LEA,71.7,WH7,
2019,41G000,410LEA,8.2,MU7,
2019,41H000,410LEA,10.6,SWD,
2019,41H000,410LEA,5.1,HI7,
2019,41H000,410LEA,58.9,EDS,
2019,41H000,410LEA,5.0,AM7,2.0
2019,41H000,410LEA,5.0,AS7,2.0
2019,41H000,410LEA,5.0,ELS,2.0
2019,41H000,410LEA,5.0,PI7,2.0
2019,41H000,410LEA,5.0,WH7,2.0
2019,41H000,410LEA,84.7,BL7,
2019,41H000,410LEA,8.9,MU7,
2019,41J000,410LEA,10.9,BL7,
2019,41J000,410LEA,11.6,EDS,
2019,41J000,410LEA,16.0,AS7,
2019,41J000,410LEA,5.0,AM7,2.0
2019,41J000,410LEA,5.0,ELS,2.0
2019,41J000,410LEA,5.0,MU7,2.0
2019,41J000,410LEA,5.0,PI7,2.0
2019,41J000,410LEA,64.0,WH7,
2019,41J000,410LEA,6.9,HI7,
2019,41J000,410LEA,8.2,SWD,
2019,41K000,410LEA,15.5,EDS,
2019,41K000,410LEA,17.5,SWD,
2019,41K000,410LEA,31.8,WH7,
2019,41K000,410LEA,51.4,BL7,
2019,41K000,410LEA,5.0,AM7,2.0
2019,41K000,410LEA,5.0,AS7,2.0
2019,41K000,410LEA,5.0,ELS,2.0
2019,41K000,410LEA,5.0,PI7,2.0
2019,41K000,410LEA,7.0,HI7,
2019,41K000,410LEA,8.9,MU7,
2019,41L000,410LEA,13.4,SWD,
2019,41L000,410LEA,15.3,HI7,
2019,41L000,410LEA,5.4,WH7,
2019,41L000,410LEA,59.8,EDS,
2019,41L000,410LEA,5.0,AM7,2.0
2019,41L000,410LEA,5.0,AS7,2.0
2019,41L000,410LEA,5.0,MU7,2.0
2019,41L000,410LEA,5.0,PI7,2.0
2019,41L000,410LEA,71.3,BL7,
2019,41L000,410LEA,9.5,ELS,
2019,41M000,410LEA,21.6,EDS,
2019,41M000,410LEA,5.0,AM7,2.0
2019,41M000,410LEA,5.0,AS7,2.0
2019,41M000,410LEA,5.0,ELS,2.0
2019,41M000,410LEA,5.0,MU7,2.0
2019,41M000,410LEA,5.0,PI7,2.0
2019,41M000,410LEA,5.0,SWD,2.0
2019,41M000,410LEA,5.0,WH7,2.0
2019,41M000,410LEA,6.2,HI7,
2019,41M000,410LEA,88.4,BL7,
2019,41N000,410LEA,12.1,HI7,
2019,41N000,410LEA,27.0,BL7,
2019,41N000,410LEA,53.7,WH7,
2019,41N000,410LEA,5.4,EDS,
2019,41N000,410LEA,5.0,AM7,2.0
2019,41N000,410LEA,5.0,AS7,2.0
2019,41N000,410LEA,5.0,ELS,2.0
2019,41N000,410LEA,5.0,MU7,2.0
2019,41N000,410LEA,5.0,PI7,2.0
2019,41N000,410LEA,9.2,SWD,
2019,420000,420LEA,15.1,SWD,
2019,420000,420LEA,59.5,EDS,
2019,420000,420LEA,5.0,AS7,2.0
2019,420000,420LEA,5.0,ELS,2.0
2019,420000,420LEA,5.0,MU7,2.0
2019,420000,420LEA,5.0,PI7,2.0
2019,420000,420LEA,5.0,WH7,2.0
2019,420000,420LEA,6.5,AM7,
2019,420000,420LEA,6.9,HI7,
2019,420000,420LEA,78.6,BL7,
2019,42A000,420LEA,10.0,SWD,
2019,42A000,420LEA,5.2,WH7,
2019,42A000,420LEA,57.8,EDS,
2019,42A000,420LEA,5.0,AM7,2.0
2019,42A000,420LEA,5.0,AS7,2.0
2019,42A000,420LEA,5.0,ELS,2.0
2019,42A000,420LEA,5.0,HI7,2.0
2019,42A000,420LEA,5.0,MU7,
2019,42A000,420LEA,5.0,PI7,2.0
2019,42A000,420LEA,84.8,BL7,
2019,42B000,420LEA,24.7,BL7,
2019,42B000,420LEA,28.3,EDS,
2019,42B000,420LEA,5.8,HI7,
2019,42B000,420LEA,5.0,AM7,2.0
2019,42B000,420LEA,5.0,AS7,2.0
2019,42B000,420LEA,5.0,ELS,2.0
2019,42B000,420LEA,5.0,MU7,2.0
2019,42B000,420LEA,5.0,PI7,2.0
2019,42B000,420LEA,5.0,SWD,2.0
2019,42B000,420LEA,69.1,WH7,
2019,430000,430LEA,11.8,SWD,
2019,430000,430LEA,22.8,HI7,
2019,430000,430LEA,24.4,BL7,
2019,430000,430LEA,43.6,WH7,
2019,430000,430LEA,49.8,EDS,
2019,430000,430LEA,5.0,AM7,2.0
2019,430000,430LEA,5.0,AS7,2.0
2019,430000,430LEA,5.0,PI7,2.0
2019,430000,430LEA,6.4,ELS,
2019,430000,430LEA,7.6,MU7,
2019,43C000,430LEA,15.5,HI7,
2019,43C000,430LEA,5.3,EDS,
2019,43C000,430LEA,5.0,AM7,2.0
2019,43C000,430LEA,5.0,AS7,2.0
2019,43C000,430LEA,5.0,ELS,2.0
2019,43C000,430LEA,5.0,PI7,2.0
2019,43C000,430LEA,64.8,WH7,
2019,43C000,430LEA,6.8,SWD,
2019,43C000,430LEA,8.3,BL7,
2019,43C000,430LEA,8.7,MU7,
2019,440000,440LEA,18.0,SWD,
2019,440000,440LEA,41.9,EDS,
2019,440000,440LEA,5.0,AM7,2.0
2019,440000,440LEA,5.0,AS7,2.0
2019,440000,440LEA,5.0,BL7,2.0
2019,440000,440LEA,5.0,ELS,2.0
2019,440000,440LEA,5.0,MU7,2.0
2019,440000,440LEA,5.0,PI7,2.0
2019,440000,440LEA,84.7,WH7,
2019,440000,440LEA,9.0,HI7,
2019,44A000,440LEA,15.0,SWD,
2019,44A000,440LEA,5.8,EDS,
2019,44A000,440LEA,5.0,AM7,2.0
2019,44A000,440LEA,5.0,AS7,2.0
2019,44A000,440LEA,5.0,BL7,2.0
2019,44A000,440LEA,5.0,ELS,2.0
2019,44A000,440LEA,5.0,HI7,2.0
2019,44A000,440LEA,5.0,MU7,2.0
2019,44A000,440LEA,5.0,PI7,2.0
2019,44A000,440LEA,86.3,WH7,
2019,450000,450LEA,13.8,SWD,
2019,450000,450LEA,26.8,HI7,
2019,450000,450LEA,44.6,EDS,
2019,450000,450LEA,5.0,AM7,2.0
2019,450000,450LEA,5.0,AS7,2.0
2019,450000,450LEA,5.0,BL7,2.0
2019,450000,450LEA,5.0,MU7,2.0
2019,450000,450LEA,5.0,PI7,2.0
2019,450000,450LEA,62.8,WH7,
2019,450000,450LEA,9.9,ELS,
2019,45A000,450LEA,18.8,SWD,
2019,45A000,450LEA,5.0,AM7,2.0
2019,45A000,450LEA,5.0,AS7,2.0
2019,45A000,450LEA,5.0,BL7,2.0
2019,45A000,450LEA,5.0,EDS,2.0
2019,45A000,450LEA,5.0,ELS,2.0
2019,45A000,450LEA,5.0,MU7,2.0
2019,45A000,450LEA,5.0,PI7,2.0
2019,45A000,450LEA,82.2,WH7,
2019,45A000,450LEA,8.6,HI7,
2019,45B000,450LEA,15.3,SWD,
2019,45B000,450LEA,5.0,AM7,2.0
2019,45B000,450LEA,5.0,AS7,2.0
2019,45B000,450LEA,5.0,BL7,2.0
2019,45B000,450LEA,5.0,EDS,2.0
2019,45B000,450LEA,5.0,ELS,2.0
2019,45B000,450LEA,5.0,MU7,2.0
2019,45B000,450LEA,5.0,PI7,2.0
2019,45B000,450LEA,7.4,HI7,
2019,45B000,450LEA,87.7,WH7,
2019,490000,490LEA,10.5,SWD,
2019,490000,490LEA,13.7,BL7,
2019,490000,490LEA,14.6,HI7,
2019,490000,490LEA,34.9,EDS,
2019,490000,490LEA,5.2,ELS,
2019,490000,490LEA,5.0,AM7,2.0
2019,490000,490LEA,5.0,AS7,2.0
2019,490000,490LEA,5.0,PI7,2.0
2019,490000,490LEA,61.8,WH7,
2019,490000,490LEA,6.6,MU7,
2019,49B000,490LEA,11.9,BL7,
2019,49B000,490LEA,12.7,SWD,
2019,49B000,490LEA,5.0,AM7,2.0
2019,49B000,490LEA,5.0,AS7,2.0
2019,49B000,490LEA,5.0,EDS,2.0
2019,49B000,490LEA,5.0,ELS,2.0
2019,49B000,490LEA,5.0,PI7,2.0
2019,49B000,490LEA,70.1,WH7,
2019,49B000,490LEA,8.3,HI7,
2019,49B000,490LEA,8.8,MU7,
2019,49D000,490LEA,21.6,SWD,
2019,49D000,490LEA,55.9,EDS,
2019,49D000,490LEA,5.0,AM7,2.0
2019,49D000,490LEA,5.0,AS7,2.0
2019,49D000,490LEA,5.0,ELS,2.0
2019,49D000,490LEA,5.0,HI7,2.0
2019,49D000,490LEA,5.0,MU7,2.0
2019,49D000,490LEA,5.0,PI7,2.0
2019,49D000,490LEA,5.0,WH7,2.0
2019,49D000,490LEA,89.2,BL7,
2019,49E000,490LEA,5.2,AS7,
2019,49E000,490LEA,5.0,AM7,2.0
2019,49E000,490LEA,5.0,BL7,2.0
2019,49E000,490LEA,5.0,EDS,2.0
2019,49E000,490LEA,5.0,ELS,2.0
2019,49E000,490LEA,5.0,HI7,2.0
2019,49E000,490LEA,5.0,MU7,2.0
2019,49E000,490LEA,5.0,PI7,2.0
2019,49E000,490LEA,83.4,WH7,
2019,49E000,490LEA,9.2,SWD,
2019,49F000,490LEA,11.7,SWD,
2019,49F000,490LEA,5.0,AM7,2.0
2019,49F000,490LEA,5.0,AS7,2.0
2019,49F000,490LEA,5.0,ELS,2.0
2019,49F000,490LEA,5.0,PI7,2.0
2019,49F000,490LEA,6.3,BL7,
2019,49F000,490LEA,71.1,WH7,
2019,49F000,490LEA,8.5,MU7,
2019,49F000,490LEA,9.5,EDS,
2019,49F000,490LEA,9.5,HI7,
2019,49G000,490LEA,13.3,SWD,
2019,49G000,490LEA,14.0,HI7,
2019,49G000,490LEA,34.7,EDS,
2019,49G000,490LEA,5.0,AM7,2.0
2019,49G000,490LEA,5.0,AS7,2.0
2019,49G000,490LEA,5.0,ELS,2.0
2019,49G000,490LEA,5.0,PI7,2.0
2019,49G000,490LEA,67.6,WH7,
2019,49G000,490LEA,8.0,MU7,
2019,49G000,490LEA,9.7,BL7,
2019,500000,500LEA,16.1,HI7,
2019,500000,500LEA,16.1,SWD,
2019,500000,500LEA,44.3,EDS,
2019,500000,500LEA,5.6,MU7,
2019,500000,500LEA,5.0,AS7,2.0
2019,500000,500LEA,5.0,BL7,2.0
2019,500000,500LEA,5.0,ELS,2.0
2019,500000,500LEA,5.0,PI7,2.0
2019,500000,500LEA,68.3,WH7,
2019,500000,500LEA,7.3,AM7,
2019,50A000,500LEA,13.2,SWD,
2019,50A000,500LEA,19.1,HI7,
2019,50A000,500LEA,5.1,MU7,
2019,50A000,500LEA,5.0,AM7,2.0
2019,50A000,500LEA,5.0,AS7,2.0
2019,50A000,500LEA,5.0,BL7,2.0
2019,50A000,500LEA,5.0,EDS,2.0
2019,50A000,500LEA,5.0,PI7,2.0
2019,50A000,500LEA,74.9,WH7,
2019,50A000,500LEA,8.9,ELS,
2019,50Z000,500LEA,13.8,MU7,
2019,50Z000,500LEA,17.2,SWD,
2019,50Z000,500LEA,29.3,EDS,
2019,50Z000,500LEA,5.0,AM7,2.0
2019,50Z000,500LEA,5.0,AS7,2.0
2019,50Z000,500LEA,5.0,BL7,2.0
2019,50Z000,500LEA,5.0,ELS,2.0
2019,50Z000,500LEA,5.0,PI7,2.0
2019,50Z000,500LEA,6.9,HI7,
2019,50Z000,500LEA,74.1,WH7,
2019,510000,510LEA,15.7,BL7,
2019,510000,510LEA,15.7,SWD,
2019,510000,510LEA,25.8,HI7,
2019,510000,510LEA,38.7,EDS,
2019,510000,510LEA,52.1,WH7,
2019,510000,510LEA,5.2,MU7,
2019,510000,510LEA,5.0,AM7,2.0
2019,510000,510LEA,5.0,AS7,2.0
2019,510000,510LEA,5.0,PI7,2.0
2019,510000,510LEA,8.4,ELS,
2019,51A000,510LEA,10.7,SWD,
2019,51A000,510LEA,12.9,BL7,
2019,51A000,510LEA,12.0,HI7,
2019,51A000,510LEA,5.0,AM7,2.0
2019,51A000,510LEA,5.0,AS7,2.0
2019,51A000,510LEA,5.0,EDS,2.0
2019,51A000,510LEA,5.0,ELS,2.0
2019,51A000,510LEA,5.0,PI7,2.0
2019,51A000,510LEA,6.5,MU7,
2019,51A000,510LEA,67.1,WH7,
2019,51B000,510LEA,11.7,SWD,
2019,51B000,510LEA,14.2,HI7,
2019,51B000,510LEA,19.1,BL7,
2019,51B000,510LEA,21.2,EDS,
2019,51B000,510LEA,5.0,AM7,2.0
2019,51B000,510LEA,5.0,AS7,2.0
2019,51B000,510LEA,5.0,ELS,2.0
2019,51B000,510LEA,5.0,MU7,2.0
2019,51B000,510LEA,5.0,PI7,2.0
2019,51B000,510LEA,60.9,WH7,
2019,530000,530LEA,12.2,SWD,
2019,530000,530LEA,12.3,ELS,
2019,530000,530LEA,19.7,BL7,
2019,530000,530LEA,35.7,WH7,
2019,530000,530LEA,37.8,HI7,
2019,530000,530LEA,5.6,MU7,
2019,530000,530LEA,5.0,AM7,2.0
2019,530000,530LEA,5.0,AS7,2.0
2019,530000,530LEA,5.0,PI7,2.0
2019,530000,530LEA,60.2,EDS,
2019,53B000,530LEA,11.9,EDS,
2019,53B000,530LEA,13.2,HI7,
2019,53B000,530LEA,14.1,BL7,
2019,53B000,530LEA,5.0,AM7,2.0
2019,53B000,530LEA,5.0,AS7,2.0
2019,53B000,530LEA,5.0,ELS,2.0
2019,53B000,530LEA,5.0,PI7,2.0
2019,53B000,530LEA,5.0,SWD,2.0
2019,53B000,530LEA,64.6,WH7,
2019,53B000,530LEA,6.6,MU7,
2019,540000,540LEA,15.7,SWD,
2019,540000,540LEA,16.2,HI7,
2019,540000,540LEA,33.2,WH7,
2019,540000,540LEA,46.0,BL7,
2019,540000,540LEA,5.0,AM7,2.0
2019,540000,540LEA,5.0,AS7,2.0
2019,540000,540LEA,5.0,ELS,2.0
2019,540000,540LEA,5.0,MU7,2.0
2019,540000,540LEA,5.0,PI7,2.0
2019,540000,540LEA,62.1,EDS,
2019,54A000,540LEA,22.3,SWD,
2019,54A000,540LEA,5.0,AM7,2.0
2019,54A000,540LEA,5.0,AS7,2.0
2019,54A000,540LEA,5.0,ELS,2.0
2019,54A000,540LEA,5.0,HI7,2.0
2019,54A000,540LEA,5.0,MU7,2.0
2019,54A000,540LEA,5.0,PI7,2.0
2019,54A000,540LEA,5.0,WH7,2.0
2019,54A000,540LEA,71.8,EDS,
2019,54A000,540LEA,95.0,BL7,1.0
2019,550000,550LEA,11.7,HI7,
2019,550000,550LEA,13.6,SWD,
2019,550000,550LEA,38.2,EDS,
2019,550000,550LEA,5.8,BL7,
2019,550000,550LEA,5.0,AM7,2.0
2019,550000,550LEA,5.0,AS7,2.0
2019,550000,550LEA,5.0,ELS,2.0
2019,550000,550LEA,5.0,PI7,2.0
2019,550000,550LEA,72.0,WH7,
2019,550000,550LEA,9.7,MU7,
2019,55A000,550LEA,10.1,HI7,
2019,55A000,550LEA,5.0,AM7,2.0
2019,55A000,550LEA,5.0,AS7,2.0
2019,55A000,550LEA,5.0,BL7,2.0
2019,55A000,550LEA,5.0,EDS,2.0
2019,55A000,550LEA,5.0,ELS,2.0
2019,55A000,550LEA,5.0,PI7,2.0
2019,55A000,550LEA,7.4,SWD,
2019,55A000,550LEA,76.5,WH7,
2019,55A000,550LEA,9.0,MU7,
2019,55B000,550LEA,10.4,HI7,
2019,55B000,550LEA,12.2,EDS,
2019,55B000,550LEA,5.0,AM7,2.0
2019,55B000,550LEA,5.0,AS7,2.0
2019,55B000,550LEA,5.0,BL7,2.0
2019,55B000,550LEA,5.0,ELS,2.0
2019,55B000,550LEA,5.0,PI7,2.0
2019,55B000,550LEA,78.3,WH7,
2019,55B000,550LEA,7.8,SWD,
2019,55B000,550LEA,7.0,MU7,
2019,580000,580LEA,20.3,SWD,
2019,580000,580LEA,35.1,WH7,
2019,580000,580LEA,48.5,EDS,
2019,580000,580LEA,50.0,BL7,
2019,580000,580LEA,5.0,AM7,2.0
2019,580000,580LEA,5.0,AS7,2.0
2019,580000,580LEA,5.0,ELS,2.0
2019,580000,580LEA,5.0,MU7,2.0
2019,580000,580LEA,5.0,PI7,2.0
2019,580000,580LEA,9.5,HI7,
2019,58B000,580LEA,10.3,SWD,
2019,58B000,580LEA,5.0,AM7,2.0
2019,58B000,580LEA,5.0,AS7,2.0
2019,58B000,580LEA,5.0,BL7,2.0
2019,58B000,580LEA,5.0,EDS,2.0
2019,58B000,580LEA,5.0,ELS,2.0
2019,58B000,580LEA,5.0,HI7,2.0
2019,58B000,580LEA,5.0,MU7,2.0
2019,58B000,580LEA,5.0,PI7,2.0
2019,58B000,580LEA,93.5,WH7,
2019,600000,600LEA,12.0,ELS,
2019,600000,600LEA,26.3,WH7,
2019,600000,600LEA,27.0,HI7,
2019,600000,600LEA,33.8,EDS,
2019,600000,600LEA,36.1,BL7,
2019,600000,600LEA,5.0,AM7,2.0
2019,600000,600LEA,5.0,MU7,2.0
2019,600000,600LEA,5.0,PI7,2.0
2019,600000,600LEA,7.1,AS7,
2019,600000,600LEA,9.4,SWD,
2019,60B000,600LEA,12.9,HI7,
2019,60B000,600LEA,5.0,AM7,2.0
2019,60B000,600LEA,5.0,AS7,2.0
2019,60B000,600LEA,5.0,MU7,2.0
2019,60B000,600LEA,5.0,PI7,2.0
2019,60B000,600LEA,5.0,WH7,2.0
2019,60B000,600LEA,69.6,EDS,
2019,60B000,600LEA,6.0,SWD,
2019,60B000,600LEA,7.0,ELS,
2019,60B000,600LEA,83.8,BL7,
2019,60D000,600LEA,13.6,BL7,
2019,60D000,600LEA,5.9,HI7,
2019,60D000,600LEA,5.0,AM7,2.0
2019,60D000,600LEA,5.0,EDS,2.0
2019,60D000,600LEA,5.0,ELS,2.0
2019,60D000,600LEA,5.0,PI7,2.0
2019,60D000,600LEA,6.3,MU7,
2019,60D000,600LEA,65.4,WH7,
2019,60D000,600LEA,6.9,SWD,
2019,60D000,600LEA,8.6,AS7,
2019,60F000,600LEA,28.2,WH7,
2019,60F000,600LEA,5.0,AM7,2.0
2019,60F000,600LEA,5.0,BL7,2.0
2019,60F000,600LEA,5.0,EDS,2.0
2019,60F000,600LEA,5.0,ELS,2.0
2019,60F000,600LEA,5.0,HI7,2.0
2019,60F000,600LEA,5.0,MU7,2.0
2019,60F000,600LEA,5.0,PI7,2.0
2019,60F000,600LEA,5.0,SWD,2.0
2019,60F000,600LEA,61.0,AS7,
2019,60G000,600LEA,10.7,SWD,
2019,60G000,600LEA,13.0,HI7,
2019,60G000,600LEA,18.5,EDS,
2019,60G000,600LEA,24.1,BL7,
2019,60G000,600LEA,56.1,WH7,
2019,60G000,600LEA,5.0,AM7,2.0
2019,60G000,600LEA,5.0,AS7,2.0
2019,60G000,600LEA,5.0,ELS,2.0
2019,60G000,600LEA,5.0,MU7,2.0
2019,60G000,600LEA,5.0,PI7,2.0
2019,60I000,600LEA,12.9,SWD,
2019,60I000,600LEA,5.3,MU7,
2019,60I000,600LEA,5.0,AM7,2.0
2019,60I000,600LEA,5.0,AS7,2.0
2019,60I000,600LEA,5.0,BL7,2.0
2019,60I000,600LEA,5.0,EDS,2.0
2019,60I000,600LEA,5.0,ELS,2.0
2019,60I000,600LEA,5.0,HI7,2.0
2019,60I000,600LEA,5.0,PI7,2.0
2019,60I000,600LEA,83.6,WH7,
2019,60J000,600LEA,10.2,HI7,
2019,60J000,600LEA,12.0,AS7,
2019,60J000,600LEA,5.2,ELS,
2019,60J000,600LEA,5.0,AM7,2.0
2019,60J000,600LEA,5.0,EDS,2.0
2019,60J000,600LEA,5.0,MU7,
2019,60J000,600LEA,5.0,PI7,2.0
2019,60J000,600LEA,62.9,WH7,
2019,60J000,600LEA,8.7,SWD,
2019,60J000,600LEA,9.6,BL7,
2019,60K000,600LEA,11.9,MU7,
2019,60K000,600LEA,17.0,WH7,
2019,60K000,600LEA,19.5,SWD,
2019,60K000,600LEA,27.1,HI7,
2019,60K000,600LEA,44.0,BL7,
2019,60K000,600LEA,5.0,AM7,2.0
2019,60K000,600LEA,5.0,AS7,2.0
2019,60K000,600LEA,5.0,PI7,2.0
2019,60K000,600LEA,8.7,EDS,
2019,60K000,600LEA,9.7,ELS,
2019,60L000,600LEA,10.0,WH7,
2019,60L000,600LEA,50.4,EDS,
2019,60L000,600LEA,5.0,AM7,2.0
2019,60L000,600LEA,5.0,AS7,2.0
2019,60L000,600LEA,5.0,ELS,2.0
2019,60L000,600LEA,5.0,MU7,2.0
2019,60L000,600LEA,5.0,PI7,2.0
2019,60L000,600LEA,80.2,BL7,
2019,60L000,600LEA,8.0,HI7,
2019,60L000,600LEA,8.0,SWD,
2019,60M000,600LEA,13.6,SWD,
2019,60M000,600LEA,15.5,BL7,
2019,60M000,600LEA,5.0,AM7,2.0
2019,60M000,600LEA,5.0,AS7,2.0
2019,60M000,600LEA,5.0,EDS,2.0
2019,60M000,600LEA,5.0,ELS,2.0
2019,60M000,600LEA,5.0,MU7,2.0
2019,60M000,600LEA,5.0,PI7,2.0
2019,60M000,600LEA,67.2,WH7,
2019,60M000,600LEA,7.9,HI7,
2019,60N000,600LEA,17.4,SWD,
2019,60N000,600LEA,59.0,EDS,
2019,60N000,600LEA,5.0,AM7,2.0
2019,60N000,600LEA,5.0,AS7,2.0
2019,60N000,600LEA,5.0,ELS,2.0
2019,60N000,600LEA,5.0,HI7,2.0
2019,60N000,600LEA,5.0,PI7,2.0
2019,60N000,600LEA,6.9,WH7,
2019,60N000,600LEA,77.8,BL7,
2019,60N000,600LEA,9.0,MU7,
2019,60P000,600LEA,11.2,HI7,
2019,60P000,600LEA,53.4,EDS,
2019,60P000,600LEA,5.0,AM7,2.0
2019,60P000,600LEA,5.0,AS7,2.0
2019,60P000,600LEA,5.0,ELS,2.0
2019,60P000,600LEA,5.0,MU7,2.0
2019,60P000,600LEA,5.0,PI7,2.0
2019,60P000,600LEA,5.0,WH7,2.0
2019,60P000,600LEA,7.8,SWD,
2019,60P000,600LEA,85.3,BL7,
2019,60Q000,600LEA,14.1,EDS,
2019,60Q000,600LEA,5.1,MU7,
2019,60Q000,600LEA,5.0,AM7,2.0
2019,60Q000,600LEA,5.0,AS7,2.0
2019,60Q000,600LEA,5.0,ELS,2.0
2019,60Q000,600LEA,5.0,PI7,2.0
2019,60Q000,600LEA,5.0,WH7,2.0
2019,60Q000,600LEA,6.8,HI7,
2019,60Q000,600LEA,7.8,SWD,
2019,60Q000,600LEA,84.3,BL7,
2019,60S000,600LEA,10.3,SWD,
2019,60S000,600LEA,27.0,BL7,
2019,60S000,600LEA,51.9,WH7,
2019,60S000,600LEA,5.0,AM7,2.0
2019,60S000,600LEA,5.0,AS7,2.0
2019,60S000,600LEA,5.0,EDS,2.0
2019,60S000,600LEA,5.0,ELS,2.0
2019,60S000,600LEA,5.0,PI7,2.0
2019,60S000,600LEA,8.8,MU7,
2019,60S000,600LEA,8.9,HI7,
2019,60U000,600LEA,11.4,ELS,
2019,60U000,600LEA,13.1,MU7,
2019,60U000,600LEA,24.9,EDS,
2019,60U000,600LEA,29.3,HI7,
2019,60U000,600LEA,45.9,BL7,
2019,60U000,600LEA,5.0,AM7,2.0
2019,60U000,600LEA,5.0,AS7,2.0
2019,60U000,600LEA,5.0,PI7,2.0
2019,60U000,600LEA,7.0,SWD,
2019,60U000,600LEA,9.6,WH7,
2019,60Y000,600LEA,10.1,HI7,
2019,60Y000,600LEA,18.8,SWD,
2019,60Y000,600LEA,5.0,AM7,2.0
2019,60Y000,600LEA,5.0,AS7,2.0
2019,60Y000,600LEA,5.0,BL7,2.0
2019,60Y000,600LEA,5.0,EDS,2.0
2019,60Y000,600LEA,5.0,ELS,2.0
2019,60Y000,600LEA,5.0,PI7,2.0
2019,60Y000,600LEA,74.4,WH7,
2019,60Y000,600LEA,9.5,MU7,
2019,61J000,600LEA,14.9,SWD,
2019,61J000,600LEA,18.2,BL7,
2019,61J000,600LEA,24.0,HI7,
2019,61J000,600LEA,47.4,WH7,
2019,61J000,600LEA,5.0,AM7,2.0
2019,61J000,600LEA,5.0,AS7,2.0
2019,61J000,600LEA,5.0,PI7,2.0
2019,61J000,600LEA,6.5,MU7,
2019,61J000,600LEA,7.8,ELS,
2019,61J000,600LEA,9.1,EDS,
2019,61K000,600LEA,10.3,MU7,
2019,61K000,600LEA,15.6,HI7,
2019,61K000,600LEA,16.5,SWD,
2019,61K000,600LEA,28.4,WH7,
2019,61K000,600LEA,43.2,BL7,
2019,61K000,600LEA,5.3,ELS,
2019,61K000,600LEA,5.0,AM7,2.0
2019,61K000,600LEA,5.0,AS7,2.0
2019,61K000,600LEA,5.0,PI7,2.0
2019,61K000,600LEA,6.6,EDS,
2019,61L000,600LEA,24.8,EDS,
2019,61L000,600LEA,26.7,HI7,
2019,61L000,600LEA,5.0,AM7,2.0
2019,61L000,600LEA,5.0,AS7,2.0
2019,61L000,600LEA,5.0,MU7,2.0
2019,61L000,600LEA,5.0,PI7,2.0
2019,61L000,600LEA,5.0,WH7,2.0
2019,61L000,600LEA,63.0,BL7,
2019,61L000,600LEA,9.2,ELS,
2019,61L000,600LEA,9.2,SWD,
2019,61M000,600LEA,10.9,HI7,
2019,61M000,600LEA,30.0,BL7,
2019,61M000,600LEA,49.4,WH7,
2019,61M000,600LEA,5.0,AM7,2.0
2019,61M000,600LEA,5.0,AS7,2.0
2019,61M000,600LEA,5.0,EDS,2.0
2019,61M000,600LEA,5.0,ELS,2.0
2019,61M000,600LEA,5.0,PI7,2.0
2019,61M000,600LEA,7.8,MU7,
2019,61M000,600LEA,9.6,SWD,
2019,61N000,600LEA,33.6,AS7,
2019,61N000,600LEA,45.4,BL7,
2019,61N000,600LEA,5.0,AM7,2.0
2019,61N000,600LEA,5.0,PI7,2.0
2019,61N000,600LEA,5.0,SWD,2.0
2019,61N000,600LEA,5.0,WH7,2.0
2019,61N000,600LEA,6.1,HI7,
2019,61N000,600LEA,7.0,ELS,
2019,61N000,600LEA,8.4,EDS,
2019,61N000,600LEA,9.4,MU7,
2019,61P000,600LEA,12.4,EDS,
2019,61P000,600LEA,14.9,SWD,
2019,61P000,600LEA,16.5,HI7,
2019,61P000,600LEA,5.0,AM7,2.0
2019,61P000,600LEA,5.0,AS7,2.0
2019,61P000,600LEA,5.0,ELS,2.0
