year,agency_code,lp_school,rlp_school,clpc_school,lp_num,lp_den,lp_pct,lp_district
2019,340366,Y,Y,N,,,,
2019,340368,Y,Y,N,,,,
2019,340372,Y,N,N,,,,
2019,340376,Y,Y,N,,,,
2019,340380,N,Y,N,,,,
2019,340382,N,N,N,,,,
2019,340384,N,N,N,,,,
2019,340385,N,N,N,,,,
2019,340390,Y,Y,N,,,,
2019,340392,N,N,N,,,,
2019,340398,N,N,N,,,,
2019,340400,Y,Y,N,,,,
2019,340403,N,N,N,,,,
2019,340406,N,N,N,,,,
2019,340416,N,N,N,,,,
2019,340420,N,N,N,,,,
2019,340424,Y,Y,N,,,,
2019,340426,N,N,N,,,,
2019,340427,N,N,N,,,,
2019,340428,N,Y,N,,,,
2019,340430,Y,Y,N,,,,
2019,340432,N,N,N,,,,
2019,340436,N,N,N,,,,
2019,340440,N,N,N,,,,
2019,340442,N,N,N,,,,
2019,340446,N,N,N,,,,
2019,340448,N,N,N,,,,
2019,340452,Y,Y,N,,,,
2019,340453,Y,Y,N,,,,
2019,340454,N,N,N,,,,
2019,340457,N,N,N,,,,
2019,340460,Y,N,N,,,,
2019,340462,N,Y,N,,,,
2019,340464,N,N,N,,,,
2019,340472,N,N,N,,,,
2019,340476,Y,Y,N,,,,
2019,340480,N,N,N,,,,
2019,340486,Y,Y,N,,,,
2019,340488,N,N,N,,,,
2019,340490,Y,Y,N,,,,
2019,340492,Y,Y,N,,,,
2019,340494,N,N,N,,,,
2019,340495,N,N,N,,,,
2019,340496,N,N,N,,,,
2019,340504,N,N,N,,,,
2019,340508,N,N,N,,,,
2019,340512,N,N,N,,,,
2019,340514,Y,Y,N,,,,
2019,340516,N,N,N,,,,
2019,340520,N,N,N,,,,
2019,340528,N,N,N,,,,
2019,340530,Y,Y,N,,,,
2019,340531,N,N,N,,,,
2019,340532,N,N,N,,,,
2019,340536,N,N,N,,,,
2019,340540,N,N,N,,,,
2019,340542,N,N,N,,,,
2019,340544,N,Y,N,,,,
2019,340548,Y,Y,N,,,,
2019,340556,N,N,N,,,,
2019,340560,N,N,N,,,,
2019,340564,N,N,N,,,,
2019,340568,Y,Y,N,,,,
2019,340LEA,,,,21.0,70.0,30.0,N
2019,34B000,N,N,N,,,,
2019,34D000,Y,N,Y,,,,
2019,34F000,Y,N,N,,,,
2019,34G000,N,N,N,,,,
2019,34H000,N,N,N,,,,
2019,34Z000,Y,N,N,,,,
2019,350304,N,N,N,,,,
2019,350308,N,N,N,,,,
2019,350310,N,N,N,,,,
2019,350312,N,N,N,,,,
2019,350316,N,N,N,,,,
2019,350317,N,N,N,,,,
2019,350318,N,N,N,,,,
2019,350321,N,N,N,,,,
2019,350324,N,N,N,,,,
2019,350330,N,N,N,,,,
2019,350331,N,N,N,,,,
2019,350332,N,N,N,,,,
2019,350336,N,N,N,,,,
2019,350338,N,N,N,,,,
2019,350339,N,N,N,,,,
2019,350340,N,N,N,,,,
2019,350LEA,,,,0.0,16.0,0.0,N
2019,35A000,N,N,N,,,,
2019,35B000,N,N,N,,,,
2019,360310,N,N,N,,,,
2019,360320,N,N,N,,,,
2019,360324,N,N,N,,,,
2019,360332,Y,Y,N,,,,
2019,360336,Y,N,N,,,,
2019,360337,N,N,N,,,,
2019,360338,N,N,N,,,,
2019,360339,N,N,N,,,,
2019,360340,Y,Y,N,,,,
2019,360344,N,N,N,,,,
2019,360348,N,N,N,,,,
2019,360352,N,N,N,,,,
2019,360360,N,N,N,,,,
2019,360364,N,N,N,,,,
2019,360372,N,N,N,,,,
2019,360376,N,N,N,,,,
2019,360378,N,N,N,,,,
2019,360380,N,N,N,,,,
2019,360390,N,N,N,,,,
2019,360392,Y,Y,N,,,,
2019,360394,N,N,N,,,,
2019,360396,N,N,N,,,,
2019,360400,N,N,N,,,,
2019,360408,Y,N,N,,,,
2019,360418,N,N,N,,,,
2019,360420,N,N,N,,,,
2019,360426,N,N,N,,,,
2019,360428,N,N,N,,,,
2019,360430,N,N,N,,,,
2019,360431,N,N,N,,,,
2019,360432,N,N,N,,,,
2019,360436,N,N,N,,,,
2019,360438,Y,N,N,,,,
2019,360440,N,N,N,,,,
2019,360448,N,N,N,,,,
2019,360456,N,N,N,,,,
2019,360464,N,N,N,,,,
2019,360468,N,N,N,,,,
2019,360470,N,N,N,,,,
2019,360478,N,N,N,,,,
2019,360480,Y,N,N,,,,
2019,360482,N,N,N,,,,
2019,360488,N,N,N,,,,
2019,360490,Y,Y,N,,,,
2019,360492,Y,Y,N,,,,
2019,360494,N,N,N,,,,
2019,360498,N,N,N,,,,
2019,360499,N,N,N,,,,
2019,360500,N,N,N,,,,
2019,360504,N,N,N,,,,
2019,360510,N,N,N,,,,
2019,360514,N,N,N,,,,
2019,360520,Y,Y,N,,,,
2019,360526,Y,Y,N,,,,
2019,360550,N,N,N,,,,
2019,360LEA,,,,11.0,50.0,22.0,N
2019,36B000,N,N,N,,,,
2019,36C000,N,N,N,,,,
2019,370304,N,N,N,,,,
2019,370308,N,N,N,,,,
2019,370312,N,N,N,,,,
2019,370316,N,N,N,,,,
2019,370324,Y,N,N,,,,
2019,370LEA,,,,1.0,5.0,20.0,N
2019,380306,N,N,N,,,,
2019,380308,N,N,N,,,,
2019,380310,N,N,N,,,,
2019,380LEA,,,,0.0,3.0,0.0,N
2019,390309,Y,Y,N,,,,
2019,390311,Y,N,N,,,,
2019,390312,Y,N,N,,,,
2019,390314,N,N,N,,,,
2019,390316,Y,Y,N,,,,
2019,390320,N,N,N,,,,
2019,390321,Y,N,N,,,,
2019,390322,N,N,N,,,,
2019,390323,N,N,N,,,,
2019,390324,N,N,N,,,,
2019,390331,Y,Y,N,,,,
2019,390333,N,N,N,,,,
2019,390334,Y,Y,N,,,,
2019,390336,N,N,N,,,,
2019,390352,N,N,N,,,,
2019,390360,Y,N,N,,,,
2019,390362,N,N,N,,,,
2019,390364,Y,Y,N,,,,
2019,390368,N,N,N,,,,
2019,390700,N,N,N,,,,
2019,390LEA,,,,9.0,19.0,47.4,N
2019,39A000,N,N,N,,,,
2019,39B000,N,N,N,,,,
2019,400308,N,N,N,,,,
2019,400312,Y,Y,N,,,,
2019,400315,N,N,N,,,,
2019,400318,N,N,N,,,,
2019,400321,N,N,N,,,,
2019,400332,Y,Y,N,,,,
2019,400LEA,,,,2.0,5.0,40.0,N
2019,410304,N,N,N,,,,
2019,410307,Y,Y,N,,,,
2019,410310,Y,Y,N,,,,
2019,410311,N,N,N,,,,
2019,410313,Y,Y,N,,,,
2019,410316,Y,Y,N,,,,
2019,410319,N,N,N,,,,
2019,410322,N,N,N,,,,
2019,410325,Y,Y,N,,,,
2019,410326,N,N,N,,,,
2019,410328,Y,Y,N,,,,
2019,410331,Y,Y,N,,,,
2019,410334,Y,Y,N,,,,
2019,410337,N,N,N,,,,
2019,410340,N,Y,N,,,,
2019,410341,N,N,N,,,,
2019,410343,N,N,N,,,,
2019,410346,N,N,N,,,,
2019,410349,Y,Y,N,,,,
2019,410355,N,N,N,,,,
2019,410358,N,N,N,,,,
2019,410361,N,N,N,,,,
2019,410364,N,Y,N,,,,
2019,410366,Y,Y,N,,,,
2019,410367,Y,Y,N,,,,
2019,410370,N,N,N,,,,
2019,410373,Y,Y,N,,,,
2019,410376,Y,Y,N,,,,
2019,410379,N,N,N,,,,
2019,410382,N,N,N,,,,
2019,410385,Y,Y,N,,,,
2019,410388,N,N,N,,,,
2019,410390,N,N,N,,,,
2019,410391,N,N,N,,,,
2019,410394,N,N,N,,,,
2019,410395,N,N,N,,,,
2019,410397,Y,Y,N,,,,
2019,410398,N,N,N,,,,
2019,410399,N,N,N,,,,
2019,410400,N,N,N,,,,
2019,410401,N,N,N,,,,
2019,410402,Y,Y,N,,,,
2019,410403,N,Y,N,,,,
2019,410406,N,N,N,,,,
2019,410407,N,N,N,,,,
2019,410408,N,N,N,,,,
2019,410409,N,N,N,,,,
2019,410412,N,Y,N,,,,
2019,410415,Y,Y,N,,,,
2019,410418,N,N,N,,,,
2019,410421,N,N,N,,,,
2019,410423,N,N,N,,,,
2019,410424,N,N,N,,,,
2019,410427,N,Y,N,,,,
2019,410430,N,N,N,,,,
2019,410436,N,Y,N,,,,
2019,410437,N,N,N,,,,
2019,410439,Y,Y,N,,,,
2019,410442,N,N,N,,,,
2019,410448,N,N,N,,,,
2019,410451,N,N,N,,,,
2019,410454,N,Y,N,,,,
2019,410457,N,N,N,,,,
2019,410458,N,N,N,,,,
2019,410460,Y,Y,N,,,,
2019,410461,N,N,N,,,,
2019,410462,Y,Y,N,,,,
2019,410463,N,N,N,,,,
2019,410464,N,N,N,,,,
2019,410466,N,N,N,,,,
2019,410469,Y,Y,N,,,,
2019,410472,N,N,N,,,,
2019,410478,Y,Y,N,,,,
2019,410481,N,N,N,,,,
2019,410483,N,N,N,,,,
2019,410484,N,N,N,,,,
2019,410486,N,N,N,,,,
2019,410487,N,Y,N,,,,
2019,410488,N,N,N,,,,
2019,410489,N,N,N,,,,
2019,410490,N,N,N,,,,
2019,410491,N,N,N,,,,
2019,410493,N,N,N,,,,
2019,410496,Y,Y,N,,,,
2019,410499,N,N,N,,,,
2019,410502,N,N,N,,,,
2019,410505,Y,Y,N,,,,
2019,410508,N,N,N,,,,
2019,410511,Y,Y,N,,,,
2019,410514,Y,Y,N,,,,
2019,410517,Y,Y,N,,,,
2019,410522,N,N,N,,,,
2019,410523,N,N,N,,,,
2019,410529,N,N,N,,,,
2019,410530,Y,Y,N,,,,
2019,410532,Y,Y,N,,,,
2019,410533,N,N,N,,,,
2019,410534,N,N,N,,,,
2019,410535,N,N,N,,,,
2019,410538,Y,Y,N,,,,
2019,410541,N,N,N,,,,
2019,410542,Y,Y,N,,,,
2019,410544,Y,Y,N,,,,
2019,410545,N,N,N,,,,
2019,410547,N,N,N,,,,
2019,410550,N,N,N,,,,
2019,410553,N,N,N,,,,
2019,410556,N,N,N,,,,
2019,410559,N,N,N,,,,
2019,410562,N,N,N,,,,
2019,410565,N,N,N,,,,
2019,410568,N,N,N,,,,
2019,410569,N,N,N,,,,
2019,410571,N,N,N,,,,
2019,410574,N,N,N,,,,
2019,410577,Y,Y,N,,,,
2019,410578,N,N,N,,,,
2019,410579,N,N,N,,,,
2019,410580,N,N,N,,,,
2019,410583,Y,Y,N,,,,
2019,410586,N,Y,N,,,,
2019,410589,N,N,N,,,,
2019,410592,Y,Y,N,,,,
2019,410595,N,N,N,,,,
2019,410598,Y,Y,N,,,,
2019,410LEA,,,,36.0,117.0,30.8,N
2019,41B000,N,N,N,,,,
2019,41C000,N,N,N,,,,
2019,41D000,N,N,N,,,,
2019,41F000,N,N,N,,,,
2019,41G000,N,N,N,,,,
2019,41H000,Y,N,N,,,,
2019,41J000,N,N,N,,,,
2019,41K000,N,N,N,,,,
2019,41L000,Y,N,Y,,,,
2019,41M000,N,N,N,,,,
2019,41N000,Y,N,N,,,,
2019,420304,N,N,N,,,,
2019,420316,Y,Y,N,,,,
2019,420324,Y,Y,N,,,,
2019,420328,Y,Y,N,,,,
2019,420336,N,N,N,,,,
2019,420340,N,Y,N,,,,
2019,420346,N,Y,N,,,,
2019,420348,N,N,N,,,,
2019,420358,Y,Y,N,,,,
2019,420376,Y,Y,N,,,,
2019,420LEA,,,,5.0,10.0,50.0,N
2019,421304,N,N,N,,,,
2019,421306,N,N,N,,,,
2019,421316,N,N,N,,,,
2019,421328,N,N,N,,,,
2019,421336,N,N,N,,,,
2019,421LEA,,,,0.0,5.0,0.0,N
2019,422310,N,N,N,,,,
2019,422314,Y,Y,N,,,,
2019,422315,Y,Y,N,,,,
2019,422318,Y,N,N,,,,
2019,422LEA,,,,3.0,4.0,75.0,Y
2019,42A000,Y,N,Y,,,,
2019,430304,N,N,N,,,,
2019,430308,N,N,N,,,,
2019,430312,N,N,N,,,,
2019,430316,Y,Y,N,,,,
2019,430320,N,N,N,,,,
2019,430328,N,N,N,,,,
2019,430330,N,N,N,,,,
2019,430332,Y,Y,N,,,,
2019,430336,Y,N,N,,,,
2019,430340,N,N,N,,,,
2019,430341,N,N,N,,,,
2019,430344,N,N,N,,,,
2019,430345,N,N,N,,,,
2019,430346,N,N,N,,,,
2019,430347,Y,Y,N,,,,
2019,430348,N,N,N,,,,
2019,430349,N,N,N,,,,
2019,430351,N,N,N,,,,
2019,430352,N,N,N,,,,
2019,430358,N,N,N,,,,
2019,430368,N,N,N,,,,
2019,430369,N,N,N,,,,
2019,430370,N,N,N,,,,
2019,430371,N,N,N,,,,
2019,430376,Y,Y,N,,,,
2019,430378,N,N,N,,,,
2019,430380,Y,Y,N,,,,
2019,430384,N,N,N,,,,
2019,430386,N,N,N,,,,
2019,430LEA,,,,6.0,25.0,24.0,N
2019,43C000,N,N,N,,,,
2019,440314,N,N,N,,,,
2019,440318,N,N,N,,,,
2019,440320,N,N,N,,,,
2019,440326,N,N,N,,,,
2019,440328,N,N,N,,,,
2019,440332,N,N,N,,,,
2019,440346,N,N,N,,,,
2019,440348,N,N,N,,,,
2019,440349,N,N,N,,,,
2019,440350,N,N,N,,,,
2019,440364,N,N,N,,,,
2019,440368,N,N,N,,,,
2019,440378,N,N,N,,,,
2019,440390,N,N,N,,,,
2019,440396,N,N,N,,,,
2019,440LEA,,,,0.0,14.0,0.0,N
2019,44A000,N,N,N,,,,
2019,450301,N,N,N,,,,
2019,450302,N,N,N,,,,
2019,450306,N,N,N,,,,
2019,450307,N,N,N,,,,
2019,450308,N,N,N,,,,
2019,450316,N,N,N,,,,
2019,450322,N,N,N,,,,
2019,450324,N,N,N,,,,
2019,450328,N,N,N,,,,
2019,450332,N,N,N,,,,
2019,450333,N,N,N,,,,
2019,450334,N,N,N,,,,
2019,450335,N,N,N,,,,
2019,450336,N,N,N,,,,
2019,450339,N,N,N,,,,
2019,450340,N,N,N,,,,
2019,450341,N,N,N,,,,
2019,450342,N,N,N,,,,
2019,450343,N,N,N,,,,
2019,450344,N,N,N,,,,
2019,450346,N,N,N,,,,
2019,450352,N,N,N,,,,
2019,450354,N,N,N,,,,
2019,450LEA,,,,0.0,22.0,0.0,N
2019,45A000,N,N,N,,,,
2019,45B000,N,N,N,,,,
2019,460308,Y,Y,N,,,,
2019,460312,N,N,N,,,,
2019,460318,N,Y,N,,,,
2019,460320,Y,N,N,,,,
2019,460322,N,N,N,,,,
2019,460332,Y,Y,N,,,,
2019,460340,N,N,N,,,,
2019,460LEA,,,,3.0,7.0,42.9,N
2019,470310,N,N,N,,,,
2019,470312,N,N,N,,,,
2019,470316,N,N,N,,,,
2019,470320,N,Y,N,,,,
2019,470328,N,N,N,,,,
2019,470330,N,N,N,,,,
2019,470332,Y,Y,N,,,,
2019,470336,N,N,N,,,,
2019,470340,N,N,N,,,,
2019,470342,N,N,N,,,,
2019,470346,N,N,N,,,,
2019,470441,N,N,N,,,,
2019,470442,N,N,N,,,,
2019,470443,N,N,N,,,,
2019,470LEA,,,,1.0,13.0,7.7,N
2019,480306,Y,N,N,,,,
2019,480316,N,N,N,,,,
2019,480318,N,N,N,,,,
2019,480LEA,,,,1.0,3.0,33.3,N
2019,490307,N,N,N,,,,
2019,490308,N,N,N,,,,
2019,490310,N,N,N,,,,
2019,490312,N,N,N,,,,
2019,490316,N,N,N,,,,
2019,490318,N,N,N,,,,
2019,490319,Y,Y,N,,,,
2019,490320,N,N,N,,,,
2019,490324,N,N,N,,,,
2019,490326,N,N,N,,,,
2019,490327,N,Y,N,,,,
2019,490332,N,N,N,,,,
2019,490335,N,N,N,,,,
2019,490336,N,N,N,,,,
2019,490337,N,N,N,,,,
2019,490338,N,N,N,,,,
2019,490344,N,N,N,,,,
2019,490345,Y,Y,N,,,,
2019,490346,N,N,N,,,,
2019,490347,N,N,N,,,,
2019,490348,N,N,N,,,,
2019,490349,N,N,N,,,,
2019,490350,N,N,N,,,,
2019,490352,Y,Y,N,,,,
2019,490354,Y,Y,N,,,,
2019,490355,N,N,N,,,,
2019,490356,N,N,N,,,,
2019,490360,N,N,N,,,,
2019,490362,N,N,N,,,,
2019,490363,N,N,N,,,,
2019,490364,N,N,N,,,,
2019,490366,Y,N,N,,,,
2019,490368,N,N,N,,,,
2019,490380,N,N,N,,,,
2019,490384,N,N,N,,,,
2019,490390,N,N,N,,,,
2019,490LEA,,,,5.0,35.0,14.3,N
2019,491303,N,N,N,,,,
2019,491305,N,N,N,,,,
2019,491306,N,N,N,,,,
2019,491308,N,N,N,,,,
2019,491312,N,N,N,,,,
2019,491316,N,N,N,,,,
2019,491318,N,N,N,,,,
2019,491320,N,N,N,,,,
2019,491LEA,,,,0.0,7.0,0.0,N
2019,49B000,N,N,N,,,,
2019,49D000,Y,N,Y,,,,
2019,49,N,N,N,,,,
2019,49F000,N,N,N,,,,
2019,49G000,Y,N,Y,,,,
2019,500302,Y,N,N,,,,
2019,500304,N,N,N,,,,
2019,500314,N,N,N,,,,
2019,500316,Y,N,N,,,,
2019,500323,N,N,N,,,,
2019,500324,N,N,N,,,,
2019,500332,N,N,N,,,,
2019,500337,Y,Y,N,,,,
2019,500340,N,N,N,,,,
2019,500LEA,,,,3.0,8.0,37.5,N
2019,50A000,N,N,N,,,,
2019,50Z000,Y,N,N,,,,
2019,510308,Y,Y,N,,,,
2019,510310,Y,Y,N,,,,
2019,510324,N,N,N,,,,
2019,510325,N,N,N,,,,
2019,510326,Y,Y,N,,,,
2019,510327,N,N,N,,,,
2019,510328,N,N,N,,,,
2019,510329,N,N,N,,,,
2019,510330,Y,Y,N,,,,
2019,510332,Y,Y,N,,,,
2019,510333,N,N,N,,,,
2019,510334,N,N,N,,,,
2019,510336,N,N,N,,,,
2019,510340,N,N,N,,,,
2019,510342,N,N,N,,,,
2019,510343,Y,Y,N,,,,
2019,510344,Y,Y,N,,,,
2019,510356,N,N,N,,,,
2019,510358,N,N,N,,,,
2019,510359,N,N,N,,,,
2019,510360,N,N,N,,,,
2019,510364,N,N,N,,,,
2019,510367,N,N,N,,,,
2019,510368,N,N,N,,,,
2019,510372,N,N,N,,,,
2019,510373,N,N,N,,,,
2019,510374,N,N,N,,,,
2019,510376,N,N,N,,,,
2019,510377,N,N,N,,,,
2019,510378,N,N,N,,,,
2019,510379,N,N,N,,,,
2019,510382,N,N,N,,,,
2019,510388,N,Y,N,,,,
2019,510390,Y,Y,N,,,,
2019,510396,Y,Y,N,,,,
2019,510397,Y,Y,N,,,,
2019,510399,N,N,N,,,,
2019,510402,N,N,N,,,,
2019,510404,Y,Y,N,,,,
2019,510406,N,N,N,,,,
2019,510408,Y,Y,N,,,,
2019,510410,Y,N,N,,,,
2019,510411,N,N,N,,,,
2019,510412,Y,Y,N,,,,
2019,510414,N,N,N,,,,
2019,510LEA,,,,14.0,45.0,31.1,N
2019,51A000,N,N,N,,,,
2019,51B000,N,N,N,,,,
2019,520304,N,N,N,,,,
2019,520308,N,N,N,,,,
2019,520320,N,N,N,,,,
2019,520324,N,N,N,,,,
2019,520328,N,N,N,,,,
2019,520336,N,N,N,,,,
2019,520LEA,,,,0.0,6.0,0.0,N
2019,530302,N,N,N,,,,
2019,530306,N,N,N,,,,
2019,530308,N,N,N,,,,
2019,530312,N,N,N,,,,
2019,530314,Y,N,N,,,,
2019,530316,N,N,N,,,,
2019,530320,N,N,N,,,,
2019,530335,N,N,N,,,,
2019,530336,N,N,N,,,,
2019,530340,N,N,N,,,,
2019,530341,N,N,N,,,,
2019,530343,N,N,N,,,,
2019,530346,N,N,N,,,,
2019,530354,N,N,N,,,,
2019,530356,Y,N,N,,,,
2019,530358,N,N,N,,,,
2019,530LEA,,,,2.0,13.0,15.4,N
2019,53B000,Y,N,N,,,,
2019,540304,N,N,N,,,,
2019,540308,N,N,N,,,,
2019,540312,N,N,N,,,,
2019,540315,Y,Y,N,,,,
2019,540316,N,N,N,,,,
2019,540317,N,N,N,,,,
2019,540318,N,N,N,,,,
2019,540320,N,N,N,,,,
2019,540324,N,Y,N,,,,
2019,540325,Y,Y,N,,,,
2019,540326,Y,Y,N,,,,
2019,540328,N,N,N,,,,
2019,540330,Y,Y,N,,,,
2019,540336,N,N,N,,,,
2019,540338,Y,Y,N,,,,
2019,540340,N,N,N,,,,
2019,540344,N,N,N,,,,
2019,540LEA,,,,5.0,16.0,31.3,N
2019,54A000,Y,N,Y,,,,
2019,550308,N,N,N,,,,
2019,550312,Y,N,N,,,,
2019,550314,N,N,N,,,,
2019,550316,N,N,N,,,,
2019,550320,N,N,N,,,,
2019,550322,N,N,N,,,,
2019,550328,N,N,N,,,,
2019,550330,N,N,N,,,,
2019,550332,N,N,N,,,,
2019,550334,N,N,N,,,,
2019,550336,N,N,N,,,,
2019,550340,N,N,N,,,,
2019,550342,N,N,N,,,,
2019,550344,N,N,N,,,,
2019,550348,N,N,N,,,,
2019,550349,N,N,N,,,,
2019,550350,N,N,N,,,,
2019,550356,N,N,N,,,,
2019,550360,N,N,N,,,,
2019,550362,N,N,N,,,,
2019,550364,N,N,N,,,,
2019,550368,N,N,N,,,,
2019,550372,N,N,N,,,,
2019,550LEA,,,,1.0,20.0,5.0,N
2019,55A000,N,N,N,,,,
2019,560304,N,N,N,,,,
2019,560316,Y,Y,N,,,,
2019,560320,N,N,N,,,,
2019,560324,N,N,N,,,,
2019,560328,N,N,N,,,,
2019,560329,N,N,N,,,,
2019,560330,N,N,N,,,,
2019,560331,N,N,N,,,,
2019,560332,N,N,N,,,,
2019,560338,N,N,N,,,,
2019,560350,N,N,N,,,,
2019,560LEA,,,,1.0,9.0,11.1,N
2019,570306,N,N,N,,,,
2019,570312,N,N,N,,,,
2019,570317,N,N,N,,,,
2019,570318,N,N,N,,,,
2019,570319,N,N,N,,,,
2019,570320,N,N,N,,,,
2019,570LEA,,,,0.0,6.0,0.0,N
2019,580308,N,N,N,,,,
2019,580312,Y,Y,N,,,,
2019,580316,Y,Y,N,,,,
2019,580324,N,N,N,,,,
2019,580344,Y,N,N,,,,
2019,580356,N,N,N,,,,
2019,580368,N,N,N,,,,
2019,580372,Y,Y,N,,,,
2019,580LEA,,,,4.0,7.0,57.1,Y
2019,58B000,N,N,N,,,,
2019,590306,N,N,N,,,,
2019,590310,N,N,N,,,,
2019,590316,N,N,N,,,,
2019,590320,N,N,N,,,,
2019,590326,N,N,N,,,,
2019,590328,N,N,N,,,,
2019,590330,N,N,N,,,,
2019,590332,N,N,N,,,,
2019,590336,N,N,N,,,,
2019,590340,N,N,N,,,,
2019,590344,N,N,N,,,,
2019,590352,N,N,N,,,,
2019,590356,N,N,N,,,,
2019,590393,N,N,N,,,,
2019,590LEA,,,,0.0,14.0,0.0,N
2019,600300,N,N,N,,,,
2019,600301,Y,Y,N,,,,
2019,600302,N,N,N,,,,
2019,600303,Y,N,N,,,,
2019,600305,Y,Y,N,,,,
2019,600308,Y,Y,N,,,,
2019,600311,Y,Y,N,,,,
2019,600312,N,N,N,,,,
2019,600313,N,N,N,,,,
2019,600314,N,N,N,,,,
2019,600316,N,N,N,,,,
2019,600317,N,N,N,,,,
2019,600318,N,N,N,,,,
2019,600319,N,N,N,,,,
2019,600322,N,N,N,,,,
2019,600328,N,N,N,,,,
2019,600329,N,Y,N,,,,
2019,600333,N,N,N,,,,
2019,600334,N,N,N,,,,
2019,600335,N,N,N,,,,
2019,600336,N,N,N,,,,
2019,600338,N,N,N,,,,
2019,600341,Y,Y,N,,,,
2019,600344,N,N,N,,,,
2019,600345,N,N,N,,,,
2019,600346,N,N,N,,,,
2019,600349,N,N,N,,,,
2019,600351,N,N,N,,,,
2019,600352,N,N,N,,,,
2019,600353,N,N,N,,,,
2019,600357,N,N,N,,,,
2019,600361,N,N,N,,,,
2019,600362,Y,Y,N,,,,
2019,600364,Y,Y,N,,,,
2019,600365,Y,Y,N,,,,
2019,600366,Y,N,N,,,,
2019,600367,N,N,N,,,,
2019,600368,N,N,N,,,,
2019,600369,N,N,N,,,,
2019,600374,Y,Y,N,,,,
2019,600377,N,N,N,,,,
2019,600379,N,N,N,,,,
2019,600381,Y,Y,N,,,,
2019,600382,N,N,N,,,,
2019,600383,N,N,N,,,,
2019,600384,N,N,N,,,,
2019,600385,N,N,N,,,,
2019,600386,N,N,N,,,,
2019,600392,N,N,N,,,,
2019,600394,N,N,N,,,,
2019,600397,N,N,N,,,,
2019,600398,Y,N,N,,,,
2019,600399,N,N,N,,,,
2019,600404,N,N,N,,,,
2019,600405,Y,Y,N,,,,
2019,600406,N,N,N,,,,
2019,600408,N,N,N,,,,
2019,600409,N,N,N,,,,
2019,600410,N,N,N,,,,
2019,600411,N,N,N,,,,
2019,600412,Y,Y,N,,,,
2019,600413,N,N,N,,,,
2019,600414,Y,Y,N,,,,
2019,600415,N,N,N,,,,
2019,600416,Y,Y,N,,,,
2019,600418,Y,N,N,,,,
2019,600420,N,N,N,,,,
2019,600422,N,N,N,,,,
2019,600424,N,N,N,,,,
2019,600426,N,N,N,,,,
2019,600428,Y,Y,N,,,,
2019,600429,N,N,N,,,,
2019,600431,N,N,N,,,,
2019,600432,Y,N,N,,,,
2019,600433,N,N,N,,,,
2019,600434,N,N,N,,,,
2019,600435,N,N,N,,,,
2019,600436,N,N,N,,,,
2019,600437,N,N,N,,,,
2019,600438,N,N,N,,,,
2019,600439,N,N,N,,,,
2019,600440,N,N,N,,,,
2019,600442,N,N,N,,,,
2019,600443,N,N,N,,,,
2019,600444,N,N,N,,,,
2019,600445,N,N,N,,,,
2019,600446,N,N,N,,,,
2019,600447,N,N,N,,,,
2019,600448,N,Y,N,,,,
2019,600449,N,N,N,,,,
2019,600450,N,N,N,,,,
2019,600451,N,N,N,,,,
2019,600453,N,N,N,,,,
2019,600454,N,N,N,,,,
2019,600455,N,N,N,,,,
2019,600457,N,N,N,,,,
2019,600459,Y,Y,N,,,,
2019,600461,N,N,N,,,,
2019,600462,N,N,N,,,,
2019,600463,Y,N,N,,,,
2019,600464,N,N,N,,,,
2019,600466,N,N,N,,,,
2019,600468,N,N,N,,,,
2019,600471,Y,N,N,,,,
2019,600474,Y,Y,N,,,,
2019,600475,N,N,N,,,,
2019,600478,Y,Y,N,,,,
2019,600479,N,Y,N,,,,
2019,600480,N,N,N,,,,
2019,600481,N,N,N,,,,
2019,600482,N,N,N,,,,
2019,600484,N,N,N,,,,
2019,600485,Y,Y,N,,,,
2019,600488,N,N,N,,,,
2019,600489,Y,Y,N,,,,
2019,600490,N,N,N,,,,
2019,600491,N,N,N,,,,
2019,600492,N,N,N,,,,
2019,600493,N,N,N,,,,
2019,600494,N,N,N,,,,
2019,600496,N,N,N,,,,
2019,600497,N,N,N,,,,
2019,600498,Y,Y,N,,,,
2019,600499,N,N,N,,,,
2019,600500,N,N,N,,,,
2019,600501,N,N,N,,,,
2019,600503,N,N,N,,,,
2019,600507,N,N,N,,,,
2019,600508,N,N,N,,,,
2019,600509,N,N,N,,,,
2019,600512,N,N,N,,,,
2019,600513,N,N,N,,,,
2019,600514,Y,Y,N,,,,
2019,600515,Y,Y,N,,,,
2019,600516,N,N,N,,,,
2019,600517,Y,Y,N,,,,
2019,600518,N,N,N,,,,
2019,600519,N,Y,N,,,,
2019,600520,Y,Y,N,,,,
2019,600521,N,N,N,,,,
2019,600522,N,N,N,,,,
2019,600527,N,N,N,,,,
2019,600530,N,N,N,,,,
2019,600532,N,N,N,,,,
2019,600534,N,N,N,,,,
2019,600535,N,N,N,,,,
2019,600537,N,N,N,,,,
2019,600538,N,N,N,,,,
2019,600545,Y,Y,N,,,,
2019,600546,Y,Y,N,,,,
2019,600549,N,N,N,,,,
2019,600550,Y,Y,N,,,,
2019,600553,N,N,N,,,,
2019,600557,N,N,N,,,,
2019,600558,N,N,N,,,,
2019,600562,Y,Y,N,,,,
2019,600565,Y,N,N,,,,
2019,600566,N,N,N,,,,
2019,600567,N,N,N,,,,
