year,agency_code,welcome_url
2019,10304,https://www.abss.k12.nc.us/Page/43983
2019,10308,https://www.abss.k12.nc.us/Page/43983
2019,10310,https://www.abss.k12.nc.us/Page/43983
2019,10311,https://www.abss.k12.nc.us/Page/43983
2019,10312,https://www.abss.k12.nc.us/Page/43983
2019,10320,https://www.abss.k12.nc.us/Page/43983
2019,10324,https://www.abss.k12.nc.us/Page/43983
2019,10326,https://www.abss.k12.nc.us/Page/43983
2019,10328,https://www.abss.k12.nc.us/Page/43983
2019,10340,https://www.abss.k12.nc.us/Page/43983
2019,10346,https://www.abss.k12.nc.us/Page/43983
2019,10347,https://www.abss.k12.nc.us/Page/43983
2019,10348,https://www.abss.k12.nc.us/Page/43983
2019,10350,https://www.abss.k12.nc.us/Page/43983
2019,10351,https://www.abss.k12.nc.us/Page/43983
2019,10353,https://www.abss.k12.nc.us/Page/43983
2019,10354,https://www.abss.k12.nc.us/Page/43983
2019,10357,https://www.abss.k12.nc.us/Page/43983
2019,10358,https://www.abss.k12.nc.us/Page/43983
2019,10360,https://www.abss.k12.nc.us/Page/43983
2019,10362,https://www.abss.k12.nc.us/Page/43983
2019,10364,https://www.abss.k12.nc.us/Page/43983
2019,10372,https://www.abss.k12.nc.us/Page/43983
2019,10374,https://www.abss.k12.nc.us/Page/43983
2019,10378,https://www.abss.k12.nc.us/Page/43983
2019,10380,https://www.abss.k12.nc.us/Page/43983
2019,10384,https://www.abss.k12.nc.us/Page/43983
2019,10388,https://www.abss.k12.nc.us/Page/43983
2019,10390,https://www.abss.k12.nc.us/Page/43983
2019,10392,https://www.abss.k12.nc.us/Page/43983
2019,10394,https://www.abss.k12.nc.us/Page/43983
2019,10396,https://www.abss.k12.nc.us/Page/43983
2019,10400,https://www.abss.k12.nc.us/Page/43983
2019,10403,https://www.abss.k12.nc.us/Page/43983
2019,10406,https://www.abss.k12.nc.us/Page/43983
2019,40304,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40305,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40306,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40308,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40309,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40311,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40316,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40324,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40328,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,40330,https://ansonschools.org/files/user/4/file/NC%20SRC%20Welcome%20Letter%2018-19%20data.pdf
2019,70302,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70308,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70310,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70311,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70325,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70326,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70327,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70328,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70329,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70330,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70338,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70339,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70340,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,70342,https://drive.google.com/open?id=1eRwljswiOklmNl3XECsGLSqsTTDpDy1R
2019,80311,https://www.bertie.k12.nc.us/cms/lib/NC01911132/Centricity/Domain/8/2019_Welcome_Letter_use.pdf
2019,80312,https://www.bertie.k12.nc.us/cms/lib/NC01911132/Centricity/Domain/8/2019_Welcome_Letter_use.pdf
2019,80314,https://www.bertie.k12.nc.us/cms/lib/NC01911132/Centricity/Domain/8/2019_Welcome_Letter_use.pdf
2019,80348,https://www.bertie.k12.nc.us/cms/lib/NC01911132/Centricity/Domain/8/2019_Welcome_Letter_use.pdf
2019,80356,https://www.bertie.k12.nc.us/cms/lib/NC01911132/Centricity/Domain/8/2019_Welcome_Letter_use.pdf
2019,80360,https://www.bertie.k12.nc.us/cms/lib/NC01911132/Centricity/Domain/8/2019_Welcome_Letter_use.pdf
2019,80362,https://www.bertie.k12.nc.us/cms/lib/NC01911132/Centricity/Domain/8/2019_Welcome_Letter_use.pdf
2019,140304,https://www.caldwellschools.com/Page/2218
2019,140305,https://www.caldwellschools.com/Page/2218
2019,140306,https://www.caldwellschools.com/Page/2218
2019,140307,https://www.caldwellschools.com/Page/2218
2019,140308,https://www.caldwellschools.com/Page/2218
2019,140309,https://www.caldwellschools.com/Page/2218
2019,140312,https://www.caldwellschools.com/Page/2218
2019,140316,https://www.caldwellschools.com/Page/2218
2019,140324,https://www.caldwellschools.com/Page/2218
2019,140332,https://www.caldwellschools.com/Page/2218
2019,140336,https://www.caldwellschools.com/Page/2218
2019,140340,https://www.caldwellschools.com/Page/2218
2019,140344,https://www.caldwellschools.com/Page/2218
2019,140348,https://www.caldwellschools.com/Page/2218
2019,140352,https://www.caldwellschools.com/Page/2218
2019,140356,https://www.caldwellschools.com/Page/2218
2019,140360,https://www.caldwellschools.com/Page/2218
2019,140368,https://www.caldwellschools.com/Page/2218
2019,140372,https://www.caldwellschools.com/Page/2218
2019,140376,https://www.caldwellschools.com/Page/2218
2019,140384,https://www.caldwellschools.com/Page/2218
2019,140386,https://www.caldwellschools.com/Page/2218
2019,140388,https://www.caldwellschools.com/Page/2218
2019,140390,https://www.caldwellschools.com/Page/2218
2019,140392,https://www.caldwellschools.com/Page/2218
2019,140396,https://www.caldwellschools.com/Page/2218
2019,150304,https://ccsnc.org/information/report-card/
2019,150308,https://ccsnc.org/information/report-card/
2019,150310,https://ccsnc.org/information/report-card/
2019,150312,https://ccsnc.org/information/report-card/
2019,150350,https://ccsnc.org/information/report-card/
2019,180302,http://www.catawbaschools.net/srcwelcome
2019,180304,http://www.catawbaschools.net/srcwelcome
2019,180308,http://www.catawbaschools.net/srcwelcome
2019,180312,http://www.catawbaschools.net/srcwelcome
2019,180316,http://www.catawbaschools.net/srcwelcome
2019,180320,http://www.catawbaschools.net/srcwelcome
2019,180323,http://www.catawbaschools.net/srcwelcome
2019,180324,http://www.catawbaschools.net/srcwelcome
2019,180325,http://www.catawbaschools.net/srcwelcome
2019,180326,http://www.catawbaschools.net/srcwelcome
2019,180332,http://www.catawbaschools.net/srcwelcome
2019,180336,http://www.catawbaschools.net/srcwelcome
2019,180340,http://www.catawbaschools.net/srcwelcome
2019,180342,http://www.catawbaschools.net/srcwelcome
2019,180343,http://www.catawbaschools.net/srcwelcome
2019,180344,http://www.catawbaschools.net/srcwelcome
2019,180346,http://www.catawbaschools.net/srcwelcome
2019,180348,http://www.catawbaschools.net/srcwelcome
2019,180352,http://www.catawbaschools.net/srcwelcome
2019,180356,http://www.catawbaschools.net/srcwelcome
2019,180360,http://www.catawbaschools.net/srcwelcome
2019,180364,http://www.catawbaschools.net/srcwelcome
2019,180368,http://www.catawbaschools.net/srcwelcome
2019,180372,http://www.catawbaschools.net/srcwelcome
2019,180376,http://www.catawbaschools.net/srcwelcome
2019,180379,http://www.catawbaschools.net/srcwelcome
2019,180380,http://www.catawbaschools.net/srcwelcome
2019,180388,http://www.catawbaschools.net/srcwelcome
2019,181312,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181316,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181318,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181322,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181326,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181332,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181336,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181342,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,181344,https://docs.google.com/document/d/1SUSM6R5Lsq-wFCzhHgBYq7zzWvh9KgpqvrfN-o5hik4/edit?usp=sharing
2019,182304,https://4.files.edl.io/267b/09/06/19/204925-92e60b67-ea98-420c-8408-f21519cf0dc9.pdf
2019,182316,https://4.files.edl.io/267b/09/06/19/204925-92e60b67-ea98-420c-8408-f21519cf0dc9.pdf
2019,182321,https://4.files.edl.io/267b/09/06/19/204925-92e60b67-ea98-420c-8408-f21519cf0dc9.pdf
2019,182322,https://4.files.edl.io/267b/09/06/19/204925-92e60b67-ea98-420c-8408-f21519cf0dc9.pdf
2019,182324,https://4.files.edl.io/267b/09/06/19/204925-92e60b67-ea98-420c-8408-f21519cf0dc9.pdf
2019,182328,https://4.files.edl.io/267b/09/06/19/204925-92e60b67-ea98-420c-8408-f21519cf0dc9.pdf
2019,182700,https://4.files.edl.io/267b/09/06/19/204925-92e60b67-ea98-420c-8408-f21519cf0dc9.pdf
2019,220308,https://sites.google.com/a/clayschools.org/srcwelcome/welcome-letters
2019,220310,https://sites.google.com/a/clayschools.org/srcwelcome/welcome-letters
2019,220312,https://sites.google.com/a/clayschools.org/srcwelcome/welcome-letters
2019,230304,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230308,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230312,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230316,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230320,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230322,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230324,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230328,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230330,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230334,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230336,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230340,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230342,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230344,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230346,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230348,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230350,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230351,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230352,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230355,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230357,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230359,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230361,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230362,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230364,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230368,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230370,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230376,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,230380,https://sites.google.com/a/clevelandcountyschools.org/ccs/about-us/nc-report-card-information
2019,240304,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240308,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240328,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240332,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240334,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240344,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240352,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240354,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240356,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240368,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240370,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240371,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240372,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240373,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240376,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240380,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,240388,http://www2.columbus.k12.nc.us/main/testing-and-accountability/
2019,250304,https://www.cravenk12.org/Page/1458
2019,250306,https://www.cravenk12.org/Page/1458
2019,250308,https://www.cravenk12.org/Page/1458
2019,250312,https://www.cravenk12.org/Page/1458
2019,250314,https://www.cravenk12.org/Page/1458
2019,250316,https://www.cravenk12.org/Page/1458
2019,250320,https://www.cravenk12.org/Page/1458
2019,250321,https://www.cravenk12.org/Page/1458
2019,250324,https://www.cravenk12.org/Page/1458
2019,250328,https://www.cravenk12.org/Page/1458
2019,250332,https://www.cravenk12.org/Page/1458
2019,250336,https://www.cravenk12.org/Page/1458
2019,250340,https://www.cravenk12.org/Page/1458
2019,250344,https://www.cravenk12.org/Page/1458
2019,250348,https://www.cravenk12.org/Page/1458
2019,250350,https://www.cravenk12.org/Page/1458
2019,250356,https://www.cravenk12.org/Page/1458
2019,250360,https://www.cravenk12.org/Page/1458
2019,250362,https://www.cravenk12.org/Page/1458
2019,250364,https://www.cravenk12.org/Page/1458
2019,250368,https://www.cravenk12.org/Page/1458
2019,250372,https://www.cravenk12.org/Page/1458
2019,250376,https://www.cravenk12.org/Page/1458
2019,250378,https://www.cravenk12.org/Page/1458
2019,250380,https://www.cravenk12.org/Page/1458
2019,260302,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260306,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260308,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260310,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260312,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260316,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260318,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260320,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260321,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260322,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260325,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260326,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260332,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260336,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260338,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260340,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260342,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260344,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260347,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260348,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260352,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260354,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260356,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260357,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260358,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260359,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260361,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260362,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260363,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260364,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260365,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260366,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260367,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260368,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260369,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260370,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260371,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260372,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260373,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260374,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260375,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260380,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260382,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260383,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260386,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260388,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260396,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260397,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260398,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260400,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260401,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260402,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260403,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260404,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260405,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260406,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260407,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260408,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260410,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260411,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260412,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260413,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260414,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260415,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260416,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260417,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260418,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260419,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260424,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260425,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260426,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260427,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260428,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260430,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260432,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260434,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
2019,260440,http://ccs.k12.nc.us/18-19-report-card-message-from-the-superintendent/
