year,agency_code,target,pct_met,target_met,target_assign
2019,010351,Reading Grades 3-8,28.6,2,7
2019,010353,Total Targets,82.4,14,17
2019,010353,EL Progress,0.0,0,1
2019,010353,Math Grades 3-8,100.0,8,8
2019,010353,Reading Grades 3-8,75.0,6,8
2019,010354,Total Targets,15.4,2,13
2019,010354,EL Progress,100.0,1,1
2019,010354,Math Grades 3-8,0.0,0,6
2019,010354,Reading Grades 3-8,16.7,1,6
2019,010357,Total Targets,33.3,5,15
2019,010357,EL Progress,100.0,1,1
2019,010357,Math Grades 3-8,0.0,0,7
2019,010357,Reading Grades 3-8,57.1,4,7
2019,010358,Total Targets,6.7,1,15
2019,010358,EL Progress,100.0,1,1
2019,010358,Math Grades 3-8,0.0,0,7
2019,010358,Reading Grades 3-8,0.0,0,7
2019,010360,Total Targets,50.0,8,16
2019,010360,4 Year Graduation Rate,50.0,3,6
2019,010360,EL Progress,0.0,0,1
2019,010360,Math Grade 11,100.0,5,5
2019,010360,Reading Grade 10,0.0,0,4
2019,010362,Total Targets,40.0,4,10
2019,010362,Math Grades 3-8,0.0,0,5
2019,010362,Reading Grades 3-8,80.0,4,5
2019,010364,Total Targets,13.3,2,15
2019,010364,EL Progress,100.0,1,1
2019,010364,Math Grades 3-8,0.0,0,7
2019,010364,Reading Grades 3-8,14.3,1,7
2019,010372,Total Targets,18.2,2,11
2019,010372,EL Progress,100.0,1,1
2019,010372,Math Grades 3-8,0.0,0,5
2019,010372,Reading Grades 3-8,20.0,1,5
2019,010374,Total Targets,9.1,1,11
2019,010374,EL Progress,100.0,1,1
2019,010374,Math Grades 3-8,0.0,0,5
2019,010374,Reading Grades 3-8,0.0,0,5
2019,010378,Total Targets,0.0,0,6
2019,010378,Math Grades 3-8,0.0,0,3
2019,010378,Reading Grades 3-8,0.0,0,3
2019,010380,Total Targets,15.4,2,13
2019,010380,EL Progress,100.0,1,1
2019,010380,Math Grades 3-8,0.0,0,6
2019,010380,Reading Grades 3-8,16.7,1,6
2019,010384,Total Targets,16.7,2,12
2019,010384,Math Grades 3-8,16.7,1,6
2019,010384,Reading Grades 3-8,16.7,1,6
2019,010388,Total Targets,37.5,6,16
2019,010388,4 Year Graduation Rate,66.7,4,6
2019,010388,EL Progress,100.0,1,1
2019,010388,Math Grade 11,0.0,0,5
2019,010388,Reading Grade 10,25.0,1,4
2019,010390,Total Targets,33.3,4,12
2019,010390,Math Grades 3-8,16.7,1,6
2019,010390,Reading Grades 3-8,50.0,3,6
2019,010392,Total Targets,0.0,0,6
2019,010392,Math Grades 3-8,0.0,0,3
2019,010392,Reading Grades 3-8,0.0,0,3
2019,010394,Total Targets,17.6,3,17
2019,010394,EL Progress,0.0,0,1
2019,010394,Math Grades 3-8,12.5,1,8
2019,010394,Reading Grades 3-8,25.0,2,8
2019,010396,Total Targets,44.4,8,18
2019,010396,4 Year Graduation Rate,50.0,3,6
2019,010396,EL Progress,100.0,1,1
2019,010396,Math Grade 11,0.0,0,5
2019,010396,Reading Grade 10,66.7,4,6
2019,010400,Total Targets,60.0,9,15
2019,010400,4 Year Graduation Rate,50.0,2,4
2019,010400,EL Progress,0.0,0,1
2019,010400,Math Grade 11,100.0,5,5
2019,010400,Reading Grade 10,40.0,2,5
2019,010403,Total Targets,12.5,2,16
2019,010403,Math Grades 3-8,12.5,1,8
2019,010403,Reading Grades 3-8,12.5,1,8
2019,010406,Total Targets,12.5,2,16
2019,010406,Math Grades 3-8,0.0,0,8
2019,010406,Reading Grades 3-8,25.0,2,8
2019,01B000,Total Targets,7.7,1,13
2019,01B000,Math Grades 3-8,0.0,0,5
2019,01B000,Math Grade 11,100.0,1,1
2019,01B000,Reading Grades 3-8,0.0,0,5
2019,01B000,Reading Grade 10,0.0,0,2
2019,01C000,Total Targets,46.2,6,13
2019,01C000,4 Year Graduation Rate,100.0,1,1
2019,01C000,Math Grades 3-8,0.0,0,4
2019,01C000,Math Grade 11,100.0,2,2
2019,01C000,Reading Grades 3-8,25.0,1,4
2019,01C000,Reading Grade 10,100.0,2,2
2019,01D000,Total Targets,50.0,4,8
2019,01D000,4 Year Graduation Rate,100.0,2,2
2019,01D000,Math Grades 3-8,0.0,0,2
2019,01D000,Reading Grades 3-8,0.0,0,2
2019,01D000,Reading Grade 10,100.0,2,2
2019,020302,Total Targets,0.0,0,13
2019,020302,4 Year Graduation Rate,0.0,0,5
2019,020302,Math Grade 11,0.0,0,4
2019,020302,Reading Grade 10,0.0,0,4
2019,020303,Total Targets,0.0,0,2
2019,020303,Reading Grade 10,0.0,0,2
2019,020304,Total Targets,33.3,2,6
2019,020304,Math Grades 3-8,0.0,0,3
2019,020304,Reading Grades 3-8,66.7,2,3
2019,020306,Total Targets,21.4,3,14
2019,020306,Math Grades 3-8,28.6,2,7
2019,020306,Reading Grades 3-8,14.3,1,7
2019,020308,Total Targets,16.7,1,6
2019,020308,Math Grades 3-8,0.0,0,3
2019,020308,Reading Grades 3-8,33.3,1,3
2019,020316,Total Targets,9.1,1,11
2019,020316,EL Progress,100.0,1,1
2019,020316,Math Grades 3-8,0.0,0,5
2019,020316,Reading Grades 3-8,0.0,0,5
2019,020320,Total Targets,83.3,5,6
2019,020320,Math Grades 3-8,100.0,3,3
2019,020320,Reading Grades 3-8,66.7,2,3
2019,020324,Total Targets,50.0,3,6
2019,020324,Math Grades 3-8,0.0,0,3
2019,020324,Reading Grades 3-8,100.0,3,3
2019,020328,Total Targets,16.7,1,6
2019,020328,Math Grades 3-8,33.3,1,3
2019,020328,Reading Grades 3-8,0.0,0,3
2019,020330,Total Targets,37.5,3,8
2019,020330,Math Grades 3-8,75.0,3,4
2019,020330,Reading Grades 3-8,0.0,0,4
2019,020332,Total Targets,50.0,3,6
2019,020332,Math Grades 3-8,0.0,0,3
2019,020332,Reading Grades 3-8,100.0,3,3
2019,030304,Total Targets,44.4,4,9
2019,030304,4 Year Graduation Rate,100.0,3,3
2019,030304,Math Grade 11,33.3,1,3
2019,030304,Reading Grade 10,0.0,0,3
2019,030308,Total Targets,12.5,1,8
2019,030308,Math Grades 3-8,25.0,1,4
2019,030308,Reading Grades 3-8,0.0,0,4
2019,030316,Total Targets,0.0,0,6
2019,030316,Math Grades 3-8,0.0,0,3
2019,030316,Reading Grades 3-8,0.0,0,3
2019,030320,Total Targets,10.0,1,10
2019,030320,Math Grades 3-8,0.0,0,5
2019,030320,Reading Grades 3-8,20.0,1,5
2019,040304,Total Targets,0.0,0,4
2019,040304,4 Year Graduation Rate,0.0,0,1
2019,040304,Math Grade 11,0.0,0,1
2019,040304,Reading Grade 10,0.0,0,2
2019,040305,Total Targets,0.0,0,3
2019,040305,4 Year Graduation Rate,0.0,0,3
2019,040306,Total Targets,25.0,3,12
2019,040306,4 Year Graduation Rate,25.0,1,4
2019,040306,Math Grade 11,50.0,2,4
2019,040306,Reading Grade 10,0.0,0,4
2019,040308,Total Targets,12.5,1,8
2019,040308,Math Grades 3-8,0.0,0,4
2019,040308,Reading Grades 3-8,25.0,1,4
2019,040309,Total Targets,58.3,7,12
2019,040309,Math Grades 3-8,16.7,1,6
2019,040309,Reading Grades 3-8,100.0,6,6
2019,040311,Total Targets,0.0,0,6
2019,040311,Math Grades 3-8,0.0,0,3
2019,040311,Reading Grades 3-8,0.0,0,3
2019,040316,Total Targets,75.0,6,8
2019,040316,Math Grades 3-8,100.0,4,4
2019,040316,Reading Grades 3-8,50.0,2,4
2019,040324,Total Targets,0.0,0,6
2019,040324,Math Grades 3-8,0.0,0,3
2019,040324,Reading Grades 3-8,0.0,0,3
2019,040328,Total Targets,75.0,6,8
2019,040328,Math Grades 3-8,100.0,4,4
2019,040328,Reading Grades 3-8,50.0,2,4
2019,040330,Total Targets,0.0,0,6
2019,040330,Math Grades 3-8,0.0,0,3
2019,040330,Reading Grades 3-8,0.0,0,3
2019,050302,Total Targets,22.2,2,9
2019,050302,4 Year Graduation Rate,66.7,2,3
2019,050302,Math Grade 11,0.0,0,3
2019,050302,Reading Grade 10,0.0,0,3
2019,050305,Total Targets,80.0,8,10
2019,050305,Math Grades 3-8,80.0,4,5
2019,050305,Reading Grades 3-8,80.0,4,5
2019,050310,Total Targets,50.0,4,8
2019,050310,Math Grades 3-8,0.0,0,4
2019,050310,Reading Grades 3-8,100.0,4,4
2019,050330,Total Targets,7.7,1,13
2019,050330,EL Progress,0.0,0,1
2019,050330,Math Grades 3-8,0.0,0,6
2019,050330,Reading Grades 3-8,16.7,1,6
2019,050335,Total Targets,10.0,1,10
2019,050335,Math Grades 3-8,20.0,1,5
2019,050335,Reading Grades 3-8,0.0,0,5
2019,060302,Total Targets,66.7,6,9
2019,060302,4 Year Graduation Rate,0.0,0,3
2019,060302,Math Grade 11,100.0,3,3
2019,060302,Reading Grade 10,100.0,3,3
2019,060304,Total Targets,33.3,2,6
2019,060304,Math Grades 3-8,0.0,0,3
2019,060304,Reading Grades 3-8,66.7,2,3
2019,060310,Total Targets,100.0,6,6
2019,060310,Math Grades 3-8,100.0,3,3
2019,060310,Reading Grades 3-8,100.0,3,3
2019,060316,Total Targets,0.0,0,6
2019,060316,Math Grades 3-8,0.0,0,3
2019,060316,Reading Grades 3-8,0.0,0,3
2019,060318,Total Targets,75.0,9,12
2019,060318,Math Grades 3-8,100.0,6,6
2019,060318,Reading Grades 3-8,50.0,3,6
2019,060322,Total Targets,0.0,0,6
2019,060322,Math Grades 3-8,0.0,0,3
2019,060322,Reading Grades 3-8,0.0,0,3
2019,060328,Total Targets,0.0,0,9
2019,060328,EL Progress,0.0,0,1
2019,060328,Math Grades 3-8,0.0,0,4
2019,060328,Reading Grades 3-8,0.0,0,4
2019,060332,Total Targets,0.0,0,4
2019,060332,Math Grades 3-8,0.0,0,2
2019,060332,Reading Grades 3-8,0.0,0,2
2019,060334,Total Targets,0.0,0,2
2019,060334,4 Year Graduation Rate,0.0,0,2
2019,060700,Total Targets,50.0,2,4
2019,060700,4 Year Graduation Rate,0.0,0,2
2019,060700,Math Grade 11,100.0,2,2
2019,06B000,Total Targets,16.7,1,6
2019,06B000,Math Grades 3-8,33.3,1,3
2019,06B000,Reading Grades 3-8,0.0,0,3
2019,070302,Total Targets,0.0,0,1
2019,070302,EL Progress,0.0,0,1
2019,070308,Total Targets,0.0,0,10
2019,070308,Math Grades 3-8,0.0,0,5
2019,070308,Reading Grades 3-8,0.0,0,5
2019,070310,Total Targets,33.3,1,3
2019,070310,4 Year Graduation Rate,33.3,1,3
2019,070311,Total Targets,0.0,0,3
2019,070311,4 Year Graduation Rate,0.0,0,1
2019,070311,Math Grade 11,0.0,0,1
2019,070311,Reading Grade 10,0.0,0,1
2019,070325,Total Targets,41.7,5,12
2019,070325,Math Grades 3-8,16.7,1,6
2019,070325,Reading Grades 3-8,66.7,4,6
2019,070326,Total Targets,0.0,0,9
2019,070326,EL Progress,0.0,0,1
2019,070326,Math Grades 3-8,0.0,0,4
2019,070326,Reading Grades 3-8,0.0,0,4
2019,070327,Total Targets,0.0,0,15
2019,070327,EL Progress,0.0,0,1
2019,070327,Math Grades 3-8,0.0,0,7
2019,070327,Reading Grades 3-8,0.0,0,7
2019,070328,Total Targets,6.7,1,15
2019,070328,EL Progress,0.0,0,1
2019,070328,Math Grades 3-8,0.0,0,7
2019,070328,Reading Grades 3-8,14.3,1,7
2019,070329,Total Targets,8.3,1,12
2019,070329,Math Grades 3-8,0.0,0,6
2019,070329,Reading Grades 3-8,16.7,1,6
2019,070330,Total Targets,33.3,3,9
2019,070330,4 Year Graduation Rate,33.3,1,3
2019,070330,Math Grade 11,66.7,2,3
2019,070330,Reading Grade 10,0.0,0,3
2019,070338,Total Targets,28.6,4,14
2019,070338,Math Grades 3-8,28.6,2,7
2019,070338,Reading Grades 3-8,28.6,2,7
2019,070339,Total Targets,18.2,2,11
2019,070339,4 Year Graduation Rate,0.0,0,4
2019,070339,Math Grade 11,33.3,1,3
2019,070339,Reading Grade 10,25.0,1,4
2019,070340,Total Targets,50.0,3,6
2019,070340,Math Grades 3-8,100.0,3,3
2019,070340,Reading Grades 3-8,0.0,0,3
2019,070342,Total Targets,70.6,12,17
2019,070342,4 Year Graduation Rate,83.3,5,6
2019,070342,EL Progress,0.0,0,1
2019,070342,Math Grade 11,100.0,5,5
2019,070342,Reading Grade 10,40.0,2,5
2019,07A000,Total Targets,50.0,3,6
2019,07A000,Math Grades 3-8,0.0,0,3
2019,07A000,Reading Grades 3-8,100.0,3,3
2019,080311,Total Targets,66.7,2,3
2019,080311,4 Year Graduation Rate,100.0,1,1
2019,080311,Math Grade 11,100.0,1,1
2019,080311,Reading Grade 10,0.0,0,1
2019,080312,Total Targets,22.2,2,9
2019,080312,4 Year Graduation Rate,0.0,0,3
2019,080312,Math Grade 11,0.0,0,3
2019,080312,Reading Grade 10,66.7,2,3
2019,080314,Total Targets,50.0,5,10
2019,080314,Math Grades 3-8,20.0,1,5
2019,080314,Reading Grades 3-8,80.0,4,5
2019,080348,Total Targets,0.0,0,6
2019,080348,Math Grades 3-8,0.0,0,3
2019,080348,Reading Grades 3-8,0.0,0,3
2019,080356,Total Targets,16.7,1,6
2019,080356,Math Grades 3-8,0.0,0,3
2019,080356,Reading Grades 3-8,33.3,1,3
2019,080360,Total Targets,0.0,0,6
2019,080360,Math Grades 3-8,0.0,0,3
2019,080360,Reading Grades 3-8,0.0,0,3
2019,080362,Total Targets,0.0,0,7
2019,080362,Math Grades 3-8,0.0,0,3
2019,080362,Reading Grades 3-8,0.0,0,4
2019,08A000,Total Targets,0.0,0,6
2019,08A000,Math Grades 3-8,0.0,0,3
2019,08A000,Reading Grades 3-8,0.0,0,3
2019,090315,Total Targets,50.0,6,12
2019,090315,Math Grades 3-8,33.3,2,6
2019,090315,Reading Grades 3-8,66.7,4,6
2019,090317,Total Targets,0.0,0,6
2019,090317,Math Grades 3-8,0.0,0,3
2019,090317,Reading Grades 3-8,0.0,0,3
2019,090318,Total Targets,0.0,0,4
2019,090318,Math Grades 3-8,0.0,0,2
2019,090318,Reading Grades 3-8,0.0,0,2
2019,090320,Total Targets,37.5,3,8
2019,090320,Math Grades 3-8,0.0,0,4
2019,090320,Reading Grades 3-8,75.0,3,4
2019,090324,Total Targets,11.1,1,9
2019,090324,EL Progress,100.0,1,1
2019,090324,Math Grades 3-8,0.0,0,4
2019,090324,Reading Grades 3-8,0.0,0,4
2019,090328,Total Targets,50.0,1,2
2019,090328,Math Grades 3-8,0.0,0,1
2019,090328,Reading Grades 3-8,100.0,1,1
2019,090330,Total Targets,58.3,7,12
2019,090330,4 Year Graduation Rate,75.0,3,4
2019,090330,Math Grade 11,100.0,4,4
2019,090330,Reading Grade 10,0.0,0,4
2019,090332,Total Targets,42.9,6,14
2019,090332,Math Grades 3-8,0.0,0,7
2019,090332,Reading Grades 3-8,85.7,6,7
2019,090333,Total Targets,10.0,1,10
2019,090333,Math Grades 3-8,0.0,0,5
2019,090333,Reading Grades 3-8,20.0,1,5
2019,090352,Total Targets,0.0,0,4
2019,090352,Math Grades 3-8,0.0,0,2
2019,090352,Reading Grades 3-8,0.0,0,2
2019,090365,Total Targets,0.0,0,14
2019,090365,Math Grades 3-8,0.0,0,7
2019,090365,Reading Grades 3-8,0.0,0,7
2019,090368,Total Targets,73.3,11,15
2019,090368,4 Year Graduation Rate,100.0,5,5
2019,090368,Math Grade 11,100.0,5,5
2019,090368,Reading Grade 10,20.0,1,5
2019,09A000,Total Targets,0.0,0,6
2019,09A000,Math Grades 3-8,0.0,0,3
2019,09A000,Reading Grades 3-8,0.0,0,3
2019,09B000,Total Targets,16.7,1,6
2019,09B000,Math Grades 3-8,0.0,0,3
2019,09B000,Reading Grades 3-8,33.3,1,3
2019,100302,Total Targets,11.8,2,17
2019,100302,EL Progress,100.0,1,1
2019,100302,Math Grades 3-8,0.0,0,8
2019,100302,Reading Grades 3-8,12.5,1,8
2019,100304,Total Targets,0.0,0,6
2019,100304,Math Grades 3-8,0.0,0,3
2019,100304,Reading Grades 3-8,0.0,0,3
2019,100307,Total Targets,33.3,3,9
2019,100307,4 Year Graduation Rate,100.0,3,3
2019,100307,Math Grade 11,0.0,0,3
2019,100307,Reading Grade 10,0.0,0,3
2019,100308,Total Targets,100.0,3,3
2019,100308,4 Year Graduation Rate,100.0,3,3
2019,100309,Total Targets,50.0,6,12
2019,100309,Math Grades 3-8,83.3,5,6
2019,100309,Reading Grades 3-8,16.7,1,6
2019,100310,Total Targets,40.0,6,15
2019,100310,EL Progress,0.0,0,1
2019,100310,Math Grades 3-8,0.0,0,7
2019,100310,Reading Grades 3-8,85.7,6,7
2019,100316,Total Targets,18.8,3,16
2019,100316,Math Grades 3-8,0.0,0,8
2019,100316,Reading Grades 3-8,37.5,3,8
2019,100320,Total Targets,13.3,2,15
2019,100320,EL Progress,100.0,1,1
2019,100320,Math Grades 3-8,0.0,0,7
2019,100320,Reading Grades 3-8,14.3,1,7
2019,100326,Total Targets,88.2,15,17
2019,100326,4 Year Graduation Rate,83.3,5,6
2019,100326,Math Grade 11,100.0,5,5
2019,100326,Reading Grade 10,83.3,5,6
2019,100332,Total Targets,14.3,2,14
2019,100332,Math Grades 3-8,28.6,2,7
2019,100332,Reading Grades 3-8,0.0,0,7
2019,100334,Total Targets,40.0,4,10
2019,100334,4 Year Graduation Rate,25.0,1,4
2019,100334,Math Grade 11,100.0,3,3
2019,100334,Reading Grade 10,0.0,0,3
2019,100335,Total Targets,0.0,0,14
2019,100335,Math Grades 3-8,0.0,0,7
2019,100335,Reading Grades 3-8,0.0,0,7
2019,100336,Total Targets,37.5,3,8
2019,100336,Math Grades 3-8,0.0,0,4
2019,100336,Reading Grades 3-8,75.0,3,4
2019,100338,Total Targets,15.4,2,13
2019,100338,EL Progress,100.0,1,1
2019,100338,Math Grades 3-8,0.0,0,6
2019,100338,Reading Grades 3-8,16.7,1,6
2019,100339,Total Targets,70.0,7,10
2019,100339,Math Grades 3-8,60.0,3,5
2019,100339,Reading Grades 3-8,80.0,4,5
2019,100340,Total Targets,53.3,8,15
2019,100340,EL Progress,100.0,1,1
2019,100340,Math Grades 3-8,14.3,1,7
2019,100340,Reading Grades 3-8,85.7,6,7
2019,100342,Total Targets,30.0,3,10
2019,100342,Math Grades 3-8,0.0,0,5
2019,100342,Reading Grades 3-8,60.0,3,5
2019,100344,Total Targets,13.3,2,15
2019,100344,EL Progress,100.0,1,1
2019,100344,Math Grades 3-8,0.0,0,7
2019,100344,Reading Grades 3-8,14.3,1,7
2019,100348,Total Targets,16.7,3,18
2019,100348,4 Year Graduation Rate,33.3,2,6
2019,100348,EL Progress,0.0,0,1
2019,100348,Math Grade 11,20.0,1,5
2019,100348,Reading Grade 10,0.0,0,6
2019,10A000,Total Targets,14.3,2,14
2019,10A000,Math Grades 3-8,0.0,0,7
2019,10A000,Reading Grades 3-8,28.6,2,7
2019,10B000,Total Targets,0.0,0,4
2019,10B000,Math Grades 3-8,0.0,0,2
2019,10B000,Reading Grades 3-8,0.0,0,2
2019,110303,Total Targets,0.0,0,5
2019,110303,4 Year Graduation Rate,0.0,0,3
2019,110303,Math Grade 11,0.0,0,1
2019,110303,Reading Grade 10,0.0,0,1
2019,110304,Total Targets,8.3,1,12
2019,110304,4 Year Graduation Rate,25.0,1,4
2019,110304,Math Grade 11,0.0,0,4
2019,110304,Reading Grade 10,0.0,0,4
2019,110306,Total Targets,12.5,2,16
2019,110306,Math Grades 3-8,12.5,1,8
2019,110306,Reading Grades 3-8,12.5,1,8
2019,110308,Total Targets,0.0,0,6
2019,110308,Math Grades 3-8,0.0,0,3
2019,110308,Reading Grades 3-8,0.0,0,3
2019,110318,Total Targets,12.5,1,8
2019,110318,Math Grades 3-8,0.0,0,4
2019,110318,Reading Grades 3-8,25.0,1,4
2019,110320,Total Targets,0.0,0,6
2019,110320,Math Grades 3-8,0.0,0,3
2019,110320,Reading Grades 3-8,0.0,0,3
2019,110322,Total Targets,33.3,2,6
2019,110322,4 Year Graduation Rate,0.0,0,2
2019,110322,Math Grade 11,100.0,2,2
2019,110322,Reading Grade 10,0.0,0,2
2019,110323,Total Targets,0.0,0,3
2019,110323,4 Year Graduation Rate,0.0,0,3
2019,110324,Total Targets,11.1,1,9
2019,110324,EL Progress,100.0,1,1
2019,110324,Math Grades 3-8,0.0,0,4
2019,110324,Reading Grades 3-8,0.0,0,4
2019,110326,Total Targets,0.0,0,10
2019,110326,Math Grades 3-8,0.0,0,5
2019,110326,Reading Grades 3-8,0.0,0,5
2019,110332,Total Targets,0.0,0,8
2019,110332,Math Grades 3-8,0.0,0,4
2019,110332,Reading Grades 3-8,0.0,0,4
2019,110336,Total Targets,77.8,7,9
2019,110336,4 Year Graduation Rate,33.3,1,3
2019,110336,Math Grade 11,100.0,3,3
2019,110336,Reading Grade 10,100.0,3,3
2019,110338,Total Targets,25.0,3,12
2019,110338,Math Grades 3-8,0.0,0,6
2019,110338,Reading Grades 3-8,50.0,3,6
2019,110340,Total Targets,47.1,8,17
2019,110340,4 Year Graduation Rate,33.3,2,6
2019,110340,EL Progress,100.0,1,1
2019,110340,Math Grade 11,80.0,4,5
2019,110340,Reading Grade 10,20.0,1,5
2019,110342,Total Targets,20.0,3,15
2019,110342,EL Progress,100.0,1,1
2019,110342,Math Grades 3-8,14.3,1,7
2019,110342,Reading Grades 3-8,14.3,1,7
2019,110348,Total Targets,0.0,0,11
2019,110348,EL Progress,0.0,0,1
2019,110348,Math Grades 3-8,0.0,0,5
2019,110348,Reading Grades 3-8,0.0,0,5
2019,110352,Total Targets,80.0,12,15
2019,110352,4 Year Graduation Rate,100.0,5,5
2019,110352,EL Progress,100.0,1,1
2019,110352,Math Grade 11,50.0,2,4
2019,110352,Reading Grade 10,80.0,4,5
2019,110356,Total Targets,0.0,0,8
2019,110356,Math Grades 3-8,0.0,0,4
2019,110356,Reading Grades 3-8,0.0,0,4
2019,110366,Total Targets,33.3,2,6
2019,110366,Math Grades 3-8,66.7,2,3
2019,110366,Reading Grades 3-8,0.0,0,3
2019,110368,Total Targets,0.0,0,6
2019,110368,Math Grades 3-8,0.0,0,3
2019,110368,Reading Grades 3-8,0.0,0,3
2019,110370,Total Targets,0.0,0,6
2019,110370,Math Grades 3-8,0.0,0,3
2019,110370,Reading Grades 3-8,0.0,0,3
2019,110372,Total Targets,11.1,1,9
2019,110372,EL Progress,100.0,1,1
2019,110372,Math Grades 3-8,0.0,0,4
2019,110372,Reading Grades 3-8,0.0,0,4
2019,110376,Total Targets,33.3,2,6
2019,110376,Math Grades 3-8,0.0,0,3
2019,110376,Reading Grades 3-8,66.7,2,3
2019,110379,Total Targets,23.1,3,13
2019,110379,EL Progress,0.0,0,1
2019,110379,Math Grades 3-8,16.7,1,6
2019,110379,Reading Grades 3-8,33.3,2,6
2019,110380,Total Targets,25.0,3,12
2019,110380,4 Year Graduation Rate,0.0,0,4
2019,110380,Math Grade 11,100.0,3,3
2019,110380,Reading Grade 10,0.0,0,5
2019,110381,Total Targets,16.7,2,12
2019,110381,Math Grades 3-8,0.0,0,6
2019,110381,Reading Grades 3-8,33.3,2,6
2019,110382,Total Targets,25.0,3,12
2019,110382,Math Grades 3-8,16.7,1,6
2019,110382,Reading Grades 3-8,33.3,2,6
2019,110384,Total Targets,0.0,0,13
2019,110384,EL Progress,0.0,0,1
2019,110384,Math Grades 3-8,0.0,0,6
2019,110384,Reading Grades 3-8,0.0,0,6
2019,110388,Total Targets,0.0,0,6
2019,110388,Math Grades 3-8,0.0,0,3
2019,110388,Reading Grades 3-8,0.0,0,3
2019,110401,Total Targets,33.3,4,12
2019,110401,Math Grades 3-8,33.3,2,6
2019,110401,Reading Grades 3-8,33.3,2,6
2019,110408,Total Targets,38.5,5,13
2019,110408,EL Progress,100.0,1,1
2019,110408,Math Grades 3-8,0.0,0,6
2019,110408,Reading Grades 3-8,66.7,4,6
2019,110410,Total Targets,20.0,3,15
2019,110410,EL Progress,100.0,1,1
2019,110410,Math Grades 3-8,14.3,1,7
2019,110410,Reading Grades 3-8,14.3,1,7
2019,110412,Total Targets,0.0,0,13
2019,110412,EL Progress,0.0,0,1
2019,110412,Math Grades 3-8,0.0,0,6
2019,110412,Reading Grades 3-8,0.0,0,6
2019,110416,Total Targets,10.5,2,19
2019,110416,4 Year Graduation Rate,0.0,0,6
2019,110416,EL Progress,100.0,1,1
2019,110416,Math Grade 11,0.0,0,6
2019,110416,Reading Grade 10,16.7,1,6
2019,110420,Total Targets,12.5,2,16
2019,110420,Math Grades 3-8,12.5,1,8
2019,110420,Reading Grades 3-8,12.5,1,8
2019,110422,Total Targets,6.7,1,15
2019,110422,EL Progress,100.0,1,1
2019,110422,Math Grades 3-8,0.0,0,7
