year,agency_code,subgroup,den,pct,masking
2019,10326,SWD,21,9.5,
2019,10340,ALL,51,56.9,
2019,10340,EDS,44,59.1,
2019,10340,ELS,51,56.9,
2019,10340,FEM,18,61.1,
2019,10340,HI7,50,56.0,
2019,10340,MALE,33,54.5,
2019,10340,NSWD,46,60.9,
2019,10346,ALL,44,50.0,
2019,10346,EDS,39,48.7,
2019,10346,ELS,44,50.0,
2019,10346,FEM,19,52.6,
2019,10346,HI7,43,48.8,
2019,10346,MALE,25,48.0,
2019,10346,NSWD,39,53.8,
2019,10347,ALL,49,59.2,
2019,10347,EDS,44,59.1,
2019,10347,ELS,49,59.2,
2019,10347,FEM,22,72.7,
2019,10347,HI7,46,58.7,
2019,10347,MALE,27,48.1,
2019,10347,NSWD,39,61.5,
2019,10347,SWD,10,50.0,
2019,10348,ALL,66,13.6,
2019,10348,EDS,51,11.8,
2019,10348,ELS,66,13.6,
2019,10348,FEM,30,20.0,
2019,10348,HI7,61,11.5,
2019,10348,MALE,36,8.3,
2019,10348,NEDS,15,20.0,
2019,10348,NSWD,43,20.9,
2019,10348,SWD,23,5.0,2.0
2019,10350,ALL,74,5.4,
2019,10350,EDS,66,6.1,
2019,10350,ELS,74,5.4,
2019,10350,FEM,32,9.4,
2019,10350,HI7,71,5.6,
2019,10350,MALE,42,5.0,2.0
2019,10350,NSWD,44,9.1,
2019,10350,SWD,30,5.0,2.0
2019,10351,ALL,55,81.8,
2019,10351,EDS,27,70.4,
2019,10351,ELS,55,81.8,
2019,10351,FEM,22,77.3,
2019,10351,HI7,46,80.4,
2019,10351,MALE,33,84.8,
2019,10351,NEDS,28,92.9,
2019,10351,NSWD,44,81.8,
2019,10351,SWD,11,81.8,
2019,10353,ALL,32,18.8,
2019,10353,EDS,29,13.8,
2019,10353,ELS,32,18.8,
2019,10353,HI7,29,17.2,
2019,10353,MALE,23,26.1,
2019,10353,NSWD,17,29.4,
2019,10353,SWD,15,6.7,
2019,10354,ALL,100,55.0,
2019,10354,EDS,47,51.1,
2019,10354,ELS,100,55.0,
2019,10354,FEM,44,65.9,
2019,10354,HI7,96,55.2,
2019,10354,MALE,56,46.4,
2019,10354,NEDS,53,58.5,
2019,10354,NSWD,90,58.9,
2019,10354,SWD,10,20.0,
2019,10357,ALL,119,66.4,
2019,10357,EDS,53,62.3,
2019,10357,ELS,119,66.4,
2019,10357,FEM,56,76.8,
2019,10357,HI7,114,65.8,
2019,10357,MALE,63,57.1,
2019,10357,NEDS,66,69.7,
2019,10357,NSWD,94,73.4,
2019,10357,SWD,25,40.0,
2019,10358,ALL,78,53.8,
2019,10358,EDS,25,56.0,
2019,10358,ELS,78,53.8,
2019,10358,FEM,34,61.8,
2019,10358,HI7,74,54.1,
2019,10358,MALE,44,47.7,
2019,10358,NEDS,53,52.8,
2019,10358,NSWD,63,57.1,
2019,10358,SWD,15,40.0,
2019,10360,ALL,130,13.1,
2019,10360,EDS,89,12.4,
2019,10360,ELS,130,13.1,
2019,10360,FEM,50,14.0,
2019,10360,HI7,127,13.4,
2019,10360,MALE,80,12.5,
2019,10360,NEDS,41,14.6,
2019,10360,NSWD,92,17.4,
2019,10360,SWD,38,5.0,2.0
2019,10362,ALL,26,65.4,
2019,10362,EDS,23,69.6,
2019,10362,ELS,26,65.4,
2019,10362,FEM,15,80.0,
2019,10362,HI7,25,64.0,
2019,10362,MALE,11,45.5,
2019,10362,NSWD,17,76.5,
2019,10364,ALL,42,69.0,
2019,10364,EDS,26,69.2,
2019,10364,ELS,42,69.0,
2019,10364,FEM,16,81.3,
2019,10364,HI7,42,69.0,
2019,10364,MALE,26,61.5,
2019,10364,NEDS,16,68.8,
2019,10364,NSWD,29,79.3,
2019,10364,SWD,13,46.2,
2019,10372,ALL,39,51.3,
2019,10372,EDS,16,43.8,
2019,10372,ELS,39,51.3,
2019,10372,FEM,20,60.0,
2019,10372,HI7,38,50.0,
2019,10372,MALE,19,42.1,
2019,10372,NEDS,23,56.5,
2019,10372,NSWD,31,58.1,
2019,10374,ALL,147,62.6,
2019,10374,EDS,61,63.9,
2019,10374,ELS,147,62.6,
2019,10374,FEM,69,69.6,
2019,10374,HI7,140,60.7,
2019,10374,MALE,78,56.4,
2019,10374,NEDS,86,61.6,
2019,10374,NSWD,117,65.8,
2019,10374,SWD,30,50.0,
2019,10380,ALL,136,57.4,
2019,10380,EDS,55,50.9,
2019,10380,ELS,136,57.4,
2019,10380,FEM,54,70.4,
2019,10380,HI7,128,55.5,
2019,10380,MALE,82,48.8,
2019,10380,NEDS,81,61.7,
2019,10380,NSWD,121,60.3,
2019,10380,SWD,15,33.3,
2019,10384,ALL,14,14.3,
2019,10384,EDS,10,20.0,
2019,10384,ELS,14,14.3,
2019,10384,NSWD,12,16.7,
2019,10388,ALL,44,25.0,
2019,10388,EDS,34,26.5,
2019,10388,ELS,44,25.0,
2019,10388,FEM,20,45.0,
2019,10388,HI7,38,26.3,
2019,10388,MALE,24,8.3,
2019,10388,NEDS,10,20.0,
2019,10388,NSWD,29,27.6,
2019,10388,SWD,15,20.0,
2019,10390,ALL,10,10.0,
2019,10390,EDS,10,10.0,
2019,10390,ELS,10,10.0,
2019,10390,HI7,10,10.0,
2019,10394,ALL,46,15.2,
2019,10394,EDS,40,15.0,
2019,10394,ELS,46,15.2,
2019,10394,FEM,11,18.2,
2019,10394,HI7,45,15.6,
2019,10394,MALE,35,14.3,
2019,10394,NSWD,38,15.8,
2019,10396,ALL,56,32.1,
2019,10396,EDS,43,34.9,
2019,10396,ELS,56,32.1,
2019,10396,FEM,23,34.8,
2019,10396,HI7,47,29.8,
2019,10396,MALE,33,30.3,
2019,10396,NEDS,13,23.1,
2019,10396,NSWD,47,38.3,
2019,10400,ALL,30,43.3,
2019,10400,EDS,28,42.9,
2019,10400,ELS,30,43.3,
2019,10400,FEM,11,63.6,
2019,10400,HI7,29,41.4,
2019,10400,MALE,19,31.6,
2019,10400,NSWD,22,54.5,
2019,10403,ALL,23,17.4,
2019,10403,EDS,19,10.5,
2019,10403,ELS,23,17.4,
2019,10403,FEM,11,36.4,
2019,10403,HI7,18,16.7,
2019,10403,MALE,12,5.0,2.0
2019,10403,NSWD,16,18.8,
2019,10406,ALL,19,5.3,
2019,10406,EDS,13,5.0,2.0
2019,10406,ELS,19,5.3,
2019,10406,HI7,18,5.6,
2019,10406,MALE,16,6.3,
2019,10406,NSWD,11,5.0,2.0
2019,010LEA,ALL,1924,43.6,
2019,010LEA,AM7,11,72.7,
2019,010LEA,AS7,58,56.9,
2019,010LEA,BL7,15,60.0,
2019,010LEA,EDS,1184,39.7,
2019,010LEA,ELS,1924,43.6,
2019,010LEA,FEM,805,51.2,
2019,010LEA,HI7,1796,42.7,
2019,010LEA,HMS,14,42.9,
2019,010LEA,MALE,1119,38.1,
2019,010LEA,MU7,10,40.0,
2019,010LEA,NEDS,740,49.7,
2019,010LEA,NSWD,1511,49.6,
2019,010LEA,SWD,413,21.3,
2019,010LEA,WH7,34,50.0,
2019,01B000,ALL,13,7.7,
2019,01B000,ELS,13,7.7,
2019,01B000,HI7,10,10.0,
2019,01B000,NSWD,10,10.0,
2019,20302,ALL,18,5.6,
2019,20302,EDS,15,6.7,
2019,20302,ELS,18,5.6,
2019,20302,FEM,10,5.0,2.0
2019,20302,HI7,14,7.1,
2019,20302,SWD,10,10.0,
2019,20316,ALL,43,53.5,
2019,20316,EDS,39,51.3,
2019,20316,ELS,43,53.5,
2019,20316,FEM,22,63.6,
2019,20316,HI7,40,55.0,
2019,20316,MALE,21,42.9,
2019,20316,NSWD,36,52.8,
2019,20328,ALL,12,83.3,
2019,20328,ELS,12,83.3,
2019,20328,HI7,11,81.8,
2019,20328,NEDS,11,81.8,
2019,20328,NSWD,12,83.3,
2019,020LEA,ALL,99,48.5,
2019,020LEA,AS7,10,40.0,
2019,020LEA,EDS,80,45.0,
2019,020LEA,ELS,99,48.5,
2019,020LEA,FEM,53,50.9,
2019,020LEA,HI7,86,51.2,
2019,020LEA,MALE,46,45.7,
2019,020LEA,NEDS,19,63.2,
2019,020LEA,NSWD,77,54.5,
2019,020LEA,SWD,22,27.3,
2019,30304,ALL,13,15.4,
2019,30304,EDS,11,18.2,
2019,30304,ELS,13,15.4,
2019,30304,FEM,10,10.0,
2019,30304,HI7,13,15.4,
2019,30304,NSWD,10,20.0,
2019,30308,ALL,23,47.8,
2019,30308,EDS,21,52.4,
2019,30308,ELS,23,47.8,
2019,30308,FEM,10,60.0,
2019,30308,HI7,23,47.8,
2019,30308,MALE,13,38.5,
2019,30308,NSWD,20,50.0,
2019,30320,ALL,29,24.1,
2019,30320,EDS,29,24.1,
2019,30320,ELS,29,24.1,
2019,30320,FEM,15,33.3,
2019,30320,HI7,29,24.1,
2019,30320,MALE,14,14.3,
2019,30320,NSWD,16,25.0,
2019,30320,SWD,13,23.1,
2019,030LEA,ALL,69,31.9,
2019,030LEA,EDS,65,33.8,
2019,030LEA,ELS,69,31.9,
2019,030LEA,FEM,37,37.8,
2019,030LEA,HI7,69,31.9,
2019,030LEA,MALE,32,25.0,
2019,030LEA,NSWD,50,36.0,
2019,030LEA,SWD,19,21.1,
2019,40306,ALL,17,5.9,
2019,40306,ELS,17,5.9,
2019,40306,HI7,12,8.3,
2019,40306,MALE,11,9.1,
2019,40306,NEDS,13,7.7,
2019,40306,NSWD,13,7.7,
2019,40309,ALL,10,30.0,
2019,40309,ELS,10,30.0,
2019,40324,ALL,10,50.0,
2019,40324,ELS,10,50.0,
2019,40324,HI7,10,50.0,
2019,40324,NSWD,10,50.0,
2019,40328,ALL,20,60.0,
2019,40328,ELS,20,60.0,
2019,40328,FEM,10,80.0,
2019,40328,HI7,16,62.5,
2019,40328,MALE,10,40.0,
2019,40328,NEDS,16,62.5,
2019,40328,NSWD,18,61.1,
2019,040LEA,ALL,67,37.3,
2019,040LEA,AS7,14,35.7,
2019,040LEA,EDS,23,34.8,
2019,040LEA,ELS,67,37.3,
2019,040LEA,FEM,27,44.4,
2019,040LEA,HI7,52,38.5,
2019,040LEA,MALE,40,32.5,
2019,040LEA,NEDS,44,38.6,
2019,040LEA,NSWD,58,41.4,
2019,50302,ALL,24,8.3,
2019,50302,EDS,21,9.5,
2019,50302,ELS,24,8.3,
2019,50302,HI7,22,9.1,
2019,50302,MALE,15,6.7,
2019,50302,NSWD,16,12.5,
2019,50330,ALL,36,52.8,
2019,50330,EDS,34,52.9,
2019,50330,ELS,36,52.8,
2019,50330,FEM,13,69.2,
2019,50330,HI7,35,51.4,
2019,50330,MALE,23,43.5,
2019,50330,NSWD,31,54.8,
2019,50335,ALL,16,56.3,
2019,50335,EDS,15,60.0,
2019,50335,ELS,16,56.3,
2019,50335,HI7,14,50.0,
2019,50335,MALE,10,40.0,
2019,50335,NSWD,11,63.6,
2019,050LEA,ALL,88,42.0,
2019,050LEA,EDS,81,44.4,
2019,050LEA,ELS,88,42.0,
2019,050LEA,FEM,32,53.1,
2019,050LEA,HI7,83,41.0,
2019,050LEA,MALE,56,35.7,
2019,050LEA,MIG,16,50.0,
2019,050LEA,NSWD,67,49.3,
2019,050LEA,SWD,21,19.0,
2019,60302,ALL,14,7.1,
2019,60302,EDS,14,7.1,
2019,60302,ELS,14,7.1,
2019,60302,HI7,13,7.7,
2019,60304,ALL,13,61.5,
2019,60304,EDS,10,60.0,
2019,60304,ELS,13,61.5,
2019,60304,NSWD,10,70.0,
2019,60316,ALL,19,21.1,
2019,60316,EDS,19,21.1,
2019,60316,ELS,19,21.1,
2019,60316,HI7,19,21.1,
2019,60316,MALE,10,20.0,
2019,60316,NSWD,15,26.7,
2019,60318,ALL,21,14.3,
2019,60318,EDS,20,15.0,
2019,60318,ELS,21,14.3,
2019,60318,HI7,21,14.3,
2019,60318,MALE,15,13.3,
2019,60318,NSWD,12,16.7,
2019,60328,ALL,34,29.4,
2019,60328,EDS,33,30.3,
2019,60328,ELS,34,29.4,
2019,60328,FEM,16,25.0,
2019,60328,HI7,33,27.3,
2019,60328,MALE,18,33.3,
2019,60328,NSWD,26,38.5,
2019,060LEA,ALL,116,25.9,
2019,060LEA,EDS,111,25.2,
2019,060LEA,ELS,116,25.9,
2019,060LEA,FEM,53,22.6,
2019,060LEA,HI7,110,22.7,
2019,060LEA,MALE,63,28.6,
2019,060LEA,NSWD,86,32.6,
2019,060LEA,SWD,30,6.7,
2019,70302,ALL,31,64.5,
2019,70302,EDS,24,54.2,
2019,70302,ELS,31,64.5,
2019,70302,FEM,16,75.0,
2019,70302,HI7,29,62.1,
2019,70302,MALE,15,53.3,
2019,70302,NSWD,27,66.7,
2019,70308,ALL,19,42.1,
2019,70308,EDS,11,36.4,
2019,70308,ELS,19,42.1,
2019,70308,HI7,18,38.9,
2019,70308,MALE,10,40.0,
2019,70308,NSWD,10,60.0,
2019,70326,ALL,31,38.7,
2019,70326,EDS,24,33.3,
2019,70326,ELS,31,38.7,
2019,70326,FEM,11,36.4,
2019,70326,HI7,29,37.9,
2019,70326,MALE,20,40.0,
2019,70326,NSWD,29,37.9,
2019,70327,ALL,70,35.7,
2019,70327,EDS,35,34.3,
2019,70327,ELS,70,35.7,
2019,70327,FEM,28,46.4,
2019,70327,HI7,68,35.3,
2019,70327,MALE,42,28.6,
2019,70327,NEDS,35,37.1,
2019,70327,NSWD,57,36.8,
2019,70327,SWD,13,30.8,
2019,70328,ALL,78,24.4,
2019,70328,EDS,52,26.9,
2019,70328,ELS,78,24.4,
2019,70328,FEM,31,19.4,
2019,70328,HI7,75,25.3,
2019,70328,MALE,47,27.7,
2019,70328,NEDS,26,19.2,
2019,70328,NSWD,67,26.9,
2019,70328,SWD,11,9.1,
2019,70329,ALL,23,30.4,
2019,70329,EDS,14,35.7,
2019,70329,ELS,23,30.4,
2019,70329,HI7,23,30.4,
2019,70329,MALE,15,13.3,
2019,70329,NSWD,19,36.8,
2019,70330,ALL,17,11.8,
2019,70330,EDS,10,20.0,
2019,70330,ELS,17,11.8,
2019,70330,HI7,17,11.8,
2019,70330,NSWD,12,16.7,
2019,70338,ALL,23,5.0,2.0
2019,70338,EDS,15,6.7,
2019,70338,ELS,23,5.0,2.0
2019,70338,FEM,12,8.3,
2019,70338,HI7,21,5.0,2.0
2019,70338,MALE,11,5.0,2.0
2019,70338,NSWD,13,5.0,2.0
2019,70338,SWD,10,10.0,
2019,70342,ALL,35,5.0,2.0
2019,70342,EDS,23,5.0,2.0
2019,70342,ELS,35,5.0,2.0
2019,70342,FEM,12,5.0,2.0
2019,70342,HI7,33,5.0,2.0
2019,70342,MALE,23,5.0,2.0
2019,70342,NEDS,12,5.0,2.0
2019,70342,NSWD,30,5.0,2.0
2019,070LEA,ALL,353,29.2,
2019,070LEA,EDS,225,28.4,
2019,070LEA,ELS,353,29.2,
2019,070LEA,FEM,142,35.2,
2019,070LEA,HI7,332,28.6,
2019,070LEA,MALE,211,25.1,
2019,070LEA,NEDS,128,30.5,
2019,070LEA,NSWD,284,31.7,
2019,070LEA,SWD,69,18.8,
2019,080LEA,ALL,14,28.6,
2019,080LEA,ELS,14,28.6,
2019,080LEA,HI7,12,25.0,
2019,080LEA,NEDS,10,40.0,
2019,080LEA,NSWD,10,30.0,
2019,90317,ALL,22,45.5,
2019,90317,EDS,21,42.9,
2019,90317,ELS,22,45.5,
2019,90317,FEM,12,50.0,
2019,90317,HI7,21,42.9,
2019,90317,MALE,10,40.0,
2019,90317,MIG,10,70.0,
2019,90317,NSWD,19,47.4,
2019,90318,ALL,19,31.6,
2019,90318,EDS,18,33.3,
2019,90318,ELS,19,31.6,
2019,90318,FEM,11,54.5,
2019,90318,HI7,19,31.6,
2019,90318,NSWD,19,31.6,
2019,90324,ALL,54,48.1,
2019,90324,EDS,54,48.1,
2019,90324,ELS,54,48.1,
2019,90324,FEM,30,56.7,
2019,90324,HI7,53,47.2,
2019,90324,MALE,24,37.5,
2019,90324,MIG,13,38.5,
2019,90324,NSWD,50,50.0,
2019,90330,ALL,20,30.0,
2019,90330,EDS,16,31.3,
2019,90330,ELS,20,30.0,
2019,90330,HI7,12,25.0,
2019,90330,MALE,11,36.4,
2019,90330,MIG,10,30.0,
2019,90330,NSWD,15,26.7,
2019,90332,ALL,24,29.2,
2019,90332,EDS,20,25.0,
2019,90332,ELS,24,29.2,
2019,90332,HI7,21,33.3,
2019,90332,MALE,18,27.8,
2019,90332,MIG,13,23.1,
2019,90332,NSWD,19,26.3,
2019,90333,ALL,26,38.5,
2019,90333,EDS,21,42.9,
2019,90333,ELS,26,38.5,
2019,90333,FEM,14,35.7,
2019,90333,HI7,22,40.9,
2019,90333,MALE,12,41.7,
2019,90333,MIG,15,33.3,
2019,90333,NSWD,20,35.0,
2019,90352,ALL,29,27.6,
2019,90352,EDS,23,21.7,
2019,90352,ELS,29,27.6,
2019,90352,FEM,15,33.3,
2019,90352,HI7,29,27.6,
2019,90352,MALE,14,21.4,
2019,90352,NSWD,23,34.8,
2019,90365,ALL,45,15.6,
2019,90365,EDS,42,16.7,
2019,90365,ELS,45,15.6,
2019,90365,FEM,15,26.7,
2019,90365,HI7,43,14.0,
2019,90365,MALE,30,10.0,
2019,90365,MIG,13,23.1,
2019,90365,NSWD,37,16.2,
2019,90368,ALL,29,13.8,
2019,90368,EDS,26,11.5,
2019,90368,ELS,29,13.8,
2019,90368,FEM,12,25.0,
2019,90368,HI7,27,11.1,
2019,90368,MALE,17,5.9,
2019,90368,MIG,10,10.0,
2019,90368,NSWD,24,12.5,
2019,090LEA,ALL,286,31.8,
2019,090LEA,EDS,259,31.7,
2019,090LEA,ELS,286,31.8,
2019,090LEA,FEM,135,40.7,
2019,090LEA,HI7,263,30.8,
2019,090LEA,MALE,151,23.8,
2019,090LEA,MIG,113,31.9,
2019,090LEA,NEDS,27,33.3,
2019,090LEA,NSWD,242,33.1,
2019,090LEA,SWD,44,25.0,
2019,090LEA,WH7,11,45.5,
2019,100302,ALL,53,50.9,
2019,100302,EDS,43,48.8,
2019,100302,ELS,53,50.9,
2019,100302,FEM,24,45.8,
2019,100302,HI7,46,50.0,
2019,100302,MALE,29,55.2,
2019,100302,NEDS,10,60.0,
2019,100302,NSWD,45,55.6,
2019,100309,ALL,14,14.3,
2019,100309,EDS,12,8.3,
2019,100309,ELS,14,14.3,
2019,100309,HI7,12,8.3,
2019,100309,NSWD,10,20.0,
2019,100310,ALL,48,37.5,
2019,100310,EDS,44,34.1,
2019,100310,ELS,48,37.5,
2019,100310,FEM,21,33.3,
2019,100310,HI7,45,37.8,
2019,100310,MALE,27,40.7,
2019,100310,NSWD,43,39.5,
2019,100316,ALL,37,8.1,
2019,100316,EDS,35,5.7,
2019,100316,ELS,37,8.1,
2019,100316,FEM,18,16.7,
2019,100316,HI7,36,8.3,
2019,100316,MALE,19,5.0,2.0
2019,100316,NSWD,22,13.6,
2019,100316,SWD,15,5.0,2.0
2019,100320,ALL,68,35.3,
2019,100320,EDS,67,35.8,
2019,100320,ELS,68,35.3,
2019,100320,FEM,38,36.8,
2019,100320,HI7,68,35.3,
2019,100320,MALE,30,33.3,
2019,100320,NSWD,51,45.1,
2019,100320,SWD,17,5.9,
2019,100326,ALL,25,5.0,2.0
2019,100326,EDS,22,5.0,2.0
2019,100326,ELS,25,5.0,2.0
2019,100326,FEM,11,5.0,2.0
2019,100326,HI7,22,5.0,2.0
2019,100326,MALE,14,7.1,
2019,100326,NSWD,18,5.6,
2019,100332,ALL,20,5.0,
2019,100332,EDS,19,5.3,
2019,100332,ELS,20,5.0,
2019,100332,HI7,18,5.6,
2019,100332,MALE,14,7.1,
2019,100332,NSWD,13,7.7,
2019,100334,ALL,10,20.0,
2019,100334,ELS,10,20.0,
2019,100335,ALL,12,16.7,
2019,100335,ELS,12,16.7,
2019,100335,NSWD,11,18.2,
2019,100336,ALL,20,50.0,
2019,100336,EDS,16,43.8,
2019,100336,ELS,20,50.0,
2019,100336,FEM,13,38.5,
2019,100336,HI7,14,57.1,
2019,100336,NSWD,16,50.0,
2019,100338,ALL,52,48.1,
2019,100338,EDS,50,46.0,
2019,100338,ELS,52,48.1,
2019,100338,FEM,20,55.0,
2019,100338,HI7,49,44.9,
2019,100338,MALE,32,43.8,
2019,100338,NSWD,43,48.8,
2019,100339,ALL,13,23.1,
2019,100339,EDS,12,25.0,
2019,100339,ELS,13,23.1,
2019,100339,HI7,11,27.3,
2019,100339,NSWD,10,30.0,
2019,100340,ALL,47,66.0,
2019,100340,EDS,42,64.3,
2019,100340,ELS,47,66.0,
2019,100340,FEM,22,63.6,
2019,100340,HI7,42,61.9,
2019,100340,MALE,25,68.0,
2019,100340,NSWD,37,78.4,
2019,100340,SWD,10,20.0,
2019,100342,ALL,20,25.0,
2019,100342,EDS,19,26.3,
2019,100342,ELS,20,25.0,
2019,100342,FEM,12,33.3,
2019,100342,HI7,19,21.1,
2019,100342,NSWD,15,26.7,
2019,100344,ALL,45,33.3,
2019,100344,EDS,41,34.1,
2019,100344,ELS,45,33.3,
2019,100344,FEM,20,35.0,
2019,100344,HI7,44,34.1,
2019,100344,MALE,25,32.0,
2019,100344,NSWD,37,35.1,
2019,100348,ALL,42,5.0,2.0
2019,100348,EDS,38,5.0,2.0
2019,100348,ELS,42,5.0,2.0
2019,100348,FEM,19,5.3,
2019,100348,HI7,40,5.0,2.0
2019,100348,MALE,23,5.0,2.0
2019,100348,MIG,13,5.0,2.0
2019,100348,NSWD,32,5.0,2.0
2019,100348,SWD,10,5.0,2.0
2019,100LEA,ALL,534,32.2,
2019,100LEA,AS7,20,40.0,
2019,100LEA,EDS,483,30.6,
2019,100LEA,ELS,534,32.2,
2019,100LEA,FEM,255,32.5,
2019,100LEA,HI7,489,31.7,
2019,100LEA,MALE,279,31.9,
2019,100LEA,MIG,52,30.8,
2019,100LEA,NEDS,51,47.1,
2019,100LEA,NSWD,416,37.5,
2019,100LEA,SWD,118,13.6,
2019,100LEA,WH7,18,38.9,
2019,110304,ALL,22,40.9,
2019,110304,EDS,17,35.3,
2019,110304,ELS,22,40.9,
2019,110304,HI7,16,31.3,
2019,110304,MALE,17,35.3,
2019,110304,NSWD,17,47.1,
2019,110306,ALL,24,29.2,
2019,110306,EDS,20,35.0,
2019,110306,ELS,24,29.2,
2019,110306,HI7,13,15.4,
2019,110306,MALE,18,22.2,
2019,110306,NSWD,18,38.9,
2019,110324,ALL,37,45.9,
2019,110324,EDS,16,50.0,
2019,110324,ELS,37,45.9,
2019,110324,FEM,16,50.0,
2019,110324,HI7,30,43.3,
2019,110324,MALE,21,42.9,
2019,110324,NEDS,21,42.9,
2019,110324,NSWD,34,47.1,
2019,110332,ALL,24,66.7,
2019,110332,EDS,21,61.9,
2019,110332,ELS,24,66.7,
2019,110332,HI7,20,65.0,
2019,110332,MALE,16,62.5,
2019,110332,NSWD,17,70.6,
2019,110336,ALL,23,34.8,
2019,110336,EDS,21,38.1,
2019,110336,ELS,23,34.8,
2019,110336,FEM,12,33.3,
2019,110336,HI7,23,34.8,
2019,110336,MALE,11,36.4,
2019,110336,NSWD,21,33.3,
2019,110338,ALL,16,18.8,
2019,110338,EDS,16,18.8,
2019,110338,ELS,16,18.8,
2019,110338,HI7,16,18.8,
2019,110338,MALE,10,20.0,
2019,110338,NSWD,12,25.0,
2019,110340,ALL,84,31.0,
2019,110340,EDS,71,32.4,
2019,110340,ELS,84,31.0,
2019,110340,FEM,37,35.1,
2019,110340,HI7,59,23.7,
2019,110340,MALE,47,27.7,
2019,110340,NEDS,13,23.1,
2019,110340,NSWD,59,37.3,
2019,110340,SWD,25,16.0,
2019,110340,WH7,16,56.3,
2019,110342,ALL,57,22.8,
2019,110342,EDS,48,18.8,
2019,110342,ELS,57,22.8,
2019,110342,FEM,25,16.0,
2019,110342,HI7,43,14.0,
2019,110342,MALE,32,28.1,
2019,110342,NSWD,32,37.5,
2019,110342,SWD,25,5.0,2.0
2019,110348,ALL,65,52.3,
2019,110348,EDS,35,48.6,
2019,110348,ELS,65,52.3,
2019,110348,FEM,28,50.0,
2019,110348,HI7,56,50.0,
2019,110348,MALE,37,54.1,
2019,110348,NEDS,30,56.7,
2019,110348,NSWD,56,51.8,
2019,110352,ALL,55,23.6,
2019,110352,EDS,48,20.8,
2019,110352,ELS,55,23.6,
2019,110352,FEM,16,31.3,
2019,110352,HI7,49,22.4,
2019,110352,MALE,39,20.5,
2019,110352,NSWD,40,30.0,
2019,110352,SWD,15,6.7,
2019,110356,ALL,17,64.7,
2019,110356,EDS,14,57.1,
2019,110356,ELS,17,64.7,
2019,110356,HI7,12,58.3,
2019,110356,MALE,11,72.7,
2019,110356,NSWD,16,68.8,
2019,110366,ALL,20,65.0,
2019,110366,EDS,17,58.8,
2019,110366,ELS,20,65.0,
2019,110366,FEM,12,66.7,
2019,110366,HI7,12,75.0,
2019,110366,NSWD,19,68.4,
2019,110368,ALL,14,57.1,
2019,110368,ELS,14,57.1,
2019,110368,MALE,10,40.0,
2019,110368,NSWD,11,72.7,
2019,110370,ALL,24,62.5,
2019,110370,EDS,19,68.4,
2019,110370,ELS,24,62.5,
2019,110370,FEM,11,45.5,
2019,110370,HI7,20,70.0,
2019,110370,MALE,13,76.9,
2019,110370,NSWD,19,68.4,
2019,110372,ALL,59,61.0,
2019,110372,EDS,32,62.5,
2019,110372,ELS,59,61.0,
2019,110372,FEM,29,65.5,
2019,110372,HI7,41,65.9,
2019,110372,MALE,30,56.7,
2019,110372,NEDS,27,59.3,
2019,110372,NSWD,55,61.8,
2019,110372,WH7,11,54.5,
2019,110376,ALL,17,52.9,
