agency_code,pct_enrolled_ENROLL_ALL_COLLEGE,pct_enrolled_ENROLL_AM7_COLLEGE,pct_enrolled_ENROLL_AS7_COLLEGE,pct_enrolled_ENROLL_BL7_COLLEGE,pct_enrolled_ENROLL_EDS_COLLEGE,pct_enrolled_ENROLL_FEM_COLLEGE,pct_enrolled_ENROLL_HI7_COLLEGE,pct_enrolled_ENROLL_MALE_COLLEGE,pct_enrolled_ENROLL_MU7_COLLEGE,pct_enrolled_ENROLL_PI7_COLLEGE,pct_enrolled_ENROLL_SWD_COLLEGE,pct_enrolled_ENROLL_WH7_COLLEGE
410508,0.6803278690000001,,,0.239754098,0.198770492,0.362704918,,0.31762295100000004,,,,0.356557377
410529,0.667621777,,0.080229226,0.212034384,0.223495702,0.41260745,,0.255014327,,,,0.29226361
410544,0.377697842,,,0.284172662,,0.215827338,0.061151079,0.161870504,,,,
410545,0.816326531,,0.14285714300000002,0.469387755,0.448979592,0.428571429,0.102040816,0.387755102,0.081632653,,,
410547,0.631229236,,,0.212624585,0.15946843900000002,0.318936877,,0.312292359,,,0.053156146,0.348837209
410556,0.55078125,,0.08203125,0.25390625,0.37109375,0.28125,0.07421875,0.26953125,,,,0.12109375
410562,0.682795699,,0.086021505,0.22311828,0.166666667,0.360215054,0.061827957,0.322580645,,,,0.282258065
410569,0.88372093,,0.209302326,0.325581395,0.139534884,0.395348837,0.069767442,0.488372093,0.093023256,,,0.186046512
410579,0.8297872340000001,,0.08510638300000001,0.446808511,0.212765958,0.531914894,0.08510638300000001,0.29787234,,,,0.191489362
410589,0.942307692,,,0.211538462,0.134615385,0.673076923,0.057692308,0.269230769,0.057692308,,,0.557692308
410595,0.605351171,,,0.227424749,0.200668896,0.341137124,0.06020066900000001,0.264214047,,,,0.244147157
410LEA,0.638405797,,,0.239673913,0.159782609,0.351811594,,0.286594203,,,,0.279166667
41F000,0.75,,,0.55,0.4,0.2,,0.55,,,0.075,0.15
420346,0.420454546,,,0.386363636,,0.21590909100000005,,0.204545455,,,,
420358,0.370967742,,,0.35483871,,0.274193548,,0.096774194,,,,
420LEA,0.4,,,0.373333333,,0.24,,0.16,,,,
421316,0.581395349,,,0.11627907,0.218604651,0.348837209,,0.23255814,,,,0.427906977
421LEA,0.581395349,,,0.11627907,0.218604651,0.348837209,,0.23255814,,,,0.427906977
422310,0.826086957,,,0.695652174,,0.52173913,,0.304347826,,,,0.086956522
422315,0.625,,,0.6,,0.325,,0.3,,,,
422LEA,0.6984126979999999,,,0.634920635,,0.396825397,,0.301587302,,,,
430346,0.593442623,,,0.118032787,0.203278689,0.35409836100000003,0.081967213,0.239344262,,,,0.367213115
430371,0.518134715,,,0.215025907,0.18134715,0.303108808,0.07253886,0.215025907,,,,0.189119171
430378,0.539792388,,,0.131487889,0.214532872,0.328719723,0.069204152,0.211072664,,,,0.311418685
430384,0.565359477,,,0.140522876,0.209150327,0.339869281,0.065359477,0.225490196,,,,0.323529412
430LEA,0.5520995329999999,,,0.155520995,0.200622084,0.32970451,0.07231726299999999,0.222395023,,,,0.29082426100000003
440326,0.217391304,,,,0.115942029,0.115942029,,0.101449275,,,,0.217391304
440346,0.621621622,,,,0.35135135100000003,0.405405405,,0.216216216,,,,0.567567568
440378,0.627802691,,,,0.174887892,0.295964126,,0.331838565,,,0.071748879,0.582959641
440390,0.679069767,,,,0.181395349,0.386046512,,0.293023256,,,,0.6
440LEA,0.595588235,,,,0.181985294,0.316176471,,0.279411765,,,,0.5422794120000001
450316,0.566210046,,,,0.228310502,0.283105023,0.105022831,0.283105023,,,,0.420091324
450334,0.742647059,,,,0.176470588,0.360294118,0.05882352900000001,0.382352941,0.05882352900000001,,,0.580882353
450341,0.5,,,,0.173228347,0.291338583,0.086614173,0.208661417,,,,0.3661417320000001
450343,0.191780822,,,,,0.054794521,,0.136986301,,,,0.109589041
450352,0.7233201579999999,,,,0.110671937,0.418972332,,0.304347826,,,,0.640316206
450354,0.736842105,,0.052631579000000005,,0.368421053,0.421052632,0.315789474,0.315789474,,,,0.368421053
450LEA,0.593011305,,,,0.165467626,0.31963001,0.077081192,0.273381295,,,,0.460431655
460320,0.6323529410000001,,,0.5514705879999999,,0.375,,0.257352941,,,0.066176471,0.05882352900000001
460322,0.76,,,0.64,,0.68,,0.08,,,,0.08
460340,0.8888888890000001,,0.055555556,0.7222222220000001,,0.444444444,,0.444444444,0.055555556,,,0.055555556
460LEA,0.6759776540000001,,,0.581005587,,0.424581006,,0.251396648,,,0.05027933,0.061452514000000014
470312,0.439909297,,,0.20861678,0.247165533,0.263038549,,0.176870748,,,,0.111111111
470443,0.461538462,,,0.192307692,0.17948718,0.282051282,,0.17948718,,,,0.192307692
470LEA,0.443159923,,,0.206165703,0.23699422,0.265895954,,0.177263969,,,,0.123314066
480316,0.5555555560000001,,,,0.055555556,0.333333333,0.166666667,0.222222222,,,0.111111111,0.388888889
480318,0.428571429,,,0.190476191,,0.238095238,,0.190476191,,,,0.190476191
480LEA,0.487179487,,,0.102564103,,0.282051282,0.102564103,0.205128205,,,0.076923077,0.282051282
490310,0.409090909,,,,,0.181818182,,0.227272727,,,,0.363636364
490320,0.783783784,,,0.108108108,0.135135135,0.45945946,,0.324324324,,,,0.621621622
490335,0.808457711,,,,,0.440298508,,0.368159204,,,,0.718905473
490346,0.54954955,,,,0.103603604,0.301801802,,0.247747748,,,,0.468468469
490354,0.43315508,,,0.13368984,0.13903743300000002,0.192513369,0.064171123,0.240641711,,,,0.203208556
490355,0.78,,,0.22,0.26,0.58,0.06,0.2,,,,0.48
490362,0.737313433,,,0.062686567,0.089552239,0.4,,0.337313433,,,,0.602985075
490380,0.413978495,,,0.064516129,0.155913979,0.231182796,,0.182795699,,,,0.306451613
490LEA,0.5978260870000001,,,0.054347826,0.093350384,0.324168798,,0.273657289,,,,0.478900256
491312,0.669662921,,,0.096629214,0.141573034,0.341573034,,0.328089888,,,,0.501123596
491LEA,0.669662921,,,0.096629214,0.141573034,0.341573034,,0.328089888,,,,0.501123596
49E000,0.905511811,,,,,0.37007874,,0.535433071,,,,0.8188976379999999
500302,0.62962963,,,,,0.444444444,0.111111111,0.185185185,,,,0.518518519
500323,0.551724138,,,,0.275862069,0.344827586,0.068965517,0.206896552,,,,0.413793104
500324,0.127659575,,,,,,,0.08510638300000001,,,,0.08510638300000001
500340,0.635897436,,,,0.184615385,0.307692308,,0.328205128,,,0.056410256,0.517948718
500LEA,0.546979866,,,,0.147651007,0.281879195,,0.265100671,,,,0.439597315
510324,0.559113301,,,0.123152709,0.103448276,0.307881773,,0.251231527,,,,0.354679803
510327,0.636363636,,,0.101928375,0.096418733,0.330578512,0.060606061,0.305785124,,,0.052341598,0.435261708
510333,0.644021739,,,0.067934783,0.057065217,0.350543478,,0.293478261,,,0.054347826,0.516304348
510357,0.835616438,,,0.095890411,0.123287671,0.602739726,0.08219178099999999,0.232876712,,,,0.630136986
510367,0.673076923,,,0.076923077,0.153846154,0.461538462,0.134615385,0.211538462,,,,0.461538462
510368,0.571428571,,,,0.164021164,0.264550265,0.074074074,0.306878307,,,0.052910053,0.444444444
510376,0.56,,,0.056,0.136,0.312,,0.248,,,,0.456
510399,0.455882353,,,0.136029412,0.235294118,0.279411765,0.099264706,0.176470588,,,,0.209558824
510402,0.509493671,,,,0.155063291,0.332278481,0.088607595,0.17721519,,,,0.376582279
510406,0.598746082,,,0.053291536,0.106583072,0.310344828,0.059561129,0.288401254,,,,0.460815047
510LEA,0.581357975,,,0.082362395,0.124949779,0.326637204,0.06508638,0.254720771,,,,0.412615508
51A000,0.6739130440000001,,,0.086956522,0.152173913,0.347826087,0.065217391,0.326086957,0.086956522,,0.065217391,0.434782609
520320,0.397435897,,,0.230769231,,0.192307692,,0.205128205,,,,0.141025641
520LEA,0.397435897,,,0.230769231,,0.192307692,,0.205128205,,,,0.141025641
530335,0.6949152540000001,,0.050847458,0.118644068,0.305084746,0.440677966,0.152542373,0.254237288,,,,0.33898305100000004
530336,0.584352078,,,0.114914425,0.234718826,0.334963325,0.092909536,0.249388753,,,,0.35207824
530343,0.567765568,,,0.120879121,0.249084249,0.289377289,0.095238095,0.278388278,,,,0.315018315
530LEA,0.58310992,,,0.116621984,0.243967828,0.324396783,0.097855228,0.258713137,,,,0.335120643
540315,0.486486487,,,0.4,,0.308108108,,0.178378378,,,,
540317,0.45945946,,,0.162162162,,0.324324324,0.054054054,0.135135135,,,,0.243243243
540324,0.616216216,,,0.2,,0.394594595,,0.221621622,,,,0.367567568
540336,0.5862068970000001,,,0.064039409,,0.369458128,0.068965517,0.216748769,,,,0.438423645
540LEA,0.551053485,,,0.210696921,,0.351701783,,0.199351702,,,,0.28363047
550320,0.671232877,,,,0.159817352,0.351598174,,0.319634703,,,,0.570776256
550332,0.5916230370000001,,,0.115183246,0.293193717,0.335078534,0.13089005199999998,0.25654450300000003,,,,0.287958115
550344,0.613733906,,,,0.115879828,0.34334764,,0.27038626600000004,,,,0.515021459
550368,0.494949495,,,,0.17676767699999998,0.252525253,0.055555556,0.242424242,,,,0.434343434
550LEA,0.5957193820000001,,,,0.181926278,0.322235434,0.058263972,0.27348394800000003,,,,0.458977408
55A000,0.8698630140000001,,,0.075342466,0.116438356,0.45890411,0.054794521,0.410958904,,,0.054794521,0.691780822
560320,0.603773585,,,,0.231132076,0.316037736,,0.287735849,,,,0.54245283
560324,0.696969697,,,,0.242424242,0.454545455,,0.242424242,,,0.060606061,0.636363636
560329,0.512820513,,,,0.205128205,0.282051282,0.076923077,0.230769231,,,,0.41025641
560332,0.375,,,,,0.125,,0.25,,,,0.375
560LEA,0.535168196,,,,0.198776758,0.287461774,,0.247706422,,,,0.47706422
570317,0.5384615389999999,,,,0.051282051,0.307692308,,0.230769231,,,,0.5384615389999999
570318,0.432624114,,,,0.156028369,0.234042553,,0.19858156,,,,0.404255319
570LEA,0.455555556,,,,0.133333333,0.25,,0.20555555600000006,,,,0.433333333
580344,0.690140845,,,0.394366197,,0.394366197,,0.29577464800000003,0.056338028,,0.056338028,0.211267606
580368,0.605263158,,,0.269736842,,0.368421053,,0.236842105,,,,0.322368421
580LEA,0.632286996,,,0.30941704,,0.376681614,,0.255605381,,,,0.286995516
58B000,0.731707317,,,,,0.43902439,,0.292682927,,,,0.682926829
590328,0.701754386,,,,0.280701754,0.368421053,0.122807018,0.333333333,,,,0.50877193
590330,0.50397878,,,,0.180371353,0.30503978800000003,,0.198938992,,,,0.403183024
590393,0.266666667,,,0.066666667,,0.133333333,,0.133333333,,,0.133333333,0.2
590LEA,0.521158129,,,,0.187082405,0.307349666,,0.213808463,,,,0.409799555
600302,0.858475894,,0.127527216,0.116640747,0.066874028,0.433903577,0.057542768,0.424572317,,,,0.544323484
600312,0.78245614,,,0.071929825,0.096491228,0.401754386,,0.380701754,,,,0.628070175
600334,0.695652174,,0.108695652,0.282608696,0.217391304,0.347826087,0.130434783,0.347826087,,,,0.141304348
600341,0.434782609,,,0.130434783,,0.260869565,0.260869565,0.173913044,,,,
600361,0.63562753,,,0.200404858,0.220647773,0.334008097,0.087044534,0.301619433,,,,0.285425101
600364,0.8275862070000001,,,0.310344828,,0.344827586,0.310344828,0.482758621,0.137931035,,,
600377,0.688953488,,0.069767442,0.279069767,0.322674419,0.38372093,0.08720930199999999,0.305232558,,,,0.203488372
600386,0.7333333329999999,,,0.4,0.533333333,0.466666667,0.266666667,0.266666667,,,,0.066666667
600397,0.37628866,,,0.224226804,,0.221649485,0.113402062,0.154639175,,,,
600404,0.95,,,0.14285714300000002,0.14285714300000002,0.571428571,0.14285714300000002,0.428571429,,,,0.7142857140000001
600405,0.355828221,,,0.242331288,,0.242331288,0.076687117,0.113496933,,,,
600415,0.547945206,,,0.271232877,0.197260274,0.304109589,0.057534247,0.243835616,,,,0.183561644
600426,0.482142857,,,0.166071429,0.183928571,0.264285714,0.076785714,0.217857143,,,,0.185714286
600443,0.7560975609999999,,0.06097561,0.158536585,0.134146342,0.475609756,0.085365854,0.280487805,,,,0.414634146
600445,0.603741497,,,0.367346939,0.224489796,0.31972789100000004,0.057823129,0.284013605,,,,0.115646259
600457,0.508108108,,,0.34054054100000003,0.297297297,0.291891892,0.081081081,0.216216216,,,,
600466,0.733834587,,,0.114285714,0.114285714,0.387969925,,0.34586466200000004,,,,0.538345865
600480,0.5555555560000001,,,0.311594203,0.260869565,0.350241546,0.062801932,0.20531401,,,,0.120772947
600482,0.845588235,,,0.316176471,0.205882353,0.625,,0.220588235,,,,0.411764706
600496,0.652892562,,,0.531680441,0.38292011,0.371900827,0.055096419,0.280991736,,,,
600498,0.523809524,,,0.333333333,0.166666667,0.380952381,,0.14285714300000002,,,0.071428571,0.119047619
600499,0.413043478,,,0.130434783,0.086956522,0.260869565,,0.152173913,,,,0.282608696
600508,0.8647450109999999,,0.101995565,0.064301552,,0.43902439,,0.425720621,,,,0.645232816
600535,0.638629284,,,0.168224299,0.214953271,0.361370717,0.121495327,0.277258567,,,,0.29283489100000004
600576,0.356725146,,,0.312865497,,0.242690059,,0.114035088,,,,
600579,0.374701671,,,0.248210024,,0.23150358,0.062052505999999986,0.143198091,,,,
600592,0.376498801,,,0.256594724,,0.206235012,0.074340528,0.170263789,,,,
600693,0.601503759,,0.067669173,0.218045113,0.233082707,0.458646617,0.14285714300000002,0.14285714300000002,,,,0.17293233100000002
600694,0.6575342470000001,,0.075342466,0.267123288,0.212328767,0.260273973,0.068493151,0.397260274,,,,0.226027397
600695,0.452830189,,0.056603774,0.16981132100000002,0.188679245,0.150943396,0.113207547,0.301886793,,,,0.113207547
600696,0.392307692,,,0.253846154,0.253846154,0.223076923,0.1,0.16923076899999998,,,,
600697,0.536,,0.096,0.272,0.28,0.304,0.08,0.232,,,,0.064
600LEA,0.600572276,,,0.225625265,0.152289106,0.333192031,0.069838915,0.267380246,,,,0.242581602
60D000,0.85945946,,,0.12972973,,0.497297297,,0.362162162,,,,0.643243243
60G000,0.7844827590000001,,,0.25,0.060344828,0.387931035,0.060344828,0.396551724,,,0.077586207,0.465517241
60I000,0.8503937009999999,,,,,0.42519685,,0.42519685,,,0.05511811,0.74015748
60K000,0.651162791,,,0.209302326,0.069767442,0.325581395,,0.325581395,,,0.069767442,0.395348837
60V000,0.466666667,,,0.4,0.4,0.266666667,,0.2,,,0.066666667,
610332,0.588235294,,,,0.35294117700000005,0.470588235,0.05882352900000001,0.117647059,0.05882352900000001,,0.117647059,0.470588235
610334,0.541666667,,,,0.233333333,0.358333333,,0.183333333,,,,0.5083333329999999
610LEA,0.547445256,,,,0.248175183,0.372262774,,0.175182482,,,,0.503649635
620310,0.15789473699999998,,,,0.15789473699999998,0.052631579000000005,0.105263158,0.105263158,,,,0.052631579000000005
620316,0.552631579,,,0.131578947,0.269736842,0.296052632,0.144736842,0.256578947,,,,0.269736842
620340,0.645833333,,,0.1875,0.25,0.29861111100000004,,0.347222222,,,0.06944444400000001,0.402777778
620LEA,0.571428571,,,0.14920634900000002,0.253968254,0.282539683,0.082539683,0.288888889,,,0.050793651,0.317460318
630330,0.05882352900000001,,,,,,,0.05882352900000001,,,,0.05882352900000001
630332,0.560810811,,,0.081081081,0.216216216,0.324324324,,0.236486487,,,,0.432432432
630336,0.687861272,,,0.129094412,0.129094412,0.371868979,,0.31599229300000004,,,,0.49132948
630360,0.619354839,,,0.051612903,0.119354839,0.34838709700000003,,0.270967742,,,,0.529032258
630LEA,0.6368209260000001,,,0.095573441,0.136820926,0.35110664,,0.28571428600000004,,,,0.486921529
640340,0.140625,,,0.109375,,0.078125,,0.0625,,,,
640346,0.6282722510000001,,,0.277486911,0.25130890100000003,0.35078534,,0.277486911,,,,0.308900524
640347,0.666666667,,,0.282051282,0.282051282,0.358974359,0.051282051,0.307692308,,,,0.307692308
640350,0.623076923,,,0.234615385,0.238461539,0.3769230770000001,,0.246153846,,,,0.326923077
640361,0.620338983,,,0.4,0.325423729,0.3796610170000001,,0.240677966,,,,0.172881356
640364,0.5419847329999999,,,0.095419847,0.213740458,0.305343512,0.08015267200000001,0.236641221,,,,0.347328244
640LEA,0.577857786,,,0.247524753,0.245724573,0.338433843,,0.239423942,,,,0.270027003
64A000,0.571428571,,,0.464285714,0.375,0.232142857,,0.339285714,,,0.053571429,0.071428571
650326,0.6325301210000001,,,0.116465864,0.15863453800000002,0.347389558,,0.285140562,,,,0.441767068
650327,0.6512195120000001,,,0.06097561,0.173170732,0.385365854,,0.265853659,,,,0.519512195
650340,0.879310345,,0.051724138,0.051724138,0.310344828,0.551724138,0.120689655,0.327586207,,,,0.637931035
650342,0.794554456,,,0.071782178,0.081683168,0.433168317,,0.361386139,,,,0.6287128710000001
650352,0.643410853,,,0.142118863,,0.299741602,,0.343669251,,,,0.428940569
650355,0.111111111,,,,,0.074074074,,,,,,0.074074074
650394,0.8,,0.05714285700000001,0.14285714300000002,0.2,0.428571429,,0.371428571,0.05714285700000001,,,0.514285714
650LEA,0.6783947220000001,,,0.09675646,0.114348543,0.368884002,,0.30951072,,,,0.500274876
660336,0.456790124,,,0.345679012,,0.209876543,,0.24691358,,,,0.098765432
660LEA,0.456790124,,,0.345679012,,0.209876543,,0.24691358,,,,0.098765432
66A000,0.901234568,,,0.75308642,0.5555555560000001,0.493827161,,0.4074074070000001,,,,0.098765432
670320,0.526041667,,,,0.130208333,0.3125,,0.213541667,,,0.0625,0.4166666670000001
670324,0.5507246379999999,,,0.124637681,0.15942029,0.313043478,0.072463768,0.237681159,,,,0.304347826
670333,0.58781362,,,0.229390681,0.23655914,0.297491039,0.068100358,0.290322581,0.0609319,,0.050179212,0.193548387
670340,0.527196653,,,0.092050209,0.150627615,0.31380753100000003,0.058577406,0.213389121,,,,0.338912134
670344,0.49659864,,,0.081632653,0.14285714300000002,0.306122449,,0.190476191,0.054421769,,,0.31292517
670352,0.529411765,,,,0.073529412,0.301470588,,0.227941177,,,,0.426470588
670364,0.48828125,,,0.0859375,0.1328125,0.28515625,,0.203125,,,,0.3125
670LEA,0.533526012,,,0.102312139,0.148554913,0.304046243,0.052023121,0.229479769,,,,0.324855491
680310,0.644128114,,,0.074733096,0.08896797199999999,0.348754448,0.06405694,0.29537366600000003,,,,0.448398577
680332,0.637010676,,,0.117437722,0.128113879,0.362989324,0.053380783,0.274021352,,,,0.43772242
680335,0.375,,,,0.25,0.25,,0.125,,,,0.375
680LEA,0.636842105,,,0.094736842,0.110526316,0.354385965,0.057894737,0.28245614,,,,0.442105263
681305,0.802197802,,0.054945055,0.065934066,0.08791208800000001,0.406593407,0.071428571,0.395604396,0.06043956,,,0.54945055
681308,0.787878788,,0.112121212,0.063636364,0.106060606,0.378787879,0.075757576,0.409090909,,,,0.490909091
681314,0.8503401359999999,,0.149659864,0.085034014,0.108843537,0.408163265,0.071428571,0.442176871,,,,0.5
681338,0.25,,,0.0625,0.0625,0.25,,,0.0625,,,0.125
681LEA,0.802919708,,0.110705596,0.071776156,0.102189781,0.392944039,0.071776156,0.409975669,,,,0.5
690320,0.442622951,,,0.065573771,0.163934426,0.295081967,,0.147540984,,,,0.327868853
690LEA,0.442622951,,,0.065573771,0.163934426,0.295081967,,0.147540984,,,,0.327868853
69A000,0.333333333,,,,0.083333333,0.166666667,,0.166666667,,,0.125,0.333333333
700317,0.509615385,,,0.206730769,0.197115385,0.322115385,,0.1875,,,,0.278846154
700319,0.5,,,0.255434783,0.260869565,0.342391304,,0.157608696,,,,0.195652174
700LEA,0.505102041,,,0.229591837,0.227040816,0.331632653,,0.173469388,,,,0.239795918
710321,0.435064935,,,0.11038961,0.207792208,0.272727273,0.071428571,0.162337662,,,,0.24025974
710326,0.547008547,,,0.188034188,0.367521368,0.341880342,,0.205128205,,,,0.307692308
710327,0.707317073,,,0.097560976,0.219512195,0.463414634,0.097560976,0.243902439,,,,0.487804878
710342,0.719063545,,,,0.100334448,0.391304348,,0.327759197,,,,0.662207358
710LEA,0.613747954,,,0.075286416,0.186579378,0.356792144,,0.25695581,,,,0.476268412
720316,0.537878788,,,0.128787879,0.287878788,0.287878788,,0.25,,,,0.386363636
720LEA,0.537878788,,,0.128787879,0.287878788,0.287878788,,0.25,,,,0.386363636
730352,0.51147541,,,0.150819672,0.186885246,0.285245902,,0.226229508,,,,0.31147541
730LEA,0.51147541,,,0.150819672,0.186885246,0.285245902,,0.226229508,,,,0.31147541
73B000,0.81443299,,,0.092783505,0.051546392,0.474226804,,0.340206186,,,,0.649484536
740309,0.5870967739999999,,,0.24516129,0.303225807,0.277419355,0.058064516,0.309677419,,,,0.270967742
740333,0.650666667,,,0.146666667,0.14400000000000002,0.3626666670000001,,0.28800000000000003,,,,0.4186666670000001
740344,0.658959538,,,0.410404624,0.352601156,0.398843931,,0.260115607,,,0.052023121,0.213872832
740366,0.688622755,,,0.320359281,0.254491018,0.347305389,0.053892216,0.341317365,,,,0.28443113800000003
740374,0.50990099,,,0.272277228,,0.336633663,0.079207921,0.173267327,,,,0.133663366
740388,0.690288714,,,0.427821522,0.288713911,0.375328084,,0.31496063,,,,0.207349081
740LEA,0.643076923,,,0.300923077,0.219692308,0.353846154,,0.289230769,,,,0.268923077
750317,0.95,,,0.05882352900000001,0.35294117700000005,0.882352941,0.235294118,0.117647059,,,0.05882352900000001,0.705882353
750318,0.655629139,,,0.052980133,0.185430464,0.450331126,,0.205298013,,,,0.5364238410000001
750LEA,0.6904761909999999,,,0.053571429,0.202380952,0.494047619,,0.196428571,,,,0.553571429
760318,0.6,,,0.054054054,0.27567567600000004,0.345945946,0.097297297,0.254054054,,,,0.432432432
760339,0.590909091,,,,0.151515152,0.353535354,,0.237373737,,,,0.5
760348,0.5371428570000001,,,,0.16,0.28,0.062857143,0.257142857,,,,0.428571429
760354,0.761904762,,0.05952381,,0.226190476,0.488095238,0.214285714,0.273809524,,,,0.452380952
760358,0.563559322,,,,0.199152542,0.33474576300000003,0.088983051,0.228813559,,,,0.470338983
760380,0.572164949,,,,0.139175258,0.324742268,,0.24742268,,,,0.458762887
760388,0.505319149,,,,0.063829787,0.25,,0.255319149,,,,0.462765958
760LEA,0.574940523,,,,0.169706582,0.32751784300000003,0.06740682,0.24742268,,,,0.459159397
761304,0.556666667,,,0.09,0.296666667,0.33,0.22,0.226666667,,,,0.21
761LEA,0.556666667,,,0.09,0.296666667,0.33,0.22,0.226666667,,,,0.21
76A000,0.5655737710000001,,,,0.106557377,0.418032787,0.065573771,0.147540984,,,,0.450819672
770342,0.210526316,0.052631579000000005,,0.105263158,,0.052631579000000005,,0.15789473699999998,,,0.105263158,0.052631579000000005
770348,0.54939759,,,0.221686747,,0.30361445800000003,,0.245783133,,,,0.26506024100000003
770349,0.85106383,,,0.234042553,,0.5106382979999999,0.106382979,0.34042553200000003,,,,0.425531915
770LEA,0.556237219,,,0.214723926,,0.308793456,,0.247443763,,,,0.267893661
780325,0.472392638,0.153374233,,0.165644172,,0.294478528,,0.17791411,,,,0.110429448
780342,0.478170478,0.13305613300000002,,0.11018711,,0.30561330600000003,,0.172557173,,,,0.16839916800000002
780385,0.837837838,0.243243243,,0.189189189,0.486486487,0.540540541,0.108108108,0.297297297,0.081081081,,,0.216216216
780391,0.375634518,0.203045685,,0.086294416,,0.23857868,0.065989848,0.137055838,,,,
780401,0.31606217600000003,0.07253886,,0.119170985,,0.170984456,,0.14507772,,,,0.077720207
780402,0.514285714,0.238095238,,0.20952381,,0.276190476,,0.238095238,,,,
780420,0.5365853660000001,0.482926829,,,,0.351219512,,0.185365854,,,,
780LEA,0.4709962170000001,0.236443884,,0.102143758,,0.295081967,,0.17591425,,,,0.080075662
790314,0.459330144,,,,0.133971292,0.277511962,,0.181818182,,,,0.368421053
790354,0.522727273,,,0.145454546,0.195454546,0.290909091,,0.231818182,,,,0.304545455
790366,0.5512195120000001,,,0.224390244,0.21463414600000005,0.273170732,,0.278048781,,,,0.253658537
790378,0.561403509,,,0.078947368,0.105263158,0.280701754,,0.280701754,,,,0.460526316
790379,0.7375,,,0.1875,0.15,0.5375,,0.2,,,,0.4625
790LEA,0.542462845,,,0.124203822,0.16029724,0.302547771,,0.239915074,,,,0.35881104
800308,0.181818182,,,0.090909091,,0.090909091,0.090909091,0.090909091,,,,
800340,0.5555555560000001,,,,0.14403292199999998,0.333333333,,0.222222222,,,,0.485596708
800361,0.614173228,,,,0.20472441,0.385826772,0.082677165,0.228346457,,,,0.480314961
800376,0.473282443,,,0.213740458,0.221374046,0.251908397,,0.221374046,,,0.053435115,0.190839695
800394,0.788461539,,0.057692308,0.115384615,0.480769231,0.480769231,0.25,0.307692308,,,,0.307692308
800396,0.491017964,,,0.209580838,0.22754491,0.251497006,0.06586826400000001,0.239520958,,,,0.191616767
800400,0.513368984,,,,0.117647059,0.288770054,,0.224598931,,,,0.454545455
800408,0.542510122,,,0.093117409,0.222672065,0.299595142,0.060728745,0.24291498,,,,0.384615385
800LEA,0.547987616,,,0.08668730699999999,0.198142415,0.315789474,0.058049536,0.232198142,,,,0.3815789470000001
810324,0.611111111,,,0.080246914,,0.351851852,,0.259259259,,,,0.481481482
810340,0.551020408,,,0.06122449,,0.278911565,,0.272108844,,,0.054421769,0.43537415
810384,0.632978723,,,0.074468085,,0.388297872,,0.244680851,,,0.069148936,0.5
810385,0.5,,,,,0.4375,,0.0625,,,,0.46875
810386,0.235955056,,,,,0.112359551,,0.123595506,,,0.056179775,0.19101123600000006
810LEA,0.54368932,,,0.05987055,,0.315533981,,0.22815534,,,,0.433656958
81A000,0.91025641,,,0.064102564,,0.461538462,0.08974359,0.448717949,,,,0.67948718
81B000,0.761904762,,,,0.238095238,0.380952381,,0.380952381,,,,0.666666667
820324,0.625,,,0.083333333,0.333333333,0.458333333,0.291666667,0.166666667,,,,0.229166667
820348,0.575221239,,,0.079646018,,0.345132743,0.17699115,0.230088496,,,,0.309734513
820349,0.403361345,,,0.117647059,,0.235294118,0.075630252,0.168067227,,,,0.193277311
820352,0.617283951,,,0.061728395,,0.302469136,0.098765432,0.314814815,,,,0.444444444
820388,0.5046728970000001,,,0.140186916,,0.327102804,0.17757009399999998,0.17757009399999998,,,,0.158878505
820LEA,0.540983607,,,0.094717669,0.058287796,0.315118397,0.14207650300000002,0.22586521,,,,0.287795993
821308,0.635416667,,,0.25,,0.390625,0.119791667,0.244791667,,,,0.239583333
821LEA,0.635416667,,,0.25,,0.390625,0.119791667,0.244791667,,,,0.239583333
830343,0.456790124,0.061728395,,0.206790124,,0.262345679,,0.194444444,,,,0.175925926
830348,0.653846154,0.134615385,,0.192307692,,0.403846154,,0.25,,,,0.269230769
830LEA,0.456359102,0.067331671,,0.194513716,,0.264339152,,0.19201995,,,,0.177057357
840302,0.494505495,,0.054945055,0.131868132,0.28571428600000004,0.318681319,,0.17582417600000005,,,,0.263736264
840332,0.496644295,,,,0.100671141,0.275167785,,0.22147651,,,0.053691275,0.402684564
840356,0.513761468,,,,0.091743119,0.256880734,,0.256880734,,,,0.467889908
840361,0.731707317,,0.146341463,,0.243902439,0.463414634,0.073170732,0.26829268300000003,,,,0.43902439
840368,0.666666667,,,,0.146464647,0.328282828,,0.338383838,,,,0.611111111
840370,0.071428571,,,0.071428571,0.071428571,,,0.071428571,,,,
840LEA,0.561461794,,,,0.151162791,0.302325581,,0.259136213,,,,0.455149502
84B000,0.93814433,,,,0.12371134,0.494845361,,0.443298969,,,,0.845360825
850324,0.052631579000000005,,,,,0.052631579000000005,,,,,,0.052631579000000005
850332,0.511363636,,,,0.13636363599999998,0.318181818,,0.193181818,,,,0.5
850352,0.542253521,,,0.063380282,0.147887324,0.23943662,,0.302816901,,,,0.450704225
850358,0.626213592,,,,0.160194175,0.32038835,,0.305825243,,,,0.553398058
850360,0.58974359,,,,0.205128205,0.384615385,0.076923077,0.205128205,,,,0.487179487
