agency_code,lea,lea_name,school,school_name,indian_pct,asian_pct,hispanic_pct,black_pct,white_pct,pacific_island_pct,two_or_more_pct,minority_pct,indian_male_pct,asian_male_pct,hispanic_male_pct,black_male_pct,white_male_pct,pacific_island_male_pct,two_or_more_male_pct,minority_male_pct,indian_female_pct,asian_female_pct,hispanic_female_pct,black_female_pct,white_female_pct,minority_female_pct,pacific_island_female_pct,two_or_more_female_pct
840342,840,Stanly County Schools,342,Oakboro Choice STEM,0.006289308176100629,0.0031446540880503146,0.07232704402515723,0.05345911949685535,0.7861635220125787,0.0,0.07861635220125786,0.2138364779874214,0.0031446540880503146,0.0031446540880503146,0.0440251572327044,0.02830188679245283,0.4056603773584906,0.0,0.03459119496855346,0.11320754716981132,0.0031446540880503146,0.0,0.02830188679245283,0.025157232704402517,0.3805031446540881,0.10062893081761007,0.0,0.0440251572327044
840344,840,Stanly County Schools,344,Richfield Elementary,0.003289473684210526,0.03618421052631579,0.01644736842105263,0.05592105263157895,0.8552631578947368,0.0,0.03289473684210526,0.14473684210526316,0.0,0.013157894736842105,0.009868421052631578,0.01644736842105263,0.4309210526315789,0.0,0.023026315789473683,0.0625,0.003289473684210526,0.023026315789473683,0.006578947368421052,0.039473684210526314,0.4243421052631579,0.08223684210526316,0.0,0.009868421052631578
840350,840,Stanly County Schools,350,West Stanly Middle School,0.0035778175313059034,0.012522361359570662,0.11449016100178891,0.017889087656529516,0.8264758497316637,0.0,0.025044722719141325,0.1735241502683363,0.0035778175313059034,0.0035778175313059034,0.05366726296958855,0.007155635062611807,0.4329159212880143,0.0,0.012522361359570662,0.08050089445438283,0.0,0.008944543828264758,0.06082289803220036,0.01073345259391771,0.3935599284436494,0.09302325581395349,0.0,0.012522361359570662
840356,840,Stanly County Schools,356,South Stanly High,0.0,0.011538461538461539,0.08269230769230769,0.12884615384615383,0.75,0.0019230769230769232,0.025,0.25,0.0,0.0038461538461538464,0.046153846153846156,0.07307692307692308,0.4096153846153846,0.0019230769230769232,0.011538461538461539,0.13653846153846153,0.0,0.007692307692307693,0.03653846153846154,0.05576923076923077,0.3403846153846154,0.11346153846153846,0.0,0.013461538461538462
840358,840,Stanly County Schools,358,South Stanly Middle,0.0,0.007936507936507936,0.07407407407407407,0.10582010582010581,0.7671957671957672,0.0,0.04497354497354497,0.2328042328042328,0.0,0.0026455026455026454,0.026455026455026454,0.05291005291005291,0.42857142857142855,0.0,0.021164021164021163,0.10317460317460317,0.0,0.005291005291005291,0.047619047619047616,0.05291005291005291,0.3386243386243386,0.12962962962962962,0.0,0.023809523809523808
840360,840,Stanly County Schools,360,Stanfield Elementary,0.0028328611898017,0.0113314447592068,0.2096317280453258,0.025495750708215296,0.7280453257790368,0.0,0.0226628895184136,0.2719546742209632,0.0028328611898017,0.0084985835694051,0.11331444759206799,0.0113314447592068,0.3909348441926346,0.0,0.0084985835694051,0.14447592067988668,0.0,0.0028328611898017,0.09631728045325778,0.014164305949008499,0.3371104815864023,0.1274787535410765,0.0,0.014164305949008499
840361,840,Stanly County Schools,361,Stanly Early College High,0.009569377990430622,0.16267942583732056,0.13875598086124402,0.0861244019138756,0.5598086124401914,0.004784688995215311,0.03827751196172249,0.44019138755980863,0.0,0.09569377990430622,0.03349282296650718,0.023923444976076555,0.17703349282296652,0.0,0.014354066985645933,0.1674641148325359,0.009569377990430622,0.06698564593301436,0.10526315789473684,0.06220095693779904,0.3827751196172249,0.2727272727272727,0.004784688995215311,0.023923444976076555
840368,840,Stanly County Schools,368,West Stanly High,0.00273224043715847,0.001366120218579235,0.12295081967213115,0.017759562841530054,0.837431693989071,0.0,0.017759562841530054,0.16256830601092895,0.001366120218579235,0.0,0.07377049180327869,0.00819672131147541,0.45081967213114754,0.0,0.009562841530054645,0.09289617486338798,0.001366120218579235,0.001366120218579235,0.04918032786885246,0.009562841530054645,0.3866120218579235,0.06967213114754098,0.0,0.00819672131147541
840370,840,Stanly County Schools,370,Stanly Academy Learning Center,0.0,0.0,0.09302325581395349,0.32558139534883723,0.4883720930232558,0.0,0.09302325581395349,0.5116279069767442,0.0,0.0,0.06976744186046512,0.18604651162790697,0.3023255813953488,0.0,0.06976744186046512,0.32558139534883723,0.0,0.0,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.18604651162790697,0.0,0.023255813953488372
850304,850,Stokes County Schools,304,Chestnut Grove Middle,0.0029895366218236174,0.005979073243647235,0.06576980568011959,0.01195814648729447,0.866965620328849,0.0,0.04633781763826607,0.13303437967115098,0.0014947683109118087,0.0014947683109118087,0.0343796711509716,0.01046337817638266,0.43946188340807174,0.0,0.02242152466367713,0.07025411061285501,0.0014947683109118087,0.004484304932735426,0.03139013452914798,0.0014947683109118087,0.42750373692077726,0.06278026905829596,0.0,0.02391629297458894
