agency_code,ccc_pct_COMP1Y_ALL_161,ccc_pct_COMP1Y_AM7_161,ccc_pct_COMP1Y_AS7_161,ccc_pct_COMP1Y_BL7_161,ccc_pct_COMP1Y_EDS_161,ccc_pct_COMP1Y_FEM_161,ccc_pct_COMP1Y_HI7_161,ccc_pct_COMP1Y_MALE_161,ccc_pct_COMP1Y_MU7_161,ccc_pct_COMP1Y_SWD_161,ccc_pct_COMP1Y_WH7_161,ccc_pct_NOCOMP1Y_ALL_161,ccc_pct_NOCOMP1Y_AM7_161,ccc_pct_NOCOMP1Y_AS7_161,ccc_pct_NOCOMP1Y_BL7_161,ccc_pct_NOCOMP1Y_EDS_161,ccc_pct_NOCOMP1Y_ELS_161,ccc_pct_NOCOMP1Y_FEM_161,ccc_pct_NOCOMP1Y_HI7_161,ccc_pct_NOCOMP1Y_MALE_161,ccc_pct_NOCOMP1Y_MU7_161,ccc_pct_NOCOMP1Y_SWD_161,ccc_pct_NOCOMP1Y_WH7_161,ccc_pct_NOINFO_ALL_161,ccc_pct_NOINFO_AM7_161,ccc_pct_NOINFO_AS7_161,ccc_pct_NOINFO_BL7_161,ccc_pct_NOINFO_EDS_161,ccc_pct_NOINFO_ELS_161,ccc_pct_NOINFO_FEM_161,ccc_pct_NOINFO_HI7_161,ccc_pct_NOINFO_MALE_161,ccc_pct_NOINFO_MU7_161,ccc_pct_NOINFO_SWD_161,ccc_pct_NOINFO_WH7_161
110323,21.621621622,,,,5.4054054054,13.513513514000001,,8.1081081081,,,21.621621622,56.756756757,,,,13.513513514000001,,45.945945946,,10.810810811,,,51.351351351000005,21.621621622,,,,,,13.513513514000001,,8.1081081081,,,16.216216216
110336,52.100840336000005,,,,14.285714286,36.134453782,,15.966386555,,,49.579831933,26.890756303000003,,,,13.445378151,,9.243697479,,17.647058824000002,,,23.529411765,21.008403361,,,,5.0420168067,,12.605042017,,8.4033613445,,,17.647058824000002
110340,42.253521127,,,,13.38028169,23.23943662,,19.014084507,,,36.61971831,42.253521127,,,,25.352112675999997,,26.056338028000003,,16.197183099,,,34.507042254,15.492957745999998,,,,,,8.450704225399999,,7.0422535211,,,11.971830985999999
110352,47.61904761899999,,,,12.925170068,23.80952381,,23.80952381,,,43.53741496600001,32.653061224,,,,10.884353740999998,,17.68707483,,14.965986395,,,27.891156463,19.727891156,,,,9.5238095238,,10.884353740999998,,8.843537415,,,18.367346939
110380,49.689440993999995,,,,13.664596272999999,24.844720496999997,,24.844720496999997,,,44.72049689399999,29.192546584000002,,,,7.4534161491,,14.906832298,,14.285714286,,,25.465838509,21.118012422,,,,8.6956521739,,8.6956521739,,12.422360248,,,19.875776398
110416,52.41935483899999,,,,6.8548387097,29.435483871,,22.983870968,,,44.758064516000005,23.790322580999998,,,,6.048387096799999,,10.887096774000002,,12.903225805999998,,,16.532258065,23.790322580999998,,,,5.2419354839,,10.483870968,,13.306451613,,,17.338709677
110LEA,48.357664234,,,,10.401459854,27.00729927,,21.350364964,,,42.883211679,30.839416058,,,,11.587591240999998,,16.332116788,,14.50729927,,,25.45620438,20.802919708,,,,6.204379562000001,,10.766423357999999,,10.03649635,,,16.605839416
111302,46.913580247,,,11.111111111,11.111111111,27.160493827,,19.75308642,,,31.481481481,23.456790123,,,9.8765432099,11.111111111,,12.962962962999999,,10.49382716,,,10.49382716,29.62962963,,,9.2592592593,11.111111111,,12.345679012,,17.283950617000002,,,15.432098765
111700,60.60606060600001,,,,,33.333333333,,27.272727273,,,57.575757576,12.121212121,,,,,,6.0606060606,,6.0606060606,,,12.121212121,27.272727273,,,,,,21.212121212,,6.0606060606,,,21.212121212
111LEA,49.230769231000004,,,9.2307692308,9.7435897436,28.205128205,,21.025641026,,,35.897435897,21.538461538000004,,,8.2051282051,9.2307692308,,11.794871795,,9.7435897436,,,10.769230769000002,29.230769231,,,7.6923076923,9.7435897436,,13.846153845999998,,15.384615385,,,16.41025641
120308,13.043478260999999,,,,,,,8.6956521739,,,13.043478260999999,43.47826087,,,,39.130434783000005,,26.086956521999998,,17.391304348,,8.6956521739,39.130434783000005,43.47826087,,8.6956521739,,34.782608696,8.6956521739,13.043478260999999,,30.434782609000006,,,30.434782609000006
120310,56.603773585,,15.094339623,,30.188679245,43.396226415,,13.20754717,,,37.735849056999996,26.41509434,,5.6603773585,,11.320754717,,15.094339623,,11.320754717,,,15.094339623,16.981132075,,,,5.6603773585,,11.320754717,,5.6603773585,,,15.094339623
120314,56.060606061,,6.0606060606,,18.939393939000002,32.575757576,,23.484848485,,,48.484848485,24.242424242,,,,9.0909090909,,13.636363635999999,,10.606060606,,,21.96969697,19.696969697,,,,6.8181818182,,8.3333333333,,11.363636364000001,,,17.424242424000006
120318,41.61849711,,6.3583815029,,13.87283237,21.965317919,,19.653179191,,,30.057803468000003,37.572254335,,,7.514450867100001,22.543352601,,17.341040462,,20.231213872999998,,,21.965317919,20.809248555,,,7.514450867100001,13.87283237,,10.404624277,,10.404624277,,,9.2485549133
120346,56.923076923,,,,13.076923077,27.692307691999996,,29.230769231,,,46.923076923,27.692307691999996,,,,15.384615385,,13.846153845999998,,13.846153845999998,,,20.769230769,15.384615385,,,,6.923076923099999,,7.6923076923,,7.6923076923,,,13.846153845999998
120370,63.636363636000006,,,,18.181818182,33.766233766,,29.87012987,,5.1948051948,52.597402597,21.428571429,,,,9.740259740299999,,11.038961039,,10.38961039,,,17.532467532000002,14.935064935,,,,,,9.740259740299999,,5.1948051948,,,11.038961039
120LEA,52.781954887,,5.7142857143,,16.691729323,29.022556391,,23.759398496,,,42.255639098,28.571428571,,,,15.187969925,,14.586466165,,13.984962406,,,20.751879699,18.646616541,,,,9.022556391,,9.4736842105,,9.1729323308,,,13.383458647000001
130307,56.52173913,,,10.144927536,8.6956521739,32.367149758000004,5.3140096618,24.154589371999997,,,33.333333333,26.086956521999998,,,5.3140096618,,,14.009661836,,12.077294685999998,,,15.458937198,17.391304348,,,8.2125603865,6.7632850242,,10.628019324,,6.7632850242,,,7.2463768115999985
130310,46.45669291300001,,,8.6614173228,14.173228345999998,24.409448819,,22.047244094,,,34.645669291,29.133858268,,,7.0866141732,12.598425197000001,,11.811023622,,17.322834646,,,19.68503937,24.409448819,,,5.5118110236,8.6614173228,,11.023622047,,13.385826772,,,17.322834646
130314,45.925925926000005,,,7.4074074074,10.37037037,24.444444444000002,,21.481481481,,,33.333333333,23.703703704000002,,,9.6296296296,11.851851852000001,,12.592592593,,11.111111111,,,13.333333332999999,30.37037037,,,9.6296296296,14.814814815,,14.814814815,,15.555555556,,,17.777777778
130316,54.509803921999996,,,6.666666666699999,6.666666666699999,28.62745098,,25.882352941,,,43.137254901999995,19.215686275,,,5.0980392157,,,10.196078431,,9.0196078431,,,10.980392157,26.274509804,,,6.2745098039,8.2352941176,,14.117647059000001,,12.156862745,,,17.647058824000002
130317,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,,,,,95.0,,,
130324,49.056603773999996,,,,6.9182389937,28.93081761,,20.125786164,,,46.540880503000004,27.044025156999997,,,,11.949685535,,15.094339623,,11.949685535,,,25.786163522,23.899371069,,,,6.9182389937,,9.4339622642,,14.465408805,,,20.754716980999998
130326,63.803680981999996,,,6.7484662577,16.564417178,33.128834356,,30.674846626,,,50.920245398999995,17.791411043,,,,,,7.975460122699999,,9.8159509202,,,11.042944785,18.404907975,,,,5.5214723926,,9.8159509202,,8.5889570552,,,12.883435582999999
130332,64.60905349800001,,,11.934156379000001,7.4074074074,36.21399177,,28.395061728,,,48.148148148000004,17.695473251,,,,,,5.7613168724,,11.934156379000001,,,13.16872428,17.695473251,,,6.1728395062,,,10.288065844,,7.4074074074,,,9.8765432099
130333,37.037037037,,,,11.111111111,33.333333333,,,,,29.62962963,40.740740740999996,,,7.4074074074,14.814814815,,33.333333333,,7.4074074074,,,25.925925925999998,22.222222222,,,,,,11.111111111,,11.111111111,,,18.518518519
130LEA,55.12528473800001,,,7.668944571,9.5671981777,30.447987851,,24.677296886999997,,,41.761579347,22.627182991999998,,,,6.9855732726,,11.161731207,,11.465451784,,,15.261958997999999,22.24753227,,,5.770690964299999,7.2892938497,,11.465451784,,10.782080486,,,14.350797267
132304,39.622641509,,,13.20754717,18.867924528,23.270440251999997,,16.352201258,,,22.012578616,21.383647799000002,,,8.1761006289,9.4339622642,,10.691823899,,10.691823899,,,9.4339622642,38.993710692,,,13.836477987,22.641509434,,16.352201258,5.031446540899999,22.641509434,,,15.72327044
132LEA,39.622641509,,,13.20754717,18.867924528,23.270440251999997,,16.352201258,,,22.012578616,21.383647799000002,,,8.1761006289,9.4339622642,,10.691823899,,10.691823899,,,9.4339622642,38.993710692,,,13.836477987,22.641509434,,16.352201258,5.031446540899999,22.641509434,,,15.72327044
140305,38.709677419,,,,19.35483871,19.35483871,,19.35483871,,,38.709677419,45.161290323,,,,16.129032258,,19.35483871,,25.806451613000004,,,35.483870968000005,16.129032258,,,,6.451612903200001,,6.451612903200001,,9.6774193548,,,16.129032258
140309,54.098360656000004,,,,11.475409835999999,31.147540984000006,,22.950819671999998,,,50.819672131000004,31.147540984000006,,,,18.032786885,,16.393442623,,14.754098360999999,,,27.868852459,14.754098360999999,,,,8.1967213115,,6.557377049199999,,8.1967213115,,,13.114754097999999
140348,47.058823528999994,,,,14.705882353,27.205882353000003,,19.852941175999998,,,38.970588235,28.676470588,,,5.8823529412,12.5,,16.911764706,,11.764705882000001,,,20.588235294,24.264705881999998,,,5.1470588235,13.970588235,,13.235294117999999,,11.029411765,,,15.441176470999999
140386,60.444444444,,,,15.111111111,32.888888889,,27.555555555999998,,,56.0,27.555555555999998,,,,12.888888889,,13.777777777999999,,13.777777777999999,,,23.111111111,12.0,,,,5.3333333333,,,,7.1111111111000005,,,11.111111111
140390,34.653465347,,,,12.871287129,18.811881188,,15.841584158,,,28.712871287,31.683168317,,,,20.792079208,,21.782178218000002,,9.900990099,,,21.782178218000002,33.663366337,,,5.9405940594,22.772277228000004,,14.851485149,,18.811881188,,,22.772277228000004
140LEA,50.541516245,,,,14.440433213,27.97833935,,22.563176895,,,45.306859206000006,29.963898916999998,,,,14.981949457999999,,16.606498195,,13.357400722000001,,,23.465703971,19.494584837999998,,,,11.010830325,,9.0252707581,,10.469314079,,,14.801444043
150304,59.420289855,,,13.043478260999999,11.594202899,31.884057971,,27.536231884,,,46.376811593999996,24.637681159,,,,8.6956521739,,15.942028985999999,,8.6956521739,,5.7971014493,21.739130435,15.942028985999999,,,,,,5.7971014493,,10.144927536,,,11.594202899
150700,45.833333333,,,,,25.0,,20.833333333,,,45.833333333,33.333333333,,,,12.5,,12.5,,20.833333333,,,33.333333333,20.833333333,,,,,,12.5,,8.3333333333,,,16.666666667
150LEA,55.913978495,,,9.6774193548,9.6774193548,30.107526882,,25.806451613000004,,,46.23655914,26.88172043,,,,9.6774193548,,15.053763441,,11.827956989,,5.3763440860000005,24.731182796,17.204301075,,,,,,7.5268817204,,9.6774193548,,,12.903225805999998
160313,59.74025974,,,,11.688311687999999,32.467532468,,27.272727273,,,54.545454545,27.272727273,,,,11.688311687999999,,18.181818182,,9.0909090909,,,20.779220779,12.987012987,,,,,,6.4935064935,,6.4935064935,,,11.688311687999999
160314,65.034965035,,,,7.6923076923,41.258741259000004,,23.776223776,,,59.440559441000005,24.475524476,,,,,,11.188811189,,13.286713287000001,,,21.678321678000003,10.48951049,,,,,,,,5.5944055944,,,9.0909090909
160344,50.276243093999994,,,,13.259668507999999,35.359116021999995,,14.917127072000001,,,43.093922651999996,28.17679558,,,,11.049723757,,16.022099448,,12.154696133,,,20.994475138,21.546961325999998,,,,5.5248618785,,11.602209945,,9.9447513812,,,17.127071822999998
160LEA,57.356608478999995,,,,10.972568579,36.907730673,,20.448877805,,,51.12219451399999,26.683291771,,,,8.7281795511,,14.713216958,,11.970074813,,,21.197007481,15.960099751,,,,,,8.2294264339,,7.7306733167,,,13.216957606
170316,46.666666667,,,19.259259259,19.259259259,31.851851852,,14.814814815,,,21.481481481,26.666666666999998,,,10.37037037,15.555555556,,14.074074074,,12.592592593,,,14.074074074,26.666666666999998,,,11.111111111,14.814814815,,12.592592593,,14.074074074,,,12.592592593
170LEA,46.666666667,,,19.259259259,19.259259259,31.851851852,,14.814814815,,,21.481481481,26.666666666999998,,,10.37037037,15.555555556,,14.074074074,,12.592592593,,,14.074074074,26.666666666999998,,,11.111111111,14.814814815,,12.592592593,,14.074074074,,,12.592592593
180308,54.545454545,,,,9.7902097902,30.06993007,,24.475524476,,,48.251748252,20.979020979,,,,,,13.286713287000001,,7.6923076923,,,18.181818182,24.475524476,,,,7.6923076923,,12.587412587000001,,11.888111888,,,18.181818182
180320,54.128440366999996,,6.4220183486,,18.348623853,35.779816514000004,5.504587156,18.348623853,,,39.449541284,30.275229358,,7.3394495413,,18.348623853,,14.678899083,,15.596330275,,,16.513761468,15.596330275,,,,12.844036697,,6.4220183486,,9.1743119266,,,7.3394495413
180325,69.090909091,,29.090909091,,30.909090909,41.818181818,,27.272727273,,,36.363636364,23.636363636,,7.2727272727,,12.727272727,,16.363636364,,7.2727272727,,,9.0909090909,7.2727272727,,,,,,5.454545454500001,,,,,
180340,64.864864865,,6.0810810811,,14.864864865,37.162162162,,27.702702703000003,,,52.027027026999995,17.567567568,,,,6.7567567568,,8.1081081081,,9.4594594595,,,12.837837837999999,17.567567568,,,,,,11.486486485999999,,6.0810810811,,,14.189189189
180348,58.181818182,,10.0,,16.363636364,31.818181818000003,,26.363636364,,,37.272727273,23.636363636,,,,6.3636363636,,15.454545455,5.454545454500001,8.181818181799999,,,14.545454545,18.181818182,,,,6.3636363636,,11.818181818,,6.3636363636,,,15.454545455
180376,58.235294118,,,,8.8235294118,29.411764706,,28.823529412,,,49.41176470600001,25.882352941,,,,9.4117647059,,10.588235294,,15.294117647,,,18.823529412,15.882352940999999,,,,5.8823529412,,8.8235294118,,7.058823529400001,,,11.764705882000001
180LEA,59.047619048,,7.074829932,,14.421768707,33.333333333,,25.714285714000006,,,45.442176871,23.401360544,,,,9.1156462585,,12.380952380999998,,11.020408162999999,,,15.782312925,17.551020408,,,,6.666666666699999,,9.9319727891,,7.619047619,,,12.789115645999999
181318,30.0,,,10.0,10.0,30.0,,,,,20.0,30.0,,,,,,10.0,,20.0,,10.0,30.0,40.0,,,20.0,40.0,,30.0,,10.0,,20.0,20.0
181322,50.292397661,,,11.111111111,11.695906433,30.994152046999996,,19.298245614000002,,,35.087719298,28.070175439,,,7.6023391813,14.035087719000002,,14.619883041,,13.450292398,,,15.789473684,21.637426900999998,,,7.6023391813,9.9415204678,,13.450292398,,8.1871345029,,,9.9415204678
181LEA,49.171270718,,,11.049723757,11.602209945,30.939226519,,18.232044199,,,34.254143645999996,28.17679558,,,7.182320442000001,13.259668507999999,,14.364640884000002,,13.812154695999999,,,16.574585635,22.651933701999997,,,8.2872928177,11.602209945,,14.364640884000002,,8.2872928177,,,10.497237569
182316,53.15315315300001,,,6.3063063063,11.711711712,26.126126126,,27.027027027,,,40.540540541,15.315315315,,,,6.3063063063,,5.4054054054,,9.9099099099,,,9.9099099099,31.531531532,,,9.9099099099,18.018018018,,18.018018018,,13.513513514000001,,,14.414414414000001
182700,57.692307692,,,,11.538461538,50.0,11.538461538,7.6923076923,,,42.307692308,23.076923076999996,,,,11.538461538,,15.384615385,7.6923076923,7.6923076923,,,15.384615385,19.230769231,,,,11.538461538,,15.384615385,,,,,15.384615385
182LEA,54.01459854,,,5.1094890511,11.678832117,30.656934306999997,5.8394160584,23.357664234,,,40.875912409,16.788321168,,,,7.299270073,,7.299270073,,9.4890510949,,,10.948905109000002,29.197080292,,,8.0291970803,16.788321168,,17.518248175,,11.678832117,,,14.598540146
190310,,,,,,,,,,,,80.0,,,,80.0,20.0,50.0,40.0,30.0,,20.0,40.0,20.0,,,10.0,20.0,,20.0,,,,,10.0
190316,57.692307692,,,,10.256410256,32.051282051,,25.641025641,,,50.0,28.205128205,,,,8.974358974400001,,15.384615385,,12.820512821,,,20.512820513,14.102564102999999,,,,,,5.1282051282,,8.974358974400001,,,10.256410256
190336,53.409090909,,,7.954545454500001,29.545454545,30.681818181999997,17.045454545,22.727272727,,,22.727272727,15.909090909000001,,,,11.363636364000001,,7.954545454500001,,7.954545454500001,,,6.8181818182,30.681818181999997,,,13.636363635999999,15.909090909000001,,19.318181818,10.227272727,11.363636364000001,,,6.8181818182
190342,62.222222222,,,8.8888888889,10.0,36.666666667,,25.555555555999998,,,51.11111111100001,16.666666667,,,,5.0,,8.3333333333,,8.3333333333,,,11.666666667000001,21.111111111,,,,5.5555555556,,13.888888889,,7.2222222222,,,17.222222222
190LEA,57.303370787,,,7.303370786499999,14.606741572999999,33.146067416,5.0561797753,24.157303370999998,,,42.415730337,20.786516854000002,,,,9.5505617978,,10.95505618,,9.831460674199999,,,13.202247191,21.91011236,,,5.3370786517,8.146067415700001,,13.483146067,,8.426966292100001,,,12.921348315
19B000,47.826086957,,,,6.521739130399999,28.260869565,,19.565217390999997,,,41.304347826,23.913043478000002,,,,,,13.043478260999999,,10.869565217,,,19.565217390999997,28.260869565,,,,,,13.043478260999999,,15.217391304000001,,,21.739130435
200308,56.25,,,,18.75,20.833333333,,35.416666667,,,52.083333333,27.083333333000002,,,,20.833333333,,14.583333332999999,,12.5,,,27.083333333000002,16.666666667,,,,10.416666667000001,,8.3333333333,,8.3333333333,,,10.416666667000001
200314,58.974358974,,,,25.641025641,38.461538462,5.1282051282,20.512820513,,,53.84615384600001,7.6923076923,,,,,,7.6923076923,,,,,7.6923076923,33.333333333,,,,20.512820513,,17.948717949000002,,15.384615385,,,33.333333333
200322,28.571428571,,,,28.571428571,14.285714286,,14.285714286,,,28.571428571,42.857142857,,,,42.857142857,,28.571428571,14.285714286,14.285714286,,,28.571428571,28.571428571,,,,14.285714286,,14.285714286,,14.285714286,,14.285714286,28.571428571
200328,42.857142857,,,,14.285714286,22.077922078,,20.779220779,,,40.25974026,27.272727273,,,,18.181818182,,16.883116883,,10.38961039,,5.1948051948,25.974025974,29.87012987,,,,23.376623376999998,,14.285714286,,15.584415584,,,28.571428571
200350,62.5,,6.25,,6.25,56.25,,6.25,,,56.25,6.25,,,,6.25,,6.25,6.25,,,,,31.25,,6.25,,6.25,,18.75,,12.5,,,25.0
200LEA,50.802139036999996,,,,17.647058824000002,27.807486631,,22.994652406,,,47.058823528999994,21.92513369,,,,15.50802139,,13.903743316,,8.0213903743,,,20.320855615,27.272727273,,,,17.647058824000002,,13.903743316,,13.368983957000001,,,24.598930481
210312,43.965517241,,,12.931034483,14.655172414,25.0,,18.965517241,,,31.034482759,31.896551724000002,,,14.655172414,19.827586207,,13.793103448,,18.103448275999998,,,17.24137931,24.137931034,,,13.793103448,13.793103448,,12.068965517,,12.068965517,,,8.6206896552
210LEA,43.965517241,,,12.931034483,14.655172414,25.0,,18.965517241,,,31.034482759,31.896551724000002,,,14.655172414,19.827586207,,13.793103448,,18.103448275999998,,,17.24137931,24.137931034,,,13.793103448,13.793103448,,12.068965517,,12.068965517,,,8.6206896552
220310,60.377358491,,,,16.981132075,26.41509434,,33.962264151,,5.6603773585,58.490566038000004,15.094339623,,,,5.6603773585,,7.5471698113,,7.5471698113,,,15.094339623,24.528301886999998,,,,13.20754717,,13.20754717,,11.320754717,,5.6603773585,24.528301886999998
220LEA,60.377358491,,,,16.981132075,26.41509434,,33.962264151,,5.6603773585,58.490566038000004,15.094339623,,,,5.6603773585,,7.5471698113,,7.5471698113,,,15.094339623,24.528301886999998,,,,13.20754717,,13.20754717,,11.320754717,,5.6603773585,24.528301886999998
230312,50.909090909,,,7.8787878788,16.363636364,26.666666666999998,,24.242424242,,,40.0,27.272727273,,,,12.727272727,,16.363636364,,10.909090909000001,,,19.393939394,21.818181818000003,,,6.666666666699999,13.939393939,,11.515151515,,10.303030303,,,13.333333332999999
230322,47.61904761899999,,,14.285714286,33.333333333,28.571428571,,19.047619047999998,,,33.333333333,19.047619047999998,,,,14.285714286,,9.5238095238,,9.5238095238,,,14.285714286,33.333333333,,,9.5238095238,19.047619047999998,,19.047619047999998,,14.285714286,,,23.80952381
230324,37.297297297,,,5.4054054054,10.810810811,25.405405405,,11.891891892,,,30.27027027,31.351351350999998,,,6.4864864865,11.891891892,,18.378378378,,12.972972973,,,23.783783784,31.351351350999998,,,7.5675675676,13.513513514000001,,17.297297297,,14.054054054000002,,,21.081081081
230330,,,,,,,,,,,,50.0,,,16.666666667,33.333333333,,,,50.0,16.666666667,16.666666667,16.666666667,50.0,,,50.0,50.0,,33.333333333,,16.666666667,,16.666666667,
230350,50.458715596000005,,,11.467889908,12.385321100999999,33.027522936,,17.431192661,,,33.944954128,25.229357798000002,,,5.0458715596,8.7155963303,,12.385321100999999,,12.844036697,,,16.055045872,24.311926606,,,5.0458715596,9.1743119266,,12.385321100999999,,11.926605505,,,16.972477064
230361,43.835616438,,,13.01369863,13.01369863,28.082191781,,15.753424658,,,28.767123288,23.97260274,,,11.643835615999999,12.328767122999999,,15.753424658,,8.219178082200001,,,10.95890411,32.191780822,,,20.547945205,17.808219177999998,,15.068493150999998,,17.123287671,,,9.5890410959
230LEA,45.47908232100001,,,9.4466936572,13.495276653,28.340080972,,17.13900135,,,33.0634278,26.990553306,,,6.4777327935,11.470985155,,15.249662618,,11.740890688,,,17.678812416,27.530364371999998,,,9.5816464238,13.63022942,,14.304993252000001,,13.22537112,,,15.789473684
240334,52.054794521000005,9.5890410959,,21.917808219,24.657534246999997,32.876712329,,19.178082192,,,20.547945205,24.657534246999997,9.5890410959,,9.5890410959,13.698630137,,17.808219177999998,,6.8493150685,,,5.4794520548,23.287671233,5.4794520548,,10.95890411,16.438356164,,12.328767122999999,,10.95890411,,,6.8493150685
240371,40.506329114,,,10.126582277999999,12.658227848,26.582278481,,13.924050633,,,30.379746835,39.240506329,,,,16.455696203,,29.113924050999998,,10.126582277999999,,,35.443037975,20.253164557,,,,12.658227848,,13.924050633,,6.3291139241,,,17.721518987
240373,54.054054054,10.810810811,,8.1081081081,18.918918919,35.135135135,,18.918918919,,,35.135135135,27.027027027,,,,13.513513514000001,,21.621621622,,5.4054054054,,,21.621621622,18.918918919,,,5.4054054054,5.4054054054,,8.1081081081,5.4054054054,10.810810811,,,8.1081081081
240380,26.388888889,,,8.3333333333,9.722222222200001,16.666666667,,9.722222222200001,,,16.666666667,34.722222222,,,13.888888889,29.166666666999998,,25.0,,9.722222222200001,,,16.666666667,38.888888889,,,25.0,33.333333333,,18.055555555999998,,20.833333333,,,13.888888889
240LEA,41.762452107,,,12.643678160999999,16.091954023,26.819923371999998,,14.942528736,,,24.521072797,32.183908046,,,7.662835249,18.77394636,,23.754789271999996,,8.429118773899999,,,19.923371648,26.053639847,,,11.494252874,18.390804598,,13.793103448,,12.260536398,,,12.260536398
241312,,,,,,,,,,,,40.0,,,20.0,40.0,,,,40.0,,,20.0,60.0,,,40.0,60.0,,20.0,,40.0,,,20.0
241316,44.318181818,,,13.636363635999999,13.636363635999999,26.136363636,,18.181818182,,,30.681818181999997,25.0,,,9.0909090909,13.636363635999999,,20.454545455,,,,,12.5,30.681818181999997,,,7.954545454500001,12.5,,18.181818182,,12.5,,,22.727272727
241LEA,41.935483871,,,12.903225805999998,12.903225805999998,24.731182796,,17.204301075,,,29.032258065,25.806451613000004,,,9.6774193548,15.053763441,,19.35483871,,6.451612903200001,,,12.903225805999998,32.258064516,,,9.6774193548,15.053763441,,18.279569892,,13.978494624000001,,,22.580645161
250314,65.384615385,,,19.230769231,19.230769231,34.615384615,,30.769230769,,,46.15384615399999,26.923076923000004,,,,,,,,23.076923076999996,,,19.230769231,7.6923076923,,,,,,7.6923076923,,,,,
250340,49.450549451,,,8.7912087912,12.087912088,30.769230769,,18.681318681,9.3406593407,,27.472527473000003,29.120879120999998,,,9.8901098901,13.736263736,,15.384615385,,13.736263736,5.4945054945,,9.3406593407,21.428571429,,,6.043956044,7.6923076923,,12.087912088,,9.3406593407,,,10.43956044
250356,50.840336134,,,9.6638655462,15.966386555,30.25210084,,20.588235294,,,36.134453782,29.831932773000002,,,10.504201681,12.605042017,,16.386554622000002,,13.445378151,,,18.067226891,19.327731092,,,8.8235294118,6.722689075599999,,9.243697479,,10.084033612999999,,,8.8235294118
250372,50.0,,,14.864864865,20.27027027,27.702702703000003,,22.297297296999997,,,34.459459459,35.135135135,,,16.216216216,23.648648649000002,,16.891891892,,18.243243243,,,16.891891892,14.864864865,,,6.0810810811,9.4594594595,,6.7567567568,,8.1081081081,,,8.1081081081
250LEA,50.841750841999996,,,11.111111111,15.993265993,29.966329966,,20.875420875,,,33.501683502,30.808080808000003,,,11.447811448,15.31986532,,15.656565657,,15.151515152,,,15.151515152,18.35016835,,,7.0707070707,7.575757575800001,,9.4276094276,,8.9225589226,,,8.9225589226
260318,48.958333333,,,14.236111111,9.375,26.388888889,5.2083333333,22.569444444000002,,,22.916666666999998,26.388888889,,,11.458333332999999,9.027777777799999,,12.5,,13.888888889,,,9.722222222200001,24.652777778,,,8.3333333333,5.5555555556,,13.194444444,,11.458333332999999,,,9.375
260322,30.0,,,15.0,15.714285714,18.571428571,,11.428571429000002,,,9.285714285700001,35.714285714,,,24.285714285999997,22.142857143,,22.142857143,,13.571428570999998,,,7.8571428571,34.285714286,,,22.142857143,21.428571429,,18.571428571,,15.714285714,,,7.1428571429
260325,44.221105528,,,5.527638191,9.5477386935,25.125628141,,19.095477387,,,34.673366834,26.633165829,,,11.055276382,11.557788945,,14.572864322000001,,12.060301508,,,12.060301508,29.145728643,,,7.0351758794000006,12.060301508,,13.567839196,,15.577889447,,,17.587939698
260354,61.70212766,,,31.914893616999997,34.042553190999996,44.680851063999995,10.638297872,17.021276596,12.765957447,,6.3829787234,17.021276596,,,14.893617020999999,6.3829787234,,12.765957447,,,,,,21.276595745,,,14.893617020999999,12.765957447,,14.893617020999999,,6.3829787234,,,
260357,42.076502732,,,9.2896174863,13.114754097999999,21.31147541,,20.765027322,,,26.229508196999998,32.240437158,,,9.2896174863,11.475409835999999,,18.579234973,,13.661202185999999,,,15.846994535999999,25.683060109,,,13.114754097999999,14.207650272999999,,9.2896174863,,16.393442623,,,10.382513661
260359,35.211267606,,,32.394366197,20.422535211,21.126760563,,14.084507042,,,,37.323943662,,,30.985915493,26.056338028000003,,23.23943662,,14.084507042,,,,27.464788732,,,20.422535211,14.788732394,,16.901408450999998,,10.563380282,,,
260374,8.3333333333,,,,8.3333333333,8.3333333333,,,,,,33.333333333,,,27.777777778,22.222222222,,25.0,,8.3333333333,,5.5555555556,5.5555555556,58.333333333,,,50.0,47.222222222,,50.0,5.5555555556,8.3333333333,,,
260388,53.424657534,,,16.438356164,5.4794520548,32.876712329,6.8493150685,20.547945205,8.219178082200001,,20.547945205,26.02739726,,,9.5890410959,5.4794520548,,17.808219177999998,,8.219178082200001,,,13.698630137,20.547945205,,,,5.4794520548,,10.95890411,8.219178082200001,9.5890410959,,,10.95890411
260408,47.804878048999996,,,23.414634145999997,16.097560976,26.829268293000002,,20.975609756,,,12.682926829000001,26.829268293000002,,,15.12195122,12.682926829000001,,15.12195122,,11.707317072999999,,,6.341463414600001,25.365853659000006,,,11.707317072999999,12.195121950999999,,15.12195122,,10.243902439,,,9.756097561
260411,55.102040816000006,,,44.897959183999994,20.408163265,38.775510204,,16.326530612,,,,26.530612245,,,18.367346939,12.244897959000001,,12.244897959000001,,14.285714286,,,6.122448979600001,18.367346939,,,10.204081633,10.204081633,,6.122448979600001,,12.244897959000001,,,6.122448979600001
260424,44.394618834,,,32.286995516,19.730941704,29.147982063,,15.246636770999999,,,,32.286995516,,,26.00896861,17.488789238,,20.179372197,,12.107623318,,,,23.31838565,,,17.040358744000002,10.762331839000002,,12.107623318,,11.210762332,,,
