agency_code,percent_proficient_4_M_AIAN_At_Advanced_NAEP,percent_proficient_4_M_AIAN_At_Basic_NAEP,percent_proficient_4_M_AIAN_At_proficient_NAEP,percent_proficient_4_M_AIAN_Below_Basic_NAEP,percent_proficient_4_M_ALL_At_Advanced_NAEP,percent_proficient_4_M_ALL_At_Basic_NAEP,percent_proficient_4_M_ALL_At_proficient_NAEP,percent_proficient_4_M_ALL_Below_Basic_NAEP,percent_proficient_4_M_ASPI_At_Advanced_NAEP,percent_proficient_4_M_ASPI_At_Basic_NAEP,percent_proficient_4_M_ASPI_At_proficient_NAEP,percent_proficient_4_M_ASPI_Below_Basic_NAEP,percent_proficient_4_M_BL7_At_Advanced_NAEP,percent_proficient_4_M_BL7_At_Basic_NAEP,percent_proficient_4_M_BL7_At_proficient_NAEP,percent_proficient_4_M_BL7_Below_Basic_NAEP,percent_proficient_4_M_EDS_At_Advanced_NAEP,percent_proficient_4_M_EDS_At_Basic_NAEP,percent_proficient_4_M_EDS_At_proficient_NAEP,percent_proficient_4_M_EDS_Below_Basic_NAEP,percent_proficient_4_M_ELS_At_Advanced_NAEP,percent_proficient_4_M_ELS_At_Basic_NAEP,percent_proficient_4_M_ELS_At_proficient_NAEP,percent_proficient_4_M_ELS_Below_Basic_NAEP,percent_proficient_4_M_FEM_At_Advanced_NAEP,percent_proficient_4_M_FEM_At_Basic_NAEP,percent_proficient_4_M_FEM_At_proficient_NAEP,percent_proficient_4_M_FEM_Below_Basic_NAEP,percent_proficient_4_M_HI7_At_Advanced_NAEP,percent_proficient_4_M_HI7_At_Basic_NAEP,percent_proficient_4_M_HI7_At_proficient_NAEP,percent_proficient_4_M_HI7_Below_Basic_NAEP,percent_proficient_4_M_MALE_At_Advanced_NAEP,percent_proficient_4_M_MALE_At_Basic_NAEP,percent_proficient_4_M_MALE_At_proficient_NAEP,percent_proficient_4_M_MALE_Below_Basic_NAEP,percent_proficient_4_M_MU7_At_Advanced_NAEP,percent_proficient_4_M_MU7_At_Basic_NAEP,percent_proficient_4_M_MU7_At_proficient_NAEP,percent_proficient_4_M_MU7_Below_Basic_NAEP,percent_proficient_4_M_NOT_EDS_At_Advanced_NAEP,percent_proficient_4_M_NOT_EDS_At_Basic_NAEP,percent_proficient_4_M_NOT_EDS_At_proficient_NAEP,percent_proficient_4_M_NOT_EDS_Below_Basic_NAEP,percent_proficient_4_M_SWD_At_Advanced_NAEP,percent_proficient_4_M_SWD_At_Basic_NAEP,percent_proficient_4_M_SWD_At_proficient_NAEP,percent_proficient_4_M_SWD_Below_Basic_NAEP,percent_proficient_4_M_WH7_At_Advanced_NAEP,percent_proficient_4_M_WH7_At_Basic_NAEP,percent_proficient_4_M_WH7_At_proficient_NAEP,percent_proficient_4_M_WH7_Below_Basic_NAEP,percent_proficient_4_RD_AIAN_At_Advanced_NAEP,percent_proficient_4_RD_AIAN_At_Basic_NAEP,percent_proficient_4_RD_AIAN_At_proficient_NAEP,percent_proficient_4_RD_AIAN_Below_Basic_NAEP,percent_proficient_4_RD_ALL_At_Advanced_NAEP,percent_proficient_4_RD_ALL_At_Basic_NAEP,percent_proficient_4_RD_ALL_At_proficient_NAEP,percent_proficient_4_RD_ALL_Below_Basic_NAEP,percent_proficient_4_RD_ASPI_At_Advanced_NAEP,percent_proficient_4_RD_ASPI_At_Basic_NAEP,percent_proficient_4_RD_ASPI_At_proficient_NAEP,percent_proficient_4_RD_ASPI_Below_Basic_NAEP,percent_proficient_4_RD_BL7_At_Advanced_NAEP,percent_proficient_4_RD_BL7_At_Basic_NAEP,percent_proficient_4_RD_BL7_At_proficient_NAEP,percent_proficient_4_RD_BL7_Below_Basic_NAEP,percent_proficient_4_RD_EDS_At_Advanced_NAEP,percent_proficient_4_RD_EDS_At_Basic_NAEP,percent_proficient_4_RD_EDS_At_proficient_NAEP,percent_proficient_4_RD_EDS_Below_Basic_NAEP,percent_proficient_4_RD_ELS_At_Advanced_NAEP,percent_proficient_4_RD_ELS_At_Basic_NAEP,percent_proficient_4_RD_ELS_At_proficient_NAEP,percent_proficient_4_RD_ELS_Below_Basic_NAEP,percent_proficient_4_RD_FEM_At_Advanced_NAEP,percent_proficient_4_RD_FEM_At_Basic_NAEP,percent_proficient_4_RD_FEM_At_proficient_NAEP,percent_proficient_4_RD_FEM_Below_Basic_NAEP,percent_proficient_4_RD_HI7_At_Advanced_NAEP,percent_proficient_4_RD_HI7_At_Basic_NAEP,percent_proficient_4_RD_HI7_At_proficient_NAEP,percent_proficient_4_RD_HI7_Below_Basic_NAEP,percent_proficient_4_RD_MALE_At_Advanced_NAEP,percent_proficient_4_RD_MALE_At_Basic_NAEP,percent_proficient_4_RD_MALE_At_proficient_NAEP,percent_proficient_4_RD_MALE_Below_Basic_NAEP,percent_proficient_4_RD_MU7_At_Advanced_NAEP,percent_proficient_4_RD_MU7_At_Basic_NAEP,percent_proficient_4_RD_MU7_At_proficient_NAEP,percent_proficient_4_RD_MU7_Below_Basic_NAEP,percent_proficient_4_RD_NOT_EDS_At_Advanced_NAEP,percent_proficient_4_RD_NOT_EDS_At_Basic_NAEP,percent_proficient_4_RD_NOT_EDS_At_proficient_NAEP,percent_proficient_4_RD_NOT_EDS_Below_Basic_NAEP,percent_proficient_4_RD_SWD_At_Advanced_NAEP,percent_proficient_4_RD_SWD_At_Basic_NAEP,percent_proficient_4_RD_SWD_At_proficient_NAEP,percent_proficient_4_RD_SWD_Below_Basic_NAEP,percent_proficient_4_RD_WH7_At_Advanced_NAEP,percent_proficient_4_RD_WH7_At_Basic_NAEP,percent_proficient_4_RD_WH7_At_proficient_NAEP,percent_proficient_4_RD_WH7_Below_Basic_NAEP,percent_proficient_8_M_AIAN_At_Advanced_NAEP,percent_proficient_8_M_AIAN_At_Basic_NAEP,percent_proficient_8_M_AIAN_At_proficient_NAEP,percent_proficient_8_M_AIAN_Below_Basic_NAEP,percent_proficient_8_M_ALL_At_Advanced_NAEP,percent_proficient_8_M_ALL_At_Basic_NAEP,percent_proficient_8_M_ALL_At_proficient_NAEP,percent_proficient_8_M_ALL_Below_Basic_NAEP,percent_proficient_8_M_ASPI_At_Advanced_NAEP,percent_proficient_8_M_ASPI_At_Basic_NAEP,percent_proficient_8_M_ASPI_At_proficient_NAEP,percent_proficient_8_M_ASPI_Below_Basic_NAEP,percent_proficient_8_M_BL7_At_Advanced_NAEP,percent_proficient_8_M_BL7_At_Basic_NAEP,percent_proficient_8_M_BL7_At_proficient_NAEP,percent_proficient_8_M_BL7_Below_Basic_NAEP,percent_proficient_8_M_EDS_At_Advanced_NAEP,percent_proficient_8_M_EDS_At_Basic_NAEP,percent_proficient_8_M_EDS_At_proficient_NAEP,percent_proficient_8_M_EDS_Below_Basic_NAEP,percent_proficient_8_M_ELS_At_Advanced_NAEP,percent_proficient_8_M_ELS_At_Basic_NAEP,percent_proficient_8_M_ELS_At_proficient_NAEP,percent_proficient_8_M_ELS_Below_Basic_NAEP,percent_proficient_8_M_FEM_At_Advanced_NAEP,percent_proficient_8_M_FEM_At_Basic_NAEP,percent_proficient_8_M_FEM_At_proficient_NAEP,percent_proficient_8_M_FEM_Below_Basic_NAEP,percent_proficient_8_M_HI7_At_Advanced_NAEP,percent_proficient_8_M_HI7_At_Basic_NAEP,percent_proficient_8_M_HI7_At_proficient_NAEP,percent_proficient_8_M_HI7_Below_Basic_NAEP,percent_proficient_8_M_MALE_At_Advanced_NAEP,percent_proficient_8_M_MALE_At_Basic_NAEP,percent_proficient_8_M_MALE_At_proficient_NAEP,percent_proficient_8_M_MALE_Below_Basic_NAEP,percent_proficient_8_M_MU7_At_Advanced_NAEP,percent_proficient_8_M_MU7_At_Basic_NAEP,percent_proficient_8_M_MU7_At_proficient_NAEP,percent_proficient_8_M_MU7_Below_Basic_NAEP,percent_proficient_8_M_NOT_EDS_At_Advanced_NAEP,percent_proficient_8_M_NOT_EDS_At_Basic_NAEP,percent_proficient_8_M_NOT_EDS_At_proficient_NAEP,percent_proficient_8_M_NOT_EDS_Below_Basic_NAEP,percent_proficient_8_M_SWD_At_Advanced_NAEP,percent_proficient_8_M_SWD_At_Basic_NAEP,percent_proficient_8_M_SWD_At_proficient_NAEP,percent_proficient_8_M_SWD_Below_Basic_NAEP,percent_proficient_8_M_WH7_At_Advanced_NAEP,percent_proficient_8_M_WH7_At_Basic_NAEP,percent_proficient_8_M_WH7_At_proficient_NAEP,percent_proficient_8_M_WH7_Below_Basic_NAEP,percent_proficient_8_RD_AIAN_At_Advanced_NAEP,percent_proficient_8_RD_AIAN_At_Basic_NAEP,percent_proficient_8_RD_AIAN_At_proficient_NAEP,percent_proficient_8_RD_AIAN_Below_Basic_NAEP,percent_proficient_8_RD_ALL_At_Advanced_NAEP,percent_proficient_8_RD_ALL_At_Basic_NAEP,percent_proficient_8_RD_ALL_At_proficient_NAEP,percent_proficient_8_RD_ALL_Below_Basic_NAEP,percent_proficient_8_RD_ASPI_At_Advanced_NAEP,percent_proficient_8_RD_ASPI_At_Basic_NAEP,percent_proficient_8_RD_ASPI_At_proficient_NAEP,percent_proficient_8_RD_ASPI_Below_Basic_NAEP,percent_proficient_8_RD_BL7_At_Advanced_NAEP,percent_proficient_8_RD_BL7_At_Basic_NAEP,percent_proficient_8_RD_BL7_At_proficient_NAEP,percent_proficient_8_RD_BL7_Below_Basic_NAEP,percent_proficient_8_RD_EDS_At_Advanced_NAEP,percent_proficient_8_RD_EDS_At_Basic_NAEP,percent_proficient_8_RD_EDS_At_proficient_NAEP,percent_proficient_8_RD_EDS_Below_Basic_NAEP,percent_proficient_8_RD_ELS_At_Basic_NAEP,percent_proficient_8_RD_ELS_At_proficient_NAEP,percent_proficient_8_RD_ELS_Below_Basic_NAEP,percent_proficient_8_RD_FEM_At_Advanced_NAEP,percent_proficient_8_RD_FEM_At_Basic_NAEP,percent_proficient_8_RD_FEM_At_proficient_NAEP,percent_proficient_8_RD_FEM_Below_Basic_NAEP,percent_proficient_8_RD_HI7_At_Advanced_NAEP,percent_proficient_8_RD_HI7_At_Basic_NAEP,percent_proficient_8_RD_HI7_At_proficient_NAEP,percent_proficient_8_RD_HI7_Below_Basic_NAEP,percent_proficient_8_RD_MALE_At_Advanced_NAEP,percent_proficient_8_RD_MALE_At_Basic_NAEP,percent_proficient_8_RD_MALE_At_proficient_NAEP,percent_proficient_8_RD_MALE_Below_Basic_NAEP,percent_proficient_8_RD_MU7_At_Advanced_NAEP,percent_proficient_8_RD_MU7_At_Basic_NAEP,percent_proficient_8_RD_MU7_At_proficient_NAEP,percent_proficient_8_RD_MU7_Below_Basic_NAEP,percent_proficient_8_RD_NOT_EDS_At_Advanced_NAEP,percent_proficient_8_RD_NOT_EDS_At_Basic_NAEP,percent_proficient_8_RD_NOT_EDS_At_proficient_NAEP,percent_proficient_8_RD_NOT_EDS_Below_Basic_NAEP,percent_proficient_8_RD_SWD_At_Advanced_NAEP,percent_proficient_8_RD_SWD_At_Basic_NAEP,percent_proficient_8_RD_SWD_At_proficient_NAEP,percent_proficient_8_RD_SWD_Below_Basic_NAEP,percent_proficient_8_RD_WH7_At_Advanced_NAEP,percent_proficient_8_RD_WH7_At_Basic_NAEP,percent_proficient_8_RD_WH7_At_proficient_NAEP,percent_proficient_8_RD_WH7_Below_Basic_NAEP
NAT,0.03,0.44,0.21,0.31,0.08,0.39,0.32,0.21,0.23,0.27,0.41,0.1,0.02,0.44,0.17,0.37,0.03,0.44,0.22,0.31,0.02,0.39,0.13,0.47,0.07,0.42,0.31,0.21,0.03,0.44,0.23,0.29,0.09,0.37,0.32,0.21,0.11,0.39,0.35,0.15,0.14,0.33,0.43,0.09,0.02,0.32,0.13,0.52,0.11,0.37,0.4,0.12,0.03,0.28,0.18,0.51,0.09,0.31,0.27,0.33,0.21,0.25,0.35,0.18,0.03,0.31,0.16,0.5,0.03,0.32,0.18,0.46,0.01,0.23,0.08,0.68,0.1,0.32,0.28,0.3,0.04,0.32,0.18,0.46,0.08,0.3,0.25,0.36,0.11,0.32,0.29,0.28,0.15,0.3,0.37,0.18,0.02,0.2,0.1,0.68,0.12,0.32,0.34,0.22,0.04,0.38,0.15,0.43,0.1,0.36,0.24,0.31,0.3,0.25,0.31,0.14,0.02,0.34,0.11,0.54,0.03,0.37,0.15,0.45,0.01,0.23,0.05,0.72,0.09,0.37,0.24,0.31,0.03,0.37,0.16,0.43,0.11,0.34,0.23,0.31,0.12,0.36,0.24,0.28,0.16,0.34,0.32,0.17,0.02,0.22,0.06,0.7,0.13,0.37,0.3,0.2,0.01,0.42,0.2,0.37,0.04,0.41,0.31,0.25,0.11,0.31,0.43,0.15,0.01,0.42,0.16,0.41,0.01,0.43,0.2,0.36,0.27,0.05,0.68,0.05,0.4,0.35,0.2,0.01,0.44,0.21,0.34,0.03,0.41,0.27,0.29,0.05,0.41,0.35,0.2,0.07,0.38,0.42,0.14,0.01,0.29,0.08,0.62,0.05,0.4,0.39,0.17
NC-SEA,,,,,0.09,0.39,0.33,0.19,0.21,0.29,0.43,0.07,0.01,0.45,0.19,0.35,0.03,0.45,0.25,0.27,,0.37,0.07,0.56,0.07,0.41,0.34,0.19,0.05,0.44,0.28,0.23,0.11,0.36,0.33,0.2,0.08,0.39,0.35,0.17,0.14,0.32,0.43,0.11,0.01,0.3,0.1,0.59,0.13,0.34,0.42,0.11,,,,,0.1,0.31,0.29,0.31,0.22,0.28,0.33,0.17,0.03,0.34,0.19,0.44,0.04,0.33,0.2,0.43,,0.16,0.03,0.81,0.1,0.31,0.31,0.28,0.04,0.34,0.18,0.43,0.1,0.3,0.27,0.34,0.11,0.34,0.3,0.25,0.16,0.28,0.37,0.19,0.01,0.19,0.1,0.7,0.15,0.28,0.37,0.2,,,,,0.11,0.33,0.24,0.32,0.29,0.27,0.3,0.13,0.02,0.31,0.12,0.55,0.03,0.34,0.16,0.47,,0.21,0.03,0.76,0.1,0.35,0.25,0.31,0.05,0.38,0.19,0.39,0.12,0.31,0.23,0.33,0.08,0.38,0.27,0.27,0.18,0.33,0.31,0.19,0.01,0.2,0.06,0.74,0.16,0.33,0.31,0.19,,,,,0.03,0.41,0.3,0.26,0.11,0.4,0.39,0.1,0.01,0.42,0.17,0.4,0.01,0.42,0.19,0.38,0.23,0.03,0.74,0.04,0.39,0.35,0.21,0.02,0.43,0.22,0.33,0.02,0.42,0.24,0.32,0.03,0.39,0.28,0.31,0.05,0.4,0.39,0.16,,0.23,0.03,0.74,0.05,0.4,0.38,0.18
